EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,PenaltyAtRimFGM,SecondChanceFtPoints,HeaveAttempts,ShortMidRangeAssists,LostBallSteals,Travels,Loose Ball Fouls,Blocked3s,BlockedArc3,NonShootingPenaltyNonTakeFouls,AtRimPctBlocked,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangePctAssisted,PenaltyAtRimAccuracy,SecondChanceAtRimFGM,PtsPutbacks,OffThreePtRebounds,Defensive 3 Seconds Violations,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SecondChanceAtRimAccuracy,FTOffRebounds,DefThreePtRebounds,SelfOReb,2pt And 1 Free Throw Trips,BlockedLongMidRange,OffFTReboundPct,DefThreePtReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,BlockedShortMidRange,DefensiveGoaltends,ShortMidRangePctBlocked,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,StepOutOfBoundsTurnovers,Technical Free Throw Trips,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BadPassOutOfBoundsTurnovers,3SecondViolations,SecondChanceAtRimPctAssisted,Clear Path Fouls,on,SecondChanceCorner3FGM,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,OffensiveGoaltends,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
120,1610612766,Steven Smith,Steven Smith,120,CHA,4952.0,83,-2,152,151,75,68,19,303,2,1.0,2.0,5.0,6.0,2.0,10.0,2.0,2.0,1.0,1.0,3.0,9.0,1.0,2.0,5.0,7.0,18,5.0,11.0,10.0,39.0,151,1.0,3.0,1.0,2.0,2.0,7.0,3.0,6.0,2.0,15.0,2.0,12.0,9.0,6.0,9.0,3.0,1.0,1.0,5.0,2.0,7.0,1.0,1.0,3.0,2.0,16.0,1.0,6.0,1.0,7.0,1.0,8,2.0,2.0,2.0,1.0,2.0,1.0,4,3.0,3.0,9,2.0,12.0,5.0,1.0,1.0,1.0,1.0,1.0,15.0,75,0.14285714285714285,0.14285714285714285,0.6,0.45454545454545453,0.5,0.45454545454545453,0.3888888888888889,0.3333333333333333,0.2857142857142857,0.5,0.25,0.5,0.5571428571428572,0.2,0.5357142857142857,0.3793103448275862,0.09090909090909091,0.05555555555555555,0.1,0.1111111111111111,21.91011235955056,0.5,0.16666666666666666,0.10909090909090909,0.015151515151515152,0.09375,0.013333333333333334,0.03333333333333333,0.10526315789473684,0.2222222222222222,1.0,0.06896551724137931,0.20689655172413793,0.8333333333333334,0.8333333333333334,0.2,0.3448275862068966,0.2,0.2222222222222222,0.06896551724137931,1.0,1.0,1.0,0.3103448275862069,0.3333333333333333,0.375,0.3333333333333333,0.25,0.25,0.15384615384615385,0.07692307692307693,1.0,0.38461538461538464,0.4,0.4482758620689655,0.3333333333333333,0.43531964285714286,0.4464375,0.46386666666666665,0.14705882352941177,0.21739130434782608,0.05128205128205128,0.38461538461538464,13.57222222222222,25.836363636363636,0.4934210526315789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1510,1610612766,Brevin Knight,Brevin Knight,1510,CHA,5373.0,90,-5,169,168,76,63,33,337,8,1.0,5.0,4.0,5.0,2.0,12.0,,,,,,1.0,,,1.0,10.0,25,,1.0,8.0,28.0,161,,4.0,,2.0,6.0,15.0,,1.0,6.0,18.0,4.0,16.0,,,,,1.0,,21.0,2.0,23.0,,2.0,6.0,14.0,48.0,,4.0,1.0,5.0,,5,4.0,2.0,3.0,2.0,1.0,1.0,4,1.0,3.0,8,,8.0,2.0,2.0,,,1.0,,18.0,76,0.2,0.2,,,,,0.4,,0.4,0.38461538461538464,,0.375,0.4666666666666667,0.2,0.47368421052631576,0.038461538461538464,,0.04,,,16.346153846153847,0.75,0.2,0.0625,,0.04878048780487805,,,0.14285714285714285,0.043478260869565216,,0.3076923076923077,0.19230769230769232,0.8,0.8,,0.46153846153846156,0.16666666666666666,0.16666666666666666,,,,,0.038461538461538464,,,,0.25,,0.3125,,,0.0625,,0.34615384615384615,,0.4481960000000001,0.443675,0.45826666666666666,0.07142857142857142,0.07407407407407407,0.07142857142857142,0.6428571428571429,10.576,44.8,0.44970414201183434,4.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.125,0.5,0.5714285714285714,0.25,0.5,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
2056,1610612766,Primoz Brezec,Primoz Brezec,2056,CHA,2220.0,37,-47,68,73,33,34,10,141,8,6.0,3.0,,2.0,2.0,3.0,,,,,,,,,,6.0,13,,,1.0,13.0,99,3.0,6.0,,6.0,2.0,5.0,,,1.0,5.0,6.0,6.0,,,,,1.0,,1.0,1.0,2.0,1.0,,,,5.0,4.0,1.0,,1.0,6.0,7,,,1.0,,,1.0,1,,6.0,7,,2.0,1.0,,1.0,1.0,1.0,1.0,5.0,33,0.5,1.0,,,,,0.46153846153846156,0.5,0.4,0.46153846153846156,0.5,0.4,0.4642857142857143,0.5,0.4166666666666667,,,0.07692307692307693,,,18.51851851851852,1.0,,0.05,0.125,0.043478260869565216,0.16666666666666666,0.14285714285714285,0.1,,1.0,0.6153846153846154,0.15384615384615385,,,,0.23076923076923078,0.6666666666666666,0.6666666666666666,,,,,,,,,1.0,,0.6,,,,,0.6153846153846154,,0.5388307692307692,0.6109,0.5673199999999999,0.07142857142857142,0.07142857142857142,0.46153846153846156,0.38461538461538464,4.823076923076924,,0.4852941176470588,4.0,2.0,,,1.0,,,,,,1.0,0.125,0.5,0.5714285714285714,0.25,1.0,0.6666666666666666,3.0,6.0,2.0,1.0,0.5,0.1111111111111111,0.1111111111111111,0.3333333333333333,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
2222,1610612766,Gerald Wallace,Gerald Wallace,2222,CHA,5508.0,92,-33,170,176,83,75,27,346,16,4.0,8.0,,1.0,2.0,11.0,1.0,3.0,1.0,1.0,1.0,2.0,,,1.0,9.0,28,2.0,5.0,5.0,29.0,179,2.0,5.0,,4.0,4.0,10.0,1.0,2.0,4.0,15.0,8.0,10.0,6.0,,2.0,1.0,3.0,,3.0,2.0,5.0,1.0,1.0,1.0,2.0,12.0,6.0,8.0,,12.0,7.0,19,6.0,3.0,,,1.0,,1,1.0,3.0,10,1.0,7.0,1.0,3.0,2.0,1.0,2.0,1.0,15.0,83,0.4444444444444444,0.5,1.0,0.4,0.5,0.4,0.32142857142857145,0.4,0.4,0.36363636363636365,0.4,0.4583333333333333,0.4027777777777778,0.4,0.5,0.15151515151515152,,0.10714285714285714,,,18.226600985221676,,,0.13793103448275862,0.07228915662650602,0.1518987341772152,0.06451612903225806,0.04878048780487805,0.14285714285714285,0.15789473684210525,0.5,0.48484848484848486,0.030303030303030304,,,,0.3333333333333333,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.3333333333333333,0.3333333333333333,1.0,0.06060606060606061,0.5,0.5,1.0,0.8,,0.6666666666666666,0.08333333333333333,1.0,0.08333333333333333,,0.6363636363636364,0.5,0.5065363636363636,0.519,0.5562666666666666,0.030303030303030304,0.03571428571428571,0.13793103448275862,0.5172413793103449,7.932142857142856,23.880000000000003,0.48823529411764705,7.0,3.0,,,,3.0,,1.0,,,1.0,0.1875,0.4375,0.5384615384615384,0.2857142857142857,1.0,0.375,2.0,2.0,,,,0.09523809523809523,0.09523809523809523,,,0.5,1.0,4.0,2.0,1.0,1.0,0.07692307692307693,0.19047619047619047,0.1111111111111111,0.13333333333333333,0.3333333333333333,0.10526315789473684,,,,,,,,,,,,,,,,,,,True,,,,,,,,
2441,1610612766,Jamal Sampson,Jamal Sampson,2441,CHA,19636.0,327,-51,619,616,287,273,94,1235,27,9.0,12.0,4.0,14.0,7.0,21.0,,,,,,,,,,28.0,62,,,23.0,79.0,635,7.0,13.0,,23.0,11.0,24.0,,,15.0,37.0,32.0,24.0,,,,,7.0,,6.0,2.0,8.0,2.0,,,5.0,18.0,30.0,63.0,8.0,86.0,36.0,122,4.0,3.0,8.0,3.0,9.0,5.0,17,8.0,24.0,53,5.0,39.0,15.0,6.0,17.0,12.0,17.0,8.0,37.0,287,0.5714285714285714,0.7619047619047619,,,,,0.45161290322580644,0.5384615384615384,0.4583333333333333,0.45161290322580644,0.5384615384615384,0.4583333333333333,0.49375,0.5476190476190477,0.5285714285714286,,,0.11290322580645161,,,13.324175824175823,0.47058823529411764,0.3333333333333333,0.28378378378378377,0.10600706713780919,0.2857142857142857,0.10625,0.08759124087591241,0.23076923076923078,0.2875,0.47058823529411764,0.43548387096774194,0.22580645161290322,0.2857142857142857,0.36363636363636365,0.25,0.3387096774193548,0.3333333333333333,0.3333333333333333,,,,,,,,,0.6923076923076923,,0.5,,,,,0.43548387096774194,,0.46574354838709675,0.51315,0.4844541666666668,0.20270270270270271,0.20270270270270271,0.2911392405063291,0.46835443037974683,7.466129032258065,,0.46365105008077545,17.0,8.0,9.0,,1.0,1.0,1.0,6.0,,,10.0,0.14814814814814814,0.6296296296296297,0.7391304347826086,0.5294117647058824,0.8571428571428571,0.6666666666666666,6.0,14.0,4.0,2.0,0.10810810810810811,0.15789473684210525,0.08571428571428572,0.125,0.07692307692307693,0.6666666666666666,2.0,15.0,5.0,3.0,,0.06451612903225806,0.29411764705882354,0.34375,0.28125,0.3157894736842105,0.19230769230769232,2.0,2.0,5.0,1.0,0.21428571428571427,,,,,,,,,,,,,,True,,,,,,,,
2067,1610612766,Eddie House,Eddie House,2067,CHA,2460.0,41,1,81,80,43,32,12,161,2,,1.0,1.0,4.0,4.0,13.0,1.0,1.0,1.0,1.0,,,,,,6.0,19,1.0,1.0,1.0,16.0,74,,1.0,,,4.0,12.0,1.0,1.0,,11.0,6.0,6.0,3.0,,,,1.0,,1.0,1.0,2.0,,1.0,1.0,,5.0,1.0,2.0,,2.0,1.0,3,5.0,3.0,1.0,1.0,1.0,,2,1.0,,1,1.0,2.0,1.0,,,,,,11.0,43,0.5,0.5,1.0,1.0,1.0,1.0,0.3157894736842105,,0.3333333333333333,0.375,,0.4230769230769231,0.38095238095238093,,0.4230769230769231,0.05,,0.05263157894736842,,,24.46808510638298,0.5,,0.058823529411764705,0.027777777777777776,0.05555555555555555,0.02631578947368421,0.05,0.09090909090909091,,,0.1,0.2,0.25,0.25,,0.65,0.3076923076923077,0.3076923076923077,0.05,1.0,1.0,1.0,,,,,,,0.07692307692307693,0.07692307692307693,1.0,,,0.15,,0.41029,0.4074,0.3816384615384616,0.047619047619047616,0.05,,0.6875,14.621052631578948,23.8,0.5308641975308642,1.0,,,,,2.0,,,,,,0.5,0.5,1.0,,0.75,,,,,,,,,,,,,,,,,,,0.07142857142857142,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
2574,1610612766,Jason Kapono,Jason Kapono,2574,CHA,13386.0,223,-3,429,414,199,189,63,843,12,4.0,5.0,4.0,16.0,27.0,58.0,9.0,16.0,5.0,8.0,5.0,11.0,2.0,4.0,7.0,34.0,86,14.0,27.0,14.0,124.0,414,2.0,9.0,3.0,11.0,13.0,36.0,9.0,15.0,13.0,66.0,62.0,6.0,42.0,,11.0,5.0,8.0,,8.0,1.0,9.0,,1.0,1.0,5.0,19.0,3.0,14.0,,17.0,3.0,20,6.0,2.0,4.0,1.0,7.0,3.0,11,4.0,9.0,20,3.0,16.0,3.0,4.0,,,,,66.0,199,0.9117647058823529,0.9117647058823529,1.0,0.5185185185185185,0.6,0.5185185185185185,0.3953488372093023,0.2222222222222222,0.3611111111111111,0.48672566371681414,0.2916666666666667,0.5196078431372549,0.5083333333333333,0.39285714285714285,0.5614035087719298,0.23893805309734514,,0.09302325581395349,0.034482758620689655,,26.358148893360163,0.36363636363636365,,0.0875,0.015873015873015872,0.08900523560209424,0.014018691588785047,0.010416666666666666,0.06,0.10344827586206896,,0.10619469026548672,0.1415929203539823,0.25,0.3076923076923077,0.5,0.5132743362831859,0.46551724137931033,0.48214285714285715,0.1415929203539823,0.5625,0.5625,1.0,0.09734513274336283,0.45454545454545453,0.45454545454545453,1.0,0.3333333333333333,0.16666666666666666,0.09803921568627451,0.1568627450980392,0.625,0.13725490196078433,0.5714285714285714,0.34513274336283184,0.45454545454545453,0.4418159292035398,0.475238888888889,0.4526950980392157,0.02586206896551724,0.033707865168539325,0.08870967741935484,0.532258064516129,13.956976744186049,24.37407407407408,0.46386946386946387,3.0,,4.0,,2.0,4.0,,,,,3.0,0.25,0.25,0.3333333333333333,1.0,0.9629629629629629,,,,,,,0.021739130434782608,0.02127659574468085,,,,,3.0,2.0,,,,0.0967741935483871,0.09615384615384616,0.05555555555555555,0.15384615384615385,0.03508771929824561,3.0,1.0,,,0.1875,1.0,1.0,1.0,1.0,2.0,0.3333333333333333,0.08333333333333333,0.5,1.0,,,,,True,,,,,,,,
2408,1610612766,Melvin Ely,Melvin Ely,2408,CHA,9897.0,165,6,316,308,148,131,45,624,10,4.0,6.0,5.0,21.0,4.0,9.0,,,,,,,,,,15.0,40,,,7.0,37.0,293,3.0,4.0,,9.0,6.0,12.0,,,4.0,16.0,20.0,10.0,,,,,1.0,,6.0,2.0,8.0,2.0,,,6.0,18.0,10.0,5.0,6.0,11.0,13.0,24,4.0,2.0,5.0,2.0,6.0,3.0,11,6.0,10.0,23,2.0,23.0,6.0,6.0,10.0,6.0,10.0,7.0,16.0,148,0.6666666666666666,0.7692307692307693,,,,,0.375,0.75,0.5,0.375,0.75,0.5,0.3627450980392157,0.6428571428571429,0.42105263157894735,,,0.025,,,16.84782608695652,0.45454545454545453,0.46153846153846156,0.040983606557377046,0.06802721088435375,0.03571428571428571,0.07407407407407407,0.07042253521126761,,0.02564102564102564,0.7,0.25,0.525,0.23809523809523808,0.23809523809523808,0.6,0.225,0.4444444444444444,0.4444444444444444,,,,,,,,,1.0,,0.5,,,,,0.25,,0.42199,0.6079,0.46752499999999997,0.13333333333333333,0.13333333333333333,0.24324324324324326,0.43243243243243246,8.545,,0.46835443037974683,6.0,4.0,3.0,,,2.0,2.0,3.0,,,5.0,0.1,0.6,0.6666666666666666,0.5,1.0,0.6666666666666666,3.0,4.0,2.0,,0.13333333333333333,0.08571428571428572,0.04878048780487805,0.1,0.2,0.75,1.0,,,1.0,,0.05555555555555555,,0.0975609756097561,,,,,1.0,4.0,1.0,,,,,,,,,,,1.0,1.0,0.3333333333333333,,True,,,,,,,,
2586,1610612766,Keith Bogans,Keith Bogans,2586,CHA,8541.0,142,-24,269,273,129,119,42,542,16,3.0,8.0,3.0,14.0,6.0,15.0,2.0,3.0,1.0,2.0,3.0,10.0,1.0,3.0,7.0,13.0,45,5.0,13.0,14.0,55.0,286,2.0,8.0,1.0,6.0,4.0,17.0,4.0,9.0,5.0,25.0,10.0,16.0,12.0,3.0,9.0,3.0,5.0,,5.0,1.0,6.0,,1.0,2.0,2.0,13.0,5.0,12.0,,15.0,7.0,22,6.0,2.0,6.0,3.0,4.0,3.0,10,4.0,10.0,15,1.0,20.0,8.0,3.0,,,,,25.0,129,0.38461538461538464,0.38461538461538464,0.8,0.38461538461538464,0.4444444444444444,0.4166666666666667,0.28888888888888886,0.25,0.23529411764705882,0.35344827586206895,0.2222222222222222,0.38461538461538464,0.41044776119402987,0.3,0.4032258064516129,0.22413793103448276,,0.1111111111111111,,,24.444444444444446,0.6,,0.13043478260869565,0.04132231404958678,0.125,0.04411764705882353,0.0196078431372549,0.03125,0.21428571428571427,,0.27586206896551724,0.2413793103448276,0.21428571428571427,0.25,,0.25862068965517243,0.4,0.4,0.05172413793103448,0.6666666666666666,0.6666666666666666,1.0,0.1724137931034483,0.3,0.3,0.6666666666666666,0.3333333333333333,0.1111111111111111,0.3076923076923077,0.07692307692307693,0.5,0.2692307692307692,0.42857142857142855,0.5,0.3333333333333333,0.44910789473684215,0.42972777777777776,0.44020399999999993,0.125,0.1568627450980392,0.10909090909090909,0.45454545454545453,9.715555555555556,26.576923076923077,0.4795539033457249,4.0,1.0,2.0,1.0,1.0,4.0,,,,,3.0,0.1875,0.25,0.3076923076923077,0.5,0.5,0.125,,,1.0,,0.06666666666666667,0.027777777777777776,0.08823529411764706,,0.16666666666666666,,1.0,3.0,2.0,2.0,,0.07692307692307693,0.10714285714285714,0.15625,0.2,,0.06060606060606061,,,,,0.14285714285714285,,,,,,,,,,3.0,,,,True,,,,,,,,
2731,1610612766,Emeka Okafor,Emeka Okafor,2731,CHA,5675.0,95,-15,178,182,82,78,31,360,17,9.0,6.0,3.0,11.0,3.0,9.0,,,,,,,,,,18.0,37,,,11.0,47.0,195,8.0,10.0,,20.0,9.0,18.0,,,7.0,25.0,20.0,16.0,,,,,2.0,,1.0,,1.0,,,1.0,,2.0,11.0,14.0,4.0,22.0,11.0,33,3.0,2.0,2.0,,2.0,2.0,4,2.0,2.0,3,,19.0,10.0,1.0,2.0,2.0,2.0,1.0,25.0,82,0.5555555555555556,0.9090909090909091,,,,,0.4864864864864865,0.8,0.5,0.4864864864864865,0.8,0.5,0.5222222222222223,0.7142857142857143,0.5208333333333334,,,0.05405405405405406,,,23.11320754716981,0.5,0.5714285714285714,0.23333333333333334,0.13414634146341464,0.21176470588235294,0.11956521739130435,0.02631578947368421,0.2857142857142857,0.26666666666666666,0.5,0.4594594594594595,0.2972972972972973,0.2727272727272727,0.3,0.6666666666666666,0.24324324324324326,0.3333333333333333,0.3333333333333333,,,,,,,,,0.9,,0.3333333333333333,,,,,0.4594594594594595,,0.46978918918918905,0.54242,0.44476111111111105,0.22727272727272727,0.22727272727272727,0.425531914893617,0.5319148936170213,6.5864864864864865,,0.4606741573033708,12.0,4.0,4.0,,,1.0,1.0,1.0,,,,0.058823529411764705,0.7058823529411765,0.75,0.4166666666666667,1.0,0.6666666666666666,8.0,14.0,,,,0.24,0.21052631578947367,,,0.8888888888888888,,4.0,,3.0,,,0.16,0.125,0.2,0.1,,,,,,0.09090909090909091,,,,,,,,,,1.0,,0.125,,True,,,,,,,,
