EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,Technical Free Throw Trips,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceFtPoints,ShortMidRangeAssists,FTDefRebounds,Travels,Loose Ball Fouls,NonShootingFoulsDrawn,BlockedAtRim,BlockedShortMidRange,3SecondViolations,Defensive 3 Seconds Violations,DefFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,FTOffRebounds,DefensiveGoaltends,OffFTReboundPct,OffensiveGoaltends,HeaveAttempts,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,on,Clear Path Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,HeaveMakes,BlockedCorner3,FoulsDrawn,Offensive Fouls Drawn
1444,1610612741,Lawrence Funderburke,Lawrence Funderburke,1444,CHI,1078.0,18.0,6.0,30.0,30.0,7.0,14.0,3.0,60.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,6.0,2.0,8,30.0,2.0,2.0,4.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,7.0,0.6666666666666666,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5714285714285714,1.0,1.0,20.588235294117645,0.14285714285714285,0.3333333333333333,0.10526315789473684,0.06666666666666667,0.3333333333333333,0.5,0.5,1.0,1.0,0.6666666666666666,0.16666666666666666,0.3333333333333333,1.0,1.0,0.5,1.0,1.0,0.5,0.5081333333333333,0.6656,0.6671,0.2857142857142857,0.2857142857142857,0.5,0.25,7.833333333333333,0.23333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
15,1610612741,Eric Piatkowski,Eric Piatkowski,15,CHI,8915.0,149.0,36.0,296.0,289.0,142.0,169.0,44.0,585.0,8.0,14.0,2.0,3.0,3.0,5.0,5.0,11.0,14.0,30.0,4.0,68,271.0,2.0,4.0,13.0,7.0,14.0,32.0,20.0,8.0,,,8.0,9.0,2.0,11.0,4.0,9.0,7.0,,2.0,32.0,142.0,0.7142857142857143,0.7142857142857143,0.4666666666666667,0.5,0.5,0.5818181818181818,0.7222222222222222,0.58,0.5877192982456141,0.7222222222222222,0.5961538461538461,18.67816091954023,0.07920792079207921,,0.06338028169014084,0.014388489208633094,,,0.2545454545454545,0.5714285714285714,0.6666666666666666,0.875,0.09090909090909091,0.2,0.3333333333333333,0.6666666666666666,1.0,0.2,0.6,0.7090909090909091,0.5109600000000001,0.5134666666666666,0.48580599999999996,0.03508771929824561,0.0625,0.19117647058823528,0.47058823529411764,9.59,0.4797297297297297,1.0,5.0,5.0,8.0,1.0,1.0,2.0,4.0,7.0,17.0,2.0,4.0,3.0,7.0,12.0,25.0,3.0,5.0,5.0,11.0,3.0,30.0,6.0,17.0,7.0,4.0,5.0,2.0,7.0,1.0,1.0,3.0,2.0,16.0,2.0,1.0,1.0,6.0,5.0,1.0,5.0,1.0,4.0,3.0,1.0,8.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,0.8333333333333334,0.48,0.6,0.45454545454545453,0.48,0.45454545454545453,0.13333333333333333,0.14285714285714285,0.2,0.09090909090909091,0.625,0.018867924528301886,0.024390243902439025,0.029411764705882353,0.038461538461538464,0.08333333333333333,0.11538461538461539,0.037037037037037035,0.041666666666666664,1.0,0.2,0.25,1.0,0.45454545454545453,0.5,0.4,0.14545454545454545,0.625,0.625,0.8,0.3090909090909091,0.4117647058823529,0.4117647058823529,0.8571428571428571,0.1111111111111111,1.0,0.4444444444444444,0.5,0.5,0.16,0.5,0.28,0.42857142857142855,0.4117647058823529,24.971999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1559,1610612741,Adrian Griffin,Adrian Griffin,1559,CHI,39488.0,658.0,40.0,1278.0,1290.0,520.0,617.0,188.0,2568.0,14.0,38.0,3.0,10.0,6.0,15.0,34.0,80.0,56.0,152.0,31.0,149,1212.0,6.0,26.0,17.0,19.0,52.0,54.0,58.0,54.0,8.0,13.0,55.0,94.0,52.0,146.0,31.0,78.0,42.0,2.0,15.0,54.0,520.0,0.5178571428571429,0.5576923076923077,0.3684210526315789,0.23076923076923078,0.36538461538461536,0.36645962732919257,0.2222222222222222,0.39285714285714285,0.4116022099447514,0.29310344827586204,0.421875,13.973509933774835,0.12359550561797752,0.09285714285714286,0.13412563667232597,0.07963246554364471,0.09565217391304348,0.11347517730496454,0.2360248447204969,0.3684210526315789,0.42424242424242425,0.2857142857142857,0.2111801242236025,0.4968944099378882,0.37037037037037035,0.3,,0.26785714285714285,0.4,0.2919254658385093,0.4345906832298135,0.4497772727272728,0.4489803571428571,0.08620689655172414,0.09090909090909091,0.11409395973154363,0.3624161073825503,11.684210526315786,0.40688575899843504,14.0,28.0,1.0,3.0,,,1.0,1.0,1.0,6.0,,1.0,1.0,3.0,2.0,9.0,,1.0,2.0,4.0,10.0,6.0,,6.0,1.0,9.0,38.0,15.0,53.0,11.0,4.0,18.0,15.0,121.0,39.0,24.0,5.0,43.0,24.0,19.0,14.0,7.0,7.0,16.0,7.0,30.0,2.0,12.0,1.0,,4.0,1.0,4.0,2.0,20.0,1.0,0.2222222222222222,,0.5,0.2222222222222222,0.055900621118012424,0.05921052631578947,0.13157894736842105,0.11764705882352941,,0.4666666666666667,0.07602339181286549,0.16666666666666666,0.07746478873239436,0.07971014492753623,0.1,0.14018691588785046,0.16666666666666666,0.05434782608695652,0.5,0.4117647058823529,0.4666666666666667,0.07142857142857142,0.35,0.35,0.8571428571428571,0.018633540372670808,0.3333333333333333,0.3333333333333333,1.0,0.037267080745341616,0.16666666666666666,0.16666666666666666,1.0,,,0.037037037037037035,,,0.017857142857142856,1.0,0.05357142857142857,0.3333333333333333,0.16666666666666666,24.633333333333333,5.0,5.0,15.0,5.0,1.0,7.0,1.0,2.0,1.0,1.0,0.22388059701492538,0.07296137339055794,0.08,0.16666666666666666,,,,,,,,,,,,,,True,,,,,,,,,
2457,1610612741,Jannero Pargo,Jannero Pargo,2457,CHI,10481.0,175.0,-15.0,338.0,346.0,145.0,166.0,44.0,684.0,5.0,10.0,,1.0,3.0,5.0,8.0,50.0,26.0,68.0,5.0,93,342.0,3.0,4.0,9.0,8.0,30.0,31.0,12.0,40.0,,2.0,11.0,15.0,5.0,20.0,13.0,28.0,7.0,1.0,2.0,31.0,145.0,0.23076923076923078,0.23076923076923078,0.38235294117647056,0.75,0.26666666666666666,0.4489795918367347,0.5625,0.3684210526315789,0.4603960396039604,0.5625,0.3875,29.18781725888325,0.08333333333333333,0.05,0.08522727272727272,0.029069767441860465,0.06060606060606061,0.08571428571428572,0.10204081632653061,0.5,0.5555555555555556,0.4,0.08163265306122448,0.5102040816326531,0.125,,,0.13157894736842105,0.6,0.40816326530612246,0.4578668367346938,0.49053125,0.43403947368421053,0.020202020202020204,0.028985507246376812,0.0967741935483871,0.3333333333333333,14.841176470588234,0.4289940828402367,1.0,20.0,,4.0,,1.0,,2.0,12.0,26.0,1.0,3.0,4.0,6.0,12.0,30.0,1.0,4.0,4.0,8.0,3.0,36.0,,26.0,12.0,4.0,20.0,4.0,24.0,3.0,1.0,9.0,8.0,52.0,3.0,4.0,,10.0,6.0,4.0,10.0,3.0,7.0,4.0,3.0,14.0,,6.0,,,,,,,10.0,1.0,0.4,0.25,0.5,0.4,0.30612244897959184,0.058823529411764705,0.1,0.25,0.02,0.7142857142857143,0.022727272727272728,0.09090909090909091,,0.027777777777777776,,0.11940298507462686,0.14285714285714285,,,0.125,0.16666666666666666,,0.4,0.40816326530612246,0.2,0.04081632653061224,,,,0.2653061224489796,0.46153846153846156,0.46153846153846156,1.0,0.125,,0.375,0.3333333333333333,1.0,0.05263157894736842,,0.15789473684210525,0.6666666666666666,0.46153846153846156,25.153333333333332,,3.0,,,,2.0,,,,,,0.028169014084507043,,,1.0,0.03333333333333333,0.25,,,,,,,,,,,True,,,,,,,,,
2876,1610612741,Jared Reiner,Jared Reiner,2876,CHI,2870.0,48.0,20.0,99.0,100.0,53.0,64.0,11.0,199.0,,1.0,,,,,2.0,7.0,3.0,10.0,,6,81.0,,,,2.0,2.0,4.0,6.0,,,,7.0,11.0,2.0,13.0,5.0,8.0,,,,4.0,53.0,1.0,1.0,0.3,,1.0,0.3,,1.0,0.3,,1.0,9.821428571428571,0.16666666666666666,,0.17857142857142858,0.0425531914893617,,0.25,0.1,,,,0.2,0.7,,,,,,0.1,0.35489000000000004,,0.29195000000000004,,,,0.6666666666666666,13.6,0.5353535353535354,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,2.0,2.0,3.0,,2.0,2.0,,1.0,,,,1.0,1.0,,1.0,,,2.0,,2.0,1.0,2.0,,,,,,,,,,,1.0,0.05128205128205128,0.21428571428571427,,,0.09090909090909091,0.15789473684210525,0.3,,0.5,,,,0.42857142857142855,0.42857142857142855,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,,,0.16666666666666666,0.09523809523809523,,,,,,,,,,,,,,,,True,,,,,,,,,
970,1610612741,Othella Harrington,Othella Harrington,970,CHI,17188.0,286.0,70.0,548.0,546.0,166.0,242.0,89.0,1094.0,20.0,32.0,7.0,14.0,5.0,6.0,45.0,23.0,51.0,100.0,29.0,131,486.0,11.0,23.0,26.0,15.0,21.0,45.0,58.0,44.0,10.0,4.0,36.0,46.0,25.0,71.0,14.0,44.0,48.0,6.0,18.0,45.0,166.0,0.5686274509803921,0.6304347826086957,0.51,0.4782608695652174,0.7142857142857143,0.51,0.4782608695652174,0.7142857142857143,0.5413223140495868,0.52,0.703125,20.877458396369136,0.17391304347826086,0.06557377049180328,0.16602316602316602,0.08532423208191127,0.06382978723404255,0.13636363636363635,0.32,0.625,0.8,0.6,0.45,0.23,0.6086956521739131,0.5,0.2857142857142857,0.2857142857142857,0.8333333333333334,0.32,0.44660399999999995,0.49268421052631584,0.4303761904761905,0.16071428571428573,0.16071428571428573,0.1984732824427481,0.3435114503816794,8.091999999999999,0.3029197080291971,24.0,7.0,,,,,,,,,,,,,,,,,,,15.0,,,,,11.0,5.0,4.0,9.0,3.0,1.0,1.0,4.0,22.0,21.0,7.0,1.0,7.0,4.0,3.0,6.0,1.0,2.0,11.0,4.0,17.0,2.0,6.0,4.0,,5.0,1.0,5.0,4.0,8.0,,,,,,,0.11,0.21875,0.08888888888888889,,0.35294117647058826,0.09051724137931035,0.1346153846153846,0.12121212121212122,0.057971014492753624,0.18181818181818182,0.1958762886597938,0.16666666666666666,0.02631578947368421,0.8,0.5333333333333333,0.5853658536585366,0.4583333333333333,0.30434782608695654,0.30434782608695654,0.8571428571428571,,,,,,,,,,,,,,,,,,,,4.0,,3.0,1.0,6.0,9.0,3.0,1.0,3.0,1.0,0.10714285714285714,0.09278350515463918,0.07142857142857142,0.0625,,,,1.0,,,,,,,,,,True,,,,,,,,,
2732,1610612741,Ben Gordon,Ben Gordon,2732,CHI,22211.0,370.0,42.0,712.0,724.0,297.0,320.0,101.0,1436.0,11.0,25.0,2.0,3.0,5.0,14.0,36.0,68.0,45.0,129.0,48.0,204,667.0,6.0,13.0,27.0,16.0,59.0,87.0,36.0,54.0,4.0,1.0,17.0,24.0,7.0,31.0,18.0,42.0,53.0,1.0,13.0,87.0,297.0,0.4,0.4186046511627907,0.3488372093023256,0.46153846153846156,0.2711864406779661,0.41711229946524064,0.6176470588235294,0.3051948051948052,0.47641509433962265,0.675,0.4336734693877551,29.474940334128874,0.0648854961832061,0.0136986301369863,0.0688622754491018,0.019337016574585635,,0.07446808510638298,0.13368983957219252,0.44,0.5,0.36363636363636365,0.1925133689839572,0.36363636363636365,0.17647058823529413,0.6666666666666666,,0.18181818181818182,0.35714285714285715,0.44385026737967914,0.46627972972972986,0.4351076923076923,0.4448740000000001,0.06532663316582915,0.09219858156028368,0.1323529411764706,0.4264705882352941,12.765116279069769,0.41713483146067415,13.0,21.0,7.0,16.0,,1.0,1.0,4.0,15.0,42.0,3.0,3.0,4.0,14.0,22.0,58.0,3.0,4.0,5.0,18.0,40.0,42.0,24.0,42.0,15.0,7.0,24.0,6.0,30.0,6.0,,11.0,7.0,66.0,6.0,6.0,6.0,9.0,2.0,7.0,23.0,1.0,15.0,12.0,8.0,35.0,2.0,15.0,8.0,2.0,1.0,,1.0,1.0,4.0,0.6363636363636364,0.3793103448275862,0.75,0.2777777777777778,0.3793103448275862,0.31016042780748665,0.05426356589147287,0.12,0.08333333333333333,0.014705882352941176,0.6571428571428571,0.020761245674740483,0.08333333333333333,0.014492753623188406,0.0125,0.02,0.07627118644067797,0.09302325581395349,0.05504587155963303,1.0,0.3611111111111111,0.3939393939393939,0.38461538461538464,0.3088235294117647,0.31343283582089554,0.42857142857142855,0.0855614973262032,0.4375,0.4375,0.8571428571428571,0.22459893048128343,0.35714285714285715,0.35714285714285715,0.5333333333333333,0.058823529411764705,,0.17647058823529413,1.0,1.0,0.05194805194805195,0.25,0.18181818181818182,0.2857142857142857,0.35714285714285715,25.293103448275865,6.0,6.0,1.0,1.0,,13.0,,1.0,,,0.025,0.02857142857142857,0.07142857142857142,0.06896551724137931,,,,1.0,1.0,,,,,,,,,True,,,,,,,,,
2804,1610612741,Andres Nocioni,Andres Nocioni,2804,CHI,11837.0,197.0,10.0,385.0,397.0,172.0,198.0,58.0,782.0,9.0,21.0,2.0,9.0,4.0,7.0,18.0,21.0,16.0,60.0,16.0,57,365.0,4.0,12.0,9.0,6.0,24.0,24.0,24.0,8.0,,1.0,17.0,35.0,13.0,48.0,6.0,24.0,20.0,,7.0,24.0,172.0,0.75,0.75,0.26666666666666666,0.3333333333333333,0.25,0.2971014492753623,0.2857142857142857,0.32142857142857145,0.36075949367088606,0.3,0.375,20.35010940919037,0.12781954887218044,0.021739130434782608,0.13297872340425532,0.05670103092783505,0.024390243902439025,0.19047619047619047,0.30434782608695654,0.42857142857142855,0.47368421052631576,0.6666666666666666,0.2608695652173913,0.30434782608695654,0.6428571428571429,0.2222222222222222,,0.25,0.5714285714285714,0.43478260869565216,0.4521941176470589,0.517846153846154,0.44052592592592593,0.09210526315789473,0.1044776119402985,0.15789473684210525,0.42105263157894735,9.148333333333333,0.44675324675324674,3.0,4.0,1.0,2.0,,,,,2.0,7.0,,2.0,2.0,4.0,3.0,9.0,,2.0,2.0,4.0,6.0,9.0,,7.0,2.0,5.0,9.0,1.0,10.0,1.0,,4.0,2.0,21.0,10.0,8.0,2.0,7.0,5.0,2.0,3.0,2.0,1.0,11.0,2.0,14.0,,9.0,3.0,,4.0,1.0,4.0,2.0,3.0,1.0,0.3333333333333333,,0.5,0.3333333333333333,0.13043478260869565,0.08333333333333333,0.09523809523809523,0.16666666666666666,,0.21428571428571427,0.06756756756756757,0.14545454545454545,0.11363636363636363,0.02857142857142857,0.0967741935483871,0.1,0.125,0.045454545454545456,0.5,0.16666666666666666,0.2,0.6666666666666666,0.19047619047619047,0.19047619047619047,1.0,0.028985507246376812,0.5,0.5,1.0,0.10144927536231885,0.2857142857142857,0.2857142857142857,1.0,,,0.14285714285714285,,,,,0.14285714285714285,0.5,0.2857142857142857,26.111111111111114,1.0,3.0,10.0,3.0,5.0,3.0,2.0,1.0,,,0.47619047619047616,0.057971014492753624,,0.17391304347826086,,,,1.0,,2.0,1.0,0.15384615384615385,,,,,,True,,,,,,,,,
213,1610612741,Antonio Davis,Antonio Davis,213,CHI,12190.0,203.0,-63.0,396.0,401.0,152.0,176.0,62.0,797.0,10.0,17.0,5.0,9.0,6.0,10.0,16.0,17.0,19.0,50.0,19.0,57,398.0,6.0,16.0,17.0,9.0,22.0,31.0,24.0,14.0,12.0,6.0,22.0,33.0,24.0,57.0,6.0,16.0,22.0,,6.0,31.0,152.0,0.631578947368421,0.9230769230769231,0.38,0.375,0.4090909090909091,0.38,0.375,0.4090909090909091,0.4672131147540984,0.4473684210526316,0.5166666666666667,15.189873417721518,0.16793893129770993,0.13333333333333333,0.17159763313609466,0.10256410256410256,0.10810810810810811,0.16666666666666666,0.34,0.5882352941176471,0.7142857142857143,0.5,0.32,0.34,0.5625,0.5555555555555556,,0.45454545454545453,0.6,0.34,0.45120599999999994,0.5034846153846154,0.4541227272727273,0.10714285714285714,0.10714285714285714,0.2982456140350877,0.543859649122807,8.616,0.3838383838383838,4.0,5.0,,,,,,,,,,,,,,,,,,,13.0,,,,,5.0,4.0,2.0,6.0,2.0,,3.0,1.0,14.0,18.0,7.0,1.0,3.0,2.0,1.0,6.0,,4.0,5.0,2.0,11.0,1.0,2.0,1.0,,6.0,,6.0,4.0,6.0,,,,,,,0.1,0.17647058823529413,0.125,,0.5454545454545454,0.09523809523809523,0.18421052631578946,0.061224489795918366,0.08163265306122448,0.07692307692307693,0.20634920634920634,0.17391304347826086,0.038461538461538464,0.6666666666666666,0.25,0.2857142857142857,0.5,0.29411764705882354,0.29411764705882354,1.0,,,,,,,,,,,,,,,,,,,,5.0,,4.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,0.18181818181818182,0.12087912087912088,0.25,0.2,,,,,,,1.0,,1.0,,,,,True,,,,,,,,,
2199,1610612741,Tyson Chandler,Tyson Chandler,2199,CHI,21428.0,357.0,47.0,688.0,693.0,281.0,314.0,96.0,1381.0,32.0,53.0,15.0,28.0,13.0,24.0,15.0,13.0,40.0,81.0,42.0,122,625.0,16.0,30.0,41.0,16.0,33.0,51.0,38.0,42.0,28.0,7.0,48.0,75.0,46.0,121.0,18.0,48.0,70.0,9.0,32.0,51.0,281.0,0.475,0.7307692307692307,0.49382716049382713,0.5333333333333333,0.48484848484848486,0.4819277108433735,0.5333333333333333,0.45714285714285713,0.5398230088495575,0.5540540540540541,0.51,17.331670822942645,0.20168067226890757,0.1,0.20376175548589343,0.13392857142857142,0.11666666666666667,0.21686746987951808,0.6385542168674698,0.6037735849056604,0.64,0.4375,0.18072289156626506,0.1566265060240964,0.9333333333333333,0.5357142857142857,0.06666666666666667,0.6857142857142857,0.5416666666666666,0.6626506024096386,0.5132030120481927,0.5586827586206896,0.4944328571428572,0.3018867924528302,0.3076923076923077,0.3360655737704918,0.4180327868852459,4.11358024691358,0.40843023255813954,7.0,1.0,,,,,,,,2.0,,,,2.0,,2.0,,,,2.0,19.0,,,2.0,,6.0,7.0,5.0,12.0,4.0,1.0,3.0,3.0,29.0,38.0,17.0,4.0,17.0,10.0,7.0,12.0,,4.0,15.0,8.0,27.0,4.0,11.0,7.0,,27.0,1.0,27.0,14.0,8.0,,,,,,0.024096385542168676,0.07407407407407407,0.05660377358490566,0.2,,0.4444444444444444,0.14285714285714285,0.20987654320987653,0.21212121212121213,0.14084507042253522,0.21951219512195122,0.18421052631578946,0.12,0.11764705882352941,0.5185185185185185,0.4666666666666667,0.5833333333333334,0.5714285714285714,0.07692307692307693,0.07692307692307693,1.0,,,,,0.024096385542168676,,,,,,,,,,,0.05714285714285714,,,31.200000000000003,9.0,1.0,10.0,1.0,5.0,7.0,21.0,5.0,4.0,2.0,0.2857142857142857,0.10852713178294573,,0.3548387096774194,,,,2.0,,1.0,,0.03333333333333333,,,,,,True,,,,,,,,,
