EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,SelfOReb,Clear Path Fouls,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,BlockedLongMidRange,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,OffensiveGoaltends,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,BlockedCorner3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked
1442,1610612746,Zeljko Rebraca,Zeljko Rebraca,1442,LAC,27580.0,460,25,861,851,316,308,101.0,1712,20.0,28.0,6.0,9.0,6.0,8.0,41.0,68.0,6.0,15.0,67.0,111.0,39.0,173.0,876,11.0,16.0,4.0,26.0,21.0,36.0,18.0,60.0,94.0,40.0,12.0,9.0,18.0,1.0,19.0,1.0,4.0,5.0,9.0,39.0,3.0,13.0,1.0,15.0,48.0,6.0,69.0,17.0,86.0,4.0,3.0,1.0,6.0,3.0,1.0,17.0,2.0,5.0,2.0,23.0,1.0,2.0,41.0,69.0,2.0,7.0,46.0,4.0,19.0,6.0,21.0,17.0,4.0,21.0,15.0,2.0,3.0,1.0,60.0,316,9.0,0.7014925373134329,0.7704918032786885,0.6036036036036037,0.6875,0.5833333333333334,0.6036036036036037,0.6875,0.5833333333333334,0.6553030303030303,0.7222222222222222,0.6382978723404256,0.08108108108108109,0.10714285714285714,0.07352941176470588,0.06666666666666667,15.913757700205338,0.2608695652173913,0.21428571428571427,0.030303030303030304,0.14545454545454545,0.039755351681957186,0.13761467889908258,0.07894736842105263,0.14350797266514806,0.043835616438356165,0.012048192771084338,0.04819277108433735,0.049689440993788817,0.1,0.05555555555555555,0.1417910447761194,0.16470588235294117,0.13513513513513514,0.15,0.10344827586206896,0.7142857142857143,0.25225225225225223,0.7142857142857143,0.8,0.7,0.6126126126126126,0.6029411764705882,0.6507936507936508,0.6829268292682927,0.13513513513513514,0.4,0.42857142857142855,0.8333333333333334,0.5625,0.6666666666666666,0.16666666666666666,0.2222222222222222,0.75,0.25225225225225223,0.42551801801801814,0.4861733333333333,0.4154472222222223,0.15079365079365079,0.15079365079365079,0.15028901734104047,0.3468208092485549,7.577477477477479,0.3670150987224158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1594,1610612746,Rick Brunson,Rick Brunson,1594,LAC,116137.0,1936,-40,3642,3636,1108,1040,471.0,7278,22.0,52.0,3.0,6.0,9.0,16.0,4.0,22.0,92.0,238.0,118.0,312.0,57.0,437.0,3838,9.0,29.0,2.0,35.0,38.0,83.0,48.0,187.0,128.0,108.0,2.0,19.0,380.0,30.0,410.0,18.0,130.0,60.0,190.0,850.0,9.0,14.0,,37.0,120.0,7.0,164.0,23.0,187.0,82.0,42.0,40.0,73.0,28.0,60.0,52.0,5.0,13.0,2.0,125.0,3.0,39.0,40.0,106.0,4.0,11.0,74.0,1.0,12.0,25.0,7.0,5.0,2.0,7.0,3.0,,,,187.0,1108,16.0,0.5423728813559322,0.5470085470085471,0.3782051282051282,0.3103448275862069,0.4578313253012048,0.4298642533936652,0.4125,0.49642857142857144,0.4560669456066946,0.4166666666666667,0.55,0.060897435897435896,0.23076923076923078,0.13636363636363635,0.01680672268907563,14.37425506555423,0.584,0.06363636363636363,,0.08895478131949593,0.009728978457261988,0.09113300492610837,0.045,0.08945868945868946,0.014032946918852958,0.013736263736263736,0.01078167115902965,0.007102272727272727,0.04878048780487805,0.03896103896103896,0.059447983014861996,0.0893854748603352,0.11538461538461539,0.0932475884244373,0.08421052631578947,0.42857142857142855,0.11764705882352941,0.4230769230769231,0.55,0.13636363636363635,0.049773755656108594,0.18181818181818182,0.21052631578947367,0.25,0.5384615384615384,0.3865546218487395,0.39316239316239315,0.6521739130434783,0.15,0.5,0.3333333333333333,0.11428571428571428,0.5625,0.4117647058823529,0.4544764236902049,0.4513499999999999,0.44772700729927006,0.026490066225165563,0.03715170278637771,0.08009153318077804,0.4279176201372998,15.027884615384615,0.3042284459088413,27.0,61.0,2.0,5.0,8.0,20.0,21.0,69.0,3.0,6.0,13.0,37.0,48.0,130.0,5.0,11.0,21.0,57.0,123.0,21.0,3.0,66.0,21.0,12.0,4.0,1.0,1.0,0.8541666666666666,0.36923076923076925,0.45454545454545453,0.3684210526315789,0.3779527559055118,0.29411764705882354,0.016129032258064516,0.13800904977375567,0.4426229508196721,0.4426229508196721,1.0,0.15610859728506787,0.30434782608695654,0.30434782608695654,0.6666666666666666,0.125,0.4,1.0,0.15,0.5,0.6666666666666666,0.14285714285714285,0.4,0.2642857142857143,0.35135135135135137,0.3181818181818182,25.214615384615385,,,,,,,,,True,,,,,
1630,1610612746,Mikki Moore,Mikki Moore,1630,LAC,31890.0,532,-64,985,989,325,283,103.0,1974,40.0,59.0,13.0,18.0,11.0,17.0,14.0,32.0,12.0,37.0,66.0,128.0,41.0,173.0,1062,15.0,23.0,14.0,44.0,24.0,42.0,21.0,69.0,92.0,40.0,22.0,10.0,15.0,2.0,17.0,,6.0,2.0,7.0,36.0,5.0,30.0,,15.0,47.0,5.0,67.0,35.0,102.0,3.0,1.0,2.0,11.0,6.0,6.0,17.0,1.0,5.0,,28.0,5.0,8.0,45.0,80.0,6.0,9.0,55.0,6.0,24.0,7.0,13.0,6.0,4.0,13.0,5.0,,,1.0,69.0,325,6.0,0.696969696969697,0.8363636363636363,0.515625,0.6521739130434783,0.5714285714285714,0.5116279069767442,0.6521739130434783,0.5581395348837209,0.5616883116883117,0.7096774193548387,0.5948275862068966,0.078125,0.11864406779661017,0.0625,0.02702702702702703,16.365280289330922,0.39285714285714285,0.13513513513513514,,0.13202247191011235,0.08695652173913043,0.1271186440677966,0.06493506493506493,0.1308016877637131,0.08293838862559241,0.10256410256410256,0.1111111111111111,0.06989247311827956,0.05357142857142857,0.09523809523809523,0.12280701754385964,0.14893617021276595,0.12837837837837837,0.15053763440860216,0.04,0.38461538461538464,0.4573643410852713,0.6779661016949152,0.7692307692307693,0.65,0.24806201550387597,0.4375,0.4666666666666667,0.5714285714285714,0.2868217054263566,0.32432432432432434,0.3333333333333333,1.0,0.782608695652174,0.7222222222222222,0.23076923076923078,0.3953488372093023,0.6470588235294118,0.46511627906976744,0.45740232558139526,0.5331578947368422,0.4450139534883721,0.16326530612244897,0.1643835616438356,0.2543352601156069,0.3988439306358382,7.4671875,0.3299492385786802,,,,,,,,1.0,,,,1.0,,1.0,,,,1.0,,,,1.0,,2.0,3.0,,,,,,,,0.007751937984496124,0.058823529411764705,,,,,0.007751937984496124,,,,,,,,,,,,0.023255813953488372,,,32.1,3.0,,,,,,,,True,,,,,
1882,1610612746,Elton Brand,Elton Brand,1882,LAC,89745.0,1496,104,2817,2798,906,793,391.0,5615,148.0,238.0,42.0,75.0,37.0,60.0,99.0,228.0,64.0,161.0,311.0,627.0,181.0,803.0,2937,53.0,100.0,41.0,147.0,84.0,170.0,77.0,245.0,394.0,228.0,68.0,41.0,89.0,10.0,99.0,2.0,22.0,12.0,55.0,208.0,10.0,155.0,4.0,54.0,168.0,20.0,242.0,169.0,411.0,30.0,19.0,11.0,32.0,2.0,13.0,52.0,4.0,19.0,9.0,84.0,10.0,25.0,53.0,115.0,10.0,19.0,244.0,35.0,118.0,22.0,81.0,49.0,25.0,83.0,48.0,1.0,9.0,2.0,245.0,906,10.0,0.6334405144694534,0.7111913357400722,0.4960127591706539,0.53,0.49411764705882355,0.4944356120826709,0.53,0.4883720930232558,0.5470027247956403,0.588,0.5593607305936074,0.06539074960127592,0.12184873949579832,0.05263157894736842,,24.992361747632145,0.38095238095238093,0.24691358024691357,0.045454545454545456,0.16153846153846155,0.1374113475177305,0.1758957654723127,0.0684931506849315,0.16481069042316257,0.12951334379905807,0.19642857142857142,0.125,0.11428571428571428,0.07608695652173914,0.05555555555555555,0.1489971346704871,0.16549295774647887,0.16953316953316952,0.13445378151260504,0.3188405797101449,0.5783132530120482,0.3783783783783784,0.6218487394957983,0.7081339712918661,0.5472972972972973,0.3624801271860095,0.4342105263157895,0.4583333333333333,0.6161616161616161,0.2559618441971383,0.39751552795031053,0.39751552795031053,0.859375,0.75,0.56,0.11904761904761904,0.3488372093023256,0.6166666666666667,0.3815580286168522,0.456057484076433,0.5194483516483516,0.4360742690058479,0.16573033707865167,0.16619718309859155,0.18306351183063513,0.30510585305105853,7.665390749601276,0.32161874334398294,,,,,,,,2.0,,,,2.0,,2.0,,,,2.0,,,1.0,1.0,,8.0,28.0,,,,,,,,0.003179650238473768,0.1033210332103321,,,,,0.003179650238473768,,,,,,,,,,,,0.011627906976744186,,,39.15,7.0,1.0,2.0,2.0,1.0,,,,True,,,,,
1894,1610612746,Corey Maggette,Corey Maggette,1894,LAC,71621.0,1194,8,2294,2274,718,683,317.0,4568,71.0,127.0,9.0,17.0,21.0,40.0,29.0,70.0,82.0,206.0,182.0,403.0,300.0,751.0,2433,21.0,46.0,31.0,85.0,52.0,108.0,124.0,270.0,246.0,118.0,20.0,31.0,91.0,20.0,111.0,7.0,35.0,23.0,33.0,242.0,6.0,31.0,,43.0,98.0,14.0,155.0,37.0,192.0,38.0,26.0,12.0,46.0,13.0,20.0,47.0,6.0,26.0,8.0,93.0,7.0,28.0,37.0,89.0,3.0,14.0,351.0,20.0,143.0,36.0,5.0,3.0,2.0,5.0,3.0,,,2.0,270.0,718,13.0,0.6758241758241759,0.7151162790697675,0.45161290322580644,0.45652173913043476,0.48148148148148145,0.4668737060041408,0.4426229508196721,0.5177304964539007,0.578538102643857,0.5592105263157895,0.6363636363636364,0.07692307692307693,0.13385826771653545,0.14285714285714285,0.019417475728155338,27.638002253098012,0.4946236559139785,0.2,,0.1185006045949214,0.03421633554083885,0.17131474103585656,0.048,0.13079777365491652,0.03588748787584869,0.059574468085106386,0.025,0.025522041763341066,0.025974025974025976,0.08333333333333333,0.08243727598566308,0.1187214611872146,0.14893617021276595,0.17616580310880828,0.15517241379310345,0.6,0.2629399585921325,0.5590551181102362,0.6454545454545455,0.5915492957746479,0.14492753623188406,0.4142857142857143,0.48333333333333334,0.5172413793103449,0.42650103519668736,0.39805825242718446,0.40594059405940597,0.8048780487804879,0.2786885245901639,0.5294117647058824,,0.28368794326241137,0.525,0.42857142857142855,0.47293898128898126,0.4810017857142857,0.4767864285714285,0.23887973640856672,0.2718631178707224,0.11318242343541944,0.3595206391478029,11.545905707196033,0.3129904097646033,5.0,11.0,1.0,2.0,4.0,6.0,24.0,69.0,3.0,13.0,10.0,27.0,29.0,80.0,4.0,15.0,14.0,33.0,72.0,15.0,1.0,68.0,24.0,13.0,9.0,,9.0,0.8275862068965517,0.3625,0.26666666666666666,0.42424242424242425,0.3670886075949367,0.16563146997929606,0.038461538461538464,0.022774327122153208,0.45454545454545453,0.45454545454545453,0.8,0.14285714285714285,0.34782608695652173,0.34782608695652173,0.8333333333333334,0.03278688524590164,0.5,,0.21311475409836064,0.23076923076923078,0.3333333333333333,0.0425531914893617,0.6666666666666666,0.19148936170212766,0.37037037037037035,0.35294117647058826,25.667499999999997,,,,,,1.0,2.0,0.024691358024691357,True,,,,,
2060,1610612746,Marko Jaric,Marko Jaric,2060,LAC,24244.0,404,53,757,767,291,259,80.0,1524,18.0,28.0,1.0,3.0,7.0,11.0,3.0,10.0,15.0,39.0,36.0,77.0,17.0,137.0,759,1.0,5.0,,2.0,14.0,29.0,14.0,54.0,26.0,46.0,,2.0,52.0,14.0,66.0,6.0,19.0,13.0,20.0,146.0,1.0,6.0,,11.0,23.0,1.0,35.0,7.0,42.0,19.0,17.0,2.0,15.0,7.0,14.0,11.0,1.0,1.0,2.0,26.0,1.0,7.0,11.0,31.0,,1.0,26.0,,6.0,7.0,8.0,3.0,4.0,8.0,4.0,,,,54.0,291,6.0,0.3611111111111111,0.3611111111111111,0.4675324675324675,0.2,0.4827586206896552,0.5042016806722689,0.2,0.45454545454545453,0.5189393939393939,0.2,0.4909090909090909,0.025974025974025976,0.07142857142857142,,,18.566392479435958,0.5769230769230769,0.034482758620689655,,0.08394160583941605,0.023809523809523808,0.12222222222222222,0.018867924528301886,0.09340659340659341,0.022950819672131147,0.014285714285714285,0.015151515151515152,0.034482758620689655,0.02702702702702703,,0.05555555555555555,0.09333333333333334,0.10989010989010989,0.109375,0.15384615384615385,0.5,0.23529411764705882,0.6428571428571429,0.6923076923076923,0.3333333333333333,0.08403361344537816,0.3,0.3,,0.3277310924369748,0.38461538461538464,0.38461538461538464,0.4666666666666667,0.6,0.3333333333333333,,0.25,0.6363636363636364,0.5882352941176471,0.5063627118644068,0.5314,0.5048790697674418,0.048,0.07228915662650602,0.014598540145985401,0.39416058394160586,11.2012987012987,0.3844121532364597,1.0,4.0,,,,,15.0,38.0,,,4.0,15.0,16.0,42.0,,,4.0,15.0,42.0,6.0,1.0,37.0,15.0,8.0,1.0,,,0.875,0.38095238095238093,,0.26666666666666666,0.3902439024390244,0.35294117647058826,0.016129032258064516,0.03361344537815126,0.25,0.25,1.0,0.31932773109243695,0.39473684210526316,0.39473684210526316,0.8666666666666667,,,,,,,,,0.3409090909090909,0.26666666666666666,0.40540540540540543,26.323809523809523,1.0,,,,,,,,True,,,,,
2250,1610612746,Bobby Simmons,Bobby Simmons,2250,LAC,80981.0,1350,59,2552,2528,733,640,347.0,5080,55.0,90.0,14.0,22.0,18.0,28.0,10.0,30.0,147.0,345.0,212.0,465.0,112.0,605.0,2657,31.0,58.0,20.0,88.0,54.0,105.0,53.0,182.0,322.0,102.0,28.0,14.0,74.0,12.0,86.0,8.0,26.0,29.0,19.0,184.0,6.0,54.0,3.0,36.0,119.0,5.0,160.0,63.0,223.0,48.0,26.0,22.0,35.0,7.0,23.0,30.0,4.0,12.0,3.0,65.0,3.0,15.0,36.0,102.0,8.0,12.0,137.0,10.0,50.0,15.0,8.0,6.0,2.0,8.0,3.0,,,,182.0,733,13.0,0.7594339622641509,0.8131313131313131,0.4559139784946237,0.5344827586206896,0.5142857142857142,0.4668560606060606,0.5230769230769231,0.5201612903225806,0.5051457975986278,0.5733333333333334,0.5822368421052632,0.030107526881720432,0.13333333333333333,,0.005797101449275362,21.90250507786053,0.5384615384615384,0.07575757575757576,0.0375,0.1260593220338983,0.05157593123209169,0.1245674740484429,0.044444444444444446,0.12570965125709652,0.050761421319796954,0.04417670682730924,0.045112781954887216,0.05827067669172932,0.08,,0.13975155279503104,0.13008130081300814,0.11170212765957446,0.13452914798206278,0.09090909090909091,0.375,0.17045454545454544,0.6111111111111112,0.7051282051282052,0.509090909090909,0.056818181818181816,0.3333333333333333,0.3333333333333333,0.6,0.6534090909090909,0.4260869565217391,0.42857142857142855,0.8639455782312925,0.3384615384615385,0.6363636363636364,,0.22580645161290322,0.6428571428571429,0.2897727272727273,0.44697442965779477,0.45664999999999994,0.44732868852459023,0.0880281690140845,0.09900990099009901,0.14545454545454545,0.30082644628099175,14.64989247311828,0.2872257053291536,19.0,51.0,1.0,6.0,4.0,12.0,4.0,12.0,1.0,1.0,3.0,7.0,23.0,63.0,2.0,7.0,7.0,19.0,66.0,3.0,2.0,10.0,4.0,4.0,6.0,,18.0,0.9565217391304348,0.36507936507936506,0.2857142857142857,0.3684210526315789,0.3770491803278688,0.11931818181818182,0.02197802197802198,0.09659090909090909,0.37254901960784315,0.37254901960784315,1.0,0.022727272727272728,0.3333333333333333,0.3333333333333333,0.75,0.09230769230769231,0.16666666666666666,1.0,0.015384615384615385,1.0,1.0,0.0967741935483871,0.3333333333333333,0.056451612903225805,0.42857142857142855,0.4,24.39047619047619,,2.0,,,,,,,True,,,,,
2624,1610612746,Quinton Ross,Quinton Ross,2624,LAC,42447.0,707,-116,1309,1332,365,408,166.0,2641,38.0,68.0,7.0,21.0,8.0,13.0,7.0,20.0,29.0,77.0,74.0,165.0,39.0,190.0,1399,8.0,26.0,,16.0,18.0,36.0,13.0,49.0,104.0,44.0,10.0,14.0,38.0,2.0,40.0,2.0,17.0,2.0,19.0,82.0,1.0,22.0,,17.0,45.0,1.0,63.0,23.0,86.0,14.0,8.0,6.0,17.0,3.0,8.0,10.0,1.0,9.0,,27.0,4.0,8.0,31.0,73.0,3.0,3.0,55.0,5.0,26.0,4.0,11.0,6.0,4.0,11.0,7.0,,1.0,,49.0,365,6.0,0.7027027027027027,0.7536231884057971,0.4484848484848485,0.3076923076923077,0.5,0.45209580838323354,0.3076923076923077,0.4864864864864865,0.4947916666666667,0.3076923076923077,0.5444444444444444,0.08484848484848485,0.16176470588235295,0.1,0.012987012987012988,14.561170212765958,0.6296296296296297,0.024390243902439025,,0.09202453987730061,0.04143126177024482,0.11038961038961038,0.018518518518518517,0.09642301710730948,0.039316239316239315,0.044444444444444446,0.07086614173228346,0.026022304832713755,0.029411764705882353,,0.10734463276836158,0.0763888888888889,0.08928571428571429,0.11570247933884298,0.09090909090909091,0.6363636363636364,0.40718562874251496,0.5588235294117647,0.6666666666666666,0.5263157894736842,0.11976047904191617,0.35,0.3888888888888889,0.7142857142857143,0.46107784431137727,0.37662337662337664,0.3815789473684211,0.9310344827586207,0.8076923076923077,0.3333333333333333,0.14285714285714285,0.35135135135135137,0.6153846153846154,0.41916167664670656,0.47172831325301195,0.52606,0.460375,0.13829787234042554,0.13978494623655913,0.08421052631578947,0.2578947368421053,9.912121212121209,0.27883880825057294,,,,,,,1.0,2.0,,,,1.0,1.0,2.0,,,,1.0,,3.0,,2.0,1.0,,4.0,,,,0.5,,,0.5,0.011976047904191617,0.05194805194805195,,,,,0.011976047904191617,0.5,0.5,,,,,,,,,,0.02702702702702703,,0.5,31.9,1.0,,,,,,,,True,,,,,
2549,1610612746,Chris Kaman,Chris Kaman,2549,LAC,58706.0,978,-70,1830,1839,399,340,251.0,3669,81.0,137.0,27.0,50.0,15.0,22.0,54.0,127.0,8.0,34.0,143.0,298.0,51.0,337.0,1943,41.0,77.0,13.0,95.0,24.0,45.0,24.0,72.0,174.0,112.0,54.0,27.0,33.0,7.0,40.0,2.0,16.0,2.0,15.0,87.0,8.0,69.0,2.0,26.0,145.0,20.0,191.0,79.0,270.0,16.0,13.0,3.0,33.0,5.0,12.0,35.0,2.0,21.0,9.0,68.0,4.0,13.0,73.0,119.0,13.0,13.0,73.0,8.0,33.0,8.0,43.0,31.0,10.0,43.0,30.0,,3.0,3.0,72.0,399,7.0,0.6083916083916084,0.75,0.4798657718120805,0.5324675324675324,0.5333333333333333,0.4782608695652174,0.5324675324675324,0.5217391304347826,0.5075301204819277,0.5523255813953488,0.5901639344262295,0.09060402684563758,0.0948905109489051,0.08661417322834646,0.08823529411764706,18.76763875823142,0.4852941176470588,0.45454545454545453,0.04,0.2050919377652051,0.08789808917197452,0.143646408839779,0.09876543209876543,0.19256756756756757,0.08891454965357967,0.08737864077669903,0.1085972850678733,0.07541899441340782,0.047619047619047616,0.15384615384615385,0.17721518987341772,0.25806451612903225,0.1936619718309859,0.1510791366906475,0.11904761904761904,0.6976744186046512,0.45819397993311034,0.5912408759124088,0.6532258064516129,0.6049382716049383,0.42474916387959866,0.4251968503937008,0.46551724137931033,0.5555555555555556,0.11371237458193979,0.23529411764705882,0.25806451612903225,1.0,0.6493506493506493,0.54,0.1111111111111111,0.4782608695652174,0.6818181818181818,0.46153846153846156,0.4665023489932886,0.49453287671232893,0.4644866666666667,0.10185185185185185,0.1021671826625387,0.2818991097922849,0.21364985163204747,5.418456375838925,0.2180327868852459,,,,,,,,1.0,,,,1.0,,1.0,,,,1.0,,,1.0,,,5.0,11.0,,,,,,,,0.0033444816053511705,0.0859375,,,,,0.0033444816053511705,,,,,,,,,,,,0.021739130434782608,,,89.9,2.0,,,,,,,,True,,,,,
2733,1610612746,Shaun Livingston,Shaun Livingston,2733,LAC,7426.0,124,-15,248,247,86,97,25.0,495,9.0,13.0,2.0,2.0,5.0,6.0,4.0,9.0,8.0,12.0,21.0,34.0,11.0,53.0,274,2.0,3.0,,4.0,9.0,11.0,9.0,27.0,18.0,24.0,2.0,2.0,18.0,4.0,22.0,4.0,9.0,5.0,4.0,48.0,,4.0,,4.0,6.0,,10.0,4.0,14.0,2.0,2.0,,10.0,1.0,8.0,3.0,,2.0,1.0,13.0,2.0,4.0,6.0,7.0,,,13.0,,2.0,5.0,1.0,,,1.0,1.0,,,,27.0,86,,0.42857142857142855,0.45,0.6176470588235294,0.6666666666666666,0.8181818181818182,0.6176470588235294,0.6666666666666666,0.8181818181818182,0.6463414634146342,0.6666666666666666,0.7941176470588235,0.058823529411764705,0.07692307692307693,0.1111111111111111,,19.424460431654676,0.7692307692307693,,,0.07407407407407407,0.04597701149425287,0.16666666666666666,,0.09523809523809523,0.039603960396039604,0.08695652173913043,0.07692307692307693,,,,0.02702702702702703,0.14285714285714285,0.08695652173913043,0.13333333333333333,0.2222222222222222,1.0,0.38235294117647056,0.6923076923076923,0.75,0.3333333333333333,0.2647058823529412,0.4444444444444444,0.5,,0.35294117647058826,0.6666666666666666,0.6666666666666666,0.75,0.6666666666666666,1.0,,0.5454545454545454,0.8333333333333334,0.38235294117647056,0.45719411764705875,0.5367666666666667,0.4515909090909091,0.05555555555555555,0.05555555555555555,0.07547169811320754,0.5094339622641509,9.355882352941174,0.3467741935483871,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,0.18181818181818182,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,True,,,,,
