EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,Corner3FGA,FG3A,OpponentPoints,PenaltyOffPossExcludingTakeFouls,FG3APct,Usage,Corner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FtPoints,Points,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,LongMidRangePctBlocked,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,PtsPutbacks,Corner3Assists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,FTOffRebounds,OffFTReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,Arc3PctAssisted,PenaltyAtRimFGM,PenaltyArc3FGM,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,DefensiveGoaltends,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedShortMidRange,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Fg3aBlocked,3pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedLongMidRange,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3SecondViolations,Clear Path Fouls,BlockedCorner3,Corner3PctBlocked,OffensiveGoaltends
1000,1610612752,Shandon Anderson,Shandon Anderson,1000,NYK,185.0,3,3.0,5,5,2,3.0,10,1.0,1.0,7,2,1.0,12.5,1.0,1.0,0.49635,24.3,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
2037,1610612752,Jamal Crawford,Jamal Crawford,2037,NYK,3724.0,62,-30.0,123,120,37,23.0,243,3.0,13.0,161,37,0.4193548387096774,25.165562913907284,0.0967741935483871,0.5161290322580645,0.4543266666666667,26.56153846153847,0.3008130081300813,47.0,2.0,3.0,2.0,6.0,4.0,9.0,2.0,1.0,2.0,1.0,10.0,1.0,3.0,8.0,18.0,3.0,9.0,34.0,1.0,3.0,3.0,4.0,5.0,1.0,5.0,9.0,20.0,2.0,14.0,6.0,3.0,1.0,9.0,1.0,1.0,5.0,2.0,7.0,2.0,2.0,1.0,2.0,16.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,4.0,12.0,1.0,1.0,1.0,4.0,20.0,1.0,0.125,0.125,0.6666666666666666,0.2307692307692307,0.2,0.25,0.4444444444444444,0.8,0.4032258064516129,0.55,0.4722222222222222,0.75,0.6666666666666666,0.0555555555555555,0.1111111111111111,0.0625,0.0476190476190476,0.0625,0.1111111111111111,0.0967741935483871,0.6666666666666666,0.6666666666666666,0.1935483870967742,0.3333333333333333,0.3333333333333333,0.2903225806451613,0.4444444444444444,0.5,0.25,0.6666666666666666,0.6666666666666666,1.0,0.3225806451612903,0.1,0.1,1.0,0.2,0.5,0.3,0.1111111111111111,0.6108,0.46015,0.0625,0.0555555555555555,0.0714285714285714,0.088235294117647,0.5882352941176471,12.133333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
452,1610612752,Vin Baker,Vin Baker,452,NYK,11411.0,190,-65.0,368,367,124,53.0,735,,1.0,426,124,0.0263157894736842,13.824884792626728,,0.4473684210526316,0.4716243243243244,66.9,0.3369565217391304,148.0,5.0,16.0,4.0,9.0,4.0,12.0,,,,,1.0,,1.0,13.0,37.0,,7.0,33.0,,1.0,7.0,2.0,8.0,,1.0,3.0,7.0,12.0,14.0,,,1.0,,,2.0,8.0,1.0,9.0,,4.0,1.0,3.0,19.0,12.0,20.0,37.0,2.0,1.0,1.0,10.0,1.0,15.0,14.0,31.0,15.0,1.0,5.0,,3.0,7.0,5.0,0.4615384615384615,0.6,,,,,0.3513513513513513,0.25,0.3421052631578947,0.2222222222222222,0.3666666666666666,0.21875,0.2692307692307692,0.054054054054054,,0.0991735537190082,0.1013513513513513,0.0888888888888888,0.0434782608695652,0.4210526315789473,0.3125,0.3333333333333333,0.2368421052631578,0.4444444444444444,0.5,0.3157894736842105,0.3333333333333333,0.3333333333333333,1.0,,,,0.0263157894736842,,,,,,0.1111111111111111,,0.5408846153846154,0.3981,0.119047619047619,0.1219512195121951,,0.2121212121212121,0.2121212121212121,7.764864864864865,3.0,11.0,1.0,3.0,14.0,6.0,1.0,2.0,15.0,3.0,5.0,17.0,2.0,1.0,5.0,2.0,1.0,3.0,3.0,3.0,4.0,1.0,3.0,4.0,4.0,4.0,4.0,0.2142857142857142,0.2142857142857142,0.0625,0.1111111111111111,0.3333333333333333,0.25,0.1027397260273972,0.1111111111111111,0.074074074074074,0.0982658959537572,0.14,0.0857142857142857,0.081967213114754,0.0526315789473684,0.125,0.2,0.1304347826086956,0.0909090909090909,1.0,0.4,0.7857142857142857,0.2727272727272727,0.1111111111111111,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
703,1610612752,Kurt Thomas,Kurt Thomas,703,NYK,5222.0,87,-28.0,167,173,49,20.0,340,,1.0,217,49,0.0263157894736842,22.797927461139896,,0.2631578947368421,0.4287868421052632,25.0,0.2934131736526946,70.0,6.0,9.0,5.0,8.0,12.0,20.0,,,,1.0,1.0,,,23.0,37.0,1.0,5.0,54.0,,,4.0,4.0,8.0,,,3.0,11.0,34.0,12.0,3.0,,,1.0,1.0,3.0,2.0,2.0,4.0,,,1.0,1.0,10.0,11.0,17.0,23.0,4.0,2.0,1.0,2.0,,4.0,6.0,9.0,6.0,2.0,3.0,,1.0,11.0,2.0,0.7391304347826086,0.7727272727272727,1.0,1.0,,1.0,0.6216216216216216,0.5,0.6447368421052632,0.5,0.675,0.5,0.55,0.081081081081081,0.05,0.22,0.2295081967213114,0.1818181818181818,0.3125,0.2368421052631578,0.6666666666666666,0.8571428571428571,0.2105263157894736,0.625,0.625,0.5263157894736842,0.6,0.631578947368421,0.8333333333333334,,,,0.0263157894736842,1.0,1.0,,,,,1.0,0.4915,0.3728249999999999,0.0769230769230769,0.0789473684210526,,0.074074074074074,0.2037037037037037,11.778378378378378,2.0,4.0,,2.0,4.0,2.0,2.0,1.0,4.0,3.0,3.0,6.0,,2.0,2.0,2.0,,,,,,1.0,1.0,2.0,2.0,2.0,2.0,0.5,0.5,0.2222222222222222,,0.5,0.25,0.0634920634920634,0.2727272727272727,0.0714285714285714,0.0649350649350649,0.1304347826086956,,0.0384615384615384,,0.1666666666666666,0.1666666666666666,0.2,,1.0,0.6666666666666666,1.0,0.5,,1.0,0.25,1.0,0.6,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
950,1610612752,Stephon Marbury,Stephon Marbury,950,NYK,6445.0,107,-33.0,210,208,50,28.0,418,1.0,12.0,248,50,0.2857142857142857,23.07692307692308,0.0238095238095238,0.5476190476190477,0.4741857142857142,25.041666666666668,0.238095238095238,72.0,5.0,11.0,1.0,8.0,3.0,11.0,,,,5.0,11.0,1.0,2.0,9.0,30.0,5.0,12.0,45.0,1.0,,2.0,1.0,7.0,1.0,2.0,6.0,11.0,6.0,12.0,3.0,12.0,,11.0,5.0,6.0,21.0,2.0,23.0,1.0,6.0,2.0,13.0,48.0,5.0,8.0,9.0,4.0,4.0,3.0,3.0,,8.0,1.0,5.0,14.0,,4.0,,3.0,11.0,1.0,0.3333333333333333,0.3333333333333333,0.2,0.4166666666666667,0.5,0.4166666666666667,0.3,0.1428571428571428,0.3928571428571428,0.2777777777777778,0.4591836734693877,0.3333333333333333,0.4583333333333333,0.2,,0.0793650793650793,0.0921052631578947,,0.2105263157894736,0.2619047619047619,0.4545454545454545,0.625,0.1904761904761904,0.125,0.2,0.2619047619047619,0.2727272727272727,0.2727272727272727,0.3333333333333333,,,,0.2619047619047619,0.4545454545454545,0.4545454545454545,0.3333333333333333,,,0.2222222222222222,0.4545454545454545,0.469875,0.4587,0.0869565217391304,0.1176470588235294,,0.0444444444444444,0.2444444444444444,9.073333333333332,1.0,1.0,3.0,1.0,2.0,,1.0,,1.0,2.0,1.0,1.0,,,5.0,2.0,,3.0,,,2.0,,,,,,,0.5,0.3333333333333333,0.2727272727272727,0.375,0.625,0.0909090909090909,0.0116279069767441,0.1538461538461538,,0.0095238095238095,,,0.0285714285714285,,,0.0588235294117647,0.1666666666666666,,,0.2,0.3333333333333333,1.0,0.3333333333333333,,,,1.0,0.2,1.0,1.0,0.3333333333333333,0.5,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1501,1610612752,Tim Thomas,Tim Thomas,1501,NYK,2543.0,42,-39.0,80,83,31,10.0,163,4.0,6.0,104,31,0.4285714285714285,18.47826086956521,0.2857142857142857,0.6428571428571429,0.5120642857142857,23.75,0.3875,34.0,1.0,3.0,1.0,3.0,,2.0,1.0,1.0,2.0,1.0,2.0,,1.0,2.0,8.0,2.0,2.0,12.0,,,,1.0,2.0,1.0,3.0,2.0,7.0,4.0,,6.0,,,2.0,1.0,1.0,,,,,,,,,5.0,9.0,10.0,,,,2.0,,2.0,5.0,6.0,2.0,,,,1.0,7.0,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.5,0.3571428571428571,0.5,0.4,,0.5833333333333334,0.125,,0.1515151515151515,0.2051282051282051,0.1111111111111111,0.4,0.2142857142857142,0.3333333333333333,0.5,0.2142857142857142,0.3333333333333333,0.3333333333333333,0.1428571428571428,,,,0.25,0.25,1.0,0.1428571428571428,0.5,0.5,,0.4,0.5,0.2,0.5,,0.52534,,,,,0.5833333333333334,6.5375,,,1.0,,,,,,1.0,3.0,1.0,1.0,,,,,1.0,,,,2.0,,1.0,2.0,2.0,2.0,,,,0.3333333333333333,,,0.3333333333333333,0.032258064516129,0.5,,0.0232558139534883,,,0.0909090909090909,,,0.1,0.5,,,1.0,,,0.2,,,,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
2552,1610612752,Michael Sweetney,Michael Sweetney,2552,NYK,3088.0,51,-15.0,94,91,9,15.0,185,,,105,9,,24.324324324324323,,0.5555555555555556,0.5125333333333333,,0.0957446808510638,17.0,6.0,10.0,2.0,5.0,1.0,3.0,,,,,,,,9.0,18.0,,8.0,26.0,,2.0,8.0,,1.0,,,,,12.0,6.0,,,,,,3.0,2.0,1.0,3.0,1.0,2.0,,,7.0,5.0,10.0,15.0,,,,1.0,,4.0,3.0,6.0,12.0,2.0,7.0,,,,,0.6666666666666666,0.75,,,,,0.5,,0.5,,0.5652173913043478,0.5714285714285714,,0.1666666666666666,0.3333333333333333,0.15625,0.1794871794871795,0.0714285714285714,0.1818181818181818,0.5555555555555556,0.6,0.6666666666666666,0.2777777777777778,0.4,0.5,0.1666666666666666,0.3333333333333333,0.5,,,,,,,,,,,,,0.5524333333333334,0.3839,0.3043478260869565,0.3043478260869565,,0.3076923076923077,,5.055555555555555,2.0,4.0,,3.0,6.0,2.0,,,5.0,2.0,3.0,5.0,1.0,,3.0,2.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.1,0.2,0.75,0.6,0.1282051282051282,0.2857142857142857,,0.1162790697674418,0.1111111111111111,0.1666666666666666,0.1111111111111111,,,0.2857142857142857,0.2857142857142857,0.1666666666666666,1.0,0.8333333333333334,0.6666666666666666,0.5,,,,,0.5,,,,,,3.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,
358,1610612752,Anfernee Hardaway,Anfernee Hardaway,358,NYK,3813.0,64,-33.0,119,120,27,24.0,239,1.0,2.0,147,27,0.0833333333333333,22.6027397260274,0.0416666666666666,0.4166666666666667,0.4640770833333334,24.700000000000003,0.226890756302521,57.0,4.0,8.0,4.0,8.0,3.0,6.0,,,,1.0,1.0,1.0,,11.0,22.0,1.0,9.0,34.0,1.0,,7.0,2.0,4.0,,,4.0,8.0,8.0,14.0,3.0,,,1.0,1.0,3.0,6.0,1.0,7.0,1.0,2.0,1.0,3.0,15.0,1.0,3.0,4.0,2.0,1.0,1.0,2.0,,5.0,3.0,5.0,9.0,1.0,5.0,,,8.0,,0.3636363636363636,0.4,1.0,0.5,,0.5,0.5,0.5,0.5208333333333334,0.5,0.6071428571428571,1.1666666666666667,0.6666666666666666,0.1363636363636363,,0.0333333333333333,0.081081081081081,,0.0769230769230769,0.3333333333333333,0.5,0.8,0.3333333333333333,0.5,0.5,0.25,0.5,0.5,0.6666666666666666,,,,0.0416666666666666,1.0,1.0,0.3333333333333333,,,,1.0,0.5073333333333333,0.454475,0.1785714285714285,0.1923076923076923,,0.2058823529411764,0.2352941176470588,8.454545454545453,1.0,1.0,2.0,2.0,2.0,2.0,,,1.0,2.0,,1.0,,1.0,3.0,1.0,,2.0,,,,,1.0,,,,,1.0,1.1666666666666667,0.375,,0.6,,0.0188679245283018,0.2857142857142857,,0.0163934426229508,,,0.0555555555555555,,,,0.1666666666666666,,,0.25,0.3333333333333333,1.0,0.5,,,1.0,0.25,1.0,1.0,,0.5,,,,1.0,1.0,1.0,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,
275,1610612752,Allan Houston,Allan Houston,275,NYK,2319.0,39,-8.0,76,78,20,6.0,154,2.0,7.0,83,20,0.4666666666666667,24.09638554216868,0.1333333333333333,0.4666666666666667,0.4763964285714285,26.27142857142857,0.2631578947368421,36.0,,,,,5.0,8.0,1.0,,,2.0,5.0,,2.0,5.0,8.0,3.0,,19.0,,,,,,1.0,2.0,,3.0,10.0,,6.0,3.0,,5.0,2.0,,4.0,,4.0,,3.0,1.0,,8.0,,,,2.0,1.0,,1.0,,5.0,4.0,5.0,,,,,,3.0,,1.0,1.0,0.6666666666666666,0.4285714285714285,0.5,0.4285714285714285,0.625,,0.6333333333333333,0.75,0.6333333333333333,,0.75,,,,,,,,,,,,,0.5333333333333333,0.625,0.625,1.0,0.5,0.5,1.0,0.3333333333333333,0.4,0.4,,,,1.0,0.4,,0.5592,,,,,0.1578947368421052,18.262500000000003,,,,,,,,,,,,,,1.0,4.0,3.0,,1.0,,,2.0,,1.0,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,0.5,,1.0,,0.5,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
966,1610612752,Jerome Williams,Jerome Williams,966,NYK,4633.0,77,-22.0,153,152,58,18.0,305,,,156,58,,14.204545454545457,,0.7142857142857143,0.4736214285714286,,0.3790849673202614,64.0,5.0,10.0,,2.0,1.0,2.0,,,,,,,,6.0,14.0,,4.0,16.0,,1.0,5.0,4.0,9.0,,,3.0,11.0,8.0,4.0,,,,,,2.0,3.0,,3.0,,1.0,,2.0,6.0,8.0,12.0,17.0,3.0,2.0,,4.0,,7.0,3.0,12.0,8.0,,4.0,,,11.0,5.0,0.6666666666666666,1.0,,,,,0.4285714285714285,0.4444444444444444,0.4285714285714285,0.4444444444444444,0.4444444444444444,0.625,0.4583333333333333,0.1428571428571428,,0.1454545454545454,0.1304347826086956,0.1538461538461538,0.1538461538461538,0.7142857142857143,0.5,0.5555555555555556,0.1428571428571428,,,0.1428571428571428,0.5,0.5,1.0,,,,,,,,,,,,0.5155333333333333,0.4544666666666667,0.2222222222222222,0.2222222222222222,,0.3125,0.6875,4.042857142857143,2.0,3.0,6.0,2.0,3.0,4.0,,,5.0,1.0,3.0,5.0,1.0,1.0,3.0,2.0,1.0,1.0,,,3.0,1.0,3.0,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.1,0.5,0.4285714285714285,0.3333333333333333,0.0862068965517241,0.0714285714285714,,0.0746268656716417,0.1428571428571428,0.0833333333333333,0.04,,,0.125,0.0909090909090909,0.1666666666666666,,0.6,1.0,0.6666666666666666,0.6666666666666666,,,,,,3.0,,0.5,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,
