EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGM,HeaveAttempts,Fg3aBlocked,Offensive Fouls,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,PenaltyCorner3Accuracy,BlockedCorner3,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,on,Clear Path Fouls,HeaveMakes
2761,1610612756,Jackson Vroman,Jackson Vroman,2761,PHX,2288.0,38,-3,82,79,52,53,14,161,5.0,11.0,2.0,3.0,3.0,7.0,,1.0,,1.0,,,,,,,,,,,5.0,13,,,4.0,14.0,76,2.0,4.0,,,2.0,6.0,3.0,9,,,3.0,9.0,6.0,4.0,,,4.0,,,,5.0,1.0,6.0,1.0,,2.0,,3.0,13.0,2.0,2.0,,2.0,3.0,1.0,6.0,4.0,10.0,,2.0,2.0,,4.0,1.0,2.0,2.0,,2.0,,6.0,1.0,2.0,3.0,9.0,,7.0,1.0,,2.0,2.0,1.0,,,1.0,,,1.0,,1.0,9.0,52,2.0,0.6,1.0,,,,,,0.3846153846153846,0.5,0.3333333333333333,0.3846153846153846,0.5,0.3333333333333333,0.4375,0.6,0.4090909090909091,,,,,22.68041237113402,0.6666666666666666,0.1666666666666666,,0.081081081081081,0.0714285714285714,0.3333333333333333,0.1666666666666666,0.1162790697674418,0.1,,0.3333333333333333,,0.1666666666666666,0.1666666666666666,0.0833333333333333,,0.1052631578947368,0.4,,,,0.8461538461538461,0.4545454545454545,0.4545454545454545,0.6,0.0769230769230769,,,,0.0769230769230769,,,,,,,,,,,,0.75,0.6666666666666666,,,,,0.7777777777777778,0.4285714285714285,,,,0.8461538461538461,,0.5942000000000001,0.5129,0.5881444444444445,0.1428571428571428,0.1428571428571428,0.4285714285714285,0.6428571428571429,2.4,,0.6341463414634146,,,,1.0,,,,,,,,,,,,,,,,,,True,,
2573,1610612756,Maciej Lampe,Maciej Lampe,2573,PHX,5484.0,91,17,176,180,104,91,24,356,1.0,6.0,,2.0,1.0,5.0,3.0,5.0,7.0,17.0,,,,,2.0,3.0,,,1.0,2.0,11.0,28,2.0,3.0,6.0,34.0,174,2.0,6.0,,,2.0,6.0,4.0,15,1.0,2.0,4.0,15.0,16.0,6.0,6.0,,,3.0,2.0,1.0,,1.0,1.0,1.0,,,,,3.0,3.0,2.0,1.0,2.0,16.0,2.0,20.0,6.0,26.0,,1.0,,1.0,3.0,,2.0,1.0,,1.0,,4.0,,2.0,5.0,14.0,,10.0,,,4.0,1.0,2.0,,,2.0,,,2.0,,,15.0,104,4.0,0.7272727272727273,0.7272727272727273,1.0,0.6666666666666666,,0.5,0.6666666666666666,0.3928571428571428,0.3333333333333333,0.2666666666666666,0.4516129032258064,0.3333333333333333,0.3235294117647059,0.4722222222222222,0.375,0.3571428571428571,0.0967741935483871,0.0357142857142857,0.1666666666666666,,19.8019801980198,0.75,0.2,0.125,0.16,0.0344827586206896,0.1052631578947368,0.1428571428571428,0.1512605042016806,0.0632911392405063,0.0909090909090909,,,0.0769230769230769,0.25,0.1333333333333333,0.2352941176470588,0.1578947368421052,0.0769230769230769,0.1666666666666666,,,0.1935483870967742,0.1666666666666666,0.2,,0.1612903225806451,0.6,0.6,0.6666666666666666,0.5483870967741935,0.4117647058823529,0.4117647058823529,0.8571428571428571,,,,,0.0967741935483871,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,,,,,,0.2941176470588235,0.2,,0.1176470588235294,0.5,0.2903225806451613,0.6666666666666666,0.4441290322580645,0.44742,0.4629882352941176,0.1142857142857142,0.125,0.1764705882352941,0.4411764705882353,13.55357142857143,25.133333333333336,0.5909090909090909,,,,1.0,,,,,,,,,,,,,,,,,,True,,
448,1610612756,Bo Outlaw,Bo Outlaw,448,PHX,5995.0,100,-1,185,185,37,33,26,370,5.0,12.0,2.0,5.0,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,7.0,14,,,3.0,17.0,177,3.0,6.0,,,2.0,8.0,,2,,,,,8.0,6.0,,,4.0,,,3.0,3.0,3.0,6.0,,3.0,1.0,,2.0,15.0,3.0,6.0,,1.0,14.0,1.0,16.0,9.0,25.0,1.0,2.0,2.0,,3.0,2.0,3.0,2.0,,,,5.0,,1.0,4.0,10.0,1.0,5.0,1.0,,3.0,,6.0,,,3.0,2.0,1.0,6.0,3.0,1.0,,37,2.0,0.5714285714285714,0.8,,,,,,0.5,0.5,,0.5,0.5,,0.53125,0.5714285714285714,,,0.2142857142857142,0.25,,9.67741935483871,0.6,0.2,,0.1818181818181818,0.0869565217391304,0.0555555555555555,0.1153846153846153,0.1578947368421052,0.0947368421052631,0.1052631578947368,0.0769230769230769,0.0833333333333333,0.125,0.1,0.1739130434782608,0.2352941176470588,0.1621621621621621,0.0666666666666666,,0.25,0.5,0.8571428571428571,0.4166666666666667,0.5555555555555556,0.6,0.0714285714285714,1.0,1.0,1.0,0.0714285714285714,1.0,1.0,,,,,,,,,,0.8333333333333334,0.4,,,,,1.0,,,,,0.8571428571428571,,0.5433142857142857,0.472525,0.50535,0.1875,0.1875,0.4705882352941176,,2.6000000000000005,,0.2,,,,,,,,,,,,,,,,,,,,,,True,,
2560,1610612756,Zarko Cabarkapa,Zarko Cabarkapa,2560,PHX,572.0,10,7,21,19,21,11,6,40,3.0,4.0,1.0,1.0,3.0,4.0,,2.0,,,,,,,,,,,,,3.0,6,,,,6.0,12,1.0,1.0,,,,2.0,3.0,6,,,,6.0,2.0,4.0,,,2.0,,,2.0,,,,,,,,,,,1.0,,,1.0,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,21,,0.3333333333333333,0.5,,,,,,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,,0.3333333333333333,0.25,0.5,23.07692307692308,,,,0.1111111111111111,0.125,,,0.0714285714285714,0.1,,0.5,,,,,,0.25,,,1.0,,0.6666666666666666,0.75,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,1.0,1.0,,,,,0.6666666666666666,0.75,,,,0.6666666666666666,,0.56265,0.7478,0.56265,,,0.3333333333333333,1.0,3.783333333333333,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,
2657,1610612756,Yuta Tabuse,Yuta Tabuse,2657,PHX,614.0,10,4,22,20,19,15,6,42,,1.0,,,,1.0,,,,3.0,,,,,,,,,,,,4,,,,,14,,1.0,,,,,,3,,,,,,,,,,,,,1.0,1.0,2.0,1.0,,1.0,,,5.0,,2.0,,,2.0,,2.0,2.0,4.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,19,1.0,,,,,,,,,,,,,,,,,,,,,14.814814814814811,,,,0.2857142857142857,0.2222222222222222,,,0.1818181818181818,0.1666666666666666,0.2,,0.3333333333333333,,,0.5,,,,,0.25,,0.25,,,,,,,,0.75,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,0.25,,0.4608,0.3649,0.4941333333333333,,,,,12.925,,0.8636363636363636,,,,,,,,,,,,,,,,,,,,,,True,,
1890,1610612756,Shawn Marion,Shawn Marion,1890,PHX,160585.0,2676,613,5447,5421,1534,1150,648,10868,261.0,397.0,64.0,117.0,74.0,111.0,98.0,224.0,62.0,170.0,37.0,121.0,11.0,32.0,64.0,183.0,9.0,14.0,14.0,43.0,421.0,791,101.0,304.0,188.0,1333.0,5804,85.0,161.0,11.0,25.0,20.0,223.0,107.0,205,22.0,75.0,78.0,358.0,594.0,248.0,294.0,9.0,110.0,183.0,64.0,40.0,77.0,55.0,132.0,36.0,19.0,50.0,9.0,18.0,319.0,48.0,141.0,11.0,106.0,427.0,51.0,584.0,200.0,784.0,45.0,145.0,127.0,18.0,65.0,18.0,43.0,42.0,6.0,22.0,6.0,107.0,7.0,30.0,106.0,170.0,8.0,229.0,20.0,11.0,99.0,20.0,104.0,4.0,4.0,59.0,15.0,30.0,108.0,65.0,3.0,358.0,1534,16.0,0.7054631828978623,0.8114754098360656,0.9702970297029704,0.3322368421052631,0.44,0.2933333333333333,0.3322368421052631,0.5322376738305942,0.5279503105590062,0.5219512195121951,0.5228310502283106,0.5456989247311828,0.5,0.5540201005025126,0.5580808080808081,0.5481366459627329,0.2776255707762557,0.0505689001264222,0.0503778337531486,0.0714285714285714,20.944095376188173,0.6074766355140186,0.3377483443708609,0.0670731707317073,0.2010357815442561,0.0867158671586715,0.1669291338582677,0.0597758405977584,0.1931859369336716,0.0778097982708933,0.0990654205607476,0.096192384769539,0.0675675675675675,0.0608856088560885,0.057471264367816,0.1760242792109256,0.2036363636363636,0.2174863387978142,0.16875,0.1612903225806451,0.0853889943074003,0.6018518518518519,0.3625570776255707,0.6574307304785895,0.6923076923076923,0.735632183908046,0.2045662100456621,0.4375,0.4711538461538461,0.5816326530612245,0.1552511415525114,0.3647058823529411,0.3734939759036144,0.7741935483870968,0.1105022831050228,0.3057851239669421,0.3057851239669421,1.0,0.1671232876712328,0.3497267759562841,0.3516483516483517,0.953125,0.6290322580645161,0.5470085470085471,0.25,0.0591397849462365,0.075268817204301,0.6428571428571429,0.3964285714285714,0.6666666666666666,0.1142857142857142,0.1535714285714285,0.3255813953488372,0.6401826484018265,0.3497267759562841,0.5297202739726029,0.5205774305555555,0.5240219642857145,0.0843270868824531,0.1137931034482758,0.1672918229557389,0.2685671417854464,6.40126422250316,24.54967105263158,0.2816229116945107,8.0,,1.0,5.0,0.0032894736842105,0.0235294117647058,,0.0054644808743169,0.25,,1.0,2.0,0.7777777777777778,2.0,2.0,,,0.1818181818181818,1.0,,1.0,False,1.0,
2047,1610612756,Quentin Richardson,Quentin Richardson,2047,PHX,146533.0,2442,525,4960,4937,1273,938,599,9897,105.0,194.0,21.0,45.0,27.0,51.0,18.0,68.0,29.0,85.0,35.0,94.0,5.0,26.0,164.0,451.0,6.0,28.0,46.0,110.0,152.0,347,199.0,545.0,124.0,1025.0,5292,23.0,59.0,9.0,33.0,6.0,79.0,32.0,85,58.0,136.0,45.0,283.0,148.0,156.0,540.0,57.0,24.0,444.0,164.0,30.0,91.0,45.0,136.0,21.0,24.0,58.0,14.0,19.0,317.0,27.0,49.0,1.0,78.0,237.0,9.0,324.0,77.0,401.0,22.0,83.0,63.0,20.0,43.0,8.0,24.0,36.0,9.0,19.0,4.0,79.0,6.0,21.0,84.0,162.0,3.0,167.0,13.0,2.0,71.0,15.0,23.0,2.0,2.0,14.0,1.0,8.0,25.0,15.0,1.0,283.0,1273,17.0,0.4868421052631579,0.5285714285714286,0.9045226130653268,0.3651376146788991,0.2727272727272727,0.4264705882352941,0.3698884758364312,0.4380403458213256,0.3898305084745763,0.3764705882352941,0.5050448430493274,0.3967391304347826,0.5384615384615384,0.5299896587383661,0.4030612244897959,0.5705645161290323,0.6109865470852018,0.0864553314121037,0.1082474226804123,0.1323529411764706,18.46942382467303,0.5443037974683544,0.0676691729323308,0.0062893081761006,0.1222910216718266,0.0332203389830508,0.1308724832214765,0.0347490347490347,0.1243093922651933,0.0337477797513321,0.0465587044534413,0.0261437908496732,0.0268199233716475,0.0273224043715847,0.0526315789473684,0.1072056239015817,0.1182170542635659,0.1348182883939038,0.1415929203539823,0.0972222222222222,0.0448979591836734,0.6,0.2174887892376681,0.5412371134020618,0.6069364161849711,0.580952380952381,0.0762331838565022,0.2647058823529412,0.3050847457627119,0.2777777777777778,0.0952914798206278,0.3411764705882353,0.3411764705882353,0.2758620689655172,0.1053811659192825,0.3723404255319149,0.3723404255319149,0.9714285714285714,0.5056053811659192,0.3636363636363636,0.3693693693693693,0.8902439024390244,0.4891304347826087,0.4666666666666667,0.3333333333333333,0.0543478260869565,0.3043478260869565,0.2142857142857142,0.2307692307692307,0.5294117647058824,0.1176470588235294,0.497737556561086,0.4181818181818181,0.82847533632287,0.3693693693693693,0.5393757352941174,0.5398235714285715,0.5306744186046513,0.0777310924369747,0.1753086419753086,0.0770731707317073,0.2760975609756098,6.506051873198847,25.52073394495414,0.2566532258064516,12.0,7.0,7.0,7.0,0.0128440366972477,,,0.0155210643015521,0.4615384615384615,,1.0,2.0,0.8333333333333334,3.0,2.0,1.0,3.0,0.6,1.0,0.0054844606946983,,False,1.0,
2063,1610612756,Jake Voskuhl,Jake Voskuhl,2063,PHX,14621.0,244,38,489,486,168,168,65,975,16.0,24.0,5.0,8.0,5.0,9.0,,2.0,2.0,16.0,,,,,,,,,,,18.0,42,,,20.0,56.0,497,5.0,9.0,,,8.0,18.0,6.0,15,,,14.0,26.0,26.0,10.0,,,10.0,,,4.0,7.0,3.0,10.0,2.0,1.0,4.0,1.0,2.0,23.0,7.0,10.0,,6.0,27.0,3.0,36.0,17.0,53.0,,2.0,1.0,1.0,7.0,,4.0,9.0,,3.0,2.0,16.0,2.0,2.0,14.0,43.0,5.0,30.0,2.0,,10.0,6.0,7.0,,,3.0,,4.0,7.0,4.0,,26.0,168,5.0,0.7222222222222222,1.0,,,,,,0.4285714285714285,0.5555555555555556,0.4,0.4285714285714285,0.5555555555555556,0.4,0.5,0.6,0.5416666666666666,,0.0952380952380952,0.125,0.5,12.788632326820604,0.4375,0.2727272727272727,,0.140625,0.062111801242236,0.1,0.109375,0.1309523809523809,0.0755555555555555,0.119047619047619,0.0769230769230769,0.025,0.0652173913043478,0.2222222222222222,0.131578947368421,0.1555555555555555,0.1376146788990825,0.0869565217391304,0.1428571428571428,,0.5714285714285714,0.5714285714285714,0.6666666666666666,0.7619047619047619,0.6875,0.0476190476190476,,,,0.3809523809523809,0.125,0.125,1.0,,,,,,,,,0.8888888888888888,0.625,,,,,0.6,0.5555555555555556,,,,0.5714285714285714,,0.4914357142857142,0.5567333333333334,0.4866999999999999,0.2,0.2,0.3214285714285714,0.4642857142857143,7.235714285714287,,0.3435582822085889,,,,4.0,,,,,,,2.0,2.0,,,,,,,,,1.0,False,,
2207,1610612756,Joe Johnson,Joe Johnson,2207,PHX,167426.0,2790,539,5659,5645,1564,1218,680,11304,112.0,195.0,27.0,45.0,34.0,51.0,95.0,192.0,109.0,296.0,96.0,182.0,22.0,51.0,64.0,139.0,5.0,15.0,20.0,51.0,316.0,683,160.0,321.0,118.0,1230.0,6065,43.0,90.0,19.0,37.0,24.0,167.0,87.0,179,47.0,102.0,55.0,370.0,194.0,438.0,459.0,21.0,46.0,131.0,63.0,41.0,135.0,106.0,241.0,80.0,26.0,73.0,17.0,45.0,588.0,36.0,70.0,,61.0,175.0,6.0,242.0,106.0,348.0,28.0,69.0,46.0,23.0,69.0,14.0,39.0,52.0,16.0,30.0,8.0,121.0,12.0,39.0,58.0,144.0,5.0,157.0,6.0,,56.0,22.0,22.0,,,10.0,3.0,9.0,22.0,10.0,,370.0,1564,21.0,0.3069620253164557,0.3310580204778157,0.95625,0.4984423676012461,0.5135135135135135,0.4607843137254901,0.5063694267515924,0.4626647144948755,0.4777777777777778,0.4860335195530726,0.5537848605577689,0.562992125984252,0.5604982206405694,0.5705009276437848,0.5964285714285714,0.5854430379746836,0.3197211155378486,0.0600292825768667,0.1384615384615384,0.0520833333333333,18.580505191383853,0.5702479338842975,0.0382165605095541,,0.0776742121615623,0.0410557184750733,0.0935582822085889,0.0428061831153388,0.0812392426850258,0.0416339355852317,0.0497335701598579,0.0423076923076923,0.0321543408360128,0.0402097902097902,0.0483271375464684,0.0589080459770114,0.0711864406779661,0.0951396070320579,0.0995934959349593,0.075,0.0590717299578059,0.4545454545454545,0.1942231075697211,0.5743589743589743,0.6666666666666666,0.4196428571428571,0.1912350597609561,0.4947916666666667,0.521978021978022,0.1368421052631579,0.2948207171314741,0.3682432432432432,0.3732876712328767,0.3394495412844037,0.1812749003984063,0.5274725274725275,0.5274725274725275,0.9895833333333334,0.1384462151394422,0.460431654676259,0.463768115942029,0.90625,0.3543307086614173,0.6,0.1481481481481481,0.1732283464566929,0.1181102362204724,0.3333333333333333,0.1814946619217081,0.6666666666666666,0.1814946619217081,0.1814946619217081,0.392156862745098,0.5139442231075697,0.4809160305343511,0.4937938190954771,0.5064528409090907,0.4858089416058396,0.0549242424242424,0.0763983628922237,0.1357723577235772,0.3008130081300813,10.54202049780381,24.86760124610592,0.2763739176532956,27.0,7.0,1.0,9.0,0.0031152647975077,0.0135135135135135,,0.0071942446043165,0.5294117647058824,,,2.0,0.8,14.0,3.0,,2.0,0.6363636363636364,1.0,0.0061919504643962,,False,,1.0
2405,1610612756,Amar'e Stoudemire,Amar'e Stoudemire,2405,PHX,143972.0,2400,553,4852,4812,1195,802,558,9664,369.0,535.0,85.0,124.0,73.0,103.0,120.0,301.0,129.0,258.0,1.0,3.0,1.0,2.0,2.0,9.0,1.0,1.0,,3.0,618.0,1094,3.0,12.0,481.0,1726.0,5224,103.0,170.0,1.0,2.0,68.0,277.0,131.0,221,,5.0,182.0,444.0,764.0,472.0,6.0,3.0,128.0,7.0,2.0,83.0,64.0,51.0,115.0,41.0,10.0,34.0,13.0,17.0,281.0,67.0,118.0,4.0,83.0,293.0,41.0,417.0,189.0,606.0,37.0,64.0,42.0,22.0,71.0,9.0,33.0,77.0,10.0,38.0,13.0,148.0,12.0,28.0,113.0,228.0,17.0,655.0,73.0,,327.0,37.0,108.0,,,72.0,4.0,32.0,108.0,62.0,10.0,444.0,1195,17.0,0.6181229773462783,0.6895306859205776,0.6666666666666666,0.25,0.5,,0.3,0.5648994515539305,0.6058823529411764,0.5927601809954751,0.5628390596745028,0.6075581395348837,0.5796460176991151,0.6177523264137438,0.647196261682243,0.6706948640483383,0.0108499095840868,0.0758683729433272,0.0953271028037383,0.1029900332225913,28.019586507072905,0.4797297297297297,0.3306451612903225,0.0273972602739726,0.1534834992142483,0.0811554332874828,0.1482142857142857,0.0938375350140056,0.1522883758606723,0.0853321033210332,0.1186440677966101,0.0788912579957356,0.0487329434697855,0.1019108280254777,0.0781893004115226,0.1364421416234887,0.1653696498054474,0.1580882352941176,0.1428571428571428,0.1642857142857142,0.092964824120603,0.5740740740740741,0.4837251356238698,0.6897196261682244,0.762396694214876,0.6883468834688347,0.2721518987341772,0.3986710963455149,0.4444444444444444,0.3583333333333333,0.2332730560578662,0.5,0.5019455252918288,0.6589147286821705,0.0027124773960217,0.3333333333333333,0.3333333333333333,1.0,0.0081374321880651,0.2222222222222222,0.2222222222222222,0.5,0.7209302325581395,0.6854838709677419,0.2352941176470588,0.005813953488372,0.005813953488372,1.0,0.4557522123893805,0.7087378640776699,0.0088495575221238,0.0132743362831858,,0.4945750452079566,0.2857142857142857,0.4980452898550727,0.5285947368421053,0.4924577777777778,0.2404411764705882,0.2425816023738872,0.160486674391657,0.2572421784472769,6.576051188299816,31.566666666666663,0.2462901896125309,,2.0,,33.0,,0.003875968992248,,,,,2.0,4.0,,,7.0,,,,,,1.0,False,,
2470,1610612756,Smush Parker,Smush Parker,2470,PHX,1312.0,22,-19,46,46,13,18,3,92,1.0,2.0,,,,1.0,1.0,2.0,1.0,3.0,1.0,2.0,,,,1.0,,,,1.0,3.0,7,1.0,3.0,,9.0,52,,,,,,,,1,,1.0,,,4.0,2.0,3.0,,,1.0,,,3.0,,3.0,,,2.0,1.0,,6.0,,,,,1.0,,1.0,,1.0,,,,,2.0,1.0,,2.0,1.0,2.0,,4.0,,1.0,,2.0,,,,,,,,,,,,,,,,,13,,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,,,0.3333333333333333,0.4285714285714285,,,0.45,,,0.45,,,0.3,,,,28.571428571428573,0.5,,,0.0833333333333333,,,,0.0526315789473684,,,,,,,,,0.0909090909090909,,,,,0.2,0.5,0.5,1.0,0.2,0.5,0.5,,0.3,0.3333333333333333,0.3333333333333333,1.0,0.2,0.5,0.5,1.0,0.1,,,,,,,,,,0.5,,,0.5,,0.5,,0.48729,,0.5802,,,,,11.185714285714289,23.8,0.2826086956521739,,,,,,,,,,,,,,,,,,,,,,False,,
2571,1610612756,Leandro Barbosa,Leandro Barbosa,2571,PHX,47219.0,787,-22,1613,1617,514,476,194,3230,66.0,94.0,7.0,8.0,19.0,26.0,7.0,24.0,13.0,33.0,6.0,18.0,1.0,8.0,31.0,77.0,1.0,4.0,7.0,26.0,86.0,151,37.0,95.0,44.0,327.0,1761,8.0,11.0,1.0,5.0,4.0,23.0,26.0,47,10.0,34.0,16.0,98.0,80.0,92.0,78.0,33.0,6.0,74.0,31.0,7.0,59.0,36.0,95.0,23.0,13.0,32.0,8.0,19.0,226.0,11.0,13.0,,20.0,57.0,,77.0,24.0,101.0,,26.0,19.0,7.0,31.0,10.0,21.0,28.0,4.0,10.0,3.0,59.0,2.0,23.0,31.0,90.0,3.0,54.0,6.0,,24.0,6.0,3.0,,,1.0,1.0,1.0,3.0,1.0,,98.0,514,17.0,0.4651162790697674,0.4819277108433735,0.7027027027027027,0.3894736842105263,0.2,0.2941176470588235,0.4021739130434782,0.5695364238410596,0.7272727272727273,0.5531914893617021,0.5752032520325203,0.59375,0.5061728395061729,0.6055555555555555,0.6388888888888888,0.5444444444444444,0.3861788617886179,0.0463576158940397,0.0425531914893617,0.125,17.97814207650273,0.5254237288135594,,,0.090764331210191,0.0265848670756646,0.1081081081081081,0.0462184873949579,0.094710947109471,0.0330123796423658,0.0204081632653061,0.0209790209790209,0.0351758793969849,0.0421686746987951,0.0555555555555555,0.0558659217877094,0.0838323353293413,0.1170212765957446,0.1184210526315789,0.0606060606060606,,0.3333333333333333,0.3821138211382114,0.7021276595744681,0.7333333333333333,0.5,0.0975609756097561,0.2916666666666667,0.3333333333333333,0.1428571428571428,0.1341463414634146,0.3939393939393939,0.3939393939393939,0.4615384615384615,0.073170731707317,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.3130081300813008,0.4025974025974026,0.4025974025974026,0.6774193548387096,0.5,0.875,0.2857142857142857,0.0625,0.25,0.25,0.3209876543209876,0.7307692307692307,0.0987654320987654,0.3209876543209876,0.2692307692307692,0.7682926829268293,0.4189189189189189,0.5393205761316872,0.5210545454545454,0.5145183544303797,0.0909090909090909,0.1420118343195266,0.0703363914373088,0.2996941896024465,5.663576158940395,25.997894736842103,0.3186608803471791,3.0,3.0,,6.0,,,,,0.375,,,,,,1.0,,,,,,,False,,
