EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PtsUnassisted3s,Fg3aBlocked,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Technical Free Throw Trips,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,DefensiveGoaltends,Defensive 3 Seconds Violations,OffFTReboundPct,BlockedLongMidRange,Blocked3s,BlockedCorner3,BlockedShortMidRange,3SecondViolations,OffensiveGoaltends,BlockedArc3,on,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
948,1610612743,Marcus Camby,Marcus Camby,948,DEN,23207.0,387,3,744,751,167,221,89,1495,32.0,53.0,8.0,15.0,5.0,10.0,22.0,20.0,47.0,,1.0,,1.0,,,,,,,61.0,122,,1.0,28.0,150.0,758,12.0,26.0,,1.0,6.0,30.0,9.0,20,,1.0,10.0,28.0,86.0,36.0,,10.0,,,,4.0,19.0,6.0,25.0,4.0,2.0,14.0,2.0,3.0,56.0,3.0,22.0,17.0,70.0,10.0,97.0,25.0,122,4.0,6.0,3.0,3.0,13.0,4.0,10.0,8.0,3.0,2.0,21.0,1.0,4.0,18.0,36.0,7.0,,38.0,4.0,17.0,4.0,33.0,26.0,35.0,22.0,28.0,167,8.0,0.7049180327868853,0.7678571428571429,,,,,,0.5,0.46153846153846156,0.45,0.4959349593495935,0.4444444444444444,0.42857142857142855,0.5357142857142857,0.4838709677419355,0.4827586206896552,0.008130081300813009,0.03278688524590164,0.05660377358490566,0.045454545454545456,18.91891891891892,0.6190476190476191,0.5263157894736842,0.24822695035460993,0.0763888888888889,0.22077922077922077,0.06,0.24233983286908078,0.07396449704142012,0.10309278350515463,0.07246376811594203,0.05737704918032787,0.05714285714285714,0.1518987341772152,0.32098765432098764,0.26229508196721313,0.19298245614035087,0.3,0.07142857142857142,0.6285714285714286,0.43089430894308944,0.6037735849056604,0.64,0.65625,0.17886178861788618,0.3821138211382114,0.425531914893617,0.425531914893617,0.008130081300813009,,,,,,,,0.5555555555555556,0.5333333333333333,0.375,,,,0.47619047619047616,0.5,0.047619047619047616,,,,0.43902439024390244,,0.4969142276422765,0.5072978260869566,0.4996357142857143,0.125,0.1259259259259259,0.2,0.18666666666666668,8.512295081967213,22.8,0.22446236559139784,9.0,,1.0,,,,,,,,,,0.06666666666666667,0.4090909090909091,0.42857142857142855,0.5555555555555556,0.85,0.037037037037037035,,,,2.0,,,2.0,2.0,1.0,5.0,,1.0,1.0,True,,
2035,1610612743,DerMarr Johnson,DerMarr Johnson,2035,DEN,23938.0,399,30,791,789,212,187,94,1580,37.0,57.0,6.0,8.0,7.0,11.0,4.0,4.0,12.0,11.0,21.0,2.0,8.0,3.0,22.0,,1.0,2.0,8.0,42.0,73,14.0,43.0,15.0,141.0,802,6.0,8.0,2.0,4.0,1.0,19.0,8.0,14,4.0,16.0,6.0,34.0,54.0,30.0,42.0,6.0,,22.0,3.0,7.0,24.0,2.0,26.0,1.0,1.0,9.0,5.0,10.0,54.0,1.0,10.0,12.0,22.0,2.0,36.0,12.0,48,2.0,17.0,10.0,7.0,16.0,1.0,13.0,8.0,3.0,,24.0,2.0,4.0,16.0,54.0,4.0,3.0,24.0,2.0,10.0,3.0,3.0,1.0,3.0,1.0,34.0,212,13.0,0.6428571428571429,0.6923076923076923,1.0,0.32558139534883723,0.5,0.25,0.32558139534883723,0.5753424657534246,0.75,0.5714285714285714,0.5431034482758621,0.75,0.4666666666666667,0.5551181102362205,0.7307692307692307,0.5,0.3706896551724138,0.0958904109589041,0.10526315789473684,0.25,16.7964404894327,0.6666666666666666,0.09090909090909091,0.0738255033557047,0.03558718861209965,0.14634146341463414,0.019230769230769232,0.08947368421052632,0.03303303303303303,0.041666666666666664,0.034482758620689655,0.031496062992125984,0.02702702702702703,0.10227272727272728,0.075,0.05384615384615385,0.13432835820895522,0.2,0.04081632653061224,0.3333333333333333,0.49137931034482757,0.6491228070175439,0.7254901960784313,0.6216216216216216,0.034482758620689655,0.10344827586206896,0.3333333333333333,0.3333333333333333,0.1810344827586207,0.5238095238095238,0.5238095238095238,1.0,0.1896551724137931,0.13636363636363635,0.15,1.0,0.6666666666666666,0.75,0.3333333333333333,0.08333333333333333,,,0.36666666666666664,0.6363636363636364,0.26666666666666666,0.25,0.26666666666666666,0.25,0.8620689655172413,0.13636363636363635,0.5772926724137931,0.5863045454545455,0.5575,0.08064516129032258,0.12345679012345678,0.1347517730496454,0.24113475177304963,3.6506849315068495,24.062790697674416,0.26801517067003794,1.0,2.0,3.0,,2.0,1.0,1.0,,0.046511627906976744,,,0.09090909090909091,,0.25,0.3333333333333333,1.0,0.75,0.25,0.6666666666666666,1.0,1.0,,,0.03333333333333333,1.0,,,1.0,1.0,,,True,,
2206,1610612743,Rodney White,Rodney White,2206,DEN,10516.0,175,-46,334,332,123,115,52,666,4.0,14.0,2.0,4.0,1.0,4.0,8.0,11.0,34.0,1.0,2.0,1.0,1.0,5.0,15.0,,3.0,2.0,5.0,20.0,56,6.0,17.0,12.0,70.0,354,4.0,11.0,1.0,4.0,3.0,14.0,9.0,19,3.0,6.0,9.0,36.0,24.0,16.0,18.0,6.0,1.0,14.0,5.0,2.0,13.0,2.0,15.0,2.0,,5.0,,8.0,32.0,2.0,4.0,3.0,17.0,1.0,21.0,7.0,28,,7.0,5.0,2.0,4.0,2.0,3.0,5.0,1.0,,9.0,1.0,6.0,5.0,9.0,,,20.0,,9.0,1.0,5.0,1.0,5.0,4.0,36.0,123,2.0,0.6,0.7058823529411765,1.0,0.35294117647058826,0.25,0.5,0.375,0.35714285714285715,0.36363636363636365,0.47368421052631576,0.3972602739726027,0.36666666666666664,0.54,0.42168674698795183,0.4117647058823529,0.6,0.2328767123287671,0.03571428571428571,0.07142857142857142,,23.29113924050633,0.4444444444444444,0.09090909090909091,0.14049586776859505,0.02702702702702703,0.1,0.07692307692307693,0.13245033112582782,0.034482758620689655,0.027777777777777776,0.0625,0.0125,0.05263157894736842,0.08333333333333333,0.08571428571428572,0.22,0.08333333333333333,0.16666666666666666,,0.8,0.1917808219178082,0.2857142857142857,0.3076923076923077,0.5,0.1095890410958904,0.4657534246575342,0.3235294117647059,0.3333333333333333,0.0273972602739726,0.5,0.5,1.0,0.2054794520547945,0.3333333333333333,0.3333333333333333,1.0,0.26666666666666666,0.5,,0.2,,,0.16,0.25,0.04,1.0,0.2,0.4,0.4246575342465753,0.35714285714285715,0.4441111111111111,0.4486454545454545,0.43004791666666664,0.10975609756097561,0.13846153846153847,0.2,0.5142857142857142,12.87142857142857,27.329411764705885,0.36826347305389223,5.0,1.0,1.0,,,1.0,1.0,,,0.029411764705882353,,,0.14285714285714285,0.625,0.625,0.6,0.6363636363636364,0.06666666666666667,1.0,1.0,1.0,,,0.06666666666666667,1.0,,,3.0,,,,True,,
2401,1610612743,Nikoloz Tskitishvili,Nikoloz Tskitishvili,2401,DEN,2359.0,39,-17,74,73,45,43,13,147,3.0,5.0,1.0,3.0,,2.0,,5.0,9.0,,,,,,4.0,,,,2.0,8.0,14,,4.0,2.0,18.0,79,3.0,6.0,,,1.0,7.0,4.0,9,,2.0,,8.0,10.0,6.0,,4.0,,4.0,,,2.0,,2.0,,,2.0,,,4.0,,4.0,1.0,3.0,1.0,5.0,4.0,9,,1.0,1.0,,1.0,,,3.0,1.0,1.0,4.0,1.0,2.0,5.0,8.0,,1.0,3.0,1.0,2.0,,5.0,3.0,5.0,5.0,8.0,45,1.0,0.625,0.8333333333333334,,,,,,0.5714285714285714,0.5,0.4444444444444444,0.4444444444444444,0.5,0.36363636363636365,0.47368421052631576,0.5833333333333334,0.36363636363636365,0.2222222222222222,,,,25.0,0.25,0.25,0.09090909090909091,0.13793103448275862,0.2,,0.10526315789473684,0.10256410256410256,0.2727272727272727,,0.06666666666666667,,0.058823529411764705,0.2857142857142857,,0.2,,,1.0,0.2777777777777778,0.6,0.6,0.3333333333333333,,0.5,0.5555555555555556,0.5555555555555556,,,,,0.2222222222222222,,,,0.5,0.3333333333333333,,,,,0.18181818181818182,,,,0.18181818181818182,,0.5,,0.4663911764705882,0.51315,0.43945,0.10526315789473684,0.13333333333333333,0.3888888888888889,0.4444444444444444,12.257142857142856,28.625,0.6081081081081081,,,,,,1.0,,,,,,,,,,,0.8,,,,,,,,,,,2.0,,,,True,,
702,1610612743,Voshon Lenard,Voshon Lenard,702,DEN,661.0,11,-8,23,24,10,7,4,47,,,,,,,1.0,,3.0,,2.0,,,,1.0,,,,1.0,,4,,3.0,,,26,,1.0,,,,,,1,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,2.0,,2.0,,2,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,10,1.0,,,,,,,,,,,,,,,,,0.42857142857142855,0.25,,1.0,23.333333333333336,,,0.2857142857142857,,,,0.25,,,,,,0.3333333333333333,0.5,,,,,,,,,,0.14285714285714285,0.42857142857142855,,,0.2857142857142857,,,,0.14285714285714285,,,,,,,,,,,,,,0.5,,0.42857142857142855,,0.48287857142857143,0.4103,0.50665,,,,,18.450000000000003,23.366666666666664,0.43478260869565216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1761,1610612743,Greg Buckner,Greg Buckner,1761,DEN,64999.0,1083,27,2095,2110,563,616,255,4205,59.0,88.0,6.0,17.0,10.0,19.0,13.0,9.0,18.0,19.0,41.0,8.0,15.0,17.0,51.0,3.0,7.0,6.0,20.0,74.0,119,36.0,92.0,48.0,304.0,2203,7.0,21.0,6.0,13.0,8.0,40.0,11.0,25,14.0,35.0,26.0,90.0,120.0,28.0,102.0,6.0,1.0,50.0,17.0,14.0,90.0,10.0,100.0,8.0,2.0,43.0,11.0,36.0,210.0,4.0,35.0,18.0,73.0,1.0,92.0,43.0,135,6.0,52.0,37.0,15.0,16.0,5.0,12.0,20.0,4.0,8.0,36.0,3.0,5.0,61.0,123.0,5.0,2.0,59.0,9.0,24.0,10.0,4.0,3.0,4.0,,90.0,563,21.0,0.8108108108108109,0.8450704225352113,0.9444444444444444,0.391304347826087,0.46153846153846156,0.4,0.3956043956043956,0.6218487394957983,0.3333333333333333,0.44,0.6066350710900474,0.47058823529411764,0.5333333333333333,0.6440677966101694,0.5263157894736842,0.6,0.43601895734597157,0.11764705882352941,0.13636363636363635,0.15384615384615385,11.295681063122924,0.4444444444444444,0.015384615384615385,0.10195530726256984,0.043424317617866005,0.08108108108108109,0.02877697841726619,0.09701492537313433,0.04126984126984127,0.0546875,0.05913978494623656,0.027472527472527472,0.020833333333333332,0.11219512195121951,0.1111111111111111,0.09006211180124224,0.08860759493670886,0.0625,0.07407407407407407,,0.41706161137440756,0.6704545454545454,0.7763157894736842,0.847457627118644,0.061611374407582936,0.08530805687203792,0.5,0.5,0.1943127962085308,0.4634146341463415,0.4634146341463415,0.9473684210526315,0.24170616113744076,0.3333333333333333,0.34,0.9411764705882353,0.5,0.35294117647058826,0.5,0.20588235294117646,0.42857142857142855,1.0,0.31666666666666665,0.5263157894736842,0.25,0.5333333333333333,0.3333333333333333,0.3,0.8530805687203792,0.34,0.5560242857142856,0.5577120689655173,0.5393237288135593,0.10619469026548672,0.1791044776119403,0.13157894736842105,0.29605263157894735,3.8865546218487395,24.536956521739132,0.2687350835322196,6.0,3.0,6.0,6.0,1.0,2.0,1.0,,0.010869565217391304,,,0.0196078431372549,0.046511627906976744,0.46153846153846156,0.5454545454545454,0.6666666666666666,0.6666666666666666,0.17647058823529413,0.5,1.0,4.0,,,0.05063291139240506,1.0,,,,2.0,,,False,,
1863,1610612743,Earl Boykins,Earl Boykins,1863,DEN,81704.0,1362,98,2689,2632,1099,1075,349,5321,55.0,106.0,1.0,2.0,23.0,42.0,99.0,87.0,212.0,6.0,14.0,2.0,6.0,30.0,87.0,,6.0,12.0,38.0,187.0,417,36.0,101.0,199.0,681.0,2795,8.0,22.0,1.0,7.0,6.0,25.0,74.0,152,14.0,44.0,120.0,310.0,162.0,212.0,69.0,2.0,,87.0,30.0,26.0,189.0,53.0,242.0,28.0,25.0,78.0,18.0,93.0,537.0,6.0,19.0,17.0,51.0,4.0,72.0,26.0,98,6.0,46.0,27.0,19.0,48.0,10.0,29.0,27.0,19.0,3.0,75.0,4.0,21.0,22.0,75.0,2.0,,213.0,6.0,45.0,49.0,9.0,2.0,10.0,2.0,310.0,1099,22.0,0.43315508021390375,0.43548387096774194,0.6388888888888888,0.3564356435643564,0.14285714285714285,0.3181818181818182,0.3564356435643564,0.44844124700239807,0.36363636363636365,0.4868421052631579,0.46525096525096526,0.3275862068965517,0.4846938775510204,0.5403624382207578,0.38333333333333336,0.595703125,0.19498069498069498,0.06235011990407674,0.12264150943396226,0.04040404040404041,22.071197411003237,0.64,0.03773584905660377,0.05698324022346369,0.0187192118226601,0.059027777777777776,0.02459016393442623,0.057480980557903634,0.019857029388403495,0.009316770186335404,0.019417475728155338,0.024640657084188913,0.01694915254237288,0.05517241379310345,0.046948356807511735,0.06377551020408163,0.05970149253731343,0.05747126436781609,0.022988505747126436,0.2,0.20463320463320464,0.5188679245283019,0.5913978494623656,0.5818181818181818,0.19111969111969113,0.4092664092664093,0.41037735849056606,0.42857142857142855,0.02702702702702703,0.42857142857142855,0.42857142857142855,1.0,0.16795366795366795,0.3448275862068966,0.3488372093023256,0.5666666666666667,0.06896551724137931,0.5,1.0,0.20689655172413793,,,0.21428571428571427,0.5476190476190477,0.030612244897959183,0.3333333333333333,0.19387755102040816,0.3157894736842105,0.3996138996138996,0.3448275862068966,0.46744255319148914,0.46132799999999996,0.46231692307692307,0.08243727598566308,0.09868421052631579,0.03671071953010279,0.4552129221732746,11.43069544364508,25.04059405940594,0.4087021197471179,45.0,1.0,1.0,39.0,1.0,5.0,,28.0,0.009900990099009901,0.04245283018867924,,0.011494252873563218,0.04477611940298507,0.45454545454545453,0.47368421052631576,0.2,0.45977011494252873,0.034482758620689655,1.0,1.0,1.0,,,0.011235955056179775,5.0,1.0,,2.0,,,1.0,False,1.0,0.00980392156862745
1889,1610612743,Andre Miller,Andre Miller,1889,DEN,117386.0,1956,73,3793,3800,1257,1170,467,7593,153.0,237.0,13.0,25.0,42.0,66.0,130.0,81.0,209.0,,1.0,,,4.0,24.0,1.0,5.0,2.0,12.0,283.0,576,4.0,25.0,166.0,744.0,3974,24.0,58.0,1.0,5.0,6.0,57.0,86.0,174,2.0,12.0,77.0,255.0,252.0,314.0,6.0,18.0,4.0,20.0,4.0,50.0,336.0,54.0,390.0,33.0,21.0,221.0,17.0,98.0,834.0,13.0,46.0,53.0,94.0,8.0,155.0,66.0,221,10.0,84.0,50.0,34.0,95.0,17.0,68.0,53.0,27.0,5.0,148.0,9.0,52.0,37.0,136.0,7.0,16.0,200.0,22.0,82.0,27.0,5.0,2.0,5.0,2.0,255.0,1257,25.0,0.4452296819787986,0.45985401459854014,0.5,0.16,0.2,0.16666666666666666,0.19047619047619047,0.4913194444444444,0.41379310344827586,0.4942528735632184,0.480865224625624,0.40476190476190477,0.478494623655914,0.5377906976744186,0.42424242424242425,0.5495689655172413,0.04159733777038269,0.08680555555555555,0.13924050632911392,0.11538461538461539,19.253800092123445,0.6418918918918919,0.064,0.06886446886446887,0.03135650988411725,0.12325581395348838,0.05531914893617021,0.0818941504178273,0.03466509988249119,0.030364372469635626,0.03669724770642202,0.029411764705882353,0.07272727272727272,0.058823529411764705,0.05263157894736842,0.08482871125611746,0.1326530612244898,0.10294117647058823,0.0392156862745098,0.4,0.39434276206322794,0.6455696202531646,0.75,0.5163398692810458,0.21630615640599002,0.34775374376039936,0.3875598086124402,0.391304347826087,0.0016638935108153079,,,,0.03993344425956739,0.16666666666666666,0.16666666666666666,0.5,0.3968253968253968,0.52,0.15384615384615385,0.07936507936507936,0.2,,0.3548387096774194,0.6363636363636364,,,0.06451612903225806,0.16666666666666666,0.43594009983361065,0.2,0.4925994974874374,0.45827692307692297,0.47887459016393435,0.12405446293494705,0.1289308176100629,0.07661290322580645,0.34274193548387094,8.602777777777778,31.991999999999997,0.33139994727128924,49.0,,,6.0,,8.0,,4.0,,0.009569377990430622,,,0.014285714285714285,0.3769230769230769,0.4260869565217391,0.3877551020408163,0.345679012345679,,,,7.0,,5.0,0.05384615384615385,2.0,,,1.0,,,,False,,
1922,1610612743,Francisco Elson,Francisco Elson,1922,DEN,45598.0,760,-3,1474,1472,473,483,192,2946,49.0,73.0,14.0,29.0,15.0,24.0,28.0,23.0,71.0,,,,,,1.0,,,,1.0,82.0,172,,1.0,38.0,202.0,1561,17.0,36.0,,,8.0,42.0,24.0,46,,1.0,19.0,67.0,132.0,32.0,,20.0,1.0,,,12.0,24.0,4.0,28.0,4.0,,13.0,3.0,8.0,60.0,9.0,46.0,23.0,63.0,14.0,100.0,55.0,155,2.0,27.0,21.0,6.0,15.0,2.0,9.0,16.0,6.0,2.0,31.0,4.0,11.0,59.0,107.0,10.0,4.0,69.0,5.0,28.0,9.0,31.0,22.0,33.0,12.0,67.0,473,7.0,0.8048780487804879,0.9166666666666666,,,,,,0.47674418604651164,0.4722222222222222,0.5217391304347826,0.47398843930635837,0.4722222222222222,0.5106382978723404,0.4926829268292683,0.4666666666666667,0.5317460317460317,0.005780346820809248,0.06976744186046512,0.1232876712328767,0.07142857142857142,13.96449704142012,0.4838709677419355,0.358974358974359,0.13432835820895522,0.07890222984562607,0.14375,0.08256880733944955,0.13672496025437203,0.07947976878612717,0.13636363636363635,0.032,0.06382978723404255,0.1111111111111111,0.10869565217391304,0.16666666666666666,0.1336405529953917,0.16363636363636364,0.1,0.025974025974025976,0.36363636363636365,0.42196531791907516,0.6712328767123288,0.765625,0.7959183673469388,0.16184971098265896,0.41040462427745666,0.323943661971831,0.32857142857142857,,,,,0.005780346820809248,,,,0.8055555555555556,0.4827586206896552,0.35714285714285715,,,,0.5106382978723404,0.625,,,0.02127659574468085,,0.4277456647398844,,0.47312325581395376,0.527548275862069,0.47028913043478265,0.14285714285714285,0.14358974358974358,0.2079207920792079,0.3316831683168317,8.869767441860464,55.2,0.3208955223880597,10.0,,,,,4.0,,,,0.014084507042253521,,,0.02702702702702703,0.35714285714285715,0.38461538461538464,0.7,0.8695652173913043,,,,,3.0,3.0,,,2.0,2.0,9.0,,1.0,,False,,
2030,1610612743,Kenyon Martin,Kenyon Martin,2030,DEN,105688.0,1761,29,3414,3401,996,955,409,6815,202.0,318.0,48.0,84.0,64.0,84.0,185.0,73.0,190.0,,2.0,,1.0,,7.0,,1.0,,7.0,334.0,693,,9.0,168.0,836.0,3556,56.0,111.0,,1.0,18.0,130.0,88.0,165,,8.0,56.0,232.0,438.0,230.0,,78.0,3.0,4.0,,52.0,124.0,15.0,139.0,9.0,6.0,81.0,7.0,36.0,293.0,14.0,106.0,54.0,181.0,27.0,262.0,122.0,384,26.0,79.0,56.0,23.0,53.0,13.0,36.0,52.0,17.0,7.0,105.0,10.0,29.0,84.0,183.0,11.0,18.0,262.0,30.0,123.0,22.0,64.0,40.0,65.0,33.0,232.0,996,25.0,0.655688622754491,0.7423728813559322,,,,,,0.481962481962482,0.5045045045045045,0.5333333333333333,0.4757834757834758,0.5,0.5086705202312138,0.5116279069767442,0.5118110236220472,0.5345622119815668,0.01282051282051282,0.07503607503607504,0.10377358490566038,0.0918918918918919,23.639630390143736,0.5047619047619047,0.24324324324324326,0.14399363564041368,0.0797592174567344,0.15211267605633802,0.06542056074766354,0.14578163771712158,0.07777057679844458,0.11711711711711711,0.08169934640522876,0.05008635578583765,0.04794520547945205,0.12737127371273713,0.15204678362573099,0.15018315018315018,0.15481171548117154,0.14655172413793102,0.08387096774193549,0.5076923076923077,0.452991452991453,0.6352201257861635,0.7087719298245614,0.6534653465346535,0.26353276353276356,0.2706552706552707,0.38421052631578945,0.3882978723404255,0.002849002849002849,,,,0.009971509971509971,,,,0.75,0.5714285714285714,0.14583333333333334,0.008928571428571428,,,0.48554913294797686,0.7619047619047619,0.005780346820809248,,0.04046242774566474,,0.4658119658119658,,0.48245121602288976,0.5064817757009346,0.4853502941176472,0.15471698113207547,0.15648854961832062,0.15550239234449761,0.27751196172248804,7.15757575757576,37.03333333333333,0.29173989455184535,59.0,,,,,6.0,1.0,,,0.010526315789473684,,,0.10294117647058823,0.31891891891891894,0.35119047619047616,0.4915254237288136,0.7945205479452054,,,,2.0,12.0,2.0,0.01652892561983471,4.0,1.0,,20.0,2.0,1.0,1.0,False,,
2035,1610612743,DerMarr Johnson,DerMarr Johnson,2035,DEN,49458.0,824,115,1635,1636,524,441,187,3271,69.0,98.0,8.0,15.0,20.0,29.0,19.0,14.0,33.0,24.0,61.0,8.0,20.0,15.0,44.0,2.0,5.0,7.0,18.0,90.0,150,39.0,105.0,65.0,362.0,1662,9.0,16.0,5.0,11.0,5.0,38.0,26.0,42,15.0,38.0,28.0,125.0,106.0,74.0,114.0,14.0,,44.0,15.0,10.0,42.0,7.0,49.0,4.0,3.0,22.0,6.0,14.0,105.0,6.0,25.0,17.0,53.0,2.0,72.0,31.0,103,4.0,26.0,16.0,10.0,24.0,3.0,16.0,17.0,8.0,4.0,41.0,2.0,15.0,43.0,86.0,1.0,5.0,77.0,8.0,38.0,4.0,15.0,6.0,15.0,12.0,125.0,524,13.0,0.5888888888888889,0.6385542168674698,0.9743589743589743,0.37142857142857144,0.45454545454545453,0.39473684210526316,0.37142857142857144,0.6,0.5625,0.6190476190476191,0.5823529411764706,0.6111111111111112,0.60625,0.6245674740484429,0.6333333333333333,0.6648936170212766,0.4117647058823529,0.06666666666666667,0.10204081632653061,,17.84748512709573,0.5853658536585366,0.037037037037037035,0.0853462157809984,0.04440497335701599,0.09826589595375723,0.04316546762589928,0.08816120906801007,0.04415954415954416,0.046632124352331605,0.04918032786885246,0.04032258064516129,0.05747126436781609,0.07291666666666667,0.09395973154362416,0.08928571428571429,0.09009009009009009,0.11290322580645161,0.03508771929824561,0.8,0.3843137254901961,0.7040816326530612,0.7840909090909091,0.6376811594202898,0.07450980392156863,0.12941176470588237,0.42424242424242425,0.42424242424242425,0.23921568627450981,0.39344262295081966,0.4,1.0,0.17254901960784313,0.3409090909090909,0.3409090909090909,0.9333333333333333,0.5555555555555556,0.5333333333333333,,0.18518518518518517,0.4,1.0,0.3625,0.6896551724137931,0.25,0.4,0.225,0.3888888888888889,0.796078431372549,0.3409090909090909,0.5497326771653542,0.5685190476190476,0.5379601265822785,0.13333333333333333,0.2111111111111111,0.10497237569060773,0.3453038674033149,5.4093333333333335,24.30857142857143,0.3204892966360856,7.0,3.0,6.0,3.0,1.0,2.0,2.0,1.0,0.009523809523809525,,0.01639344262295082,,0.019230769230769232,0.3684210526315789,0.3684210526315789,0.2857142857142857,0.5,0.2222222222222222,0.5,1.0,,,,,2.0,,,7.0,,,,False,,
