EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGM,SecondChanceArc3FGA,PtsUnassisted3s,HeaveAttempts,Offensive Fouls,ThreePtShootingFoulsDrawn,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,3SecondViolations,HeaveMakes,Defensive 3 Seconds Violations,Clear Path Fouls,DefensiveGoaltends,Corner3PctBlocked,on,3pt And 1 Free Throw Trips,BlockedCorner3
1890,1610612756,Shawn Marion,Shawn Marion,1890,PHX,38600.0,643,11,1302,1298,473.0,411,166,2600,47.0,70.0,14.0,24.0,17.0,25.0,30.0,67.0,22.0,47.0,11.0,24.0,1.0,3.0,3.0,8.0,3.0,24.0,2.0,9.0,99.0,184,14.0,48.0,43.0,283.0,1409,23.0,36.0,1.0,3.0,9.0,58.0,33.0,62.0,5.0,17.0,13.0,94.0,122.0,76.0,42.0,22.0,24.0,3.0,10.0,1.0,16.0,15.0,31.0,11.0,4.0,12.0,1.0,3.0,77.0,10.0,28.0,5.0,26.0,92.0,19.0,137.0,43.0,180.0,8.0,24.0,19.0,5.0,23.0,7.0,15.0,14.0,2.0,8.0,1.0,3.0,37.0,3.0,18.0,24.0,42.0,4.0,51.0,3.0,10.0,18.0,4.0,24.0,1.0,1.0,9.0,4.0,11.0,25.0,15.0,94.0,473.0,4.0,0.6161616161616161,0.6931818181818182,1.0,0.2916666666666667,0.3333333333333333,0.29411764705882354,0.2916666666666667,0.5380434782608695,0.6388888888888888,0.532258064516129,0.5172413793103449,0.6282051282051282,0.5126582278481012,0.545816733067729,0.6627906976744186,0.5294117647058824,0.20689655172413793,0.020833333333333332,0.05434782608695652,0.02857142857142857,0.08955223880597014,0.0425531914893617,0.041666666666666664,19.3158953722334,0.6216216216216216,0.48717948717948717,0.12195121951219512,0.18930041152263374,0.07017543859649122,0.16774193548387098,0.053475935828877004,0.18408736349453977,0.06484641638225255,0.08870967741935484,0.07142857142857142,0.053691275167785234,0.03968253968253968,0.08196721311475409,0.14473684210526316,0.2,0.21568627450980393,0.17886178861788618,0.125,0.07476635514018691,0.6,0.3017241379310345,0.6714285714285714,0.6911764705882353,0.6808510638297872,0.28879310344827586,0.44776119402985076,0.4918032786885246,0.4666666666666667,0.2025862068965517,0.46808510638297873,0.4888888888888889,0.6818181818181818,0.10344827586206896,0.4583333333333333,0.4583333333333333,1.0,0.10344827586206896,0.125,0.13043478260869565,1.0,0.6153846153846154,0.5833333333333334,0.21428571428571427,0.07692307692307693,0.3333333333333333,1.0,0.31645569620253167,0.68,0.10126582278481013,0.375,0.11392405063291139,0.2222222222222222,0.5086206896551724,0.125,0.4935241379310344,0.4947064516129032,0.4878664556962025,0.0728744939271255,0.09045226130653267,0.2049469964664311,0.3321554770318021,7.842934782608697,24.397916666666664,0.3632872503840246,,,,,,,,,,,,,,,,,,True,,
2047,1610612756,Quentin Richardson,Quentin Richardson,2047,PHX,30722.0,512,-29,1038,1056,290.0,251,131,2094,22.0,33.0,4.0,8.0,9.0,10.0,6.0,20.0,8.0,23.0,7.0,24.0,,,2.0,7.0,33.0,96.0,12.0,29.0,36.0,76,40.0,120.0,32.0,224.0,1125,4.0,8.0,1.0,2.0,1.0,12.0,9.0,18.0,14.0,36.0,11.0,71.0,24.0,48.0,99.0,6.0,93.0,33.0,3.0,2.0,28.0,6.0,34.0,3.0,3.0,18.0,4.0,6.0,74.0,7.0,10.0,,21.0,43.0,5.0,69.0,17.0,86.0,4.0,15.0,12.0,3.0,12.0,1.0,8.0,12.0,2.0,4.0,1.0,3.0,24.0,4.0,5.0,17.0,33.0,,50.0,6.0,3.0,21.0,4.0,5.0,,,3.0,,2.0,5.0,3.0,71.0,290.0,,0.3333333333333333,0.36363636363636365,0.825,0.3333333333333333,0.5,0.3888888888888889,0.3418803418803419,0.47368421052631576,0.5,0.5,0.4897959183673469,0.55,0.5555555555555556,0.5162037037037037,0.5454545454545454,0.5725806451612904,0.6122448979591837,0.016666666666666666,0.039473684210526314,0.030303030303030304,0.1,,0.020833333333333332,20.27027027027027,0.5,0.15151515151515152,,0.10696517412935323,0.03289473684210526,0.15441176470588236,0.03910614525139665,0.11895910780669144,0.035196687370600416,0.0392156862745098,0.021505376344086023,0.03669724770642202,0.030534351145038167,0.0625,0.10344827586206896,0.1523809523809524,0.08287292817679558,0.17757009345794392,0.06896551724137931,0.03571428571428571,0.6,0.1683673469387755,0.6666666666666666,0.6875,0.4090909090909091,0.10204081632653061,0.3,0.3333333333333333,0.16666666666666666,0.11734693877551021,0.34782608695652173,0.34782608695652173,0.25,0.12244897959183673,0.2916666666666667,0.2916666666666667,0.8571428571428571,0.4897959183673469,0.34375,0.35106382978723405,0.8181818181818182,0.8,0.5,,,,,0.18518518518518517,0.9,0.12962962962962962,0.2857142857142857,0.5370370370370371,0.41379310344827586,0.7806122448979592,0.3548387096774194,0.5182590673575129,0.5763777777777778,0.5179028846153846,0.10377358490566038,0.23076923076923078,0.05357142857142857,0.3169642857142857,8.030263157894737,26.020000000000003,0.279383429672447,1.0,2.0,21.0,3.0,4.0,1.0,0.2,0.5,1.0,0.008264462809917356,,,,,,,,True,,
2063,1610612756,Jake Voskuhl,Jake Voskuhl,2063,PHX,8513.0,142,27,292,297,119.0,145,36,589,13.0,18.0,6.0,9.0,4.0,6.0,,2.0,3.0,11.0,,,,,,,,,,,16.0,31,,,12.0,44.0,287,6.0,9.0,,,2.0,14.0,5.0,10.0,,,7.0,17.0,22.0,10.0,,10.0,,,1.0,,6.0,2.0,8.0,,2.0,3.0,1.0,2.0,18.0,5.0,8.0,,6.0,22.0,2.0,30.0,13.0,43.0,,2.0,2.0,,1.0,,1.0,6.0,,,,1.0,7.0,1.0,1.0,10.0,20.0,1.0,18.0,2.0,,7.0,3.0,2.0,,,1.0,,1.0,2.0,1.0,17.0,119.0,3.0,0.6875,1.0,,,,,,0.5161290322580645,0.6666666666666666,0.5,0.5161290322580645,0.6666666666666666,0.5,0.5641025641025641,0.6363636363636364,0.6071428571428571,,,0.03225806451612903,0.05555555555555555,,,,13.77245508982036,0.14285714285714285,0.2857142857142857,,0.2,0.08080808080808081,0.16666666666666666,0.15625,0.1917808219178082,0.09923664122137404,0.14285714285714285,0.1,0.022727272727272728,0.09090909090909091,0.3,0.1111111111111111,0.2222222222222222,0.2153846153846154,0.1875,,,0.5,0.5806451612903226,0.7222222222222222,0.7647058823529411,0.6153846153846154,0.06451612903225806,,,,0.3548387096774194,0.2727272727272727,0.2727272727272727,1.0,,,,,,,,,1.0,0.6666666666666666,0.16666666666666666,,,,0.6,0.6666666666666666,,,,,0.5806451612903226,,0.501816129032258,0.5778166666666666,0.4934299999999999,0.19444444444444445,0.19444444444444445,0.3181818181818182,0.38636363636363635,6.7225806451612895,,0.4075342465753425,,,,,3.0,,,,,,1.0,1.0,,,,,,True,,
2207,1610612756,Joe Johnson,Joe Johnson,2207,PHX,41366.0,689,30,1391,1390,507.0,470,171,2781,23.0,47.0,4.0,9.0,7.0,15.0,31.0,57.0,30.0,93.0,13.0,32.0,,1.0,4.0,13.0,17.0,46.0,8.0,24.0,84.0,197,30.0,78.0,39.0,297.0,1489,7.0,18.0,3.0,10.0,4.0,27.0,29.0,69.0,12.0,37.0,20.0,114.0,24.0,144.0,78.0,8.0,39.0,16.0,14.0,1.0,35.0,37.0,72.0,27.0,10.0,20.0,4.0,11.0,181.0,5.0,17.0,,19.0,59.0,1.0,79.0,22.0,101.0,4.0,17.0,11.0,6.0,27.0,9.0,14.0,23.0,2.0,13.0,,6.0,50.0,6.0,19.0,18.0,40.0,2.0,51.0,2.0,,19.0,7.0,8.0,,,4.0,1.0,3.0,8.0,5.0,114.0,507.0,7.0,0.14285714285714285,0.15,0.8666666666666667,0.38461538461538464,0.3,0.32432432432432434,0.4027777777777778,0.4263959390862944,0.3888888888888889,0.42028985507246375,0.4690909090909091,0.4107142857142857,0.44339622641509435,0.49665551839464883,0.45,0.4789915966386555,0.28363636363636363,0.01282051282051282,0.07106598984771574,0.1702127659574468,0.07017543859649122,0.021505376344086023,0.021739130434782608,22.074636306135357,0.54,0.02702702702702703,,0.10649819494584838,0.04047619047619048,0.11801242236024845,0.024875621890547265,0.10909090909090909,0.03542673107890499,0.044444444444444446,0.016666666666666666,0.05454545454545454,0.03007518796992481,0.014705882352941176,0.08139534883720931,0.10810810810810811,0.12393162393162394,0.13178294573643412,0.0625,0.02877697841726619,0.625,0.1709090909090909,0.48936170212765956,0.5897435897435898,0.30434782608695654,0.20727272727272728,0.543859649122807,0.5849056603773585,0.0967741935483871,0.3381818181818182,0.3225806451612903,0.32967032967032966,0.06666666666666667,0.11636363636363636,0.40625,0.40625,0.9230769230769231,0.16727272727272727,0.3695652173913043,0.37777777777777777,0.8235294117647058,0.32142857142857145,0.4444444444444444,,0.03571428571428571,,,0.14150943396226415,0.4666666666666667,0.12264150943396226,0.3076923076923077,0.22641509433962265,0.3333333333333333,0.45454545454545453,0.41025641025641024,0.4689313432835822,0.5137868421052632,0.4681490196078431,0.06506849315068493,0.08878504672897196,0.09090909090909091,0.3838383838383838,11.220304568527919,26.708974358974356,0.3644859813084112,3.0,9.0,12.0,6.0,4.0,,0.32142857142857145,0.3333333333333333,1.0,,,,1.0,,,,,True,,
2571,1610612756,Leandro Barbosa,Leandro Barbosa,2571,PHX,65087.0,1085,-46,2188,2199,744.0,689,267,4387,86.0,132.0,9.0,10.0,29.0,41.0,13.0,38.0,18.0,45.0,10.0,29.0,,1.0,4.0,13.0,41.0,110.0,9.0,36.0,117.0,215,51.0,139.0,55.0,442.0,2345,11.0,18.0,1.0,8.0,8.0,33.0,37.0,69.0,13.0,49.0,22.0,135.0,96.0,138.0,102.0,8.0,107.0,41.0,15.0,,80.0,46.0,126.0,28.0,18.0,48.0,10.0,22.0,298.0,11.0,21.0,,30.0,68.0,,98.0,32.0,130.0,1.0,30.0,21.0,9.0,50.0,16.0,31.0,37.0,4.0,19.0,1.0,4.0,87.0,2.0,38.0,45.0,127.0,4.0,69.0,9.0,,30.0,9.0,7.0,,,3.0,2.0,2.0,7.0,2.0,135.0,744.0,22.0,0.41025641025641024,0.4247787610619469,0.6666666666666666,0.3669064748201439,0.125,0.2653061224489796,0.375,0.5441860465116279,0.6111111111111112,0.5362318840579711,0.5466101694915254,0.4807692307692308,0.4788135593220339,0.5755208333333334,0.55,0.5152671755725191,0.3926553672316384,,0.06976744186046512,0.07575757575757576,0.13157894736842105,,,18.93848009650181,0.5747126436781609,,,0.07879490150637311,0.03134328358208955,0.11811023622047244,0.034055727554179564,0.08773500447627573,0.032225579053373615,0.02843601895734597,0.015228426395939087,0.04580152671755725,0.03111111111111111,0.04081632653061224,0.046153846153846156,0.07373271889400922,0.10362694300518134,0.125,0.08695652173913043,0.006097560975609756,0.2857142857142857,0.3728813559322034,0.6515151515151515,0.7049180327868853,0.45348837209302323,0.10734463276836158,0.34210526315789475,0.3939393939393939,0.15384615384615385,0.1271186440677966,0.4,0.4,0.3888888888888889,0.08192090395480225,0.3448275862068966,0.3448275862068966,0.8,0.3107344632768362,0.37272727272727274,0.37272727272727274,0.6341463414634146,0.38461538461538464,0.9,0.2222222222222222,0.038461538461538464,,,0.3474576271186441,0.7073170731707317,0.11016949152542373,0.3076923076923077,0.3050847457627119,0.25,0.7655367231638418,0.38317757009345793,0.5361158119658119,0.486592105263158,0.5191172413793104,0.08,0.1271186440677966,0.0746606334841629,0.3054298642533937,5.713023255813952,25.61366906474821,0.340036563071298,1.0,7.0,51.0,3.0,8.0,,0.2692307692307692,0.14285714285714285,,,,,,1.0,,,,True,,
2418,1610612756,Casey Jacobsen,Casey Jacobsen,2418,PHX,17868.0,298,-24,575,582,230.0,213,73,1157,8.0,17.0,,3.0,2.0,5.0,1.0,4.0,2.0,6.0,8.0,15.0,,,2.0,6.0,7.0,17.0,3.0,8.0,11.0,27,15.0,32.0,23.0,90.0,584,1.0,5.0,1.0,3.0,2.0,7.0,3.0,8.0,5.0,14.0,10.0,31.0,10.0,12.0,45.0,,17.0,7.0,2.0,,14.0,4.0,18.0,2.0,2.0,7.0,2.0,5.0,40.0,1.0,5.0,,5.0,11.0,,16.0,6.0,22.0,1.0,6.0,3.0,3.0,7.0,,5.0,3.0,,2.0,1.0,,10.0,1.0,3.0,8.0,24.0,,29.0,2.0,1.0,12.0,3.0,1.0,,,1.0,,,1.0,,31.0,230.0,4.0,0.45454545454545453,0.45454545454545453,1.0,0.46875,0.3333333333333333,0.35714285714285715,0.46875,0.4074074074074074,0.2,0.375,0.5677966101694916,0.3125,0.4772727272727273,0.6180555555555556,0.3888888888888889,0.5344827586206896,0.5423728813559322,,0.07407407407407407,0.058823529411764705,0.25,,,12.480974124809741,0.7,,,0.04680851063829787,0.027624309392265192,0.07246376811594203,0.011764705882352941,0.05263157894736842,0.022556390977443608,0.015625,0.018518518518518517,0.047619047619047616,0.01694915254237288,,0.012345679012345678,0.06,0.0673076923076923,0.07142857142857142,0.07692307692307693,0.03333333333333333,,0.288135593220339,0.47058823529411764,0.5,0.5,0.06779661016949153,0.25,0.3333333333333333,,0.1016949152542373,0.3333333333333333,0.3333333333333333,0.5,0.2542372881355932,0.5333333333333333,0.5333333333333333,1.0,0.288135593220339,0.4117647058823529,0.4117647058823529,1.0,0.375,,,,,,0.22727272727272727,0.4,0.2727272727272727,0.3333333333333333,0.36363636363636365,0.375,0.8305084745762712,0.4117647058823529,0.5336398305084746,0.5013785714285715,0.5182204545454545,0.17391304347826086,0.32432432432432434,0.07777777777777778,0.34444444444444444,5.266666666666667,24.465625000000003,0.4,1.0,3.0,,,2.0,,0.375,0.3333333333333333,1.0,,,,,,,,,True,,
754,1610612756,Jim Jackson,Jim Jackson,754,PHX,25708.0,428,-39,886,880,228.0,237,94,1766,7.0,14.0,2.0,3.0,4.0,6.0,1.0,14.0,23.0,58.0,9.0,28.0,2.0,3.0,6.0,8.0,12.0,31.0,1.0,6.0,31.0,86,21.0,59.0,10.0,135.0,922,3.0,7.0,2.0,3.0,2.0,14.0,6.0,16.0,7.0,14.0,1.0,34.0,24.0,38.0,51.0,4.0,30.0,12.0,2.0,,42.0,13.0,55.0,8.0,5.0,29.0,5.0,8.0,123.0,2.0,8.0,1.0,12.0,54.0,1.0,67.0,11.0,78.0,1.0,6.0,2.0,4.0,25.0,1.0,20.0,7.0,2.0,5.0,2.0,2.0,32.0,5.0,5.0,27.0,35.0,1.0,11.0,,1.0,4.0,1.0,,,,,,,,,34.0,228.0,3.0,0.3870967741935484,0.41379310344827586,0.8095238095238095,0.3559322033898305,0.6666666666666666,0.5,0.3620689655172414,0.36046511627906974,0.42857142857142855,0.375,0.43103448275862066,0.6,0.55,0.44666666666666666,0.6363636363636364,0.5483870967741935,0.4068965517241379,,0.023255813953488372,0.07142857142857142,,0.017241379310344827,,18.402426693629927,0.78125,0.04,0.029411764705882353,0.1487603305785124,0.028268551236749116,0.1276595744680851,0.016260162601626018,0.14442013129102846,0.024630541871921183,0.04285714285714286,0.02247191011235955,0.024193548387096774,0.011904761904761904,0.02564102564102564,0.16666666666666666,0.14942528735632185,0.13793103448275862,0.1375,0.07142857142857142,0.011235955056179775,,0.09655172413793103,0.5,0.5384615384615384,0.2857142857142857,0.09655172413793103,0.07142857142857142,0.07142857142857142,,0.4,0.39655172413793105,0.40350877192982454,0.43478260869565216,0.19310344827586207,0.32142857142857145,0.32142857142857145,0.7777777777777778,0.21379310344827587,0.3870967741935484,0.3870967741935484,0.8333333333333334,0.3,0.6666666666666666,,0.3,0.6666666666666666,0.5,0.2,0.6666666666666666,0.26666666666666666,0.75,0.2,0.16666666666666666,0.503448275862069,0.4,0.4764211805555556,0.48863125,0.500501724137931,0.026845637583892617,0.044444444444444446,0.1037037037037037,0.2518518518518518,14.806976744186047,25.161016949152543,0.25733634311512416,,,12.0,1.0,,,,,,,,,,,1.0,,,True,,
959,1610612756,Steve Nash,Steve Nash,959,PHX,7854.0,131,9,257,259,75.0,56,29,516,5.0,9.0,,,1.0,2.0,6.0,10.0,6.0,18.0,,1.0,,,,,3.0,11.0,,1.0,17.0,37,3.0,12.0,7.0,50.0,301,,1.0,1.0,2.0,,3.0,3.0,10.0,,1.0,4.0,10.0,,34.0,6.0,,11.0,3.0,1.0,,34.0,13.0,47.0,12.0,1.0,28.0,2.0,4.0,107.0,,2.0,,2.0,7.0,1.0,10.0,2.0,12.0,2.0,3.0,2.0,1.0,8.0,3.0,5.0,4.0,,3.0,,,12.0,2.0,4.0,3.0,6.0,,8.0,1.0,1.0,2.0,2.0,,,,,,,,,10.0,75.0,1.0,,,0.6666666666666666,0.25,0.5,,0.25,0.4594594594594595,,0.3,0.4387755102040816,0.5,0.2727272727272727,0.47115384615384615,0.5,0.38461538461538464,0.24489795918367346,,0.02702702702702703,,0.1,,,22.22222222222222,0.6666666666666666,0.16666666666666666,,0.08045977011494253,0.029850746268656716,0.08,,0.08035714285714286,0.018518518518518517,,,0.07407407407407407,,,0.037037037037037035,0.15789473684210525,0.07317073170731707,0.08333333333333333,,0.07142857142857142,,0.1836734693877551,0.5555555555555556,0.5555555555555556,,0.20408163265306123,0.6,0.6666666666666666,,0.3673469387755102,0.3333333333333333,0.3333333333333333,,0.02040816326530612,,,,0.22448979591836735,0.2727272727272727,0.2727272727272727,0.6666666666666666,,,,,,,0.18181818181818182,0.5,,,0.09090909090909091,,0.42857142857142855,0.2727272727272727,0.46579897959183675,0.450075,0.42093636363636366,0.04,0.05263157894736842,0.06,0.2,10.97297297297297,25.391666666666666,0.2918287937743191,1.0,2.0,3.0,,,,0.6666666666666666,0.5,1.0,,,,,,,,,True,,
2212,1610612756,Steven Hunter,Steven Hunter,2212,PHX,24488.0,408,-81,809,830,268.0,255,113,1639,48.0,67.0,14.0,22.0,15.0,18.0,4.0,18.0,1.0,3.0,,,,,,,,1.0,,1.0,53.0,88,,1.0,33.0,139.0,854,14.0,24.0,,,7.0,35.0,18.0,26.0,,1.0,11.0,47.0,62.0,44.0,,28.0,,,11.0,,3.0,1.0,4.0,1.0,,,,3.0,9.0,11.0,23.0,1.0,14.0,39.0,9.0,62.0,35.0,97.0,4.0,1.0,,1.0,2.0,1.0,1.0,12.0,2.0,1.0,1.0,1.0,14.0,4.0,1.0,21.0,39.0,3.0,70.0,3.0,,33.0,4.0,45.0,,,24.0,7.0,14.0,45.0,23.0,47.0,268.0,,0.5849056603773585,0.7948717948717948,,,,,,0.6022727272727273,0.5833333333333334,0.6923076923076923,0.5955056179775281,0.5833333333333334,0.6666666666666666,0.5650406504065041,0.603448275862069,0.6351351351351351,0.011235955056179775,,0.125,0.08955223880597014,0.2777777777777778,,,14.545454545454547,0.14285714285714285,0.36,0.023809523809523808,0.11337209302325581,0.08846153846153847,0.15384615384615385,0.09016393442622951,0.12183908045977011,0.08900523560209424,0.189873417721519,0.07317073170731707,0.020202020202020204,0.07216494845360824,0.16,0.09821428571428571,0.08045977011494253,0.14482758620689656,0.13333333333333333,0.25,0.16666666666666666,0.5111111111111111,0.7528089887640449,0.7164179104477612,0.7868852459016393,0.6041666666666666,0.20224719101123595,0.2222222222222222,0.3076923076923077,0.5,0.033707865168539325,0.3333333333333333,0.3333333333333333,,,,,,0.011235955056179775,,,,0.9166666666666666,0.6363636363636364,,,,,0.6666666666666666,0.8333333333333334,,,0.037037037037037035,,0.7640449438202247,,0.5357056818181817,0.5723315789473685,0.5134,0.2773109243697479,0.2796610169491525,0.2517985611510791,0.3381294964028777,2.4272727272727277,55.9,0.33127317676143386,,,,1.0,4.0,,,,,,1.0,1.0,,3.0,,3.0,,True,,
2405,1610612756,Amar'e Stoudemire,Amar'e Stoudemire,2405,PHX,36074.0,601,25,1197,1186,352.0,270,131,2383,80.0,121.0,24.0,31.0,21.0,30.0,31.0,84.0,39.0,85.0,,1.0,,1.0,,1.0,2.0,9.0,,6.0,150.0,290,2.0,10.0,147.0,453.0,1322,30.0,47.0,1.0,2.0,18.0,81.0,36.0,73.0,,7.0,71.0,143.0,158.0,142.0,3.0,38.0,7.0,2.0,30.0,,14.0,13.0,27.0,5.0,8.0,11.0,1.0,2.0,67.0,16.0,30.0,1.0,19.0,78.0,10.0,107.0,47.0,154.0,12.0,13.0,6.0,7.0,23.0,4.0,9.0,29.0,4.0,14.0,4.0,6.0,52.0,5.0,13.0,28.0,57.0,7.0,183.0,21.0,,84.0,18.0,32.0,,,22.0,,10.0,32.0,19.0,143.0,352.0,5.0,0.5266666666666666,0.6030534351145038,0.5,0.2,0.5,,0.25,0.5172413793103449,0.6382978723404256,0.4931506849315068,0.51,0.6428571428571429,0.45,0.594488188976378,0.6982758620689655,0.5958333333333333,0.03333333333333333,,0.10344827586206896,0.1322314049586777,0.15476190476190477,0.011764705882352941,,32.09785025945145,0.4423076923076923,0.3448275862068966,0.025,0.1670235546038544,0.08645533141210375,0.13380281690140844,0.0898876404494382,0.1592775041050903,0.08761904761904762,0.16037735849056603,0.08108108108108109,0.03076923076923077,0.08695652173913043,0.09523809523809523,0.1388888888888889,0.15873015873015872,0.19289340101522842,0.14414414414414414,0.0967741935483871,0.10714285714285714,0.59375,0.4033333333333333,0.6611570247933884,0.7619047619047619,0.6,0.28,0.36904761904761907,0.43661971830985913,0.22580645161290322,0.2833333333333333,0.4588235294117647,0.4642857142857143,0.6153846153846154,0.0033333333333333335,,,,0.03,0.2222222222222222,0.2222222222222222,0.5,0.6326530612244898,0.7741935483870968,0.16666666666666666,0.02040816326530612,,,0.375,0.7,0.0125,,0.075,,0.43666666666666665,0.2857142857142857,0.47197197986577183,0.5161676470588235,0.4569173076923077,0.23140495867768596,0.23796033994334279,0.17880794701986755,0.31567328918322296,7.42689655172414,32.07,0.29406850459482037,1.0,1.0,3.0,2.0,8.0,,0.02040816326530612,1.0,,,,1.0,,1.0,,2.0,,True,,
