EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,DefTwoPtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,TsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,ShortMidRangeFrequency,LongMidRangeFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,FG2M,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,Offensive Fouls,DefensiveGoaltends,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceFtPoints,LongMidRangeAssists,2pt And 1 Free Throw Trips,Technical Free Throw Trips,LongMidRangeFGM,OffThreePtRebounds,StepOutOfBoundsTurnovers,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,Fg2aBlocked,DefThreePtRebounds,LiveBallTurnovers,BadPassTurnovers,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefThreePtReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,on,ShortMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,FTOffRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,ThreePtShootingFoulsDrawn,BlockedShortMidRange,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,OffFTReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,BlockedLongMidRange,RecoveredBlocks,OffensiveGoaltends,3SecondViolations,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,BlockedCorner3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls
2038,1610612757,Joel Przybilla,Joel Przybilla,2038,POR,110586.0,1843,-175.0,3456,3455,897,792,478.0,6911,249.0,60.0,49.0,32.0,330.0,90.0,482.0,3746,79.0,34.0,126.0,289.0,409.0,585.0,42.0,97.0,19.0,124.0,238.0,174.0,85.0,13.0,162.0,134.0,163.0,126.0,897,28.0,0.5921375921375921,0.5833333333333334,12.593703148425787,0.21265636497424578,0.2141623488773748,0.2072072072072072,0.7545454545454545,0.1484848484848485,0.09696969696969697,0.759493670886076,0.7545454545454545,0.5248636363636364,0.5314582278481012,0.21573604060913706,0.21573604060913706,0.26141078838174275,2.9269696969696968,0.2595486111111111,171.0,46.0,67.0,39.0,196.0,48.0,76.0,123.0,46.0,296.0,96.0,72.0,58.0,72.0,37.0,158.0,145.0,176.0,15.0,36.0,0.7551020408163265,0.925,0.593939393939394,0.631578947368421,0.5822784810126582,0.593939393939394,0.631578947368421,0.5822784810126582,0.6089108910891089,0.11637239165329052,0.1109701965757768,0.1225071225071225,0.11224489795918367,0.17586912065439672,0.6867469879518072,0.7916666666666666,0.7602339181286549,0.881578947368421,0.6865671641791045,0.65,0.5601452054794519,0.2551867219917012,27.0,11.0,21.0,,10.0,30.0,4.0,0.09063444108761329,0.11604938271604938,0.08949416342412451,0.3125,0.3225806451612903,0.8,,,,,,42.0,83.0,55.0,33.0,,0.12727272727272726,0.13253012048192772,0.5670103092783505,0.21957671957671956,0.24953445065176907,0.234375,,,,False,15.0,,,,,,,,,,,,,,,,,,,14.0,9.0,5.0,10.0,1.0,37.0,4.0,24.0,18.0,6.0,5.0,4.0,22.0,7.0,13.0,28.0,,28.0,10.0,,,,,,,0.16326530612244897,0.03125,,0.3854166666666667,0.008547008547008548,0.0945945945945946,0.1885245901639344,0.0449438202247191,0.30612244897959184,0.36585365853658536,0.6666666666666666,,,,,,,,,,,,,,,,,1.0,1.0,,89.0,3.0,3.0,0.5460122699386503,0.1956521739130435,,,,,
2742,1610612757,Sebastian Telfair,Sebastian Telfair,2742,POR,78883.0,1315,-184.0,2514,2505,714,746,309.0,5019,124.0,36.0,66.0,166.0,356.0,101.0,450.0,2739,102.0,43.0,135.0,61.0,92.0,102.0,41.0,124.0,27.0,47.0,120.0,127.0,54.0,12.0,4.0,2.0,4.0,135.0,714,11.0,0.46673596673596673,0.4383116883116883,21.13906359189378,0.06334371754932502,0.07311129163281885,0.05603448275862069,0.29245283018867924,0.15566037735849056,0.3915094339622642,0.28125,0.4528301886792453,0.4650228028503561,0.44492280000000006,0.11727078891257996,0.135,0.3,10.339606741573036,0.2840095465393795,65.0,3.0,6.0,19.0,149.0,7.0,16.0,21.0,37.0,102.0,196.0,2.0,171.0,219.0,101.0,486.0,7.0,10.0,7.0,,0.3422818791946309,0.34459459459459457,0.41853932584269665,0.4375,0.3627450980392157,0.4115566037735849,0.40476190476190477,0.359375,0.45652173913043476,0.007575757575757576,0.009140767824497258,0.00819672131147541,0.007832898172323759,0.06775067750677506,0.5241935483870968,0.6190476190476191,0.35384615384615387,0.2857142857142857,0.5,0.5277777777777778,0.4590866666666667,0.04666666666666667,4.0,55.0,10.0,1.0,66.0,3.0,1.0,0.01764705882352941,0.006734006734006734,0.016666666666666666,0.39759036144578314,0.4024390243902439,0.3333333333333333,49.0,21.0,68.0,26.0,47.0,28.0,29.0,83.0,64.0,0.16037735849056603,0.07865168539325842,0.1532258064516129,0.6693548387096774,0.10820895522388059,0.06353591160220995,0.11602209944751381,0.11556603773584906,0.1640625,26.007352941176467,False,18.0,7.0,19.0,2.0,2.0,5.0,10.0,,3.0,4.0,17.0,1.0,5.0,6.0,39.0,12.0,2.0,10.0,1.0,48.0,31.0,17.0,15.0,,2.0,1.0,35.0,15.0,20.0,14.0,12.0,19.0,2.0,4.0,1.0,1.0,1.0,1.0,0.7647058823529411,0.25,0.2,0.23076923076923078,0.25757575757575757,0.014705882352941176,0.10606060606060606,0.012048192771084338,0.02040816326530612,0.024390243902439025,,0.02,0.09195402298850575,0.004608294930875576,0.2727272727272727,0.3050847457627119,0.3333333333333333,0.04481132075471698,0.3684210526315789,0.3684210526315789,1.0,0.20408163265306123,0.20833333333333334,0.6,0.09523809523809523,0.14285714285714285,,,0.0390625,0.4,0.19047619047619047,0.2127659574468085,0.014492753623188406,,,1.0,2.0,,,0.5,0.3333333333333333,1.0,,0.5,1.0,
689,1610612757,Theo Ratliff,Theo Ratliff,689,POR,103454.0,1724,-87.0,3135,3147,743,725,421.0,6282,131.0,28.0,76.0,50.0,257.0,74.0,304.0,3268,52.0,16.0,70.0,161.0,220.0,331.0,37.0,56.0,12.0,86.0,183.0,107.0,54.0,5.0,158.0,123.0,158.0,70.0,743,14.0,0.49673202614379086,0.5645161290322581,9.97245179063361,0.12346625766871165,0.12362301101591187,0.1318051575931232,0.5097276264591439,0.29571984435797666,0.19455252918287938,0.5384615384615384,0.5097276264591439,0.4766202334630349,0.4686865384615384,0.17940199335548174,0.17940199335548174,0.23026315789473684,5.820622568093385,0.23700159489633174,74.0,25.0,52.0,17.0,115.0,31.0,67.0,76.0,27.0,162.0,68.0,42.0,26.0,34.0,14.0,76.0,93.0,111.0,18.0,10.0,0.7043478260869566,0.8617021276595744,0.4474708171206226,0.4626865671641791,0.5192307692307693,0.4474708171206226,0.4626865671641791,0.5192307692307693,0.4935064935064935,0.07705053852526926,0.07063440156965337,0.07777777777777778,0.06181015452538632,0.09615384615384616,0.5648854961832062,0.6491228070175439,0.6486486486486487,0.7761194029850746,0.4807692307692308,0.6071428571428571,0.5336982142857144,0.25,14.0,5.0,10.0,,20.0,15.0,1.0,0.046583850931677016,0.09390862944162437,0.05058365758754864,0.4,0.4,0.9,,,,,,23.0,41.0,19.0,7.0,,0.08949416342412451,0.1297709923664122,0.3392857142857143,0.12424242424242424,0.1391465677179963,0.1091703056768559,,,,False,21.0,,,,,,,,,,,,,,,,,,,8.0,7.0,1.0,7.0,3.0,18.0,10.0,23.0,15.0,8.0,2.0,3.0,12.0,1.0,12.0,12.0,,32.0,3.0,,,,,,,0.07894736842105263,,,0.23376623376623376,0.037037037037037035,0.03076923076923077,0.15841584158415842,0.08547008547008547,0.27631578947368424,0.3,0.7142857142857143,,,,,,,,,,,,,,,,,,,3.0,102.0,,8.0,0.6455696202531646,0.24,,,,,
757,1610612757,Damon Stoudamire,Damon Stoudamire,757,POR,166162.0,2769,-217.0,5174,5163,1418,1367,711.0,10337,181.0,55.0,129.0,365.0,675.0,182.0,1277.0,5657,184.0,89.0,393.0,203.0,254.0,310.0,54.0,164.0,39.0,47.0,158.0,199.0,50.0,38.0,2.0,,2.0,393.0,1418,30.0,0.5044319097502015,0.5078534031413613,23.44401802102453,0.0992179863147605,0.09645061728395062,0.08284023668639054,0.15536480686695278,0.11072961373390558,0.3133047210300429,0.16224188790560473,0.5759656652360515,0.4917509474590868,0.4757356083086053,0.04405652535328346,0.07042253521126761,0.307752545027408,12.232148148148148,0.2740626207962891,91.0,3.0,12.0,20.0,276.0,22.0,54.0,108.0,71.0,200.0,352.0,6.0,383.0,458.0,211.0,991.0,41.0,56.0,9.0,,0.36231884057971014,0.3663003663003663,0.4088888888888889,0.4074074074074074,0.3858695652173913,0.4699570815450644,0.4946236559139785,0.44837758112094395,0.53,0.021670190274841437,0.02182866556836903,0.01694915254237288,0.03168044077134986,0.10644257703081232,0.5027624309392266,0.6148648648648649,0.38461538461538464,0.12903225806451613,0.25,0.36363636363636365,0.4831115384615386,0.08457321848081441,16.0,114.0,15.0,29.0,132.0,12.0,1.0,0.022388059701492536,0.014173228346456693,0.02132701421800948,0.36164383561643837,0.36768802228412256,0.4015151515151515,409.0,125.0,490.0,155.0,407.0,46.0,47.0,110.0,75.0,0.4206008583690987,0.06814814814814815,0.18232044198895028,0.6707317073170732,0.08608058608058608,0.10303030303030303,0.08947368421052632,0.35107296137339056,0.3687315634218289,24.82142857142858,False,53.0,31.0,81.0,13.0,13.0,30.0,150.0,10.0,26.0,41.0,181.0,16.0,39.0,54.0,450.0,93.0,2.0,150.0,2.0,75.0,51.0,24.0,58.0,3.0,4.0,17.0,86.0,45.0,41.0,20.0,11.0,35.0,8.0,9.0,3.0,3.0,2.0,,0.8287292817679558,0.3693877551020408,0.41025641025641024,0.34838709677419355,0.3709016393442623,0.004081632653061225,0.05426356589147287,0.01643835616438356,0.004889975550122249,0.026845637583892617,0.01875,0.02631578947368421,0.0783132530120482,0.02627511591962906,0.4108527131782946,0.4344262295081967,0.22641509433962265,0.06952789699570816,0.38271604938271603,0.38271604938271603,0.9354838709677419,0.36674816625916873,0.36855036855036855,0.8066666666666666,0.13978494623655913,0.27956989247311825,0.38461538461538464,0.9,0.08849557522123894,0.43333333333333335,0.328,0.36855036855036855,0.006085192697768763,,,,1.0,,,0.5,0.3333333333333333,6.0,,0.46153846153846156,1.0,1.0
89,1610612757,Nick Van Exel,Nick Van Exel,89,POR,97085.0,1618,-72.0,3005,2990,820,842,417.0,5995,59.0,17.0,138.0,107.0,304.0,58.0,586.0,3175,78.0,30.0,162.0,108.0,141.0,161.0,31.0,92.0,20.0,21.0,70.0,74.0,16.0,16.0,,,,162.0,820,16.0,0.49074074074074076,0.5193548387096775,19.622425629290618,0.09238665526090675,0.09054593874833555,0.07457627118644068,0.1051693404634581,0.24598930481283424,0.19073083778966132,0.12318840579710146,0.5632798573975044,0.4838858676207512,0.45128576642335777,0.031141868512110725,0.050156739811912224,0.2764505119453925,10.438157894736843,0.27287853577371046,24.0,1.0,3.0,5.0,114.0,13.0,27.0,50.0,30.0,66.0,162.0,8.0,190.0,227.0,128.0,491.0,11.0,20.0,2.0,,0.2894736842105263,0.3,0.375,0.48148148148148145,0.38461538461538464,0.47058823529411764,0.49019607843137253,0.4782608695652174,0.49019607843137253,0.009927797833935019,0.013268156424581005,0.0027247956403269754,0.016666666666666666,0.08483290488431877,0.4067796610169492,0.4444444444444444,0.3333333333333333,0.058823529411764705,0.3333333333333333,0.29411764705882354,0.4859226190476191,0.08532423208191127,,46.0,1.0,5.0,41.0,8.0,1.0,0.024691358024691357,0.010498687664041995,0.026923076923076925,0.38317757009345793,0.3867924528301887,0.2926829268292683,216.0,49.0,257.0,60.0,215.0,6.0,28.0,61.0,43.0,0.45811051693404636,0.019736842105263157,0.0847457627118644,0.6630434782608695,0.08408408408408409,0.10927835051546392,0.09090909090909091,0.3850267379679144,0.35507246376811596,24.790272373540848,False,49.0,14.0,41.0,5.0,4.0,11.0,86.0,7.0,19.0,20.0,100.0,8.0,24.0,24.0,243.0,57.0,1.0,86.0,,37.0,31.0,6.0,16.0,1.0,5.0,8.0,44.0,25.0,19.0,19.0,3.0,18.0,4.0,6.0,,2.0,,1.0,0.81,0.38910505836575876,0.3333333333333333,0.4,0.390625,,,0.009345794392523364,,0.05434782608695652,0.010526315789473684,0.015625,0.07079646017699115,0.023952095808383235,0.35507246376811596,0.35507246376811596,0.2653061224489796,0.07308377896613191,0.34146341463414637,0.34146341463414637,0.9285714285714286,0.39814814814814814,0.39814814814814814,0.7906976744186046,0.09803921568627451,0.37254901960784315,0.3684210526315789,1.0,0.07971014492753623,0.36363636363636365,0.40816326530612246,0.4,0.007722007722007722,,,,,,,,,1.0,,0.2,1.0,
2216,1610612757,Zach Randolph,Zach Randolph,2216,POR,96386.0,1606,-91.0,2985,2963,793,738,429.0,5948,292.0,71.0,240.0,203.0,735.0,207.0,871.0,3144,182.0,102.0,270.0,227.0,300.0,442.0,57.0,112.0,24.0,45.0,112.0,254.0,99.0,37.0,17.0,12.0,17.0,270.0,793,15.0,0.5064027939464494,0.5534979423868313,27.73013150371641,0.1907563025210084,0.18346774193548387,0.2367601246105919,0.3940620782726046,0.32388663967611336,0.2739541160593792,0.37967914438502676,0.40215924426450744,0.45230330634278,0.4427411764705882,0.12043795620437957,0.1213235294117647,0.3099885189437428,7.723537414965986,0.26566164154103855,160.0,53.0,104.0,40.0,332.0,65.0,138.0,187.0,84.0,364.0,300.0,88.0,61.0,86.0,44.0,197.0,123.0,142.0,20.0,,0.5481927710843374,0.6319444444444444,0.45170068027210886,0.47101449275362317,0.46153846153846156,0.44804318488529016,0.4642857142857143,0.44919786096256686,0.5467836257309941,0.1025,0.09543285616905249,0.08093994778067885,0.06192660550458716,0.1687041564792176,0.547945205479452,0.6374501992031872,0.5625,0.7428571428571429,0.5096153846153846,0.5633802816901409,0.5240131999999998,0.21469575200918484,57.0,10.0,18.0,1.0,84.0,17.0,2.0,0.06367041198501873,0.17060367454068243,0.06542056074766354,0.41379310344827586,0.41379310344827586,0.5952380952380952,4.0,4.0,6.0,5.0,4.0,58.0,46.0,55.0,30.0,0.008097165991902834,0.07891156462585033,0.1404109589041096,0.49107142857142855,0.15436241610738255,0.1782608695652174,0.15763546798029557,0.005398110661268556,0.0213903743315508,25.13333333333333,False,88.0,,2.0,1.0,,1.0,,,1.0,,,,2.0,,,,,,,25.0,18.0,7.0,7.0,2.0,27.0,35.0,34.0,25.0,9.0,11.0,5.0,25.0,11.0,13.0,14.0,,5.0,1.0,,,,,,,0.07083333333333333,,,0.313953488372093,0.020833333333333332,0.05660377358490566,0.14736842105263157,0.10028653295128939,0.36666666666666664,0.39461883408071746,0.4772727272727273,0.002699055330634278,,,,,,,0.007142857142857143,0.007142857142857143,,,0.0053475935828877,,,,,,,,11.0,1.0,3.0,0.6470588235294118,0.11320754716981132,,,,,
949,1610612757,Shareef Abdur-Rahim,Shareef Abdur-Rahim,949,POR,112358.0,1873,-205.0,3527,3524,930,897,476.0,7051,293.0,62.0,183.0,155.0,631.0,220.0,909.0,3860,133.0,81.0,218.0,194.0,269.0,392.0,60.0,117.0,25.0,71.0,150.0,254.0,107.0,27.0,26.0,18.0,26.0,218.0,930,16.0,0.5768245838668374,0.5710526315789474,22.031403336604516,0.14285714285714285,0.1400462962962963,0.16314199395770393,0.4373134328358209,0.27313432835820894,0.23134328358208955,0.4217687074829932,0.4955223880597015,0.47335508221225703,0.45953287671232873,0.1419098143236074,0.14965034965034965,0.23982398239823982,7.032646592709985,0.2636801814573292,181.0,50.0,91.0,33.0,322.0,56.0,111.0,155.0,61.0,400.0,244.0,70.0,86.0,111.0,42.0,247.0,102.0,123.0,26.0,,0.6211180124223602,0.6968641114982579,0.5103011093502378,0.5045045045045045,0.45864661654135336,0.514179104477612,0.49557522123893805,0.46598639455782315,0.5656934306569343,0.07756653992395438,0.07498463429625077,0.08450704225352113,0.061068702290076333,0.12525252525252525,0.6177474402730375,0.7327935222672065,0.6187845303867403,0.8053097345132744,0.5494505494505495,0.532258064516129,0.5193958333333334,0.1705170517051705,43.0,34.0,23.0,9.0,69.0,20.0,1.0,0.0641025641025641,0.09174311926605505,0.06451612903225806,0.44516129032258067,0.46308724832214765,0.8695652173913043,27.0,12.0,39.0,14.0,26.0,62.0,48.0,57.0,26.0,0.058208955223880594,0.098256735340729,0.15699658703071673,0.48717948717948717,0.12972972972972974,0.14661654135338345,0.12595419847328243,0.04029850746268657,0.08163265306122448,24.994871794871788,False,72.0,7.0,12.0,,1.0,2.0,8.0,,2.0,4.0,15.0,,2.0,5.0,45.0,,1.0,8.0,,25.0,17.0,8.0,10.0,1.0,27.0,18.0,49.0,33.0,16.0,10.0,7.0,31.0,10.0,11.0,10.0,,8.0,3.0,1.0,0.38461538461538464,,0.35714285714285715,0.39473684210526316,,0.0546448087431694,0.03870967741935484,,0.24324324324324326,0.009174311926605505,0.0625,0.1388888888888889,0.06792452830188679,0.39344262295081966,0.4161849710982659,0.3888888888888889,0.01791044776119403,0.5833333333333334,0.5833333333333334,1.0,0.2962962962962963,0.2962962962962963,1.0,,0.017699115044247787,,,0.013605442176870748,0.5,0.3333333333333333,0.3076923076923077,,,,,12.0,,5.0,0.46153846153846156,0.22,,,,,
2566,1610612757,Travis Outlaw,Travis Outlaw,2566,POR,46633.0,777,-98.0,1484,1499,517,531,171.0,2983,93.0,37.0,59.0,98.0,250.0,49.0,313.0,1618,90.0,23.0,115.0,61.0,80.0,118.0,19.0,38.0,12.0,31.0,77.0,75.0,34.0,6.0,38.0,23.0,39.0,115.0,517,12.0,0.5305084745762711,0.5180180180180181,19.845053635280095,0.10481099656357389,0.10106382978723404,0.0821917808219178,0.3576923076923077,0.22692307692307692,0.3769230769230769,0.39361702127659576,0.39615384615384613,0.46503480769230765,0.482876595744681,0.11764705882352941,0.12186379928315412,0.36741214057507987,9.438000000000004,0.34838274932614555,61.0,18.0,23.0,21.0,126.0,25.0,39.0,56.0,43.0,126.0,126.0,36.0,30.0,35.0,23.0,75.0,31.0,38.0,,3.0,0.5,0.5833333333333334,0.504,0.6410256410256411,0.4777777777777778,0.5076923076923077,0.6097560975609756,0.48936170212765956,0.6222222222222222,0.058712121212121215,0.058637083993660855,0.06293706293706294,0.04524886877828054,0.07207207207207207,0.6559139784946236,0.7011494252873564,0.6065573770491803,0.5609756097560976,0.782608695652174,0.5675675675675675,0.5010432432432433,0.17891373801916932,6.0,4.0,5.0,,37.0,6.0,1.0,0.05825242718446602,0.07317073170731707,0.06172839506172839,0.37755102040816324,0.3894736842105263,0.4864864864864865,8.0,3.0,10.0,4.0,8.0,15.0,15.0,19.0,14.0,0.038461538461538464,0.06,0.06451612903225806,0.5,0.08823529411764706,0.1542056074766355,0.10526315789473684,0.03076923076923077,0.031914893617021274,24.35,False,28.0,1.0,2.0,,1.0,1.0,3.0,,2.0,1.0,4.0,,2.0,2.0,9.0,3.0,,3.0,,5.0,5.0,,3.0,1.0,4.0,1.0,30.0,18.0,12.0,6.0,5.0,5.0,5.0,8.0,4.0,,10.0,1.0,0.75,0.4,,0.5,0.4,,0.1016949152542373,0.030612244897959183,,0.06896551724137931,0.019230769230769232,0.045454545454545456,0.05357142857142857,0.00909090909090909,0.4745762711864407,0.5283018867924528,0.2857142857142857,0.007692307692307693,0.5,0.5,1.0,0.375,0.375,0.6666666666666666,,0.04878048780487805,,,0.010638297872340425,1.0,0.3333333333333333,0.375,,1.0,1.0,5.0,22.0,1.0,,0.5641025641025641,0.05555555555555555,,,,,1.0
2839,1610612757,James Thomas,James Thomas,2839,POR,6525.0,109,-46.0,204,204,70,60,38.0,408,15.0,8.0,2.0,1.0,18.0,2.0,24.0,245,8.0,2.0,14.0,12.0,20.0,35.0,3.0,7.0,1.0,5.0,12.0,6.0,3.0,,4.0,4.0,4.0,14.0,70,1.0,0.5714285714285714,0.7,11.244979919678714,0.1791044776119403,0.1702127659574468,0.19047619047619047,0.8333333333333334,0.1111111111111111,0.05555555555555555,1.0,0.8333333333333334,0.5621333333333333,0.5967125,0.14285714285714285,0.14285714285714285,0.5833333333333334,2.0833333333333335,0.3431372549019608,10.0,5.0,9.0,6.0,11.0,5.0,9.0,10.0,6.0,10.0,12.0,10.0,4.0,4.0,3.0,8.0,11.0,15.0,1.0,,0.45454545454545453,0.8333333333333334,0.6111111111111112,0.5555555555555556,0.75,0.6111111111111112,0.5555555555555556,0.75,0.5,0.1527777777777778,0.14705882352941177,0.22727272727272727,0.13636363636363635,0.1,0.6666666666666666,0.6666666666666666,0.4,1.0,0.5555555555555556,0.75,0.5926,0.4166666666666667,,,,,,4.0,,0.13333333333333333,0.10714285714285714,0.14285714285714285,,,,,,,,,1.0,4.0,4.0,3.0,,0.05555555555555555,,0.5714285714285714,0.14814814814814814,0.23076923076923078,0.21052631578947367,,,,False,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,4.0,,4.0,3.0,1.0,,1.0,1.0,,2.0,1.0,,,1.0,,,,,,,0.5,,,0.4444444444444444,,0.1111111111111111,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,3.0,,1.0,0.75,,,,,,
2751,1610612757,Viktor Khryapa,Viktor Khryapa,2751,POR,31741.0,529,-123.0,1015,1019,338,365,136.0,2034,47.0,16.0,18.0,48.0,113.0,23.0,135.0,1100,37.0,14.0,51.0,55.0,80.0,108.0,10.0,33.0,8.0,44.0,80.0,42.0,15.0,7.0,17.0,11.0,18.0,51.0,338,10.0,0.46551724137931033,0.4636363636363636,15.278969957081545,0.14397905759162305,0.14344262295081966,0.1276595744680851,0.3790322580645161,0.14516129032258066,0.3870967741935484,0.38095238095238093,0.46774193548387094,0.47170846774193537,0.4882488095238096,0.10869565217391304,0.11811023622047244,0.37777777777777777,9.492920353982301,0.3330049261083744,29.0,6.0,9.0,11.0,50.0,9.0,17.0,21.0,17.0,82.0,18.0,10.0,17.0,25.0,13.0,58.0,21.0,28.0,2.0,1.0,0.82,0.9111111111111111,0.4424778761061947,0.5294117647058824,0.4594594594594595,0.45161290322580644,0.5294117647058824,0.44047619047619047,0.5,0.05526315789473684,0.057203389830508475,0.010638297872340425,0.04666666666666667,0.10596026490066225,0.6170212765957447,0.725,0.8275862068965517,0.5294117647058824,0.6666666666666666,0.6875,0.4586470588235294,0.15555555555555556,3.0,1.0,1.0,,17.0,6.0,,0.06521739130434782,0.09558823529411764,0.08571428571428572,0.3541666666666667,0.3617021276595745,0.9411764705882353,7.0,4.0,11.0,5.0,7.0,10.0,15.0,23.0,17.0,0.08870967741935484,0.08849557522123894,0.14893617021276595,0.696969696969697,0.14150943396226415,0.19708029197080293,0.18421052631578946,0.056451612903225805,0.09523809523809523,24.563636363636363,False,4.0,1.0,4.0,,,1.0,3.0,,,1.0,4.0,,,1.0,12.0,,,3.0,,8.0,4.0,4.0,3.0,1.0,10.0,,20.0,7.0,13.0,3.0,2.0,6.0,1.0,4.0,,,4.0,3.0,1.0,0.36363636363636365,,0.2,0.36363636363636365,,0.1111111111111111,0.020833333333333332,,0.2777777777777778,0.025,,0.03333333333333333,,0.2222222222222222,0.25,0.25,0.03225806451612903,0.25,0.25,1.0,0.42857142857142855,0.42857142857142855,1.0,,,,,0.023809523809523808,,0.25,0.42857142857142855,,1.0,1.0,2.0,10.0,1.0,,0.5555555555555556,0.3333333333333333,,,,,
