EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LostBallSteals,Travels,SecondChanceTurnovers,Offensive Fouls,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PtsUnassisted3s,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,OffensiveGoaltends,ThreePtShootingFoulsDrawnPct,Corner3FGM,PenaltyCorner3FGM,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,3pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,Arc3PctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,BlockedCorner3,StepOutOfBoundsTurnovers,Clear Path Fouls
2745,1610612762,Kirk Snyder,Kirk Snyder,2745,UTA,13665.0,228,-40.0,422,421,188.0,255,65.0,843,13.0,26.0,3.0,8.0,4.0,6.0,,3.0,3.0,27.0,8.0,6.0,16.0,56.0,16.0,9.0,53.0,463,3.0,14.0,1.0,13.0,4.0,15.0,9.0,6.0,17.0,16.0,16.0,4.0,1.0,3.0,7.0,9.0,6.0,1.0,20.0,1.0,8.0,1.0,4.0,15.0,,19.0,10.0,29.0,2.0,7.0,3.0,7.0,,5.0,7.0,,2.0,14.0,6.0,12.0,27.0,,13.0,2.0,5.0,1.0,17.0,188.0,0.5,0.5714285714285714,0.2857142857142857,0.21428571428571427,0.26666666666666666,0.3055555555555556,0.35294117647058826,0.22916666666666666,0.34415584415584416,0.38235294117647056,0.3148148148148148,0.2222222222222222,0.05357142857142857,0.11538461538461539,18.236472945891784,0.5,,0.07692307692307693,0.12396694214876033,0.044444444444444446,0.10526315789473684,0.038461538461538464,0.11949685534591195,0.043689320388349516,0.06153846153846154,0.06896551724137931,0.023255813953488372,,0.10526315789473684,0.14285714285714285,0.12727272727272726,0.13793103448275862,0.044444444444444446,0.3611111111111111,0.5,0.5652173913043478,0.46153846153846156,0.041666666666666664,,,0.375,0.1111111111111111,0.1111111111111111,0.6666666666666666,0.1111111111111111,0.47058823529411764,0.375,0.25,0.6666666666666666,0.25,0.5833333333333334,0.49465714285714285,0.502234375,0.480775,0.07894736842105263,0.0847457627118644,0.24528301886792453,0.32075471698113206,10.382142857142854,26.78125,0.44549763033175355,8.0,1.0,3.0,2.0,1.0,2.0,1.0,4.0,2.0,3.0,1.0,9.0,7.0,2.0,2.0,2.0,,,4.0,1.0,2.0,4.0,4.0,2.0,1.0,1.0,4.0,4.0,,,5.0,0.75,0.25,0.6666666666666666,0.1111111111111111,0.26666666666666666,,,0.0625,,1.0,,0.1111111111111111,0.25,0.25,0.5,0.3333333333333333,0.058823529411764705,0.11764705882352941,0.5,,0.125,0.16666666666666666,0.2857142857142857,3.0,,1.0,,,,0.058823529411764705,2.0,,,,,0.25,0.25,1.0,,,,,1.0,1.0,1.0,True,,,
458,1610612762,Howard Eisley,Howard Eisley,458,UTA,6653.0,111,-7.0,207,208,109.0,130,29.0,415,3.0,7.0,,1.0,1.0,4.0,1.0,3.0,5.0,16.0,6.0,3.0,9.0,26.0,8.0,4.0,25.0,205,,1.0,1.0,1.0,1.0,11.0,4.0,3.0,5.0,14.0,4.0,,,1.0,6.0,7.0,4.0,2.0,15.0,,1.0,,2.0,6.0,1.0,9.0,1.0,10.0,,1.0,,2.0,1.0,1.0,3.0,,1.0,5.0,1.0,4.0,13.0,,5.0,,1.0,1.0,5.0,109.0,0.7777777777777778,0.7777777777777778,0.34615384615384615,,0.09090909090909091,0.3088235294117647,,0.06666666666666667,0.3333333333333333,0.25,0.14705882352941177,0.23529411764705882,0.038461538461538464,0.14285714285714285,16.872427983539094,0.4,0.07142857142857142,,0.08108108108108109,0.012658227848101266,0.09523809523809523,,0.08421052631578947,0.010416666666666666,0.04,,,,0.10714285714285714,,0.1,,,0.20588235294117646,0.42857142857142855,0.5,0.6666666666666666,0.08823529411764706,0.3333333333333333,0.3333333333333333,0.47058823529411764,0.3125,0.3125,1.0,0.17647058823529413,1.0,,0.26666666666666666,0.25,0.2,0.4411764705882353,0.4349911764705883,0.6384,0.4219333333333334,0.02857142857142857,0.037037037037037035,0.04,0.2,13.846153846153847,24.325,0.5265700483091788,2.0,,1.0,,,,,1.0,,,,3.0,6.0,,1.0,1.0,,,1.0,,,2.0,2.0,2.0,,,2.0,,,,3.0,1.0,0.125,,,0.125,,,,0.25,,,0.058823529411764705,,,,,,,,,0.06666666666666667,,,,1.0,,,,,,1.0,,,,,0.5,0.5,1.0,,,,,,,,True,,,
988,1610612762,Randy Livingston,Randy Livingston,988,UTA,1809.0,30,-16.0,56,58,22.0,28,11.0,114,1.0,1.0,,,1.0,1.0,,,,2.0,1.0,,1.0,3.0,1.0,2.0,7.0,63,,,,,1.0,2.0,,,2.0,2.0,,,,,,,,,,,,,,2.0,,2.0,,2.0,,,,,,,,,,,,2.0,2.0,,2.0,,1.0,,2.0,22.0,1.0,1.0,0.3333333333333333,,0.5,0.625,,0.5,0.7,,0.5,0.25,,,7.352941176470588,,,,0.125,,,,0.08695652173913043,,,,,,,,0.2,,,0.25,1.0,1.0,1.0,,,,0.5,,,,0.25,,,0.5,1.0,,0.5,0.4376875,,0.45705,0.2,0.25,,0.2857142857142857,13.366666666666665,24.5,0.39285714285714285,,,,1.0,,,,1.0,,,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,
1893,1610612762,Aleksandar Radojevic,Aleksandar Radojevic,1893,UTA,1744.0,29,-14.0,53,53,,6,7.0,106,,1.0,,1.0,,,,,1.0,2.0,,,1.0,3.0,,,2.0,57,,1.0,,,,,,,,,2.0,,,,3.0,3.0,1.0,2.0,6.0,,1.0,,,3.0,,3.0,1.0,4.0,,,,1.0,1.0,1.0,3.0,,,4.0,,3.0,7.0,,,,,,,,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,,,11.290322580645162,0.25,,,0.15,0.04,,,0.12,0.038461538461538464,,0.25,,,0.5,,0.08333333333333333,,,0.3333333333333333,,,,,,,0.6666666666666666,0.5,0.5,,,1.0,,,,,0.3333333333333333,0.45186666666666664,0.5449,,,,,,10.200000000000001,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
2430,1610612762,Carlos Boozer,Carlos Boozer,2430,UTA,28964.0,483,11.0,918,916,243.0,327,120.0,1834,59.0,90.0,16.0,28.0,22.0,28.0,19.0,50.0,20.0,49.0,,,98.0,189.0,,56.0,252.0,963,20.0,40.0,7.0,47.0,31.0,53.0,,25.0,87.0,126.0,70.0,26.0,,14.0,38.0,44.0,16.0,16.0,94.0,6.0,43.0,3.0,10.0,62.0,13.0,85.0,52.0,137.0,8.0,10.0,5.0,21.0,4.0,10.0,20.0,,11.0,41.0,10.0,24.0,50.0,1.0,70.0,9.0,33.0,6.0,87.0,243.0,0.6428571428571429,0.7411764705882353,0.5185185185185185,0.5,0.5849056603773585,0.5185185185185185,0.5,0.5849056603773585,0.5730593607305936,0.5222222222222223,0.6590909090909091,,0.07407407407407407,0.1,24.62121212121212,0.5121951219512195,0.40625,0.10714285714285714,0.18902439024390244,0.12044817927170869,0.125,0.15384615384615385,0.17647058823529413,0.12373737373737374,0.1282051282051282,0.12,0.11515151515151516,0.16666666666666666,0.1836734693877551,0.2823529411764706,0.13793103448275862,0.12280701754385964,0.1038961038961039,0.47619047619047616,0.6555555555555556,0.7283950617283951,0.6949152542372882,0.26455026455026454,0.38,0.41304347826086957,0.25925925925925924,0.40816326530612246,0.4166666666666667,0.65,,0.7,0.5714285714285714,0.5283018867924528,0.7857142857142857,,0.47619047619047616,0.4810502645502645,0.49686756756756756,0.4947264150943396,0.15492957746478872,0.15492957746478872,0.1865079365079365,0.34523809523809523,7.044444444444443,,0.2647058823529412,,,,,,,,,,,,,,,6.0,5.0,1.0,6.0,5.0,1.0,6.0,11.0,10.0,7.0,,3.0,10.0,5.0,,1.0,8.0,,,,,,0.08,0.02040816326530612,0.15151515151515152,0.13043478260869565,0.5,0.47368421052631576,,,,,0.1875,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,True,,,
2221,1610612762,Raul Lopez,Raul Lopez,2221,UTA,150.0,2,-2.0,4,4,4.0,2,1.0,8,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,1.0,,,,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
2306,1610612762,Carlos Arroyo,Carlos Arroyo,2306,UTA,98.0,2,,3,2,3.0,2,,5,,1.0,,,,1.0,,,,1.0,,,,2.0,,,,2,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,0.5,,66.66666666666667,,,,,,,,,,,,,,,,,,,0.5,,,,,,,0.5,,,,,,,0.5,,,0.5,0.3945,,0.3945,,,,,10.2,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1052,1610612762,Ben Handlogten,Ben Handlogten,1052,UTA,9872.0,165,,291,296,85.0,113,32.0,587,23.0,30.0,7.0,11.0,4.0,5.0,4.0,9.0,2.0,8.0,,,29.0,47.0,,5.0,63.0,328,8.0,12.0,,16.0,6.0,10.0,,4.0,16.0,44.0,14.0,12.0,,4.0,7.0,9.0,2.0,5.0,20.0,1.0,8.0,,8.0,14.0,4.0,26.0,9.0,35.0,1.0,5.0,4.0,2.0,2.0,1.0,9.0,,1.0,11.0,1.0,13.0,34.0,5.0,10.0,3.0,6.0,1.0,16.0,85.0,0.7586206896551724,0.9565217391304348,0.6170212765957447,0.6666666666666666,0.6,0.6170212765957447,0.6666666666666666,0.6,0.6176470588235294,0.6666666666666666,0.6153846153846154,,0.0851063829787234,0.1,18.674698795180724,0.18181818181818182,0.3076923076923077,,0.16470588235294117,0.0851063829787234,0.25,0.047619047619047616,0.18803418803418803,0.0782608695652174,0.20833333333333334,0.043478260869565216,0.0425531914893617,,0.21052631578947367,0.3157894736842105,0.0851063829787234,0.13636363636363635,0.07692307692307693,0.6382978723404256,0.7666666666666667,0.8518518518518519,0.6956521739130435,0.19148936170212766,0.4444444444444444,0.5,0.1702127659574468,0.25,0.25,1.0,,0.9166666666666666,0.6363636363636364,0.5,0.8,,0.6382978723404256,0.5091510638297874,0.5570363636363637,0.46327999999999997,0.12,0.12,0.25396825396825395,0.25396825396825395,4.948936170212765,,0.2920962199312715,,,,,,,,,,,,,,,2.0,2.0,,,1.0,3.0,1.0,3.0,5.0,4.0,,1.0,5.0,2.0,1.0,,5.0,,,,,,0.1111111111111111,,0.07142857142857142,0.5,0.4,1.0,,,,,0.14285714285714285,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,False,,,
1723,1610612762,Matt Harpring,Matt Harpring,1723,UTA,93969.0,1566,-181.0,2911,2912,1076.0,1189,412.0,5823,141.0,224.0,36.0,59.0,48.0,81.0,33.0,69.0,67.0,183.0,17.0,6.0,241.0,476.0,34.0,152.0,649.0,3307,44.0,78.0,32.0,129.0,81.0,154.0,14.0,87.0,252.0,360.0,122.0,46.0,1.0,34.0,76.0,89.0,25.0,45.0,191.0,14.0,101.0,6.0,47.0,104.0,13.0,164.0,121.0,285.0,16.0,41.0,23.0,39.0,5.0,24.0,33.0,5.0,15.0,72.0,24.0,61.0,147.0,11.0,196.0,19.0,78.0,29.0,252.0,1076.0,0.7468879668049793,0.8256880733944955,0.5063025210084033,0.5641025641025641,0.525974025974026,0.4872549019607843,0.5843373493975904,0.49107142857142855,0.5418060200668896,0.6262135922330098,0.5730593607305936,0.06666666666666667,0.07142857142857142,0.13839285714285715,19.757826343768457,0.5416666666666666,0.12149532710280374,0.05128205128205128,0.11685393258426967,0.08993766696349065,0.14156626506024098,0.07608695652173914,0.12356792144026187,0.08798775822494262,0.10526315789473684,0.07391304347826087,0.08771929824561403,0.06818181818181818,0.061224489795918366,0.1278538812785388,0.1431924882629108,0.15637860082304528,0.07079646017699115,0.4392156862745098,0.6294642857142857,0.7305699481865285,0.6879432624113475,0.13529411764705881,0.4782608695652174,0.5,0.3588235294117647,0.366120218579235,0.366120218579235,0.8805970149253731,0.03333333333333333,0.7108433734939759,0.6101694915254238,0.48214285714285715,0.5925925925925926,0.03571428571428571,0.5058823529411764,0.48805265225933203,0.5330767123287671,0.49492784431137704,0.13708260105448156,0.14579439252336449,0.1987673343605547,0.3882896764252696,8.411974789915964,24.714705882352945,0.36963242871865337,17.0,5.0,8.0,2.0,,,1.0,5.0,3.0,5.0,1.0,15.0,16.0,2.0,13.0,11.0,2.0,6.0,18.0,2.0,12.0,17.0,10.0,3.0,4.0,3.0,11.0,4.0,,1.0,28.0,1.0,0.14705882352941177,0.6,0.07142857142857142,0.15151515151515152,0.043478260869565216,,0.07857142857142857,0.10112359550561797,0.36363636363636365,0.7272727272727273,0.03333333333333333,0.11764705882352941,0.11764705882352941,1.0,0.2222222222222222,0.060240963855421686,,,,0.047619047619047616,0.16666666666666666,0.125,,2.0,,1.0,1.0,,,3.0,,,,,0.17647058823529413,0.17647058823529413,1.0,,,5.0,,3.0,0.6,1.0,False,,,
1905,1610612762,Andrei Kirilenko,Andrei Kirilenko,1905,UTA,51917.0,865,103.0,1592,1588,559.0,580,206.0,3180,76.0,124.0,18.0,32.0,30.0,43.0,15.0,32.0,24.0,60.0,45.0,13.0,115.0,216.0,51.0,134.0,406.0,1618,21.0,39.0,24.0,72.0,42.0,67.0,16.0,50.0,143.0,154.0,76.0,30.0,,20.0,86.0,93.0,56.0,23.0,193.0,6.0,50.0,1.0,28.0,62.0,24.0,114.0,57.0,171.0,4.0,38.0,25.0,29.0,4.0,18.0,21.0,1.0,11.0,50.0,13.0,38.0,71.0,3.0,166.0,14.0,74.0,14.0,143.0,559.0,0.6695652173913044,0.77,0.5324074074074074,0.5384615384615384,0.6268656716417911,0.5093632958801498,0.5581395348837209,0.5602409638554217,0.5921052631578947,0.631578947368421,0.6383928571428571,0.19101123595505617,0.09259259259259259,0.12903225806451613,21.26966901790559,0.58,0.34285714285714286,0.02040816326530612,0.11151079136690648,0.08561643835616438,0.15819209039548024,0.048,0.12278308321964529,0.07898448519040903,0.1497326203208556,0.07758620689655173,0.046263345195729534,0.08571428571428572,0.08235294117647059,0.0975609756097561,0.13688212927756654,0.12781954887218044,0.03571428571428571,0.46441947565543074,0.6129032258064516,0.7037037037037037,0.6842105263157895,0.1198501872659176,0.46875,0.5172413793103449,0.2247191011235955,0.4,0.4067796610169492,0.7083333333333334,0.16853932584269662,0.7441860465116279,0.5625,0.5180722891566265,0.6976744186046512,0.1566265060240964,0.6554307116104869,0.5059150375939847,0.5439762499999998,0.5030939024390245,0.22865853658536586,0.26811594202898553,0.17733990147783252,0.3522167487684729,6.498148148148146,24.85882352941177,0.35113065326633164,6.0,,3.0,13.0,2.0,4.0,2.0,14.0,2.0,4.0,3.0,39.0,45.0,13.0,7.0,2.0,5.0,7.0,13.0,4.0,5.0,7.0,79.0,47.0,10.0,22.0,82.0,51.0,2.0,,11.0,0.9285714285714286,0.27450980392156865,0.5,0.1875,0.27450980392156865,0.09375,0.016666666666666666,0.03333333333333333,0.25,0.6219512195121951,0.5333333333333333,0.02247191011235955,0.28888888888888886,0.29545454545454547,0.9230769230769231,0.2222222222222222,,0.09302325581395349,0.5,1.0,0.03614457831325301,0.15384615384615385,0.28888888888888886,3.0,1.0,1.0,3.0,3.0,1.0,0.019230769230769232,1.0,1.0,1.0,0.0196078431372549,,0.16666666666666666,0.16666666666666666,1.0,0.3333333333333333,,,0.022222222222222223,,,,False,,,
1921,1610612762,Gordan Giricek,Gordan Giricek,1921,UTA,59929.0,999,-115.0,1840,1839,576.0,685,257.0,3679,46.0,79.0,3.0,4.0,9.0,21.0,23.0,58.0,70.0,155.0,38.0,12.0,139.0,292.0,57.0,68.0,400.0,1978,15.0,27.0,5.0,41.0,31.0,67.0,19.0,26.0,103.0,192.0,86.0,6.0,,21.0,68.0,79.0,33.0,23.0,169.0,2.0,10.0,1.0,22.0,61.0,10.0,93.0,13.0,106.0,5.0,25.0,14.0,28.0,9.0,16.0,25.0,1.0,12.0,53.0,13.0,42.0,98.0,2.0,86.0,5.0,31.0,10.0,103.0,576.0,0.6906474820143885,0.7058823529411765,0.476027397260274,0.5555555555555556,0.4626865671641791,0.47564469914040114,0.5142857142857142,0.4476744186046512,0.5103896103896104,0.5394736842105263,0.49029126213592233,0.16332378223495703,0.07191780821917808,0.20253164556962025,20.46728971962617,0.5283018867924528,0.14705882352941177,0.0136986301369863,0.1020066889632107,0.013736263736263736,0.10837438423645321,0.016666666666666666,0.10362047440699126,0.014150943396226415,0.004484304932735426,0.012658227848101266,0.020172910662824207,0.041666666666666664,0.08771929824561403,0.07801418439716312,0.12237762237762238,0.11888111888111888,0.029411764705882353,0.22636103151862463,0.5822784810126582,0.7301587301587301,0.6521739130434783,0.166189111747851,0.39655172413793105,0.40350877192982454,0.44412607449856734,0.45161290322580644,0.46357615894039733,0.8285714285714286,0.10888252148997135,0.11428571428571428,0.75,0.2441860465116279,0.42857142857142855,0.13953488372093023,0.38968481375358166,0.45931260744985686,0.4483672413793103,0.4653546511627907,0.08266666666666667,0.09748427672955975,0.1025,0.2575,12.235273972602739,24.17368421052631,0.3130434782608696,19.0,3.0,7.0,12.0,1.0,5.0,3.0,18.0,2.0,8.0,5.0,54.0,38.0,12.0,11.0,8.0,3.0,12.0,11.0,6.0,6.0,5.0,6.0,2.0,3.0,1.0,7.0,4.0,1.0,,22.0,1.0,0.3157894736842105,0.25,0.2631578947368421,0.3157894736842105,0.017241379310344827,0.025806451612903226,0.010416666666666666,0.08333333333333333,0.5714285714285714,0.34782608695652173,0.054441260744985676,0.3157894736842105,0.3157894736842105,1.0,0.3333333333333333,0.08571428571428572,0.14285714285714285,0.2,1.0,0.08139534883720931,0.25,0.3157894736842105,,9.0,,1.0,,,,6.0,2.0,,,,0.3157894736842105,0.3157894736842105,1.0,0.2857142857142857,,,,1.0,0.3333333333333333,1.0,False,1.0,,
458,1610612762,Howard Eisley,Howard Eisley,458,UTA,79081.0,1318,-179.0,2396,2394,804.0,954,357.0,4790,35.0,70.0,3.0,6.0,11.0,29.0,8.0,23.0,82.0,183.0,88.0,39.0,125.0,276.0,95.0,62.0,390.0,2662,13.0,28.0,5.0,40.0,46.0,103.0,42.0,42.0,161.0,106.0,144.0,,1.0,11.0,209.0,243.0,75.0,103.0,520.0,1.0,11.0,2.0,17.0,47.0,2.0,66.0,14.0,80.0,2.0,44.0,18.0,64.0,17.0,47.0,42.0,4.0,17.0,106.0,38.0,51.0,143.0,2.0,78.0,3.0,17.0,23.0,161.0,804.0,0.424,0.424,0.4528985507246377,0.4642857142857143,0.44660194174757284,0.4420485175202156,0.5,0.4103448275862069,0.47549019607843135,0.5128205128205128,0.47076023391812866,0.2560646900269542,0.03985507246376811,0.08571428571428572,18.220640569395016,0.6037735849056604,0.018518518518518517,0.02247191011235955,0.062169312169312166,0.011995637949836423,0.06390977443609022,0.005291005291005291,0.06262230919765166,0.0108499095840868,0.016835016835016835,0.010582010582010581,0.009280742459396751,,0.06976744186046512,0.08227848101265822,0.04960835509138381,0.07142857142857142,0.010101010101010102,0.18867924528301888,0.5,0.546875,0.37142857142857144,0.06199460916442048,0.34782608695652173,0.4,0.49326145552560646,0.44808743169398907,0.4530386740331492,0.4878048780487805,0.2371967654986523,0.17142857142857143,0.5,0.2,0.3793103448275862,0.2689655172413793,0.444743935309973,0.4472139945652176,0.4372775862068965,0.4477115384615385,0.04415584415584416,0.05862068965517241,0.10256410256410256,0.4128205128205128,13.411956521739135,25.456842105263153,0.335559265442404,7.0,,3.0,24.0,3.0,7.0,8.0,26.0,3.0,7.0,9.0,66.0,87.0,24.0,34.0,16.0,18.0,31.0,26.0,6.0,6.0,10.0,7.0,1.0,4.0,2.0,7.0,6.0,,,31.0,0.8461538461538461,0.2736842105263158,0.42857142857142855,0.21428571428571427,0.2765957446808511,0.13043478260869565,0.01092896174863388,0.0072992700729927005,0.04285714285714286,0.8571428571428571,,0.018867924528301886,0.2727272727272727,0.27586206896551724,0.8333333333333334,0.6666666666666666,,0.2,0.42857142857142855,1.0,0.020689655172413793,0.20512820512820512,0.27586206896551724,12.0,2.0,,,,,,2.0,1.0,1.0,0.010526315789473684,,0.2857142857142857,0.2857142857142857,1.0,0.3333333333333333,,,0.011363636363636364,,,,False,,1.0,
988,1610612762,Randy Livingston,Randy Livingston,988,UTA,11967.0,199,-22.0,368,372,147.0,157,48.0,740,4.0,12.0,,1.0,,2.0,3.0,9.0,9.0,20.0,3.0,2.0,16.0,41.0,7.0,13.0,57.0,420,1.0,3.0,2.0,4.0,5.0,13.0,3.0,4.0,20.0,8.0,24.0,,1.0,4.0,41.0,45.0,20.0,16.0,94.0,1.0,2.0,,,7.0,,7.0,3.0,10.0,2.0,12.0,7.0,7.0,4.0,7.0,7.0,1.0,,14.0,6.0,11.0,26.0,1.0,15.0,2.0,8.0,,20.0,147.0,0.25,0.25,0.3902439024390244,0.3333333333333333,0.38461538461538464,0.4583333333333333,0.3333333333333333,0.5,0.5277777777777778,0.5,0.5555555555555556,0.14583333333333334,0.0975609756097561,0.16666666666666666,15.92505854800937,0.5,,,0.06140350877192982,0.013888888888888888,,0.034482758620689655,0.045454545454545456,0.017341040462427744,,0.02631578947368421,0.0196078431372549,,0.07142857142857142,0.041666666666666664,0.06451612903225806,,0.09090909090909091,0.25,0.3333333333333333,0.4,,0.1875,0.3333333333333333,0.375,0.4166666666666667,0.45,0.47368421052631576,0.3333333333333333,0.0625,0.3333333333333333,,0.125,,0.125,0.3958333333333333,0.4441319148936171,0.4676,0.41944666666666663,0.14814814814814814,0.1702127659574468,0.07017543859649122,0.3508771929824561,10.870731707317074,27.02857142857143,0.39945652173913043,4.0,,1.0,1.0,,,1.0,4.0,,,2.0,12.0,2.0,1.0,4.0,1.0,3.0,5.0,5.0,,,,2.0,1.0,,1.0,2.0,1.0,,,3.0,1.0,0.5714285714285714,,0.6666666666666666,0.6666666666666666,0.1111111111111111,0.05,0.041666666666666664,,0.5,0.3333333333333333,0.08333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,,,,0.0625,0.5,0.5,,1.0,,,,,,3.0,1.0,,,,0.75,0.75,1.0,1.0,,,,,,,False,,1.0,
