EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimAssists,OffThreePtRebounds,OffThreePtReboundPct,OffCorner3ReboundPct,Arc3FGM,FG3M,PenaltyFtPoints,PtsUnassisted3s,NonHeaveArc3FGM,LongMidRangeAssists,BadPassSteals,Technical Free Throw Trips,NonShootingFoulsDrawn,Fg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,NonHeaveArc3Accuracy,ShortMidRangeFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,2pt And 1 Free Throw Trips,BlockedAtRim,Assisted3sPct,SecondChanceFg3Pct,PenaltyFg3Pct,DefFTReboundPct,OffFTReboundPct,DefThreePtReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,SecondChanceFtPoints,BadPassOutOfBoundsTurnovers,Loose Ball Fouls,BlockedLongMidRange,NonShootingPenaltyNonTakeFouls,OffArc3ReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,HeaveAttempts,SelfOReb,LostBallOutOfBoundsTurnovers,OffShortMidRangeReboundPct,SelfORebPct,Corner3FGM,SecondChanceCorner3FGA,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,Corner3Assists,Travels,DefensiveGoaltends,LongMidRangePctBlocked,3SecondViolations,on,SecondChanceCorner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Fg3aBlocked,Clear Path Fouls,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,OffensiveGoaltends,BlockedCorner3,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,FoulsDrawn,Offensive Fouls Drawn
979,1610612754,Jermaine O'Neal,Jermaine O'Neal,979,IND,7477.0,125,-11.0,223,224,41,24,26,447,15.0,20.0,4.0,7.0,3.0,4.0,33.0,8.0,23.0,,2.0,,38.0,76,2.0,34.0,113.0,250,7.0,13.0,19.0,10.0,20.0,,29.0,46.0,30.0,6.0,2.0,4.0,8.0,,8.0,,3.0,16.0,5.0,31.0,35.0,6.0,41.0,2.0,,3.0,1.0,9.0,2.0,1.0,12.0,1.0,,5.0,12.0,4.0,42.0,23.0,3.0,,3.0,3.0,29.0,41,0.6052631578947368,0.6571428571428571,0.5,0.5384615384615384,0.5,0.5064102564102564,0.5384615384615384,0.5,0.5947368421052631,0.6785714285714286,0.58,0.02564102564102564,0.05263157894736842,0.15,0.030303030303030304,41.796875,0.25,0.3263157894736842,0.06172839506172839,0.3142857142857143,0.05825242718446602,0.1,0.02857142857142857,0.28,0.375,0.32608695652173914,1.0,0.2564102564102564,0.75,0.8823529411764706,0.4,0.4230769230769231,0.2948717948717949,0.34782608695652173,0.34782608695652173,0.875,,0.02564102564102564,0.5384615384615384,0.5714285714285714,0.2,0.75,,0.28205128205128205,0.43808653846153855,0.5175444444444444,0.41512000000000004,0.24731182795698925,0.25274725274725274,0.168141592920354,0.25663716814159293,9.302631578947368,26.25,0.18385650224215247,1.0,1.0,0.045454545454545456,,1.0,1.0,9.0,,1.0,4.0,2.0,,2.0,0.5,0.5,0.5,0.5,0.5,15.0,,,,,,,3.0,,2.0,2.0,8.0,3.0,1.0,,,0.3333333333333333,,0.2,0.3333333333333333,,0.45454545454545453,0.46875,1.0,,,,,5.0,1.0,1.0,,1.0,0.058823529411764705,0.6666666666666666,,,2.0,3.0,0.07692307692307693,0.05714285714285714,,,,,,,,,2.0,,,True,,,,,,,,,,,,,,,,,,,,,,
2592,1610612754,James Jones,James Jones,2592,IND,2495.0,42,-24.0,77,81,38,32,7,158,2.0,2.0,,,2.0,2.0,1.0,1.0,6.0,1.0,4.0,3.0,4.0,9,5.0,,8.0,90,,,,3.0,5.0,3.0,6.0,6.0,2.0,,4.0,,1.0,,1.0,,,2.0,,6.0,7.0,,7.0,1.0,,,,1.0,,1.0,1.0,1.0,,1.0,2.0,,,,,,,,6.0,38,0.75,0.75,0.4444444444444444,,0.6,0.2857142857142857,,0.375,0.2857142857142857,,0.375,0.35714285714285715,,,,17.857142857142858,,0.20689655172413793,,0.18421052631578946,,,,0.2,0.3333333333333333,0.15384615384615385,,0.14285714285714285,1.0,1.0,1.0,0.07142857142857142,0.42857142857142855,0.16666666666666666,0.16666666666666666,1.0,0.07142857142857142,0.2857142857142857,,,0.25,1.0,0.375,0.5,0.47604642857142865,,0.5064437500000001,,,,0.75,13.422222222222224,24.98,0.4935064935064935,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,0.1111111111111111,0.14285714285714285,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
2823,1610612754,John Edwards,John Edwards,2823,IND,1001.0,17,-15.0,31,31,24,20,3,62,,,,,,,2.0,1.0,3.0,,,,3.0,5,,1.0,7.0,40,,,,3.0,5.0,,7.0,4.0,2.0,,,1.0,,,,,,,1.0,3.0,3.0,1.0,4.0,,,,,,,,,,,,,,4.0,1.0,1.0,,1.0,,7.0,24,0.6666666666666666,0.6666666666666666,0.6,,0.6,0.6,,0.6,0.5,,0.5,,0.2,,,20.0,,0.16666666666666666,0.14285714285714285,0.15789473684210525,0.1111111111111111,,0.16666666666666666,,0.6666666666666666,0.25,,,,,,0.4,0.6,0.3333333333333333,0.5,1.0,,,,,,,,,0.33762000000000003,,0.33762000000000003,0.16666666666666666,0.16666666666666666,,1.0,12.7,,0.7741935483870968,,,,,,,1.0,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,0.3333333333333333,,True,,,,,,,,,,,,,,,,,,,,,,
1886,1610612754,Jonathan Bender,Jonathan Bender,1886,IND,305.0,5,-10.0,9,10,2,4,2,19,,,,,,,,,1.0,,,,,1,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,2.0,,1.0,1.0,1.0,,,,1.0,,1.0,,,2,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.3096,,,,,,,17.6,,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,
2409,1610612754,Marcus Haislip,Marcus Haislip,2409,IND,1005.0,17,,31,32,5,17,2,63,4.0,4.0,2.0,2.0,2.0,2.0,1.0,,,,,,4.0,5,,2.0,10.0,27,2.0,2.0,4.0,2.0,2.0,,4.0,4.0,4.0,2.0,,,,,,,,,,,,1.0,1.0,,,,,2.0,,,2.0,,,2.0,4.0,,7.0,4.0,,,,,4.0,5,0.5,0.6666666666666666,0.8,1.0,1.0,0.8,1.0,1.0,0.625,1.0,0.6666666666666666,,,,,31.25,,,,,0.08333333333333333,,,,,,,0.8,1.0,1.0,0.5,0.2,,,,,,,1.0,1.0,1.0,1.0,,0.8,0.55702,0.6705,0.5866,0.5,0.5,0.4,0.4,1.92,,0.16129032258064516,,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,0.2,,,,,1.0,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,
1506,1610612754,Austin Croshere,Austin Croshere,1506,IND,106574.0,1776,-127.0,3290,3271,1079,1002,388,6561,93.0,171.0,23.0,46.0,29.0,49.0,39.0,32.0,99.0,39.0,131.0,32.0,136.0,309,170.0,222.0,629.0,3542,30.0,57.0,114.0,44.0,91.0,45.0,231.0,158.0,114.0,22.0,131.0,38.0,50.0,45.0,95.0,29.0,7.0,235.0,73.0,213.0,268.0,101.0,369.0,45.0,11.0,45.0,28.0,54.0,17.0,1.0,99.0,12.0,20.0,79.0,147.0,18.0,252.0,91.0,15.0,2.0,16.0,14.0,231.0,1079,0.5808823529411765,0.632,0.4401294498381877,0.5263157894736842,0.4835164835164835,0.42484342379958245,0.5136986301369864,0.5,0.5179180887372014,0.5967741935483871,0.6071428571428571,0.35490605427974947,0.12297734627831715,0.18128654970760233,0.07692307692307693,18.36953606865111,0.45454545454545453,0.17574257425742573,0.06992337164750957,0.1643192488262911,0.06459948320413436,0.08011049723756906,0.04578313253012048,0.16879795396419436,0.18493150684931506,0.17580340264650285,0.875,0.3569937369519833,0.543859649122807,0.6642857142857143,0.6129032258064516,0.081419624217119,0.20668058455114824,0.32323232323232326,0.3368421052631579,0.59375,0.081419624217119,0.27348643006263046,0.6301369863013698,0.5,0.3602941176470588,0.5918367346938775,0.23529411764705882,0.7118997912317327,0.5091335774058576,0.5475105769230769,0.49883555555555564,0.16366906474820145,0.23575129533678757,0.18124006359300476,0.3672496025437202,7.517152103559867,24.95882352941177,0.32796352583586624,25.0,27.0,0.05357142857142857,0.0625,32.0,45.0,95.0,6.0,32.0,18.0,34.0,24.0,30.0,0.2647058823529412,0.2647058823529412,0.24427480916030533,0.24806201550387597,0.24427480916030533,11.0,4.0,14.0,11.0,5.0,16.0,16.0,129.0,1.0,32.0,23.0,14.0,11.0,0.9555555555555556,0.3125,0.35555555555555557,0.21296296296296297,0.014492753623188406,0.11469534050179211,0.10426540284360189,0.14705882352941177,0.28205128205128205,0.3055555555555556,0.96875,0.1917808219178082,0.2857142857142857,1.0,0.34375,39.0,10.0,12.0,2.0,18.0,0.05,0.2727272727272727,0.5217391304347826,,11.0,8.0,0.09363295880149813,0.04435483870967742,13.0,2.0,0.3333333333333333,0.35135135135135137,0.9230769230769231,0.0273972602739726,16.0,14.0,,0.04040404040404041,,False,1.0,5.0,13.0,4.0,1.0,1.0,1.0,1.0,0.023529411764705882,0.05128205128205128,0.015267175572519083,0.5,1.0,0.09558823529411764,0.38461538461538464,,,,,,,
1513,1610612754,Scot Pollard,Scot Pollard,1513,IND,51340.0,856,90.0,1531,1530,421,409,186,3061,55.0,92.0,29.0,43.0,13.0,28.0,23.0,14.0,47.0,,,,77.0,162,,33.0,187.0,1572,29.0,47.0,69.0,17.0,42.0,,54.0,98.0,56.0,56.0,,17.0,14.0,3.0,17.0,3.0,5.0,37.0,58.0,94.0,118.0,80.0,198.0,30.0,12.0,10.0,7.0,21.0,3.0,,31.0,7.0,5.0,69.0,120.0,10.0,49.0,20.0,24.0,5.0,24.0,16.0,54.0,421,0.6363636363636364,1.0,0.47530864197530864,0.6170212765957447,0.40476190476190477,0.47530864197530864,0.6170212765957447,0.40476190476190477,0.5081521739130435,0.6764705882352942,0.5,,0.10493827160493827,0.14130434782608695,0.17391304347826086,12.178387650085764,0.3225806451612903,0.16262975778546712,0.11089866156787763,0.15482954545454544,0.11049723756906077,0.16149068322981366,0.07589285714285714,0.15675675675675677,0.18309859154929578,0.1553784860557769,0.6666666666666666,0.5679012345679012,0.5978260869565217,0.6962025316455697,0.4909090909090909,0.1419753086419753,0.29012345679012347,0.2978723404255319,0.2978723404255319,1.0,,,0.9148936170212766,0.6744186046511628,0.6666666666666666,0.4642857142857143,,0.5679012345679012,0.4820228395061725,0.554274358974359,0.47783333333333333,0.11428571428571428,0.11428571428571428,0.3689839572192513,0.2887700534759358,6.7592592592592595,,0.2749836708033965,2.0,22.0,0.10945273631840796,0.1206896551724138,,,20.0,,,7.0,18.0,,9.0,,,,,,8.0,,,,,,,,,15.0,9.0,7.0,18.0,,,,0.15,,0.11904761904761904,0.13829787234042554,0.0625,0.34782608695652173,0.42105263157894735,,,,,,11.0,2.0,6.0,1.0,13.0,0.1048951048951049,1.0,0.034482758620689655,,6.0,7.0,0.10869565217391304,0.08955223880597014,,,,,,,,,,,,False,,,,,,,,1.0,,,,,,,,1.0,,,,,,
1533,1610612754,Anthony Johnson,Anthony Johnson,1533,IND,99570.0,1660,84.0,3014,3005,904,904,358,6019,53.0,91.0,7.0,9.0,18.0,31.0,101.0,67.0,139.0,35.0,68.0,28.0,161.0,331,103.0,80.0,522.0,3141,17.0,27.0,55.0,51.0,89.0,41.0,187.0,106.0,216.0,10.0,68.0,22.0,204.0,88.0,292.0,53.0,26.0,672.0,21.0,107.0,145.0,32.0,177.0,53.0,29.0,60.0,51.0,32.0,9.0,2.0,92.0,4.0,21.0,50.0,134.0,10.0,106.0,32.0,12.0,4.0,15.0,7.0,187.0,904,0.32919254658385094,0.33974358974358976,0.486404833836858,0.6296296296296297,0.5730337078651685,0.5092165898617511,0.6842105263157895,0.5538461538461539,0.5392561983471075,0.6547619047619048,0.5993589743589743,0.23732718894009217,0.06646525679758308,0.18681318681318682,0.04950495049504951,16.881594372801878,0.6521739130434783,0.08813838550247118,0.020937188434695914,0.09328859060402685,0.02263083451202263,0.011406844106463879,0.024719101123595506,0.07179487179487179,0.053125,0.12301587301587301,0.4666666666666667,0.20967741935483872,0.5824175824175825,0.7162162162162162,0.2641509433962264,0.23271889400921658,0.32027649769585254,0.48201438848920863,0.48201438848920863,0.4626865671641791,0.08064516129032258,0.15668202764976957,0.23684210526315788,0.7777777777777778,0.23846153846153847,0.5806451612903226,0.2153846153846154,0.4470046082949309,0.4585233870967742,0.4578704545454546,0.4542838461538461,0.06926406926406926,0.08913649025069638,0.1053639846743295,0.35823754789272033,10.398187311178246,24.61165048543689,0.29993364299933645,89.0,11.0,0.0267639902676399,0.02631578947368421,27.0,40.0,43.0,39.0,27.0,89.0,24.0,2.0,22.0,0.3883495145631068,0.3883495145631068,0.39705882352941174,0.39705882352941174,0.39705882352941174,41.0,4.0,7.0,6.0,6.0,11.0,14.0,81.0,,32.0,6.0,4.0,6.0,0.675,0.5454545454545454,0.34146341463414637,0.05128205128205128,,0.11594202898550725,0.09359605911330049,0.1780821917808219,0.40594059405940597,0.4270833333333333,0.5925925925925926,0.18421052631578946,0.5714285714285714,0.5,0.21428571428571427,3.0,11.0,4.0,2.0,18.0,0.026936026936026935,0.1951219512195122,,,6.0,2.0,0.023728813559322035,0.02926829268292683,13.0,4.0,0.37142857142857144,0.37142857142857144,0.8461538461538461,0.10526315789473684,35.0,5.0,,,,False,2.0,8.0,13.0,,,3.0,2.0,,,,,0.5,0.5,0.1,0.6153846153846154,,1.0,,,,,
1536,1610612754,Stephen Jackson,Stephen Jackson,1536,IND,107698.0,1795,149.0,3298,3288,1016,932,423,6586,116.0,210.0,15.0,35.0,32.0,54.0,116.0,72.0,207.0,89.0,197.0,70.0,227.0,533,286.0,190.0,953.0,3395,21.0,54.0,81.0,63.0,142.0,102.0,287.0,176.0,278.0,22.0,192.0,39.0,86.0,33.0,119.0,24.0,13.0,271.0,37.0,144.0,206.0,44.0,250.0,64.0,20.0,62.0,29.0,61.0,33.0,2.0,123.0,5.0,29.0,68.0,154.0,18.0,229.0,107.0,14.0,5.0,14.0,11.0,287.0,1016,0.3876651982378855,0.4074074074074074,0.425891181988743,0.3888888888888889,0.44366197183098594,0.4658119658119658,0.42857142857142855,0.4733606557377049,0.5157608695652174,0.47619047619047616,0.5238970588235294,0.3492063492063492,0.07317073170731707,0.12857142857142856,0.08620689655172414,27.57800105764146,0.5040650406504065,0.11059907834101383,0.03312444046553268,0.11401273885350319,0.028169014084507043,0.045845272206303724,0.023255813953488372,0.0893719806763285,0.13068181818181818,0.11380597014925373,0.7857142857142857,0.2564102564102564,0.5523809523809524,0.6338797814207651,0.43103448275862066,0.14163614163614163,0.25274725274725274,0.34782608695652173,0.35121951219512193,0.4027777777777778,0.10866910866910867,0.24053724053724054,0.45454545454545453,0.42857142857142855,0.22131147540983606,0.5925925925925926,0.28688524590163933,0.6056166056166056,0.4917167076167075,0.5310940677966103,0.48459377593360986,0.11920529801324503,0.172859450726979,0.08499475341028331,0.3011542497376705,9.561726078799245,25.330419580419587,0.3080654942389327,45.0,7.0,0.015730337078651686,0.02608695652173913,67.0,103.0,56.0,30.0,67.0,28.0,44.0,5.0,14.0,0.36013986013986016,0.3665480427046263,0.3401015228426396,0.34536082474226804,0.3489583333333333,39.0,4.0,14.0,22.0,8.0,23.0,35.0,279.0,,35.0,27.0,21.0,8.0,0.9029126213592233,0.34782608695652173,0.3431372549019608,0.23478260869565218,,0.13059701492537312,0.11855670103092783,0.16216216216216217,0.33620689655172414,0.36792452830188677,0.8805970149253731,0.18181818181818182,0.2857142857142857,1.0,0.3142857142857143,15.0,20.0,3.0,1.0,21.0,0.012121212121212121,0.23076923076923078,0.13333333333333333,5.0,8.0,8.0,0.03389830508474576,0.018306636155606407,36.0,9.0,0.4044943820224719,0.4044943820224719,0.9444444444444444,0.11688311688311688,9.0,6.0,,0.00966183574879227,2.0,False,4.0,13.0,32.0,3.0,,,,,0.01048951048951049,,0.015228426395939087,0.4444444444444444,1.0,0.13114754098360656,0.40625,,,1.0,0.003484320557491289,,,
2109,1610612754,Eddie Gill,Eddie Gill,2109,IND,59623.0,994,-118.0,1785,1824,649,615,199,3609,19.0,45.0,2.0,8.0,7.0,13.0,24.0,19.0,55.0,43.0,72.0,32.0,44.0,124,115.0,71.0,267.0,1885,4.0,11.0,14.0,13.0,36.0,43.0,90.0,40.0,48.0,2.0,67.0,18.0,48.0,31.0,79.0,16.0,7.0,189.0,8.0,73.0,96.0,14.0,110.0,57.0,22.0,37.0,21.0,21.0,16.0,3.0,58.0,3.0,15.0,42.0,102.0,6.0,81.0,28.0,5.0,1.0,5.0,3.0,90.0,649,0.45454545454545453,0.46511627906976744,0.3548387096774194,0.36363636363636365,0.3611111111111111,0.4100418410041841,0.3684210526315789,0.33544303797468356,0.48194945848375453,0.3684210526315789,0.45,0.4811715481171548,0.14516129032258066,0.2222222222222222,0.20833333333333334,16.633565044687188,0.6379310344827587,0.11027190332326284,0.013986013986013986,0.11481481481481481,0.015719467956469165,0.01015228426395939,0.012552301255230125,0.04954954954954955,0.10273972602739725,0.1598639455782313,0.6,0.18828451882845187,0.4222222222222222,0.5428571428571428,0.15789473684210525,0.100418410041841,0.2301255230125523,0.34545454545454546,0.36538461538461536,0.6842105263157895,0.1799163179916318,0.301255230125523,0.42105263157894735,0.25,0.16455696202531644,0.5384615384615384,0.4050632911392405,0.6694560669456067,0.48001623376623376,0.5282576923076923,0.4829082191780821,0.10984848484848485,0.1891891891891892,0.052434456928838954,0.33707865168539325,9.932258064516132,26.432173913043485,0.36358543417366945,18.0,5.0,0.0196078431372549,0.058823529411764705,20.0,36.0,37.0,15.0,20.0,23.0,35.0,,13.0,0.3130434782608696,0.32727272727272727,0.2777777777777778,0.2777777777777778,0.29850746268656714,6.0,2.0,5.0,8.0,2.0,8.0,9.0,93.0,1.0,20.0,3.0,4.0,2.0,0.8611111111111112,0.25,0.20930232558139536,0.04285714285714286,0.022727272727272728,0.13513513513513514,0.12962962962962962,0.15,0.25,0.3157894736842105,0.75,0.2631578947368421,0.4,1.0,0.25,,6.0,1.0,2.0,11.0,0.0053475935828877,0.6666666666666666,,5.0,3.0,4.0,0.022058823529411766,0.0234375,16.0,3.0,0.37209302325581395,0.38095238095238093,1.0,0.15789473684210525,15.0,,,0.05454545454545454,,False,,1.0,11.0,1.0,,,,1.0,0.008695652173913044,0.023255813953488372,,,,0.13924050632911392,0.09090909090909091,,,1.0,0.008620689655172414,,,
2410,1610612754,Fred Jones,Fred Jones,2410,IND,129068.0,2151,-77.0,3935,3939,1393,1359,460,7874,92.0,173.0,8.0,18.0,25.0,56.0,69.0,59.0,152.0,46.0,173.0,58.0,176.0,394,219.0,169.0,776.0,4149,9.0,26.0,63.0,52.0,128.0,67.0,254.0,74.0,278.0,2.0,170.0,35.0,119.0,69.0,188.0,43.0,24.0,445.0,18.0,144.0,194.0,32.0,226.0,58.0,15.0,68.0,45.0,39.0,23.0,3.0,107.0,10.0,37.0,81.0,162.0,15.0,198.0,64.0,27.0,5.0,30.0,19.0,254.0,1393,0.21022727272727273,0.21142857142857144,0.4467005076142132,0.34615384615384615,0.40625,0.49510603588907015,0.5294117647058824,0.4282051282051282,0.5512091038406828,0.5625,0.5204918032786885,0.3572593800978793,0.08883248730964467,0.13872832369942195,0.11594202898550725,18.112701252236135,0.6355140186915887,0.09993060374739764,0.014365522745411013,0.10163749294184077,0.016829533116178068,0.020642201834862386,0.01263157894736842,0.06753812636165578,0.09090909090909091,0.12924071082390953,0.6333333333333333,0.2822185970636215,0.5317919075144508,0.6174496644295302,0.21739130434782608,0.11256117455138662,0.24796084828711257,0.3881578947368421,0.3959731543624161,0.1864406779661017,0.07504078303425775,0.2822185970636215,0.35294117647058826,0.4444444444444444,0.28717948717948716,0.44642857142857145,0.29743589743589743,0.6394779771615008,0.4840211001642037,0.5201808823529414,0.4648888601036269,0.10298507462686567,0.14349775784753363,0.08118556701030928,0.327319587628866,9.240609137055838,25.49589041095891,0.354002541296061,51.0,13.0,0.022071307300509338,0.024539877300613498,61.0,85.0,87.0,45.0,61.0,44.0,43.0,1.0,33.0,0.3881278538812785,0.39351851851851855,0.35260115606936415,0.3567251461988304,0.3588235294117647,25.0,9.0,20.0,18.0,12.0,25.0,21.0,210.0,1.0,36.0,14.0,12.0,19.0,0.8235294117647058,0.48,0.31343283582089554,0.0915032679738562,0.00847457627118644,0.10909090909090909,0.11570247933884298,0.09090909090909091,0.36231884057971014,0.4098360655737705,0.7704918032786885,0.39215686274509803,0.45,1.0,0.3103448275862069,9.0,10.0,8.0,3.0,29.0,0.02112676056338028,0.24,0.25,3.0,3.0,1.0,0.008771929824561403,0.010067114093959731,24.0,5.0,0.5217391304347826,0.5217391304347826,0.9583333333333334,0.09803921568627451,26.0,5.0,1.0,0.019736842105263157,,False,3.0,3.0,9.0,2.0,,3.0,2.0,1.0,0.0091324200913242,,0.011560693641618497,0.6,1.0,0.046153846153846156,0.3333333333333333,,1.0,5.0,0.022321428571428572,,,
2592,1610612754,James Jones,James Jones,2592,IND,76902.0,1282,34.0,2325,2355,710,628,258,4680,14.0,32.0,5.0,14.0,5.0,11.0,23.0,35.0,88.0,50.0,111.0,42.0,56.0,143,161.0,53.0,363.0,2388,11.0,24.0,52.0,14.0,32.0,54.0,137.0,64.0,48.0,12.0,111.0,7.0,32.0,24.0,56.0,10.0,3.0,136.0,25.0,81.0,128.0,39.0,167.0,30.0,9.0,23.0,20.0,19.0,3.0,4.0,42.0,3.0,17.0,65.0,121.0,6.0,62.0,18.0,28.0,9.0,28.0,15.0,137.0,710,0.5714285714285714,0.64,0.3916083916083916,0.4583333333333333,0.4375,0.5098684210526315,0.6142857142857143,0.6337209302325582,0.545045045045045,0.65,0.6782178217821783,0.5296052631578947,0.04895104895104895,0.21875,,14.302059496567507,0.5476190476190477,0.09040178571428571,0.032679738562091505,0.09515260323159784,0.03571428571428571,0.028112449799196786,0.03257328990228013,0.08417508417508418,0.10222222222222223,0.08823529411764706,0.5357142857142857,0.10526315789473684,0.4375,0.56,0.5714285714285714,0.0756578947368421,0.2894736842105263,0.3977272727272727,0.3977272727272727,0.6571428571428571,0.16447368421052633,0.3651315789473684,0.4,0.35714285714285715,0.12790697674418605,0.45454545454545453,0.4883720930232558,0.6348684210526315,0.4775651315789475,0.5054189655172412,0.4734639534883721,0.062111801242236024,0.11320754716981132,0.14325068870523416,0.3774104683195592,13.092307692307685,24.865217391304334,0.3053763440860215,18.0,14.0,0.04281345565749235,0.047619047619047616,42.0,66.0,28.0,15.0,42.0,11.0,21.0,,11.0,0.40993788819875776,0.40993788819875776,0.3783783783783784,0.3853211009174312,0.3783783783783784,7.0,4.0,7.0,20.0,7.0,11.0,27.0,183.0,,25.0,22.0,2.0,18.0,0.9242424242424242,0.6363636363636364,0.5,0.23404255319148937,,0.11467889908256881,0.1320754716981132,0.06779661016949153,0.30434782608695654,0.30434782608695654,0.8809523809523809,0.2,0.5714285714285714,0.75,0.47619047619047616,9.0,4.0,5.0,1.0,9.0,0.0411522633744856,0.14285714285714285,,,4.0,1.0,0.03827751196172249,0.023529411764705882,24.0,4.0,0.48,0.4897959183673469,1.0,0.11428571428571428,14.0,3.0,,,,False,3.0,7.0,12.0,3.0,,,,2.0,0.018633540372670808,0.02,0.018018018018018018,0.75,1.0,0.13953488372093023,0.5833333333333334,,,2.0,0.012269938650306749,,,
