EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,FTOffRebounds,BlockedLongMidRange,BlockedShortMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,OffFTReboundPct,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,BlockedCorner3,on,Corner3PctBlocked
2036,1610612747,Chris Mihm,Chris Mihm,2036,LAL,85499.0,1425,-38,2717,2692,639,599,376,5409,133.0,229.0,52.0,94.0,26.0,48.0,57.0,136.0,15.0,36,,,,,,,,1.0,,,,1.0,205.0,401,,1.0,141.0,551.0,2975,63.0,114.0,,,35.0,161.0,43.0,76.0,,1.0,35.0,121.0,274.0,136.0,,,90.0,1.0,,,44.0,,26.0,11.0,37.0,8.0,3.0,9.0,5.0,12.0,85.0,35.0,110.0,48.0,168.0,15.0,231.0,153.0,384,16.0,12.0,8.0,4.0,25.0,4.0,10.0,48.0,4.0,15.0,,6.0,73.0,7.0,11.0,98.0,176.0,22.0,17.0,201.0,11.0,,98.0,8.0,5.0,121.0,639,10.0,0.6682926829268293,0.85625,,,,,,0.5112219451371571,0.5526315789473685,0.5657894736842105,0.5099502487562189,0.5526315789473685,0.5584415584415584,0.5543259557344065,0.5833333333333334,0.605,0.0024875621890547263,,0.10972568578553615,0.12663755458515283,0.11029411764705882,,,18.020866266202972,0.3424657534246575,0.20833333333333334,0.1565703634669152,0.11615628299894404,0.15584415584415584,0.10324483775811209,0.1564083997103548,0.11275272161741835,0.16172506738544473,0.1,0.07668711656441718,0.11203319502074689,0.08163265306122448,0.1044776119402985,0.17832167832167833,0.18141592920353983,0.14746543778801843,0.17582417582417584,0.10526315789473684,0.5696517412935324,0.5807860262008734,0.665,0.6541353383458647,0.3383084577114428,0.41911764705882354,0.47107438016528924,0.631578947368421,0.08955223880597014,0.4166666666666667,0.4166666666666667,0.9333333333333333,,,,,0.0024875621890547263,,,,0.8245614035087719,0.5531914893617021,,,,,,,0.6233766233766234,0.5416666666666666,,,0.012987012987012988,,0.572139303482587,,0.49594438902743143,0.5430697916666666,0.5192302631578948,0.20040899795501022,0.20081967213114754,0.29219600725952816,0.21960072595281308,4.300249376558604,68.3,0.23518586676481412,83.0,68.0,83.0,50.0,0.6024096385542169,0.21153846153846154,8.0,,15.0,8.0,,14.0,0.0784313725490196,,,,,,,,True,
2357,1610612747,Tierre Brown,Tierre Brown,2357,LAL,34450.0,574,-28,1056,1041,303,304,135,2097,13.0,50.0,,1.0,,6.0,12.0,32.0,10.0,37,6.0,11.0,,1.0,1.0,4.0,10.0,35.0,1.0,2.0,4.0,9.0,35.0,119,16.0,46.0,23.0,141.0,1140,,5.0,1.0,3.0,10.0,13.0,6.0,30.0,5.0,13.0,9.0,36.0,20.0,50.0,45.0,3.0,,,35.0,10.0,16.0,,43.0,39.0,82.0,28.0,11.0,23.0,7.0,13.0,203.0,4.0,7.0,8.0,27.0,,35.0,11.0,46,3.0,14.0,8.0,6.0,25.0,4.0,16.0,15.0,1.0,9.0,,5.0,40.0,3.0,7.0,10.0,35.0,1.0,5.0,31.0,1.0,,12.0,4.0,,36.0,303,4.0,0.2857142857142857,0.2857142857142857,0.9375,0.34782608695652173,0.3333333333333333,0.38461538461538464,0.34782608695652173,0.29411764705882354,,0.2,0.3575757575757576,0.1875,0.313953488372093,0.39166666666666666,0.5,0.36,0.2787878787878788,,0.13445378151260504,0.24,0.09375,0.02702702702702703,,17.813765182186234,0.625,,0.06940874035989718,0.02064896755162242,0.06201550387596899,0.022099447513812154,0.06756756756756757,0.021153846153846155,0.03546099290780142,0.01282051282051282,0.008333333333333333,0.023622047244094488,0.018518518518518517,0.06611570247933884,0.05102040816326531,0.08235294117647059,0.052083333333333336,0.09090909090909091,0.03225806451612903,0.30303030303030304,0.26,0.34210526315789475,0.23076923076923078,0.19393939393939394,0.375,0.41379310344827586,0.25,0.22424242424242424,0.2702702702702703,0.2777777777777778,0.4,0.06666666666666667,0.5454545454545454,0.5454545454545454,0.8333333333333334,0.21212121212121213,0.2857142857142857,0.2857142857142857,1.0,0.125,,0.125,,,0.25,0.5,1.0,0.13953488372093023,,0.09302325581395349,0.25,0.20930232558139536,0.4444444444444444,0.5818181818181818,0.2857142857142857,0.4771266871165645,0.42223,0.41944523809523804,0.06818181818181818,0.09230769230769231,0.09219858156028368,0.2553191489361702,7.954621848739494,25.47608695652175,0.2869318181818182,,,,,,,,,,,,,,,,,,,,,True,
258,1610612747,Brian Grant,Brian Grant,258,LAL,45611.0,760,-74,1445,1469,517,582,172,2914,34.0,61.0,12.0,23.0,8.0,18.0,9.0,20.0,25.0,60,,,,,,,,,,,,,68.0,141,,,36.0,172.0,1662,15.0,35.0,,,10.0,40.0,12.0,35.0,,,13.0,37.0,100.0,36.0,,,22.0,,,,14.0,,15.0,7.0,22.0,6.0,1.0,3.0,4.0,8.0,51.0,18.0,43.0,14.0,71.0,15.0,100.0,62.0,162,4.0,18.0,11.0,7.0,13.0,1.0,10.0,18.0,2.0,3.0,,,31.0,3.0,11.0,68.0,123.0,4.0,12.0,47.0,5.0,,22.0,4.0,2.0,37.0,517,15.0,0.7352941176470589,0.8771929824561403,,,,,,0.48226950354609927,0.42857142857142855,0.34285714285714286,0.48226950354609927,0.42857142857142855,0.34285714285714286,0.5308641975308642,0.5,0.43023255813953487,,,0.09929078014184398,0.16393442622950818,0.2,,,11.619506321493077,0.41935483870967744,0.26785714285714285,0.1437246963562753,0.09014675052410902,0.07446808510638298,0.08035714285714286,0.12463343108504399,0.08701854493580599,0.08536585365853659,0.10256410256410256,0.08673469387755102,0.06748466257668712,0.11475409836065574,0.06944444444444445,0.19863013698630136,0.1568627450980392,0.06666666666666667,0.09433962264150944,0.06779661016949153,0.4326241134751773,0.5573770491803278,0.6666666666666666,0.5588235294117647,0.14184397163120568,0.45,0.5625,1.0,0.425531914893617,0.4166666666666667,0.4166666666666667,0.88,,,,,,,,,0.6571428571428571,0.5217391304347826,,,,,,,0.5142857142857142,0.4444444444444444,,,,,0.4326241134751773,,0.46450851063829796,0.5076620689655172,0.47826285714285716,0.13924050632911392,0.13924050632911392,0.23255813953488372,0.21511627906976744,8.547517730496454,,0.35778546712802767,15.0,11.0,15.0,8.0,0.5333333333333333,,1.0,1.0,3.0,,,2.0,0.025,,,,,,,,True,
2416,1610612747,Kareem Rush,Kareem Rush,2416,LAL,1330.0,22,-10,44,44,18,21,6,88,,,,,,,,,,1,,2.0,,,,,,,,,,,,1,,2.0,,,56,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,2.0,2.0,,,,,,2.0,2,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,5.769230769230769,,,,,,0.3333333333333333,,0.1,,,,0.5,,,,,,,,,,,,,,,,0.3333333333333333,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,0.5222666666666667,,,,,,,15.6,24.450000000000003,0.4090909090909091,,,,,,,,,,,,,,,,,,,,,True,
2756,1610612747,Sasha Vujacic,Sasha Vujacic,2756,LAL,3778.0,63,-14,126,124,54,38,24,250,,2.0,,,,2.0,,1.0,,2,1.0,2.0,,,1.0,1.0,,12.0,,4.0,,6.0,,5,1.0,14.0,2.0,5.0,146,,2.0,,4.0,,,,3.0,1.0,7.0,,3.0,,,3.0,,,,12.0,,,,1.0,7.0,8.0,4.0,3.0,1.0,,,23.0,1.0,1.0,,4.0,,4.0,2.0,6,,2.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,3.0,1.0,2.0,,4.0,,,2.0,,,1.0,,,3.0,54,1.0,,,1.0,0.07142857142857142,,0.14285714285714285,0.07142857142857142,,,,0.07894736842105263,,0.15,0.125,,0.15,0.7368421052631579,,,,,,,14.375,0.3333333333333333,,0.10256410256410256,0.02040816326530612,,0.02857142857142857,0.08695652173913043,0.023809523809523808,0.058823529411764705,,,0.03333333333333333,,0.1,,0.16666666666666666,,,,0.10526315789473684,,,,0.05263157894736842,,,,0.10526315789473684,,,,0.10526315789473684,0.5,0.5,1.0,0.631578947368421,,,,,,,,,0.6666666666666666,,,0.2,,0.1,1.0,0.6,,0.8421052631578947,,0.5315342105263159,0.5293333333333333,0.54413,0.05,0.16666666666666666,,0.6,10.86,24.77857142857143,0.42857142857142855,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,True,
1088,1610612747,Chucky Atkins,Chucky Atkins,1088,LAL,51344.0,856,-86,1634,1638,474,380,202,3272,44.0,76.0,,3.0,21.0,31.0,6.0,18.0,37.0,81,7.0,22.0,1.0,3.0,3.0,11.0,35.0,98.0,3.0,6.0,6.0,28.0,87.0,175,42.0,120.0,66.0,366.0,1845,3.0,9.0,4.0,9.0,1.0,19.0,28.0,46.0,9.0,39.0,38.0,121.0,50.0,124.0,99.0,27.0,,4.0,94.0,35.0,14.0,1.0,99.0,31.0,130.0,23.0,8.0,55.0,16.0,28.0,291.0,1.0,2.0,13.0,40.0,1.0,54.0,3.0,57,2.0,19.0,13.0,6.0,46.0,5.0,39.0,17.0,1.0,7.0,,1.0,63.0,5.0,16.0,9.0,35.0,,6.0,83.0,3.0,3.0,25.0,17.0,,121.0,474,4.0,0.28735632183908044,0.28735632183908044,0.7857142857142857,0.35,0.4444444444444444,0.23076923076923078,0.3620689655172414,0.49714285714285716,0.3333333333333333,0.6086956521739131,0.5084745762711864,0.5,0.48823529411764705,0.5449101796407185,0.5,0.5607476635514018,0.4067796610169492,0.008333333333333333,0.08,0.13157894736842105,0.2222222222222222,,0.01020408163265306,21.10874200426439,0.7301587301587301,0.02,0.06655574043261231,0.003663003663003663,0.06280193236714976,0.0045662100456621,0.0655940594059406,0.00392156862745098,0.004291845493562232,,0.005076142131979695,0.00625,,0.07291666666666667,0.03529411764705882,0.08368200836820083,0.05806451612903226,0.07692307692307693,0.013793103448275862,0.2576271186440678,0.5789473684210527,0.6666666666666666,0.2727272727272727,0.061016949152542375,0.3333333333333333,0.42857142857142855,0.5,0.2745762711864407,0.4567901234567901,0.4567901234567901,0.2702702702702703,0.07457627118644068,0.3181818181818182,0.3181818181818182,1.0,0.33220338983050846,0.35714285714285715,0.36082474226804123,0.7428571428571429,0.16666666666666666,,0.16666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.5,1.0,0.36470588235294116,0.6774193548387096,0.12941176470588237,0.2727272727272727,0.32941176470588235,0.21428571428571427,0.6644067796610169,0.3723404255319149,0.5006218965517242,0.5169181818181818,0.5192006249999999,0.07886435331230283,0.12690355329949238,0.05191256830601093,0.33060109289617484,9.829142857142859,26.70166666666666,0.29008567931456547,2.0,,2.0,,,,,1.0,1.0,,,,,,,,,,,,False,
124,1610612747,Vlade Divac,Vlade Divac,124,LAL,2200.0,37,1,72,74,18,27,12,146,3.0,7.0,1.0,4.0,,1.0,1.0,2.0,,2,,,,,,,,,,,,,4.0,11,,,2.0,10.0,77,1.0,5.0,,,,2.0,,2.0,,,2.0,2.0,4.0,4.0,,,2.0,,,,3.0,,4.0,2.0,6.0,2.0,,2.0,,2.0,14.0,,7.0,2.0,2.0,,4.0,8.0,12,,1.0,1.0,,5.0,,2.0,1.0,,3.0,,,6.0,,1.0,2.0,8.0,3.0,1.0,2.0,,,,1.0,,2.0,18,1.0,0.5,0.6666666666666666,,,,,,0.36363636363636365,0.2,,0.36363636363636365,0.2,,0.4166666666666667,0.2,0.3333333333333333,,,0.2727272727272727,0.2857142857142857,0.5,,,21.176470588235293,0.8333333333333334,,0.08695652173913043,0.21875,0.14285714285714285,,0.10810810810810811,0.2,0.25,0.2,0.2,,,,0.2857142857142857,,0.125,0.16666666666666666,,0.6363636363636364,0.42857142857142855,0.6,0.6666666666666666,0.18181818181818182,0.5,1.0,,0.18181818181818182,,,,,,,,,,,,0.8,0.25,,,,,,,0.5,,,,,,0.6363636363636364,,0.48407272727272727,0.51322,0.4147,,,0.2,0.2,4.418181818181818,,0.25,,,,,,,1.0,,,,,,0.25,,,,,,,,False,
1904,1610612747,Devean George,Devean George,1904,LAL,7618.0,127,-22,239,242,60,48,32,481,2.0,2.0,1.0,1.0,,,2.0,6.0,2.0,9,3.0,7.0,,,,1.0,8.0,20.0,,1.0,2.0,9.0,6.0,17,11.0,27.0,6.0,51.0,274,1.0,1.0,,1.0,1.0,3.0,,2.0,2.0,10.0,2.0,8.0,6.0,6.0,30.0,3.0,,1.0,19.0,8.0,2.0,1.0,3.0,1.0,4.0,1.0,,1.0,1.0,1.0,9.0,,1.0,5.0,14.0,3.0,22.0,1.0,23,,3.0,2.0,1.0,5.0,,4.0,,,1.0,,,5.0,1.0,2.0,6.0,13.0,1.0,,9.0,1.0,,4.0,1.0,,8.0,60,2.0,0.5,0.5,0.9090909090909091,0.4074074074074074,,0.2,0.4230769230769231,0.35294117647058826,1.0,,0.5113636363636364,0.5,0.25,0.53125,0.5,0.3076923076923077,0.6136363636363636,0.037037037037037035,0.11764705882352941,,0.3333333333333333,,0.05,19.55719557195572,1.0,0.3333333333333333,0.1891891891891892,0.012658227848101266,0.16666666666666666,,0.18269230769230768,0.008928571428571428,,,0.02631578947368421,,,0.20833333333333334,0.2222222222222222,0.15625,0.17391304347826086,0.14285714285714285,,0.045454545454545456,1.0,1.0,0.5,0.13636363636363635,0.3333333333333333,0.5,,0.20454545454545456,0.2222222222222222,0.2222222222222222,1.0,0.1590909090909091,0.42857142857142855,0.42857142857142855,1.0,0.45454545454545453,0.4,0.42105263157894735,0.875,0.5,1.0,,,,0.5,,,,,0.08333333333333333,,0.75,0.2222222222222222,0.6590909090909091,0.42105263157894735,0.47786309523809517,0.60855,0.48182272727272724,0.0851063829787234,0.2,0.058823529411764705,0.1568627450980392,14.2,26.125925925925927,0.2510460251046025,,,1.0,,,1.0,,,,,,,,,,1.0,,,,1.0,False,
2357,1610612747,Tierre Brown,Tierre Brown,2357,LAL,29013.0,484,-69,899,917,276,213,124,1816,33.0,68.0,2.0,3.0,9.0,15.0,16.0,47.0,14.0,42,,1.0,,1.0,,1.0,10.0,25.0,2.0,2.0,4.0,11.0,63.0,157,10.0,26.0,36.0,192.0,983,3.0,10.0,2.0,3.0,2.0,14.0,16.0,40.0,4.0,12.0,17.0,61.0,28.0,98.0,27.0,3.0,2.0,2.0,23.0,10.0,14.0,1.0,40.0,33.0,73.0,22.0,11.0,16.0,6.0,18.0,179.0,1.0,8.0,12.0,25.0,,37.0,10.0,47,1.0,18.0,11.0,7.0,22.0,2.0,14.0,12.0,1.0,8.0,,2.0,34.0,,6.0,10.0,24.0,,1.0,44.0,6.0,,19.0,4.0,,61.0,276,2.0,0.2222222222222222,0.22580645161290322,0.9,0.38461538461538464,0.6666666666666666,0.3333333333333333,0.4166666666666667,0.4012738853503185,0.3,0.4,0.4262295081967213,0.46153846153846156,0.4230769230769231,0.47761194029850745,0.5,0.5,0.14207650273224043,0.038461538461538464,0.08917197452229299,0.11764705882352941,0.10638297872340426,0.023809523809523808,0.04,22.53116011505273,0.6470588235294118,,0.07507507507507508,0.023668639053254437,0.1,0.008264462809917356,0.08167770419426049,0.0196078431372549,0.03787878787878788,0.03225806451612903,,0.011235955056179775,,0.030303030303030304,0.10869565217391304,0.08450704225352113,0.10126582278481013,0.0975609756097561,0.010752688172043012,0.37158469945355194,0.4852941176470588,0.55,0.24242424242424243,0.2568306010928962,0.3404255319148936,0.38095238095238093,0.1875,0.22950819672131148,0.3333333333333333,0.34146341463414637,0.21428571428571427,0.00546448087431694,,,,0.1366120218579235,0.4,0.4166666666666667,0.9,0.23076923076923078,0.6666666666666666,0.07692307692307693,,,0.15384615384615385,1.0,1.0,0.28846153846153844,0.6,0.019230769230769232,,0.21153846153846154,0.36363636363636365,0.5136612021857924,0.43478260869565216,0.4706972375690609,0.47184,0.4584479999999999,0.10152284263959391,0.11176470588235295,0.07291666666666667,0.3177083333333333,7.586624203821659,27.103846153846153,0.30700778642936594,1.0,,1.0,,,,1.0,1.0,,,,1.0,0.05263157894736842,,1.0,,,0.037037037037037035,,,False,
2406,1610612747,Caron Butler,Caron Butler,2406,LAL,53716.0,895,-107,1704,1716,470,398,223,3420,70.0,143.0,18.0,44.0,14.0,31.0,28.0,58.0,40.0,107,3.0,13.0,1.0,2.0,1.0,5.0,3.0,21.0,,2.0,1.0,4.0,138.0,308,6.0,34.0,108.0,402.0,1877,23.0,57.0,1.0,4.0,16.0,65.0,29.0,66.0,2.0,9.0,50.0,114.0,162.0,114.0,18.0,,30.0,1.0,20.0,3.0,21.0,,41.0,20.0,61.0,15.0,5.0,20.0,6.0,15.0,142.0,13.0,38.0,26.0,62.0,8.0,96.0,51.0,147,9.0,46.0,25.0,21.0,24.0,3.0,15.0,31.0,1.0,9.0,2.0,6.0,55.0,1.0,23.0,9.0,59.0,7.0,16.0,123.0,8.0,5.0,53.0,10.0,1.0,114.0,470,12.0,0.5869565217391305,0.6585365853658537,1.0,0.17647058823529413,0.25,0.2222222222222222,0.18181818181818182,0.44805194805194803,0.40350877192982454,0.4393939393939394,0.4298245614035088,0.4016393442622951,0.4266666666666667,0.5012594458438288,0.47794117647058826,0.5643564356435643,0.09941520467836257,,0.06818181818181818,0.11188811188811189,0.05172413793103448,0.018691588785046728,,22.897669706180345,0.43636363636363634,0.16326530612244897,0.09841269841269841,0.06031746031746032,0.11711711711711711,0.06132075471698113,0.10328638497652583,0.060570071258907364,0.06792452830188679,0.0625,0.049773755656108594,0.06369426751592357,0.05454545454545454,0.07281553398058252,0.10714285714285714,0.11328125,0.12101910828025478,0.1076923076923077,0.05263157894736842,0.41812865497076024,0.48951048951048953,0.5511811023622047,0.5857142857142857,0.1695906432748538,0.4827586206896552,0.509090909090909,0.5,0.3128654970760234,0.37383177570093457,0.38095238095238093,0.65,0.038011695906432746,0.23076923076923078,0.23076923076923078,1.0,0.06140350877192982,0.14285714285714285,0.14285714285714285,1.0,0.7213114754098361,0.4090909090909091,0.03278688524590164,0.5,1.0,0.03278688524590164,,,0.41333333333333333,0.45161290322580644,0.06666666666666667,0.2,0.05333333333333334,0.25,0.5175438596491229,0.15,0.49304647058823525,0.5433423913043479,0.47276333333333337,0.13695090439276486,0.1501416430594901,0.16169154228855723,0.2835820895522388,8.16201298701299,26.105882352941176,0.27582159624413144,5.0,4.0,5.0,2.0,0.4,0.2777777777777778,,,1.0,,,2.0,,,,,,,,,False,
2575,1610612747,Luke Walton,Luke Walton,2575,LAL,29266.0,488,-36,920,935,258,254,137,1855,31.0,53.0,8.0,18.0,6.0,13.0,8.0,20.0,7.0,11,6.0,15.0,,2.0,3.0,4.0,5.0,25.0,,2.0,2.0,9.0,46.0,84,11.0,40.0,23.0,148.0,989,8.0,20.0,,4.0,2.0,18.0,8.0,17.0,5.0,13.0,8.0,39.0,54.0,38.0,33.0,,8.0,,25.0,5.0,11.0,,46.0,11.0,57.0,8.0,3.0,34.0,5.0,7.0,125.0,10.0,23.0,12.0,38.0,4.0,54.0,35.0,89,5.0,15.0,10.0,5.0,26.0,11.0,23.0,17.0,,3.0,,1.0,43.0,5.0,12.0,17.0,39.0,4.0,4.0,28.0,6.0,,15.0,2.0,,39.0,258,3.0,0.5869565217391305,0.6428571428571429,1.0,0.275,,0.38461538461538464,0.275,0.5476190476190477,0.4,0.47058823529411764,0.5040322580645161,0.3333333333333333,0.5166666666666667,0.5481481481481482,0.36,0.5735294117647058,0.3225806451612903,,0.13095238095238096,0.1320754716981132,0.2,,,16.619981325863677,0.6046511627906976,0.14814814814814814,0.1165644171779141,0.07278481012658228,0.09302325581395349,0.07692307692307693,0.10989010989010989,0.07399103139013453,0.06451612903225806,0.07692307692307693,0.07874015748031496,0.07368421052631578,0.08571428571428572,0.06451612903225806,0.13095238095238096,0.14093959731543623,0.10526315789473684,0.058823529411764705,0.09433962264150944,0.4274193548387097,0.5849056603773585,0.6739130434782609,0.5806451612903226,0.16129032258064516,0.4,0.5,0.5,0.08870967741935484,0.6363636363636364,0.6363636363636364,0.7142857142857143,0.12096774193548387,0.4,0.4,1.0,0.20161290322580644,0.2,0.2,1.0,0.75,0.4444444444444444,0.08333333333333333,,,0.08333333333333333,,,0.43333333333333335,0.46153846153846156,0.13333333333333333,0.75,0.3,0.2222222222222222,0.75,0.2,0.5105455284552846,0.5220523809523808,0.5119103448275863,0.11278195488721804,0.16129032258064516,0.12162162162162163,0.2635135135135135,4.78690476190476,25.227499999999996,0.28043478260869564,5.0,2.0,5.0,4.0,0.8,0.25,2.0,,3.0,,1.0,,0.08333333333333333,,,,,,,,False,
2756,1610612747,Sasha Vujacic,Sasha Vujacic,2756,LAL,20367.0,339,27,648,656,211,186,93,1304,9.0,21.0,1.0,4.0,4.0,7.0,,7.0,7.0,21,6.0,15.0,1.0,2.0,3.0,4.0,10.0,34.0,,,2.0,9.0,16.0,49,16.0,49.0,16.0,96.0,684,1.0,7.0,1.0,2.0,,5.0,8.0,14.0,5.0,13.0,10.0,41.0,24.0,8.0,45.0,3.0,2.0,3.0,31.0,10.0,15.0,,29.0,14.0,43.0,9.0,5.0,14.0,,15.0,100.0,6.0,5.0,10.0,35.0,,45.0,11.0,56,,10.0,6.0,4.0,9.0,1.0,5.0,3.0,,4.0,,,12.0,,4.0,12.0,37.0,6.0,1.0,17.0,,,4.0,3.0,,41.0,211,9.0,0.75,0.8,0.9375,0.32653061224489793,0.5,0.38461538461538464,0.34782608695652173,0.32653061224489793,0.14285714285714285,0.5714285714285714,0.40816326530612246,0.2777777777777778,0.5740740740740741,0.4528301886792453,0.2777777777777778,0.640625,0.5,,0.30612244897959184,0.23809523809523808,0.7142857142857143,0.23809523809523808,,15.58784676354029,0.75,,0.15283842794759825,0.02252252252252252,0.12345679012345678,0.061855670103092786,0.14516129032258066,0.034482758620689655,0.011627906976744186,0.018518518518518517,0.036585365853658534,0.07792207792207792,,0.10606060606060606,0.1388888888888889,0.1978021978021978,0.11666666666666667,0.14285714285714285,,0.21428571428571427,0.42857142857142855,0.5625,0.5555555555555556,0.07142857142857142,,,,0.21428571428571427,0.3333333333333333,0.4375,1.0,0.15306122448979592,0.4,0.4,0.8333333333333334,0.3469387755102041,0.29411764705882354,0.29411764705882354,1.0,0.4444444444444444,0.25,0.2222222222222222,0.5,1.0,,,,0.25925925925925924,0.5714285714285714,0.14814814814814814,0.75,0.3333333333333333,0.2222222222222222,0.7142857142857143,0.3225806451612903,0.5165905263157896,0.5240199999999999,0.519792,0.04854368932038835,0.07547169811320754,0.052083333333333336,0.4270833333333333,9.820408163265308,26.26530612244898,0.3256172839506173,1.0,,1.0,,,,,1.0,,,,,,,1.0,,,0.02,,,False,
