EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFtPoints,SecondChancePoints,Fg2aBlocked,Arc3Assists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChancePointsPct,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,LostBallSteals,PenaltyFg3Pct,DefCorner3ReboundPct,AtRimPctAssisted,SecondChanceArc3Accuracy,PenaltyArc3Accuracy,SecondChanceAtRimFGM,PtsPutbacks,LostBallTurnovers,Travels,PenaltyTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,OffLongMidRangeReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,PenaltyCorner3FGA,PenaltyCorner3Frequency,FTOffRebounds,SecondChanceTurnovers,OffFTReboundPct,SecondChanceAtRimPctAssisted,on,DefensiveGoaltends,PenaltyCorner3FGM,Fg3aBlocked,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,BlockedLongMidRange,Defensive 3 Seconds Violations,BlockedCorner3,OffensiveGoaltends,FoulsDrawn,Offensive Fouls Drawn
2254,1610612761,Loren Woods,Loren Woods,2254,TOR,118.0,2,2,5,4,,4.0,,9,,,,,,,,,,,,,,,,,,2.0,2.0,4,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,2.0,,1.0,,1.0,1.0,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,1.0,,,20.0,,,1.0,,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1425,1610612761,Aaron Williams,Aaron Williams,1425,TOR,9825.0,164,-71,320,319,74.0,110.0,33.0,639,5.0,11.0,1.0,2.0,6.0,12.0,4.0,13.0,,,,,,15.0,36.0,,,6.0,36.0,372,6.0,,1.0,7.0,,2.0,4.0,26.0,4.0,,,,,2.0,,2.0,,1.0,,1.0,4.0,3.0,16.0,,19.0,29.0,2.0,,2.0,4.0,6.0,24.0,45.0,3.0,7.0,,4.0,,4.0,74.0,8.0,0.8666666666666667,0.8666666666666667,,,,0.4166666666666667,0.1428571428571428,0.4166666666666667,0.1428571428571428,0.4615384615384615,0.25,,12.67605633802817,0.3333333333333333,,0.1720430107526881,0.1153846153846153,0.1596638655462184,0.25,0.1666666666666666,0.0869565217391304,0.3055555555555556,0.4545454545454545,0.5555555555555556,0.3333333333333333,0.5,0.5454545454545454,0.8333333333333334,0.3611111111111111,0.3076923076923077,0.3076923076923077,1.0,,,,,,,0.2857142857142857,0.5,,0.3055555555555556,,0.4445916666666667,0.4739333333333333,0.4046142857142857,0.1025641025641025,0.1025641025641025,0.1111111111111111,8.491666666666665,,0.23125,4.0,,,,1.0,,5.0,7.0,3.0,,2.0,8.0,10.0,1.0,1.0,,,0.1666666666666666,0.1666666666666666,0.3888888888888889,0.0833333333333333,0.1818181818181818,0.0833333333333333,0.064516129032258,0.0526315789473684,0.0617283950617283,0.0769230769230769,0.0571428571428571,0.0416666666666666,0.1351351351351351,0.0555555555555555,,,,0.6666666666666666,,,,0.1944444444444444,,,,,1.0,,0.3333333333333333,0.8,,,1.0,,,1.0,1.0,2.0,1.0,3.0,3.0,,3.0,1.0,,0.0634920634920634,0.0714285714285714,0.3333333333333333,0.25,,,,,,,False,1.0,,,,,,,,,,,,,,,,,,,,,,
147,1610612761,Jalen Rose,Jalen Rose,147,TOR,160429.0,2674,-167,5198,5186,1443.0,1560.0,540.0,10384,127.0,204.0,38.0,60.0,140.0,300.0,145.0,367.0,121.0,55.0,149.0,20.0,48.0,412.0,871.0,107.0,270.0,327.0,1472.0,5721,57.0,25.0,113.0,229.0,73.0,171.0,448.0,292.0,532.0,279.0,3.0,146.0,55.0,133.0,70.0,203.0,29.0,71.0,17.0,45.0,476.0,46.0,123.0,58.0,227.0,271.0,90.0,27.0,50.0,87.0,177.0,73.0,185.0,35.0,384.0,44.0,124.0,64.0,448.0,1443.0,31.0,0.3543689320388349,0.3604938271604938,0.8691588785046729,0.3962962962962963,0.4007490636704119,0.4730195177956372,0.4934497816593886,0.5017528483786152,0.4586092715231788,0.5569326103795508,0.5650510204081632,0.2366345311130587,25.245055889939813,0.5084745762711864,0.3036649214659686,0.066702819956616,0.0938775510204081,0.072407883461868,0.0379310344827586,0.0961538461538461,0.0843023255813953,0.1787905346187554,0.6225490196078431,0.7383720930232558,0.2629272567922874,0.4666666666666667,0.4929577464788732,0.1857142857142857,0.3216476774758983,0.3950953678474114,0.3972602739726027,0.5310344827586206,0.1060473269062226,0.1305872042068361,0.3691275167785235,0.3716216216216216,0.8,0.2439024390243902,0.1986754966887417,0.6333333333333333,0.1589403973509933,0.4154250657318142,0.3767123287671233,0.4656471441124784,0.4618935185185187,0.4548342809364549,0.1026894865525672,0.1295715778474399,0.3043478260869565,10.697474167623415,24.61222222222222,0.2776067718353213,18.0,52.0,2.0,5.0,26.0,7.0,21.0,94.0,50.0,41.0,14.0,29.0,44.0,11.0,63.0,38.0,0.28,0.4561403508771929,0.4451219512195122,0.4946236559139785,0.0574052812858783,0.1568627450980392,0.0533333333333333,0.0163749294184076,0.0212121212121212,0.0176881941587823,0.0197132616487455,0.0180360721442885,0.0123152709359605,0.0578358208955223,0.0196078431372549,0.4297520661157025,0.4333333333333333,0.9423076923076924,0.2195121951219512,0.0609756097560975,0.4,1.0,0.0638586956521739,5.0,11.0,17.0,42.0,25.0,0.2328767123287671,0.1164383561643835,0.3385826771653543,0.25,0.2291666666666666,11.0,14.0,40.0,14.0,56.0,8.0,38.0,9.0,8.0,1.0,10.0,5.0,,0.0126050420168067,0.0354330708661417,0.5,0.6111111111111112,25.0,0.0827814569536423,1.0,12.0,0.0068493150684931,0.0909090909090909,False,1.0,6.0,2.0,3.0,4.0,2.0,2.0,1.0,1.0,0.0074074074074074,0.0054495912806539,0.0082644628099173,0.0067114093959731,1.0,0.24,0.0074074074074074,,,,,,,
1747,1610612761,Rafer Alston,Rafer Alston,1747,TOR,161202.0,2687,-65,5243,5229,1528.0,1608.0,559.0,10472,152.0,298.0,48.0,89.0,42.0,111.0,67.0,169.0,39.0,125.0,343.0,24.0,94.0,261.0,578.0,137.0,382.0,191.0,1124.0,5646,34.0,29.0,68.0,150.0,107.0,119.0,375.0,78.0,444.0,228.0,1.0,342.0,125.0,365.0,143.0,508.0,75.0,139.0,58.0,168.0,1159.0,46.0,187.0,3.0,236.0,276.0,101.0,32.0,83.0,69.0,170.0,84.0,208.0,17.0,258.0,1.0,85.0,50.0,375.0,1528.0,21.0,0.1494252873563218,0.1517509727626459,0.5547445255474452,0.3586387434554974,0.3595800524934383,0.4515570934256055,0.4533333333333333,0.4859375,0.4980544747081712,0.5203892493049119,0.5632530120481928,0.3979166666666666,21.248724055801294,0.5941176470588235,0.0159574468085106,0.1001606855918586,0.0940695296523517,0.0988964346349745,0.109347442680776,0.0978552278820375,0.1011235955056179,0.3104166666666667,0.5100671140939598,0.5779467680608364,0.115625,0.3783783783783784,0.4,0.0238095238095238,0.1760416666666666,0.3964497041420118,0.3964497041420118,0.1940298507462686,0.040625,0.3572916666666667,0.3644314868804664,0.3644314868804664,0.52,0.3809523809523809,0.3463035019455253,0.5393258426966292,0.3657587548638132,0.7083333333333334,0.3654970760233918,0.5197889352818372,0.4927324074074074,0.5157218750000001,0.0845481049562682,0.131578947368421,0.3336298932384341,7.02370242214533,25.35497382198951,0.2914362006484837,16.0,12.0,2.0,5.0,11.0,6.0,6.0,46.0,41.0,68.0,5.0,35.0,40.0,17.0,116.0,53.0,0.2068965517241379,0.3235294117647059,0.3174603174603174,0.3484848484848485,0.0709342560553633,0.1174496644295302,0.054054054054054,0.0196739741427768,0.007132667617689,0.0161290322580645,0.0398550724637681,0.0135922330097087,0.0066666666666666,0.0938628158844765,0.0330739299610894,0.3076923076923077,0.3076923076923077,0.9166666666666666,0.2539682539682539,0.0793650793650793,0.4,1.0,0.0409252669039145,4.0,37.0,40.0,183.0,63.0,0.3738317757009345,0.075187969924812,0.1644736842105263,0.1666666666666666,0.3936170212765957,4.0,8.0,18.0,4.0,54.0,7.0,17.0,6.0,4.0,1.0,7.0,5.0,,0.0084269662921348,0.0079681274900398,0.7142857142857143,0.25,13.0,0.0505836575875486,,3.0,,,False,,3.0,,8.0,4.0,1.0,2.0,1.0,1.0,,,,,0.5,0.2307692307692307,0.0052219321148825,1.0,1.0,1.0,,,,
2050,1610612761,Morris Peterson,Morris Peterson,2050,TOR,149144.0,2486,-60,4828,4844,1345.0,1477.0,521.0,9672,131.0,239.0,32.0,68.0,28.0,90.0,61.0,174.0,178.0,59.0,146.0,11.0,44.0,220.0,503.0,126.0,324.0,185.0,1003.0,5262,54.0,31.0,48.0,127.0,89.0,56.0,230.0,268.0,172.0,330.0,7.0,139.0,59.0,110.0,58.0,168.0,37.0,46.0,22.0,42.0,394.0,61.0,186.0,19.0,266.0,335.0,44.0,9.0,32.0,49.0,93.0,96.0,216.0,17.0,221.0,11.0,87.0,22.0,230.0,1345.0,37.0,0.6090909090909091,0.6473429951690821,0.873015873015873,0.3888888888888889,0.3974763406940063,0.4373757455268389,0.3779527559055118,0.494558645707376,0.4027777777777778,0.5408496732026143,0.4654471544715447,0.3917775090689238,18.6325101363804,0.4731182795698925,0.1067415730337078,0.1065292096219931,0.1361607142857142,0.1125797629899726,0.0746812386156648,0.1271428571428571,0.107361963190184,0.2889963724304716,0.5481171548117155,0.6036866359447005,0.1088270858524788,0.3111111111111111,0.345679012345679,0.3928571428571428,0.2103990326481257,0.3505747126436782,0.3567251461988304,0.7868852459016393,0.215235792019347,0.1765417170495767,0.4041095890410959,0.4041095890410959,0.7796610169491526,0.1294117647058823,0.3148148148148148,0.4705882352941176,0.2037037037037037,0.6807738814993954,0.4244604316546763,0.5215191931540343,0.5357789855072463,0.5179100961538461,0.1026785714285714,0.153169014084507,0.2293120638085742,8.076143141153082,24.733641975308643,0.2785832642916321,36.0,67.0,4.0,20.0,27.0,11.0,19.0,106.0,34.0,21.0,19.0,49.0,69.0,10.0,91.0,63.0,0.3548387096774194,0.5,0.5117647058823529,0.5531914893617021,0.0675944333996023,0.0920502092050209,0.1,0.0301353013530135,0.0300157977883096,0.0301018149623727,0.0147874306839186,0.0436781609195402,0.0277008310249307,0.1126760563380281,0.0232558139534883,0.3764044943820224,0.3806818181818182,0.9552238805970148,0.4235294117647059,0.2352941176470588,0.2,1.0,0.1056829511465603,7.0,12.0,26.0,48.0,28.0,0.2921348314606741,0.2131147540983606,0.5725190839694656,0.6363636363636364,0.2727272727272727,21.0,26.0,12.0,6.0,16.0,7.0,22.0,18.0,14.0,4.0,18.0,8.0,,0.0338461538461538,0.0330882352941176,0.4444444444444444,0.5833333333333334,45.0,0.2083333333333333,1.0,3.0,0.0068493150684931,0.238095238095238,False,,14.0,2.0,7.0,7.0,1.0,5.0,,,0.0061728395061728,0.0172413793103448,0.0112359550561797,,0.8571428571428571,0.3111111111111111,0.0152439024390243,,,,,,,
2547,1610612761,Chris Bosh,Chris Bosh,2547,TOR,178982.0,2983,-3,5762,5757,1489.0,1587.0,602.0,11519,210.0,365.0,53.0,89.0,111.0,274.0,145.0,350.0,2.0,2.0,8.0,,4.0,466.0,989.0,3.0,10.0,406.0,1347.0,6208,118.0,,101.0,211.0,5.0,132.0,340.0,568.0,364.0,9.0,2.0,6.0,2.0,86.0,67.0,153.0,22.0,49.0,9.0,28.0,373.0,106.0,394.0,21.0,521.0,711.0,96.0,20.0,42.0,87.0,183.0,135.0,225.0,23.0,535.0,,250.0,40.0,340.0,1489.0,20.0,0.6094420600858369,0.6635514018691588,1.0,0.3,0.375,0.4711830131445905,0.4786729857819905,0.4709709709709709,0.4814814814814814,0.5413987138263665,0.5666666666666667,0.01001001001001,22.089783281733748,0.5245901639344263,0.1141304347826086,0.1874405328258801,0.1973929236499069,0.189465706707086,0.1424148606811145,0.2317801672640382,0.2032085561497326,0.3653653653653653,0.5753424657534246,0.6818181818181818,0.2742742742742742,0.4051094890510949,0.4269230769230769,0.5675675675675675,0.3503503503503503,0.4142857142857143,0.4202898550724637,0.7448275862068966,0.002002002002002,0.008008008008008,0.25,0.25,1.0,,0.412037037037037,0.5955056179775281,0.0185185185185185,0.3753753753753753,0.3333333333333333,0.4563973921765298,0.5042755102040816,0.4621532558139536,0.207641196013289,0.2093802345058626,0.2524127691165553,8.686147623862487,29.8,0.2584172162443596,79.0,1.0,,,67.0,,49.0,183.0,76.0,45.0,59.0,129.0,190.0,16.0,75.0,44.0,,0.5677966101694916,0.5677966101694916,0.6140939597315436,0.076845298281092,0.1561643835616438,0.0510948905109489,0.0657827638959714,0.0833333333333333,0.0704383664293743,0.0859375,0.0541044776119402,0.073394495412844,0.1744749596122778,0.0357142857142857,0.5,0.5,1.0,0.6694915254237288,,,,0.1358574610244989,,1.0,2.0,,31.0,0.4,0.1840490797546012,0.5380952380952381,,0.25,50.0,76.0,54.0,19.0,50.0,16.0,45.0,105.0,71.0,28.0,110.0,63.0,3.0,0.0573248407643312,0.0992647058823529,0.5727272727272728,0.6329113924050633,1.0,0.0046296296296296,2.0,18.0,0.011049723756906,0.1,False,14.0,1.0,,12.0,4.0,,,5.0,2.0,,0.0142857142857142,,,,1.0,,,6.0,3.0,3.0,,,
2588,1610612761,Matt Bonner,Matt Bonner,2588,TOR,91096.0,1518,-39,2936,2922,901.0,968.0,371.0,5858,59.0,96.0,16.0,24.0,44.0,83.0,100.0,182.0,25.0,28.0,67.0,6.0,17.0,203.0,361.0,39.0,92.0,56.0,579.0,3169,74.0,9.0,49.0,91.0,26.0,28.0,147.0,258.0,148.0,117.0,1.0,66.0,28.0,26.0,21.0,47.0,17.0,12.0,3.0,11.0,115.0,28.0,128.0,18.0,174.0,279.0,18.0,,6.0,22.0,40.0,110.0,215.0,14.0,71.0,3.0,29.0,9.0,147.0,901.0,26.0,0.6354679802955665,0.7678571428571429,1.0,0.4239130434782608,0.4285714285714285,0.5623268698060941,0.5384615384615384,0.5772626931567328,0.5085470085470085,0.5973084886128365,0.5444444444444444,0.2030905077262693,15.611940298507465,0.45,0.1682242990654205,0.1253672869735553,0.0936454849498327,0.1181818181818181,0.1574344023323615,0.1159793814432989,0.1004784688995215,0.2119205298013245,0.6145833333333334,0.686046511627907,0.1832229580573951,0.5301204819277109,0.5569620253164557,0.3181818181818182,0.401766004415011,0.5494505494505495,0.5586592178770949,0.93,0.0551876379690949,0.1479028697571744,0.417910447761194,0.417910447761194,1.0,0.072289156626506,0.2051282051282051,0.6666666666666666,0.1452991452991453,0.4150110375275938,0.4242424242424242,0.4636098451327431,0.5141387096774195,0.4632226495726497,0.0611814345991561,0.0759162303664921,0.2538860103626943,11.610249307479226,24.731521739130432,0.3068801089918256,44.0,11.0,3.0,3.0,50.0,6.0,17.0,135.0,17.0,4.0,26.0,78.0,105.0,10.0,39.0,22.0,0.6666666666666666,0.6756756756756757,0.7108433734939759,0.7336956521739131,0.0470914127423822,0.1041666666666666,0.0481927710843373,0.0772277227722772,0.0664961636828644,0.0742326909350463,0.0729483282674772,0.0757575757575757,0.059322033898305,0.1,0.0523560209424083,0.44,0.44,1.0,0.5301204819277109,0.036144578313253,1.0,1.0,0.233160621761658,3.0,2.0,7.0,,17.0,0.2692307692307692,0.0777777777777777,0.3728813559322034,0.5,0.1176470588235294,32.0,70.0,12.0,4.0,6.0,19.0,8.0,19.0,14.0,3.0,19.0,8.0,,0.0815347721822542,0.0774193548387096,0.4210526315789473,0.7272727272727273,9.0,0.0769230769230769,1.0,4.0,0.0106382978723404,0.125,False,,5.0,,2.0,,,,,,,0.0164835164835164,,,1.0,0.5555555555555556,,,2.0,1.0,,,,
923,1610612761,Donyell Marshall,Donyell Marshall,923,TOR,99444.0,1657,35,3184,3184,1024.0,1130.0,363.0,6368,93.0,134.0,19.0,29.0,6.0,31.0,12.0,64.0,214.0,53.0,149.0,10.0,52.0,111.0,229.0,151.0,363.0,72.0,747.0,3488,62.0,25.0,24.0,57.0,115.0,39.0,237.0,150.0,72.0,450.0,1.0,148.0,53.0,62.0,19.0,81.0,9.0,33.0,9.0,20.0,181.0,62.0,226.0,46.0,334.0,428.0,26.0,3.0,16.0,16.0,42.0,84.0,136.0,7.0,91.0,,33.0,13.0,237.0,1024.0,15.0,0.6756756756756757,0.8928571428571429,0.9933774834437086,0.4159779614325068,0.4171270718232044,0.4847161572052402,0.4210526315789473,0.5701013513513513,0.5755813953488372,0.5881889763779528,0.6139896373056994,0.6131756756756757,18.86319308999721,0.6190476190476191,0.3511450381679389,0.1933276304533789,0.1828908554572271,0.1909814323607427,0.1763224181360201,0.1670281995661605,0.2025862068965517,0.2263513513513513,0.6940298507462687,0.768595041322314,0.0523648648648648,0.1935483870967742,0.2307692307692307,0.5,0.1081081081081081,0.1875,0.1935483870967742,0.9166666666666666,0.3614864864864865,0.2516891891891892,0.3557046979865771,0.3557046979865771,0.981132075471698,0.1149425287356321,0.1686046511627907,0.6551724137931034,0.3023255813953488,0.839527027027027,0.3581081081081081,0.5365029610829103,0.5324369863013699,0.5170795321637427,0.0546623794212218,0.127906976744186,0.3172690763052209,6.68646288209607,24.23608815426997,0.321608040201005,54.0,98.0,7.0,15.0,36.0,11.0,23.0,128.0,20.0,10.0,21.0,68.0,94.0,12.0,57.0,43.0,0.44,0.5806451612903226,0.603448275862069,0.64,0.0873362445414847,0.0970149253731343,0.1612903225806451,0.0673934588701684,0.0439330543933054,0.0598520511096166,0.0964912280701754,0.0594795539033457,0.0471014492753623,0.2540192926045016,0.0396039603960396,0.4579439252336448,0.4644549763033175,1.0,0.6206896551724138,0.1724137931034483,0.4666666666666667,1.0,0.1713520749665328,4.0,17.0,50.0,3.0,14.0,0.4347826086956521,0.1401869158878504,0.6559139784946236,0.4,0.3269230769230769,34.0,54.0,10.0,3.0,15.0,7.0,4.0,46.0,32.0,10.0,46.0,28.0,,0.0477386934673366,0.0396039603960396,0.6086956521739131,0.6296296296296297,63.0,0.3662790697674418,5.0,2.0,0.0467289719626168,0.1764705882352941,False,1.0,33.0,3.0,2.0,,,1.0,,,0.0082644628099173,0.03125,0.014018691588785,,1.0,0.5238095238095238,0.0027472527472527,,4.0,2.0,,1.0,,
441,1610612761,Lamond Murray,Lamond Murray,441,TOR,53070.0,884,25,1691,1698,493.0,568.0,202.0,3389,32.0,64.0,8.0,20.0,13.0,38.0,39.0,97.0,50.0,22.0,50.0,5.0,16.0,84.0,199.0,45.0,100.0,58.0,361.0,1794,31.0,7.0,17.0,55.0,28.0,21.0,91.0,104.0,64.0,126.0,1.0,49.0,22.0,31.0,12.0,43.0,8.0,14.0,4.0,13.0,98.0,32.0,73.0,12.0,117.0,159.0,19.0,9.0,15.0,32.0,51.0,40.0,83.0,11.0,77.0,2.0,30.0,8.0,91.0,493.0,9.0,0.6190476190476191,0.6419753086419753,0.9333333333333332,0.45,0.4545454545454545,0.4221105527638191,0.3090909090909091,0.5066889632107023,0.4216867469879518,0.5389221556886228,0.4789473684210526,0.334448160535117,19.94818652849741,0.3725490196078431,0.1904761904761904,0.1162420382165605,0.1684210526315789,0.128361858190709,0.116504854368932,0.1188524590163934,0.1603053435114503,0.2140468227424749,0.5,0.5614035087719298,0.1270903010033444,0.3421052631578947,0.3611111111111111,0.2307692307692307,0.3244147157190635,0.4020618556701031,0.40625,0.8205128205128205,0.1672240802675585,0.1672240802675585,0.44,0.44,0.9545454545454546,0.131578947368421,0.2409638554216867,0.4,0.1927710843373494,0.5484949832775919,0.4489795918367347,0.4904035234899326,0.503594642857143,0.4886536585365852,0.0950920245398773,0.1333333333333333,0.2520775623268698,10.89748743718593,24.588,0.2915434654050857,21.0,23.0,2.0,2.0,10.0,3.0,6.0,35.0,10.0,4.0,10.0,28.0,42.0,4.0,32.0,21.0,0.4285714285714285,0.3225806451612903,0.3815789473684211,0.4146341463414634,0.050251256281407,0.109375,0.0526315789473684,0.0470588235294117,0.0483091787439613,0.0473815461346633,0.0619047619047619,0.0604026845637583,0.024390243902439,0.1123595505617977,0.0251572327044025,0.46,0.46,0.9130434782608696,0.5526315789473685,0.0526315789473684,1.0,1.0,0.0969529085872576,1.0,6.0,12.0,9.0,11.0,0.4285714285714285,0.1864406779661017,0.53125,0.2,0.375,7.0,6.0,4.0,5.0,15.0,5.0,4.0,16.0,14.0,2.0,16.0,10.0,,0.0254237288135593,0.0833333333333333,0.625,0.3333333333333333,12.0,0.144578313253012,4.0,9.0,0.0714285714285714,,False,1.0,6.0,,3.0,,,1.0,,,,0.0103092783505154,,,1.0,0.5,0.0099009900990099,,,2.0,,,,
677,1610612761,Eric Williams,Eric Williams,677,TOR,35135.0,586,-30,1137,1146,254.0,285.0,132.0,2283,15.0,40.0,3.0,9.0,17.0,42.0,12.0,30.0,12.0,5.0,21.0,3.0,6.0,44.0,112.0,11.0,33.0,38.0,159.0,1213,16.0,3.0,9.0,19.0,8.0,16.0,43.0,38.0,50.0,33.0,,21.0,5.0,37.0,13.0,50.0,5.0,17.0,5.0,15.0,113.0,12.0,41.0,8.0,61.0,77.0,11.0,3.0,5.0,15.0,26.0,36.0,67.0,5.0,53.0,,26.0,3.0,43.0,254.0,4.0,0.4318181818181818,0.4418604651162791,1.0,0.3333333333333333,0.3333333333333333,0.3928571428571428,0.4736842105263157,0.4172413793103448,0.5,0.4704142011834319,0.581081081081081,0.2275862068965517,15.210608424336971,0.4230769230769231,0.1632653061224489,0.0966981132075471,0.1263157894736842,0.1021194605009633,0.0530973451327433,0.1079545454545454,0.1428571428571428,0.2758620689655172,0.375,0.4166666666666667,0.2896551724137931,0.4047619047619047,0.4473684210526316,0.2352941176470588,0.2068965517241379,0.4,0.4137931034482758,0.75,0.0827586206896551,0.1448275862068965,0.238095238095238,0.238095238095238,1.0,0.1578947368421052,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.503448275862069,0.238095238095238,0.4782378472222223,0.4792107142857143,0.4948826923076923,0.1566265060240964,0.1954887218045112,0.270440251572327,7.874107142857143,25.172727272727272,0.2233948988566403,8.0,6.0,,,5.0,1.0,6.0,19.0,9.0,8.0,8.0,8.0,16.0,1.0,22.0,15.0,0.3333333333333333,0.3125,0.3421052631578947,0.4318181818181818,0.0803571428571428,0.1,0.0952380952380952,0.020671834625323,0.0512820512820512,0.0294659300184162,0.0220588235294117,,0.0560747663551401,0.1185185185185185,0.0125,0.5,0.5,1.0,0.4210526315789473,,,,0.1194968553459119,1.0,1.0,3.0,,7.0,0.375,0.09375,0.4,0.3333333333333333,0.1666666666666666,3.0,2.0,6.0,3.0,5.0,5.0,5.0,2.0,1.0,1.0,2.0,,,0.0335570469798657,0.0408163265306122,,0.375,2.0,0.074074074074074,,3.0,,0.3333333333333333,False,,2.0,,3.0,1.0,,,,,,0.0333333333333333,,,1.0,1.0,,,,,,,,
