EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,FtPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PtsUnassisted2s,Fg2aBlocked,AtRimAssists,OffTwoPtRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LostBallTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyFg2Pct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyFtPoints,ThreePtAssists,Arc3Assists,LongMidRangeAssists,FTDefRebounds,SecondChanceTurnovers,DefFTReboundPct,ShortMidRangePctAssisted,SecondChanceFG2M,PtsPutbacks,SecondChanceFg2Pct,DefAtRimReboundPct,DefCorner3ReboundPct,SecondChanceAtRimFGM,FTOffRebounds,BadPassOutOfBoundsTurnovers,Offensive Fouls,OffFTReboundPct,OffAtRimReboundPct,SecondChanceAtRimAccuracy,Technical Free Throw Trips,ShortMidRangePctBlocked,DefensiveGoaltends,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,2pt And 1 Free Throw Trips,SecondChanceFtPoints,LongMidRangePctBlocked,on,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,PtsUnassisted3s,Corner3Assists,LostBallOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Fg3aBlocked,StepOutOfBoundsTurnovers,Clear Path Fouls,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,3SecondViolations,Defensive 3 Seconds Violations,OffensiveGoaltends
1517,1610612758,Bobby Jackson,Bobby Jackson,1517,SAC,850.0,14,-2,28,27,9.0,10,5.0,55,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,8.0,25,1.0,2.0,3.0,1.0,1.0,3.0,2.0,6.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,9.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.8,0.75,1.5,0.8,0.75,1.5,0.8,23.52941176470588,0.3333333333333333,0.2,0.125,0.16666666666666666,0.15384615384615385,0.07142857142857142,0.3333333333333333,1.0,0.16666666666666666,0.2,1.0,1.0,1.0,0.8,0.5,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.57215,0.519525,0.4965,0.375,0.375,24.924999999999997,0.32142857142857145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2230,1610612758,Maurice Evans,Maurice Evans,2230,SAC,3039.0,51,-22,104,102,44.0,75,22.0,206,5.0,9.0,,1.0,,1.0,,,9.0,20.0,,6.0,21.0,101,,2.0,,,2.0,8.0,10.0,,1.0,,2.0,2.0,,4.0,3.0,1.0,3.0,4.0,6.0,10.0,2.0,1.0,1.0,,3.0,3.0,8.0,44.0,0.5555555555555556,0.5555555555555556,,,,,,0.45,0.34615384615384615,,0.4444444444444444,0.375,,0.4444444444444444,0.23076923076923078,23.846153846153847,0.6666666666666666,0.1,0.05555555555555555,0.15789473684210525,0.08333333333333333,0.10909090909090909,,,0.0625,0.34615384615384615,0.5555555555555556,0.625,0.6,0.038461538461538464,,,,0.2,,,,,0.5769230769230769,,0.49729038461538455,0.578875,0.4865777777777778,,0.38095238095238093,23.71666666666667,0.4230769230769231,3.0,3.0,4.0,1.0,3.0,3.0,8.0,5.0,1.0,2.0,3.0,3.0,4.0,7.0,8.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5714285714285714,0.05,0.1111111111111111,0.08333333333333333,0.08333333333333333,0.13333333333333333,0.3,0.1875,0.0625,1.0,0.11538461538461539,0.3333333333333333,0.3333333333333333,0.3076923076923077,0.375,0.375,0.6666666666666666,0.19230769230769232,0.6,0.2,0.4444444444444444,0.75,0.2222222222222222,0.037037037037037035,0.047619047619047616,9.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440,1610612758,Matt Barnes,Matt Barnes,2440,SAC,2372.0,40,-25,82,79,44.0,58,15.0,161,2.0,3.0,,4.0,,,,1.0,3.0,10.0,,6.0,10.0,84,,1.0,,,1.0,4.0,6.0,,4.0,,1.0,2.0,,5.0,,,4.0,5.0,1.0,6.0,8.0,8.0,1.0,,9.0,5.0,4.0,44.0,1.0,1.0,,,,,,0.3,0.1875,,0.16666666666666666,0.2631578947368421,,0.25,0.375,28.282828282828284,0.8888888888888888,0.17391304347826086,,,0.1111111111111111,0.02702702702702703,,,,0.1875,0.6666666666666666,0.6666666666666666,1.0,0.25,,,,,,,0.16666666666666666,,0.5625,,0.47104375000000004,0.3733,0.4361083333333333,,0.4,24.46666666666667,0.5365853658536586,,1.0,2.0,1.0,3.0,,4.0,2.0,1.0,,4.0,1.0,1.0,5.0,,,,1.0,,,,,,3.0,3.0,,6.0,2.0,1.0,,,,,0.2,,,0.037037037037037035,,0.1,,0.3076923076923077,,,0.1875,0.3333333333333333,0.3333333333333333,0.25,,,,0.125,,0.5,0.3333333333333333,0.5,,0.1111111111111111,0.16666666666666666,10.04,2.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443,1610612758,Darius Songaila,Darius Songaila,2443,SAC,2049.0,34,-7,65,63,14.0,38,15.0,128,,1.0,,,,,,,1.0,6.0,,,4.0,60,,,2.0,,,2.0,,,,,3.0,5.0,,12.0,2.0,3.0,5.0,9.0,5.0,14.0,,,,,,,2.0,14.0,,,,,,,,0.16666666666666666,0.16666666666666666,0.25,,0.25,0.25,0.3333333333333333,,9.63855421686747,,0.25,0.2727272727272727,0.18181818181818182,0.25806451612903225,0.1388888888888889,0.25,0.5,0.2,0.16666666666666666,,,,,,,,,,,,,0.16666666666666666,,0.37481666666666663,0.48314999999999997,0.3957,0.5,0.5,,0.2153846153846154,1.0,,,1.0,3.0,,2.0,,,,2.0,4.0,,1.0,2.0,,1.0,3.0,,,,,,3.0,5.0,,4.0,1.0,1.0,,,,,,,,0.12,0.2857142857142857,0.09090909090909091,0.14285714285714285,0.14285714285714285,,,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,0.25,,,,,0.14285714285714285,0.14285714285714285,8.9,2.0,2.0,2.0,2.0,1.0,,0.3333333333333333,,1.0,2.0,0.25,0.5,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2845,1610612758,Erik Daniels,Erik Daniels,2845,SAC,4247.0,71,-33,147,144,68.0,91,28.0,291,3.0,6.0,1.0,2.0,,,,,5.0,16.0,1.0,2.0,13.0,137,,,6.0,,,4.0,,3.0,2.0,1.0,3.0,4.0,,9.0,1.0,,9.0,11.0,7.0,18.0,2.0,2.0,4.0,,6.0,3.0,4.0,68.0,,,1.0,0.5,,,0.5,0.3125,0.3611111111111111,0.6,0.25,0.3611111111111111,0.6,0.25,0.1111111111111111,13.40782122905028,0.3333333333333333,0.1836734693877551,,0.041666666666666664,0.13043478260869565,0.07317073170731707,0.1111111111111111,0.16666666666666666,,0.3333333333333333,0.5,0.6,,0.1111111111111111,0.5,0.5,1.0,,,,,,0.4444444444444444,0.5,0.4286111111111111,0.4583399999999999,0.4291875,0.46153846153846156,0.3076923076923077,24.950000000000003,0.46258503401360546,4.0,2.0,4.0,2.0,6.0,,4.0,,,,,5.0,2.0,8.0,10.0,1.0,3.0,5.0,1.0,2.0,2.0,,,5.0,7.0,,,,,,,,,0.25,0.0625,0.16666666666666666,0.08620689655172414,0.11764705882352941,0.037037037037037035,,0.23076923076923078,0.09090909090909091,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2222222222222222,,,,,0.8,,0.5,0.5,,,,7.9625,,1.0,1.0,,2.0,1.0,0.2857142857142857,,3.0,6.0,0.6,0.09090909090909091,,3.0,1.0,3.0,1.0,0.25,0.14285714285714285,0.75,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2755,1610612758,Kevin Martin,Kevin Martin,2755,SAC,2852.0,48,-30,98,99,52.0,67,21.0,197,1.0,3.0,,2.0,,1.0,,1.0,5.0,10.0,,3.0,13.0,96,,1.0,4.0,,2.0,10.0,2.0,,2.0,,1.0,1.0,,2.0,,2.0,3.0,5.0,3.0,8.0,4.0,1.0,2.0,1.0,6.0,2.0,10.0,52.0,0.2,0.25,,,,,,0.5,0.38461538461538464,0.6666666666666666,0.4444444444444444,0.4,0.6666666666666666,0.45,0.23076923076923078,17.21311475409836,0.6666666666666666,0.08333333333333333,0.14285714285714285,,0.1,0.05263157894736842,,,0.15384615384615385,0.23076923076923078,0.3333333333333333,0.3333333333333333,,0.15384615384615385,,,,0.3333333333333333,,,0.1111111111111111,,0.46153846153846156,,0.48766538461538467,0.5048666666666667,0.5136944444444445,0.3076923076923077,0.7692307692307693,24.666666666666668,0.5306122448979592,1.0,1.0,3.0,2.0,5.0,2.0,2.0,1.0,,1.0,3.0,2.0,4.0,7.0,8.0,2.0,1.0,3.0,1.0,1.0,,1.0,3.0,1.0,2.0,1.0,5.0,1.0,1.0,,,,,0.5714285714285714,0.2,,0.06976744186046512,,0.09090909090909091,,0.15789473684210525,0.16666666666666666,,0.38461538461538464,0.4,0.6666666666666666,0.15384615384615385,1.0,1.0,0.5,0.07692307692307693,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.07142857142857142,0.09090909090909091,7.2,2.0,,,,,1.0,,,2.0,2.0,1.0,,,1.0,,,,,0.1111111111111111,1.0,1.0,0.4,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710,1610612758,Mike Bibby,Mike Bibby,1710,SAC,415.0,7,-11,14,13,,10,2.0,27,1.0,1.0,,2.0,,,,,1.0,2.0,,3.0,2.0,15,,,2.0,,,,,,2.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,0.5,0.2,1.0,,0.2,1.0,,0.6,37.5,,,,,,,,,,0.2,1.0,1.0,,0.4,,,,,,,,,0.8,,0.52123,,,1.0,,24.166666666666668,,1.0,,,,,,1.0,1.0,,,,1.0,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.2,,,,0.2,1.0,,,,,,,10.6,,,,,,,,,1.0,,1.0,,,1.0,,,1.0,,,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1749,1610612758,Cuttino Mobley,Cuttino Mobley,1749,SAC,330.0,6,1,11,9,,3,2.0,20,,1.0,,,,,,,1.0,4.0,,,2.0,6,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,0.25,0.25,,,0.25,,,,30.769230769230766,,,,,,,,,,0.25,,,,,,,,,,,,,0.25,,0.44672500000000004,,,,,,,,,,,1.0,1.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.25,1.0,,,,,,,,0.25,,,0.5,0.5,0.5,1.0,,,,,,,,,12.599999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,1610612758,Brad Miller,Brad Miller,1802,SAC,391.0,7,-4,13,12,1.0,2,3.0,25,,,,,,,,,1.0,2.0,,,2.0,11,,,,,,,2.0,,,,,,,,,,4.0,4.0,,4.0,,,,,,,,1.0,1.0,1.0,,,,,,0.5,0.5,,,0.5,,,,12.5,,0.5714285714285714,,,0.5714285714285714,,,0.6,,,,,,,,,,,,,,,,,0.41785,,,,,,0.07692307692307693,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,0.5,1.0,,,,,,,,,20.75,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2214,1610612758,Michael Bradley,Michael Bradley,2214,SAC,376.0,6,-4,16,15,10.0,13,,31,,,,,,,,,,1.0,,,,12,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,10.0,,,,,,,,,,,,,,,,6.25,,,,,,,,,,,,,,,,,,,,,,,,,0.4839,,,,,,0.625,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,4.5,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
