EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,Corner3Assists,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,OffensiveGoaltends,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,PenaltyCorner3Accuracy,BlockedCorner3,Arc3PctBlocked,SecondChanceCorner3PctAssisted,on,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,3pt And 1 Free Throw Trips
1499,1610612753,Tony Battie,Tony Battie,1499,ORL,66861.0,1114,-133.0,2161,2167,602.0,577.0,265.0,4328,39.0,61.0,12.0,22.0,12.0,16.0,32.0,66.0,28.0,78.0,1.0,1.0,99,205,1.0,26.0,224,2349,19.0,35.0,2.0,40.0,22.0,41.0,1.0,10.0,54.0,144.0,54.0,20.0,1.0,11.0,26.0,3.0,29.0,3.0,13.0,2.0,11.0,61.0,6.0,44.0,2.0,31.0,132.0,30.0,193,52.0,245,4.0,19.0,14.0,5.0,24.0,4.0,17.0,22.0,1.0,7.0,1.0,46.0,6.0,16.0,103.0,144,10.0,9.0,36.0,2.0,15.0,4.0,47.0,35.0,1.0,11.0,47.0,22.0,3.0,4.0,5.0,54.0,602.0,3.0,0.7272727272727273,0.8089887640449438,0.48292682926829267,0.5428571428571428,0.5365853658536586,0.48058252427184467,0.5428571428571428,0.5238095238095238,0.5022421524663677,0.5405405405405406,0.5625,0.0048543689320388345,0.05365853658536585,0.16393442622950818,0.015151515151515152,10.873080032336299,0.5217391304347826,0.38461538461538464,0.0273972602739726,0.1631644004944376,0.05275779376498801,0.1415525114155251,0.044444444444444446,0.15856031128404668,0.05159958720330237,0.0391304347826087,0.041474654377880185,0.06718346253229975,0.04716981132075472,0.034482758620689655,0.17228464419475656,0.19369369369369369,0.134375,0.15384615384615385,0.1111111111111111,0.041666666666666664,0.46808510638297873,0.2961165048543689,0.639344262295082,0.7647058823529411,0.6923076923076923,0.32038834951456313,0.48484848484848486,0.49230769230769234,0.59375,0.3786407766990291,0.358974358974359,0.358974358974359,0.9285714285714286,0.0048543689320388345,0.6285714285714286,0.5454545454545454,0.08333333333333333,0.38095238095238093,0.75,0.023809523809523808,0.30097087378640774,0.4481949029126214,0.4974848484848484,0.465675,0.0684931506849315,0.06880733944954129,0.17857142857142858,0.24107142857142858,9.854146341463416,25.5,0.27857473391948173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1727,1610612753,Pat Garrity,Pat Garrity,1727,ORL,11955.0,199,-60.0,407,409,190.0,172.0,50.0,816,3.0,6.0,1.0,2.0,3.0,4.0,5.0,6.0,12.0,21.0,25.0,17.0,20,33,35.0,6.0,73,489,3.0,4.0,,12.0,11.0,15.0,21.0,4.0,44.0,26.0,14.0,4.0,25.0,2.0,7.0,2.0,9.0,1.0,1.0,2.0,4.0,20.0,2.0,5.0,1.0,6.0,5.0,2.0,13,8.0,21,,5.0,5.0,,2.0,2.0,2.0,5.0,1.0,,,7.0,,2.0,13.0,28,1.0,2.0,7.0,1.0,3.0,,,,,,,,,,,44.0,190.0,8.0,0.65,0.7222222222222222,0.6060606060606061,0.75,0.7333333333333333,0.49264705882352944,0.8571428571428571,0.5555555555555556,0.5071428571428571,0.8571428571428571,0.5675675675675675,0.5147058823529411,0.06060606060606061,0.3333333333333333,,16.452991452991455,0.2857142857142857,0.1,0.047619047619047616,0.043859649122807015,0.037037037037037035,0.15,0.03773584905660377,0.07142857142857142,0.03723404255319149,0.0196078431372549,0.03225806451612903,0.05660377358490566,,0.1111111111111111,0.05128205128205128,,0.06976744186046512,0.2,,,,0.08823529411764706,0.5,0.75,0.6666666666666666,0.08823529411764706,0.8333333333333334,0.8333333333333334,0.2,0.3088235294117647,0.5714285714285714,0.5714285714285714,0.8333333333333334,0.36764705882352944,0.2857142857142857,0.5,,0.1111111111111111,0.75,0.4722222222222222,0.6029411764705882,0.48752279411764715,0.50013,0.4917319444444445,0.04285714285714286,0.08571428571428572,0.1643835616438356,0.6027397260273972,13.015151515151514,24.842857142857145,0.4668304668304668,2.0,10.0,4.0,7.0,2.0,3.0,6.0,9.0,2.0,3.0,6.0,27.0,7.0,1.0,2.0,1.0,0.2571428571428571,0.6666666666666666,0.2857142857142857,0.2571428571428571,0.14705882352941177,0.2,0.2,1.0,0.28,0.28,1.0,0.42857142857142855,0.6666666666666666,1.0,0.1111111111111111,0.35294117647058826,0.28,,,,,,,,,,,,,,,,,,,,True,,,,
1883,1610612753,Steve Francis,Steve Francis,1883,ORL,135085.0,2251,-101.0,4435,4452,1233.0,1074.0,531.0,8887,164.0,301.0,21.0,34.0,54.0,101.0,47.0,126.0,165.0,460.0,58.0,15.0,376,887,78.0,335.0,1156,4761,36.0,78.0,29.0,110.0,124.0,286.0,20.0,166.0,429.0,196.0,556.0,30.0,56.0,38.0,337.0,65.0,402.0,46.0,193.0,40.0,104.0,869.0,11.0,69.0,2.0,45.0,170.0,18.0,233,82.0,315,15.0,86.0,51.0,35.0,127.0,33.0,91.0,115.0,6.0,36.0,26.0,242.0,14.0,60.0,81.0,196,15.0,33.0,398.0,33.0,155.0,56.0,16.0,11.0,3.0,2.0,19.0,10.0,3.0,,1.0,429.0,1233.0,23.0,0.26063829787234044,0.27146814404432135,0.42390078917700114,0.46153846153846156,0.43356643356643354,0.4253886010362694,0.48214285714285715,0.4297385620915033,0.5034995625546806,0.55,0.535175879396985,0.08082901554404145,0.04284103720405862,0.09302325581395349,0.06349206349206349,27.29064039408867,0.5247933884297521,0.13138686131386862,0.0125,0.10365853658536585,0.04056437389770723,0.10022271714922049,0.04365079365079365,0.10292005744375299,0.0409626216077829,0.05631067961165048,0.03,0.035623409669211195,0.034653465346534656,0.08,0.09057971014492754,0.08705882352941176,0.12518853695324283,0.11585365853658537,0.05785123966942149,0.02912621359223301,0.5263157894736842,0.31191709844559584,0.5448504983388704,0.6007326007326007,0.35365853658536583,0.1305699481865285,0.373015873015873,0.3983050847457627,0.23404255319148937,0.47668393782383417,0.358695652173913,0.36026200873362446,0.17575757575757575,0.06010362694300518,0.40476190476190477,0.6176470588235294,0.14285714285714285,0.3300653594771242,0.5346534653465347,0.049019607843137254,0.3927461139896373,0.47509143302180673,0.4712481012658229,0.4732416118421051,0.14259429622815087,0.15361744301288405,0.09515570934256055,0.3711072664359862,10.832807215332585,25.59871794871795,0.27801578354002254,7.0,20.0,5.0,16.0,2.0,4.0,3.0,23.0,3.0,6.0,5.0,30.0,16.0,19.0,9.0,0.43478260869565216,0.2948717948717949,0.5,0.25,0.3026315789473684,0.02072538860103627,0.35,0.3684210526315789,0.7142857142857143,0.27586206896551724,0.27586206896551724,0.3125,0.047619047619047616,0.5,,0.016339869281045753,0.2,0.2857142857142857,1.0,2.0,2.0,39.0,2.0,1.0,6.0,3.0,3.0,1.0,0.01282051282051282,0.004347826086956522,0.05,0.023809523809523808,0.5,0.4,,,,True,,,,
2045,1610612753,Hedo Turkoglu,Hedo Turkoglu,2045,ORL,57925.0,965,-52.0,1890,1897,745.0,666.0,242.0,3787,62.0,103.0,5.0,16.0,17.0,36.0,24.0,58.0,42.0,124.0,123.0,42.0,128,285,132.0,101.0,510,2031,11.0,28.0,2.0,36.0,37.0,96.0,47.0,47.0,157.0,118.0,138.0,10.0,122.0,7.0,62.0,7.0,69.0,4.0,28.0,10.0,24.0,145.0,4.0,26.0,1.0,13.0,62.0,1.0,76,31.0,107,2.0,23.0,9.0,14.0,42.0,11.0,26.0,24.0,2.0,16.0,4.0,66.0,3.0,24.0,32.0,77,6.0,6.0,119.0,9.0,48.0,13.0,11.0,8.0,,3.0,11.0,7.0,,,,157.0,745.0,12.0,0.4609375,0.4796747967479675,0.44912280701754387,0.39285714285714285,0.3854166666666667,0.4904076738609113,0.40476190476190477,0.38461538461538464,0.5383795309168443,0.4186046511627907,0.45294117647058824,0.31654676258992803,0.02456140350877193,0.02912621359223301,0.05172413793103448,24.44038373686615,0.6363636363636364,0.015625,0.014084507042253521,0.08599167822468794,0.03571428571428571,0.07386363636363637,0.027972027972027972,0.08361204013377926,0.03444316877152698,0.0502283105022831,0.03048780487804878,0.028985507246376812,0.03361344537815126,,0.06722689075630252,0.09644670050761421,0.0944055944055944,0.09302325581395349,0.02127659574468085,0.008733624454148471,0.6363636363636364,0.24700239808153476,0.6019417475728155,0.62,0.5483870967741935,0.13908872901678657,0.41379310344827586,0.43636363636363634,0.3333333333333333,0.2973621103117506,0.3387096774193548,0.34146341463414637,0.40476190476190477,0.2949640287769784,0.38095238095238093,0.3125,,0.2517482517482518,0.4722222222222222,0.2937062937062937,0.5635491606714629,0.4933698317307692,0.5095750000000001,0.4955616197183099,0.10526315789473684,0.14814814814814814,0.07058823529411765,0.307843137254902,10.253684210526318,25.559090909090912,0.3941798941798942,3.0,9.0,5.0,48.0,4.0,14.0,11.0,51.0,4.0,14.0,12.0,135.0,48.0,3.0,6.0,0.8823529411764706,0.38636363636363635,0.2857142857142857,0.2553191489361702,0.3893129770992366,0.02158273381294964,0.3333333333333333,0.3333333333333333,1.0,0.3902439024390244,0.3902439024390244,0.875,0.3333333333333333,0.2857142857142857,0.75,0.03496503496503497,0.2619047619047619,0.39344262295081966,,,1.0,18.0,1.0,,,,,,,0.008064516129032258,,,,0.2,,,,True,,,,
2730,1610612753,Dwight Howard,Dwight Howard,2730,ORL,160724.0,2679,-178.0,5284,5306,1525.0,1422.0,649.0,10590,256.0,417.0,91.0,152.0,63.0,115.0,79.0,211.0,17.0,47.0,2.0,1.0,352,675,2.0,277.0,981,5718,104.0,184.0,92.0,300.0,79.0,161.0,1.0,119.0,277.0,370.0,334.0,174.0,1.0,60.0,65.0,10.0,75.0,9.0,31.0,9.0,25.0,160.0,31.0,241.0,15.0,101.0,376.0,59.0,536,287.0,823,21.0,77.0,46.0,31.0,79.0,11.0,36.0,86.0,8.0,43.0,19.0,165.0,27.0,52.0,115.0,232,20.0,31.0,413.0,29.0,183.0,38.0,134.0,94.0,7.0,33.0,136.0,88.0,17.0,3.0,3.0,277.0,1525.0,19.0,0.5255681818181818,0.6981132075471698,0.5214814814814814,0.5652173913043478,0.4906832298136646,0.5199409158050221,0.5621621621621622,0.4876543209876543,0.5644418872266973,0.5928853754940712,0.5676229508196722,0.0029542097488921715,0.08888888888888889,0.10551558752997602,0.07582938388625593,17.02618145891652,0.47878787878787876,0.32065217391304346,0.07731958762886598,0.19222903885480572,0.11802154750244857,0.195357833655706,0.09967845659163987,0.1928831378892034,0.1155971100722482,0.1594896331738437,0.11088295687885011,0.09375,0.09387755102040816,0.12121212121212122,0.1723076923076923,0.18882466281310212,0.21092757306226176,0.20266666666666666,0.176056338028169,0.07954545454545454,0.6470588235294118,0.6159527326440177,0.6139088729016786,0.6863270777479893,0.52734375,0.31166912850812406,0.3744075829383886,0.40512820512820513,0.46835443037974683,0.06942392909896603,0.3617021276595745,0.3617021276595745,0.7647058823529411,0.0029542097488921715,0.8216216216216217,0.5986842105263158,0.08791208791208792,0.7098765432098766,0.5478260869565217,0.006172839506172839,0.6189069423929099,0.5139323224852069,0.5343418128654969,0.5270937888198759,0.22021660649819494,0.22074788902291917,0.3058103975535168,0.2823649337410805,3.5967407407407417,35.8,0.28860711582134746,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,0.005405405405405406,,,,,,,,,,1.0,,6.0,2.0,1.0,3.0,,,,,,,1.0,,,True,,,,
2052,1610612753,DeShawn Stevenson,DeShawn Stevenson,2052,ORL,44625.0,744,-74.0,1496,1507,376.0,423.0,177.0,3003,50.0,108.0,7.0,19.0,12.0,26.0,1.0,22.0,50.0,110.0,40.0,11.0,101,240,50.0,42.0,301,1638,12.0,29.0,5.0,29.0,18.0,53.0,13.0,11.0,56.0,114.0,88.0,6.0,40.0,23.0,50.0,5.0,55.0,3.0,30.0,8.0,12.0,115.0,,24.0,1.0,9.0,31.0,,40,25.0,65,4.0,11.0,5.0,6.0,18.0,5.0,14.0,16.0,1.0,4.0,1.0,34.0,5.0,7.0,19.0,56,,6.0,71.0,7.0,34.0,5.0,7.0,3.0,1.0,3.0,7.0,4.0,,,,56.0,376.0,14.0,0.5643564356435643,0.5816326530612245,0.42083333333333334,0.41379310344827586,0.33962264150943394,0.44655172413793104,0.3870967741935484,0.3409090909090909,0.4673913043478261,0.4142857142857143,0.37333333333333335,0.1724137931034483,0.09583333333333334,0.16666666666666666,0.18181818181818182,20.685647879140035,0.5294117647058824,,0.014084507042253521,0.059845559845559844,0.041884816753926704,0.0703125,,0.06191950464396285,0.03614457831325301,0.05434782608695652,0.06521739130434782,0.0199203187250996,,,0.03314917127071823,0.07142857142857142,0.07614213197969544,0.045454545454545456,0.125,0.027777777777777776,0.5714285714285714,0.3724137931034483,0.46296296296296297,0.5555555555555556,0.58,0.07586206896551724,0.045454545454545456,0.05555555555555555,,0.3793103448275862,0.45454545454545453,0.45871559633027525,0.56,0.13793103448275862,0.6129032258064516,0.3684210526315789,0.2857142857142857,0.3939393939393939,0.46153846153846156,0.16666666666666666,0.5448275862068965,0.4923939655172414,0.5141517857142858,0.4890166666666666,0.10725552050473186,0.12734082397003746,0.09634551495016612,0.18604651162790697,9.490416666666667,25.254,0.25133689839572193,4.0,10.0,2.0,15.0,,2.0,2.0,19.0,,2.0,3.0,48.0,15.0,2.0,,0.8421052631578947,0.38,,0.23076923076923078,0.38,0.034482758620689655,0.4,0.4,1.0,0.375,0.38461538461538464,0.8,0.06451612903225806,,,0.030303030303030304,0.18181818181818182,0.375,,,1.0,9.0,,1.0,1.0,,,,0.02,0.00909090909090909,,,,0.5,,0.025,,True,,,,
2749,1610612753,Jameer Nelson,Jameer Nelson,2749,ORL,58593.0,977,-45.0,1929,1932,565.0,627.0,230.0,3861,67.0,108.0,9.0,11.0,21.0,32.0,14.0,26.0,75.0,152.0,58.0,11.0,156,286,84.0,33.0,426,2112,13.0,23.0,,29.0,44.0,85.0,17.0,24.0,127.0,142.0,170.0,8.0,57.0,18.0,111.0,21.0,132.0,15.0,56.0,16.0,39.0,285.0,4.0,17.0,3.0,14.0,57.0,9.0,80,24.0,104,5.0,49.0,31.0,18.0,50.0,11.0,37.0,23.0,4.0,13.0,,73.0,1.0,20.0,49.0,117,3.0,4.0,44.0,4.0,14.0,9.0,1.0,,,1.0,1.0,1.0,,,,127.0,565.0,21.0,0.4551282051282051,0.46710526315789475,0.5454545454545454,0.5652173913043478,0.5176470588235295,0.5310810810810811,0.5178571428571429,0.5049019607843137,0.5462724935732648,0.5178571428571429,0.5526315789473685,0.22702702702702704,0.06293706293706294,0.12962962962962962,,20.90497737556561,0.684931506849315,0.12857142857142856,0.0410958904109589,0.08177905308464849,0.023415977961432508,0.07407407407407407,0.032,0.08013544018058691,0.024676850763807285,0.017937219730941704,0.02247191011235955,0.027692307692307693,0.020618556701030927,0.07142857142857142,0.058823529411764705,0.08152173913043478,0.09931506849315068,0.07462686567164178,0.07272727272727272,0.030303030303030304,1.0,0.2918918918918919,0.6203703703703703,0.7127659574468085,0.44776119402985076,0.07027027027027027,0.5384615384615384,0.5384615384615384,0.14285714285714285,0.41081081081081083,0.4934210526315789,0.5067567567567568,0.52,0.15675675675675677,0.39285714285714285,0.8181818181818182,0.3333333333333333,0.3137254901960784,0.65625,0.10784313725490197,0.518918918918919,0.5017971544715448,0.48152399999999995,0.48725343137254895,0.03684210526315789,0.0472972972972973,0.06807511737089202,0.2981220657276995,11.147552447552448,25.34761904761905,0.2928978745463971,12.0,26.0,6.0,15.0,1.0,5.0,3.0,27.0,1.0,5.0,5.0,69.0,15.0,6.0,1.0,0.8518518518518519,0.32142857142857145,0.2,0.29411764705882354,0.3253012048192771,0.07027027027027027,0.46153846153846156,0.46153846153846156,0.8333333333333334,0.25862068965517243,0.2631578947368421,0.8666666666666667,0.17857142857142858,0.2,1.0,0.058823529411764705,0.2727272727272727,0.2631578947368421,,,2.0,12.0,1.0,1.0,3.0,,,,0.011904761904761904,0.02631578947368421,,,,0.3333333333333333,,0.017241379310344827,,True,,,,
255,1610612753,Grant Hill,Grant Hill,255,ORL,105276.0,1755,-66.0,3466,3474,866.0,735.0,425.0,6940,139.0,213.0,11.0,25.0,34.0,59.0,79.0,169.0,176.0,377.0,7.0,3.0,394,759,9.0,188.0,979,3700,33.0,66.0,6.0,72.0,85.0,179.0,3.0,63.0,233.0,396.0,392.0,24.0,6.0,30.0,139.0,19.0,158.0,15.0,70.0,21.0,48.0,335.0,13.0,42.0,1.0,47.0,131.0,2.0,180,56.0,236,7.0,75.0,54.0,21.0,79.0,12.0,44.0,50.0,6.0,35.0,4.0,129.0,8.0,31.0,48.0,102,3.0,15.0,224.0,32.0,111.0,12.0,18.0,11.0,3.0,4.0,18.0,11.0,,,2.0,233.0,866.0,10.0,0.5025380710659898,0.518324607329843,0.5191040843214756,0.5,0.4748603351955307,0.5149739583333334,0.5,0.46703296703296704,0.5640279394644936,0.5142857142857142,0.5299539170506913,0.01171875,0.039525691699604744,0.08450704225352113,0.029585798816568046,24.799196787148592,0.6124031007751938,0.01834862385321101,0.008403361344537815,0.10061443932411675,0.03056768558951965,0.13742690058479531,0.07738095238095238,0.10827250608272507,0.035667963683527884,0.04460093896713615,0.024615384615384615,0.024077046548956663,0.06766917293233082,0.11428571428571428,0.0787037037037037,0.09620991253644315,0.12144212523719165,0.13725490196078433,0.13793103448275862,0.02064896755162242,0.6111111111111112,0.27734375,0.6525821596244131,0.7128205128205128,0.5035971223021583,0.22005208333333334,0.46745562130177515,0.4817073170731707,0.379746835443038,0.4908854166666667,0.46684350132625996,0.4756756756756757,0.5568181818181818,0.009114583333333334,0.3787878787878788,0.44,,0.3241758241758242,0.576271186440678,0.016483516483516484,0.2890625,0.46497571801566556,0.4650910714285715,0.46673805555555564,0.13105076741440377,0.1324582338902148,0.0735444330949949,0.2379979570990807,10.995256916996052,28.922222222222217,0.24985574148874784,,2.0,,1.0,,,,1.0,,,,3.0,1.0,4.0,10.0,1.0,0.1111111111111111,,,0.125,0.0026041666666666665,,,,0.14285714285714285,0.14285714285714285,1.0,,,,,,0.16666666666666666,,,,,1.0,,5.0,,,1.0,,0.01856763925729443,,,,,,,,True,,,,
2891,1610612753,Mark Jones,Mark Jones,2891,ORL,3259.0,54,-3.0,110,105,64.0,49.0,15.0,215,2.0,3.0,,,2.0,2.0,1.0,2.0,3.0,8.0,,,6,13,,1.0,13,112,,,,,5.0,8.0,,,10.0,8.0,4.0,,,,4.0,,4.0,,,1.0,3.0,8.0,,1.0,,,4.0,,4,1.0,5,,4.0,3.0,1.0,1.0,,,,,1.0,,1.0,,,3.0,9,1.0,,2.0,,1.0,,1.0,1.0,,,1.0,1.0,,,,10.0,64.0,1.0,0.6666666666666666,0.6666666666666666,0.46153846153846156,,0.625,0.46153846153846156,,0.625,0.4642857142857143,,0.625,,,,,11.71875,1.0,,,0.11764705882352941,0.021739130434782608,,,0.08695652173913043,0.02,,,0.05555555555555555,,,0.1,0.16666666666666666,0.08333333333333333,,,,1.0,0.23076923076923078,0.6666666666666666,0.6666666666666666,0.5,0.15384615384615385,0.5,0.5,1.0,0.6153846153846154,0.375,0.375,0.6666666666666666,,,,,0.25,1.0,,0.23076923076923078,0.4161769230769231,,0.4071625,0.07142857142857142,0.07142857142857142,,0.7692307692307693,12.853846153846156,,0.5818181818181818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1749,1610612753,Cuttino Mobley,Cuttino Mobley,1749,ORL,34362.0,573,-48.0,1128,1133,348.0,283.0,131.0,2261,14.0,31.0,1.0,3.0,5.0,7.0,9.0,30.0,33.0,77.0,74.0,21.0,56,138,94.0,34.0,281,1248,5.0,12.0,6.0,31.0,13.0,39.0,28.0,5.0,64.0,54.0,58.0,4.0,74.0,11.0,34.0,2.0,36.0,1.0,15.0,6.0,13.0,74.0,,8.0,,10.0,32.0,1.0,43,8.0,51,3.0,16.0,7.0,9.0,17.0,5.0,15.0,15.0,1.0,2.0,3.0,32.0,1.0,6.0,16.0,32,,4.0,45.0,4.0,23.0,1.0,5.0,5.0,,,6.0,2.0,,,,64.0,348.0,2.0,0.48214285714285715,0.5,0.4057971014492754,0.4166666666666667,0.3333333333333333,0.5323275862068966,0.46296296296296297,0.44029850746268656,0.5555555555555556,0.5166666666666667,0.45714285714285713,0.4051724137931034,0.07971014492753623,0.12903225806451613,0.16666666666666666,22.1875,0.53125,0.02702702702702703,,0.07158836689038031,0.019230769230769232,0.09523809523809523,,0.07608695652173914,0.0163265306122449,0.05384615384615385,,0.005154639175257732,,,0.0945945945945946,0.058823529411764705,0.06134969325153374,0.09210526315789473,0.10344827586206896,0.02564102564102564,0.3333333333333333,0.1336206896551724,0.45161290322580644,0.5185185185185185,0.42857142857142855,0.12931034482758622,0.3,0.36,,0.33189655172413796,0.42857142857142855,0.44,0.6363636363636364,0.31896551724137934,0.1111111111111111,0.3333333333333333,,0.1044776119402985,0.7142857142857143,0.31343283582089554,0.5387931034482759,0.4870426724137932,0.5129833333333332,0.47581343283582084,0.09163346613545817,0.1464968152866242,0.1103202846975089,0.2277580071174377,13.002898550724638,25.00744680851064,0.30851063829787234,10.0,20.0,7.0,35.0,4.0,12.0,8.0,45.0,5.0,15.0,11.0,102.0,35.0,1.0,1.0,0.7555555555555555,0.4787234042553192,0.3333333333333333,0.39285714285714285,0.4787234042553192,0.08620689655172414,0.5,0.5,1.0,0.47297297297297297,0.47297297297297297,0.6857142857142857,0.4444444444444444,0.3333333333333333,0.75,0.1044776119402985,0.38095238095238093,0.47297297297297297,1.0,3.0,3.0,33.0,,,,1.0,1.0,,,0.025974025974025976,,0.1111111111111111,0.3333333333333333,0.42857142857142855,,,1.0,True,,,,
