EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,HeaveAttempts,ThreePtAssists,Arc3Assists,BadPassOutOfBoundsTurnovers,Blocked3s,BlockedCorner3,FG3APct,OffCorner3ReboundPct,DefArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimPctAssisted,PenaltyArc3Frequency,Avg3ptShotDistance,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,SelfOReb,LostBallOutOfBoundsTurnovers,Travels,Technical Free Throw Trips,BlockedShortMidRange,LongMidRangePctBlocked,SelfORebPct,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,Fg3aBlocked,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,DefensiveGoaltends,Defensive 3 Seconds Violations,on,Clear Path Fouls,BlockedArc3,OffensiveGoaltends,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked
1032,1610612765,Darvin Ham,Darvin Ham,1032,DET,15377.0,256,-83,492,514,249,282,70,1006,14.0,27.0,3.0,5.0,7.0,12.0,2.0,3.0,8,17.0,37,12.0,46,547,3.0,5.0,2.0,8.0,9.0,17.0,10.0,28.0,22.0,12.0,6.0,4.0,5.0,5.0,3.0,1.0,1.0,10.0,4.0,14.0,1.0,1.0,13.0,2.0,16,19.0,35,6.0,3.0,3.0,5.0,2.0,3.0,3.0,8.0,1.0,5.0,13.0,39.0,4.0,1.0,1.0,1.0,31.0,1.0,13.0,3.0,7.0,7.0,7.0,4.0,1.0,28.0,249,12.0,0.6470588235294118,0.7857142857142857,0.4594594594594595,0.6,0.5294117647058824,0.4594594594594595,0.6,0.5294117647058824,0.4423076923076923,0.4,0.5185185185185185,0.10810810810810811,0.1111111111111111,0.5,10.471204188481675,0.625,0.08,0.04,0.087248322147651,0.08045977011494253,0.02,0.12121212121212122,0.07035175879396985,0.08695652173913043,0.10909090909090909,0.09302325581395349,0.05263157894736842,0.16,0.10204081632653061,0.1111111111111111,0.0684931506849315,0.058823529411764705,0.5714285714285714,0.7297297297297297,0.5185185185185185,0.5833333333333334,0.5714285714285714,0.05405405405405406,0.21621621621621623,0.375,0.375,1.0,1.0,0.6,0.7058823529411765,0.5833333333333334,0.7297297297297297,0.5239405405405405,0.610525,0.5302176470588235,0.2653061224489796,0.2653061224489796,0.17391304347826086,0.6086956521739131,4.464864864864865,0.5060975609756098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1112,1610612765,Ben Wallace,Ben Wallace,1112,DET,4197.0,70,-25,129,142,69,79,24,271,5.0,9.0,2.0,3.0,2.0,3.0,3.0,1.0,1,8.0,13,4.0,20,158,2.0,3.0,4.0,8.0,5.0,6.0,2.0,12.0,12.0,4.0,2.0,1.0,2.0,3.0,1.0,,1.0,7.0,3.0,7.0,,2.0,3.0,6.0,11,10.0,21,4.0,2.0,2.0,2.0,,2.0,2.0,4.0,1.0,1.0,2.0,8.0,1.0,,,,9.0,,3.0,2.0,2.0,2.0,3.0,1.0,,12.0,69,3.0,0.75,0.8571428571428571,0.6153846153846154,0.6666666666666666,0.8333333333333334,0.5714285714285714,0.6666666666666666,0.7142857142857143,0.5263157894736842,0.6666666666666666,0.6,0.07692307692307693,0.1111111111111111,,14.64968152866242,0.5,0.6666666666666666,,0.10344827586206896,0.1320754716981132,0.1,0.3,0.10204081632653061,0.15873015873015872,0.14285714285714285,,0.2,0.14285714285714285,0.1111111111111111,0.14285714285714285,0.07692307692307693,,0.3333333333333333,0.6428571428571429,0.5555555555555556,0.625,0.6,0.21428571428571427,0.07142857142857142,1.0,1.0,1.0,1.0,0.6666666666666666,0.42857142857142855,0.6666666666666666,0.7142857142857143,0.4988461538461539,0.5252,0.4595833333333333,0.17647058823529413,0.1875,0.4,0.6,3.1692307692307695,0.5348837209302325,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07142857142857142,0.6666666666666666,0.14285714285714285,0.6666666666666666,0.6666666666666666,1.0,0.07142857142857142,0.5,0.14285714285714285,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1497,1610612765,Chauncey Billups,Chauncey Billups,1497,DET,5604.0,93,-42,172,180,81,98,27,352,2.0,3.0,,,1.0,1.0,4.0,4.0,7,10.0,14,14.0,49,206,1.0,2.0,,2.0,7.0,7.0,13.0,30.0,8.0,12.0,,,8.0,10.0,4.0,1.0,3.0,22.0,,,,4.0,8.0,,12,,12,5.0,4.0,1.0,5.0,4.0,3.0,1.0,8.0,2.0,4.0,6.0,13.0,,3.0,,,14.0,2.0,4.0,4.0,,,,,,30.0,81,1.0,0.4,0.4,0.7142857142857143,0.5,1.0,0.6481481481481481,0.5,0.6071428571428571,0.7424242424242424,0.5,0.75,,,,20.297029702970296,0.625,,,0.16666666666666666,,0.21052631578947367,,0.1791044776119403,,,,,,0.07692307692307693,,0.2413793103448276,0.25,,0.1111111111111111,0.6666666666666666,0.6666666666666666,0.5,0.14814814814814814,0.25925925925925924,0.5714285714285714,0.5714285714285714,0.25,,,0.07142857142857142,1.0,0.5925925925925926,0.4886518518518518,0.33365,0.47332142857142856,0.13793103448275862,0.25,0.04081632653061224,0.6122448979591837,12.27142857142857,0.47093023255813954,4.0,10.0,5.0,13.0,7.0,,2.0,1.0,,,,0.48148148148148145,,0.2,1.0,1.0,0.5,0.37037037037037035,,0.35714285714285715,25.10769230769231,1.0,3.0,2.0,4.0,1.0,5.0,1.0,12.0,3.0,10.0,4.0,1.0,0.8,0.38461538461538464,0.14285714285714285,0.38461538461538464,0.1111111111111111,0.3333333333333333,0.3333333333333333,1.0,0.4,0.4,0.75,0.14285714285714285,0.2,0.4,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1888,1610612765,Richard Hamilton,Richard Hamilton,1888,DET,7978.0,133,-28,252,268,127,142,43,520,7.0,17.0,3.0,6.0,5.0,11.0,14.0,12.0,24,25.0,55,33.0,86,285,6.0,10.0,2.0,14.0,11.0,25.0,18.0,40.0,30.0,20.0,4.0,6.0,13.0,17.0,9.0,2.0,2.0,38.0,,6.0,,4.0,4.0,1.0,9,6.0,15,6.0,3.0,3.0,8.0,4.0,8.0,4.0,16.0,1.0,4.0,5.0,12.0,,3.0,,,35.0,2.0,15.0,3.0,1.0,,1.0,1.0,,40.0,127,3.0,0.6,0.6521739130434783,0.45454545454545453,0.6,0.44,0.4274193548387097,0.46153846153846156,0.4074074074074074,0.5512820512820513,0.5,0.5555555555555556,0.10909090909090909,0.29411764705882354,,31.229235880398672,0.5,0.08333333333333333,,0.05333333333333334,0.06818181818181818,0.16666666666666666,,0.08080808080808081,0.05504587155963303,0.06666666666666667,0.06896551724137931,0.06896551724137931,,0.047619047619047616,,0.07692307692307693,0.3,1.0,0.27419354838709675,0.4117647058823529,0.5833333333333334,0.5714285714285714,0.22580645161290322,0.3870967741935484,0.5,0.5217391304347826,0.5833333333333334,0.46153846153846156,0.5,0.4074074074074074,0.45454545454545453,0.3870967741935484,0.4639637096774193,0.5181875000000001,0.48767777777777777,0.2,0.22058823529411764,0.16279069767441862,0.46511627906976744,10.061818181818179,0.503968253968254,6.0,4.0,1.0,7.0,2.0,,4.0,4.0,2.0,,,0.11290322580645161,,0.07142857142857142,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.06451612903225806,0.6666666666666666,0.037037037037037035,24.3,,3.0,1.0,1.0,,1.0,,3.0,,4.0,1.0,,1.0,0.14285714285714285,,0.14285714285714285,0.04838709677419355,,,,0.25,0.25,1.0,0.037037037037037035,,0.25,2.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,0.041666666666666664,0.13793103448275862,0.15384615384615385,0.07692307692307693,,,,,,,True,,,,,,,,,,,,,,,,,,
2419,1610612765,Tayshaun Prince,Tayshaun Prince,2419,DET,5179.0,86,-5,163,175,88,105,24,338,8.0,12.0,3.0,5.0,4.0,6.0,4.0,1.0,5,12.0,21,8.0,38,180,3.0,5.0,2.0,8.0,6.0,10.0,5.0,20.0,2.0,22.0,4.0,2.0,4.0,6.0,2.0,,2.0,14.0,,6.0,,3.0,7.0,2.0,12,6.0,18,1.0,1.0,,,,1.0,,1.0,,1.0,2.0,5.0,,,,,10.0,,3.0,1.0,6.0,4.0,6.0,3.0,,20.0,88,2.0,0.08333333333333333,0.1,0.5714285714285714,0.6,0.6,0.625,0.6,0.625,0.6428571428571429,0.6666666666666666,0.6333333333333333,0.09523809523809523,0.16666666666666666,,15.025906735751295,,0.4,,0.1111111111111111,0.10714285714285714,0.3,,0.136986301369863,0.09090909090909091,0.15,0.13333333333333333,0.047619047619047616,,0.04,0.25,0.11538461538461539,0.3333333333333333,0.5,0.5,0.6666666666666666,0.8,0.125,0.16666666666666666,0.20833333333333334,0.2,0.2,,1.0,0.6,0.5,0.6666666666666666,0.625,0.46715625,0.52934,0.4541041666666666,0.1111111111111111,0.125,0.21052631578947367,0.5263157894736842,6.166666666666667,0.5398773006134969,3.0,3.0,2.0,3.0,2.0,,2.0,,,,,0.125,,0.2857142857142857,0.75,0.75,,0.125,,0.16666666666666666,28.733333333333334,,,,2.0,1.0,2.0,1.0,6.0,,3.0,2.0,2.0,1.0,0.6666666666666666,0.5,0.6666666666666666,,,,,0.6666666666666666,1.0,1.0,,0.5,0.6666666666666666,,,,1.0,,1.0,2.0,,,0.16666666666666666,,,1.0,2.0,0.3333333333333333,0.3333333333333333,,,True,,,,,,,,,,,,,,,,,,
283,1610612765,Lindsey Hunter,Lindsey Hunter,283,DET,8735.0,146,-67,278,299,120,158,42,577,8.0,13.0,1.0,4.0,3.0,3.0,4.0,4.0,14,12.0,31,7.0,46,309,2.0,6.0,1.0,5.0,6.0,11.0,3.0,18.0,8.0,16.0,2.0,3.0,12.0,13.0,5.0,3.0,4.0,27.0,,2.0,,2.0,7.0,,9,2.0,11,8.0,3.0,5.0,5.0,4.0,3.0,1.0,8.0,2.0,3.0,6.0,15.0,,1.0,,,11.0,,4.0,1.0,,,,,,18.0,120,3.0,0.3333333333333333,0.36363636363636365,0.3870967741935484,0.3333333333333333,0.5454545454545454,0.4431818181818182,0.25,0.4411764705882353,0.45918367346938777,0.25,0.47368421052631576,0.0967741935483871,0.07692307692307693,0.5,17.53846153846154,0.625,,,0.08641975308641975,0.018691588785046728,0.07142857142857142,,0.08256880733944955,0.015873015873015872,0.029411764705882353,,0.022727272727272728,,0.08333333333333333,0.17647058823529413,0.05,0.18181818181818182,,0.29545454545454547,0.6153846153846154,0.6666666666666666,0.25,0.09090909090909091,0.3181818181818182,0.2857142857142857,0.2857142857142857,0.5,0.5,0.25,0.17647058823529413,1.0,0.5909090909090909,0.49632727272727273,0.49292142857142857,0.4705,0.08333333333333333,0.11428571428571428,0.10869565217391304,0.391304347826087,9.419354838709676,0.4316546762589928,,9.0,6.0,13.0,6.0,,1.0,,2.0,,,0.29545454545454547,,,,,,0.20454545454545456,,0.35294117647058826,25.376923076923074,3.0,4.0,,2.0,1.0,5.0,1.0,15.0,,9.0,2.0,1.0,1.0,0.38461538461538464,0.16666666666666666,0.38461538461538464,0.09090909090909091,0.75,0.75,1.0,0.2222222222222222,0.2222222222222222,1.0,,0.16666666666666666,0.2222222222222222,1.0,1.0,2.0,,,,1.0,,,,0.125,0.125,,,,,,,True,,,,,,,,,,,,,,,,,,
686,1610612765,Antonio McDyess,Antonio McDyess,686,DET,5586.0,93,-8,180,189,74,75,34,369,5.0,9.0,3.0,5.0,1.0,5.0,12.0,3.0,11,11.0,32,3.0,25,189,3.0,6.0,,6.0,1.0,10.0,,2.0,6.0,16.0,6.0,2.0,5.0,6.0,3.0,1.0,1.0,13.0,,7.0,1.0,1.0,16.0,4.0,21,8.0,29,6.0,6.0,,,,7.0,,7.0,2.0,4.0,5.0,19.0,4.0,3.0,,,8.0,,3.0,1.0,,,,,1.0,2.0,74,5.0,0.2727272727272727,0.375,0.34375,0.5,0.1,0.34375,0.5,0.1,0.3472222222222222,0.42857142857142855,0.09090909090909091,0.0625,,0.16666666666666666,19.11111111111111,,0.4,0.09090909090909091,0.2909090909090909,0.10144927536231885,0.058823529411764705,,0.2361111111111111,0.08433734939759036,0.14285714285714285,0.15,0.03571428571428571,,0.3125,0.4,0.2413793103448276,,,0.28125,0.5555555555555556,0.5555555555555556,0.4,0.375,0.34375,0.2727272727272727,0.2727272727272727,0.3333333333333333,0.8333333333333334,0.6,0.5,0.2,0.28125,0.4213125,0.48199999999999993,0.44092000000000003,0.08571428571428572,0.08571428571428572,0.24,0.08,9.200000000000001,0.4111111111111111,3.0,,,,,,1.0,1.0,1.0,,,,,0.1,0.25,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,,,0.10526315789473684,,,,,,,,,True,,,,,,,,,,,,,,,,,,
739,1610612765,Rasheed Wallace,Rasheed Wallace,739,DET,5686.0,95,-40,175,176,68,64,20,351,9.0,10.0,1.0,1.0,3.0,3.0,12.0,3.0,9,16.0,31,7.0,45,210,2.0,3.0,2.0,6.0,6.0,10.0,4.0,19.0,22.0,10.0,4.0,,6.0,6.0,2.0,1.0,3.0,12.0,,6.0,,5.0,11.0,1.0,17,6.0,23,,,,5.0,3.0,3.0,2.0,8.0,,3.0,5.0,10.0,1.0,1.0,,,9.0,1.0,3.0,2.0,5.0,5.0,5.0,1.0,,19.0,68,1.0,0.6875,0.7857142857142857,0.5161290322580645,0.6666666666666666,0.6,0.48717948717948717,0.6666666666666666,0.5357142857142857,0.5232558139534884,0.75,0.59375,,,,25.888324873096447,0.625,0.14285714285714285,,0.2558139534883721,0.11538461538461539,0.3125,,0.2711864406779661,0.09090909090909091,0.23076923076923078,0.06666666666666667,0.08333333333333333,,0.2,0.3333333333333333,0.2727272727272727,0.25,0.2,0.2564102564102564,0.9,0.9,0.6666666666666666,0.3076923076923077,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.21428571428571427,1.0,0.46153846153846156,0.4450884615384615,0.43373333333333336,0.44152142857142856,0.07317073170731707,0.09090909090909091,0.13333333333333333,0.4222222222222222,8.735483870967743,0.38857142857142857,4.0,8.0,4.0,8.0,4.0,,,,,,,0.20512820512820512,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.20512820512820512,,0.2857142857142857,25.4125,,,,2.0,1.0,2.0,1.0,6.0,,8.0,2.0,,1.0,0.25,0.25,0.25,,,,,0.25,0.25,1.0,,0.25,0.25,,,,1.0,,1.0,,,,0.047619047619047616,,,,,,,,,True,,,,,,,,,,,,,,,,,,
2306,1610612765,Carlos Arroyo,Carlos Arroyo,2306,DET,2758.0,46,-27,96,99,76,74,15,195,2.0,5.0,,,2.0,3.0,1.0,4.0,11,7.0,17,7.0,21,123,,1.0,,,7.0,13.0,4.0,18.0,2.0,12.0,,2.0,9.0,12.0,3.0,3.0,3.0,27.0,,,,,4.0,,4,,4,2.0,2.0,,4.0,2.0,2.0,2.0,6.0,1.0,4.0,2.0,7.0,2.0,1.0,,,11.0,1.0,4.0,1.0,,,,,,18.0,76,4.0,0.14285714285714285,0.14285714285714285,0.4117647058823529,,0.5384615384615384,0.3684210526315789,,0.4666666666666667,0.43478260869565216,,0.5,0.11764705882352941,0.4,,25.438596491228072,0.6666666666666666,,,0.16,,,,0.11428571428571428,,,,,,,,0.3333333333333333,,,0.2631578947368421,0.4,0.6666666666666666,,0.05263157894736842,0.5789473684210527,0.36363636363636365,0.36363636363636365,0.25,,,0.2,0.6666666666666666,0.3684210526315789,0.41876111111111114,0.4117,0.4022071428571428,0.18181818181818182,0.2,,0.8571428571428571,13.023529411764704,0.7916666666666666,1.0,2.0,2.0,2.0,2.0,,3.0,3.0,,,,0.10526315789473684,,,1.0,1.0,,0.10526315789473684,,0.13333333333333333,30.35,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
2648,1610612765,Ronald Dupree,Ronald Dupree,2648,DET,2236.0,37,-21,76,76,42,51,9,152,5.0,8.0,3.0,3.0,4.0,6.0,1.0,1.0,2,7.0,11,2.0,16,76,3.0,3.0,,6.0,5.0,7.0,2.0,12.0,4.0,10.0,6.0,1.0,1.0,1.0,1.0,,,2.0,,4.0,1.0,1.0,5.0,1.0,7,5.0,12,,,,2.0,2.0,,,2.0,,1.0,1.0,3.0,1.0,,,,4.0,,2.0,,,,,,,12.0,42,1.0,0.2857142857142857,0.5,0.6363636363636364,1.0,0.7142857142857143,0.6363636363636364,1.0,0.7142857142857143,0.6153846153846154,1.0,0.75,0.09090909090909091,0.125,,17.647058823529413,1.0,0.25,0.16666666666666666,0.20833333333333334,0.12903225806451613,0.1111111111111111,,0.18181818181818182,0.12121212121212122,0.2222222222222222,,0.11764705882352941,,0.2222222222222222,,0.3,,,0.7272727272727273,0.625,0.7142857142857143,0.4,0.09090909090909091,0.18181818181818182,0.5,0.5,,1.0,1.0,0.8571428571428571,0.6666666666666666,0.7272727272727273,0.5342818181818182,0.5657333333333333,0.6099142857142857,0.15384615384615385,0.15384615384615385,0.375,0.75,4.4818181818181815,0.5526315789473685,1.0,,,,,,,,,,,,,0.16666666666666666,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.5,,,,,,,2.0,1.0,True,,,,,,,,,,,,,,,,,,
