EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,BlockedLongMidRange,RecoveredBlocks,OffensiveGoaltends,3SecondViolations,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,Blocked3s,BlockedArc3,DefensiveGoaltends,Technical Free Throw Trips,BlockedCorner3,on,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls
1507,1610612757,Derek Anderson,Derek Anderson,1507,POR,74228.0,1237,-107,2299,2287,620,565,335,4586,40.0,65.0,5.0,6.0,10.0,18.0,15.0,43.0,39.0,132.0,15.0,41.0,2.0,7.0,15.0,43.0,110.0,5.0,13.0,10.0,26.0,94.0,240.0,58.0,151.0,70.0,432.0,2447,12.0,22.0,5.0,15.0,4.0,43.0,22.0,57.0,17.0,41.0,37.0,132.0,82.0,106.0,150.0,24.0,8.0,1.0,109.0,43.0,9.0,1.0,111.0,32.0,143.0,31.0,1.0,59.0,16.0,36.0,318.0,6.0,18.0,1.0,19.0,77.0,7.0,103.0,25.0,128,5.0,36.0,19.0,17.0,42.0,11.0,30.0,28.0,4.0,12.0,2.0,3.0,70.0,8.0,18.0,35.0,89,5.0,6.0,87.0,7.0,29.0,2.0,15.0,4.0,2.0,2.0,4.0,1.0,132.0,620,11.0,0.43617021276595747,0.45555555555555555,0.8620689655172413,0.3841059602649007,0.3333333333333333,0.4146341463414634,0.38666666666666666,0.39166666666666666,0.5454545454545454,0.38596491228070173,0.4629156010230179,0.527027027027027,0.4846938775510204,0.5023255813953489,0.5512820512820513,0.5546218487394958,0.38618925831202044,0.006622516556291391,0.0375,0.09230769230769231,0.046511627906976744,0.007575757575757576,0.00909090909090909,18.55287569573284,0.6,0.08641975308641975,0.014285714285714285,0.0859375,0.019736842105263157,0.084070796460177,0.02575107296137339,0.0855614973262032,0.02096069868995633,0.023972602739726026,0.018726591760299626,0.0169971671388102,0.0273224043715847,0.02,0.07042253521126761,0.05533596837944664,0.11977715877437325,0.08227848101265822,0.08823529411764706,0.022222222222222223,0.16624040920716113,0.6153846153846154,0.6779661016949152,0.45,0.10997442455242967,0.3488372093023256,0.36585365853658536,0.2,0.3375959079283887,0.29545454545454547,0.29770992366412213,0.5128205128205128,0.10485933503836317,0.36585365853658536,0.36585365853658536,1.0,0.2813299232736573,0.39090909090909093,0.3944954128440367,0.813953488372093,0.16216216216216217,0.8333333333333334,0.05405405405405406,0.35135135135135137,0.38461538461538464,0.8,0.1836734693877551,0.5555555555555556,0.15306122448979592,0.4666666666666667,0.2653061224489796,0.38461538461538464,0.5524296675191815,0.3944954128440367,0.476874358974359,0.4925677419354838,0.4685634020618555,0.0746987951807229,0.11068702290076336,0.013071895424836602,0.09953703703703703,0.3055555555555556,11.969166666666668,24.800000000000008,0.2696824706394084,,,,,,,,,,,,True,,,,
1739,1610612757,Ruben Patterson,Ruben Patterson,1739,POR,24356.0,406,-45,744,762,246,268,111,1506,52.0,87.0,14.0,24.0,13.0,20.0,9.0,21.0,4.0,12.0,,,,,,,6.0,,,,4.0,65.0,120.0,,6.0,26.0,156.0,836,16.0,28.0,,,7.0,39.0,19.0,32.0,,4.0,10.0,48.0,70.0,60.0,,,18.0,2.0,4.0,,18.0,,14.0,8.0,22.0,5.0,3.0,12.0,1.0,1.0,52.0,6.0,28.0,1.0,6.0,18.0,2.0,26.0,35.0,61,4.0,24.0,14.0,10.0,16.0,2.0,8.0,15.0,3.0,8.0,2.0,2.0,31.0,2.0,9.0,10.0,37,1.0,2.0,54.0,10.0,31.0,,1.0,4.0,1.0,,4.0,1.0,48.0,246,11.0,0.5384615384615384,0.625,,,,,,0.5416666666666666,0.5714285714285714,0.59375,0.5158730158730159,0.5714285714285714,0.5277777777777778,0.527027027027027,0.5735294117647058,0.5581395348837209,0.047619047619047616,,0.15,0.13793103448275862,0.23809523809523808,0.08333333333333333,,20.480549199084667,0.5161290322580645,0.06060606060606061,0.034482758620689655,0.06164383561643835,0.10894941634241245,0.08450704225352113,0.06451612903225806,0.06611570247933884,0.09714285714285714,0.12371134020618557,0.13333333333333333,0.07058823529411765,0.06944444444444445,0.047619047619047616,0.04424778761061947,0.04,0.09615384615384616,0.044444444444444446,0.15384615384615385,0.10810810810810811,0.6904761904761905,0.5977011494252874,0.6933333333333334,0.5384615384615384,0.16666666666666666,0.42857142857142855,0.5625,0.5555555555555556,0.09523809523809523,0.3333333333333333,0.36363636363636365,0.5,,,,,0.047619047619047616,,,,0.8571428571428571,0.5833333333333334,,,,,0.5555555555555556,0.65,,,0.1111111111111111,,0.7380952380952381,,0.5340646341463415,0.5103739130434782,0.4770588235294118,0.2108843537414966,0.2198581560283688,,0.25,0.3076923076923077,3.0408333333333335,37.449999999999996,0.33064516129032256,3.0,2.0,1.0,1.0,0.5,0.35714285714285715,,,,,,True,,,,
2032,1610612757,Darius Miles,Darius Miles,2032,POR,30192.0,503,-27,959,955,266,238,122,1914,51.0,93.0,7.0,15.0,13.0,24.0,19.0,47.0,22.0,67.0,,,,,,1.0,1.0,,,1.0,1.0,92.0,207.0,1.0,1.0,31.0,218.0,978,13.0,27.0,,,5.0,31.0,25.0,48.0,1.0,1.0,12.0,65.0,118.0,66.0,,3.0,12.0,,1.0,1.0,16.0,,22.0,13.0,35.0,10.0,3.0,16.0,2.0,4.0,83.0,5.0,21.0,1.0,9.0,49.0,8.0,66.0,27.0,93,7.0,23.0,21.0,2.0,18.0,2.0,9.0,24.0,2.0,9.0,,4.0,42.0,1.0,10.0,30.0,60,3.0,9.0,54.0,4.0,20.0,,9.0,24.0,18.0,4.0,25.0,,65.0,266,5.0,0.6413043478260869,0.686046511627907,,1.0,,1.0,1.0,0.4444444444444444,0.48148148148148145,0.5208333333333334,0.4495192307692308,0.48148148148148145,0.5408163265306123,0.4678111587982833,0.484375,0.5603448275862069,0.004807692307692308,,0.07729468599033816,0.11827956989247312,0.10638297872340426,,,24.73021582733813,0.42857142857142855,0.23529411764705882,0.034482758620689655,0.12628865979381443,0.05555555555555555,0.1,0.05555555555555555,0.12133891213389121,0.05555555555555555,0.096,0.025423728813559324,0.044444444444444446,0.05263157894736842,0.07142857142857142,0.10084033613445378,0.14912280701754385,0.12903225806451613,0.12280701754385964,0.06060606060606061,0.0707070707070707,0.44711538461538464,0.5483870967741935,0.6219512195121951,0.6862745098039216,0.22596153846153846,0.40425531914893614,0.4523809523809524,0.2631578947368421,0.32211538461538464,0.3283582089552239,0.3283582089552239,0.8636363636363636,,,,,0.004807692307692308,1.0,1.0,,0.5555555555555556,0.4666666666666667,,,,,0.4897959183673469,0.5416666666666666,,,0.02040816326530612,1.0,0.4519230769230769,1.0,0.4988906249999999,0.49697727272727277,0.5019540816326531,0.08928571428571429,0.08968609865470852,,0.14220183486238533,0.2981651376146789,7.5260869565217385,26.4,0.2773722627737226,2.0,12.0,,1.0,0.48,0.5714285714285714,1.0,1.0,3.0,,,True,,,,
2038,1610612757,Joel Przybilla,Joel Przybilla,2038,POR,13577.0,226,-23,423,424,129,158,70,847,17.0,29.0,6.0,9.0,6.0,12.0,3.0,6.0,1.0,1.0,,,,,,,,,,,,21.0,36.0,,,8.0,50.0,479,7.0,10.0,,,2.0,16.0,7.0,14.0,,,6.0,20.0,30.0,12.0,,,10.0,,,,6.0,,2.0,2.0,4.0,2.0,,1.0,1.0,,10.0,7.0,16.0,,9.0,28.0,9.0,46.0,23.0,69,1.0,2.0,1.0,1.0,8.0,,5.0,6.0,1.0,3.0,,2.0,14.0,4.0,4.0,18.0,40,4.0,2.0,18.0,2.0,8.0,,2.0,15.0,14.0,1.0,15.0,1.0,20.0,129,8.0,0.7142857142857143,0.9375,,,,,,0.5833333333333334,0.7,0.5,0.5833333333333334,0.7,0.5,0.5681818181818182,0.6153846153846154,0.5263157894736842,,,0.16666666666666666,0.1724137931034483,0.16666666666666666,,,11.57684630738523,0.5714285714285714,0.4090909090909091,,0.18543046357615894,0.11188811188811189,0.19148936170212766,0.14583333333333334,0.18686868686868688,0.12041884816753927,0.10638297872340426,0.14285714285714285,0.09836065573770492,0.14705882352941177,0.14285714285714285,0.16,0.21739130434782608,0.18181818181818182,0.18181818181818182,0.21428571428571427,0.1111111111111111,0.8055555555555556,0.5862068965517241,0.7083333333333334,0.7058823529411765,0.16666666666666666,0.5,0.6,0.6666666666666666,0.027777777777777776,1.0,1.0,1.0,,,,,,,,,0.9,0.6666666666666666,,,,,0.8571428571428571,0.5,,,,,0.8055555555555556,,0.5342555555555555,0.5624888888888889,0.5350571428571429,0.19047619047619047,0.19047619047619047,,0.32,0.4,1.7999999999999998,,0.3049645390070922,,8.0,,1.0,0.5333333333333333,0.16666666666666666,,,4.0,,,True,,,,
2742,1610612757,Sebastian Telfair,Sebastian Telfair,2742,POR,6584.0,110,-3,211,208,70,97,29,419,7.0,10.0,,,1.0,1.0,3.0,11.0,2.0,7.0,,,,,,2.0,5.0,,,2.0,3.0,12.0,28.0,2.0,5.0,9.0,39.0,215,1.0,1.0,,,,2.0,4.0,8.0,2.0,3.0,3.0,17.0,8.0,16.0,,6.0,,,5.0,2.0,3.0,,8.0,5.0,13.0,3.0,2.0,5.0,2.0,1.0,31.0,,,,1.0,6.0,,7.0,,7,,1.0,1.0,,8.0,1.0,6.0,5.0,1.0,2.0,,,13.0,,3.0,6.0,17,1.0,1.0,12.0,,6.0,,,,,,,,17.0,70,2.0,0.3333333333333333,0.3333333333333333,,0.4,,0.6666666666666666,0.4,0.42857142857142855,1.0,0.5,0.45454545454545453,1.0,0.6363636363636364,0.5,1.0,0.6538461538461539,0.15151515151515152,,0.10714285714285714,0.1,0.18181818181818182,,,21.13821138211382,0.6153846153846154,,,0.07317073170731707,,0.045454545454545456,,0.0673076923076923,,,,,,,0.03333333333333333,0.16666666666666666,0.058823529411764705,,0.16666666666666666,,0.30303030303030304,0.7,0.7777777777777778,0.42857142857142855,0.3333333333333333,0.2727272727272727,0.3333333333333333,,0.21212121212121213,0.2857142857142857,0.2857142857142857,0.5,,,,,0.15151515151515152,0.4,0.4,,,,,,,,0.09090909090909091,1.0,,,0.2727272727272727,0.6666666666666666,0.45454545454545453,0.4,0.450939393939394,,0.3799136363636364,0.15384615384615385,0.17647058823529413,,0.05128205128205128,0.4358974358974359,8.282142857142858,28.4,0.33175355450236965,,,,,,,,,,,,True,,,,
689,1610612757,Theo Ratliff,Theo Ratliff,689,POR,47765.0,796,-90,1443,1445,316,222,203,2888,25.0,40.0,7.0,13.0,6.0,11.0,10.0,34.0,15.0,37.0,,,,,,,,,,,,50.0,111.0,,,34.0,134.0,1532,10.0,24.0,,,6.0,26.0,12.0,24.0,,,9.0,33.0,76.0,24.0,,,10.0,,,,6.0,,11.0,4.0,15.0,4.0,,6.0,4.0,1.0,34.0,6.0,44.0,1.0,18.0,73.0,11.0,102.0,51.0,153,3.0,3.0,3.0,,8.0,2.0,1.0,23.0,2.0,7.0,1.0,,31.0,7.0,5.0,49.0,94,4.0,13.0,52.0,5.0,27.0,,2.0,63.0,47.0,16.0,63.0,2.0,33.0,316,3.0,0.76,0.8444444444444444,,,,,,0.45045045045045046,0.4166666666666667,0.5,0.45045045045045046,0.4166666666666667,0.5,0.4962962962962963,0.4642857142857143,0.55,,,0.05405405405405406,0.1,0.058823529411764705,,,9.834123222748815,0.25806451612903225,0.2894736842105263,0.027777777777777776,0.12372881355932204,0.0728476821192053,0.12949640287769784,0.04054054054054054,0.12482853223593965,0.06648936170212766,0.07103825136612021,0.08379888268156424,0.06611570247933884,0.042735042735042736,0.03225806451612903,0.08187134502923976,0.16279069767441862,0.12550607287449392,0.11,0.1794871794871795,0.05454545454545454,0.36036036036036034,0.625,0.6944444444444444,0.72,0.3063063063063063,0.29411764705882354,0.3125,0.6,0.3333333333333333,0.40540540540540543,0.40540540540540543,0.9333333333333333,,,,,,,,,0.5416666666666666,0.5384615384615384,,,,,0.4583333333333333,0.5454545454545454,,,,,0.36036036036036034,,0.45607927927927927,0.4972722222222223,0.46923750000000003,0.20300751879699247,0.20300751879699247,,0.19402985074626866,0.2462686567164179,8.152252252252252,,0.218988218988219,,45.0,,2.0,0.7142857142857143,0.2857142857142857,,,2.0,,,True,,,,
757,1610612757,Damon Stoudamire,Damon Stoudamire,757,POR,44214.0,737,-66,1369,1349,385,323,213,2718,26.0,53.0,2.0,6.0,8.0,18.0,14.0,31.0,32.0,103.0,5.0,12.0,,3.0,4.0,38.0,103.0,2.0,4.0,8.0,24.0,72.0,187.0,43.0,115.0,42.0,315.0,1476,9.0,23.0,2.0,4.0,2.0,26.0,22.0,54.0,11.0,28.0,29.0,106.0,42.0,102.0,114.0,15.0,,1.0,102.0,38.0,16.0,1.0,111.0,23.0,134.0,16.0,7.0,45.0,23.0,43.0,291.0,4.0,16.0,,13.0,56.0,2.0,71.0,20.0,91,3.0,28.0,15.0,13.0,27.0,9.0,18.0,21.0,1.0,9.0,1.0,4.0,48.0,1.0,17.0,11.0,52,2.0,4.0,44.0,3.0,11.0,,11.0,1.0,,1.0,1.0,,106.0,385,12.0,0.2916666666666667,0.2916666666666667,0.8837209302325582,0.3739130434782609,0.5,0.39285714285714285,0.37719298245614036,0.3850267379679144,0.391304347826087,0.4074074074074074,0.4519867549668874,0.4444444444444444,0.4695121951219512,0.48753894080996885,0.4642857142857143,0.5520833333333334,0.38079470198675497,0.008695652173913044,0.0855614973262032,0.20754716981132076,0.0967741935483871,0.019417475728155338,0.009708737864077669,22.87662740235586,0.5625,0.043478260869565216,,0.10727969348659004,0.029038112522686024,0.10077519379844961,0.027777777777777776,0.10599078341013825,0.02877697841726619,0.01694915254237288,0.02158273381294964,0.0425531914893617,0.02631578947368421,0.03333333333333333,0.07407407407407407,0.09655172413793103,0.13953488372093023,0.09782608695652174,0.10810810810810811,0.018072289156626505,0.17549668874172186,0.49056603773584906,0.6190476190476191,0.3076923076923077,0.10264900662251655,0.45161290322580644,0.5,0.14285714285714285,0.34105960264900664,0.3106796116504854,0.31683168316831684,0.34375,0.039735099337748346,0.4166666666666667,0.4166666666666667,1.0,0.34105960264900664,0.36893203883495146,0.37254901960784315,0.868421052631579,0.2222222222222222,0.3333333333333333,,0.14814814814814814,0.5,1.0,0.21951219512195122,0.4444444444444444,0.04878048780487805,0.75,0.2926829268292683,0.3333333333333333,0.5562913907284768,0.37254901960784315,0.49308338870431906,0.4618159090909091,0.4741209876543209,0.035483870967741936,0.05641025641025641,,0.08253968253968254,0.33650793650793653,12.294652406417114,24.89217391304348,0.28122717311906503,,1.0,,,1.0,0.5,,,,3.0,,True,,,,
89,1610612757,Nick Van Exel,Nick Van Exel,89,POR,29781.0,496,-47,933,922,265,248,125,1855,7.0,21.0,,1.0,2.0,9.0,18.0,44.0,12.0,33.0,,10.0,1.0,,2.0,28.0,70.0,2.0,3.0,10.0,16.0,37.0,98.0,28.0,80.0,18.0,176.0,993,6.0,12.0,2.0,4.0,,18.0,12.0,32.0,10.0,18.0,10.0,64.0,16.0,58.0,78.0,6.0,4.0,,70.0,28.0,2.0,,62.0,8.0,70.0,7.0,1.0,36.0,6.0,20.0,148.0,4.0,4.0,,10.0,32.0,1.0,43.0,8.0,51,3.0,13.0,8.0,5.0,21.0,6.0,15.0,9.0,,6.0,,1.0,30.0,2.0,8.0,8.0,32,,2.0,22.0,1.0,5.0,,5.0,,,,,,64.0,265,7.0,0.21621621621621623,0.22857142857142856,0.9285714285714286,0.35,0.5,0.5555555555555556,0.35,0.37755102040816324,0.5,0.375,0.4438202247191011,0.5625,0.54,0.46524064171123,0.5625,0.5727272727272728,0.449438202247191,,0.02040816326530612,0.09523809523809523,,,,20.055452865064694,0.7,0.030303030303030304,,0.08913649025069638,0.0110803324099723,0.10989010989010989,0.04081632653061224,0.09333333333333334,0.017429193899782137,0.017391304347826087,,0.016260162601626018,0.038461538461538464,0.05,0.045871559633027525,0.06666666666666667,0.13793103448275862,0.11666666666666667,0.0967741935483871,0.027522935779816515,0.11797752808988764,0.3333333333333333,0.3684210526315789,0.2857142857142857,0.24719101123595505,0.4090909090909091,0.4090909090909091,0.16666666666666666,0.1853932584269663,0.36363636363636365,0.36363636363636365,0.25,0.056179775280898875,,,,0.39325842696629215,0.4,0.4,0.9285714285714286,0.0625,,0.0625,0.1875,0.6666666666666666,1.0,0.18,0.2222222222222222,0.04,,0.32,0.625,0.5674157303370787,0.4,0.4796525280898875,0.42959500000000006,0.4489020000000001,0.027472527472527472,0.049019607843137254,,0.10227272727272728,0.36363636363636365,10.11020408163265,24.98625,0.2840300107181136,,,,,,,,,,3.0,,True,,,,
2216,1610612757,Zach Randolph,Zach Randolph,2216,POR,55028.0,917,-8,1708,1692,435,366,255,3400,96.0,175.0,33.0,63.0,21.0,36.0,57.0,139.0,50.0,117.0,,2.0,1.0,,1.0,,3.0,,1.0,,3.0,203.0,431.0,,5.0,116.0,522.0,1764,43.0,83.0,,2.0,39.0,125.0,44.0,90.0,,4.0,57.0,145.0,214.0,192.0,,,54.0,,3.0,,39.0,,29.0,20.0,49.0,14.0,6.0,21.0,3.0,5.0,118.0,10.0,76.0,1.0,22.0,140.0,15.0,177.0,87.0,264,19.0,24.0,17.0,7.0,31.0,7.0,13.0,33.0,4.0,18.0,1.0,10.0,64.0,10.0,12.0,27.0,56,7.0,8.0,144.0,16.0,61.0,,19.0,11.0,7.0,4.0,11.0,,145.0,435,5.0,0.5270935960591133,0.6079545454545454,,,,,,0.4709976798143852,0.5180722891566265,0.4888888888888889,0.46559633027522934,0.5058823529411764,0.46808510638297873,0.522,0.6009615384615384,0.5846774193548387,0.011467889908256881,,0.09048723897911833,0.1657142857142857,0.07194244604316546,,,27.94846382556987,0.484375,0.3125,0.021739130434782608,0.20527859237536658,0.10584958217270195,0.13664596273291926,0.06289308176100629,0.19217081850533807,0.09806157354618016,0.19469026548672566,0.0660377358490566,0.06428571428571428,0.06923076923076923,0.034482758620689655,0.1792452830188679,0.22926829268292684,0.20754716981132076,0.1391304347826087,0.13043478260869565,0.0979381443298969,0.4013761467889908,0.5485714285714286,0.6575342465753424,0.5520833333333334,0.31880733944954126,0.41007194244604317,0.4418604651162791,0.43859649122807015,0.268348623853211,0.42735042735042733,0.42735042735042733,0.58,0.0045871559633027525,,,,0.006880733944954129,,,,0.7411764705882353,0.5238095238095238,0.011764705882352941,0.011764705882352941,,,0.3829787234042553,0.5833333333333334,0.010638297872340425,,0.031914893617021274,,0.41284403669724773,,0.4599455275229355,0.5233046052631579,0.4461223404255319,0.12681912681912683,0.12815126050420167,,0.23946360153256704,0.2777777777777778,7.623433874709975,25.279999999999998,0.2546838407494145,,6.0,1.0,2.0,0.5454545454545454,0.12121212121212122,,,,,,True,,,,
949,1610612757,Shareef Abdur-Rahim,Shareef Abdur-Rahim,949,POR,37428.0,624,-44,1157,1146,261,238,174,2303,57.0,97.0,15.0,37.0,5.0,16.0,25.0,62.0,17.0,35.0,4.0,8.0,,,1.0,2.0,7.0,,,1.0,2.0,99.0,194.0,6.0,15.0,64.0,280.0,1220,18.0,44.0,,,13.0,49.0,17.0,38.0,1.0,3.0,20.0,57.0,122.0,76.0,18.0,,18.0,,7.0,2.0,22.0,,21.0,4.0,25.0,3.0,1.0,9.0,4.0,8.0,54.0,9.0,39.0,,21.0,55.0,6.0,82.0,48.0,130,7.0,23.0,16.0,7.0,19.0,3.0,7.0,14.0,,12.0,,3.0,33.0,3.0,5.0,23.0,41,2.0,6.0,78.0,4.0,31.0,,9.0,13.0,9.0,4.0,13.0,,57.0,261,5.0,0.6161616161616161,0.6777777777777778,1.0,0.4,,0.3333333333333333,0.4,0.5103092783505154,0.4090909090909091,0.4473684210526316,0.5167464114832536,0.4090909090909091,0.45121951219512196,0.5673469387755102,0.47115384615384615,0.5377358490566038,0.07177033492822966,,0.1134020618556701,0.18556701030927836,0.03225806451612903,0.05714285714285714,,20.486366985998526,0.5757575757575758,0.15384615384615385,,0.12971698113207547,0.0824524312896406,0.16666666666666666,0.08256880733944955,0.13818181818181818,0.08247422680412371,0.08496732026143791,0.08888888888888889,0.07567567567567568,0.08139534883720931,0.08695652173913043,0.13333333333333333,0.15454545454545454,0.11173184357541899,0.18681318681318682,0.11428571428571428,0.08536585365853659,0.46411483253588515,0.5876288659793815,0.7215189873417721,0.5789473684210527,0.2966507177033493,0.4032258064516129,0.4166666666666667,0.48,0.1674641148325359,0.4857142857142857,0.5151515151515151,0.9411764705882353,0.03827751196172249,0.5,0.5,1.0,0.03349282296650718,0.2857142857142857,0.2857142857142857,1.0,0.8409090909090909,0.40540540540540543,,,,,0.3902439024390244,0.3125,0.024390243902439025,,0.04878048780487805,0.5,0.5358851674641149,0.2857142857142857,0.484477990430622,0.5237131578947368,0.4441109756097561,0.13135593220338984,0.14027149321266968,,0.175,0.20357142857142857,6.218556701030927,23.86,0.22558340535868626,,5.0,,1.0,0.38461538461538464,0.13333333333333333,,,,2.0,,True,,,,
