EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Arc3Assists,ShortMidRangeAssists,DefThreePtRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefThreePtReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,FoulsDrawn,Offensive Fouls Drawn,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,Blocked3s,BlockedArc3,FG3APctBlocked,Corner3PctBlocked,BlockedLongMidRange,FTOffRebounds,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Arc3PctBlocked,OffFTReboundPct,ThreePtShootingFoulsDrawnPct,on,BlockedCorner3,Clear Path Fouls
1519,1610612750,John Thomas,John Thomas,1519,MIN,12297.0,205,-33,376,384,70,95,53,760,15.0,27.0,3.0,8.0,2.0,5.0,3.0,7.0,2,18,36,17,53,411,4.0,10.0,1.0,9.0,3,7,5,11,28.0,8,6.0,5.0,6,1.0,7,1.0,1.0,5.0,15,3.0,13.0,23,1.0,24,16.0,40,6.0,4.0,2.0,5.0,3.0,6.0,2.0,1.0,11.0,5.0,22.0,40,2.0,4.0,29,3.0,13,3.0,6.0,4.0,2.0,6.0,4.0,1.0,11,70,8.0,0.7777777777777778,0.9333333333333333,0.5,0.4,0.42857142857142855,0.5,0.4,0.42857142857142855,0.5408163265306123,0.4090909090909091,0.5,0.1388888888888889,0.18518518518518517,13.824884792626728,0.45454545454545453,0.125,0.1393939393939394,0.087248322147651,0.08823529411764706,0.12169312169312169,0.08743169398907104,0.0975609756097561,0.11538461538461539,0.07407407407407407,0.14285714285714285,0.16071428571428573,0.15555555555555556,0.109375,0.6666666666666666,0.75,0.5555555555555556,0.6818181818181818,0.8666666666666667,0.19444444444444445,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.05555555555555555,0.8,0.375,0.3333333333333333,0.7142857142857143,0.4,0.75,0.5170333333333333,0.5166111111111111,0.5065999999999999,0.2826086956521739,0.2826086956521739,0.16981132075471697,0.20754716981132076,2.7,0.18617021276595744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1607,1610612750,Troy Hudson,Troy Hudson,1607,MIN,104681.0,1745,5,3231,3204,892,976,429,6435,44.0,89.0,2.0,4.0,12.0,26.0,21.0,62.0,255,177,406,70,691,3501,9.0,27.0,3.0,48.0,43,102,48,218,92.0,262,4.0,29.0,228,55.0,283,11.0,74.0,103.0,621,7.0,12.0,71,2.0,86,19.0,105,27.0,16.0,11.0,77.0,56.0,36.0,21.0,2.0,113.0,31.0,34.0,121,2.0,9.0,90,7.0,23,22.0,6.0,1.0,5.0,6.0,2.0,,218,892,25.0,0.2598870056497175,0.26285714285714284,0.43596059113300495,0.3333333333333333,0.4215686274509804,0.46762048192771083,0.42452830188679247,0.46195652173913043,0.4878917378917379,0.4351851851851852,0.5093457943925234,0.07142857142857142,0.23595505617977527,21.86996238581408,0.6814159292035398,0.024691358024691357,0.054281345565749234,0.0103359173126615,0.018518518518518517,0.05172413793103448,0.012345679012345678,0.007518796992481203,0.013806706114398421,0.016233766233766232,0.02857142857142857,0.04600484261501211,0.042735042735042736,0.06801470588235294,0.3333333333333333,0.13403614457831325,0.4943820224719101,0.6470588235294118,0.1590909090909091,0.09337349397590361,0.3387096774193548,0.38181818181818183,0.23809523809523808,0.38403614457831325,0.07547169811320754,0.5,,0.14130434782608695,0.46153846153846156,0.5225903614457831,0.4747388217522659,0.4859127906976744,0.46136994535519127,0.033823529411764704,0.054502369668246446,0.0694645441389291,0.3154848046309696,13.454433497536943,0.2760755184153513,112.0,6.0,27.0,3.0,5.0,11.0,83.0,231.0,9.0,23.0,23.0,71.0,89.0,258.0,9.0,26.0,28.0,82.0,171.0,96.0,1.0,230.0,83.0,44.0,51.0,13.0,2.0,12.0,4.0,1.0,10.0,8.0,0.6404494382022472,0.3449612403100775,0.34615384615384615,0.34146341463414637,0.3463035019455253,0.3885542168674699,0.11290322580645161,0.00392156862745098,0.04113924050632911,0.007731958762886598,0.044642857142857144,0.03260869565217391,0.005681818181818182,0.4392156862745098,0.4409448818897638,0.30357142857142855,0.04066265060240964,0.2222222222222222,0.2222222222222222,1.0,0.34789156626506024,0.3593073593073593,0.3593073593073593,0.6144578313253012,0.05660377358490566,0.4339622641509434,0.391304347826087,0.7777777777777778,0.059782608695652176,0.45454545454545453,0.3858695652173913,0.323943661971831,0.36086956521739133,25.321705426356587,,,,,,,,,,,,,,,,,,,,,True,,
1709,1610612750,Michael Olowokandi,Michael Olowokandi,1709,MIN,34240.0,571,-18,1045,1043,222,188,128,2088,25.0,38.0,11.0,19.0,7.0,8.0,52.0,120.0,8,80,166,19,179,1111,21.0,31.0,4.0,46.0,16,24,14,46,94.0,66,24.0,11.0,8,5.0,13,,3.0,3.0,31,5.0,33.0,77,8.0,102,38.0,140,9.0,6.0,3.0,10.0,4.0,31.0,6.0,4.0,41.0,5.0,40.0,96,12.0,19.0,29,7.0,13,5.0,31.0,21.0,10.0,31.0,21.0,,46,222,4.0,0.5875,0.6911764705882353,0.4819277108433735,0.6774193548387096,0.6666666666666666,0.4819277108433735,0.6774193548387096,0.6666666666666666,0.5056497175141242,0.696969696969697,0.7419354838709677,0.06626506024096386,0.07894736842105263,18.18181818181818,0.24390243902439024,0.42105263157894735,0.18246445497630331,0.07875894988066826,0.05555555555555555,0.17803030303030304,0.07465618860510806,0.13043478260869565,0.09210526315789473,0.04054054054054054,0.125,0.19327731092436976,0.19298245614035087,0.1693121693121693,0.6774193548387096,0.2289156626506024,0.6578947368421053,0.7142857142857143,0.68,0.7228915662650602,0.43333333333333335,0.46017699115044247,0.5192307692307693,0.04819277108433735,0.6129032258064516,0.5789473684210527,0.2727272727272727,0.3333333333333333,0.875,0.2289156626506024,0.42506385542168673,0.5088689655172414,0.4323708333333333,0.0755813953488372,0.0755813953488372,0.2569832402234637,0.2569832402234637,7.163253012048192,0.21244019138755982,3.0,,,,,,,,,,,,,,,,,,,,,,,5.0,2.0,17.0,2.0,3.0,,,5.0,,,,,,,,0.058333333333333334,0.125,0.16037735849056603,0.04,0.17105263157894737,0.13333333333333333,0.02666666666666667,0.375,0.42857142857142855,1.0,,,,,,,,,,,,,,,,,,,1.0,4.0,6.0,,,,,,,,,,,,,,,,,,True,,
1887,1610612750,Wally Szczerbiak,Wally Szczerbiak,1887,MIN,54666.0,911,33,1716,1672,579,598,214,3388,54.0,75.0,12.0,16.0,15.0,22.0,28.0,52.0,112,138,239,106,460,1868,21.0,36.0,17.0,74.0,33,69,58,136,188.0,88,18.0,13.0,49,17.0,66,4.0,18.0,19.0,149,11.0,24.0,54,9.0,76,35.0,111,16.0,10.0,6.0,22.0,15.0,36.0,7.0,8.0,58.0,16.0,28.0,65,5.0,14.0,123,8.0,44,16.0,7.0,2.0,5.0,7.0,4.0,,136,579,8.0,0.6811594202898551,0.7286821705426356,0.5774058577405857,0.5833333333333334,0.4782608695652174,0.59,0.6333333333333333,0.47560975609756095,0.640625,0.6851851851851852,0.591304347826087,0.05439330543933055,0.09333333333333334,21.014864172219372,0.3793103448275862,0.2,0.08206686930091185,0.04411764705882353,0.047619047619047616,0.08004778972520908,0.04516129032258064,0.07272727272727272,0.023346303501945526,0.0425531914893617,0.06976744186046512,0.06976744186046512,0.1,0.07984790874524715,0.5714285714285714,0.25,0.72,0.7941176470588235,0.6481481481481481,0.17333333333333334,0.5384615384615384,0.5833333333333334,0.5714285714285714,0.37333333333333335,0.35555555555555557,0.75,0.3333333333333333,0.2682926829268293,0.6818181818181818,0.4533333333333333,0.48037333333333343,0.49380483870967745,0.4729475609756097,0.13095238095238096,0.16,0.1608695652173913,0.2956521739130435,10.76694560669456,0.3374125874125874,56.0,13.0,26.0,4.0,2.0,5.0,13.0,35.0,2.0,5.0,2.0,8.0,26.0,61.0,5.0,9.0,4.0,13.0,69.0,9.0,,35.0,13.0,13.0,12.0,13.0,4.0,9.0,2.0,,2.0,11.0,0.8846153846153846,0.4262295081967213,0.5555555555555556,0.3076923076923077,0.4262295081967213,0.20333333333333334,0.07692307692307693,0.017857142857142856,0.07262569832402235,0.05649717514124294,0.08264462809917356,0.05172413793103448,0.03305785123966942,0.5,0.509090909090909,0.7678571428571429,0.08666666666666667,0.5,0.5,0.9230769230769231,0.11666666666666667,0.37142857142857144,0.37142857142857144,0.8461538461538461,0.08888888888888889,0.1111111111111111,0.4,1.0,0.06097560975609756,0.4,0.0975609756097561,0.25,0.37142857142857144,24.203278688524584,,,1.0,3.0,1.0,1.0,0.75,0.6666666666666666,,,,,,,,,,,,,True,,
697,1610612750,Fred Hoiberg,Fred Hoiberg,697,MIN,35710.0,595,64,1095,1087,337,371,145,2182,13.0,18.0,1.0,1.0,2.0,3.0,3.0,9.0,37,34,64,37,228,1216,3.0,7.0,4.0,40.0,5,10,19,56,62.0,6,2.0,2.0,24,9.0,33,4.0,5.0,10.0,75,5.0,9.0,50,3.0,64,14.0,78,24.0,10.0,14.0,6.0,5.0,4.0,1.0,,10.0,5.0,21.0,48,,,42,2.0,8,8.0,5.0,4.0,1.0,6.0,2.0,1.0,56,337,12.0,0.9117647058823529,0.9393939393939394,0.53125,0.42857142857142855,0.5,0.6821428571428572,0.8181818181818182,0.6851851851851852,0.7077922077922078,0.8260869565217391,0.7361111111111112,0.03125,,13.036565977742448,0.6,0.10714285714285714,0.11737089201877934,0.026239067055393587,0.03424657534246575,0.11423220973782772,0.028629856850715747,0.012987012987012988,0.046052631578947366,0.03968253968253968,,0.10236220472440945,0.12844036697247707,0.12105263157894737,0.3333333333333333,0.12857142857142856,0.7222222222222222,0.7222222222222222,0.8461538461538461,0.06428571428571428,0.3333333333333333,0.375,1.0,0.2642857142857143,0.045454545454545456,1.0,,0.1111111111111111,0.6666666666666666,0.6714285714285714,0.4996064285714284,0.5083,0.49569444444444444,0.0547945205479452,0.11428571428571428,0.17543859649122806,0.24561403508771928,12.784375,0.30776255707762556,18.0,12.0,21.0,2.0,2.0,4.0,29.0,55.0,8.0,13.0,7.0,13.0,41.0,76.0,10.0,15.0,9.0,17.0,123.0,,,55.0,29.0,5.0,9.0,11.0,1.0,2.0,1.0,,,12.0,1.0,0.5394736842105263,0.6666666666666666,0.5294117647058824,0.5394736842105263,0.5428571428571428,0.1111111111111111,0.02702702702702703,0.10185185185185185,0.008771929824561403,0.10666666666666667,0.09090909090909091,0.016129032258064516,0.4864864864864865,0.5,0.9444444444444444,0.15,0.5714285714285714,0.6,1.0,0.39285714285714285,0.5272727272727272,0.5272727272727272,1.0,0.09090909090909091,0.5909090909090909,0.6153846153846154,1.0,0.14814814814814814,0.5,0.48148148148148145,0.5384615384615384,0.5272727272727272,24.50921052631579,,,,2.0,,,1.0,1.0,1.0,1.0,1.0,0.013157894736842105,0.047619047619047616,,,,,,,,True,,
2239,1610612750,Trenton Hassell,Trenton Hassell,2239,MIN,64222.0,1070,-71,1953,1967,467,534,281,3920,40.0,81.0,7.0,20.0,11.0,14.0,25.0,63.0,91,114,235,40,268,2115,15.0,34.0,4.0,34.0,23,39,15,61,146.0,82,16.0,20.0,54,18.0,72,5.0,17.0,19.0,162,12.0,30.0,48,2.0,75,42.0,117,10.0,4.0,6.0,14.0,11.0,13.0,3.0,,27.0,6.0,39.0,91,2.0,1.0,50,6.0,19,9.0,13.0,4.0,7.0,13.0,9.0,,61,467,6.0,0.6403508771929824,0.6886792452830188,0.4851063829787234,0.4411764705882353,0.5897435897435898,0.47107438016528924,0.4411764705882353,0.5348837209302325,0.5075757575757576,0.4722222222222222,0.5865384615384616,0.0851063829787234,0.1728395061728395,12.779973649538867,0.5185185185185185,0.046511627906976744,0.058823529411764705,0.039473684210526314,0.05429864253393665,0.0722057368941642,0.04281345565749235,0.07608695652173914,0.02564102564102564,0.05945945945945946,0.027777777777777776,0.0784313725490196,0.03619909502262444,0.058823529411764705,0.6923076923076923,0.3347107438016529,0.49382716049382713,0.5970149253731343,0.575,0.2603305785123967,0.3968253968253968,0.423728813559322,0.28,0.3760330578512397,0.5882352941176471,0.35,0.14285714285714285,0.32558139534883723,0.7857142857142857,0.36363636363636365,0.45284104166666667,0.5009851851851851,0.45354756097560983,0.07450980392156863,0.07661290322580645,0.12686567164179105,0.22761194029850745,9.41191489361702,0.23911930363543266,49.0,,,,,,,7.0,,,,4.0,,7.0,,,,4.0,,,2.0,5.0,,13.0,18.0,25.0,5.0,7.0,2.0,,8.0,,,,,,,0.028925619834710745,0.06349206349206349,0.02197802197802198,0.1282051282051282,0.030303030303030304,0.1276595744680851,0.12962962962962962,0.04716981132075472,0.5384615384615384,0.550561797752809,0.8775510204081632,,,,,0.028925619834710745,,,,,,,,,,0.09302325581395349,,,32.84285714285714,,1.0,1.0,,,,,,,,,,,2.0,,,,,,,True,,
84,1610612750,Latrell Sprewell,Latrell Sprewell,84,MIN,67534.0,1126,-24,2109,2078,573,582,268,4187,41.0,78.0,8.0,13.0,12.0,15.0,41.0,87.0,183,147,348,72,456,2268,18.0,41.0,6.0,45.0,31,79,26,112,158.0,136,20.0,23.0,73,11.0,84,,27.0,25.0,179,3.0,30.0,72,3.0,98,34.0,132,27.0,20.0,7.0,40.0,33.0,26.0,7.0,5.0,66.0,16.0,26.0,70,2.0,5.0,89,8.0,35,8.0,10.0,3.0,2.0,11.0,8.0,,112,573,10.0,0.5374149659863946,0.5766423357664233,0.4224137931034483,0.43902439024390244,0.3924050632911392,0.43243243243243246,0.38235294117647056,0.4095238095238095,0.46979166666666666,0.39473684210526316,0.4661016949152542,0.06609195402298851,0.1794871794871795,22.618061309030654,0.6060606060606061,0.05172413793103448,0.08470588235294117,0.038461538461538464,0.014218009478672985,0.09082217973231357,0.033299697275479316,0.038461538461538464,0.038011695906432746,0.012195121951219513,0.02127659574468085,0.06405693950177936,0.06837606837606838,0.11343283582089553,0.7272727272727273,0.17567567567567569,0.5256410256410257,0.640625,0.43902439024390244,0.19594594594594594,0.47126436781609193,0.5125,0.5365853658536586,0.41216216216216217,0.2549019607843137,0.6153846153846154,,0.14285714285714285,0.8,0.3918918918918919,0.47356606334841617,0.4660386363636364,0.45925528846153835,0.07838983050847458,0.09333333333333334,0.09868421052631579,0.24561403508771928,12.120689655172415,0.2716927453769559,65.0,12.0,40.0,5.0,5.0,15.0,18.0,56.0,,5.0,3.0,11.0,30.0,96.0,1.0,10.0,8.0,26.0,87.0,3.0,2.0,54.0,18.0,11.0,21.0,23.0,5.0,8.0,5.0,2.0,6.0,5.0,0.9666666666666667,0.3125,0.1,0.3076923076923077,0.3191489361702128,0.21621621621621623,0.08045977011494253,0.01092896174863388,0.11734693877551021,0.0390625,0.12413793103448276,0.09803921568627451,0.0211864406779661,0.3551912568306011,0.35911602209944754,0.6,0.09009009009009009,0.3,0.3,1.0,0.12612612612612611,0.32142857142857145,0.32727272727272727,0.9444444444444444,0.09803921568627451,0.09803921568627451,,,0.14285714285714285,0.3333333333333333,0.10476190476190476,0.2727272727272727,0.3333333333333333,24.960416666666664,,,,1.0,,,0.2,1.0,1.0,1.0,1.0,0.010416666666666666,,5.0,1.0,1.0,2.0,0.017857142857142856,0.022727272727272728,0.020618556701030927,True,,
1853,1610612750,Anthony Carter,Anthony Carter,1853,MIN,1438.0,24,23,44,43,14,14,7,87,2.0,2.0,1.0,1.0,1.0,1.0,,,2,4,4,1,9,32,1.0,1.0,,2.0,2,2,1,5,6.0,2,,,3,2.0,5,,,1.0,12,1.0,,1,,3,1.0,4,,,,,,2.0,,,2.0,1.0,,1,1.0,,2,,1,,,,,,,,5,14,,0.75,0.75,1.0,1.0,1.0,0.8,1.0,0.6666666666666666,0.75,1.0,0.625,,,14.285714285714285,,,0.058823529411764705,,0.16666666666666666,0.125,0.04,,,0.25,,,,0.1,,0.4,1.0,1.0,1.0,,,,,0.4,1.0,1.0,1.0,0.3333333333333333,1.0,0.6,0.45605,,0.4701166666666667,0.16666666666666666,0.2,0.2222222222222222,0.5555555555555556,9.774999999999999,0.3181818181818182,2.0,,1.0,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,2.0,2.0,2.0,,1.0,1.0,,,,,,,,,0.2,,,0.2857142857142857,,,0.4,,1.0,1.0,0.5,0.2,,,,,,,,,,,,0.3333333333333333,,,,,23.7,,,,,,,,,,,,,,,,,,,,,True,,
2204,1610612750,Eddie Griffin,Eddie Griffin,2204,MIN,42667.0,711,43,1311,1306,399,448,182,2617,30.0,58.0,13.0,32.0,8.0,18.0,17.0,55.0,43,64,156,22,258,1425,25.0,51.0,4.0,57.0,21,47,11,83,70.0,58,34.0,11.0,29,2.0,31,1.0,13.0,12.0,64,8.0,49.0,110,10.0,155,60.0,215,10.0,6.0,4.0,17.0,12.0,11.0,5.0,4.0,28.0,7.0,47.0,64,4.0,2.0,29,4.0,13,3.0,59.0,47.0,9.0,59.0,36.0,1.0,83,399,3.0,0.546875,0.7446808510638298,0.41025641025641024,0.49019607843137253,0.44680851063829785,0.4419475655430712,0.4818181818181818,0.4864864864864865,0.46236559139784944,0.5089285714285714,0.5123456790123457,0.07051282051282051,0.1206896551724138,20.197368421052634,0.6071428571428571,0.2777777777777778,0.20109689213893966,0.12158808933002481,0.037914691943127965,0.21137026239067055,0.09283387622149837,0.13793103448275862,0.11494252873563218,0.03333333333333333,0.06451612903225806,0.17553191489361702,0.22377622377622378,0.20833333333333334,0.6101694915254238,0.21722846441947566,0.5172413793103449,0.5882352941176471,0.5,0.20599250936329588,0.3090909090909091,0.3333333333333333,0.4117647058823529,0.16104868913857678,0.5818181818181818,0.40625,0.23076923076923078,0.24324324324324326,0.4444444444444444,0.6329588014981273,0.49011722846441946,0.526754081632653,0.4871912162162162,0.04710144927536232,0.07878787878787878,0.22093023255813954,0.32170542635658916,8.21923076923077,0.30434782608695654,17.0,2.0,2.0,,2.0,2.0,34.0,109.0,1.0,4.0,8.0,25.0,36.0,111.0,1.0,4.0,10.0,27.0,108.0,,,109.0,34.0,1.0,4.0,35.0,6.0,1.0,3.0,,4.0,,1.0,0.32432432432432434,0.25,0.37037037037037035,0.32432432432432434,0.4157303370786517,0.07272727272727272,,0.2517985611510791,0.11971830985915492,0.23157894736842105,0.29545454545454547,0.039735099337748346,0.3953488372093023,0.3953488372093023,0.7647058823529411,0.00749063670411985,1.0,1.0,1.0,0.40823970037453183,0.3119266055045872,0.3238095238095238,1.0,,0.07272727272727272,0.25,1.0,0.02702702702702703,1.0,0.33783783783783783,0.32,0.3119266055045872,25.157657657657655,6.0,,1.0,,,,,,4.0,,,0.036036036036036036,,3.0,3.0,,,0.03669724770642202,0.12,,True,,
2058,1610612750,Mark Madsen,Mark Madsen,2058,MIN,11555.0,193,11,346,355,96,127,53,701,11.0,18.0,5.0,8.0,4.0,6.0,1.0,2.0,1,13,21,7,33,369,5.0,8.0,2.0,12.0,4,6,2,10,12.0,14,10.0,3.0,6,4.0,10,1.0,2.0,4.0,24,3.0,17.0,14,,19,22.0,41,,,,3.0,1.0,7.0,2.0,,10.0,3.0,18.0,34,5.0,4.0,13,1.0,4,3.0,2.0,2.0,,2.0,2.0,,10,96,3.0,0.46153846153846156,0.75,0.6190476190476191,0.625,0.6666666666666666,0.6190476190476191,0.625,0.6666666666666666,0.6111111111111112,0.6,0.625,0.14285714285714285,0.16666666666666666,8.958837772397095,0.3,,0.09722222222222222,0.1259259259259259,0.06666666666666667,0.10555555555555556,0.1111111111111111,0.11764705882352941,0.1323529411764706,0.05714285714285714,0.1,0.12903225806451613,0.15384615384615385,0.05405405405405406,1.0,0.8571428571428571,0.6111111111111112,0.7333333333333333,0.45454545454545453,0.09523809523809523,0.5,0.5,1.0,0.047619047619047616,1.0,0.625,,1.0,0.6666666666666666,0.8571428571428571,0.5537190476190477,0.5293714285714286,0.6115666666666667,0.16666666666666666,0.16666666666666666,0.36363636363636365,0.30303030303030304,1.8238095238095238,0.2774566473988439,1.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,5.0,,,1.0,1.0,2.0,,,,,,,,,,0.1388888888888889,0.12121212121212122,0.15384615384615385,0.1,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,,,,0.25,,True,,
