EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LostBallOutOfBoundsTurnovers,Travels,Technical Free Throw Trips,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ShortMidRangeAssists,SelfOReb,NonShootingFoulsDrawn,BlockedShortMidRange,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,LongMidRangePctBlocked,SelfORebPct,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,OffThreePtRebounds,ShortMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,HeaveAttempts,Corner3Assists,Defensive 3 Seconds Violations,Corner3FGM,PenaltyCorner3FGM,PenaltyFG3M,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,BlockedLongMidRange,OffCorner3ReboundPct,on,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3FGA,PenaltyArc3FGM,SecondChanceFG3A,Clear Path Fouls,SecondChanceCorner3Frequency,PenaltyArc3Accuracy,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,PtsUnassisted3s,BlockedCorner3,OffensiveGoaltends,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,3pt And 1 Free Throw Trips,FoulsDrawn,Offensive Fouls Drawn
1425,1610612751,Aaron Williams,Aaron Williams,1425,NJN,8870.0,148,-65,270,282,94.0,128.0,28.0,552,11.0,16.0,4.0,4.0,1.0,2.0,1.0,7.0,2.0,4.0,14.0,27.0,9.0,37.0,293,4.0,5.0,2.0,10.0,2.0,5.0,1.0,5.0,22.0,6.0,6.0,4.0,5.0,1.0,6.0,1.0,1.0,4.0,13.0,7.0,3.0,20.0,1.0,24.0,7.0,31.0,4.0,3.0,1.0,5.0,2.0,3.0,6.0,2.0,11.0,1.0,1.0,14.0,25.0,2.0,3.0,10.0,2.0,6.0,5.0,5.0,5.0,4.0,1.0,1.0,5.0,94.0,1.0,0.7857142857142857,1.0,0.5185185185185185,0.8,0.4,0.5185185185185185,0.8,0.4,0.5967741935483871,1.0,0.4166666666666667,0.1481481481481481,0.25,13.90728476821192,0.4545454545454545,0.0909090909090909,0.2,0.0648148148148148,0.1111111111111111,0.1811023622047244,0.0542635658914728,0.048780487804878,0.0625,0.0784313725490196,0.3225806451612903,0.1428571428571428,0.1458333333333333,0.1052631578947368,0.125,0.8,0.5925925925925926,0.6875,0.9166666666666666,0.7272727272727273,0.2592592592592592,0.1428571428571428,0.1428571428571428,1.0,0.1481481481481481,0.5,0.5,1.0,0.8,1.0,0.25,0.4,0.5,0.5925925925925926,0.4967518518518518,0.552925,0.44568,0.1935483870967742,0.1935483870967742,0.2702702702702703,0.1351351351351351,4.6037037037037045,0.3481481481481481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500,1610612751,Ron Mercer,Ron Mercer,1500,NJN,1399.0,23,-11,40,47,15.0,25.0,5.0,87,,1.0,,,,,2.0,2.0,3.0,7.0,5.0,10.0,1.0,11.0,51,,,,,2.0,4.0,1.0,5.0,6.0,4.0,,,,,,,,,,,,2.0,,2.0,,2.0,,,,,,,3.0,,3.0,,1.0,,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,,5.0,15.0,,0.6,0.6,0.5,,0.5,0.5,,0.5,0.5,,0.5,,,28.88888888888889,,,0.1333333333333333,,,0.1052631578947368,,,,,,,0.25,,,,0.1,,,,0.2,1.0,1.0,0.5,0.7,0.4285714285714285,0.4285714285714285,0.6666666666666666,,,,,,0.1,0.41212,,0.37695,,,,0.4545454545454545,15.47,0.375,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1934,1610612751,Rodney Buford,Rodney Buford,1934,NJN,5345.0,89,-54,164,168,55.0,62.0,17.0,332,1.0,5.0,,,1.0,2.0,1.0,3.0,8.0,20.0,10.0,28.0,2.0,25.0,188,1.0,4.0,,2.0,4.0,11.0,2.0,10.0,16.0,4.0,,2.0,5.0,1.0,6.0,1.0,1.0,3.0,13.0,1.0,,10.0,,10.0,1.0,11.0,3.0,2.0,1.0,1.0,,1.0,,,1.0,,1.0,1.0,7.0,,,2.0,,,1.0,,1.0,,,,10.0,55.0,4.0,0.8,0.8,0.3571428571428571,0.25,0.3636363636363636,0.3484848484848485,0.25,0.3076923076923077,0.3676470588235294,0.25,0.3571428571428571,0.0714285714285714,0.2,19.02173913043478,1.0,,0.1818181818181818,0.0144927536231884,,0.1428571428571428,0.0121951219512195,,,0.03125,0.1428571428571428,0.2142857142857142,0.1851851851851851,,,,0.1515151515151515,0.2,0.25,,0.0909090909090909,0.3333333333333333,0.3333333333333333,1.0,0.6060606060606061,0.4,0.4210526315789473,0.875,,,,0.1538461538461538,0.5,0.303030303030303,0.4504075757575758,0.406675,0.4792576923076923,,,0.08,0.4,14.689285714285717,0.3353658536585366,,,,2.0,1.0,1.0,3.0,1.0,1.0,5.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.1515151515151515,0.05,0.0555555555555555,0.0606060606060606,0.0909090909090909,0.3333333333333333,0.3333333333333333,1.0,0.0769230769230769,0.0769230769230769,0.3333333333333333,19.92,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2243,1610612751,Brian Scalabrine,Brian Scalabrine,2243,NJN,4232.0,71,-48,133,138,54.0,71.0,15.0,271,5.0,9.0,2.0,2.0,,1.0,,4.0,1.0,5.0,6.0,18.0,2.0,17.0,157,2.0,2.0,,4.0,,4.0,,,8.0,4.0,4.0,3.0,5.0,,5.0,,3.0,1.0,10.0,4.0,2.0,3.0,2.0,7.0,5.0,12.0,4.0,1.0,3.0,5.0,3.0,2.0,5.0,3.0,10.0,,5.0,4.0,8.0,,2.0,2.0,,1.0,1.0,1.0,1.0,1.0,,,,54.0,,0.6666666666666666,1.0,0.3333333333333333,1.0,,0.3125,1.0,,0.34,1.0,,0.1666666666666666,0.2222222222222222,23.33333333333333,0.5,0.3333333333333333,0.0789473684210526,0.0754716981132075,0.1428571428571428,0.0961538461538461,0.0793650793650793,0.1176470588235294,,0.0769230769230769,0.0666666666666666,,0.1428571428571428,0.2222222222222222,,1.0,0.375,0.5555555555555556,0.7142857142857143,0.6,0.1666666666666666,,,,0.2083333333333333,0.2,0.2,1.0,1.0,1.0,,0.1428571428571428,,0.625,0.50195,0.525,0.4851071428571428,0.04,0.0526315789473684,0.2352941176470588,,7.605555555555556,0.4060150375939849,,,,1.0,1.0,1.0,5.0,2.0,1.0,6.0,3.0,3.0,5.0,1.0,1.0,,,,1.0,0.1666666666666666,0.1666666666666666,0.25,,,0.0416666666666666,0.2083333333333333,0.2,0.2,1.0,0.1428571428571428,0.2857142857142857,0.2,25.166666666666668,1.0,0.25,0.1,0.1428571428571428,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2565,1610612751,Zoran Planinic,Zoran Planinic,2565,NJN,2640.0,44,-5,78,80,24.0,46.0,7.0,158,4.0,8.0,,,,,1.0,2.0,2.0,3.0,7.0,13.0,2.0,19.0,89,,,,,,1.0,2.0,2.0,10.0,4.0,,2.0,5.0,2.0,7.0,,1.0,3.0,16.0,1.0,1.0,2.0,,3.0,1.0,4.0,2.0,1.0,1.0,1.0,,1.0,1.0,,2.0,1.0,1.0,2.0,5.0,1.0,1.0,3.0,1.0,2.0,,,,,,,2.0,24.0,1.0,0.7142857142857143,0.7142857142857143,0.5384615384615384,,,0.53125,,,0.5588235294117647,,0.3333333333333333,0.1538461538461538,0.25,22.35294117647059,0.5,,0.0714285714285714,0.0344827586206896,0.0833333333333333,0.075,0.0277777777777777,,,0.1,,,0.1538461538461538,0.0909090909090909,,,0.5,0.5,0.6666666666666666,0.5,0.125,0.5,0.5,1.0,0.1875,0.6666666666666666,0.6666666666666666,1.0,,,,,,0.6875,0.5220400000000001,,0.3798,0.1176470588235294,0.1428571428571428,,0.1052631578947368,5.807692307692308,0.3076923076923077,,,,,,1.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,,,,1.0,0.3333333333333333,0.5,0.1875,,,,0.1875,0.3333333333333333,0.3333333333333333,1.0,,0.5,0.5,38.3,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,1610612751,Eric Williams,Eric Williams,677,NJN,4193.0,70,-28,121,130,57.0,63.0,14.0,251,1.0,3.0,,,1.0,1.0,2.0,5.0,1.0,1.0,4.0,9.0,5.0,19.0,135,,,1.0,1.0,3.0,5.0,5.0,14.0,4.0,4.0,,,7.0,,7.0,,4.0,3.0,14.0,2.0,,3.0,2.0,5.0,2.0,7.0,1.0,1.0,,3.0,,2.0,,1.0,3.0,1.0,2.0,2.0,9.0,2.0,,7.0,1.0,3.0,,,,,,,14.0,57.0,2.0,0.5,0.5,0.4444444444444444,,0.6,0.4666666666666667,,0.5625,0.5277777777777778,0.5,0.6363636363636364,,,15.217391304347828,1.0,0.2857142857142857,0.0638297872340425,0.0408163265306122,,0.0508474576271186,0.0344827586206896,0.05,0.125,,,,0.1363636363636363,,,,0.2,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.4,0.4,0.5,0.0666666666666666,1.0,1.0,1.0,,,,0.125,1.0,0.6,0.48596,,0.44765,0.1764705882352941,0.2727272727272727,0.0526315789473684,0.7368421052631579,6.033333333333333,0.4710743801652892,,,,4.0,2.0,,2.0,1.0,2.0,6.0,3.0,6.0,2.0,,,1.0,1.0,,1.0,0.3333333333333333,0.3333333333333333,0.4,,0.1111111111111111,0.2666666666666666,0.1333333333333333,,,,0.25,0.125,,24.03333333333333,,,,,,,,2.0,1.0,1.0,0.3333333333333333,0.5,0.5,1.0,0.5,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210,1610612751,Richard Jefferson,Richard Jefferson,2210,NJN,6312.0,105,-23,194,199,69.0,98.0,19.0,393,4.0,16.0,,3.0,3.0,9.0,2.0,2.0,10.0,22.0,16.0,40.0,20.0,58.0,197,3.0,9.0,,6.0,9.0,19.0,13.0,31.0,20.0,12.0,2.0,3.0,10.0,2.0,12.0,1.0,2.0,7.0,26.0,4.0,4.0,12.0,3.0,19.0,4.0,23.0,3.0,3.0,,8.0,,4.0,5.0,4.0,13.0,1.0,4.0,5.0,10.0,,3.0,23.0,2.0,8.0,1.0,1.0,2.0,,,,31.0,69.0,1.0,0.625,0.6666666666666666,0.4,0.3333333333333333,0.4736842105263157,0.38,0.3333333333333333,0.391304347826087,0.4833333333333333,0.3333333333333333,0.5344827586206896,0.075,0.1875,33.7962962962963,0.6153846153846154,0.2727272727272727,0.16,0.0526315789473684,0.2222222222222222,0.1720430107526881,0.0434782608695652,0.088235294117647,,0.0285714285714285,0.1304347826086956,0.1875,0.1666666666666666,0.2666666666666666,,,0.32,0.25,0.3076923076923077,0.5,0.04,1.0,1.0,,0.44,0.4545454545454545,0.4545454545454545,0.8,0.3333333333333333,,,0.391304347826087,0.3333333333333333,0.52,0.473765306122449,0.46455,0.476259090909091,0.1428571428571428,0.1739130434782608,0.1034482758620689,0.5344827586206896,10.6625,0.3556701030927835,,1.0,,3.0,1.0,,7.0,3.0,2.0,10.0,4.0,6.0,7.0,,1.0,2.0,4.0,,1.0,0.2,0.2,0.2,,0.074074074074074,0.06,0.14,,,,0.0434782608695652,0.1304347826086956,,26.06,,,,,,1.0,,2.0,,,,0.6666666666666666,0.6666666666666666,1.0,,1.0,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2215,1610612751,Jason Collins,Jason Collins,2215,NJN,1652.0,28,2,50,52,7.0,14.0,4.0,102,1.0,1.0,1.0,1.0,,,,,1.0,3.0,2.0,4.0,,4.0,47,1.0,1.0,,2.0,,,,,2.0,2.0,2.0,,1.0,,1.0,,,1.0,2.0,1.0,1.0,2.0,1.0,4.0,1.0,5.0,1.0,1.0,,1.0,,1.0,,,1.0,,,3.0,4.0,,,,,,,,,,,,,7.0,,0.5,1.0,0.5,1.0,,0.5,1.0,,0.5,1.0,,,,9.25925925925926,1.0,0.5,0.1111111111111111,0.05,0.3333333333333333,0.1428571428571428,0.0476190476190476,0.1666666666666666,,,,,0.1818181818181818,,1.0,,0.25,1.0,1.0,,,,,,0.75,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,,,0.25,0.4388,0.5728,,,,0.5,,13.0,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,1610612751,Travis Best,Travis Best,696,NJN,4002.0,67,-22,120,124,53.0,47.0,14.0,244,,6.0,,,,4.0,2.0,3.0,7.0,14.0,9.0,23.0,3.0,21.0,126,1.0,2.0,2.0,4.0,4.0,12.0,1.0,9.0,10.0,8.0,,5.0,6.0,2.0,8.0,,2.0,4.0,18.0,2.0,1.0,5.0,,6.0,2.0,8.0,3.0,2.0,1.0,3.0,1.0,3.0,1.0,,4.0,,2.0,3.0,5.0,,,3.0,,1.0,1.0,,1.0,,,,9.0,53.0,,0.5555555555555556,0.5555555555555556,0.391304347826087,0.5,0.3333333333333333,0.375,0.5,0.3333333333333333,0.4,0.6666666666666666,0.3333333333333333,0.217391304347826,0.6666666666666666,20.863309352517987,0.75,,0.1041666666666666,0.0384615384615384,0.125,0.1071428571428571,0.0338983050847457,0.0454545454545454,,0.0434782608695652,,0.125,0.1481481481481481,,0.25,,0.25,,,,0.125,0.6666666666666666,1.0,,0.5833333333333334,0.5,0.5,0.7142857142857143,,,,0.3333333333333333,,0.2916666666666667,0.44214375,0.399,0.4361000000000001,0.04,0.0416666666666666,0.1904761904761904,0.4285714285714285,13.22173913043478,0.4416666666666666,,,1.0,,,,1.0,,,1.0,,,1.0,,,,,,,,,0.0416666666666666,,,,0.0416666666666666,,,,,,,25.5,,0.3333333333333333,,,,2.0,,,,,,,,,,,,,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,1610612751,Alonzo Mourning,Alonzo Mourning,297,NJN,1217.0,20,1,35,40,11.0,23.0,2.0,75,,2.0,,1.0,,2.0,,,,,,2.0,4.0,4.0,31,,1.0,,,,2.0,2.0,2.0,,,,2.0,,,,,,,,2.0,2.0,4.0,1.0,7.0,2.0,9.0,,,,1.0,,,,1.0,1.0,,1.0,1.0,3.0,,,6.0,,1.0,3.0,3.0,3.0,,,,2.0,11.0,1.0,,,,,,,,,0.4,,0.25,1.0,1.0,15.789473684210526,1.0,0.5,0.16,0.1666666666666666,0.3333333333333333,0.1935483870967742,0.1428571428571428,0.2,,,0.0833333333333333,0.2,0.25,0.25,0.5,,1.0,,,,,,,,,,,,1.0,,,1.0,,1.0,0.53675,0.4989,0.53675,0.3333333333333333,0.3333333333333333,,0.5,,0.3142857142857143,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
