EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,FTOffRebounds,LostBallSteals,BlockedLongMidRange,BlockedShortMidRange,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,OffFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,HeaveAttempts,StepOutOfBoundsTurnovers,Clear Path Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,LongMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,Blocked3s,BlockedArc3,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,on,OffensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked
1548,1610612738,Mark Blount,Mark Blount,1548,BOS,25009.0,417,-22,797,789,215,220,106,1586,29,42,11.0,19.0,9.0,12.0,9.0,26.0,27.0,63,1.0,65,131,1.0,27.0,157,825,12.0,23.0,4.0,28.0,15.0,31.0,8.0,38.0,96,34.0,20.0,5.0,16,3.0,19,2.0,1.0,11.0,1.0,4.0,41,7.0,23.0,11.0,35,7.0,53,30.0,83,2.0,7.0,7.0,15.0,1.0,9.0,16.0,3.0,6.0,2.0,31.0,2.0,7.0,31.0,54.0,5.0,3.0,35.0,5.0,18.0,2.0,11.0,11.0,11.0,5.0,1.0,6.0,1.0,38.0,215,3.0,0.7384615384615385,0.8727272727272727,0.4961832061068702,0.5217391304347826,0.4838709677419355,0.49242424242424243,0.5217391304347826,0.4838709677419355,0.5340136054421769,0.56,0.5277777777777778,0.007575757575757576,0.03816793893129771,0.09523809523809523,0.038461538461538464,19.284940411700973,0.4838709677419355,0.21875,0.11864406779661017,0.0749185667752443,0.11702127659574468,0.125,0.11825192802056556,0.08264462809917356,0.09523809523809523,0.10144927536231885,0.045112781954887216,0.1,0.1875,0.06315789473684211,0.16071428571428573,0.1388888888888889,0.1111111111111111,0.13636363636363635,0.03278688524590164,0.45454545454545453,0.3181818181818182,0.6904761904761905,0.7631578947368421,0.5172413793103449,0.19696969696969696,0.34615384615384615,0.36,0.6666666666666666,0.4772727272727273,0.42857142857142855,0.42857142857142855,1.0,0.007575757575757576,0.8260869565217391,0.5789473684210527,0.09090909090909091,0.3870967741935484,0.75,0.32575757575757575,0.4630265151515152,0.5405285714285714,0.4726709677419355,0.12413793103448276,0.125,0.17834394904458598,0.24203821656050956,10.10763358778626,23.5,0.2697616060225847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1711,1610612738,Raef LaFrentz,Raef LaFrentz,1711,BOS,12466.0,208,34,405,408,154,152,55,813,18,31,6.0,13.0,8.0,15.0,1.0,5.0,5.0,13,4.0,24,49,10.0,11.0,71,413,7.0,15.0,2.0,16.0,9.0,22.0,9.0,30.0,36,12.0,10.0,7.0,3,3.0,6,1.0,2.0,1.0,1.0,1.0,15,2.0,11.0,10.0,24,4.0,38,15.0,53,,7.0,4.0,4.0,2.0,3.0,4.0,,1.0,,8.0,,3.0,16.0,24.0,2.0,1.0,12.0,2.0,5.0,2.0,10.0,7.0,10.0,2.0,,1.0,,30.0,154,3.0,0.75,0.9473684210526315,0.4897959183673469,0.4666666666666667,0.4090909090909091,0.5084745762711864,0.4375,0.40384615384615385,0.5546875,0.47058823529411764,0.5,0.1694915254237288,0.14285714285714285,0.12903225806451613,0.6,15.126050420168069,0.5,0.17391304347826086,0.16666666666666666,0.07051282051282051,0.18518518518518517,0.058823529411764705,0.1717171717171717,0.06842105263157895,0.07936507936507936,0.02564102564102564,0.09259259259259259,0.08333333333333333,,0.08333333333333333,0.23684210526315788,0.1896551724137931,0.1951219512195122,0.15384615384615385,,0.2,0.5254237288135594,0.5806451612903226,0.6666666666666666,0.7222222222222222,0.0847457627118644,0.2,0.5,1.0,0.22033898305084745,0.38461538461538464,0.38461538461538464,0.8,0.06779661016949153,0.8125,0.46153846153846156,0.16666666666666666,0.5769230769230769,0.5333333333333333,0.6949152542372882,0.5289898305084747,0.5371615384615385,0.5382692307692308,0.08064516129032258,0.09615384615384616,0.22535211267605634,0.4225352112676056,6.1428571428571415,24.27,0.3802469135802469,2.0,1.0,2.0,6.0,1.0,1.0,3.0,4.0,1.0,1.0,4.0,12.0,6.0,2.0,2.0,3.0,1.0,2.0,1.0,0.4,0.25,0.4,0.10526315789473684,0.5,0.5,1.0,0.1016949152542373,0.3333333333333333,0.3333333333333333,1.0,0.0625,0.038461538461538464,0.11538461538461539,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,24968.0,416,37,819,813,312,336,99,1632,30,55,3.0,11.0,13.0,24.0,4.0,21.0,22.0,53,12.0,56,129,49.0,68.0,234,824,5.0,16.0,3.0,19.0,28.0,56.0,45.0,116.0,40,72.0,4.0,11.0,39,16.0,55,13.0,3.0,18.0,4.0,17.0,126,1.0,11.0,11.0,60,10.0,81,12.0,93,2.0,18.0,10.0,20.0,1.0,14.0,8.0,1.0,6.0,3.0,28.0,3.0,10.0,18.0,30.0,,2.0,85.0,4.0,22.0,16.0,10.0,8.0,10.0,7.0,,,,116.0,312,3.0,0.35714285714285715,0.37037037037037035,0.43410852713178294,0.3125,0.5,0.46629213483146065,0.38095238095238093,0.461038961038961,0.5328638497652582,0.4090909090909091,0.5606060606060606,0.2752808988764045,0.08527131782945736,0.14545454545454545,0.09523809523809523,25.502645502645503,0.7142857142857143,0.29411764705882354,0.2054794520547945,0.03767123287671233,0.09649122807017543,0.012987012987012988,0.1748768472906404,0.032520325203252036,0.06896551724137931,0.029411764705882353,0.009259259259259259,0.0196078431372549,,0.1320754716981132,0.2222222222222222,0.25757575757575757,0.10588235294117647,0.06896551724137931,0.022222222222222223,0.7,0.3089887640449438,0.5454545454545454,0.6382978723404256,0.3333333333333333,0.11797752808988764,0.19047619047619047,0.21052631578947367,0.25,0.29775280898876405,0.41509433962264153,0.4230769230769231,0.4090909090909091,0.06741573033707865,0.5238095238095238,0.2727272727272727,,0.3116883116883117,0.5416666666666666,0.5842696629213483,0.4939225988700565,0.5263666666666668,0.47956776315789473,0.1218274111675127,0.14965986394557823,0.0811965811965812,0.49572649572649574,9.412403100775194,25.30816326530612,0.38095238095238093,6.0,3.0,12.0,37.0,5.0,4.0,18.0,18.0,5.0,5.0,21.0,42.0,36.0,12.0,,8.0,2.0,,0.7777777777777778,0.3673469387755102,0.23809523809523808,0.375,,0.5,0.5,0.6666666666666666,0.20786516853932585,0.32432432432432434,0.32432432432432434,0.8333333333333334,0.23809523809523808,0.03896103896103896,0.23376623376623376,0.2222222222222222,0.3333333333333333,1.0,2.0,2.0,12.0,1.0,1.0,1.0,1.0,9.0,2.0,0.4,0.018867924528301886,0.4,1.0,0.3333333333333333,0.04,,,,,,,,,True,,,,
1729,1610612738,Ricky Davis,Ricky Davis,1729,BOS,55364.0,923,-10,1792,1794,518,570,230,3586,65,106,9.0,17.0,11.0,29.0,26.0,67.0,77.0,167,20.0,168,340,66.0,96.0,480,1838,12.0,30.0,10.0,34.0,30.0,75.0,36.0,108.0,158,178.0,10.0,20.0,82,18.0,100,9.0,9.0,42.0,12.0,28.0,218,5.0,20.0,17.0,40,7.0,64,27.0,91,6.0,30.0,20.0,54.0,10.0,36.0,37.0,8.0,18.0,8.0,91.0,6.0,21.0,25.0,69.0,1.0,6.0,116.0,8.0,52.0,4.0,5.0,1.0,5.0,5.0,,,,108.0,518,10.0,0.47023809523809523,0.48466257668711654,0.49411764705882355,0.4,0.4,0.4729064039408867,0.3,0.34615384615384615,0.5176211453744494,0.36666666666666664,0.43089430894308944,0.1625615763546798,0.058823529411764705,0.14150943396226415,0.04477611940298507,26.31578947368421,0.5934065934065934,0.09333333333333334,0.06578947368421052,0.030627871362940276,0.08095238095238096,0.033112582781456956,0.06968215158924206,0.03109452736318408,0.038461538461538464,0.04,0.01646090534979424,0.0380952380952381,0.021739130434782608,0.05504587155963303,0.05555555555555555,0.07954545454545454,0.08496732026143791,0.07017543859649122,0.031578947368421054,1.0,0.26108374384236455,0.6132075471698113,0.7142857142857143,0.38461538461538464,0.16502463054187191,0.3880597014925373,0.40625,0.38461538461538464,0.41133004926108374,0.46107784431137727,0.4666666666666667,0.5714285714285714,0.04926108374384237,0.425,0.5294117647058824,0.3333333333333333,0.27884615384615385,0.3793103448275862,0.4236453201970443,0.4760091708542713,0.5246064516129033,0.4762298969072168,0.11555555555555555,0.13541666666666666,0.07083333333333333,0.225,10.986764705882354,27.168181818181814,0.2890625,5.0,10.0,11.0,46.0,7.0,1.0,19.0,16.0,10.0,4.0,29.0,45.0,41.0,11.0,2.0,10.0,2.0,2.0,0.9375,0.24242424242424243,0.13793103448275862,0.26229508196721313,0.028985507246376812,0.25,0.25,1.0,0.11330049261083744,0.2391304347826087,0.2391304347826087,0.9090909090909091,0.175,0.09615384615384616,0.18269230769230768,0.05263157894736842,0.2682926829268293,3.0,,,3.0,5.0,1.0,,,13.0,,,0.011976047904191617,,,0.3,,3.0,0.075,,,,,,,True,,,,
2556,1610612738,Marcus Banks,Marcus Banks,2556,BOS,68530.0,1142,28,2216,2225,700,764,285,4441,65,127,8.0,14.0,18.0,35.0,3.0,26.0,26.0,74,12.0,94,227,59.0,121.0,372,2234,8.0,18.0,5.0,24.0,28.0,66.0,65.0,127.0,46,142.0,8.0,19.0,130,25.0,155,17.0,8.0,53.0,22.0,55.0,335,5.0,24.0,31.0,63,3.0,97,29.0,126,6.0,63.0,27.0,39.0,8.0,23.0,40.0,5.0,16.0,6.0,79.0,2.0,15.0,43.0,146.0,3.0,12.0,163.0,9.0,54.0,31.0,12.0,5.0,13.0,10.0,,,,127.0,700,25.0,0.24468085106382978,0.25555555555555554,0.41409691629955947,0.4444444444444444,0.42424242424242425,0.4388111888111888,0.3958333333333333,0.3780487804878049,0.5138121546961326,0.4444444444444444,0.508,0.2062937062937063,0.08370044052863436,0.13385826771653545,0.038461538461538464,17.2265625,0.4936708860759494,0.02912621359223301,0.08160621761658031,0.03018867924528302,0.11742424242424243,0.02702702702702703,0.09073359073359073,0.02959183673469388,0.03896103896103896,0.031914893617021274,0.020066889632107024,0.031007751937984496,0.017857142857142856,0.06415094339622641,0.059880239520958084,0.10588235294117647,0.09844559585492228,0.16901408450704225,0.041379310344827586,0.7692307692307693,0.44405594405594406,0.5118110236220472,0.5909090909090909,0.2153846153846154,0.09090909090909091,0.11538461538461539,0.12,,0.25874125874125875,0.35135135135135137,0.3561643835616438,0.34615384615384615,0.04195804195804196,0.5833333333333334,0.5714285714285714,,0.4268292682926829,0.5142857142857142,0.6503496503496503,0.52477296819788,0.551890909090909,0.5027854430379749,0.16314199395770393,0.19852941176470587,0.06451612903225806,0.34139784946236557,7.795594713656388,26.232203389830502,0.315884476534296,6.0,3.0,15.0,47.0,5.0,1.0,13.0,21.0,6.0,2.0,16.0,57.0,44.0,15.0,,36.0,1.0,6.0,0.9047619047619048,0.3559322033898305,0.125,0.375,,0.5,0.5,1.0,0.16433566433566432,0.3191489361702128,0.3191489361702128,0.8666666666666667,0.20833333333333334,0.036585365853658534,0.15853658536585366,0.07692307692307693,0.3409090909090909,1.0,1.0,1.0,6.0,3.0,,,,,,0.16666666666666666,0.013513513513513514,0.2,1.0,0.3333333333333333,,1.0,0.041666666666666664,1.0,1.0,,,,,True,,,,
2412,1610612738,Jiri Welsch,Jiri Welsch,2412,BOS,19596.0,327,-12,640,640,191,220,69,1280,14,20,,,6.0,9.0,3.0,7.0,11.0,37,12.0,28,64,29.0,39.0,116,674,2.0,5.0,,4.0,10.0,28.0,15.0,41.0,34,22.0,,4.0,14,3.0,17,3.0,,7.0,,7.0,37,1.0,3.0,9.0,20,2.0,31,4.0,35,1.0,13.0,8.0,11.0,3.0,4.0,10.0,,7.0,1.0,21.0,1.0,,16.0,38.0,5.0,4.0,53.0,4.0,23.0,5.0,3.0,2.0,3.0,2.0,,,,41.0,191,3.0,0.6071428571428571,0.6071428571428571,0.4375,0.4,0.35714285714285715,0.41397849462365593,0.25,0.30952380952380953,0.49572649572649574,0.25,0.41,0.3118279569892473,0.0625,0.1,,19.113573407202217,0.5238095238095238,0.06666666666666667,0.0975609756097561,0.014354066985645933,0.14516129032258066,0.0196078431372549,0.10861423220973783,0.015384615384615385,0.012658227848101266,0.02127659574468085,0.012048192771084338,0.030303030303030304,,0.16393442622950818,0.06451612903225806,0.07317073170731707,0.08108108108108109,0.24,0.02040816326530612,0.6666666666666666,0.21505376344086022,0.7,0.7777777777777778,0.42857142857142855,0.07526881720430108,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.3978494623655914,0.2972972972972973,0.3142857142857143,0.8181818181818182,0.12903225806451613,,,,0.21428571428571427,0.6666666666666666,0.5268817204301075,0.4931317204301075,0.43388750000000004,0.47333333333333333,0.20535714285714285,0.27710843373493976,0.034482758620689655,0.35344827586206895,12.9375,24.603448275862064,0.2984375,3.0,7.0,4.0,17.0,2.0,1.0,7.0,7.0,3.0,2.0,14.0,21.0,17.0,4.0,,5.0,,1.0,1.0,0.2413793103448276,0.14285714285714285,0.2413793103448276,,0.25,0.25,1.0,0.1827956989247312,0.23529411764705882,0.23529411764705882,1.0,0.25,0.16666666666666666,0.16666666666666666,0.14285714285714285,0.23529411764705882,1.0,,,,,1.0,,,1.0,,,0.05405405405405406,,,0.14285714285714285,,1.0,0.125,,,,,,,True,,,,
2754,1610612738,Tony Allen,Tony Allen,2754,BOS,29676.0,495,53,975,982,306,307,130,1957,57,93,14.0,28.0,18.0,28.0,4.0,23.0,9.0,26,11.0,70,142,17.0,42.0,203,922,16.0,34.0,4.0,39.0,20.0,36.0,16.0,59.0,78,62.0,26.0,10.0,21,3.0,24,1.0,2.0,11.0,8.0,2.0,51,5.0,34.0,12.0,35,2.0,49,39.0,88,6.0,26.0,18.0,19.0,3.0,13.0,12.0,2.0,6.0,,31.0,1.0,9.0,25.0,48.0,1.0,3.0,57.0,6.0,25.0,6.0,6.0,5.0,7.0,4.0,,,1.0,59.0,306,3.0,0.5571428571428572,0.6842105263157895,0.49295774647887325,0.47058823529411764,0.5555555555555556,0.5062893081761006,0.5,0.5119047619047619,0.5516304347826086,0.5131578947368421,0.5673076923076923,0.1069182389937107,0.07042253521126761,0.08602150537634409,0.08695652173913043,18.992932862190813,0.6129032258064516,0.038461538461538464,0.10802469135802469,0.09770114942528736,0.1016949152542373,0.05952380952380952,0.10633484162895927,0.09027777777777778,0.09701492537313433,0.14772727272727273,0.06349206349206349,0.06557377049180328,0.043478260869565216,0.08771929824561403,0.09859154929577464,0.12949640287769784,0.11764705882352941,0.06060606060606061,0.08823529411764706,0.5714285714285714,0.5849056603773585,0.6129032258064516,0.6705882352941176,0.543859649122807,0.14465408805031446,0.17391304347826086,0.19047619047619047,0.5,0.16352201257861634,0.34615384615384615,0.34615384615384615,0.6666666666666666,0.06918238993710692,0.8,0.5,0.07142857142857142,0.6666666666666666,0.6428571428571429,0.6918238993710691,0.5423465189873419,0.5270048387096774,0.5496841463414635,0.1404494382022472,0.15527950310559005,0.1921182266009852,0.29064039408866993,5.29507042253521,26.023529411764713,0.31384615384615383,7.0,2.0,,6.0,,,4.0,7.0,1.0,1.0,6.0,21.0,5.0,,,8.0,1.0,,1.0,0.4117647058823529,0.16666666666666666,0.4375,,0.6363636363636364,0.6363636363636364,1.0,0.03773584905660377,,,,,0.047619047619047616,0.09523809523809523,,,1.0,,1.0,,1.0,2.0,,,1.0,,1.0,,,,0.5,,1.0,0.02857142857142857,1.0,1.0,1.0,1.0,1.0,,True,,,,
2753,1610612738,Delonte West,Delonte West,2753,BOS,11527.0,192,33,364,371,120,146,46,735,9,16,,2.0,3.0,5.0,,1.0,5.0,10,10.0,14,27,25.0,8.0,63,355,,3.0,,3.0,3.0,7.0,6.0,21.0,14,14.0,,1.0,15,4.0,19,3.0,1.0,9.0,2.0,4.0,42,2.0,3.0,7.0,17,,24,6.0,30,,11.0,3.0,5.0,1.0,4.0,1.0,,1.0,,6.0,,1.0,10.0,24.0,1.0,,11.0,1.0,4.0,2.0,3.0,1.0,4.0,2.0,,,,21.0,120,4.0,0.5,0.5,0.5185185185185185,,0.42857142857142855,0.5288461538461539,0.3,0.4411764705882353,0.5526315789473685,0.3,0.5,0.4807692307692308,0.037037037037037035,0.0625,,15.254237288135593,0.8333333333333334,,0.13385826771653545,0.025210084033613446,0.15555555555555556,0.06060606060606061,0.13953488372093023,0.03289473684210526,0.022222222222222223,,0.037037037037037035,0.08695652173913043,,0.18604651162790697,0.045454545454545456,0.12903225806451613,0.17647058823529413,0.09090909090909091,,0.5,0.3076923076923077,0.5625,0.6,0.5555555555555556,0.019230769230769232,,,,0.19230769230769232,0.5,0.5,0.4,0.19230769230769232,0.4,,,0.29411764705882354,0.6,0.7884615384615384,0.5319086538461538,0.549775,0.5459117647058823,0.07272727272727272,0.13333333333333333,0.047619047619047616,0.3333333333333333,7.907407407407407,24.508000000000006,0.32967032967032966,3.0,5.0,6.0,15.0,1.0,1.0,5.0,9.0,2.0,3.0,10.0,21.0,15.0,6.0,1.0,8.0,2.0,,0.7777777777777778,0.36,0.3,0.36,0.125,0.3,0.3,1.0,0.28846153846153844,0.4,0.4,0.6666666666666666,0.2,0.29411764705882354,0.29411764705882354,0.2,0.4,2.0,1.0,1.0,6.0,,,,,,,0.5,,1.0,,0.4,,1.0,0.2,1.0,1.0,,,,,True,,,,
2570,1610612738,Kendrick Perkins,Kendrick Perkins,2570,BOS,21240.0,354,45,664,679,184,235,86,1343,29,51,10.0,22.0,10.0,20.0,7.0,16.0,2.0,9,,38,76,,30.0,106,658,12.0,25.0,4.0,28.0,13.0,28.0,12.0,38.0,44,32.0,20.0,8.0,14,2.0,16,2.0,,10.0,,4.0,34,3.0,27.0,22.0,47,11.0,80,35.0,115,3.0,7.0,5.0,12.0,4.0,5.0,20.0,2.0,7.0,2.0,32.0,3.0,8.0,17.0,52.0,4.0,10.0,46.0,4.0,19.0,6.0,18.0,10.0,19.0,7.0,3.0,2.0,2.0,38.0,184,4.0,0.5789473684210527,0.7857142857142857,0.5,0.48,0.4642857142857143,0.5,0.48,0.4642857142857143,0.5463917525773195,0.5,0.5,,0.10526315789473684,0.13725490196078433,0.0625,16.666666666666668,0.375,0.39285714285714285,0.188,0.12217194570135746,0.3142857142857143,0.057692307692307696,0.215625,0.10989010989010989,0.18072289156626506,0.06779661016949153,0.10126582278481013,0.058823529411764705,0.05555555555555555,0.17333333333333334,0.19298245614035087,0.19491525423728814,0.35185185185185186,0.1875,0.10344827586206896,0.3684210526315789,0.6710526315789473,0.5686274509803921,0.6590909090909091,0.5172413793103449,0.21052631578947367,0.4375,0.4666666666666667,0.7142857142857143,0.11842105263157894,0.2222222222222222,0.2222222222222222,1.0,,0.88,0.45454545454545453,,0.7142857142857143,0.5,0.6710526315789473,0.4950736842105264,0.5265739130434782,0.4735999999999999,0.2087912087912088,0.2087912087912088,0.2641509433962264,0.3584905660377358,4.505263157894737,,0.27710843373493976,,,,,,,,,,,,,,,5.0,2.0,1.0,7.0,,,,,0.1724137931034483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,True,,,,
2744,1610612738,Al Jefferson,Al Jefferson,2744,BOS,35783.0,596,-10,1146,1157,348,362,170,2303,78,132,32.0,50.0,23.0,37.0,34.0,75.0,2.0,9,1.0,114,216,3.0,49.0,277,1159,36.0,61.0,11.0,83.0,34.0,63.0,15.0,83.0,122,106.0,62.0,25.0,9,3.0,12,2.0,1.0,5.0,,4.0,27,13.0,57.0,17.0,62,22.0,101,73.0,174,8.0,12.0,5.0,23.0,1.0,7.0,19.0,3.0,16.0,4.0,42.0,7.0,12.0,68.0,113.0,6.0,7.0,81.0,11.0,39.0,7.0,31.0,25.0,32.0,18.0,,,,83.0,348,9.0,0.5350877192982456,0.7349397590361446,0.5277777777777778,0.5901639344262295,0.5396825396825397,0.5205479452054794,0.5806451612903226,0.5151515151515151,0.5452755905511811,0.6102941176470589,0.532051282051282,0.0136986301369863,0.11574074074074074,0.16666666666666666,0.02666666666666667,21.909696521095483,0.5476190476190477,0.38596491228070173,0.14351851851851852,0.13013698630136986,0.12318840579710146,0.16455696202531644,0.13859649122807016,0.13539651837524178,0.1657142857142857,0.11650485436893204,0.1,0.12727272727272726,0.25,0.125,0.1956521739130435,0.13297872340425532,0.1414141414141414,0.07692307692307693,0.1038961038961039,0.5625,0.6027397260273972,0.5909090909090909,0.7090909090909091,0.5,0.3424657534246575,0.4533333333333333,0.4657534246575342,0.5882352941176471,0.0410958904109589,0.2222222222222222,0.25,1.0,0.0045662100456621,0.8064516129032258,0.64,0.0625,0.5606060606060606,0.6216216216216216,0.6164383561643836,0.49941382488479263,0.5351054545454546,0.48569218749999993,0.15789473684210525,0.1598360655737705,0.2996389891696751,0.2996389891696751,3.7675925925925924,42.9,0.3036649214659686,,1.0,,2.0,,,2.0,,1.0,,3.0,,,,3.0,7.0,1.0,5.0,,,,,0.057692307692307696,,,,0.0091324200913242,,,,,0.015151515151515152,0.030303030303030304,,,,,,,2.0,3.0,,,,,,0.1111111111111111,,,,,1.0,0.016129032258064516,1.0,1.0,,,,,True,,,,
