EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGM,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Travels,PenaltyTurnovers,Clear Path Fouls,Loose Ball Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceCorner3FGA,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,LostBallOutOfBoundsTurnovers,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffCorner3ReboundPct,SecondChanceCorner3Frequency,Fg3aBlocked,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FG3APctBlocked,Arc3PctBlocked,OffArc3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,PenaltyCorner3FGA,HeaveAttempts,PenaltyCorner3Frequency,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,on,BlockedLongMidRange,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedCorner3,BlockedArc3,Corner3PctBlocked,OffensiveGoaltends,HeaveMakes
1542,1610612737,Predrag Drobnjak,Predrag Drobnjak,1542,ATL,1398.0,23,-1.0,44,41,9.0,5,5.0,85,2,4,1.0,1.0,1.0,3.0,4.0,1.0,2.0,1.0,5,9,3.0,6.0,16,49,1.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,6.0,8.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,3.0,3.0,6.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,7.0,1.0,3.0,6.0,9.0,0.8,1.0,0.5555555555555556,1.0,1.0,0.4166666666666667,0.5,1.0,0.5333333333333333,0.6666666666666666,1.0,0.25,0.1111111111111111,0.25,34.0,0.5,0.125,0.16666666666666666,0.25,0.15,0.14285714285714285,0.2,0.2222222222222222,0.5,0.09090909090909091,0.25,0.3333333333333333,0.5,0.6666666666666666,0.5,0.08333333333333333,0.3333333333333333,0.75,0.75,1.0,0.08333333333333333,0.16666666666666666,0.5,1.0,0.5,0.5833333333333334,0.4719,0.5692,0.3377,0.2,0.25,0.25,0.375,8.68888888888889,25.46666666666667,0.20454545454545456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1731,1610612737,Tyronn Lue,Tyronn Lue,1731,ATL,26836.0,447,-58.0,842,840,121.0,166,118.0,1682,22,34,1.0,3.0,31.0,36.0,70.0,1.0,34.0,4.0,75,135,35.0,26.0,233,934,3.0,6.0,4.0,1.0,10.0,5.0,15.0,4.0,23.0,26.0,124.0,2.0,34.0,7.0,64.0,68.0,32.0,140.0,5.0,7.0,20.0,27.0,5.0,32.0,7.0,4.0,17.0,13.0,11.0,28.0,2.0,9.0,35.0,4.0,29.0,7.0,11.0,23.0,121.0,0.17333333333333334,0.17567567567567569,0.5555555555555556,0.5,0.3333333333333333,0.6088235294117647,0.45,0.4523809523809524,0.6277777777777778,0.45,0.5,0.20588235294117646,0.05185185185185185,0.058823529411764705,21.13821138211382,0.6071428571428571,0.06557377049180328,0.014326647564469915,0.08536585365853659,0.06976744186046512,0.01272264631043257,0.017094017094017096,0.014285714285714285,0.045871559633027525,0.12121212121212122,0.06896551724137931,0.2,0.6470588235294118,0.6875,0.18181818181818182,0.18235294117647058,0.4117647058823529,0.5142857142857142,0.5294117647058824,0.19444444444444445,0.0058823529411764705,0.2,0.3,0.3333333333333333,0.4,0.40588235294117647,0.4635235294117649,0.51760625,0.44621428571428573,0.061452513966480445,0.0763888888888889,0.04291845493562232,0.09871244635193133,11.268888888888888,25.459999999999997,0.14370546318289787,3.0,4.0,17.0,1.0,18.0,1.0,3.0,6.0,19.0,1.0,3.0,6.0,42.0,15.0,18.0,4.0,2.0,2.0,24.0,8.0,2.0,3.0,5.0,4.0,1.0,8.0,1.0,2.0,2.0,1.0,6.0,0.7368421052631579,0.5428571428571428,0.25,0.5,0.5428571428571428,0.0967741935483871,0.02857142857142857,0.010869565217391304,0.030927835051546393,0.125,0.029850746268656716,0.5483870967741935,0.6071428571428571,0.11764705882352941,1.0,1.0,1.0,0.5294117647058824,0.5294117647058824,0.7222222222222222,0.25,1.0,0.19047619047619047,0.75,0.2857142857142857,0.5,0.5294117647058824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1733,1610612737,Al Harrington,Al Harrington,1733,ATL,27045.0,451,-74.0,843,839,142.0,159,110.0,1682,41,77,6.0,14.0,45.0,23.0,72.0,4.0,4.0,1.0,82,194,8.0,34.0,204,927,7.0,21.0,2.0,5.0,19.0,10.0,34.0,5.0,25.0,58.0,106.0,10.0,4.0,16.0,31.0,39.0,8.0,86.0,13.0,10.0,37.0,54.0,18.0,72.0,12.0,8.0,24.0,17.0,20.0,44.0,3.0,14.0,44.0,7.0,48.0,,28.0,25.0,142.0,0.35365853658536583,0.37662337662337664,0.422680412371134,0.3333333333333333,0.29411764705882354,0.4207920792079208,0.30434782608695654,0.2777777777777778,0.4594594594594595,0.38,0.3125,0.039603960396039604,0.08247422680412371,0.15584415584415584,27.11518858307849,0.5454545454545454,0.12171052631578948,0.036619718309859155,0.12345679012345678,0.12207792207792208,0.0379746835443038,0.05982905982905983,0.007194244604316547,0.12037037037037036,0.12371134020618557,0.08771929824561403,0.3811881188118812,0.5324675324675324,0.6307692307692307,0.3902439024390244,0.22277227722772278,0.3564356435643564,0.3194444444444444,0.3194444444444444,0.391304347826087,0.019801980198019802,0.019801980198019802,0.6086956521739131,0.42857142857142855,0.043478260869565216,0.4207920792079208,0.47456237623762354,0.5239857142857143,0.4974791666666666,0.12612612612612611,0.1308411214953271,0.09313725490196079,0.12254901960784313,8.369587628865983,24.875,0.16844602609727166,5.0,21.0,18.0,1.0,1.0,,,2.0,2.0,,,2.0,6.0,,1.0,8.0,7.0,1.0,19.0,4.0,7.0,4.0,5.0,7.0,4.0,9.0,,4.0,8.0,,7.0,1.0,0.25,,,0.25,0.08888888888888889,,0.050505050505050504,0.12121212121212122,0.20833333333333334,0.07,0.4,0.43902439024390244,0.2222222222222222,0.25,0.25,1.0,0.25,0.25,1.0,,,0.5833333333333334,0.23809523809523808,0.05555555555555555,,0.25,1.0,2.0,3.0,7.0,1.0,1.0,1.0,1.0,0.28,0.15,0.05,0.125,0.043478260869565216,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1918,1610612737,Obinna Ekezie,Obinna Ekezie,1918,ATL,43774.0,730,-68.0,1378,1370,306.0,357,193.0,2748,36,72,11.0,30.0,68.0,21.0,41.0,,1.0,,79,181,1.0,72.0,230,1496,15.0,40.0,,24.0,54.0,10.0,30.0,17.0,37.0,112.0,46.0,14.0,1.0,14.0,11.0,11.0,2.0,22.0,53.0,14.0,75.0,110.0,69.0,179.0,22.0,13.0,20.0,7.0,25.0,45.0,5.0,43.0,129.0,12.0,93.0,,39.0,37.0,306.0,0.7088607594936709,0.7777777777777778,0.43646408839779005,0.375,0.3333333333333333,0.4340659340659341,0.375,0.3333333333333333,0.5043859649122807,0.48214285714285715,0.44047619047619047,0.005494505494505495,0.07734806629834254,0.125,16.852540272614622,0.4444444444444444,0.1482213438735178,0.09380530973451327,0.112,0.1410459587955626,0.103125,0.0918918918918919,0.08256880733944955,0.09302325581395349,0.16022099447513813,0.12048192771084337,0.3956043956043956,0.5,0.5714285714285714,0.7222222222222222,0.37362637362637363,0.22527472527472528,0.5121951219512195,0.5121951219512195,0.7142857142857143,,0.005494505494505495,0.75,0.36666666666666664,,0.4010989010989011,0.4650579670329668,0.5337117647058821,0.4430333333333333,0.1780821917808219,0.17889908256880735,0.23478260869565218,0.1608695652173913,6.9790055248618765,25.7,0.2220609579100145,4.0,12.0,22.0,,,,,,,,,,,,,,,,8.0,1.0,5.0,9.0,1.0,13.0,5.0,11.0,,19.0,2.0,9.0,15.0,,,,,,0.07352941176470588,,0.1111111111111111,0.19607843137254902,0.09523809523809523,0.056818181818181816,0.3235294117647059,0.3492063492063492,0.6818181818181818,,,,,,,,,0.4,0.3333333333333333,,,,,13.0,3.0,21.0,,1.0,3.0,7.0,0.45652173913043476,0.07894736842105263,0.17333333333333334,0.3333333333333333,,1.0,12.0,11.0,1.0,12.0,10.0,1.0,1.0,0.08333333333333333,0.8333333333333334,0.2727272727272727,,,,,,,,,,True,,,,,,,,,
2564,1610612737,Boris Diaw,Boris Diaw,2564,ATL,11321.0,189,-35.0,349,348,105.0,124,50.0,697,9,14,3.0,5.0,15.0,5.0,17.0,2.0,5.0,,18,46,7.0,3.0,39,380,4.0,10.0,,,8.0,6.0,13.0,1.0,13.0,22.0,14.0,4.0,4.0,6.0,14.0,14.0,1.0,28.0,9.0,1.0,15.0,16.0,11.0,27.0,6.0,5.0,8.0,8.0,2.0,10.0,2.0,9.0,17.0,,6.0,,2.0,13.0,105.0,0.6111111111111112,0.6875,0.391304347826087,0.4,0.46153846153846156,0.33962264150943394,0.4,0.42857142857142855,0.3482142857142857,0.4,0.43333333333333335,0.1320754716981132,0.13043478260869565,0.07142857142857142,15.789473684210527,0.8,0.11029411764705882,0.057692307692307696,0.03125,0.09523809523809523,0.061452513966480445,0.020833333333333332,0.07692307692307693,0.1111111111111111,0.09259259259259259,,0.2641509433962264,0.6428571428571429,0.6923076923076923,0.5555555555555556,0.2830188679245283,0.32075471698113206,0.29411764705882354,0.3125,0.6,0.03773584905660377,0.09433962264150944,0.5,0.6,,0.39622641509433965,0.4645903846153846,0.5040625,0.5094107142857144,0.03636363636363636,0.041666666666666664,0.20512820512820512,0.3333333333333333,9.33695652173913,27.599999999999998,0.3008595988538682,4.0,5.0,4.0,,,,,,,,,1.0,,,,,,,8.0,5.0,1.0,1.0,1.0,,1.0,5.0,,1.0,,1.0,6.0,,,,,,0.26666666666666666,0.058823529411764705,0.07142857142857142,0.13513513513513514,0.1,0.03571428571428571,0.26666666666666666,0.36363636363636365,0.75,,,,,,,,,0.35714285714285715,0.8,,,,,2.0,,,,,,,,,0.08695652173913043,0.2222222222222222,,,5.0,3.0,2.0,5.0,1.0,,,,0.2,0.3333333333333333,1.0,1.0,0.07142857142857142,,,,,,,True,,,,,,,,,
2746,1610612737,Josh Smith,Josh Smith,2746,ATL,27584.0,460,-44.0,875,868,156.0,163,123.0,1743,38,66,6.0,14.0,17.0,20.0,56.0,,1.0,,60,139,1.0,33.0,153,967,6.0,18.0,,8.0,20.0,8.0,25.0,9.0,25.0,86.0,34.0,6.0,1.0,3.0,28.0,29.0,9.0,59.0,19.0,14.0,43.0,63.0,24.0,87.0,15.0,10.0,18.0,12.0,8.0,26.0,2.0,14.0,26.0,1.0,47.0,,23.0,25.0,156.0,0.7166666666666667,0.7543859649122807,0.4316546762589928,0.3333333333333333,0.32,0.42857142857142855,0.3333333333333333,0.3076923076923077,0.478125,0.43478260869565216,0.390625,0.007142857142857143,0.02158273381294964,0.045454545454545456,18.30708661417323,0.6923076923076923,0.13149847094801223,0.05397727272727273,0.16470588235294117,0.1383495145631068,0.058673469387755105,0.05263157894736842,0.04861111111111111,0.09448818897637795,0.1619047619047619,0.18518518518518517,0.4714285714285714,0.5757575757575758,0.6031746031746031,0.6842105263157895,0.12142857142857143,0.4,0.35714285714285715,0.35714285714285715,0.8,,0.007142857142857143,0.7777777777777778,0.42857142857142855,,0.4785714285714286,0.5140760714285715,0.5292333333333333,0.5135557692307692,0.14743589743589744,0.14838709677419354,0.13071895424836602,0.16339869281045752,8.456834532374101,25.2,0.1782857142857143,6.0,12.0,2.0,,,,,1.0,,,,1.0,,,,1.0,1.0,,17.0,2.0,5.0,5.0,6.0,6.0,,,,1.0,7.0,4.0,6.0,,,,,,,,0.06382978723404255,0.14736842105263157,0.12903225806451613,0.06493506493506493,0.11764705882352941,0.11764705882352941,0.5,,,,,,,,,0.46153846153846156,0.5,0.038461538461538464,,,,4.0,1.0,6.0,,3.0,,,0.1935483870967742,0.05263157894736842,0.1,0.0625,,,32.0,27.0,5.0,32.0,15.0,,,0.125,0.46875,0.3333333333333333,,,,,,,,,,True,,,,,,,,,
960,1610612737,Tony Delk,Tony Delk,960,ATL,10137.0,169,23.0,321,317,116.0,132,42.0,638,8,11,1.0,1.0,13.0,13.0,32.0,2.0,15.0,1.0,25,56,17.0,20.0,85,331,1.0,3.0,1.0,1.0,3.0,3.0,15.0,8.0,23.0,30.0,20.0,2.0,15.0,3.0,13.0,16.0,4.0,35.0,6.0,2.0,7.0,10.0,7.0,17.0,8.0,8.0,3.0,2.0,5.0,8.0,,4.0,10.0,1.0,28.0,1.0,12.0,23.0,116.0,0.6,0.625,0.44642857142857145,0.3333333333333333,0.2,0.4452054794520548,0.25,0.35714285714285715,0.4941860465116279,0.3,0.4423076923076923,0.2328767123287671,0.05357142857142857,0.09090909090909091,25.336927223719677,0.375,0.07216494845360824,0.05454545454545454,0.07142857142857142,0.072,0.051470588235294115,0.05555555555555555,,0.08,0.09523809523809523,0.125,0.1506849315068493,0.7272727272727273,0.8,0.25,0.1780821917808219,0.4383561643835616,0.40625,0.41935483870967744,0.7692307692307693,0.0273972602739726,0.2054794520547945,0.25,1.0,0.25,0.3835616438356164,0.46351232876712317,0.4675625,0.45067380952380953,0.14285714285714285,0.1791044776119403,0.03529411764705882,0.27058823529411763,12.757142857142854,25.541176470588233,0.3613707165109034,1.0,2.0,4.0,,5.0,,3.0,6.0,5.0,,3.0,6.0,9.0,6.0,5.0,3.0,2.0,1.0,8.0,1.0,2.0,,3.0,1.0,,4.0,,1.0,1.0,2.0,1.0,0.6,0.29411764705882354,,0.5,0.29411764705882354,0.07692307692307693,0.03125,0.12121212121212122,0.03333333333333333,,0.05128205128205128,0.3076923076923077,0.3333333333333333,0.75,,,,0.3333333333333333,0.3333333333333333,0.6,,,0.09523809523809523,0.5,0.2857142857142857,0.5,0.3333333333333333,,1.0,,1.0,,,,,0.09090909090909091,,0.038461538461538464,,,,,,,,,,,0.047619047619047616,,,,,,,,,,,,True,,,,,,,,,
2735,1610612737,Josh Childress,Josh Childress,2735,ATL,34491.0,575,-79.0,1087,1080,225.0,258,153.0,2167,59,94,17.0,27.0,16.0,15.0,30.0,9.0,5.0,,77,140,14.0,49.0,215,1205,20.0,34.0,2.0,8.0,51.0,16.0,26.0,10.0,54.0,86.0,68.0,30.0,2.0,16.0,39.0,41.0,16.0,84.0,35.0,10.0,60.0,72.0,38.0,110.0,18.0,12.0,22.0,12.0,5.0,27.0,1.0,20.0,35.0,,54.0,2.0,27.0,54.0,225.0,0.5584415584415584,0.6935483870967742,0.55,0.5882352941176471,0.6153846153846154,0.538961038961039,0.5972222222222222,0.6285714285714286,0.6039325842696629,0.6538461538461539,0.675,0.09090909090909091,0.11428571428571428,0.1276595744680851,16.091051805337518,0.8148148148148148,0.14705882352941177,0.07675438596491228,0.10638297872340426,0.1394422310756972,0.07569721115537849,0.07534246575342465,0.07471264367816093,0.10416666666666667,0.21768707482993196,0.109375,0.6103896103896104,0.6276595744680851,0.7195121951219512,0.4745762711864407,0.1038961038961039,0.19480519480519481,0.5,0.5,0.8666666666666667,0.05844155844155844,0.032467532467532464,0.75,0.6296296296296297,,0.7012987012987013,0.5366433774834437,0.5522485294117647,0.5373045454545454,0.15254237288135594,0.1656441717791411,0.2372093023255814,0.25116279069767444,4.89357142857143,29.485714285714288,0.20699172033118676,11.0,18.0,3.0,4.0,,,,3.0,4.0,1.0,4.0,9.0,12.0,,,2.0,2.0,,21.0,2.0,3.0,6.0,,10.0,2.0,2.0,,1.0,4.0,1.0,9.0,1.0,0.2857142857142857,0.5,0.4444444444444444,0.36363636363636365,0.25,,0.08088235294117647,0.1111111111111111,0.1,0.05660377358490566,0.1875,0.25,0.6666666666666666,0.4444444444444444,0.4444444444444444,1.0,,,,,,0.5142857142857142,0.6111111111111112,0.08571428571428572,,,2.0,3.0,,2.0,,,1.0,,0.05714285714285714,,0.06521739130434782,0.05555555555555555,0.05555555555555555,1.0,5.0,5.0,,5.0,3.0,0.07142857142857142,0.2,0.07142857142857142,0.6,0.11764705882352941,6.0,3.0,0.17142857142857143,1.0,4.0,0.5,1.0,0.6666666666666666,,True,,,,,,,,,
2767,1610612737,Royal Ivey,Royal Ivey,2767,ATL,5107.0,85,-14.0,174,168,63.0,63,27.0,342,5,10,1.0,3.0,3.0,2.0,6.0,,,,8,19,,7.0,23,191,1.0,3.0,,1.0,3.0,2.0,6.0,5.0,9.0,10.0,6.0,,,2.0,8.0,11.0,5.0,25.0,6.0,2.0,7.0,9.0,6.0,15.0,5.0,3.0,5.0,3.0,3.0,8.0,1.0,3.0,11.0,,8.0,,3.0,9.0,63.0,0.625,0.625,0.42105263157894735,0.3333333333333333,0.3333333333333333,0.42105263157894735,0.3333333333333333,0.3333333333333333,0.5227272727272727,0.5,0.5625,,0.10526315789473684,0.2,14.77832512315271,0.625,0.12280701754385964,0.08955223880597014,0.16666666666666666,0.13043478260869565,0.07894736842105263,0.047619047619047616,0.14814814814814814,0.05263157894736842,0.18181818181818182,0.1111111111111111,0.5263157894736842,0.5,0.625,0.8,0.15789473684210525,0.3157894736842105,0.3333333333333333,0.3333333333333333,0.5,,,1.0,0.3333333333333333,,0.5263157894736842,0.49615263157894735,0.55115,0.48295,0.15,0.15,0.13043478260869565,0.391304347826087,6.4526315789473685,,0.3620689655172414,1.0,3.0,1.0,,,,,,,,,,,,,3.0,1.0,2.0,2.0,1.0,,2.0,1.0,2.0,,3.0,,,2.0,2.0,3.0,,,,,,,,0.05263157894736842,0.125,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,,,,,,,,,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,
72,1610612737,Kenny Anderson,Kenny Anderson,72,ATL,1751.0,29,8.0,63,59,15.0,9,6.0,122,1,1,1.0,1.0,,4.0,10.0,,,,5,11,,2.0,12,50,1.0,1.0,,,2.0,1.0,2.0,2.0,4.0,2.0,8.0,,,,3.0,3.0,1.0,6.0,,2.0,,2.0,,2.0,2.0,2.0,1.0,1.0,,1.0,,,1.0,,2.0,,1.0,4.0,15.0,0.2,0.2,0.45454545454545453,1.0,0.5,0.45454545454545453,1.0,0.5,0.5,1.0,0.6666666666666666,,,,18.30985915492958,1.0,,,0.3333333333333333,0.06666666666666667,,,,,,0.3333333333333333,0.09090909090909091,1.0,1.0,,,0.9090909090909091,0.4,0.4,0.25,,,1.0,1.0,,0.09090909090909091,0.41816363636363635,0.5971,0.3861,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.3333333333333333,16.6,,0.23809523809523808,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
