EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,OffThreePtRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,LongMidRangePctBlocked,FTOffRebounds,BlockedLongMidRange,OffFTReboundPct,SecondChanceCorner3FGM,Fg3aBlocked,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,BlockedCorner3,on,FoulsDrawn,Offensive Fouls Drawn
1519,1610612750,John Thomas,John Thomas,1519,MIN,14738.0,246,-18,464,466,108,172,56,930,17.0,28.0,5.0,8.0,7.0,9.0,4.0,9.0,21.0,37,13.0,55.0,502,6.0,10.0,1.0,13.0,9.0,13,3.0,21.0,32.0,10.0,8.0,6.0,4.0,1.0,5.0,1.0,1.0,1.0,2.0,11.0,11.0,4.0,22.0,3.0,29.0,11.0,40.0,2.0,1.0,1.0,3.0,3.0,5.0,1.0,8.0,4.0,22.0,51,3.0,3.0,25,1.0,10.0,3.0,6.0,4.0,2.0,6.0,4.0,1.0,21.0,108,11.0,0.7619047619047619,0.9411764705882353,0.5675675675675675,0.6,0.6923076923076923,0.5675675675675675,0.6,0.6923076923076923,0.5612244897959183,0.5909090909090909,0.65625,0.16216216216216217,0.17857142857142858,0.1111111111111111,10.898661567877628,0.375,0.2,0.11956521739130435,0.06470588235294118,0.1111111111111111,0.11818181818181818,0.05314009661835749,0.08888888888888889,0.07865168539325842,0.11475409836065574,0.10204081632653061,0.13513513513513514,0.15384615384615385,0.6666666666666666,0.7567567567567568,0.6071428571428571,0.7391304347826086,0.8235294117647058,0.24324324324324326,0.4444444444444444,0.5,0.5,0.8,0.625,0.4,0.6923076923076923,0.7777777777777778,0.7567567567567568,0.5366837837837837,0.559911111111111,0.5293923076923076,0.21739130434782608,0.21739130434782608,0.23636363636363636,0.38181818181818183,1.7702702702702702,0.23275862068965517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1607,1610612750,Troy Hudson,Troy Hudson,1607,MIN,67534.0,1126,-24,2109,2078,573,582,268,4187,25.0,51.0,1.0,1.0,8.0,15.0,12.0,34.0,103.0,235,47.0,406.0,2268,4.0,13.0,3.0,23.0,24.0,55,33.0,129.0,40.0,166.0,2.0,13.0,155.0,27.0,182.0,18.0,49.0,32.0,74.0,391.0,8.0,8.0,46.0,2.0,56.0,11.0,67.0,18.0,12.0,6.0,35.0,27.0,26.0,1.0,61.0,19.0,23.0,85,2.0,8.0,60,5.0,14.0,15.0,6.0,1.0,5.0,6.0,2.0,,129.0,573,13.0,0.1941747572815534,0.19607843137254902,0.43829787234042555,0.3076923076923077,0.43636363636363634,0.45907928388746805,0.37037037037037035,0.4485981308411215,0.4819277108433735,0.39285714285714285,0.5078740157480315,0.05531914893617021,0.21568627450980393,0.058823529411764705,19.67688483844242,0.5737704918032787,0.034482758620689655,0.05411764705882353,0.010256410256410256,0.04081632653061224,0.05162523900573614,0.011099899091826439,0.005494505494505495,0.014619883040935672,0.03914590747330961,0.04700854700854701,0.07164179104477612,0.04827586206896552,0.3333333333333333,0.13043478260869565,0.49019607843137253,0.625,0.12,0.08695652173913043,0.35294117647058826,0.375,0.16666666666666666,0.037037037037037035,1.0,,0.14018691588785046,0.5333333333333333,0.5294117647058824,0.47851928020565554,0.4871687500000001,0.4681349056603773,0.035,0.05737704918032787,0.05665024630541872,0.31773399014778325,13.526382978723403,0.2716927453769559,66.0,150.0,3.0,18.0,1.0,2.0,7.0,48.0,138.0,4.0,13.0,14.0,45.0,51.0,156.0,4.0,14.0,16.0,52.0,111.0,42.0,1.0,137.0,48.0,9.0,3.0,2.0,10.0,2.0,8.0,6.0,8.0,0.7254901960784313,0.3269230769230769,0.2857142857142857,0.3076923076923077,0.32903225806451614,0.3989769820971867,0.014218009478672985,0.0078125,0.012195121951219513,0.02127659574468085,0.0196078431372549,0.009478672985781991,0.3836317135549872,0.44,0.44,0.22727272727272727,0.04603580562659847,0.16666666666666666,0.16666666666666666,1.0,0.35294117647058826,0.34782608695652173,0.34782608695652173,0.7083333333333334,0.037037037037037035,0.48148148148148145,0.3076923076923077,0.75,0.06542056074766354,0.2857142857142857,0.4205607476635514,0.3111111111111111,0.35036496350364965,25.330128205128204,,,,,,,,,,,,,,,,,,,,,,,True,,
1709,1610612750,Michael Olowokandi,Michael Olowokandi,1709,MIN,50943.0,849,-43,1576,1569,316,283,205,3145,45.0,66.0,24.0,41.0,10.0,12.0,64.0,157.0,114.0,239,29.0,257.0,1680,36.0,60.0,7.0,79.0,21.0,38,20.0,62.0,144.0,84.0,42.0,15.0,14.0,3.0,17.0,2.0,6.0,,8.0,37.0,71.0,29.0,116.0,11.0,156.0,79.0,235.0,6.0,5.0,1.0,12.0,4.0,33.0,5.0,45.0,3.0,68.0,132,18.0,16.0,48,8.0,22.0,6.0,35.0,25.0,10.0,35.0,25.0,,62.0,316,7.0,0.631578947368421,0.7741935483870968,0.4769874476987448,0.6,0.5526315789473685,0.4769874476987448,0.6,0.5526315789473685,0.49613899613899615,0.6076923076923076,0.62,0.06276150627615062,0.045454545454545456,0.07006369426751592,16.5848336061102,0.26666666666666666,0.3793103448275862,0.17901234567901234,0.10085227272727272,0.17901234567901234,0.17901234567901234,0.09912170639899624,0.1773049645390071,0.08823529411764706,0.16477272727272727,0.19148936170212766,0.1795774647887324,0.17699115044247787,0.7142857142857143,0.27615062761506276,0.6818181818181818,0.7142857142857143,0.5555555555555556,0.6569037656903766,0.40764331210191085,0.4383561643835616,0.65625,0.6833333333333333,0.5853658536585366,0.16666666666666666,0.3157894736842105,0.8333333333333334,0.27615062761506276,0.43680836820083674,0.5127421052631579,0.43328157894736846,0.08695652173913043,0.08695652173913043,0.30739299610894943,0.24124513618677043,6.913389121338913,0.20050761421319796,5.0,16.0,,,,,,,,,,,,,,,,,,,,,,,1.0,8.0,8.0,2.0,,8.0,7.0,,,,,,,,0.08602150537634409,0.07392996108949416,0.07352941176470588,0.12,0.1836734693877551,0.07272727272727272,0.06694560669456066,0.3125,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,2.0,9.0,7.0,0.0625,,,,,,,,,,,,,,,,,,,True,,
2239,1610612750,Trenton Hassell,Trenton Hassell,2239,MIN,74216.0,1237,-18,2274,2292,507,599,305,4566,51.0,97.0,8.0,18.0,12.0,15.0,24.0,61.0,140.0,288,54.0,337.0,2387,13.0,33.0,13.0,39.0,27.0,46,17.0,71.0,204.0,76.0,12.0,19.0,55.0,14.0,69.0,9.0,19.0,13.0,23.0,152.0,31.0,26.0,45.0,5.0,76.0,39.0,115.0,15.0,8.0,7.0,21.0,15.0,19.0,,40.0,11.0,55.0,130,7.0,6.0,63,11.0,32.0,5.0,21.0,10.0,8.0,21.0,14.0,,71.0,507,16.0,0.7285714285714285,0.7611940298507462,0.4861111111111111,0.3939393939393939,0.5869565217391305,0.47966101694915253,0.3939393939393939,0.5510204081632653,0.5249221183800623,0.5,0.6228070175438597,0.06597222222222222,0.15463917525773196,0.04918032786885246,13.71580547112462,0.525,0.07352941176470588,0.04751847940865892,0.03336921420882669,0.11158798283261803,0.06016949152542373,0.0341726618705036,0.056338028169014086,0.02576112412177986,0.04590163934426229,0.04819277108433735,0.04834605597964377,0.125,0.6666666666666666,0.3288135593220339,0.5257731958762887,0.6219512195121951,0.6666666666666666,0.20677966101694914,0.39344262295081966,0.41379310344827586,0.4583333333333333,0.5454545454545454,0.4444444444444444,0.25,0.30612244897959184,0.8,0.3525423728813559,0.4560655821917808,0.49684482758620685,0.43902826086956515,0.10126582278481013,0.10355987055016182,0.11572700296735905,0.21068249258160238,10.095138888888886,0.22295514511873352,65.0,130.0,,,,,,1.0,7.0,,,,3.0,1.0,7.0,,,,3.0,3.0,,2.0,5.0,1.0,5.0,7.0,6.0,7.0,2.0,6.0,7.0,,1.0,0.14285714285714285,,,0.2,0.023728813559322035,0.03825136612021858,0.02768166089965398,0.047619047619047616,,0.07017543859649122,0.046511627906976744,0.4406779661016949,0.5,0.5038759689922481,0.8769230769230769,,,,,0.023728813559322035,0.14285714285714285,0.14285714285714285,1.0,,,,,,,0.061224489795918366,,0.2,34.6,,1.0,1.0,0.007692307692307693,1.0,3.0,0.0196078431372549,,,,,,,,,,,,,,,,True,,
84,1610612750,Latrell Sprewell,Latrell Sprewell,84,MIN,146865.0,2448,-13,4607,4597,1179,1252,583,9204,94.0,164.0,17.0,32.0,25.0,33.0,85.0,192.0,329.0,750,156.0,1021.0,4881,41.0,94.0,17.0,117.0,66.0,150,65.0,233.0,396.0,262.0,42.0,43.0,160.0,19.0,179.0,16.0,55.0,48.0,57.0,377.0,54.0,48.0,136.0,5.0,189.0,65.0,254.0,53.0,39.0,14.0,82.0,53.0,45.0,13.0,127.0,30.0,51.0,124,2.0,8.0,188,17.0,74.0,20.0,19.0,8.0,4.0,21.0,15.0,,233.0,1179,19.0,0.601823708206687,0.6428571428571429,0.43866666666666665,0.43617021276595747,0.44,0.4500520291363163,0.4166666666666667,0.43523316062176165,0.48799231508165225,0.43656716417910446,0.5110619469026548,0.05733333333333333,0.1402439024390244,0.07291666666666667,22.08356967290603,0.6456692913385826,0.0364963503649635,0.07347379794705565,0.029983342587451417,0.100418410041841,0.0790038643194504,0.02862335302135393,0.021505376344086023,0.029069767441860465,0.05442176870748299,0.06483300589390963,0.09416445623342175,0.0953757225433526,0.7142857142857143,0.17065556711758584,0.573170731707317,0.6666666666666666,0.48936170212765956,0.19979188345473464,0.4427083333333333,0.47752808988764045,0.5529411764705883,0.26666666666666666,0.53125,0.11764705882352941,0.17098445595854922,0.7575757575757576,0.39021852237252863,0.47417082463465554,0.478945145631068,0.4602450261780105,0.07639569049951028,0.09169764560099132,0.11459353574926542,0.22820763956904996,12.104133333333339,0.2559149120902974,150.0,394.0,32.0,87.0,12.0,7.0,25.0,37.0,124.0,2.0,14.0,5.0,18.0,69.0,211.0,6.0,26.0,12.0,43.0,192.0,15.0,3.0,121.0,37.0,3.0,9.0,13.0,10.0,8.0,29.0,12.0,5.0,0.927536231884058,0.32701421800947866,0.23076923076923078,0.27906976744186046,0.3317307692307692,0.21956295525494277,0.0225,0.03690685413005272,0.023255813953488372,0.020202020202020204,0.11363636363636363,0.025691699604743084,0.4099895941727367,0.38071065989847713,0.3865979381443299,0.7,0.09053069719042664,0.367816091954023,0.37209302325581395,1.0,0.12903225806451613,0.29838709677419356,0.3008130081300813,0.8648648648648649,0.1,0.11666666666666667,0.14285714285714285,1.0,0.12953367875647667,0.28,0.09326424870466321,0.2777777777777778,0.30578512396694213,24.712322274881522,,1.0,,0.015228426395939087,2.0,7.0,0.02,4.0,2.0,4.0,1.0,4.0,2.0,2.0,0.009478672985781991,0.011494252873563218,0.008064516129032258,0.3333333333333333,1.0,0.018691588785046728,,,True,,
1887,1610612750,Wally Szczerbiak,Wally Szczerbiak,1887,MIN,81325.0,1355,-7,2616,2592,786,759,313,5208,73.0,106.0,10.0,19.0,18.0,28.0,36.0,75.0,194.0,369,119.0,606.0,2792,20.0,48.0,12.0,64.0,48.0,98,57.0,171.0,286.0,102.0,24.0,21.0,80.0,21.0,101.0,12.0,29.0,21.0,30.0,223.0,34.0,31.0,72.0,15.0,118.0,45.0,163.0,20.0,13.0,7.0,24.0,17.0,43.0,7.0,67.0,16.0,39.0,94,8.0,17.0,135,13.0,52.0,16.0,13.0,4.0,9.0,13.0,8.0,,171.0,786,12.0,0.7371134020618557,0.7857142857142857,0.5257452574525745,0.4166666666666667,0.4897959183673469,0.5328227571115973,0.4482758620689655,0.47107438016528924,0.5810546875,0.4921875,0.5629139072847682,0.056910569105691054,0.11320754716981132,0.08,19.494949494949495,0.3582089552238806,0.18518518518518517,0.0712166172106825,0.03590285110876452,0.10839160839160839,0.07941403238242097,0.03657522859517872,0.041176470588235294,0.027426160337552744,0.05757575757575758,0.08450704225352113,0.07304785894206549,0.11764705882352941,0.6153846153846154,0.23194748358862144,0.6886792452830188,0.776595744680851,0.7534246575342466,0.16411378555798686,0.48,0.5217391304347826,0.6388888888888888,0.3275862068965517,0.5263157894736842,0.3,0.23140495867768596,0.6428571428571429,0.424507658643326,0.48002713347921233,0.4910531249999999,0.4634508264462809,0.10483870967741936,0.12745098039215685,0.10561056105610561,0.28217821782178215,11.449864498644988,0.30045871559633025,85.0,188.0,15.0,37.0,5.0,2.0,6.0,18.0,51.0,1.0,5.0,4.0,17.0,33.0,88.0,4.0,10.0,6.0,23.0,93.0,6.0,,51.0,18.0,9.0,10.0,4.0,8.0,6.0,7.0,2.0,12.0,0.9393939393939394,0.375,0.4,0.2608695652173913,0.375,0.1925601750547046,0.0390625,0.0462046204620462,0.0374331550802139,0.043478260869565216,0.08536585365853659,0.01932367149758454,0.4113785557986871,0.4521276595744681,0.4594594594594595,0.7647058823529411,0.08096280087527352,0.40540540540540543,0.40540540540540543,0.9333333333333333,0.11159737417943107,0.35294117647058826,0.35294117647058826,0.9444444444444444,0.08620689655172414,0.08620689655172414,0.2,1.0,0.049586776859504134,0.3333333333333333,0.14049586776859505,0.23529411764705882,0.35294117647058826,24.34204545454546,,,3.0,0.015957446808510637,1.0,,0.02,3.0,,1.0,,,,,,,,0.6,0.6666666666666666,,1.0,,True,,
2204,1610612750,Eddie Griffin,Eddie Griffin,2204,MIN,34633.0,577,44,1095,1093,374,387,132,2188,25.0,44.0,10.0,22.0,9.0,15.0,17.0,43.0,51.0,115,16.0,199.0,1156,17.0,37.0,3.0,43.0,20.0,38,10.0,77.0,60.0,42.0,24.0,10.0,16.0,4.0,20.0,3.0,4.0,4.0,8.0,44.0,39.0,24.0,86.0,11.0,121.0,47.0,168.0,13.0,9.0,4.0,11.0,8.0,13.0,3.0,24.0,12.0,34.0,48,5.0,1.0,22,4.0,10.0,3.0,46.0,39.0,6.0,46.0,30.0,1.0,77.0,374,4.0,0.5882352941176471,0.7692307692307693,0.4434782608695652,0.4594594594594595,0.5263157894736842,0.4765625,0.46511627906976744,0.5775862068965517,0.49502487562189057,0.48863636363636365,0.6111111111111112,0.08695652173913043,0.11363636363636363,0.09302325581395349,17.956903431763767,0.4583333333333333,0.2894736842105263,0.1841541755888651,0.10714285714285714,0.1935483870967742,0.18612521150592218,0.08754863813229571,0.09722222222222222,0.11494252873563218,0.18857142857142858,0.18604651162790697,0.17791411042944785,0.19101123595505617,0.6521739130434783,0.22916666666666666,0.5681818181818182,0.6410256410256411,0.6,0.22395833333333334,0.3953488372093023,0.4358974358974359,0.47058823529411764,0.5116279069767442,0.45454545454545453,0.3,0.25862068965517243,0.6,0.6302083333333334,0.5029499999999999,0.5219605263157895,0.504401724137931,0.050505050505050504,0.08264462809917356,0.21608040201005024,0.3869346733668342,7.684347826086955,0.3415525114155251,9.0,28.0,3.0,4.0,,2.0,3.0,24.0,73.0,2.0,6.0,7.0,17.0,27.0,77.0,2.0,6.0,9.0,20.0,81.0,,,73.0,24.0,1.0,6.0,3.0,3.0,4.0,3.0,2.0,,1.0,0.35064935064935066,0.3333333333333333,0.45,0.35064935064935066,0.4010416666666667,0.04,0.1016949152542373,0.04065040650406504,0.037037037037037035,0.2,0.0297029702970297,0.14583333333333334,0.32142857142857145,0.3333333333333333,0.7777777777777778,0.020833333333333332,0.75,0.75,1.0,0.3802083333333333,0.3287671232876712,0.34285714285714286,1.0,,0.13953488372093023,0.3333333333333333,1.0,0.05172413793103448,0.6666666666666666,0.29310344827586204,0.4117647058823529,0.3287671232876712,24.97402597402597,4.0,,1.0,0.03571428571428571,2.0,1.0,0.08333333333333333,,3.0,,,,,,0.03896103896103896,,0.0410958904109589,,,,,,True,,
697,1610612750,Fred Hoiberg,Fred Hoiberg,697,MIN,13108.0,218,-12,426,420,182,191,50,846,5.0,6.0,,,1.0,1.0,,1.0,11.0,18,13.0,74.0,478,1.0,1.0,1.0,12.0,3.0,5,8.0,32.0,16.0,6.0,,,16.0,,16.0,,5.0,8.0,3.0,32.0,2.0,6.0,16.0,4.0,26.0,3.0,29.0,11.0,3.0,8.0,2.0,2.0,1.0,,3.0,1.0,6.0,18,,,13,,2.0,2.0,2.0,2.0,,2.0,,1.0,32.0,182,10.0,0.7272727272727273,0.7272727272727273,0.6111111111111112,1.0,0.6,0.7093023255813954,1.375,0.75,0.7340425531914894,1.375,0.7894736842105263,,,,10.504201680672269,0.6666666666666666,0.16666666666666666,0.1103448275862069,0.015503875968992248,0.12,0.11282051282051282,0.017241379310344827,,0.031746031746031744,0.1111111111111111,0.1320754716981132,0.0851063829787234,0.11764705882352941,,0.13953488372093023,0.8333333333333334,0.8333333333333334,0.8,0.023255813953488372,,,,,,,0.0625,1.0,0.7209302325581395,0.48741744186046526,0.49845000000000006,0.465553125,0.044444444444444446,0.1,0.16216216216216217,0.43243243243243246,11.716666666666667,0.4272300469483568,6.0,11.0,5.0,8.0,,,1.0,8.0,17.0,3.0,3.0,6.0,10.0,13.0,25.0,3.0,3.0,6.0,11.0,39.0,,,17.0,8.0,,1.0,,,,,,5.0,1.0,0.52,1.0,0.5454545454545454,0.52,0.5813953488372093,0.022222222222222223,,0.03125,,0.125,,0.2558139534883721,0.5454545454545454,0.5454545454545454,0.6666666666666666,0.18604651162790697,0.625,0.625,1.0,0.3953488372093023,0.47058823529411764,0.5,1.0,,0.75,1.0,1.0,0.0625,,0.625,0.6,0.47058823529411764,24.668000000000003,,,,,,,,,1.0,,,,,,0.04,,0.058823529411764705,,,,,,True,,
708,1610612750,Kevin Garnett,Kevin Garnett,708,MIN,134428.0,2240,48,4234,4207,1081,1138,529,8441,177.0,275.0,37.0,58.0,45.0,67.0,154.0,359.0,481.0,964,301.0,1275.0,4446,58.0,112.0,38.0,154.0,105.0,208,144.0,363.0,644.0,318.0,60.0,42.0,258.0,65.0,323.0,42.0,85.0,54.0,119.0,711.0,140.0,109.0,497.0,53.0,659.0,179.0,838.0,87.0,74.0,13.0,73.0,39.0,82.0,21.0,155.0,44.0,51.0,141,14.0,26.0,381,30.0,162.0,44.0,79.0,53.0,24.0,81.0,55.0,1.0,363.0,1081,21.0,0.6694386694386695,0.7139689578713969,0.49896265560165975,0.5178571428571429,0.5048076923076923,0.4974463738508682,0.5178571428571429,0.5022935779816514,0.551948051948052,0.5703703703703704,0.6009933774834437,0.043568464730290454,0.09090909090909091,0.036211699164345405,26.97138151122092,0.47096774193548385,0.41732283464566927,0.29321533923303833,0.08443908323281062,0.2494279176201373,0.28424015009380865,0.08581349206349206,0.09011627906976744,0.07332490518331226,0.27052238805970147,0.3006535947712418,0.3057142857142857,0.259375,0.6790123456790124,0.2808988764044944,0.6436363636363637,0.708,0.6384180790960452,0.36670071501532175,0.42896935933147634,0.44508670520231214,0.564935064935065,0.5178571428571429,0.6379310344827587,0.16216216216216217,0.3073394495412844,0.6716417910447762,0.296220633299285,0.44097021494370536,0.4622264705882354,0.4321751152073731,0.14581458145814583,0.1478102189781022,0.1207843137254902,0.2847058823529412,9.634024896265561,0.2553141237600378,150.0,330.0,,,,,,4.0,15.0,,,3.0,10.0,4.0,15.0,,,3.0,10.0,12.0,,1.0,14.0,4.0,23.0,33.0,30.0,20.0,4.0,34.0,21.0,,1.0,0.26666666666666666,,0.3,0.2857142857142857,0.015321756894790603,0.09217877094972067,0.09751434034416825,0.07116104868913857,0.15384615384615385,0.2222222222222222,0.06696428571428571,0.33707865168539325,0.45454545454545453,0.4601226993865031,0.8133333333333334,,,,,0.015321756894790603,0.26666666666666666,0.26666666666666666,1.0,,,,,,,0.045871559633027525,0.3,0.2857142857142857,28.046666666666667,15.0,3.0,6.0,0.012121212121212121,6.0,2.0,0.0625,,,5.0,,,2.0,2.0,,,,,,,,,True,,
208,1610612750,Sam Cassell,Sam Cassell,208,MIN,57471.0,958,45,1824,1810,428,437,227,3634,23.0,38.0,1.0,2.0,3.0,8.0,33.0,58.0,173.0,338,67.0,446.0,1901,14.0,28.0,6.0,40.0,36.0,61,28.0,112.0,124.0,222.0,,16.0,173.0,23.0,196.0,16.0,58.0,36.0,79.0,415.0,17.0,17.0,72.0,,89.0,17.0,106.0,18.0,9.0,9.0,42.0,32.0,29.0,3.0,71.0,18.0,21.0,95,4.0,10.0,76,5.0,27.0,11.0,8.0,3.0,4.0,8.0,7.0,,112.0,428,21.0,0.3583815028901734,0.3583815028901734,0.5118343195266272,0.5,0.5901639344262295,0.4858974358974359,0.5,0.47191011235955055,0.5200945626477541,0.5277777777777778,0.5288461538461539,0.047337278106508875,0.18421052631578946,0.017241379310344827,23.509775870290895,0.5915492957746479,,0.09716599190283401,0.022636484687083888,0.07981220657276995,0.09329140461215933,0.01905829596412556,0.022388059701492536,0.024,0.06808510638297872,0.10294117647058823,0.11589403973509933,0.07236842105263158,0.875,0.09743589743589744,0.6052631578947368,0.7419354838709677,0.30434782608695654,0.14871794871794872,0.5689655172413793,0.5789473684210527,0.24242424242424243,0.058823529411764705,0.5,1.0,0.0898876404494382,0.375,0.23076923076923078,0.43984289405684757,0.43753448275862067,0.43161091954022984,0.06553398058252427,0.075,0.08968609865470852,0.25112107623318386,14.73076923076923,0.23464912280701755,117.0,242.0,5.0,8.0,1.0,,,6.0,44.0,1.0,5.0,4.0,28.0,11.0,52.0,2.0,6.0,4.0,28.0,27.0,6.0,3.0,41.0,6.0,7.0,,2.0,10.0,3.0,10.0,5.0,6.0,0.8181818181818182,0.21153846153846154,0.3333333333333333,0.14285714285714285,0.22448979591836735,0.13333333333333333,,0.02066115702479339,,,0.09836065573770492,0.010810810810810811,0.6205128205128205,0.4834710743801653,0.5,0.4017094017094017,0.020512820512820513,0.625,0.625,1.0,0.11282051282051282,0.13636363636363635,0.13953488372093023,0.6666666666666666,0.029411764705882353,0.14705882352941177,0.2,1.0,,,0.3146067415730337,0.14285714285714285,0.14634146341463414,27.24038461538462,,,,0.03305785123966942,,1.0,,1.0,1.0,,,,,,0.019230769230769232,,0.022727272727272728,1.0,1.0,,,,True,,
