EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,AtRimFrequency,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,PenaltyAtRimFGM,ShortMidRangeFGM,LongMidRangeFGM,FG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFtPoints,PtsUnassisted2s,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,2pt And 1 Free Throw Trips,Fg2Pct,PenaltyFg2Pct,SecondChanceTsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,PtsAssisted2s,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,ShootingFouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimPctAssisted,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PtsPutbacks,OffThreePtRebounds,NonShootingFoulsDrawn,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,Fg2aBlocked,Corner3Assists,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,DefensiveGoaltends,FG2APctBlocked,ShortMidRangePctBlocked,OffLongMidRangeReboundPct,OffCorner3ReboundPct,Corner3Frequency,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,SelfOReb,Blocked2s,BlockedAtRim,Blocks,AtRimPctBlocked,SelfORebPct,Corner3FGM,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PtsUnassisted3s,on,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,HeaveAttempts,Fg3aBlocked,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,BlockedShortMidRange,RecoveredBlocks,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,BlocksRecoveredPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,FTOffRebounds,Blocked3s,BlockedArc3,BlockedLongMidRange,OffFTReboundPct,BlockedCorner3,3SecondViolations,Defensive 3 Seconds Violations,OffensiveGoaltends,Clear Path Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
120,1610612766,Steven Smith,Steven Smith,120,CHA,1589.0,26,-16.0,50,50,19,29,10,100,1.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,6.0,2.0,2.0,1.0,7.0,62,3.0,1.0,1.0,3.0,6.0,2.0,2.0,3.0,3.0,1.0,2.0,6.0,2.0,3.0,1.0,1.0,3.0,19,1.0,1.0,1.0,1.0,1.0,0.375,0.375,0.3333333333333333,0.375,0.25,14.754098360655737,0.125,0.125,0.5,0.25,1.0,1.0,1.0,0.25,0.25,1.0,0.375,1.0,0.41720625000000006,0.4376375,0.1111111111111111,0.14285714285714285,0.42857142857142855,12.15,24.45,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1510,1610612766,Brevin Knight,Brevin Knight,1510,CHA,1846.0,31,-11.0,61,62,18,17,14,123,2.0,1.0,3.0,5.0,,1.0,,1.0,10.0,,1.0,6.0,16.0,74,3.0,,1.0,5.0,,1.0,,4.0,6.0,1.0,2.0,14.0,,6.0,,4.0,5.0,18,,,,,,0.45454545454545453,0.5,0.6153846153846154,0.625,0.09090909090909091,17.5,0.18181818181818182,0.2727272727272727,0.45454545454545453,0.09090909090909091,,,,0.25,0.25,,0.2727272727272727,,0.42077272727272735,0.39415,0.3076923076923077,0.3333333333333333,0.3125,11.56,26.2,0.29508196721311475,2.0,1.0,1.0,2.0,5.0,1.0,2.0,2.0,2.0,1.0,10.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.6666666666666666,0.5,1.0,0.06666666666666667,0.058823529411764705,0.14285714285714285,1.0,1.0,0.3333333333333333,0.3333333333333333,0.4,0.4,1.0,0.4169,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2056,1610612766,Primoz Brezec,Primoz Brezec,2056,CHA,1515.0,25,-3.0,52,50,12,13,10,102,5.0,2.0,2.0,5.0,,,,,12.0,,,2.0,12.0,65,3.0,,,2.0,,,,1.0,1.0,,1.0,2.0,3.0,2.0,,1.0,2.0,12,,,,,,0.4166666666666667,0.3333333333333333,0.46153846153846156,0.3333333333333333,,21.538461538461537,0.4166666666666667,0.16666666666666666,0.4166666666666667,,,,,0.6666666666666666,,,0.4166666666666667,,0.4844166666666667,0.5692666666666667,0.07692307692307693,0.07692307692307693,0.16666666666666666,9.275,,0.23076923076923078,4.0,1.0,,1.0,5.0,3.0,,2.0,1.0,,2.0,,,,2.0,7.0,8.0,1.0,1.0,1.0,1.0,1.0,,0.4166666666666667,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,0.21428571428571427,0.2,0.8,0.8,,,0.2,0.2,0.5,0.5793333333333334,0.16666666666666666,1.0,2.0,1.0,8.0,1.0,1.0,4.0,1.0,2.0,0.8,0.8,0.3333333333333333,0.3333333333333333,1.0,0.037037037037037035,0.5,0.03333333333333333,0.1,0.2,0.5,0.75,1.0,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2408,1610612766,Melvin Ely,Melvin Ely,2408,CHA,1692.0,28,12.0,52,53,12,25,11,105,3.0,1.0,7.0,4.0,,,,,14.0,,,3.0,17.0,53,2.0,,,3.0,,,,2.0,3.0,2.0,,7.0,3.0,4.0,,1.0,3.0,12,,,,,,0.5,0.5,0.53125,0.5,,23.88059701492537,0.21428571428571427,0.5,0.2857142857142857,,,,,0.5,,,0.21428571428571427,,0.4281142857142857,0.4295,0.06666666666666667,0.06666666666666667,0.17647058823529413,9.0,,0.23076923076923078,3.0,1.0,3.0,1.0,7.0,5.0,,6.0,1.0,1.0,10.0,1.0,1.0,,2.0,3.0,6.0,1.0,1.0,,,,,0.5,0.5,0.6,,0.14285714285714285,0.15,,1.0,1.0,0.42857142857142855,0.42857142857142855,0.25,0.25,1.0,0.5096999999999999,0.35294117647058826,3.0,3.0,3.0,4.0,2.0,1.0,,3.0,3.0,0.2857142857142857,0.4,0.6,0.6,,0.06896551724137931,0.16666666666666666,0.08823529411764706,0.07692307692307693,,,0.3333333333333333,,0.6,1.0,4.0,1.0,1.0,0.2,0.3333333333333333,0.25,0.4,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2447,1610612766,Tamar Slay,Tamar Slay,2447,CHA,4641.0,77,-20.0,153,154,67,77,27,307,9.0,3.0,6.0,12.0,2.0,11.0,1.0,6.0,27.0,2.0,12.0,,28.0,173,10.0,1.0,7.0,13.0,6.0,11.0,2.0,2.0,3.0,1.0,1.0,7.0,20.0,2.0,,1.0,13.0,67,1.0,1.0,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.358974358974359,0.38235294117647056,0.35,0.3611111111111111,0.3076923076923077,25.130890052356023,0.23076923076923078,0.15384615384615385,0.3076923076923077,0.28205128205128205,0.18181818181818182,0.18181818181818182,1.0,0.17647058823529413,0.35294117647058826,0.16666666666666666,0.5384615384615384,0.18181818181818182,0.4717551282051281,0.4613294117647058,0.025,0.03571428571428571,0.4642857142857143,10.63703703703704,25.208333333333332,0.43790849673202614,7.0,2.0,1.0,3.0,11.0,4.0,,6.0,5.0,,8.0,1.0,,,3.0,8.0,14.0,5.0,3.0,3.0,1.0,8.0,,0.4074074074074074,0.5,0.42857142857142855,0.375,0.1,0.13636363636363635,,0.7777777777777778,0.7777777777777778,0.16666666666666666,0.2,0.25,0.25,0.6666666666666666,0.50768,0.21428571428571427,2.0,2.0,3.0,14.0,3.0,3.0,2.0,6.0,13.0,0.6363636363636364,0.7,0.75,0.42857142857142855,0.25,0.04225352112676056,0.21428571428571427,0.06451612903225806,,,0.18181818181818182,0.42857142857142855,1.0,0.2857142857142857,1.0,2.0,3.0,,0.13636363636363635,0.13333333333333333,0.10526315789473684,0.2727272727272727,0.3333333333333333,1.0,,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,5.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,0.037037037037037035,0.16666666666666666,0.03225806451612903,0.3333333333333333,0.02564102564102564,0.14285714285714285,0.2857142857142857,0.058823529411764705,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416,1610612766,Kareem Rush,Kareem Rush,2416,CHA,1423.0,24,-19.0,47,50,17,29,6,97,3.0,2.0,2.0,4.0,1.0,4.0,,2.0,9.0,1.0,4.0,1.0,14.0,61,3.0,,2.0,5.0,3.0,4.0,1.0,1.0,1.0,1.0,,2.0,3.0,2.0,,1.0,5.0,17,,1.0,0.25,,0.25,0.5,0.4,0.5,0.4166666666666667,0.3076923076923077,25.454545454545453,0.23076923076923078,0.15384615384615385,0.3076923076923077,0.3076923076923077,0.25,0.25,1.0,0.4,0.4,,0.5384615384615384,0.25,0.4827807692307692,0.5732299999999999,0.07142857142857142,0.1,0.35714285714285715,10.47777777777778,25.275,0.3617021276595745,3.0,2.0,,2.0,5.0,1.0,,2.0,2.0,1.0,4.0,,,,2.0,3.0,5.0,4.0,1.0,,,,,0.5555555555555556,0.6666666666666666,1.0,,0.15384615384615385,0.2,,1.0,1.0,,,0.5,0.5,1.0,0.3677,0.14285714285714285,,,1.0,6.0,1.0,1.0,,2.0,2.0,0.6,0.6,1.0,1.0,,0.05263157894736842,0.5,0.06666666666666667,0.1111111111111111,0.5,0.5,0.6666666666666666,0.5,,,,1.0,,0.09090909090909091,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731,1610612766,Emeka Okafor,Emeka Okafor,2731,CHA,2787.0,46,-16.0,89,89,33,29,19,178,6.0,2.0,6.0,,,,,,12.0,,,,8.0,95,4.0,,,2.0,,,,,,,,,2.0,,,,2.0,33,,,,,,0.3333333333333333,0.25,0.3333333333333333,0.25,,11.864406779661017,0.5,0.5,,,,,,0.5,,,0.5,,0.48712500000000003,0.498875,,,0.25,4.458333333333334,,0.3707865168539326,2.0,,2.0,,4.0,5.0,,6.0,1.0,,6.0,,,,3.0,4.0,12.0,,,1.0,,2.0,,0.3333333333333333,0.25,0.6,0.5,0.1875,0.16666666666666666,0.14285714285714285,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,,,,0.5448500000000001,0.75,1.0,3.0,3.0,2.0,7.0,1.0,,8.0,1.0,0.25,1.0,0.6,0.6,,0.1320754716981132,0.125,0.12698412698412698,0.05555555555555555,,0.16666666666666666,0.5,,0.6,0.3333333333333333,6.0,1.0,,0.1,0.16666666666666666,0.125,0.25,,,,,,,,,2.0,,,,1.0,1.0,,1.0,1.0,,,,0.16666666666666666,,0.17391304347826086,,,,,,1.0,1.0,1.0,1.0,0.3333333333333333,0.16666666666666666,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2586,1610612766,Keith Bogans,Keith Bogans,2586,CHA,1647.0,27,,55,52,17,23,12,107,5.0,,,1.0,,1.0,,1.0,6.0,1.0,2.0,5.0,12.0,58,,,1.0,2.0,3.0,1.0,,2.0,2.0,1.0,,4.0,1.0,6.0,,3.0,2.0,17,1.0,1.0,0.5,,0.5,0.4375,,0.5454545454545454,0.5,0.25,16.901408450704228,0.625,,0.125,0.125,,,,,1.0,,0.875,,0.551225,0.5418,0.2727272727272727,0.3333333333333333,0.16666666666666666,3.3000000000000003,23.5,0.3090909090909091,1.0,,,1.0,2.0,3.0,,2.0,,2.0,2.0,,,1.0,,2.0,5.0,3.0,2.0,,,1.0,,0.3333333333333333,,0.3333333333333333,,,0.07142857142857142,,0.2,0.3333333333333333,,,1.0,1.0,,0.5546333333333333,0.16666666666666666,1.0,3.0,1.0,2.0,3.0,1.0,1.0,3.0,,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.10714285714285714,0.25,0.08108108108108109,,,0.25,,1.0,1.0,0.3333333333333333,,,,,0.125,,,,,,1.0,,,,,2.0,,1.0,1.0,1.0,,,,,,,,0.3333333333333333,,0.2,,0.125,,,,1.0,,,,0.4,0.3333333333333333,1.0,1.0,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2067,1610612766,Eddie House,Eddie House,2067,CHA,1044.0,17,-5.0,35,36,29,30,5,71,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,6.0,1.0,3.0,2.0,11.0,43,5.0,1.0,2.0,11.0,,1.0,1.0,,1.0,,,3.0,3.0,2.0,,,11.0,29,1.0,,0.3333333333333333,0.5,0.3333333333333333,0.5,0.6428571428571429,0.55,0.6875,0.3333333333333333,26.19047619047619,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.1111111111111111,1.0,1.0,,0.14285714285714285,0.14285714285714285,1.0,0.4444444444444444,1.0,0.4723833333333334,0.46259285714285714,,,1.0,13.283333333333333,24.566666666666666,0.8285714285714286,,,1.0,2.0,3.0,,,,3.0,2.0,4.0,1.0,1.0,,,,,1.0,,1.0,1.0,1.0,,0.5,0.6,,1.0,,,,,,1.0,1.0,0.5,0.5,,,,,,,2.0,,,,,2.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,0.5,,,,,1.0,,,,,,,,2.0,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,0.2222222222222222,,,0.14285714285714285,,,,,,,,,,,3.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2574,1610612766,Jason Kapono,Jason Kapono,2574,CHA,1809.0,30,,64,63,41,37,7,127,,,3.0,6.0,2.0,6.0,1.0,3.0,9.0,2.0,6.0,,14.0,64,6.0,1.0,3.0,7.0,3.0,6.0,2.0,,1.0,,,3.0,2.0,,,,7.0,41,,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4666666666666667,0.3888888888888889,0.4666666666666667,0.3888888888888889,0.4,20.0,,0.2,0.4,0.4,0.3333333333333333,0.3333333333333333,0.5,,0.3333333333333333,0.3333333333333333,0.4,0.3333333333333333,0.44477999999999995,0.43775555555555556,,,0.5,16.344444444444445,24.88333333333333,0.640625,,,1.0,3.0,4.0,2.0,,,2.0,,2.0,1.0,1.0,,3.0,3.0,5.0,1.0,1.0,,,,,0.4444444444444444,0.3333333333333333,,,0.1875,0.13636363636363635,0.25,,,0.3333333333333333,0.3333333333333333,0.5,0.5,,0.4013,,,,,6.0,1.0,,,2.0,1.0,0.75,0.75,,,,0.047619047619047616,,0.058823529411764705,,0.3333333333333333,,,0.6666666666666666,,,,1.0,,0.07692307692307693,,0.09090909090909091,,,1.0,,,,,,,,,,,,,,,,,,,,,0.08333333333333333,,,,,,1.0,,,,,0.1111111111111111,,,,,3.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
