EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGA,FG3A,NonHeaveArc3FGA,FG3APct,Arc3Frequency,Avg3ptShotDistance,Corner3Assists,ShortMidRangeAssists,LostBallOutOfBoundsTurnovers,Travels,2pt And 1 Free Throw Trips,DefensiveGoaltends,3SecondViolations,LongMidRangePctBlocked,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,FTOffRebounds,Offensive Fouls,Technical Free Throw Trips,Blocked3s,BlockedCorner3,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,OffFTReboundPct,DefCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceAtRimPctAssisted,on,HeaveAttempts,Fg3aBlocked,FoulsDrawn,Offensive Fouls Drawn,BlockedLongMidRange,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3FGM,StepOutOfBoundsTurnovers,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawn,BlockedArc3,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,Corner3PctBlocked
1714,1610612739,Robert Traylor,Robert Traylor,1714,CLE,6613.0,110,-20,205,200,58.0,77.0,36.0,405,10.0,17,3.0,5.0,2.0,6.0,4.0,13.0,3.0,8.0,17.0,38,4.0,38,204,3.0,5.0,6.0,3.0,11.0,3.0,9.0,20.0,14.0,6.0,4.0,8.0,2.0,10.0,2.0,4.0,4.0,22.0,3.0,6.0,3.0,20.0,1.0,24,9.0,33,2.0,4.0,3.0,1.0,5.0,3.0,1.0,4.0,4.0,9.0,1.0,3.0,10.0,14.0,1.0,10.0,2.0,3.0,4.0,3.0,1.0,4.0,3.0,1.0,9.0,58.0,1.0,0.5882352941176471,0.7142857142857143,0.4473684210526316,0.6,0.2727272727272727,0.4473684210526316,0.6,0.2727272727272727,0.4418604651162791,0.6,0.32142857142857145,0.10526315789473684,0.17647058823529413,0.07692307692307693,20.967741935483872,0.5555555555555556,0.1111111111111111,0.21505376344086022,0.07058823529411765,0.13636363636363635,0.13636363636363635,0.2,0.08411214953271028,0.07407407407407407,0.06896551724137931,0.06896551724137931,0.11764705882352941,0.2,0.16666666666666666,0.2,0.28125,0.2,0.11764705882352941,0.75,0.4473684210526316,0.5882352941176471,0.7142857142857143,0.6,0.34210526315789475,0.3076923076923077,0.3333333333333333,0.5,0.21052631578947367,0.375,0.375,0.6666666666666666,1.0,0.6,0.5454545454545454,0.3333333333333333,0.4473684210526316,0.5026236842105262,0.6299499999999999,0.5016454545454546,0.05,0.05,0.15789473684210525,0.23684210526315788,7.257894736842104,0.28292682926829266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1956,1610612739,Ira Newble,Ira Newble,1956,CLE,3222.0,54,9,105,103,35.0,58.0,16.0,208,1.0,4,1.0,2.0,1.0,2.0,,1.0,,,1.0,5,1.0,3,107,1.0,2.0,2.0,1.0,2.0,1.0,3.0,,2.0,2.0,2.0,3.0,,3.0,,1.0,2.0,6.0,,2.0,1.0,4.0,,5,2.0,7,,3.0,3.0,,2.0,1.0,1.0,1.0,1.0,3.0,,,2.0,6.0,,4.0,1.0,1.0,,,,,,,3.0,35.0,1.0,,,0.2,0.5,0.5,0.16666666666666666,0.5,0.5,0.1875,0.5,0.5,0.4,0.5,,8.8,0.6666666666666666,,0.12121212121212122,0.05405405405405406,0.2,,0.13157894736842105,0.044444444444444446,0.125,0.1,,,,0.08333333333333333,0.09090909090909091,0.2,0.25,,,0.6666666666666666,0.25,0.5,,0.16666666666666666,,,,,,,,1.0,0.5,1.0,0.5,0.8333333333333334,0.5730749999999999,0.5824499999999999,0.68475,0.14285714285714285,0.16666666666666666,0.6666666666666666,1.0,1.6400000000000001,0.3333333333333333,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
2205,1610612739,DeSagana Diop,DeSagana Diop,2205,CLE,18308.0,305,-36,576,577,191.0,258.0,81.0,1153,11.0,22,5.0,11.0,6.0,10.0,3.0,20.0,6.0,25.0,20.0,67,,40,565,6.0,15.0,12.0,11.0,31.0,,22.0,20.0,20.0,10.0,7.0,14.0,1.0,15.0,,8.0,5.0,31.0,7.0,23.0,6.0,30.0,4.0,40,30.0,70,5.0,8.0,5.0,3.0,6.0,1.0,3.0,6.0,3.0,12.0,1.0,2.0,39.0,53.0,2.0,5.0,2.0,1.0,27.0,22.0,5.0,27.0,20.0,,22.0,191.0,3.0,0.5,0.6666666666666666,0.29850746268656714,0.4,0.3548387096774194,0.2898550724637681,0.4,0.3548387096774194,0.28169014084507044,0.375,0.34375,0.1044776119402985,0.18181818181818182,0.1,12.332838038632985,0.5,0.18181818181818182,0.13274336283185842,0.09465020576131687,0.13333333333333333,0.1320754716981132,0.13284132841328414,0.10135135135135136,0.08571428571428572,0.1038961038961039,0.09375,0.07894736842105263,0.26666666666666666,0.13157894736842105,0.13846153846153847,0.12941176470588237,0.17647058823529413,0.11904761904761904,0.7407407407407407,0.3188405797101449,0.5,0.6111111111111112,0.36363636363636365,0.2898550724637681,0.15,0.16666666666666666,0.3333333333333333,0.36231884057971014,0.24,0.25,0.8333333333333334,0.7333333333333333,0.45454545454545453,0.3225806451612903,0.6,0.34782608695652173,0.43271159420289856,0.5198923076923078,0.43601612903225806,0.02857142857142857,0.029411764705882353,0.3,0.55,9.692537313432837,0.3315972222222222,2.0,2.0,2.0,0.028985507246376812,0.028985507246376812,24.9,1.0,1.0,1.0,3.0,1.0,2.0,1.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
2544,1610612739,LeBron James,LeBron James,2544,CLE,10392.0,173,22,319,318,111.0,133.0,50.0,637,26.0,39,5.0,7.0,7.0,12.0,5.0,23.0,14.0,33.0,45.0,95,35.0,143,293,7.0,10.0,16.0,11.0,26.0,13.0,44.0,34.0,56.0,6.0,6.0,14.0,6.0,20.0,4.0,3.0,7.0,46.0,,9.0,4.0,21.0,2.0,27,10.0,37,4.0,13.0,10.0,3.0,12.0,,7.0,4.0,5.0,16.0,4.0,7.0,4.0,9.0,,43.0,22.0,2.0,3.0,2.0,1.0,4.0,1.0,,44.0,111.0,2.0,0.37777777777777777,0.40476190476190477,0.47368421052631576,0.7,0.4230769230769231,0.4954128440366973,0.7,0.5344827586206896,0.562992125984252,0.7272727272727273,0.6285714285714286,0.06315789473684211,0.1282051282051282,0.043478260869565216,37.830687830687836,0.75,0.15384615384615385,0.16030534351145037,0.07142857142857142,0.16666666666666666,,0.16129032258064516,0.056962025316455694,0.08823529411764706,0.14634146341463414,,,,0.0975609756097561,0.17142857142857143,0.2,0.17647058823529413,0.08163265306122448,0.25,0.3577981651376147,0.6666666666666666,0.7647058823529411,0.4230769230769231,0.21100917431192662,0.21739130434782608,0.22727272727272727,0.2,0.30275229357798167,0.42424242424242425,0.42424242424242425,0.35714285714285715,0.7,0.7142857142857143,0.41379310344827586,0.5833333333333334,0.48623853211009177,0.49429724770642214,0.5254444444444445,0.46208448275862063,0.176,0.1981981981981982,0.11188811188811189,0.3076923076923077,8.442105263157893,0.34796238244514105,10.0,14.0,10.0,0.12844036697247707,0.09174311926605505,24.607142857142858,2.0,4.0,,3.0,6.0,,,,2.0,4.0,1.0,1.0,4.0,2.0,2.0,6.0,2.0,3.0,3.0,9.0,9.0,4.0,1.0,1.0,1.0,1.0,1.0,0.5,0.42857142857142855,1.0,0.42857142857142855,0.06666666666666667,0.14285714285714285,0.03669724770642202,0.5,0.5,0.5,0.4,0.4,0.5,0.034482758620689655,1.0,0.06896551724137931,1.0,0.4,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
727,1610612739,Eric Snow,Eric Snow,727,CLE,9702.0,162,-58,305,310,93.0,116.0,32.0,615,1.0,3,,,,,2.0,7.0,5.0,14.0,8.0,24,4.0,23,321,,1.0,,3.0,3.0,2.0,8.0,10.0,6.0,,,21.0,6.0,27.0,4.0,6.0,12.0,60.0,,2.0,1.0,10.0,1.0,12,2.0,14,1.0,4.0,2.0,2.0,6.0,5.0,5.0,7.0,1.0,13.0,1.0,6.0,7.0,16.0,,4.0,2.0,,1.0,1.0,,1.0,,,8.0,93.0,2.0,0.625,0.625,0.3333333333333333,,1.0,0.3275862068965517,,0.75,0.3709677419354839,,0.8,,,,12.790697674418604,0.46153846153846156,0.07142857142857142,0.08928571428571429,0.015267175572519083,0.03225806451612903,,0.07692307692307693,0.012903225806451613,0.02702702702702703,0.020833333333333332,,,,0.08823529411764706,0.1891891891891892,,0.037037037037037035,0.05263157894736842,,0.10344827586206896,0.3333333333333333,0.3333333333333333,1.0,0.2413793103448276,0.2857142857142857,0.2857142857142857,,0.4827586206896552,0.35714285714285715,0.35714285714285715,0.8,,,,,0.27586206896551724,0.4209206896551725,0.3665,0.35084999999999994,0.06451612903225806,0.07692307692307693,,0.34782608695652173,12.545833333333334,0.30491803278688523,4.0,5.0,4.0,0.1724137931034483,0.13793103448275862,24.84,2.0,3.0,,,,,,,,1.0,,,1.0,,1.0,1.0,,,1.0,3.0,,1.0,,2.0,,,,1.0,0.2,,0.2,,,0.034482758620689655,,,,0.25,0.25,1.0,,,0.25,,0.25,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
976,1610612739,Jeff McInnis,Jeff McInnis,976,CLE,8837.0,147,2,277,272,112.0,151.0,45.0,549,3.0,7,,,3.0,5.0,7.0,14.0,6.0,16.0,16.0,37,11.0,73,266,3.0,6.0,11.0,10.0,21.0,7.0,42.0,14.0,18.0,2.0,2.0,12.0,2.0,14.0,1.0,7.0,2.0,30.0,1.0,3.0,2.0,5.0,1.0,8,6.0,14,4.0,2.0,2.0,,3.0,2.0,2.0,2.0,1.0,5.0,1.0,1.0,6.0,14.0,1.0,13.0,5.0,2.0,,,,,,,42.0,112.0,3.0,0.4375,0.4666666666666667,0.43243243243243246,0.5,0.47619047619047616,0.484375,0.4090909090909091,0.47297297297297297,0.5214285714285715,0.4583333333333333,0.5121951219512195,0.05405405405405406,0.2857142857142857,,22.590361445783135,0.6,0.08333333333333333,0.043478260869565216,0.025,0.11764705882352941,0.03571428571428571,0.05303030303030303,0.02702702702702703,,0.05,0.021739130434782608,0.05263157894736842,,0.06818181818181818,0.03571428571428571,0.023255813953488372,,0.12903225806451613,,0.109375,0.42857142857142855,0.6,0.3333333333333333,0.21875,0.5,0.5,0.2857142857142857,0.25,0.375,0.375,0.6666666666666666,,,0.13513513513513514,0.6,0.53125,0.4650234375,0.45406875,0.4687418918918919,0.07352941176470588,0.12195121951219512,0.1506849315068493,0.5753424657534246,10.945945945945946,0.4043321299638989,19.0,27.0,19.0,0.421875,0.296875,24.822222222222223,1.0,3.0,,,1.0,,,,3.0,8.0,3.0,6.0,7.0,2.0,10.0,10.0,2.0,5.0,16.0,24.0,6.0,7.0,2.0,,,,,0.8,0.37037037037037035,0.3125,0.37037037037037035,0.15384615384615385,0.2857142857142857,0.125,0.375,0.375,1.0,0.3684210526315789,0.3684210526315789,0.7142857142857143,0.16216216216216217,0.5,0.2702702702702703,0.2,0.3684210526315789,1.0,1.0,4.0,1.0,5.0,0.2,0.09090909090909091,0.36363636363636365,0.25,1.0,,True,,,,,,,,,,,,,,,,,
446,1610612739,Lucious Harris,Lucious Harris,446,CLE,10758.0,179,-18,330,335,101.0,124.0,46.0,665,2.0,4,1.0,2.0,,,1.0,5.0,11.0,24.0,14.0,33,9.0,43,319,2.0,5.0,4.0,,6.0,4.0,7.0,26.0,2.0,,2.0,4.0,3.0,7.0,2.0,2.0,1.0,17.0,2.0,4.0,4.0,14.0,1.0,19,7.0,26,1.0,3.0,,3.0,1.0,1.0,,1.0,1.0,2.0,,1.0,4.0,12.0,1.0,10.0,2.0,1.0,,,,,,,7.0,101.0,2.0,0.9285714285714286,0.9285714285714286,0.42424242424242425,0.4,,0.40476190476190477,0.3333333333333333,0.1875,0.4444444444444444,0.3333333333333333,0.35,0.06060606060606061,0.25,0.2,12.14470284237726,0.5,0.09090909090909091,0.09655172413793103,0.027777777777777776,0.11764705882352941,0.06666666666666667,0.1005586592178771,0.034482758620689655,0.047619047619047616,0.025,0.016129032258064516,0.041666666666666664,0.16666666666666666,0.08,0.1282051282051282,0.08928571428571429,0.12,0.043478260869565216,,0.09523809523809523,0.5,0.6666666666666666,0.5,0.11904761904761904,0.2,0.25,1.0,0.5714285714285714,0.4583333333333333,0.4583333333333333,1.0,0.3333333333333333,0.5,,,0.30952380952380953,0.45276428571428573,0.48045,0.41316250000000004,0.045454545454545456,0.05714285714285714,0.09302325581395349,0.16279069767441862,15.3,0.30606060606060603,6.0,9.0,6.0,0.21428571428571427,0.14285714285714285,24.744444444444444,1.0,1.0,,,,,,,1.0,3.0,1.0,1.0,1.0,,1.0,2.0,,1.0,2.0,6.0,,1.0,1.0,,4.0,,,1.0,0.2222222222222222,0.5,0.2222222222222222,0.08333333333333333,0.1111111111111111,0.07142857142857142,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,0.16666666666666666,1.0,0.125,1.0,0.125,,0.16666666666666666,1.0,,,,1.0,,0.16666666666666666,,,,1.0,True,,,,,,,,,,,,,,,,,
2040,1610612739,Jerome Moiso,Jerome Moiso,2040,CLE,460.0,8,-5,12,13,,,2.0,25,1.0,1,,,,,,1.0,,,1.0,2,,2,15,,,,,,,,2.0,,,,,,,,,,,,,1.0,1.0,,2,,2,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,0.5,,,0.5,,,0.5,,,,,,13.333333333333334,,,0.125,,0.5,,0.2,,,,,,,,,0.25,1.0,,,0.5,1.0,1.0,1.0,0.5,,,,,,,,,,,,0.5,0.5467,,,,,,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
2402,1610612739,Dajuan Wagner,Dajuan Wagner,2402,CLE,2962.0,49,-18,98,95,18.0,58.0,16.0,193,3.0,7,1.0,3.0,,,4.0,8.0,,1.0,7.0,16,3.0,26,95,2.0,4.0,4.0,1.0,1.0,2.0,4.0,6.0,8.0,,1.0,5.0,2.0,7.0,1.0,2.0,2.0,16.0,,,,1.0,,1,,1,,2.0,1.0,1.0,5.0,,2.0,1.0,3.0,6.0,1.0,1.0,3.0,7.0,,4.0,1.0,1.0,,,,,,,4.0,18.0,2.0,0.42857142857142855,0.42857142857142855,0.4375,0.5,1.0,0.39655172413793105,0.3333333333333333,0.5,0.41935483870967744,0.3333333333333333,0.6666666666666666,0.0625,0.14285714285714285,,32.173913043478265,0.8333333333333334,,0.02564102564102564,,,,0.023809523809523808,,,,,,,0.08333333333333333,,,,,,0.2413793103448276,0.42857142857142855,0.5,0.3333333333333333,0.27586206896551724,0.5,0.5,0.5,0.034482758620689655,,,,0.5,0.3333333333333333,,,0.6896551724137931,0.4791931034482758,0.5823875000000001,0.399575,0.03333333333333333,0.058823529411764705,0.15384615384615385,0.15384615384615385,5.2125,0.1836734693877551,9.0,13.0,9.0,0.4482758620689655,0.3103448275862069,25.330769230769228,1.0,1.0,,1.0,,,,,1.0,4.0,,,2.0,,1.0,3.0,,,1.0,9.0,,2.0,,,,,,1.0,0.23076923076923078,,0.23076923076923078,,,0.13793103448275862,0.25,0.25,1.0,0.2222222222222222,0.2222222222222222,1.0,,,0.5,,0.2222222222222222,1.0,,1.0,,2.0,,0.16666666666666666,0.16666666666666666,,,1.0,True,,,,,,,,,,,,,,,,,
2562,1610612739,Sasha Pavlovic,Sasha Pavlovic,2562,CLE,4862.0,81,-12,162,164,59.0,79.0,16.0,326,7.0,17,1.0,6.0,1.0,3.0,3.0,6.0,7.0,14.0,17.0,37,6.0,46,156,2.0,7.0,4.0,5.0,10.0,5.0,21.0,28.0,6.0,,5.0,6.0,,6.0,,2.0,3.0,12.0,,2.0,,5.0,,5,2.0,7,,4.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,5.0,,1.0,2.0,5.0,1.0,8.0,3.0,1.0,1.0,1.0,,1.0,1.0,,21.0,59.0,1.0,0.8235294117647058,0.8235294117647058,0.4594594594594595,0.2857142857142857,0.5,0.47619047619047616,0.2857142857142857,0.6153846153846154,0.5,0.2857142857142857,0.65625,0.13513513513513514,0.29411764705882354,,27.624309392265193,0.6,,0.0847457627118644,0.028985507246376812,,,0.07246376811594203,0.024691358024691357,0.041666666666666664,,0.038461538461538464,,,0.13043478260869565,0.05555555555555555,0.05555555555555555,,,1.0,0.40476190476190477,0.4117647058823529,0.5833333333333334,0.8571428571428571,0.14285714285714285,0.5,0.5,0.6666666666666666,0.3333333333333333,0.5,0.5,0.8571428571428571,0.8571428571428571,0.16666666666666666,0.23076923076923078,0.3333333333333333,0.5238095238095238,0.50425,0.5356571428571428,0.47769999999999996,0.06818181818181818,0.07692307692307693,0.08695652173913043,0.45652173913043476,9.305405405405406,0.36419753086419754,1.0,5.0,1.0,0.11904761904761904,0.023809523809523808,23.44,,1.0,,,1.0,,,,2.0,4.0,2.0,3.0,,,,2.0,,2.0,3.0,6.0,,,,1.0,1.0,,,1.0,0.4,0.6666666666666666,0.4,,,0.09523809523809523,0.5,0.5,1.0,,,,0.23076923076923078,0.6666666666666666,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,
