EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3A,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,LongMidRangePctBlocked,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,PtsUnassisted3s,SecondChanceFg3Pct,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,Fg3aBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedCorner3,3SecondViolations,on,Clear Path Fouls,BlockedArc3,Corner3PctBlocked
1502,1610612744,Adonal Foyle,Adonal Foyle,1502,GSW,28889.0,481,15,926,938,231,290,113,1864,17.0,32,3.0,10.0,1.0,6.0,16.0,35.0,2.0,6.0,35.0,73,11.0,81,964,6.0,15.0,3.0,15.0,8.0,19,4.0,20,40.0,30.0,12.0,3.0,13.0,6.0,19.0,6.0,6.0,2.0,5.0,44.0,14.0,26.0,1.0,14.0,53.0,12.0,79,41.0,120,3.0,4.0,1.0,3.0,8.0,1.0,4.0,7.0,4.0,15,1.0,4.0,35.0,52.0,5.0,3.0,21.0,3.0,11.0,1.0,49.0,25.0,3.0,21.0,49.0,31.0,2.0,1.0,5.0,20,231,7.0,0.5714285714285714,0.6896551724137931,0.4794520547945205,0.4,0.42105263157894735,0.4794520547945205,0.4,0.42105263157894735,0.49390243902439024,0.4411764705882353,0.47619047619047616,0.0410958904109589,0.0625,0.02857142857142857,9.19431279620853,0.5333333333333333,0.3870967741935484,0.027777777777777776,0.14804469273743018,0.08306709265175719,0.16666666666666666,0.1044776119402985,0.1515837104072398,0.0894854586129754,0.0975609756097561,0.08,0.07633587786259542,0.08080808080808081,0.17142857142857143,0.08333333333333333,0.16379310344827586,0.1780821917808219,0.17857142857142858,0.14285714285714285,0.08571428571428572,0.6326530612244898,0.4383561643835616,0.53125,0.5666666666666667,0.8235294117647058,0.4794520547945205,0.45714285714285713,0.47058823529411764,0.25,0.0821917808219178,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.3,0.3157894736842105,0.16666666666666666,0.4383561643835616,0.4509739726027397,0.4831909090909091,0.41608947368421056,0.13580246913580246,0.13580246913580246,0.18518518518518517,0.24691358024691357,5.1726027397260275,0.24946004319654427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1738,1610612744,Ansu Sesay,Ansu Sesay,1738,GSW,682.0,11,3,20,23,18,19,2,43,1.0,2,,1.0,1.0,2.0,,,1.0,1.0,2.0,3,,4,12,,1.0,,,2.0,3,,4,4.0,,,,,,,,,,,,1.0,,,1.0,2.0,1.0,4,1.0,5,,,,,1.0,,1.0,,,1,1.0,1.0,,,,,,,,,,,,,,,,,,4,18,,1.0,1.0,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,,,,18.181818181818183,1.0,1.0,,0.11764705882352941,,0.3333333333333333,0.2,0.15,0.09090909090909091,,,,0.25,,0.4,,,0.5,,,,0.6666666666666666,0.5,0.5,1.0,,,,,0.3333333333333333,1.0,1.0,1.0,1.0,,0.6666666666666666,0.5,0.6666666666666666,0.5420666666666667,0.3142,0.5420666666666667,,,,1.0,8.1,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
2049,1610612744,Speedy Claxton,Speedy Claxton,2049,GSW,19675.0,328,-39,636,650,253,258,78,1286,15.0,26,1.0,2.0,5.0,7.0,11.0,27.0,17.0,37.0,43.0,90,30.0,119,704,3.0,6.0,1.0,7.0,13.0,20,17.0,43,20.0,66.0,2.0,11.0,32.0,24.0,56.0,18.0,15.0,2.0,15.0,136.0,1.0,5.0,,8.0,19.0,3.0,30,6.0,36,2.0,22.0,12.0,10.0,9.0,3.0,6.0,11.0,3.0,20,1.0,12.0,18.0,42.0,,,36.0,2.0,6.0,11.0,,,,,,,,,,43,253,12.0,0.23255813953488372,0.23809523809523808,0.4777777777777778,0.5,0.65,0.445,0.42857142857142855,0.5416666666666666,0.508695652173913,0.4375,0.6176470588235294,0.12222222222222222,0.15384615384615385,0.2222222222222222,18.543956043956044,0.45,0.1,,0.084070796460177,0.02252252252252252,0.16666666666666666,0.011494252873563218,0.09854014598540146,0.019417475728155338,0.016666666666666666,0.029411764705882353,0.02127659574468085,0.014925373134328358,,0.04,0.07042253521126761,0.1375,0.21428571428571427,0.1,0.045454545454545456,,0.26,0.5769230769230769,0.6818181818181818,0.26666666666666666,0.27,0.4074074074074074,0.5238095238095238,0.09090909090909091,0.37,0.4594594594594595,0.4722222222222222,0.29411764705882354,0.2857142857142857,0.5,0.2916666666666667,0.7142857142857143,0.36,0.44883131313131314,0.4208333333333334,0.44483333333333325,0.057692307692307696,0.06382978723404255,0.058823529411764705,0.36134453781512604,10.148888888888889,0.3977987421383648,1.0,1.0,1.0,9.0,4.0,1.0,10.0,1.0,4.0,3.0,1.0,8.0,1.0,6.0,3.0,2.0,1.0,3.0,1.0,0.1,0.1111111111111111,0.1,0.02702702702702703,0.01,0.09,0.1111111111111111,0.1111111111111111,1.0,0.14285714285714285,0.16666666666666666,0.125,26.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
2211,1610612744,Troy Murphy,Troy Murphy,2211,GSW,36915.0,615,-75,1204,1209,452,493,158,2413,35.0,68,14.0,29.0,13.0,26.0,10.0,25.0,30.0,76.0,75.0,169,82.0,286,1341,22.0,47.0,13.0,63.0,23.0,61,47.0,117,84.0,66.0,34.0,16.0,16.0,10.0,26.0,7.0,8.0,1.0,7.0,62.0,21.0,39.0,4.0,18.0,89.0,18.0,125,64.0,189,9.0,14.0,10.0,4.0,10.0,2.0,3.0,15.0,7.0,25,1.0,8.0,25.0,49.0,6.0,8.0,107.0,7.0,39.0,18.0,13.0,10.0,1.0,2.0,13.0,6.0,,,,117,452,8.0,0.56,0.7241379310344828,0.4437869822485207,0.46808510638297873,0.3770491803278688,0.4811320754716981,0.49019607843137253,0.43209876543209874,0.5458015267175572,0.5431034482758621,0.5318181818181819,0.09467455621301775,0.11764705882352941,0.32,20.58823529411765,0.4,0.3673469387755102,0.07692307692307693,0.2018140589569161,0.09798994974874371,0.16071428571428573,0.10714285714285714,0.19349005424954793,0.10101010101010101,0.13559322033898305,0.11702127659574468,0.06451612903225806,0.07947019867549669,0.2,0.17777777777777778,0.21641791044776118,0.20930232558139536,0.13513513513513514,0.21052631578947367,0.08823529411764706,0.46153846153846156,0.32075471698113206,0.5147058823529411,0.5833333333333334,0.4857142857142857,0.1179245283018868,0.4,0.5882352941176471,0.3,0.3584905660377358,0.39473684210526316,0.39473684210526316,0.7333333333333333,0.5686274509803921,0.4827586206896552,0.32098765432098764,0.5,0.5235849056603774,0.4708377358490565,0.48173249999999995,0.4586820987654321,0.1598360655737705,0.19402985074626866,0.2202797202797203,0.4090909090909091,9.662721893491128,0.3754152823920266,10.0,1.0,11.0,33.0,14.0,18.0,43.0,4.0,20.0,51.0,,33.0,11.0,3.0,,,2.0,,0.9444444444444444,0.4186046511627907,0.4186046511627907,0.2028301886792453,,0.04716981132075472,0.15566037735849056,0.3333333333333333,0.3333333333333333,0.9090909090909091,0.0196078431372549,0.1728395061728395,0.3333333333333333,24.769767441860463,7.0,1.0,4.0,6.0,1.0,3.0,4.0,2.0,8.0,3.0,0.5,0.4,0.7,0.7,1.0,1.0,1.0,0.058823529411764705,0.3333333333333333,1.0,0.07407407407407407,0.6666666666666666,0.2857142857142857,,,,,,,,,,,True,,,
2554,1610612744,Mickael Pietrus,Mickael Pietrus,2554,GSW,80159.0,1336,-38,2592,2611,878,947,336,5203,98.0,142,20.0,33.0,32.0,43.0,13.0,58.0,36.0,106.0,147.0,306,141.0,636,2783,24.0,52.0,15.0,93.0,46.0,84,54.0,230,166.0,128.0,28.0,20.0,53.0,29.0,82.0,21.0,19.0,5.0,29.0,193.0,25.0,38.0,2.0,35.0,86.0,3.0,124,65.0,189,6.0,46.0,29.0,17.0,41.0,13.0,24.0,51.0,17.0,92,8.0,25.0,59.0,139.0,7.0,11.0,202.0,18.0,86.0,20.0,18.0,6.0,1.0,11.0,18.0,7.0,1.0,4.0,1.0,230,878,26.0,0.564625850340136,0.6240601503759399,0.4803921568627451,0.46153846153846156,0.5476190476190477,0.4940119760479042,0.5571428571428572,0.5714285714285714,0.5380710659898477,0.5886075949367089,0.6182795698924731,0.06535947712418301,0.08450704225352113,0.13793103448275862,22.842809364548497,0.44565217391304346,0.030927835051546393,0.018518518518518517,0.08902691511387163,0.045454545454545456,0.14227642276422764,0.05952380952380952,0.09983498349834984,0.05015923566878981,0.06097560975609756,0.05286343612334802,0.030303030303030304,0.048859934853420196,0.08849557522123894,0.06690140845070422,0.06840390879478828,0.12266666666666666,0.1419753086419753,0.14285714285714285,0.0234375,0.3888888888888889,0.2834331337325349,0.6901408450704225,0.7538461538461538,0.5816326530612245,0.1157684630738523,0.22413793103448276,0.26,0.3076923076923077,0.21157684630738524,0.33962264150943394,0.33962264150943394,0.6111111111111112,0.4714285714285714,0.6060606060606061,0.2792207792207792,0.7441860465116279,0.6726546906187625,0.5011793587174347,0.5021951923076924,0.49201118421052614,0.15761821366024517,0.22994652406417113,0.14622641509433962,0.36163522012578614,8.700000000000003,0.3387345679012346,74.0,5.0,42.0,121.0,46.0,67.0,195.0,18.0,70.0,168.0,2.0,119.0,42.0,8.0,4.0,3.0,6.0,,0.835820895522388,0.3435897435897436,0.3471502590673575,0.38922155688622756,,0.14770459081836326,0.24151696606786427,0.34710743801652894,0.35,0.7619047619047619,0.07142857142857142,0.2987012987012987,0.35294117647058826,24.953846153846154,25.0,2.0,10.0,24.0,8.0,13.0,18.0,10.0,28.0,33.0,0.5555555555555556,0.4,0.33783783783783783,0.33783783783783783,0.96,0.4,1.0,0.18571428571428572,0.6153846153846154,0.75,0.15584415584415584,0.4166666666666667,0.391304347826087,1.0,2.0,4.0,0.005128205128205128,0.008264462809917356,0.25,0.02030456852791878,,,,True,,,
384,1610612744,Calbert Cheaney,Calbert Cheaney,384,GSW,14194.0,237,-21,448,445,127,137,51,893,10.0,14,2.0,2.0,1.0,3.0,4.0,11.0,16.0,41.0,30.0,66,6.0,66,475,3.0,5.0,,6.0,5.0,14,2.0,12,46.0,14.0,4.0,1.0,14.0,2.0,16.0,2.0,7.0,4.0,3.0,34.0,3.0,4.0,,2.0,12.0,3.0,17,7.0,24,,5.0,3.0,2.0,3.0,4.0,2.0,5.0,1.0,8,,2.0,4.0,18.0,1.0,,13.0,1.0,7.0,,2.0,1.0,1.0,,2.0,1.0,,,,12,127,6.0,0.7666666666666667,0.8214285714285714,0.45454545454545453,0.6,0.35714285714285715,0.45454545454545453,0.6,0.35714285714285715,0.4583333333333333,0.5,0.4,0.015151515151515152,0.07142857142857142,,15.717092337917485,0.375,0.3,,0.06741573033707865,0.026143790849673203,0.06060606060606061,0.047619047619047616,0.06635071090047394,0.032407407407407406,0.043478260869565216,,0.0273972602739726,0.0425531914893617,0.0625,0.0196078431372549,0.0784313725490196,0.09210526315789473,,0.15384615384615385,,0.5,0.21212121212121213,0.7142857142857143,0.7692307692307693,0.7,0.16666666666666666,0.36363636363636365,0.36363636363636365,0.75,0.6212121212121212,0.3902439024390244,0.3902439024390244,0.8125,0.4,1.0,0.21428571428571427,0.3333333333333333,0.21212121212121213,0.420059090909091,0.3597666666666666,0.42495,0.09722222222222222,0.09722222222222222,0.09090909090909091,0.18181818181818182,12.704545454545455,0.28348214285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
2784,1610612744,Luis Flores,Luis Flores,2784,GSW,1995.0,33,5,62,69,33,32,10,131,2.0,3,,,1.0,1.0,,1.0,1.0,3.0,3.0,7,,15,64,,1.0,,,2.0,3,,13,2.0,4.0,,,2.0,1.0,3.0,1.0,1.0,,1.0,7.0,,,,1.0,,,1,,1,,,,,2.0,2.0,,2.0,2.0,4,1.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,13,33,1.0,0.3333333333333333,0.3333333333333333,0.42857142857142855,,0.6666666666666666,0.625,,0.9285714285714286,0.625,,0.9285714285714286,,,,21.62162162162162,0.5,,,,,0.16666666666666666,,0.037037037037037035,,,,,,,,,,,0.3333333333333333,,,0.25,0.6666666666666666,0.6666666666666666,,0.08333333333333333,,,,0.25,0.3333333333333333,0.3333333333333333,1.0,,,0.14285714285714285,1.0,0.6666666666666666,0.46708333333333335,0.2958,0.4565214285714285,,,,0.8666666666666667,9.1,0.532258064516129,,,3.0,5.0,4.0,3.0,5.0,,4.0,3.0,,5.0,3.0,,,,,,0.3333333333333333,0.6,0.6,0.4166666666666667,,,0.4166666666666667,0.6,0.6,0.3333333333333333,,0.5714285714285714,0.6,24.72,,,,,,,3.0,,3.0,6.0,,0.75,,,,,,,,,,,0.75,,,,,,,,,,,True,,,
1884,1610612744,Baron Davis,Baron Davis,1884,GSW,22366.0,373,39,730,728,236,317,102,1458,25.0,46,,1.0,5.0,13.0,5.0,17.0,6.0,18.0,36.0,81,35.0,185,803,1.0,2.0,4.0,12.0,11.0,31,8.0,51,8.0,64.0,,8.0,62.0,29.0,91.0,19.0,44.0,5.0,13.0,211.0,2.0,3.0,,6.0,30.0,1.0,37,5.0,42,1.0,19.0,11.0,8.0,22.0,5.0,18.0,9.0,4.0,31,,11.0,9.0,29.0,1.0,4.0,50.0,3.0,19.0,4.0,2.0,,,2.0,2.0,,,,,51,236,8.0,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.5,0.3548387096774194,0.4573170731707317,0.4444444444444444,0.4056603773584906,0.49731182795698925,0.5454545454545454,0.4322033898305085,0.09876543209876543,0.15217391304347827,0.058823529411764705,25.559481743227327,0.7096774193548387,0.04,,0.11278195488721804,0.015706806282722512,0.08,0.013513513513513514,0.10557184750733138,0.014749262536873156,0.014925373134328358,0.01818181818181818,0.014492753623188406,0.01834862385321101,,0.10526315789473684,0.10465116279069768,0.125,0.057692307692307696,0.13043478260869565,0.011235955056179775,,0.2804878048780488,0.5434782608695652,0.6410256410256411,0.12,0.10365853658536585,0.29411764705882354,0.3125,,0.10975609756097561,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.1111111111111111,,0.24528301886792453,0.38461538461538464,0.7865853658536586,0.5060243827160493,0.512725,0.47638921568627446,0.11538461538461539,0.1958762886597938,0.06486486486486487,0.2756756756756757,6.502469135802469,0.3232876712328767,9.0,1.0,25.0,74.0,20.0,26.0,83.0,7.0,22.0,36.0,2.0,72.0,25.0,10.0,,,,1.0,0.46153846153846156,0.3132530120481928,0.32098765432098764,0.5060975609756098,,0.054878048780487805,0.45121951219512196,0.33783783783783783,0.33783783783783783,0.44,0.1111111111111111,0.37735849056603776,0.3472222222222222,26.084337349397586,1.0,1.0,,2.0,1.0,6.0,7.0,2.0,7.0,42.0,0.2857142857142857,0.3181818181818182,0.1111111111111111,0.1111111111111111,1.0,1.0,1.0,0.6666666666666666,0.16666666666666666,,0.03773584905660377,,0.35,,,2.0,,,,0.023529411764705882,,,,True,,,
2202,1610612744,Jason Richardson,Jason Richardson,2202,GSW,38707.0,645,-43,1258,1270,465,488,176,2528,66.0,97,15.0,24.0,27.0,40.0,16.0,55.0,33.0,81.0,115.0,233,56.0,364,1412,16.0,31.0,6.0,47.0,44.0,86,32.0,153,98.0,132.0,18.0,11.0,45.0,27.0,72.0,16.0,27.0,3.0,15.0,171.0,7.0,25.0,1.0,10.0,56.0,6.0,72,33.0,105,10.0,22.0,9.0,13.0,24.0,2.0,12.0,11.0,12.0,35,3.0,11.0,14.0,38.0,1.0,3.0,78.0,4.0,25.0,13.0,6.0,2.0,,4.0,6.0,2.0,,1.0,,153,465,7.0,0.4260869565217391,0.46226415094339623,0.49356223175965663,0.5161290322580645,0.5116279069767442,0.4782608695652174,0.4880952380952381,0.4689922480620155,0.5084033613445378,0.5108695652173914,0.5168918918918919,0.04721030042918455,0.061855670103092786,0.09090909090909091,26.684819605173587,0.6857142857142857,0.12244897959183673,0.0196078431372549,0.12307692307692308,0.06234413965087282,0.08403361344537816,0.03398058252427184,0.11498257839721254,0.05271828665568369,0.07563025210084033,0.09649122807017543,0.02976190476190476,0.035211267605633804,0.03125,0.10638297872340426,0.08666666666666667,0.17073170731707318,0.1038961038961039,0.047619047619047616,0.06172839506172839,0.3333333333333333,0.30124223602484473,0.6804123711340206,0.7252747252747253,0.4393939393939394,0.17080745341614906,0.2909090909090909,0.32,0.25,0.2515527950310559,0.4074074074074074,0.4074074074074074,0.48484848484848486,0.5714285714285714,0.625,0.31007751937984496,0.675,0.577639751552795,0.4858397798742137,0.502001388888889,0.4773023809523809,0.08139534883720931,0.0984251968503937,0.12912087912087913,0.42032967032967034,8.696566523605153,0.3696343402225755,17.0,3.0,22.0,72.0,36.0,26.0,89.0,11.0,43.0,60.0,3.0,69.0,22.0,11.0,,1.0,,1.0,0.7692307692307693,0.29213483146067415,0.3023255813953488,0.27639751552795033,,0.052795031055900624,0.2236024844720497,0.3055555555555556,0.3055555555555556,0.7272727272727273,0.07142857142857142,0.27906976744186046,0.3188405797101449,25.976404494382027,4.0,1.0,1.0,7.0,2.0,8.0,10.0,3.0,11.0,18.0,0.2727272727272727,0.2558139534883721,0.23529411764705882,0.23529411764705882,1.0,0.3333333333333333,1.0,0.19047619047619047,0.25,0.5,0.05426356589147287,0.14285714285714285,0.2777777777777778,,2.0,3.0,,,0.3333333333333333,0.03333333333333333,,,,True,,,
2206,1610612744,Rodney White,Rodney White,2206,GSW,6428.0,107,-13,209,211,69,83,24,420,7.0,12,2.0,3.0,3.0,4.0,2.0,8.0,3.0,14.0,12.0,34,4.0,40,220,2.0,3.0,,4.0,3.0,8,1.0,7,20.0,4.0,,1.0,6.0,,6.0,,2.0,,4.0,12.0,1.0,1.0,1.0,,6.0,1.0,7,3.0,10,1.0,1.0,1.0,,6.0,1.0,,3.0,6.0,9,,4.0,3.0,8.0,,,8.0,2.0,5.0,,,,,,,,,,,7,69,,0.8333333333333334,0.8333333333333334,0.35294117647058826,0.6666666666666666,0.375,0.4,0.5,0.25,0.4166666666666667,0.5,0.2692307692307692,0.029411764705882353,0.08333333333333333,,24.25531914893617,0.6666666666666666,0.09090909090909091,0.1,0.08695652173913043,0.017857142857142856,,0.022727272727272728,0.0625,0.02,0.058823529411764705,,,0.030303030303030304,,0.1111111111111111,0.13636363636363635,0.034482758620689655,,,0.03571428571428571,,0.26666666666666666,0.5833333333333334,0.6363636363636364,1.0,0.17777777777777778,0.25,0.25,0.5,0.3111111111111111,0.21428571428571427,0.21428571428571427,0.6666666666666666,0.75,0.6666666666666666,0.3333333333333333,0.75,0.5111111111111111,0.4853466666666667,0.38515,0.5179583333333334,0.10416666666666667,0.13513513513513514,0.1,0.175,10.141176470588235,0.33014354066985646,4.0,,3.0,7.0,3.0,4.0,11.0,1.0,4.0,9.0,,7.0,3.0,,1.0,,1.0,,0.75,0.36363636363636365,0.36363636363636365,0.24444444444444444,,0.08888888888888889,0.15555555555555556,0.42857142857142855,0.42857142857142855,0.6666666666666666,,0.25,0.42857142857142855,24.3,1.0,,,1.0,,1.0,,,,3.0,,,0.25,0.25,1.0,,,0.25,,,0.08333333333333333,,,,,,,,1.0,,,,,True,,,
