EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTOffRebounds,LostBallOutOfBoundsTurnovers,DefensiveGoaltends,OffFTReboundPct,Clear Path Fouls,BlockedShortMidRange,LongMidRangePctBlocked,OffArc3ReboundPct,SecondChanceAtRimPctAssisted,StepOutOfBoundsTurnovers,BlockedLongMidRange,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3SecondViolations,on,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,BlockedCorner3,Corner3PctBlocked,OffensiveGoaltends
1501,1610612752,Tim Thomas,Tim Thomas,1501,NYK,16070.0,268,-57,518,518,182,263,61.0,1036,17.0,24.0,4.0,5.0,7.0,11.0,6.0,17.0,6.0,19.0,11.0,19.0,2.0,3.0,4.0,7.0,8.0,16.0,1.0,2.0,4.0,8.0,29.0,60,19.0,35.0,17.0,132.0,603,4.0,6.0,3.0,5.0,1.0,18.0,12.0,23.0,8.0,15.0,7.0,55.0,28.0,30.0,51.0,6.0,8.0,1.0,15.0,8.0,3.0,12.0,3.0,15.0,2.0,1.0,4.0,1.0,7.0,33.0,2.0,9.0,4.0,19.0,2.0,25.0,11.0,36.0,3.0,5.0,4.0,1.0,10.0,1.0,6.0,8.0,4.0,1.0,18.0,2.0,4.0,20.0,46.0,2.0,6.0,27.0,1.0,1.0,1.0,12.0,1.0,1.0,2.0,2.0,2.0,1.0,55.0,182,9.0,0.4827586206896552,0.56,0.8947368421052632,0.5428571428571428,0.6,0.5333333333333333,0.5588235294117647,0.48333333333333334,0.6666666666666666,0.5217391304347826,0.6052631578947368,0.7727272727272727,0.631578947368421,0.6121495327102804,0.75,0.6136363636363636,0.3684210526315789,0.05,0.041666666666666664,0.11764705882352941,21.29471890971039,0.5555555555555556,0.07407407407407407,0.1111111111111111,0.05,0.0851063829787234,0.04081632653061224,0.10550458715596331,0.048034934497816595,0.07272727272727272,0.05454545454545454,0.02857142857142857,0.1,0.12307692307692308,0.12244897959183673,0.08771929824561403,0.09090909090909091,0.07142857142857142,0.07142857142857142,0.5,0.25263157894736843,0.7083333333333334,0.7391304347826086,0.47058823529411764,0.17894736842105263,0.35294117647058826,0.4,0.3333333333333333,0.2,0.3157894736842105,0.3157894736842105,0.6666666666666666,0.2,0.5789473684210527,0.5789473684210527,0.9090909090909091,0.16842105263157894,0.5,0.5,0.875,0.45454545454545453,0.8,0.2727272727272727,0.6666666666666666,0.5,0.18181818181818182,0.5,1.0,0.2894736842105263,0.6363636363636364,0.18421052631578946,0.5714285714285714,0.21052631578947367,0.5,0.6210526315789474,0.5333333333333333,0.4908677419354839,0.5470125,0.5055513513513514,0.12264150943396226,0.16901408450704225,0.02857142857142857,0.13636363636363635,0.4166666666666667,7.903333333333334,25.168571428571436,0.35135135135135137,,,,,,,,,,,,,,,,True,,,,,,
1508,1610612752,Maurice Taylor,Maurice Taylor,1508,NYK,3839.0,64,-20,111,109,15,18,13.0,220,,3.0,,1.0,,,7.0,14.0,2.0,5.0,,,,,,,,,,,,,9.0,22,,,5.0,23.0,123,1.0,3.0,,,1.0,3.0,1.0,1.0,,,,2.0,4.0,14.0,,,,,,,4.0,3.0,,3.0,,,,1.0,2.0,6.0,,,1.0,6.0,3.0,10.0,1.0,11.0,,2.0,1.0,1.0,1.0,,,4.0,1.0,,5.0,,,8.0,15.0,2.0,3.0,8.0,,,,4.0,,,,,,,2.0,15,,0.2222222222222222,0.2222222222222222,,,,,,0.4090909090909091,0.3333333333333333,1.0,0.4090909090909091,0.3333333333333333,1.0,0.4423076923076923,0.375,1.0,,0.18181818181818182,1.0,0.07142857142857142,25.203252032520325,0.2,0.5,0.18181818181818182,,0.058823529411764705,,0.14,,,,,,0.16666666666666666,0.16666666666666666,0.2,0.07142857142857142,,,,0.13636363636363635,,,,0.6363636363636364,0.5,0.5384615384615384,0.14285714285714285,0.22727272727272727,0.4,0.4,0.5,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,0.13636363636363635,,0.4153863636363637,0.44943333333333335,0.3778,0.15384615384615385,0.15384615384615385,,0.13043478260869565,0.08695652173913043,9.64090909090909,,0.13513513513513514,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,True,,,,,,
1983,1610612752,Jermaine Jackson,Jermaine Jackson,1983,NYK,1071.0,18,-13,30,32,2,7,2.0,62,1.0,1.0,,,,,,,,3.0,,,,,,,,,,,,,1.0,4,,,,2.0,34,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,1.0,,,,,1.0,2.0,,,,2.0,,2.0,,2.0,,,,,,,,,,,,,,2.0,3.0,,,,,,,,,,,,,,,2,,,,,,,,,0.25,,,0.25,,,0.25,,,,,,,12.5,,,0.14285714285714285,,,,0.11764705882352941,,,,,,,0.2,0.2,,,,,0.25,1.0,1.0,,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,0.43984999999999996,,,,,,,,14.15,,0.06666666666666667,,,,,,,,,,,,,,,,True,,,,,,
358,1610612752,Anfernee Hardaway,Anfernee Hardaway,358,NYK,53715.0,895,-86,1699,1699,503,594,212.0,3398,26.0,43.0,6.0,8.0,4.0,8.0,24.0,54.0,45.0,113.0,3.0,14.0,,,,5.0,12.0,36.0,3.0,7.0,3.0,8.0,95.0,210,15.0,50.0,34.0,269.0,1841,14.0,21.0,3.0,7.0,3.0,40.0,21.0,44.0,3.0,13.0,16.0,67.0,92.0,98.0,45.0,,12.0,,36.0,12.0,10.0,62.0,12.0,74.0,6.0,6.0,27.0,7.0,28.0,160.0,4.0,14.0,17.0,53.0,,70.0,19.0,89.0,3.0,28.0,15.0,13.0,36.0,5.0,25.0,14.0,11.0,3.0,50.0,3.0,11.0,38.0,79.0,2.0,5.0,46.0,3.0,,5.0,17.0,,5.0,3.0,2.0,3.0,1.0,67.0,503,11.0,0.4842105263157895,0.5168539325842697,1.0,0.3,0.42857142857142855,0.23076923076923078,0.3,0.4523809523809524,0.6666666666666666,0.4772727272727273,0.4519230769230769,0.6607142857142857,0.4473684210526316,0.48028673835125446,0.6666666666666666,0.5075757575757576,0.19230769230769232,0.047619047619047616,0.11627906976744186,0.07407407407407407,16.88911704312115,0.72,,0.09671532846715329,0.022364217252396165,0.10119047619047619,0.027777777777777776,0.09776536312849161,0.023376623376623377,0.0273224043715847,0.023952095808383235,0.018115942028985508,,0.07777777777777778,0.08641975308641975,0.12135922330097088,0.09649122807017543,0.1111111111111111,0.021897810218978103,0.3333333333333333,0.16538461538461538,0.6046511627906976,0.6842105263157895,0.19230769230769232,0.2076923076923077,0.4444444444444444,0.48,0.3333333333333333,0.4346153846153846,0.39823008849557523,0.4017857142857143,0.7333333333333333,0.05384615384615385,0.21428571428571427,0.21428571428571427,1.0,0.13846153846153847,0.3333333333333333,0.3333333333333333,1.0,0.2857142857142857,0.75,,,,0.25,0.42857142857142855,1.0,0.14035087719298245,0.5,0.08771929824561403,,0.14035087719298245,0.375,0.3576923076923077,0.3333333333333333,0.45010192307692315,0.4811272727272726,0.4363956140350877,0.06204379562043796,0.07589285714285714,,0.14869888475836432,0.24907063197026022,12.52,24.616,0.29605650382577986,1.0,,,0.016129032258064516,1.0,1.0,0.008849557522123894,0.0392156862745098,,,,,,,,True,,,,,,
990,1610612752,Malik Rose,Malik Rose,990,NYK,4921.0,82,2,147,143,21,50,17.0,290,6.0,11.0,2.0,4.0,1.0,2.0,1.0,4.0,4.0,9.0,,,,,,,,1.0,,,,1.0,11.0,24,,1.0,10.0,32.0,139,2.0,5.0,,,2.0,6.0,2.0,4.0,,1.0,2.0,6.0,18.0,4.0,,,,1.0,,,2.0,2.0,1.0,3.0,1.0,,1.0,,1.0,7.0,,6.0,2.0,11.0,1.0,14.0,7.0,21.0,,2.0,1.0,1.0,4.0,,3.0,,1.0,,4.0,,,7.0,16.0,4.0,,13.0,1.0,,,5.0,,2.0,1.0,1.0,1.0,1.0,6.0,21,1.0,0.8181818181818182,0.8181818181818182,,,,,,0.4583333333333333,0.4,0.5,0.44,0.4,0.4,0.5161290322580645,0.42857142857142855,0.42857142857142855,0.04,0.08333333333333333,0.18181818181818182,,20.95808383233533,1.0,0.1111111111111111,0.19642857142857142,0.1,0.14285714285714285,,0.18571428571428572,0.08695652173913043,0.1111111111111111,0.1111111111111111,0.08333333333333333,,0.16666666666666666,0.16666666666666666,0.25,,0.5,,1.0,0.44,0.5454545454545454,0.6666666666666666,0.6666666666666666,0.16,0.25,0.25,1.0,0.36,0.4444444444444444,0.4444444444444444,1.0,,,,,0.04,,,,0.8,0.5,,,,,,,0.4,0.5,,,0.2,,0.48,,0.48039583333333336,0.56022,0.5118,0.1724137931034483,0.17857142857142858,,0.1875,0.1875,7.795833333333333,80.0,0.14285714285714285,1.0,,,0.25,,,,,0.5,,,,,,,True,,,,,,
2037,1610612752,Jamal Crawford,Jamal Crawford,2037,NYK,28165.0,469,-15,894,881,235,322,109.0,1775,15.0,29.0,1.0,1.0,5.0,8.0,5.0,23.0,22.0,58.0,10.0,27.0,1.0,3.0,4.0,9.0,19.0,60.0,2.0,6.0,6.0,21.0,42.0,110,29.0,87.0,36.0,207.0,958,2.0,7.0,3.0,9.0,4.0,17.0,8.0,29.0,10.0,30.0,19.0,65.0,32.0,52.0,66.0,21.0,2.0,,60.0,19.0,6.0,44.0,7.0,51.0,5.0,2.0,18.0,5.0,21.0,109.0,1.0,5.0,11.0,24.0,,35.0,6.0,41.0,1.0,23.0,19.0,4.0,19.0,2.0,13.0,10.0,6.0,1.0,29.0,,9.0,4.0,21.0,,6.0,41.0,2.0,,6.0,10.0,1.0,7.0,2.0,1.0,2.0,,65.0,235,4.0,0.38095238095238093,0.3902439024390244,0.7586206896551724,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.38181818181818183,0.2857142857142857,0.27586206896551724,0.434010152284264,0.40625,0.3898305084745763,0.47417840375586856,0.4722222222222222,0.4642857142857143,0.4416243654822335,0.05454545454545454,0.06896551724137931,0.043478260869565216,23.49514563106796,0.6551724137931034,,0.08759124087591241,0.01607717041800643,0.11827956989247312,0.01020408163265306,0.09536784741144415,0.014669926650366748,0.01098901098901099,0.036585365853658534,0.007246376811594203,,0.05813953488372093,0.07058823529411765,0.1262135922330097,0.13793103448275862,0.08571428571428572,0.008771929824561403,,0.14720812182741116,0.5172413793103449,0.5555555555555556,0.26666666666666666,0.116751269035533,0.21739130434782608,0.22727272727272727,0.2,0.29441624365482233,0.3793103448275862,0.4,0.5,0.13705583756345177,0.37037037037037035,0.37037037037037035,1.0,0.30456852791878175,0.31666666666666665,0.31666666666666665,0.631578947368421,0.0625,1.0,0.1875,0.3333333333333333,1.0,0.375,0.3333333333333333,0.5,0.13559322033898305,0.625,0.15254237288135594,0.4444444444444444,0.3559322033898305,0.2857142857142857,0.5888324873096447,0.31666666666666665,0.46582208121827395,0.4283708333333333,0.4346610169491525,0.05339805825242718,0.0847457627118644,0.011363636363636364,0.0821256038647343,0.3140096618357488,11.988181818181818,25.15977011494253,0.26286353467561524,,,,,,,0.05172413793103448,0.015151515151515152,,1.0,1.0,,,,,True,,,,,,
950,1610612752,Stephon Marbury,Stephon Marbury,950,NYK,37119.0,619,-21,1205,1198,423,462,149.0,2403,51.0,89.0,4.0,6.0,20.0,37.0,13.0,36.0,35.0,70.0,1.0,5.0,,,1.0,2.0,24.0,56.0,,1.0,6.0,22.0,99.0,195,25.0,61.0,121.0,394.0,1311,8.0,13.0,,1.0,9.0,25.0,38.0,75.0,7.0,24.0,56.0,153.0,56.0,142.0,42.0,33.0,,1.0,55.0,24.0,19.0,90.0,26.0,116.0,17.0,9.0,27.0,12.0,51.0,258.0,1.0,6.0,13.0,23.0,3.0,39.0,7.0,46.0,4.0,20.0,8.0,12.0,28.0,5.0,19.0,14.0,9.0,,42.0,,16.0,17.0,38.0,,5.0,148.0,11.0,,3.0,61.0,2.0,14.0,2.0,1.0,2.0,2.0,153.0,423,13.0,0.2828282828282828,0.2828282828282828,0.56,0.4098360655737705,,0.2916666666666667,0.4166666666666667,0.5076923076923077,0.6153846153846154,0.5066666666666667,0.533203125,0.5714285714285714,0.4898989898989899,0.6071428571428571,0.625,0.5930232558139535,0.23828125,0.09743589743589744,0.14606741573033707,0.16666666666666666,26.41509433962264,0.6666666666666666,0.05454545454545454,0.06166219839142091,0.013953488372093023,0.11206896551724138,0.008333333333333333,0.0736196319018405,0.012727272727272728,0.032,0.01680672268907563,,0.029411764705882353,0.056,0.07758620689655173,0.05303030303030303,0.1,0.1388888888888889,0.03669724770642202,1.0,0.34765625,0.5730337078651685,0.6710526315789473,0.23529411764705882,0.140625,0.3611111111111111,0.43333333333333335,0.15384615384615385,0.2734375,0.5,0.5,0.4,0.01953125,0.2,0.2,1.0,0.21875,0.42857142857142855,0.43636363636363634,0.5416666666666666,0.42857142857142855,0.6666666666666666,,,,0.07142857142857142,,,0.37373737373737376,0.5405405405405406,0.020202020202020204,0.5,0.2222222222222222,0.2727272727272727,0.5859375,0.43636363636363634,0.48350019607843137,0.44902272727272724,0.4736540816326531,0.20454545454545456,0.24897959183673468,0.031746031746031744,0.06345177664974619,0.3883248730964467,8.540512820512822,25.70327868852459,0.3510373443983402,,2.0,,,,1.0,,,,,,1.0,0.01639344262295082,0.017857142857142856,,True,,,,,,
2772,1610612752,Trevor Ariza,Trevor Ariza,2772,NYK,20522.0,342,-39,649,656,188,177,82.0,1305,34.0,55.0,11.0,16.0,7.0,11.0,2.0,11.0,12.0,39.0,,,,,,,,3.0,,,,2.0,48.0,105,,3.0,39.0,135.0,686,11.0,18.0,,,4.0,26.0,10.0,23.0,,2.0,13.0,33.0,54.0,42.0,,,20.0,1.0,2.0,,8.0,10.0,5.0,15.0,4.0,1.0,3.0,2.0,5.0,35.0,,23.0,10.0,20.0,3.0,33.0,24.0,57.0,2.0,22.0,14.0,8.0,11.0,1.0,7.0,12.0,4.0,2.0,23.0,1.0,1.0,14.0,42.0,2.0,4.0,50.0,4.0,,,24.0,,3.0,5.0,3.0,5.0,3.0,33.0,188,7.0,0.5625,0.7105263157894737,,,,,,0.45714285714285713,0.6111111111111112,0.43478260869565216,0.4444444444444444,0.6111111111111112,0.4,0.5152671755725191,0.6190476190476191,0.4852941176470588,0.027777777777777776,0.0761904761904762,0.07272727272727272,0.2727272727272727,20.615796519410978,0.4782608695652174,0.10714285714285714,0.091324200913242,0.09090909090909091,0.15873015873015872,,0.10638297872340426,0.0812720848056537,0.10256410256410256,0.13333333333333333,0.06086956521739131,,0.08,0.12280701754385964,0.08045977011494253,0.19047619047619047,0.09523809523809523,0.0425531914893617,0.6,0.5092592592592593,0.6181818181818182,0.6666666666666666,0.47058823529411764,0.10185185185185185,0.18181818181818182,0.25,0.5,0.3611111111111111,0.3076923076923077,0.3157894736842105,0.8333333333333334,,,,,0.027777777777777776,,,,0.8888888888888888,0.6875,,,,,,,0.44,0.6363636363636364,,,0.08,,0.5370370370370371,,0.5003948598130842,0.5634058823529412,0.48631874999999997,0.1875,0.192,,0.1925925925925926,0.24444444444444444,7.805714285714286,36.0,0.2896764252696456,1.0,3.0,1.0,0.030303030303030304,,,0.02564102564102564,,0.09090909090909091,1.0,2.0,1.0,0.3333333333333333,0.3333333333333333,,True,,,,,,
703,1610612752,Kurt Thomas,Kurt Thomas,703,NYK,32297.0,538,-54,1028,1028,381,434,121.0,2056,11.0,18.0,7.0,12.0,4.0,5.0,10.0,32.0,57.0,116.0,,,,,,,,,,,,,78.0,166,,,15.0,171.0,1129,12.0,22.0,,,,24.0,27.0,56.0,,,8.0,62.0,134.0,22.0,,,12.0,,,,10.0,21.0,6.0,27.0,3.0,3.0,7.0,1.0,13.0,60.0,8.0,23.0,20.0,65.0,24.0,109.0,31.0,140.0,2.0,13.0,6.0,7.0,11.0,1.0,10.0,8.0,1.0,,19.0,1.0,3.0,36.0,67.0,4.0,5.0,23.0,1.0,,,7.0,,5.0,23.0,16.0,23.0,13.0,62.0,381,14.0,0.8589743589743589,0.9305555555555556,,,,,,0.46987951807228917,0.5454545454545454,0.48214285714285715,0.46987951807228917,0.5454545454545454,0.48214285714285715,0.4830508474576271,0.5454545454545454,0.49206349206349204,,0.060240963855421686,0.16666666666666666,0.09375,16.824034334763947,0.5789473684210527,0.46153846153846156,0.19696969696969696,0.06233062330623306,0.19230769230769232,0.08247422680412371,0.195852534562212,0.06652360515021459,0.07368421052631578,0.05102040816326531,0.0625,0.10344827586206896,0.15384615384615385,0.25263157894736843,0.19491525423728814,0.20588235294117646,0.16666666666666666,0.02631578947368421,0.5652173913043478,0.10843373493975904,0.6111111111111112,0.7333333333333333,0.36363636363636365,0.1927710843373494,0.3125,0.3448275862068966,0.7,0.6987951807228916,0.49137931034482757,0.5089285714285714,0.9824561403508771,,,,,,,,,0.5454545454545454,0.5833333333333334,,,,,,,0.08928571428571429,0.8,,,,,0.10843373493975904,,0.40115481927710844,0.47961111111111115,0.3898517857142857,0.040697674418604654,0.040697674418604654,,0.14035087719298245,0.36257309941520466,14.082530120481927,,0.37062256809338523,,2.0,,,,5.0,0.034482758620689655,0.07352941176470588,0.14285714285714285,,2.0,,,,,True,,,,,,
966,1610612752,Jerome Williams,Jerome Williams,966,NYK,18919.0,315,-11,592,598,142,154,72.0,1190,24.0,45.0,10.0,13.0,8.0,15.0,6.0,15.0,3.0,9.0,,1.0,,1.0,,,,,,,,,33.0,69,,1.0,34.0,100.0,603,10.0,14.0,,1.0,6.0,26.0,8.0,19.0,,,12.0,28.0,36.0,30.0,,,16.0,,,,7.0,4.0,1.0,5.0,1.0,,3.0,,1.0,11.0,3.0,20.0,11.0,28.0,6.0,45.0,23.0,68.0,5.0,16.0,9.0,7.0,7.0,,3.0,8.0,4.0,1.0,15.0,1.0,3.0,13.0,43.0,5.0,4.0,48.0,6.0,,,22.0,,5.0,3.0,2.0,3.0,2.0,28.0,142,6.0,0.5454545454545454,0.72,,,,,,0.4782608695652174,0.7142857142857143,0.42105263157894735,0.4714285714285714,0.6666666666666666,0.42105263157894735,0.5494505494505495,0.6842105263157895,0.5,0.014285714285714285,0.10144927536231885,0.13333333333333333,0.06666666666666667,15.588235294117647,0.4666666666666667,0.35294117647058826,0.14432989690721648,0.08771929824561403,0.15714285714285714,0.07142857142857142,0.14772727272727273,0.08518518518518518,0.14473684210526316,0.0392156862745098,0.06930693069306931,,0.15873015873015872,0.11538461538461539,0.1518987341772152,0.13333333333333333,0.2,0.1724137931034483,0.6666666666666666,0.6428571428571429,0.5333333333333333,0.6153846153846154,0.5416666666666666,0.21428571428571427,0.4,0.42857142857142855,0.3333333333333333,0.12857142857142856,0.3333333333333333,0.3333333333333333,1.0,0.014285714285714285,,,,,,,,0.8666666666666667,0.7692307692307693,0.06666666666666667,,,,,,0.7894736842105263,0.5333333333333333,,,,,0.6571428571428571,,0.5150800000000001,0.5328642857142857,0.512721052631579,0.2558139534883721,0.25882352941176473,,0.26,0.28,4.146376811594204,24.1,0.23986486486486486,,,,,,1.0,,0.10344827586206896,0.1,,,,,,2.0,True,,,,,,
