EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,LongMidRangeFGA,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,RecoveredBlocks,LiveBallTurnoverPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,Avg2ptShotDistance,ShortMidRangeFGA,LongMidRangeFGM,SecondChanceFtPoints,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Offensive Fouls,FG2APctBlocked,AtRimPctBlocked,DefThreePtReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,ThreePtAssists,Arc3Assists,SelfOReb,LostBallSteals,LostBallOutOfBoundsTurnovers,Travels,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,DefCorner3ReboundPct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,Avg3ptShotDistance,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,NonHeaveArc3FGM,Corner3Assists,SecondChanceTurnovers,SecondChanceFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PtsUnassisted3s,ShortMidRangePctBlocked,ShortMidRangeFGM,Fg3aBlocked,FTDefRebounds,FG3APctBlocked,Arc3PctBlocked,DefFTReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,OffThreePtRebounds,Loose Ball Fouls,LongMidRangePctBlocked,OffThreePtReboundPct,OffCorner3ReboundPct,BlockedShortMidRange,SecondChanceArc3FGA,SecondChanceArc3Frequency,on,FTOffRebounds,FoulsDrawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,3SecondViolations,OffFTReboundPct,OffArc3ReboundPct,HeaveAttempts,Clear Path Fouls,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceArc3FGM,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,HeaveMakes
922,1610612765,Elden Campbell,Elden Campbell,922,DET,1070.0,18,-8,30,33,6.0,5,4.0,63,1.0,2.0,,,,,1.0,7.0,1.0,3.0,32,,2.0,,,2.0,,,,2.0,,,4.0,7.0,,7.0,,,2.0,1.0,,1.0,1.0,1.0,,6.0,,,,0.1428571428571428,,,0.1428571428571428,,,0.1875,,,26.47058823529412,0.25,,0.3157894736842105,,,,,0.5714285714285714,0.2857142857142857,0.5,0.5,,,,,,0.2857142857142857,0.4063,0.30815,0.32755,0.125,0.125,,,0.2,2.0,,,1.0,,,,,,0.2857142857142857,7.914285714285714,3.0,,,,,,,,,,2.0,,,,,1.0,,,,0.6666666666666666,,1.0,0.4285714285714285,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2568,1610612765,Carlos Delfino,Carlos Delfino,2568,DET,117.0,2,2,4,4,4.0,4,,8,,,,,,,,,2.0,2.0,2,,,,,,2.0,2.0,,,,,,,,,,,2.0,,1.0,,,,2.0,4.0,,,,,,,,,,1.0,,1.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
934,1610612765,Derrick Coleman,Derrick Coleman,934,DET,1010.0,17,-8,31,32,7.0,8,5.0,63,,1.0,,,,,2.0,4.0,2.0,6.0,32,,,2.0,1.0,1.0,2.0,4.0,4.0,,,1.0,3.0,5.0,1.0,6.0,1.0,1.0,2.0,1.0,,,,,4.0,7.0,,1.0,1.0,0.5,,1.0,0.3333333333333333,,0.3333333333333333,0.4285714285714285,0.5,0.5,18.91891891891892,0.2727272727272727,0.0666666666666666,0.25,0.0588235294117647,0.3333333333333333,,1.0,,0.1666666666666666,,,,,,,,0.5,0.4572499999999999,0.52185,0.4434333333333333,0.1428571428571428,0.2,0.3333333333333333,0.6666666666666666,0.2258064516129032,2.0,,,,,,,,,0.3333333333333333,10.65,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,0.25,1.0,,,,0.1666666666666666,0.5,0.5,1.0,,,,,2.0,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,0.3333333333333333,,,,,,,0.3333333333333333,,,,0.6666666666666666,24.55,,,,,,1.0,,,,,,,,,,,,,,,1.0,,2.0,,,0.4,1.0,1.0,1.0,,,,,,,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,
2648,1610612765,Ronald Dupree,Ronald Dupree,2648,DET,82.0,1,-5,3,4,3.0,4,,7,,,,,,,,,,,5,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
1032,1610612765,Darvin Ham,Darvin Ham,1032,DET,13551.0,226,-75,437,452,227.0,246,65.0,889,11.0,22.0,2.0,4.0,5.0,9.0,14.0,32.0,10.0,38.0,485,2.0,4.0,6.0,7.0,14.0,8.0,22.0,18.0,10.0,4.0,13.0,7.0,10.0,18.0,28.0,10.0,34.0,27.0,12.0,2.0,6.0,6.0,6.0,22.0,227.0,11.0,0.6428571428571429,0.75,0.4375,0.5,0.5,0.4375,0.5,0.5,0.4222222222222222,0.3333333333333333,0.5,10.331384015594542,0.0564516129032258,0.0817610062893081,0.0462427745664739,0.0899470899470899,0.1020408163265306,0.05,0.0869565217391304,0.0491803278688524,0.6875,0.5,0.5789473684210527,0.5454545454545454,1.0,0.5,0.6428571428571429,0.5555555555555556,0.6875,0.5139812500000001,0.5775,0.5107857142857143,0.2790697674418604,0.2790697674418604,0.1578947368421052,0.5789473684210527,0.5194508009153318,8.0,5.0,3.0,8.0,5.0,4.0,0.625,0.0588235294117647,0.6666666666666666,0.25,5.1625,2.0,3.0,2.0,4.0,5.0,5.0,3.0,1.0,1.0,10.0,1.0,6.0,3.0,,2.0,3.0,1.0,0.125,0.1363636363636363,0.0204081632653061,0.0952380952380952,,0.0625,0.375,0.375,1.0,,,,,,,,,,,,,,,,3.0,,,,,,,,,0.0625,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.5,,,2.0,,,0.0952380952380952,,,,4.0,4.0,,0.1333333333333333,,,,,False,1.0,1.0,1.0,1.0,1.0,0.0434782608695652,0.1739130434782608,,,,,,,,,,,,,,,,,,
1112,1610612765,Ben Wallace,Ben Wallace,1112,DET,159993.0,2667,347,4853,4861,1429.0,1173,693.0,9714,243.0,439.0,77.0,137.0,55.0,92.0,294.0,641.0,130.0,721.0,4860,81.0,158.0,202.0,71.0,139.0,61.0,203.0,372.0,216.0,114.0,236.0,449.0,609.0,291.0,900.0,80.0,158.0,304.0,130.0,38.0,171.0,125.0,175.0,203.0,1429.0,18.0,0.6326530612244898,0.7848101265822784,0.4586583463338533,0.5126582278481012,0.5107913669064749,0.4546153846153846,0.5126582278481012,0.4896551724137931,0.4569074778200253,0.5343915343915344,0.4951219512195122,15.253642267860275,0.2295501022494887,0.1218378936499741,0.2243330638641875,0.1194280908326324,0.1458646616541353,0.1735159817351598,0.2780269058295964,0.2473622508792497,0.6753846153846154,0.5535307517084282,0.6090225563909775,0.6337448559670782,0.8670886075949367,0.5620437956204379,0.6344827586206897,0.5978260869565217,0.6892307692307692,0.5083880216383307,0.540395652173913,0.4929171328671329,0.1731025299600532,0.1752021563342318,0.2801664355062413,0.2815533980582524,0.2944570368844014,93.0,44.0,22.0,81.0,18.0,97.0,0.5432098765432098,0.0958721704394141,0.5542857142857143,0.143076923076923,3.94383775351014,109.0,23.0,40.0,49.0,92.0,123.0,50.0,20.0,22.0,277.0,106.0,106.0,62.0,8.0,22.0,37.0,12.0,0.0764430577223088,0.0911161731207289,0.2046332046332046,0.128598848368522,0.206043956043956,0.1676923076923077,0.2473118279569892,0.2527472527472527,0.7391304347826086,,,,,9.0,6.0,1.0,9.0,,6.0,3.0,6.0,31.0,22.0,27.0,44.0,6.0,3.0,,1.0,0.1111111111111111,,0.1666666666666666,0.0138461538461538,0.2012987012987013,0.0903010033444816,,,,,0.0138461538461538,0.1948051948051948,,,0.0413793103448275,34.4,,,1.0,,,,1.0,9.0,8.0,,0.1111111111111111,0.1111111111111111,1.0,,,,,0.1666666666666666,,0.0642201834862385,28.0,,54.0,,,0.4060150375939849,0.2568807339449541,0.2745098039215686,0.5357142857142857,48.0,12.0,0.021505376344086,0.1088435374149659,0.1555555555555555,29.0,,,False,7.0,,,29.0,1.0,0.0358974358974358,0.088235294117647,3.0,1.0,4.0,3.0,1.0,17.0,8.0,3.0,1.0,,,,,,,,,
1497,1610612765,Chauncey Billups,Chauncey Billups,1497,DET,170921.0,2849,370,5170,5143,1385.0,1110,712.0,10313,95.0,190.0,8.0,23.0,25.0,55.0,238.0,519.0,342.0,1310.0,5159,21.0,47.0,144.0,67.0,133.0,169.0,441.0,162.0,314.0,8.0,35.0,167.0,222.0,48.0,270.0,67.0,193.0,381.0,121.0,56.0,9.0,6.0,9.0,441.0,1385.0,26.0,0.3403361344537815,0.3461538461538461,0.4585741811175337,0.4468085106382978,0.5037593984962406,0.5353982300884956,0.6581632653061225,0.5354330708661418,0.601123595505618,0.6745283018867925,0.6345029239766082,20.68336374191408,0.0791844476055002,0.0177035912999494,0.0822904816078877,0.0186008896077638,0.0219435736677116,0.0696022727272727,0.0563674321503131,0.0982721382289416,0.2101769911504424,0.5,0.5555555555555556,0.3789473684210526,0.2346938775510204,0.3478260869565217,0.2165354330708661,0.4545454545454545,0.6360619469026548,0.4952224137931034,0.4992898809523809,0.4908528112449798,0.1245059288537549,0.1939102564102564,0.1099236641221374,0.3366412213740458,0.2678916827852998,239.0,104.0,23.0,179.0,56.0,3.0,0.5810055865921788,0.0104302477183833,0.3333333333333333,0.2643805309734513,10.271483622350674,90.0,102.0,15.0,32.0,380.0,461.0,164.0,80.0,136.0,1003.0,50.0,81.0,45.0,36.0,81.0,75.0,23.0,0.0616570327552986,0.1,0.0946969696969697,0.0227272727272727,0.0972972972972973,0.0995575221238938,0.4267782426778242,0.4396551724137931,0.3529411764705882,30.0,65.0,4.0,15.0,320.0,106.0,164.0,385.0,46.0,121.0,360.0,317.0,81.0,56.0,12.0,36.0,10.0,1.0,31.0,0.7317073170731707,0.4259740259740259,0.3801652892561983,0.4293193717277487,0.4258849557522124,0.0886075949367088,0.0262008733624454,0.0719026548672566,0.4615384615384615,0.4615384615384615,0.9333333333333332,0.3539823008849557,0.125,0.0590551181102362,0.2666666666666666,0.4173228346456692,25.6,7.0,9.0,134.0,42.0,29.0,51.0,134.0,25.0,19.0,0.5686274509803921,0.41875,0.4213836477987421,0.6865671641791045,0.0918367346938775,0.7777777777777778,1.0,0.3962264150943396,0.4227129337539432,132.0,0.0666666666666666,41.0,2.0,5.0,0.0051948051948051,0.00625,0.037037037037037,0.4555555555555555,0.4880952380952381,0.2195121951219512,11.0,6.0,0.0292887029288702,0.0221774193548387,0.0208333333333333,2.0,42.0,0.4285714285714285,False,2.0,,,16.0,,0.0103626943005181,0.0227272727272727,3.0,1.0,,,,1.0,,,,22.0,2.0,2.0,5.0,0.5238095238095238,0.9090909090909092,0.0128865979381443,,
1888,1610612765,Richard Hamilton,Richard Hamilton,1888,DET,172327.0,2872,463,5270,5216,1451.0,1163,744.0,10486,172.0,297.0,20.0,47.0,49.0,76.0,472.0,1024.0,349.0,1401.0,5215,55.0,125.0,160.0,111.0,231.0,168.0,405.0,542.0,402.0,28.0,52.0,158.0,216.0,73.0,289.0,61.0,225.0,409.0,146.0,56.0,12.0,3.0,13.0,405.0,1451.0,28.0,0.5741525423728814,0.5917030567685589,0.4609375,0.44,0.4805194805194805,0.4605954465849387,0.4383561643835616,0.4522900763358778,0.5204081632653061,0.4846625766871165,0.5663841807909604,24.87021414665801,0.0761812921890067,0.0253287871407696,0.0793893129770992,0.0273267326732673,0.0351145038167938,0.0663716814159292,0.0796812749003984,0.08165548098434,0.2600700525394046,0.5791245791245792,0.6935483870967742,0.5872093023255814,0.3219178082191781,0.425531914893617,0.2900763358778626,0.6447368421052632,0.3633975481611208,0.4602228471001757,0.4752139344262294,0.4573401544401544,0.1152328334648776,0.1270670147954743,0.1142041399000713,0.2890792291220557,0.2753320683111954,435.0,121.0,34.0,211.0,57.0,8.0,0.5734597156398105,0.0236907730673316,0.6153846153846154,0.3809106830122592,10.2998046875,292.0,167.0,32.0,73.0,309.0,369.0,173.0,40.0,96.0,798.0,50.0,76.0,52.0,32.0,87.0,90.0,38.0,0.0712890625,0.1649831649831649,0.0915750915750915,0.0167785234899328,0.0842105263157894,0.25569176882662,0.3839080459770115,0.3883720930232558,0.6526946107784432,22.0,61.0,3.0,14.0,57.0,17.0,36.0,118.0,5.0,31.0,108.0,55.0,60.0,34.0,19.0,24.0,8.0,6.0,26.0,1.0,0.3050847457627119,0.1612903225806451,0.3103448275862069,0.1033274956217162,0.108433734939759,0.0346715328467153,0.0534150612959719,0.360655737704918,0.3666666666666666,1.0,0.0499124343257443,0.5,0.0534351145038167,0.2142857142857142,0.0648854961832061,25.02542372881356,4.0,14.0,14.0,2.0,6.0,21.0,14.0,26.0,18.0,0.2857142857142857,0.2456140350877192,0.25,1.0,0.0958904109589041,0.2857142857142857,1.0,0.1176470588235294,0.2545454545454545,,0.0650684931506849,133.0,2.0,8.0,0.0169491525423728,0.0175438596491228,0.0571428571428571,0.4554794520547945,0.4871794871794871,0.4586466165413533,17.0,7.0,0.0114942528735632,0.0360169491525423,0.0555555555555555,3.0,7.0,0.047945205479452,False,4.0,,,21.0,1.0,0.0206185567010309,0.0274390243902439,2.0,,1.0,1.0,,6.0,,,4.0,2.0,,,,0.2857142857142857,1.0,,0.0163934426229508,
2419,1610612765,Tayshaun Prince,Tayshaun Prince,2419,DET,178566.0,2976,452,5404,5385,1501.0,1282,770.0,10789,214.0,329.0,47.0,79.0,52.0,94.0,411.0,802.0,215.0,1178.0,5366,69.0,132.0,186.0,101.0,213.0,89.0,330.0,484.0,338.0,50.0,106.0,212.0,294.0,130.0,424.0,92.0,159.0,264.0,124.0,20.0,65.0,52.0,69.0,330.0,1501.0,16.0,0.5888077858880778,0.6269430051813472,0.5124688279301746,0.5227272727272727,0.4741784037558685,0.5138740661686233,0.5165562913907285,0.4744094488188976,0.5579847908745247,0.5602409638554217,0.5394736842105263,18.644335598040765,0.0964074579354252,0.0499528746465598,0.0990859232175502,0.0472921434019832,0.0437956204379562,0.0939226519337016,0.0872093023255814,0.1032325338894682,0.3511205976520811,0.6504559270516718,0.7379310344827587,0.616822429906542,0.5231788079470199,0.5949367088607594,0.3700787401574803,0.5531914893617021,0.4951974386339381,0.4834762820512823,0.5056439849624059,0.4781051181102361,0.1201550387596899,0.1382385730211817,0.1578947368421052,0.2801358234295416,0.2777572168763879,259.0,78.0,31.0,128.0,21.0,42.0,0.609375,0.0467065868263473,0.6086956521739131,0.2764140875133404,8.264089775561098,214.0,105.0,30.0,53.0,197.0,245.0,85.0,35.0,77.0,538.0,59.0,54.0,42.0,18.0,47.0,50.0,12.0,0.0660847880299251,0.1185410334346504,0.1100746268656716,0.0614617940199335,0.1141304347826086,0.2283884738527214,0.4054054054054054,0.4069767441860465,0.7142857142857143,30.0,75.0,8.0,23.0,60.0,18.0,47.0,135.0,13.0,41.0,138.0,59.0,48.0,33.0,27.0,12.0,8.0,5.0,5.0,0.9787234042553192,0.3481481481481481,0.3170731707317073,0.3507462686567164,0.144076840981857,0.1011904761904761,0.0650602409638554,0.0800426894343649,0.4,0.4,1.0,0.064034151547492,0.2340425531914893,0.0905511811023622,0.3478260869565217,0.0708661417322834,24.37259259259259,2.0,8.0,17.0,5.0,6.0,19.0,17.0,15.0,15.0,0.3157894736842105,0.2833333333333333,0.2833333333333333,0.9411764705882352,0.0529801324503311,0.25,1.0,0.2777777777777778,0.288135593220339,3.0,0.0607476635514018,92.0,,23.0,,,0.1554054054054054,0.4299065420560747,0.4577114427860697,0.3804347826086957,18.0,8.0,0.0038610038610038,0.036,0.032258064516129,5.0,11.0,0.0728476821192053,False,6.0,,,29.0,1.0,0.0289855072463768,0.0376811594202898,1.0,,4.0,3.0,1.0,8.0,3.0,2.0,1.0,4.0,1.0,,,0.3636363636363636,1.0,,,
283,1610612765,Lindsey Hunter,Lindsey Hunter,283,DET,64860.0,1081,9,1962,2004,721.0,684,304.0,3966,44.0,98.0,6.0,19.0,16.0,29.0,81.0,210.0,46.0,271.0,2013,9.0,29.0,23.0,27.0,63.0,23.0,95.0,84.0,78.0,8.0,30.0,62.0,81.0,37.0,118.0,34.0,118.0,58.0,18.0,12.0,10.0,6.0,13.0,95.0,721.0,24.0,0.5185185185185185,0.5454545454545454,0.3857142857142857,0.3103448275862069,0.4285714285714285,0.3865979381443299,0.2368421052631578,0.3789473684210526,0.4245283018867924,0.275,0.4398148148148148,16.409597257926308,0.0869565217391304,0.0381194409148665,0.0872410032715376,0.0377358490566037,0.0428015564202334,0.0765765765765765,0.0736196319018405,0.1006097560975609,0.3367697594501718,0.4489795918367347,0.5176470588235295,0.3636363636363636,0.5,0.3157894736842105,0.3052631578947368,0.5517241379310345,0.6151202749140894,0.4935455172413794,0.48355,0.4752202127659575,0.0588235294117647,0.08,0.084870848708487,0.3505535055350554,0.3674821610601427,88.0,39.0,10.0,65.0,27.0,8.0,0.6,0.0410094637223974,0.6153846153846154,0.3024054982817869,9.02095238095238,24.0,31.0,5.0,18.0,106.0,122.0,50.0,20.0,36.0,260.0,18.0,66.0,23.0,11.0,29.0,26.0,7.0,0.0857142857142857,0.1326530612244898,0.088235294117647,0.028169014084507,0.0851063829787234,0.0824742268041237,0.3522727272727273,0.3563218390804598,0.8064516129032258,11.0,24.0,3.0,8.0,57.0,24.0,21.0,81.0,6.0,32.0,63.0,56.0,16.0,10.0,4.0,43.0,3.0,3.0,1.0,1.0,0.2592592592592592,0.1875,0.2625,0.2783505154639175,0.0952380952380952,0.024390243902439,0.0824742268041237,0.4583333333333333,0.4583333333333333,1.0,0.1958762886597938,,0.0842105263157894,0.375,0.2526315789473684,25.48765432098766,,2.0,10.0,3.0,,9.0,10.0,6.0,6.0,,0.175438596491228,0.1785714285714285,1.0,0.0526315789473684,,,0.125,0.1785714285714285,,0.1666666666666666,6.0,1.0,1.0,0.0123456790123456,0.0175438596491228,0.0126582278481012,0.25,0.3,0.1666666666666666,6.0,,0.0113636363636363,0.0359281437125748,0.024390243902439,1.0,7.0,0.1842105263157894,False,1.0,,,3.0,,0.015625,0.0396825396825396,1.0,,3.0,1.0,2.0,3.0,1.0,,,,2.0,,,,,,,
686,1610612765,Antonio McDyess,Antonio McDyess,686,DET,104636.0,1744,51,3151,3133,945.0,763,473.0,6284,111.0,180.0,22.0,55.0,30.0,47.0,294.0,577.0,120.0,708.0,3237,36.0,89.0,96.0,75.0,150.0,49.0,199.0,458.0,130.0,42.0,132.0,216.0,298.0,169.0,467.0,88.0,195.0,182.0,76.0,20.0,52.0,30.0,52.0,199.0,945.0,17.0,0.7789115646258503,0.8388278388278388,0.5095320623916811,0.4044943820224719,0.5,0.5086505190311419,0.4,0.4966887417218543,0.5331325301204819,0.4485981308411215,0.5349462365591398,20.23043944265809,0.1816652649285113,0.1050119331742243,0.17248322147651,0.1073558648111332,0.1311475409836065,0.1871508379888268,0.1887417218543046,0.1739130434782608,0.3114186851211072,0.6166666666666667,0.676829268292683,0.7567567567567568,0.6111111111111112,0.4,0.3112582781456953,0.6382978723404256,0.3131487889273356,0.4448200692041519,0.4895524390243904,0.4369880794701987,0.1180124223602484,0.1181959564541213,0.135593220338983,0.2810734463276836,0.2999047921294827,229.0,41.0,17.0,91.0,20.0,33.0,0.4505494505494505,0.0960144927536231,0.6346153846153846,0.3961937716262976,9.4946273830156,168.0,108.0,24.0,34.0,53.0,70.0,25.0,9.0,19.0,157.0,41.0,44.0,33.0,5.0,24.0,50.0,19.0,0.0589254766031195,0.0888888888888888,0.1362126245847176,0.0914454277286135,0.155,0.2906574394463668,0.4716157205240174,0.4821428571428571,0.8703703703703703,,,,,1.0,1.0,,1.0,,1.0,,1.0,17.0,12.0,5.0,11.0,2.0,13.0,,,,,,0.0017301038062283,0.099009900990099,0.020242914979757,,,,,0.0017301038062283,0.1363636363636363,,,0.0066225165562913,26.1,,,,,,1.0,,5.0,11.0,,,,,,,,,,,0.0773809523809523,75.0,,41.0,,,0.4183673469387755,0.4464285714285714,0.4838709677419355,0.68,30.0,23.0,0.0218340611353711,0.119047619047619,0.1176470588235294,20.0,1.0,0.0111111111111111,False,7.0,,,10.0,8.0,0.0555555555555555,0.1195652173913043,,,,,,2.0,7.0,,3.0,,,,,,,,,
739,1610612765,Rasheed Wallace,Rasheed Wallace,739,DET,158190.0,2636,412,4792,4764,1137.0,959,664.0,9556,153.0,259.0,65.0,108.0,31.0,59.0,388.0,813.0,131.0,1129.0,4730,85.0,155.0,226.0,73.0,172.0,57.0,257.0,470.0,306.0,104.0,146.0,345.0,461.0,169.0,630.0,140.0,230.0,187.0,83.0,18.0,111.0,71.0,111.0,257.0,1137.0,20.0,0.6056701030927835,0.6994047619047619,0.4772447724477244,0.5483870967741935,0.4244186046511627,0.4770554493307839,0.5555555555555556,0.4310344827586206,0.4995575221238938,0.5885416666666666,0.4794776119402985,22.46688148943788,0.1790347690710949,0.0789616008653326,0.181592039800995,0.0720759602934829,0.1008547008547008,0.1324200913242009,0.1977272727272727,0.2060240963855421,0.2476099426386233,0.5907335907335908,0.6348547717842323,0.5947712418300654,0.6,0.6018518518518519,0.2543103448275862,0.5254237288135594,0.4703632887189292,0.4587002876318312,0.5087012658227849,0.4515550218340613,0.0755395683453237,0.0945330296127562,0.2001771479185119,0.2276350752878653,0.237270450751252,247.0,77.0,22.0,125.0,32.0,66.0,0.616,0.0663900414937759,0.5945945945945946,0.2361376673040153,8.924723247232476,307.0,100.0,26.0,34.0,115.0,138.0,66.0,19.0,30.0,299.0,93.0,64.0,43.0,20.0,55.0,48.0,12.0,0.041820418204182,0.0694980694980695,0.1917525773195876,0.0720887245841035,0.1878787878787878,0.2934990439770554,0.4048582995951417,0.4098360655737705,0.74,8.0,46.0,2.0,11.0,187.0,49.0,74.0,233.0,18.0,60.0,213.0,185.0,23.0,14.0,24.0,21.0,9.0,3.0,,0.9594594594594594,0.3175965665236051,0.3,0.3203463203463203,0.2227533460803059,0.2,0.044280442804428,0.0439770554493307,0.1739130434782608,0.1739130434782608,1.0,0.1787762906309751,0.2153846153846154,0.0474137931034482,0.1818181818181818,0.2112068965517241,25.546781115879828,,3.0,66.0,16.0,10.0,25.0,66.0,9.0,12.0,0.4,0.3529411764705882,0.3529411764705882,0.9545454545454546,0.0166666666666666,,,0.3265306122448979,0.3567567567567568,9.0,0.0423452768729641,135.0,,23.0,,,0.1782945736434108,0.4397394136807817,0.4591836734693877,0.5185185185185185,21.0,13.0,0.0121457489878542,0.0448717948717948,0.0687022900763358,38.0,22.0,0.1222222222222222,False,2.0,,,18.0,1.0,0.0119047619047619,0.0356083086053412,2.0,,,,,2.0,3.0,2.0,,10.0,,,1.0,0.4545454545454545,1.0,0.0042735042735042,,
