EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,Corner3Assists,ShortMidRangeAssists,Travels,2pt And 1 Free Throw Trips,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,Avg3ptShotDistance,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,NonHeaveArc3FGM,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,SecondChanceFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,PenaltyArc3FGM,PtsUnassisted3s,SecondChanceAtRimPctAssisted,PenaltyArc3Accuracy,HeaveAttempts,Fg3aBlocked,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawn,OffensiveGoaltends,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,LongMidRangePctBlocked,Defensive 3 Seconds Violations,on,Clear Path Fouls,SecondChanceCorner3FGM,3pt And 1 Free Throw Trips,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3PctBlocked,BlockedCorner3
1884,1610612744,Baron Davis,Baron Davis,1884,GSW,1459.0,24,9,41,44,8,8,5,85,,1.0,,,,,,,1.0,2.0,1,3,3.0,8,41,1.0,1.0,,2.0,,,,,2.0,,,,4.0,3.0,7.0,3.0,2.0,,17.0,,,,,2.0,,2.0,,2.0,,,,,1.0,1.0,1.0,2.0,,3.0,1.0,,,2,,1.0,3.0,,,,,,,,,,,,8,,1.0,1.0,0.3333333333333333,1.0,,0.35714285714285715,1.0,,0.5,1.0,,,,,22.916666666666668,0.3333333333333333,,,0.1111111111111111,,,,0.08333333333333333,,,,,,,0.3333333333333333,,0.1111111111111111,,,,,0.14285714285714285,,,,,,,,0.2857142857142857,0.5,0.5,1.0,,,,,0.7142857142857143,0.4822714285714285,0.3666,,0.125,,0.25,,12.433333333333332,0.1951219512195122,,,,,4.0,,1.0,4.0,,,,4.0,,2.0,,,,0.25,,0.25,0.5714285714285714,,,,,0.5714285714285714,,,,25.575000000000003,1.0,,,,,1.0,,,,0.25,0.25,,,,,0.25,,3.0,,,,,,,,,,1.0,,0.2,,,,,True,,,,,,,
2202,1610612744,Jason Richardson,Jason Richardson,2202,GSW,20425.0,340,4,672,657,229,241,88,1329,43.0,73.0,8.0,14.0,16.0,24.0,9.0,26.0,19.0,57.0,71,156,35.0,222,676,11.0,22.0,3.0,28.0,23.0,46.0,14.0,75.0,62.0,80.0,14.0,7.0,34.0,3.0,37.0,3.0,15.0,11.0,77.0,2.0,16.0,1.0,10.0,26.0,,36.0,19.0,55.0,6.0,11.0,7.0,4.0,10.0,1.0,6.0,5.0,4.0,15.0,,7.0,7.0,19,2.0,1.0,49.0,19.0,8.0,4.0,1.0,1.0,2.0,4.0,2.0,1.0,,75.0,229,4.0,0.43661971830985913,0.484375,0.4551282051282051,0.5,0.5,0.46984924623115576,0.5434782608695652,0.4552238805970149,0.502262443438914,0.56,0.487012987012987,0.04487179487179487,0.0410958904109589,0.11538461538461539,30.063694267515924,0.6666666666666666,,0.04,0.10612244897959183,0.05574912891986063,0.14705882352941177,0.02857142857142857,0.11501597444089456,0.05042016806722689,0.08,0.07692307692307693,0.029850746268656716,0.03508771929824561,,0.0410958904109589,0.08333333333333333,0.17,0.16,0.1111111111111111,0.05714285714285714,0.5,0.36683417085427134,0.589041095890411,0.6142857142857143,0.5813953488372093,0.1306532663316583,0.34615384615384615,0.391304347826087,,0.2864321608040201,0.3333333333333333,0.3392857142857143,0.3157894736842105,0.6086956521739131,0.5714285714285714,0.3582089552238806,0.6666666666666666,0.5829145728643216,0.47735954773869355,0.5066949999999999,0.48720671641791047,0.0892018779342723,0.11176470588235295,0.12612612612612611,0.33783783783783783,8.496153846153845,0.34077380952380953,1.0,6.0,,5.0,37.0,16.0,15.0,43.0,5.0,21.0,36.0,37.0,,8.0,,5.0,0.8,0.3488372093023256,0.23809523809523808,0.3488372093023256,0.21608040201005024,0.03015075376884422,0.16666666666666666,0.16666666666666666,,0.18592964824120603,0.07462686567164178,,0.23880597014925373,24.96744186046512,14.0,1.0,1.0,1.0,1.0,14.0,2.0,,1.0,0.3783783783783784,0.3783783783783784,0.8571428571428571,0.043478260869565216,1.0,1.0,0.3783783783783784,5.0,9.0,0.25,0.3125,,,,,,,,,,,,,0.017543859649122806,,True,,,,,,,
2560,1610612744,Zarko Cabarkapa,Zarko Cabarkapa,2560,GSW,3927.0,65,1,130,125,38,30,10,255,7.0,12.0,1.0,2.0,1.0,3.0,2.0,4.0,2.0,6.0,11,22,14.0,39,139,2.0,3.0,2.0,6.0,3.0,7.0,3.0,12.0,12.0,10.0,2.0,2.0,2.0,3.0,5.0,3.0,,2.0,13.0,1.0,3.0,,1.0,11.0,2.0,14.0,4.0,18.0,,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,5.0,,1.0,5.0,8,,1.0,18.0,10.0,,2.0,,1.0,1.0,2.0,1.0,,,12.0,38,,0.5454545454545454,0.6,0.5,0.6666666666666666,0.42857142857142855,0.4807692307692308,0.6666666666666666,0.5,0.5735294117647058,0.75,0.6,0.09090909090909091,0.08333333333333333,,27.464788732394368,0.4,0.5,,0.22916666666666666,0.06666666666666667,0.25,0.1,0.23076923076923078,0.07272727272727272,0.07692307692307693,0.125,0.041666666666666664,0.1111111111111111,,0.2,0.3,0.21428571428571427,,0.5,,0.5,0.46153846153846156,0.5833333333333334,0.6363636363636364,0.2857142857142857,0.15384615384615385,0.5,0.5,1.0,0.23076923076923078,0.3333333333333333,0.4,1.0,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.6153846153846154,0.48188269230769226,0.49119999999999997,0.4699277777777778,0.29411764705882354,0.3333333333333333,0.15384615384615385,0.3076923076923077,7.713636363636363,0.2923076923076923,,1.0,,,3.0,2.0,1.0,4.0,1.0,2.0,3.0,3.0,,,1.0,2.0,1.0,0.25,0.5,0.25,0.15384615384615385,0.038461538461538464,,,,0.11538461538461539,,,0.2222222222222222,24.225,1.0,,,,,1.0,,,,0.3333333333333333,0.3333333333333333,1.0,,,,0.3333333333333333,1.0,,,0.5,,,,,,,,,,,,,0.16666666666666666,,True,,,,,,,
361,1610612744,Clifford Robinson,Clifford Robinson,361,GSW,22859.0,381,-121,724,732,229,206,98,1456,10.0,16.0,3.0,5.0,4.0,4.0,15.0,30.0,15.0,40.0,40,86,14.0,118,783,5.0,12.0,2.0,15.0,12.0,22.0,5.0,35.0,60.0,20.0,4.0,,21.0,5.0,26.0,3.0,9.0,9.0,57.0,2.0,9.0,,5.0,29.0,2.0,36.0,11.0,47.0,2.0,14.0,10.0,4.0,12.0,3.0,8.0,5.0,4.0,17.0,2.0,4.0,16.0,29,,2.0,32.0,13.0,4.0,19.0,13.0,,6.0,19.0,14.0,1.0,,35.0,229,4.0,0.75,0.7894736842105263,0.46511627906976744,0.4166666666666667,0.5454545454545454,0.416,0.38235294117647056,0.4411764705882353,0.42142857142857143,0.39473684210526316,0.4268292682926829,,,,18.73508353221957,0.7058823529411765,0.08695652173913043,,0.1070110701107011,0.028481012658227847,0.09615384615384616,0.022988505747126436,0.10526315789473684,0.02729528535980149,0.012345679012345678,0.06329113924050633,0.019230769230769232,0.030303030303030304,,0.10256410256410256,0.10126582278481013,0.11403508771929824,0.10256410256410256,0.07692307692307693,0.02631578947368421,0.7368421052631579,0.128,0.625,0.625,0.6,0.24,0.5,0.5,0.6666666666666666,0.32,0.375,0.375,0.9333333333333333,0.29411764705882354,0.6,0.11764705882352941,1.0,0.44,0.4608145161290323,0.4798205882352941,0.4661848484848485,0.09558823529411764,0.13402061855670103,0.1271186440677966,0.2966101694915254,11.730232558139534,0.31629834254143646,2.0,8.0,,2.0,31.0,10.0,8.0,39.0,2.0,12.0,24.0,30.0,2.0,3.0,,2.0,1.0,0.20512820512820512,0.16666666666666666,0.21052631578947367,0.312,0.064,0.25,0.25,1.0,0.248,0.058823529411764705,,0.29411764705882354,26.069230769230767,6.0,1.0,5.0,1.0,5.0,6.0,,,0.2,0.1935483870967742,0.1935483870967742,1.0,0.29411764705882354,0.2,1.0,0.2,2.0,,0.3333333333333333,0.2,1.0,,,,,,,,,,,,,4.0,True,,,,,,,
2401,1610612744,Nikoloz Tskitishvili,Nikoloz Tskitishvili,2401,GSW,257.0,4,5,7,7,7,7,1,14,,,,,,,,,1.0,1.0,1,1,,2,6,,,,,1.0,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.0,,,,,,,,,,,,,2.0,7,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,0.3593,,0.3593,,,,1.0,16.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
2740,1610612744,Andris Biedrins,Andris Biedrins,2740,GSW,2083.0,35,17,61,65,27,23,6,126,3.0,4.0,,,,1.0,1.0,2.0,,,4,6,1.0,9,56,,1.0,,,1.0,2.0,,2.0,4.0,4.0,,2.0,,1.0,1.0,1.0,,,3.0,,2.0,,4.0,4.0,,8.0,2.0,10.0,,1.0,1.0,,,1.0,,1.0,,1.0,,1.0,3.0,4,,,1.0,1.0,,4.0,3.0,,1.0,4.0,2.0,,,2.0,27,1.0,0.5,0.5,0.6666666666666666,,0.5,0.6666666666666666,,0.5,0.75,,0.5,0.3333333333333333,0.25,0.5,10.0,,,,0.16,0.09523809523809523,0.5,,0.24242424242424243,0.07142857142857142,,,0.14285714285714285,,,,0.2222222222222222,0.2,0.5,0.5,,0.5,0.6666666666666666,0.75,1.0,0.6666666666666666,0.3333333333333333,0.5,1.0,,,,,,,,0.5,,0.6666666666666666,0.5349499999999999,0.354,0.3655,0.16666666666666666,0.16666666666666666,,0.2222222222222222,4.316666666666667,0.4426229508196721,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
905,1610612744,Dale Davis,Dale Davis,905,GSW,14306.0,238,-5,464,445,135,136,62,909,12.0,20.0,5.0,10.0,5.0,7.0,3.0,13.0,1.0,5.0,16,38,7.0,39,448,6.0,16.0,4.0,16.0,7.0,12.0,3.0,17.0,18.0,14.0,10.0,6.0,7.0,3.0,10.0,3.0,1.0,5.0,23.0,3.0,19.0,1.0,7.0,23.0,6.0,36.0,23.0,59.0,1.0,4.0,3.0,1.0,3.0,,1.0,7.0,2.0,10.0,,1.0,15.0,39,6.0,4.0,10.0,4.0,1.0,17.0,9.0,,8.0,17.0,11.0,,,17.0,135,2.0,0.5625,0.8181818181818182,0.42105263157894735,0.375,0.5833333333333334,0.42105263157894735,0.375,0.5833333333333334,0.45348837209302323,0.4444444444444444,0.6071428571428571,0.15789473684210525,0.2,0.15384615384615385,9.925093632958802,0.3,0.42857142857142855,0.045454545454545456,0.11917098445595854,0.095,0.2,0.08571428571428572,0.13157894736842105,0.09361702127659574,0.2,0.08333333333333333,0.056074766355140186,0.10714285714285714,,0.1016949152542373,0.06896551724137931,0.17105263157894737,0.16666666666666666,0.2727272727272727,0.06666666666666667,0.6470588235294118,0.5263157894736842,0.6,0.75,0.5833333333333334,0.34210526315789475,0.23076923076923078,0.2727272727272727,0.3333333333333333,0.13157894736842105,0.2,0.2,1.0,0.625,0.5,0.5833333333333334,0.7142857142857143,0.5263157894736842,0.47600000000000015,0.46839285714285717,0.45467499999999994,0.09523809523809523,0.09523809523809523,0.41025641025641024,0.4358974358974359,5.2815789473684225,0.29094827586206895,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
2206,1610612744,Rodney White,Rodney White,2206,GSW,535.0,9,6,15,16,4,3,1,31,,,,,,,1.0,1.0,,2.0,1,3,1.0,3,13,,,,,,1.0,1.0,1.0,,2.0,,,1.0,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,1,,,2.0,1.0,,,,,,,,,,1.0,4,,,,0.3333333333333333,,,0.3333333333333333,,,0.375,,0.25,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,,0.6666666666666666,,,,,,,,,0.3912333333333333,,0.381,0.25,0.25,,0.3333333333333333,17.5,0.26666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1502,1610612744,Adonal Foyle,Adonal Foyle,1502,GSW,84127.0,1402,-65,2717,2728,441,619,347,5445,81.0,142.0,18.0,41.0,9.0,19.0,45.0,103.0,6.0,14.0,132,259,27.0,291,2907,27.0,59.0,5.0,59.0,23.0,43.0,5.0,51.0,176.0,88.0,50.0,19.0,32.0,16.0,48.0,15.0,15.0,14.0,112.0,35.0,92.0,4.0,38.0,159.0,24.0,221.0,131.0,352.0,12.0,23.0,16.0,7.0,20.0,5.0,9.0,28.0,11.0,48.0,2.0,11.0,93.0,161,11.0,11.0,56.0,32.0,,138.0,81.0,7.0,50.0,138.0,84.0,4.0,3.0,51.0,441,15.0,0.6666666666666666,0.822429906542056,0.5096525096525096,0.4576271186440678,0.5348837209302325,0.5096525096525096,0.4576271186440678,0.5348837209302325,0.5141342756183745,0.4609375,0.53125,0.07335907335907337,0.1056338028169014,0.038834951456310676,10.544759477540618,0.4166666666666667,0.3116883116883117,0.04878048780487805,0.14735866543095458,0.0925553319919517,0.1444866920152091,0.08951406649616368,0.146795827123696,0.09169675090252707,0.08653846153846154,0.10452961672473868,0.08860759493670886,0.08904109589041095,0.09090909090909091,0.15217391304347827,0.12228260869565218,0.16709511568123395,0.15591397849462366,0.11688311688311688,0.1111111111111111,0.6086956521739131,0.5482625482625483,0.5704225352112676,0.6377952755905512,0.7283950617283951,0.39768339768339767,0.4368932038834951,0.45454545454545453,0.5333333333333333,0.05405405405405406,0.42857142857142855,0.42857142857142855,0.8333333333333334,0.6949152542372882,0.43902439024390244,0.4418604651162791,0.47368421052631576,0.5482625482625483,0.47369073359073355,0.48334893617021274,0.45970930232558144,0.11307420494699646,0.11307420494699646,0.2027491408934708,0.17525773195876287,4.313127413127411,0.16231137283768862,,,,,,,,,,,,,1.0,3.0,2.0,8.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,0.1111111111111111,,,,,,,,,,2.0,,,,,10.0,False,,,,,,,
1738,1610612744,Ansu Sesay,Ansu Sesay,1738,GSW,2887.0,48,-3,98,98,50,64,17,196,3.0,5.0,3.0,4.0,2.0,3.0,,,4.0,5.0,7,10,6.0,23,93,3.0,5.0,4.0,10.0,4.0,5.0,4.0,15.0,8.0,6.0,4.0,1.0,1.0,,1.0,,,1.0,2.0,5.0,5.0,1.0,1.0,6.0,3.0,10.0,11.0,21.0,,1.0,1.0,,2.0,,1.0,1.0,1.0,3.0,,1.0,1.0,5,1.0,,11.0,3.0,3.0,2.0,2.0,,,2.0,,,,15.0,50,3.0,0.5714285714285714,0.8,0.7,0.6,0.8,0.6538461538461539,0.6,0.7857142857142857,0.6388888888888888,0.625,0.6818181818181818,0.1,0.2,,17.355371900826448,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.14285714285714285,0.15625,0.08333333333333333,0.3333333333333333,0.12962962962962962,0.2127659574468085,,0.3333333333333333,0.1111111111111111,0.25,0.42857142857142855,0.07692307692307693,0.14285714285714285,0.2,0.1,,,,0.38461538461538464,0.6,0.75,,,,,,0.38461538461538464,0.8,0.8,1.0,0.8,0.75,0.42857142857142855,0.6666666666666666,0.6153846153846154,0.4709538461538462,0.47725,0.41653571428571423,0.2,0.25,0.43478260869565216,0.6521739130434783,10.3,0.5102040816326531,1.0,3.0,1.0,2.0,,,1.0,3.0,1.0,2.0,3.0,,,,,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.23076923076923078,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,,0.2857142857142857,0.5,,23.600000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,
2049,1610612744,Speedy Claxton,Speedy Claxton,2049,GSW,65921.0,1099,-72,2179,2172,530,592,268,4351,69.0,113.0,5.0,9.0,12.0,19.0,32.0,94.0,53.0,126.0,154,333,96.0,422,2342,10.0,23.0,5.0,28.0,28.0,61.0,44.0,106.0,74.0,234.0,4.0,28.0,147.0,70.0,217.0,47.0,60.0,77.0,504.0,8.0,13.0,,21.0,58.0,4.0,83.0,21.0,104.0,4.0,59.0,26.0,33.0,29.0,10.0,18.0,36.0,11.0,65.0,3.0,20.0,37.0,105,1.0,8.0,129.0,47.0,18.0,4.0,1.0,1.0,2.0,4.0,2.0,,,106.0,530,21.0,0.24025974025974026,0.24342105263157895,0.4624624624624625,0.43478260869565216,0.45901639344262296,0.4381720430107527,0.42592592592592593,0.4492753623188406,0.4893867924528302,0.4666666666666667,0.5421052631578948,0.08408408408408409,0.07964601769911504,0.1702127659574468,19.701853344077357,0.4461538461538462,0.05128205128205128,,0.07522697795071336,0.016270337922403004,0.12883435582822086,0.02962962962962963,0.08458244111349036,0.019644527595884004,0.018604651162790697,0.018691588785046728,0.013513513513513514,0.030927835051546393,0.02631578947368421,0.046296296296296294,0.07509881422924901,0.09602649006622517,0.11206896551724138,0.1702127659574468,0.022222222222222223,0.5,0.30376344086021506,0.6106194690265486,0.6634615384615384,0.30434782608695654,0.25268817204301075,0.3404255319148936,0.41025641025641024,0.09375,0.3387096774193548,0.42063492063492064,0.43089430894308944,0.24528301886792453,0.3333333333333333,0.5555555555555556,0.2753623188405797,0.631578947368421,0.40860215053763443,0.46693999999999997,0.4863861111111112,0.45096985294117653,0.11822660098522167,0.1284153005464481,0.06635071090047394,0.25118483412322273,9.605105105105107,0.2432308398347866,2.0,12.0,1.0,2.0,27.0,6.0,6.0,39.0,2.0,8.0,15.0,26.0,23.0,10.0,2.0,14.0,0.8333333333333334,0.15384615384615385,0.25,0.15789473684210525,0.10483870967741936,0.03225806451612903,0.16666666666666666,0.16666666666666666,1.0,0.07258064516129033,0.028985507246376812,0.5,0.08695652173913043,25.584615384615383,4.0,1.0,2.0,1.0,4.0,4.0,4.0,9.0,0.25,0.14814814814814814,0.14814814814814814,0.75,0.07407407407407407,0.5,1.0,0.15384615384615385,1.0,3.0,0.4,0.16666666666666666,1.0,,3.0,,,,,1.0,,0.025,2.0,0.07407407407407407,0.023809523809523808,,False,1.0,,,,,,
2202,1610612744,Jason Richardson,Jason Richardson,2202,GSW,142776.0,2380,-142,4655,4662,1078,1285,627,9317,248.0,365.0,48.0,70.0,58.0,80.0,53.0,179.0,113.0,298.0,414,842,179.0,1337,5092,60.0,106.0,23.0,182.0,92.0,181.0,71.0,339.0,392.0,436.0,68.0,57.0,174.0,70.0,244.0,43.0,90.0,65.0,558.0,30.0,73.0,3.0,42.0,209.0,12.0,263.0,106.0,369.0,23.0,94.0,61.0,33.0,100.0,12.0,57.0,54.0,43.0,154.0,10.0,25.0,56.0,137,8.0,16.0,260.0,104.0,30.0,27.0,9.0,1.0,17.0,28.0,16.0,2.0,,339.0,1078,23.0,0.47342995169082125,0.5157894736842106,0.4916864608076009,0.5660377358490566,0.5082872928176796,0.49529512403763903,0.5371621621621622,0.49814126394052044,0.5186480186480187,0.558641975308642,0.5398089171974523,0.06769596199524941,0.10136986301369863,0.1005586592178771,26.616180273365348,0.6493506493506493,0.08275862068965517,0.02,0.12053056516724336,0.04384384384384384,0.09502262443438914,0.04261363636363636,0.11534926470588236,0.043478260869565216,0.05631067961165048,0.0611353711790393,0.023121387283236993,0.037549407114624504,0.05555555555555555,0.09019607843137255,0.11643835616438356,0.1484375,0.10031347962382445,0.08130081300813008,0.04013961605584642,0.5714285714285714,0.31223267750213857,0.6794520547945205,0.7560975609756098,0.5241935483870968,0.15312232677502138,0.29608938547486036,0.32919254658385094,0.20754716981132076,0.2549187339606501,0.37919463087248323,0.38175675675675674,0.48672566371681414,0.47297297297297297,0.6857142857142857,0.29739776951672864,0.725,0.5919589392643285,0.5012619313304721,0.5146354166666665,0.48162631578947396,0.08591885441527446,0.11194833153928956,0.13612565445026178,0.25355272999252054,8.637054631828978,0.23157894736842105,28.0,72.0,6.0,16.0,255.0,72.0,110.0,327.0,28.0,88.0,246.0,252.0,27.0,19.0,5.0,17.0,0.7454545454545455,0.3363914373088685,0.3181818181818182,0.3395061728395062,0.2797262617621899,0.06159110350727117,0.3888888888888889,0.3888888888888889,0.7142857142857143,0.21813515825491872,0.05947955390334572,0.375,0.26765799256505574,25.17492354740061,82.0,7.0,26.0,13.0,42.0,82.0,1.0,2.0,0.30952380952380953,0.3215686274509804,0.3215686274509804,0.7560975609756098,0.17567567567567569,0.2692307692307692,0.7142857142857143,0.3253968253968254,22.0,84.0,0.20833333333333334,0.3055555555555556,3.0,,4.0,1.0,1.0,,,4.0,1.0,0.012195121951219513,16.0,0.10810810810810811,0.006711409395973154,,False,,6.0,3.0,0.375,0.8333333333333334,,
2211,1610612744,Troy Murphy,Troy Murphy,2211,GSW,115893.0,1932,-138,3804,3791,963,1058,510,7595,128.0,253.0,45.0,98.0,28.0,56.0,35.0,117.0,117.0,279.0,280,649,176.0,874,4142,69.0,161.0,36.0,183.0,57.0,140.0,76.0,226.0,358.0,202.0,88.0,75.0,52.0,28.0,80.0,23.0,27.0,19.0,188.0,48.0,148.0,11.0,50.0,310.0,46.0,406.0,207.0,613.0,25.0,45.0,36.0,9.0,35.0,7.0,13.0,42.0,22.0,77.0,10.0,14.0,63.0,148,26.0,20.0,240.0,100.0,34.0,29.0,18.0,1.0,10.0,29.0,15.0,,1.0,226.0,963,22.0,0.6392857142857142,0.7584745762711864,0.43143297380585516,0.42857142857142855,0.40714285714285714,0.4556135770234987,0.4323529411764706,0.436046511627907,0.5005727376861397,0.4740932642487047,0.5113122171945701,0.11556240369799692,0.1857707509881423,0.23076923076923078,21.468926553672315,0.45454545454545453,0.3484848484848485,0.0859375,0.22190408017179672,0.10842490842490843,0.1392757660167131,0.08362369337979095,0.20501138952164008,0.10108303249097472,0.14148681055155876,0.10840108401084012,0.0846286701208981,0.0702576112412178,0.12244897959183673,0.21256038647342995,0.23178807947019867,0.22075471698113208,0.12452830188679245,0.18085106382978725,0.06906077348066299,0.5172413793103449,0.3302872062663185,0.5059288537549407,0.6213592233009708,0.5078125,0.15274151436031333,0.29914529914529914,0.3888888888888889,0.34285714285714286,0.3642297650130548,0.41935483870967744,0.420863309352518,0.8717948717948718,0.5764705882352941,0.45918367346938777,0.32558139534883723,0.5,0.4830287206266319,0.47563041775456943,0.48953686131386875,0.4674558139534884,0.11918951132300358,0.13850415512465375,0.20938215102974828,0.2585812356979405,9.5346687211094,0.2531545741324921,11.0,26.0,5.0,9.0,91.0,23.0,46.0,117.0,12.0,32.0,135.0,91.0,5.0,6.0,7.0,27.0,0.9782608695652174,0.39316239316239315,0.375,0.39316239316239315,0.15274151436031333,0.033942558746736295,0.4230769230769231,0.44,1.0,0.11879895561357702,0.05232558139534884,0.5555555555555556,0.13372093023255813,24.83333333333333,35.0,1.0,6.0,3.0,9.0,35.0,,,0.3333333333333333,0.38461538461538464,0.38461538461538464,0.9714285714285714,0.03529411764705882,0.16666666666666666,1.0,0.38461538461538464,7.0,3.0,0.06666666666666667,0.30434782608695654,,1.0,,,,0.008547008547008548,,,,,3.0,0.01764705882352941,0.0035842293906810036,5.0,False,,2.0,,0.6666666666666666,1.0,0.038461538461538464,
