EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FtPoints,PenaltyFtPoints,ThreePtAssists,Assists,Corner3Assists,AssistPoints,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,FTA,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,DefAtRimReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,Arc3FGM,FG3M,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,TwoPtAssists,LongMidRangeAssists,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,LiveBallTurnoverPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Fg2aBlocked,AtRimAssists,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,FTDefRebounds,OffRebounds,SecondChanceTurnovers,RecoveredBlocks,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimFGA,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,SelfOReb,SecondChanceTsPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,SecondChancePointsPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,Arc3Assists,LostBallSteals,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceEfgPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3FGM,ShortMidRangeAssists,ShortMidRangePctBlocked,PenaltyArc3Accuracy,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,SecondChanceFg2Pct,OffCorner3ReboundPct,SecondChanceAtRimAccuracy,on,Loose Ball Fouls,BlockedAtRim,DefensiveGoaltends,3SecondViolations,SecondChanceAtRimPctAssisted,Travels,Technical Free Throw Trips,SecondChanceArc3FGM,HeaveAttempts,Fg3aBlocked,StepOutOfBoundsTurnovers,Clear Path Fouls,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedCorner3,3pt And 1 Free Throw Trips,BlockedArc3,Corner3PctBlocked,BlockedLongMidRange,OffensiveGoaltends,FoulsDrawn,Offensive Fouls Drawn
1500,1610612751,Ron Mercer,Ron Mercer,1500,NJN,1255.0,21,-8.0,42,41,11,18.0,3.0,83,1.0,1.0,2.0,8.0,1.0,1.0,1.0,3.0,9.0,2.0,6.0,47,1.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,11,1.0,1.0,0.3333333333333333,1.0,0.2727272727272727,0.5,0.2727272727272727,0.5,0.1818181818181818,24.444444444444443,0.1,0.3333333333333333,0.1538461538461538,0.2,0.3333333333333333,0.0909090909090909,1.0,1.0,1.0,0.7272727272727273,0.25,0.25,1.0,0.0909090909090909,0.0909090909090909,0.5,0.1818181818181818,0.3833545454545454,0.3507,0.3333333333333333,17.23333333333333,24.95,0.2619047619047619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1521,1610612751,Jacque Vaughn,Jacque Vaughn,1521,NJN,1474.0,25,-12.0,45,45,28,32.0,5.0,90,,,2.0,4.0,,,,3.0,5.0,,8.0,61,2.0,3.0,,6.0,6.0,,,3.0,3.0,3.0,3.0,7.0,6.0,28,1.0,1.0,0.6,0.6666666666666666,0.6,0.6666666666666666,0.6666666666666666,0.75,,15.68627450980392,0.3333333333333333,,0.2307692307692307,0.3333333333333333,,,,,,0.8,0.5,0.5,1.0,,,,0.2,0.4653799999999999,0.5593333333333333,0.75,15.62,,0.6222222222222222,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713,1610612751,Vince Carter,Vince Carter,1713,NJN,1039.0,17,2.0,34,37,17,20.0,,71,4.0,4.0,2.0,2.0,,4.0,,8.0,9.0,4.0,27.0,39,4.0,5.0,,13.0,4.0,4.0,1.0,,1.0,1.0,1.0,4.0,13.0,17,0.25,0.25,0.8888888888888888,0.8,0.8461538461538461,0.8,0.9,0.9285714285714286,0.3076923076923077,58.8235294117647,,0.5,0.0714285714285714,,1.0,0.3076923076923077,1.0,1.0,0.5,0.1538461538461538,1.0,1.0,,,0.3076923076923077,,0.5384615384615384,0.4323538461538461,0.40046,0.4814814814814814,9.366666666666667,27.3,0.5,2.0,3.0,1.0,2.0,5.0,5.0,,1.0,,2.0,,,,2.0,,5.0,4.0,5.0,1.0,1.0,,0.2307692307692307,0.6666666666666666,0.6666666666666666,,0.4,0.5,2.0,2.0,12.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.1428571428571428,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2215,1610612751,Jason Collins,Jason Collins,2215,NJN,80.0,1,,4,3,3,,,7,,,,,,,,,,,,2,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,1610612751,Elden Campbell,Elden Campbell,922,NJN,2884.0,48,-11.0,91,92,38,50.0,8.0,183,,4.0,,,,,,,7.0,,2.0,107,,2.0,,,,,1.0,5.0,8.0,11.0,6.0,10.0,,38,,,,,,,0.1111111111111111,,,10.0,0.1923076923076923,0.1666666666666666,0.1875,0.1666666666666666,,0.5714285714285714,,,,,,,,,,,0.4285714285714285,0.4874857142857142,0.44475,,6.0,,0.4175824175824176,,3.0,,1.0,2.0,,,3.0,,6.0,,,,,,1.0,,4.0,,1.0,0.1818181818181818,0.4285714285714285,,,,0.5,,,,,,,,3.0,2.0,1.0,,1.0,,,2.0,1.0,1.0,1.0,,,,1.0,,,,,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.1428571428571428,0.3333333333333333,0.25,0.3333333333333333,0.0357142857142857,0.125,0.0555555555555555,0.0769230769230769,0.1666666666666666,0.3333333333333333,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2074,1610612751,Jabari Smith,Jabari Smith,2074,NJN,1729.0,29,-19.0,53,54,18,23.0,5.0,107,,,3.0,3.0,,,,4.0,5.0,,10.0,70,,1.0,,,6.0,,,2.0,5.0,7.0,2.0,3.0,,18,0.75,0.75,0.8,,0.8,,0.8333333333333334,,,11.864406779661016,0.125,,0.1,0.1428571428571428,,,,,,0.6,1.0,1.0,0.6666666666666666,,,,0.4,0.41974,0.0813,,12.02,,0.3396226415094339,1.0,2.0,,1.0,2.0,,,1.0,,2.0,,,,,,1.0,1.0,2.0,,,,0.4,0.5,0.5,1.0,1.0,,,,2.0,,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,1.0,,,,,0.1666666666666666,0.1666666666666666,,,,2.0,,3.0,2.0,,,,,0.6,,0.125,,0.0952380952380952,,,0.5,,,1.0,1.0,2.0,2.0,1.0,0.5,0.3333333333333333,0.2,1.0,1.0,0.0813,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2873,1610612751,Billy Thomas,Billy Thomas,2873,NJN,1583.0,26,3.0,49,49,21,28.0,6.0,98,1.0,1.0,2.0,3.0,4.0,2.0,,3.0,4.0,6.0,17.0,54,2.0,3.0,1.0,9.0,4.0,2.0,,3.0,3.0,3.0,1.0,2.0,9.0,21,0.6666666666666666,0.6666666666666666,0.75,0.6666666666666666,0.75,0.875,0.7083333333333334,0.75,0.6,21.428571428571427,0.1875,,0.1666666666666666,0.1428571428571428,,0.1,1.0,1.0,1.0,0.3,0.6666666666666666,0.6666666666666666,0.5,0.4,0.2,,0.6,0.42943,0.3678749999999999,0.5294117647058824,14.725,24.3,0.4285714285714285,,,,,2.0,2.0,1.0,2.0,,5.0,1.0,,,,,,,4.0,,,0.25,,,,,,,,3.0,2.0,9.0,,,1.0,1.0,,,,,,2.0,,,,1.0,0.5,0.5,,,,,,0.1666666666666666,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,0.75,,,,,0.508425,0.1764705882352941,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,0.75,0.75,0.75,1.0,0.5,1.0,1.0,0.5,0.25,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,1610612751,Jason Kidd,Jason Kidd,467,NJN,1221.0,20,-13.0,42,42,22,20.0,2.0,84,,2.0,,1.0,,5.0,3.0,1.0,6.0,5.0,9.0,50,1.0,4.0,3.0,5.0,2.0,5.0,,1.0,1.0,2.0,,,5.0,22,1.0,1.0,0.1666666666666666,0.25,0.2272727272727272,0.3571428571428571,0.3461538461538461,0.3571428571428571,0.4545454545454545,29.545454545454547,0.0909090909090909,,0.0769230769230769,,,0.1818181818181818,,,,0.0909090909090909,,,,,0.4545454545454545,0.4285714285714285,0.7272727272727273,0.47382,0.4792,0.5555555555555556,5.633333333333333,29.52,0.5238095238095238,1.0,3.0,1.0,3.0,4.0,,,7.0,,14.0,3.0,1.0,,,,,,4.0,1.0,,0.2,0.2727272727272727,0.3333333333333333,0.5,1.0,0.4285714285714285,0.3333333333333333,1.0,1.0,,3.0,,1.0,7.0,2.0,,,,,,1.0,,,,1.0,0.2,0.2,,0.2,0.2,1.0,0.2,0.0833333333333333,0.1428571428571428,2.0,2.0,,1.0,,,1.0,,,0.3333333333333333,0.3333333333333333,,,0.0769230769230769,,0.0588235294117647,,,,,,,,,,,,,0.25,,,,,,,,,,,,,1.0,,2.0,,0.3333333333333333,,,,,,,,,,,1.0,3.0,0.5,0.3333333333333333,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2420,1610612751,Nenad Krstic,Nenad Krstic,2420,NJN,94.0,2,1.0,4,5,2,2.0,,9,,,,,,,,,,,,3,,,,,,,,,,,2.0,2.0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2565,1610612751,Zoran Planinic,Zoran Planinic,2565,NJN,604.0,10,,20,19,4,11.0,1.0,39,1.0,2.0,1.0,1.0,,,,2.0,3.0,,7.0,22,,,,1.0,2.0,,,2.0,2.0,2.0,2.0,5.0,1.0,4,0.5,0.5,0.6666666666666666,,0.6666666666666666,,0.7,0.5,,28.571428571428573,0.2857142857142857,,0.2857142857142857,0.4,,0.6666666666666666,0.5,0.5,,0.3333333333333333,1.0,1.0,1.0,,,,,0.3763,,0.1428571428571428,11.966666666666669,,0.2,,,,,3.0,1.0,1.0,3.0,,7.0,,,,1.0,,1.0,,4.0,,2.0,,,,,,,,,,2.0,,,,2.0,1.0,,,,1.0,,2.0,,,,,,,,,,,,0.4,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
