EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGM,SecondChanceFG3M,FTOffRebounds,LostBallSteals,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,DefensiveGoaltends,SecondChanceFg3Pct,LongMidRangePctBlocked,OffFTReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers,OffensiveGoaltends,OffCorner3ReboundPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3SecondViolations,on,HeaveMakes,3pt And 1 Free Throw Trips,BlockedCorner3,Corner3PctBlocked
1496,1610612742,Keith Van Horn,Keith Van Horn,1496,DAL,24731.0,412,43,787,779,279,251,99.0,1566,31.0,59.0,4.0,15.0,8.0,21.0,15.0,44.0,10.0,23.0,2.0,4.0,1.0,1.0,1.0,14.0,36.0,2.0,3.0,11.0,56.0,126.0,16.0,40.0,53.0,213.0,788.0,5.0,20.0,3.0,3.0,13.0,14.0,42.0,4.0,12.0,23.0,63.0,52.0,60.0,45.0,3.0,6.0,1.0,35.0,14.0,18.0,15.0,5.0,20.0,3.0,2.0,7.0,4.0,4.0,45.0,1.0,20.0,10.0,41.0,6.0,57.0,21.0,78.0,3.0,5.0,5.0,7.0,3.0,5.0,17.0,1.0,2.0,4.0,24.0,1.0,6.0,27.0,47.0,1.0,9.0,65.0,4.0,1.0,29.0,5.0,7.0,4.0,3.0,7.0,4.0,1.0,63.0,279,2.0,0.4642857142857143,0.49056603773584906,0.9375,0.4,0.3333333333333333,0.41025641025641024,0.4444444444444444,0.25,0.3333333333333333,0.4819277108433735,0.21739130434782608,0.37037037037037035,0.5408163265306123,0.26,0.45588235294117646,0.24096385542168675,0.14285714285714285,0.1864406779661017,0.1590909090909091,24.202420242024203,0.2916666666666667,0.24,0.16205533596837945,0.06329113924050633,0.10869565217391304,0.014705882352941176,0.14782608695652175,0.0546875,0.10619469026548672,0.034482758620689655,0.04597701149425287,0.017241379310344827,0.21666666666666667,0.1375,0.1504424778761062,0.1111111111111111,0.10344827586206896,0.04054054054054054,0.5714285714285714,0.35542168674698793,0.5254237288135594,0.6458333333333334,0.5806451612903226,0.26506024096385544,0.3409090909090909,0.40540540540540543,0.2,0.13855421686746988,0.43478260869565216,0.43478260869565216,0.5,0.024096385542168676,0.5,0.5,1.0,0.21686746987951808,0.3888888888888889,0.3888888888888889,0.9285714285714286,0.6521739130434783,0.26666666666666666,0.25,0.043478260869565216,0.08695652173913043,0.3888888888888889,0.38095238095238093,0.018518518518518517,1.0,0.2037037037037037,0.2727272727272727,0.5963855421686747,0.4,0.5007024242424242,0.5180999999999999,0.5029292452830189,0.1518324607329843,0.19205298013245034,0.06103286384976526,0.29577464788732394,6.113492063492063,25.305,0.3545108005082592,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,55251.0,921,124,1794,1792,600,650,238.0,3586,48.0,70.0,8.0,11.0,20.0,25.0,26.0,63.0,81.0,204.0,5.0,9.0,,2.0,3.0,20.0,56.0,9.0,6.0,20.0,155.0,337.0,25.0,65.0,196.0,581.0,1860.0,23.0,45.0,9.0,18.0,79.0,46.0,101.0,8.0,23.0,93.0,209.0,136.0,174.0,54.0,21.0,12.0,2.0,54.0,20.0,15.0,55.0,12.0,67.0,5.0,7.0,30.0,13.0,12.0,146.0,6.0,26.0,36.0,142.0,29.0,207.0,33.0,240.0,5.0,32.0,26.0,25.0,4.0,24.0,22.0,2.0,1.0,3.0,47.0,6.0,20.0,37.0,70.0,3.0,11.0,227.0,12.0,8.0,85.0,29.0,29.0,20.0,7.0,30.0,14.0,2.0,209.0,600,6.0,0.43870967741935485,0.4563758389261745,0.72,0.38461538461538464,0.34782608695652173,0.3968253968253968,0.4599406528189911,0.5111111111111111,0.45544554455445546,0.47885572139303484,0.5648148148148148,0.46774193548387094,0.5673267326732673,0.626984126984127,0.5988372093023255,0.16169154228855723,0.04451038575667656,0.12857142857142856,0.06349206349206349,26.576793452094368,0.5319148936170213,0.4393939393939394,0.23316912972085385,0.03863298662704309,0.16589861751152074,0.03592814371257485,0.21549636803874092,0.0380952380952381,0.043689320388349516,0.03333333333333333,0.03832752613240418,0.045454545454545456,0.18556701030927836,0.3314285714285714,0.2,0.2214765100671141,0.04411764705882353,0.024630541871921183,0.4666666666666667,0.17412935323383086,0.6857142857142857,0.7868852459016393,0.5,0.15671641791044777,0.4126984126984127,0.4406779661016949,0.15384615384615385,0.5074626865671642,0.39705882352941174,0.400990099009901,0.49382716049382713,0.022388059701492536,0.5555555555555556,0.5555555555555556,0.6,0.13930348258706468,0.35714285714285715,0.35714285714285715,0.75,0.2037037037037037,0.7272727272727273,,,0.16666666666666666,0.20161290322580644,0.8,0.024193548387096774,0.6666666666666666,0.16129032258064516,0.3,0.3358208955223881,0.37037037037037035,0.4521951127819548,0.4399065217391303,0.45379256198347107,0.18067226890756302,0.2073170731707317,0.1359724612736661,0.35972461273666095,12.507418397626115,26.012307692307694,0.33444816053511706,5.0,5.0,1.0,6.0,1.0,1.0,1.0,2.0,1.0,0.5555555555555556,0.00980392156862745,0.014084507042253521,0.5555555555555556,0.8,0.015151515151515152,,,,,,,,,,,True,,,,
1891,1610612742,Jason Terry,Jason Terry,1891,DAL,37295.0,622,74,1196,1191,424,461,178.0,2387,15.0,35.0,,,3.0,9.0,23.0,41.0,31.0,62.0,11.0,24.0,3.0,5.0,7.0,10.0,45.0,2.0,4.0,14.0,69.0,138.0,21.0,69.0,41.0,242.0,1244.0,5.0,12.0,5.0,3.0,19.0,24.0,45.0,9.0,21.0,31.0,106.0,48.0,90.0,57.0,6.0,,2.0,43.0,10.0,10.0,66.0,17.0,83.0,17.0,,29.0,8.0,29.0,183.0,1.0,11.0,10.0,29.0,,39.0,12.0,51.0,6.0,26.0,19.0,21.0,4.0,18.0,14.0,2.0,3.0,3.0,35.0,4.0,12.0,16.0,44.0,2.0,4.0,48.0,4.0,5.0,12.0,12.0,6.0,6.0,,6.0,2.0,,106.0,424,6.0,0.34782608695652173,0.34782608695652173,0.9047619047619048,0.30434782608695654,0.42857142857142855,0.31343283582089554,0.5,0.4166666666666667,0.5333333333333333,0.4855072463768116,0.47058823529411764,0.5681818181818182,0.5242290748898678,0.5,0.6419753086419753,0.3333333333333333,0.07246376811594203,0.22857142857142856,0.024390243902439025,18.61626248216833,0.6,,0.07142857142857142,0.02386117136659436,0.06944444444444445,0.008130081300813009,0.07090909090909091,0.02054794520547945,0.027777777777777776,0.023255813953488372,0.02127659574468085,0.010752688172043012,0.058333333333333334,0.1016949152542373,0.05952380952380952,0.06481481481481481,0.08333333333333333,0.05714285714285714,0.3333333333333333,0.16908212560386474,0.42857142857142855,0.5555555555555556,0.2,0.19806763285024154,0.5609756097560976,0.575,0.21739130434782608,0.2995169082125604,0.5,0.5081967213114754,0.5161290322580645,0.11594202898550725,0.4583333333333333,0.4583333333333333,1.0,0.21739130434782608,0.2222222222222222,0.2222222222222222,0.8,,,,0.17647058823529413,0.11764705882352941,0.13636363636363635,0.3333333333333333,0.10606060606060606,0.7142857142857143,0.21212121212121213,0.2857142857142857,0.5024154589371981,0.23255813953488372,0.485320731707317,0.45313125,0.4653053846153846,0.05581395348837209,0.0821917808219178,0.07851239669421488,0.4380165289256198,10.423913043478262,25.213043478260875,0.35451505016722407,,2.0,,7.0,,,,,,0.4,0.016129032258064516,,,,,2.0,0.6666666666666666,1.0,,,,,,,,True,,,,
2572,1610612742,Josh Howard,Josh Howard,2572,DAL,42618.0,710,59,1387,1396,463,435,195.0,2783,64.0,107.0,14.0,27.0,17.0,28.0,20.0,41.0,20.0,59.0,,6.0,1.0,,4.0,11.0,31.0,3.0,3.0,9.0,104.0,207.0,11.0,37.0,49.0,290.0,1440.0,19.0,38.0,4.0,4.0,48.0,30.0,55.0,3.0,13.0,23.0,92.0,84.0,124.0,33.0,,22.0,1.0,30.0,11.0,9.0,20.0,6.0,26.0,5.0,1.0,7.0,4.0,9.0,58.0,14.0,39.0,32.0,44.0,9.0,85.0,55.0,140.0,7.0,29.0,23.0,15.0,1.0,9.0,19.0,2.0,6.0,3.0,34.0,4.0,11.0,23.0,46.0,1.0,8.0,70.0,10.0,,32.0,8.0,15.0,9.0,4.0,15.0,10.0,,92.0,463,6.0,0.40384615384615385,0.45161290322580644,1.0,0.2972972972972973,0.23076923076923078,0.3055555555555556,0.5024154589371981,0.5,0.5454545454545454,0.49385245901639346,0.5238095238095238,0.5073529411764706,0.5291970802919708,0.5454545454545454,0.5679012345679012,0.15163934426229508,0.043478260869565216,0.06542056074766354,0.024390243902439025,18.953846153846154,0.4411764705882353,0.16981132075471697,0.09586056644880174,0.07386363636363637,0.18285714285714286,0.10526315789473684,0.11987381703470032,0.08018154311649017,0.0670391061452514,0.06474820143884892,0.08571428571428572,0.12037037037037036,0.11188811188811189,0.048,0.11518324607329843,0.14545454545454545,0.24615384615384617,0.0603448275862069,0.6666666666666666,0.4385245901639344,0.5981308411214953,0.64,0.484375,0.1680327868852459,0.4878048780487805,0.5,0.15,0.24180327868852458,0.3389830508474576,0.3448275862068966,0.4,0.02459016393442623,,,,0.12704918032786885,0.3548387096774194,0.3548387096774194,1.0,0.6428571428571429,0.5185185185185185,0.14285714285714285,0.023809523809523808,0.07142857142857142,0.4117647058823529,0.6071428571428571,0.058823529411764705,,0.1323529411764706,0.3333333333333333,0.5901639344262295,0.36666666666666664,0.515195061728395,0.5283468750000001,0.5046731343283583,0.12030075187969924,0.13973799126637554,0.16551724137931034,0.31724137931034485,6.953140096618357,25.48918918918919,0.3338139870223504,2.0,2.0,2.0,6.0,,,,2.0,1.0,0.5,0.01694915254237288,0.038461538461538464,0.6666666666666666,1.0,,,,,1.0,1.0,0.04,,,,,True,,,,
2605,1610612742,Marquis Daniels,Marquis Daniels,2605,DAL,84979.0,1416,44,2745,2750,969,1007,369.0,5495,112.0,200.0,25.0,47.0,44.0,73.0,73.0,172.0,28.0,97.0,3.0,11.0,1.0,,4.0,4.0,24.0,3.0,2.0,13.0,213.0,469.0,7.0,35.0,98.0,545.0,2872.0,38.0,72.0,4.0,8.0,84.0,71.0,149.0,2.0,17.0,41.0,189.0,178.0,248.0,21.0,,52.0,3.0,21.0,4.0,40.0,99.0,29.0,128.0,16.0,13.0,55.0,14.0,30.0,285.0,20.0,66.0,39.0,87.0,3.0,129.0,87.0,216.0,16.0,83.0,65.0,51.0,7.0,37.0,35.0,12.0,14.0,3.0,86.0,7.0,30.0,56.0,124.0,7.0,9.0,133.0,15.0,,63.0,11.0,14.0,9.0,4.0,14.0,10.0,3.0,189.0,969,16.0,0.41784037558685444,0.47593582887700536,1.0,0.2,0.11764705882352941,0.21875,0.4541577825159915,0.5277777777777778,0.47651006711409394,0.44345238095238093,0.5,0.4457831325301205,0.48401420959147423,0.5185185185185185,0.4921875,0.06944444444444445,0.08528784648187633,0.13,0.05813953488372093,20.344827586206897,0.5930232558139535,0.0297029702970297,0.09275053304904052,0.06220546654099906,0.12,0.07782101167315175,0.0997624703087886,0.06525037936267071,0.04899135446685879,0.07333333333333333,0.06521739130434782,0.08415841584158416,0.05442176870748299,0.07575757575757576,0.13421052631578947,0.11467889908256881,0.1308411214953271,0.06694560669456066,0.7142857142857143,0.3968253968253968,0.56,0.6436781609195402,0.48214285714285715,0.3412698412698413,0.42441860465116277,0.4506172839506173,0.2876712328767123,0.19246031746031747,0.28865979381443296,0.3010752688172043,0.5,0.021825396825396824,0.2727272727272727,0.2727272727272727,1.0,0.047619047619047616,0.16666666666666666,0.16666666666666666,1.0,0.618421052631579,0.5319148936170213,0.16,0.013157894736842105,0.039473684210526314,0.4397590361445783,0.6027397260273972,0.024096385542168676,,0.0783132530120482,0.15384615384615385,0.4662698412698413,0.19047619047619047,0.48812145708582805,0.5032674603174604,0.5016125766871166,0.11413043478260869,0.1218568665377176,0.15412844036697249,0.3467889908256881,6.814285714285714,27.222857142857144,0.35300546448087433,,,1.0,18.0,,,,1.0,2.0,,0.041237113402061855,0.01020408163265306,,,,,,,2.0,,0.05454545454545454,,,,,True,,,,
2734,1610612742,Devin Harris,Devin Harris,2734,DAL,33538.0,559,-62,1106,1105,351,358,136.0,2211,34.0,66.0,2.0,7.0,10.0,19.0,7.0,20.0,17.0,40.0,8.0,17.0,1.0,2.0,6.0,17.0,56.0,4.0,7.0,18.0,58.0,126.0,25.0,73.0,45.0,236.0,1172.0,2.0,7.0,5.0,,13.0,15.0,36.0,9.0,24.0,30.0,87.0,28.0,88.0,63.0,12.0,2.0,,56.0,17.0,13.0,66.0,20.0,86.0,13.0,7.0,40.0,7.0,19.0,192.0,3.0,10.0,9.0,31.0,1.0,41.0,13.0,54.0,3.0,36.0,29.0,19.0,5.0,19.0,13.0,1.0,,1.0,32.0,2.0,12.0,30.0,69.0,1.0,4.0,63.0,7.0,,22.0,13.0,9.0,5.0,2.0,9.0,4.0,,87.0,351,8.0,0.2413793103448276,0.24561403508771928,0.84,0.3424657534246575,0.375,0.3424657534246575,0.4603174603174603,0.2857142857142857,0.4166666666666667,0.4798994974874372,0.5416666666666666,0.475,0.5198237885462555,0.5416666666666666,0.5506329113924051,0.36683417085427134,0.10317460317460317,0.16666666666666666,0.05,20.377655389457118,0.59375,0.024390243902439025,0.08355795148247978,0.02386634844868735,0.07692307692307693,0.02631578947368421,0.08196721311475409,0.024390243902439025,0.036231884057971016,0.01639344262295082,0.018867924528301886,0.023529411764705882,0.09401709401709402,0.038834951456310676,0.10596026490066225,0.07352941176470588,0.08163265306122448,0.030303030303030304,0.4444444444444444,0.3316582914572864,0.5151515151515151,0.6181818181818182,0.17647058823529413,0.10050251256281408,0.35,0.3684210526315789,0.2857142857142857,0.20100502512562815,0.425,0.4358974358974359,0.35294117647058826,0.08542713567839195,0.47058823529411764,0.47058823529411764,1.0,0.2814070351758794,0.30357142857142855,0.3090909090909091,0.7647058823529411,0.5833333333333334,0.2857142857142857,0.5,0.08333333333333333,0.3333333333333333,0.31666666666666665,0.5263157894736842,0.1,0.3333333333333333,0.3,0.3888888888888889,0.6984924623115578,0.30357142857142855,0.5276103535353536,0.5627545454545454,0.5073898305084746,0.102803738317757,0.15602836879432624,0.05508474576271186,0.3686440677966102,7.499206349206351,24.62328767123287,0.31735985533453887,2.0,3.0,,7.0,,,,2.0,,0.6,0.025,,0.5,1.0,,1.0,1.0,1.0,,,0.034482758620689655,1.0,0.0136986301369863,0.017857142857142856,,True,,,,
353,1610612742,Darrell Armstrong,Darrell Armstrong,353,DAL,11381.0,190,-33,368,379,180,181,36.0,747,1.0,4.0,,,,1.0,,4.0,2.0,9.0,1.0,2.0,,,,3.0,10.0,1.0,3.0,7.0,3.0,17.0,4.0,12.0,19.0,37.0,395.0,,,1.0,,,,5.0,3.0,7.0,17.0,26.0,2.0,4.0,12.0,,,1.0,9.0,3.0,2.0,24.0,10.0,34.0,9.0,1.0,10.0,4.0,10.0,78.0,1.0,6.0,4.0,8.0,,12.0,7.0,19.0,1.0,12.0,11.0,10.0,3.0,8.0,6.0,1.0,2.0,,16.0,,6.0,4.0,15.0,,,20.0,,,2.0,8.0,2.0,2.0,,2.0,1.0,,26.0,180,3.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.42857142857142855,0.36363636363636365,0.17647058823529413,,,0.3103448275862069,,0.375,0.47435897435897434,,0.6190476190476191,0.41379310344827586,0.11764705882352941,0.25,0.25,13.095238095238095,0.625,,0.064,0.04316546762589928,0.0975609756097561,0.03125,0.07228915662650602,0.04093567251461988,,0.10256410256410256,0.038461538461538464,0.034482758620689655,0.02564102564102564,0.05263157894736842,0.10416666666666667,0.13793103448275862,,0.058823529411764705,0.5,0.13793103448275862,0.25,0.3333333333333333,,0.13793103448275862,,,,0.3103448275862069,0.2222222222222222,0.2222222222222222,0.5,0.06896551724137931,0.5,0.5,1.0,0.3448275862068966,0.3,0.3,1.0,,,,,1.0,0.08333333333333333,,,,0.5833333333333334,0.42857142857142855,0.5517241379310345,0.3333333333333333,0.4744535714285713,0.5391,0.45988636363636365,0.06451612903225806,0.10526315789473684,,0.7027027027027027,12.33529411764706,27.183333333333337,0.4891304347826087,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,True,,,,
673,1610612742,Alan Henderson,Alan Henderson,673,DAL,28124.0,469,-94,879,890,309,320,130.0,1769,40.0,66.0,21.0,38.0,12.0,21.0,6.0,18.0,1.0,3.0,,,,,,,1.0,,,1.0,47.0,87.0,,1.0,15.0,109.0,971.0,24.0,43.0,,6.0,54.0,14.0,29.0,,1.0,2.0,30.0,44.0,50.0,,,46.0,1.0,,,11.0,8.0,2.0,10.0,2.0,,3.0,1.0,4.0,22.0,11.0,63.0,11.0,49.0,6.0,66.0,74.0,140.0,7.0,7.0,5.0,9.0,2.0,8.0,9.0,2.0,1.0,,18.0,5.0,6.0,30.0,57.0,2.0,4.0,31.0,3.0,,15.0,2.0,12.0,9.0,3.0,13.0,11.0,,30.0,309,8.0,0.46808510638297873,0.9166666666666666,,,,,0.5402298850574713,0.5581395348837209,0.4827586206896552,0.5340909090909091,0.5581395348837209,0.4666666666666667,0.5343137254901961,0.574468085106383,0.4411764705882353,0.011363636363636364,0.12643678160919541,0.13636363636363635,0.1111111111111111,11.60541586073501,0.5,0.2,0.14984709480122324,0.175,0.11702127659574468,0.125,0.14251781472684086,0.16517857142857142,0.27586206896551724,0.175,0.08064516129032258,0.14705882352941177,0.1,0.18478260869565216,0.168,0.11940298507462686,0.1111111111111111,0.2413793103448276,0.8461538461538461,0.75,0.6060606060606061,0.7017543859649122,0.475,0.20454545454545456,0.3333333333333333,0.375,0.3333333333333333,0.03409090909090909,0.3333333333333333,0.3333333333333333,1.0,,,,,0.011363636363636364,,,,0.8837209302325582,0.5526315789473685,,,,0.7,0.5714285714285714,,,0.03333333333333333,,0.7613636363636364,,0.5382666666666666,0.5436552631578948,0.5475517241379311,0.15,0.15151515151515152,0.4954128440366973,0.27522935779816515,2.225287356321839,56.6,0.3515358361774744,,,,2.0,,1.0,1.0,,,,,,,,,,,,,1.0,0.05,,,,,True,,,,
711,1610612742,Jerry Stackhouse,Jerry Stackhouse,711,DAL,27997.0,467,-13,902,907,372,377,131.0,1809,26.0,57.0,2.0,4.0,12.0,28.0,8.0,27.0,27.0,74.0,5.0,15.0,2.0,2.0,8.0,4.0,17.0,1.0,,7.0,61.0,158.0,9.0,32.0,68.0,217.0,967.0,3.0,11.0,3.0,11.0,20.0,24.0,63.0,2.0,15.0,38.0,92.0,50.0,72.0,27.0,,2.0,1.0,16.0,4.0,21.0,30.0,11.0,41.0,6.0,5.0,16.0,4.0,10.0,93.0,2.0,7.0,13.0,26.0,3.0,42.0,10.0,52.0,3.0,18.0,17.0,21.0,1.0,16.0,12.0,2.0,5.0,1.0,33.0,4.0,16.0,9.0,26.0,,6.0,80.0,8.0,8.0,26.0,14.0,4.0,3.0,,4.0,3.0,,92.0,372,5.0,0.4098360655737705,0.4166666666666667,1.0,0.28125,0.13333333333333333,0.2903225806451613,0.3860759493670886,0.2727272727272727,0.38095238095238093,0.39210526315789473,0.32142857142857145,0.34615384615384615,0.4774774774774775,0.5263157894736842,0.4595959595959596,0.16842105263157894,0.13291139240506328,0.2807017543859649,0.14814814814814814,24.14772727272727,0.6363636363636364,0.07894736842105263,0.0790273556231003,0.019390581717451522,0.10833333333333334,0.023809523809523808,0.08685968819599109,0.020224719101123594,0.03361344537815126,0.010526315789473684,0.013605442176870748,0.030303030303030304,0.06666666666666667,0.05128205128205128,0.10687022900763359,0.11688311688311688,0.09302325581395349,0.031914893617021274,0.75,0.3,0.45614035087719296,0.6341463414634146,0.46153846153846156,0.14210526315789473,0.2962962962962963,0.34782608695652173,0.25,0.3894736842105263,0.36486486486486486,0.3698630136986301,0.4074074074074074,0.07894736842105263,0.3333333333333333,0.3333333333333333,1.0,0.08947368421052632,0.23529411764705882,0.23529411764705882,1.0,0.2857142857142857,0.5,,0.14285714285714285,0.07142857142857142,0.358974358974359,0.42857142857142855,0.10256410256410256,0.25,0.08974358974358974,,0.46842105263157896,0.25,0.4815880952380953,0.5134636363636363,0.48506298701298717,0.125,0.14772727272727273,0.09216589861751152,0.423963133640553,10.322784810126581,25.081249999999997,0.4124168514412417,1.0,1.0,1.0,1.0,,,,1.0,,0.3333333333333333,0.013513513513513514,0.02564102564102564,1.0,1.0,,,,,1.0,,,,,,,True,,,,
714,1610612742,Michael Finley,Michael Finley,714,DAL,26944.0,449,16,867,865,338,356,115.0,1732,2.0,11.0,1.0,4.0,,2.0,15.0,38.0,29.0,74.0,7.0,12.0,1.0,1.0,2.0,20.0,47.0,3.0,14.0,29.0,46.0,123.0,27.0,59.0,22.0,195.0,924.0,6.0,15.0,4.0,4.0,22.0,15.0,36.0,15.0,31.0,10.0,85.0,48.0,44.0,72.0,9.0,2.0,2.0,45.0,20.0,7.0,21.0,7.0,28.0,4.0,3.0,8.0,3.0,10.0,63.0,3.0,7.0,7.0,30.0,3.0,40.0,11.0,51.0,4.0,7.0,7.0,5.0,3.0,3.0,7.0,2.0,2.0,,12.0,2.0,5.0,13.0,22.0,,1.0,29.0,1.0,4.0,8.0,5.0,4.0,3.0,1.0,5.0,1.0,,85.0,338,2.0,0.5217391304347826,0.5333333333333333,0.8888888888888888,0.4576271186440678,0.4838709677419355,0.47368421052631576,0.37398373983739835,0.4,0.4166666666666667,0.47527472527472525,0.47368421052631576,0.5597014925373134,0.4948453608247423,0.5238095238095238,0.5743243243243243,0.3241758241758242,0.056910569105691054,0.2727272727272727,0.07894736842105263,20.438683948155536,0.4166666666666667,0.10344827586206896,0.10135135135135136,0.02127659574468085,0.0707070707070707,0.03896103896103896,0.09367088607594937,0.024630541871921183,0.043478260869565216,0.01020408163265306,0.014388489208633094,0.04838709677419355,0.0989010989010989,0.08247422680412371,0.12037037037037036,0.0958904109589041,,0.0425531914893617,0.2,0.06043956043956044,0.18181818181818182,0.25,,0.2087912087912088,0.39473684210526316,0.42857142857142855,0.4,0.4065934065934066,0.3918918918918919,0.3972602739726027,0.6206896551724138,0.06593406593406594,0.5833333333333334,0.5833333333333334,1.0,0.25824175824175827,0.425531914893617,0.425531914893617,0.85,0.21052631578947367,0.25,,0.05263157894736842,0.15789473684210525,0.029850746268656716,,0.029850746268656716,0.5,0.43283582089552236,0.4827586206896552,0.38461538461538464,0.4444444444444444,0.4407219444444444,0.44576666666666664,0.44464,0.042328042328042326,0.06153846153846154,0.11282051282051282,0.4358974358974359,13.979674796747968,25.40677966101695,0.38985005767012687,2.0,2.0,1.0,,,1.0,1.0,,,0.5,0.013513513513513514,0.029411764705882353,0.6666666666666666,1.0,,,,,,1.0,,,,,,True,,,,
