EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,ShootingFouls,Fouls,Loose Ball Fouls,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,FG3APct,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,LostBallOutOfBoundsTurnovers,Blocked3s,BlockedArc3,FTOffRebounds,OffFTReboundPct,BlockedLongMidRange,BlockedShortMidRange,Defensive 3 Seconds Violations,DefensiveGoaltends,BlockedCorner3,3SecondViolations,on,Arc3PctBlocked,Clear Path Fouls,OffensiveGoaltends,FoulsDrawn,Offensive Fouls Drawn
1425,1610612761,Aaron Williams,Aaron Williams,1425,TOR,3285.0,55,-14,111,111,44,54,17,222,2.0,6,1.0,4.0,1,1.0,3,3.0,3,12,4,10,128,1.0,4,4.0,6.0,5,2.0,2,4.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,2.0,7.0,9,5,14,1.0,8,15,2.0,4,2.0,2,44,6.0,0.6666666666666666,0.6666666666666666,0.25,0.25,0.25,0.25,0.35714285714285715,0.5,0.16666666666666666,0.08333333333333333,0.16666666666666666,10.852713178294573,0.23333333333333334,0.10416666666666667,0.2,0.225,0.08771929824561403,0.16666666666666666,0.16666666666666666,0.041666666666666664,0.5,0.25,0.125,0.125,0.5,0.125,0.5,0.3333333333333333,0.4,0.5,0.25,0.3333333333333333,0.3333333333333333,1.0,0.25,1.0,0.25,0.2,0.5,0.4624916666666666,0.52705,0.38692000000000004,0.14285714285714285,0.14285714285714285,0.6,0.2,5.808333333333333,0.3963963963963964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
147,1610612761,Jalen Rose,Jalen Rose,147,TOR,49782.0,830,-83,1597,1596,515,579,196,3193,52.0,80,6.0,9.0,26,51.0,117,112.0,147,309,130,532,1796,12.0,25,4.0,37.0,83,71.0,176,74.0,220.0,20.0,38.0,64.0,20.0,154.0,14.0,11.0,33.0,66,17,83,2.0,28,69,1.0,158,51.0,176,515,8.0,0.25170068027210885,0.25517241379310346,0.47572815533980584,0.48,0.5012468827930174,0.4852941176470588,0.5604751619870411,0.4861111111111111,0.5576923076923077,0.06472491909385113,0.125,29.38910291689598,0.06,0.025500910746812388,0.06707317073170732,0.06162464985994398,0.022020725388601035,0.03389830508474576,0.018867924528301886,0.023474178403755867,0.031746031746031744,0.0641025641025641,0.08292682926829269,0.04504504504504504,0.11320754716981132,0.010526315789473684,0.19950124688279303,0.65,0.7428571428571429,0.2692307692307692,0.29177057356608477,0.4358974358974359,0.4722222222222222,0.1568627450980392,0.2793017456359102,0.2647058823529412,0.6666666666666666,0.2222222222222222,0.428927680798005,0.45550841708542705,0.4497565217391304,0.4528771929824561,0.11899313501144165,0.14782608695652175,0.06954887218045112,0.3308270676691729,10.0663430420712,0.3224796493425172,17.0,44.0,22.0,40.0,2.0,3.0,2.0,8.0,14.0,52.0,1.0,6.0,5.0,26.0,36.0,92.0,3.0,9.0,42.0,7.0,34.0,93.0,15.0,4.0,3.0,49.0,14.0,1.0,26.0,14.0,12.0,3.0,15.0,3.0,22.0,20.0,11.0,9.0,33.0,12.0,17.0,38.0,16.0,4.0,5.0,71.0,7.0,23.0,15.0,15.0,1.0,18.0,1.0,26.0,2.0,2.0,2.0,1.0,0.8611111111111112,0.391304347826087,0.3333333333333333,0.20588235294117646,0.4044943820224719,0.5060240963855421,0.44871794871794873,0.22942643391521197,0.010869565217391304,0.07692307692307693,0.008928571428571428,0.025,0.4647887323943662,0.3142857142857143,0.013452914798206279,0.006802721088435374,0.02631578947368421,0.5,0.39285714285714285,0.3963963963963964,0.3409090909090909,0.09975062344139651,0.55,0.5641025641025641,0.9090909090909091,0.12967581047381546,0.2692307692307692,0.2692307692307692,0.7857142857142857,0.16666666666666666,0.08823529411764706,0.6666666666666666,1.0,0.17647058823529413,0.16666666666666666,1.0,0.6538461538461539,0.06837606837606838,0.25,0.2222222222222222,0.19230769230769232,0.2857142857142857,0.010869565217391304,25.193478260869576,,,,,,,,,,,,True,,,,,
1747,1610612761,Rafer Alston,Rafer Alston,1747,TOR,42973.0,716,-11,1407,1391,577,607,175,2798,40.0,84,1.0,5.0,33,15.0,37,47.0,68,168,85,305,1501,4.0,9,3.0,11.0,60,59.0,144,30.0,106.0,17.0,92.0,131.0,32.0,301.0,14.0,15.0,45.0,61,16,77,8.0,25,59,3.0,105,37.0,144,577,10.0,0.22058823529411764,0.22388059701492538,0.40476190476190477,0.4444444444444444,0.40892193308550184,0.2,0.4810126582278481,0.2619047619047619,0.5143884892086331,0.10119047619047619,0.17857142857142858,22.84105131414268,0.09740259740259741,0.029723991507430998,0.10067114093959731,0.09819967266775777,0.02359882005899705,0.06535947712418301,0.014925373134328358,0.010869565217391304,0.1111111111111111,0.07801418439716312,0.10062893081761007,0.10185185185185185,0.0975609756097561,0.05263157894736842,0.31226765799256506,0.47619047619047616,0.5797101449275363,0.25,0.137546468401487,0.40540540540540543,0.42857142857142855,0.06666666666666667,0.17472118959107807,0.25,0.2,0.3173076923076923,0.6877323420074349,0.5121296641791048,0.5406361111111111,0.513640776699029,0.12794612794612795,0.18877551020408162,0.036065573770491806,0.4721311475409836,7.038095238095239,0.410092395167022,19.0,13.0,1.0,7.0,,1.0,,5.0,27.0,94.0,,10.0,11.0,39.0,28.0,101.0,,11.0,26.0,11.0,44.0,39.0,45.0,2.0,1.0,93.0,27.0,,39.0,12.0,27.0,12.0,48.0,2.0,1.0,35.0,19.0,16.0,30.0,5.0,27.0,19.0,3.0,4.0,1.0,49.0,1.0,21.0,7.0,9.0,1.0,1.0,1.0,19.0,2.0,2.0,3.0,3.0,0.4642857142857143,0.27722772277227725,,0.25,0.28,0.43333333333333335,0.40865384615384615,0.3754646840148699,,0.05405405405405406,,,0.6122448979591837,0.017241379310344827,0.00966183574879227,0.007142857142857143,0.014925373134328358,1.0,0.2765957446808511,0.2765957446808511,0.3076923076923077,0.026022304832713755,0.14285714285714285,0.14285714285714285,1.0,0.34944237918215615,0.2872340425531915,0.2872340425531915,0.4444444444444444,,0.05,,,0.5,,,0.5757575757575758,0.04807692307692308,,0.375,0.28205128205128205,0.2903225806451613,0.009900990099009901,25.586138613861394,2.0,1.0,1.0,,,,,,,,,True,,,,,
2050,1610612761,Morris Peterson,Morris Peterson,2050,TOR,49704.0,828,-2,1619,1609,532,582,190,3228,44.0,86,9.0,14.0,27,5.0,29,56.0,65,171,77,339,1736,10.0,19,11.0,49.0,51,27.0,79,74.0,56.0,9.0,34.0,52.0,16.0,122.0,18.0,29.0,58.0,94,25,119,3.0,31,84,1.0,89,31.0,79,532,17.0,0.5692307692307692,0.6065573770491803,0.38011695906432746,0.5263157894736842,0.46785714285714286,0.5588235294117647,0.5283018867924528,0.6153846153846154,0.38349514563106796,0.05263157894736842,0.046511627906976744,18.86586695747001,0.10469314079422383,0.03383458646616541,0.1686046511627907,0.11983471074380166,0.03187250996015936,0.010526315789473684,0.058823529411764705,0.04035874439461883,0.04522613065326633,0.13333333333333333,0.14146341463414633,0.15447154471544716,0.20408163265306123,0.01935483870967742,0.30714285714285716,0.5116279069767442,0.5365853658536586,0.5454545454545454,0.10357142857142858,0.1724137931034483,0.19230769230769232,0.2,0.2,0.4117647058823529,0.6428571428571429,0.30337078651685395,0.6964285714285714,0.5170664259927797,0.5448339285714285,0.5052691860465115,0.10819672131147541,0.15897435897435896,0.14454277286135694,0.23303834808259588,7.694152046783626,0.32859789993823346,11.0,16.0,28.0,68.0,2.0,8.0,6.0,21.0,16.0,41.0,4.0,7.0,2.0,17.0,44.0,109.0,6.0,15.0,14.0,8.0,38.0,111.0,21.0,8.0,3.0,38.0,16.0,,18.0,6.0,12.0,5.0,13.0,6.0,7.0,27.0,10.0,17.0,12.0,2.0,10.0,16.0,2.0,4.0,,28.0,1.0,7.0,9.0,7.0,1.0,4.0,2.0,13.0,4.0,4.0,4.0,2.0,0.8409090909090909,0.4036697247706422,0.4,0.21052631578947367,0.41509433962264153,0.27450980392156865,0.29213483146067415,0.3892857142857143,,0.10344827586206896,0.03571428571428571,,0.42857142857142855,0.11666666666666667,0.027149321266968326,0.02459016393442623,0.030303030303030304,0.5,0.2857142857142857,0.2962962962962963,0.75,0.24285714285714285,0.4117647058823529,0.4117647058823529,0.9642857142857143,0.14642857142857144,0.3902439024390244,0.3902439024390244,0.625,0.3333333333333333,0.23529411764705882,0.25,1.0,0.20588235294117646,0.5714285714285714,0.75,0.4074074074074074,0.23595505617977527,0.2857142857142857,0.19101123595505617,0.11764705882352941,0.42105263157894735,0.01818181818181818,24.58532110091743,1.0,,,1.0,0.01818181818181818,,,,,,,True,,,,,
2588,1610612761,Matt Bonner,Matt Bonner,2588,TOR,92692.0,1545,-44,2986,2972,913,982,378,5958,59.0,97,32.0,45.0,25,46.0,86,188.0,208,371,56,589,3222,51.0,77,17.0,137.0,95,28.0,151,264.0,152.0,18.0,26.0,48.0,12.0,118.0,80.0,29.0,130.0,177,108,285,11.0,115,220,19.0,71,29.0,151,913,26.0,0.6346153846153846,0.7674418604651163,0.5606469002695418,0.6623376623376623,0.5755939524838013,0.6976744186046512,0.5953346855983773,0.7210526315789474,0.5431654676258992,0.04851752021563342,0.1134020618556701,15.639671361502348,0.125,0.07766990291262135,0.09477124183006536,0.11812778603268945,0.0742296918767507,0.0744047619047619,0.07407407407407407,0.08254716981132075,0.15669515669515668,0.09830508474576272,0.116751269035533,0.102803738317757,0.07608695652173914,0.05641025641025641,0.20950323974082075,0.6082474226804123,0.686046511627907,0.3728813559322034,0.1857451403887689,0.5348837209302325,0.5609756097560976,0.30434782608695654,0.4060475161987041,0.5232558139534884,0.7111111111111111,0.2066115702479339,0.408207343412527,0.4626981601731599,0.5145875000000002,0.4628061983471077,0.05991735537190083,0.07397959183673469,0.23259762308998302,0.2563667232597623,11.658760107816711,0.3057602143335566,16.0,103.0,11.0,25.0,3.0,3.0,5.0,9.0,28.0,67.0,3.0,6.0,2.0,17.0,39.0,92.0,6.0,9.0,51.0,7.0,26.0,117.0,,72.0,1.0,66.0,28.0,,22.0,4.0,18.0,3.0,11.0,26.0,18.0,39.0,22.0,17.0,18.0,,6.0,22.0,12.0,,4.0,40.0,4.0,6.0,14.0,8.0,,3.0,,9.0,19.0,14.0,19.0,8.0,1.0,0.42391304347826086,0.6666666666666666,0.2692307692307692,0.42857142857142855,0.5368421052631579,0.5082644628099173,0.19870410367170627,,0.046511627906976744,0.015957446808510637,,0.45,0.1651376146788991,0.06532663316582915,0.058091286307053944,0.07643312101910828,0.42105263157894735,0.5478723404255319,0.5567567567567567,0.9320388349514563,0.05399568034557235,0.44,0.44,1.0,0.1447084233261339,0.417910447761194,0.417910447761194,1.0,0.125,0.03488372093023256,1.0,1.0,0.06976744186046512,0.5,1.0,0.64,0.0743801652892562,0.5555555555555556,0.14049586776859505,0.11764705882352941,0.42424242424242425,,24.731521739130432,2.0,,,2.0,0.021052631578947368,2.0,3.0,1.0,,,,True,,,,,
441,1610612761,Lamond Murray,Lamond Murray,441,TOR,35133.0,586,-59,1113,1113,251,306,143,2226,17.0,36,7.0,11.0,9,8.0,21,59.0,51,116,40,250,1221,8.0,16,4.0,26.0,24,11.0,56,60.0,42.0,9.0,25.0,32.0,10.0,71.0,14.0,21.0,42.0,75,22,97,1.0,25,49,3.0,50,20.0,56,251,2.0,0.5882352941176471,0.6382978723404256,0.4396551724137931,0.5,0.5497382198952879,0.5238095238095238,0.5817757009345794,0.5681818181818182,0.5714285714285714,0.07758620689655173,0.19444444444444445,19.686274509803923,0.10606060606060606,0.0345679012345679,0.175,0.12209302325581395,0.03867403314917127,0.03496503496503497,0.04,0.030864197530864196,0.09558823529411764,0.11304347826086956,0.1103448275862069,0.16279069767441862,0.20588235294117646,0.010526315789473684,0.18848167539267016,0.4722222222222222,0.5862068965517241,0.35294117647058826,0.1099476439790576,0.38095238095238093,0.4,0.25,0.3089005235602094,0.5238095238095238,0.6363636363636364,0.21428571428571427,0.581151832460733,0.4961623036649214,0.48917499999999997,0.5055190476190476,0.09569377990430622,0.14925373134328357,0.104,0.224,11.335344827586209,0.22551662174303683,3.0,26.0,20.0,39.0,1.0,1.0,5.0,10.0,16.0,36.0,1.0,4.0,4.0,8.0,36.0,75.0,2.0,5.0,9.0,9.0,18.0,99.0,9.0,8.0,,36.0,16.0,,7.0,1.0,6.0,3.0,12.0,7.0,12.0,22.0,15.0,7.0,16.0,3.0,13.0,21.0,3.0,,4.0,37.0,7.0,8.0,7.0,2.0,,2.0,,5.0,10.0,8.0,10.0,5.0,0.9166666666666666,0.48,0.4,0.5,0.48,0.375,0.5357142857142857,0.39267015706806285,,0.047619047619047616,0.01694915254237288,,0.43243243243243246,0.2857142857142857,0.050724637681159424,0.025974025974025976,0.08196721311475409,0.5,0.4406779661016949,0.4482758620689655,0.8461538461538461,0.20418848167539266,0.5128205128205128,0.5128205128205128,0.9,0.18848167539267016,0.4444444444444444,0.4444444444444444,0.9375,,0.047619047619047616,1.0,1.0,0.19047619047619047,0.25,1.0,0.3333333333333333,0.23809523809523808,0.5,0.19047619047619047,0.5,0.4444444444444444,,24.276,3.0,,,1.0,0.03225806451612903,,2.0,,1.0,,,True,,,,,
1960,1610612761,Milt Palacio,Milt Palacio,1960,TOR,57745.0,962,17,1831,1821,435,424,240,3652,65.0,129,8.0,14.0,26,6.0,24,95.0,105,248,78,291,1957,10.0,22,4.0,24.0,58,19.0,74,78.0,132.0,17.0,105.0,180.0,27.0,435.0,18.0,12.0,46.0,60,22,82,6.0,30,78,1.0,102,49.0,74,435,7.0,0.37142857142857144,0.38235294117647056,0.42338709677419356,0.45454545454545453,0.4176470588235294,0.4166666666666667,0.4833887043189369,0.46153846153846156,0.5068493150684932,0.06854838709677419,0.09302325581395349,18.173168411037107,0.06754772393538913,0.027950310559006212,0.06521739130434782,0.06705202312138728,0.02522935779816514,0.04433497536945813,0.018867924528301886,0.02127659574468085,0.05263157894736842,0.026881720430107527,0.10861423220973783,0.06299212598425197,0.07017543859649122,0.047619047619047616,0.5058823529411764,0.5038759689922481,0.5555555555555556,0.2923076923076923,0.09411764705882353,0.25,0.3,0.5,0.37254901960784315,0.5833333333333334,0.5714285714285714,0.41935483870967744,0.5333333333333333,0.5030639763779527,0.5034090909090909,0.49329672131147534,0.16666666666666666,0.17073170731707318,0.08247422680412371,0.2542955326460481,7.798387096774194,0.2375750955761879,14.0,34.0,,,,,,,1.0,7.0,,2.0,1.0,4.0,1.0,7.0,,2.0,26.0,1.0,4.0,,3.0,6.0,1.0,6.0,1.0,,75.0,42.0,33.0,7.0,71.0,4.0,2.0,27.0,19.0,8.0,39.0,14.0,31.0,42.0,8.0,,3.0,81.0,3.0,16.0,18.0,10.0,,,,7.0,5.0,4.0,7.0,3.0,,0.14285714285714285,,0.25,0.16666666666666666,0.4482758620689655,0.4435483870967742,0.027450980392156862,,0.16666666666666666,0.010526315789473684,,0.48148148148148145,0.034482758620689655,0.017543859649122806,0.03076923076923077,,0.42857142857142855,0.35789473684210527,0.3617021276595745,0.5,,,,,0.027450980392156862,0.14285714285714285,0.14285714285714285,,0.125,,,,0.08333333333333333,,,0.5384615384615384,,,0.06451612903225806,0.25,0.16666666666666666,,30.371428571428574,2.0,2.0,2.0,,,1.0,,,,,,True,,,,,
923,1610612761,Donyell Marshall,Donyell Marshall,923,TOR,48293.0,805,-59,1536,1538,418,418,191,3074,41.0,67,17.0,30.0,13,3.0,21,26.0,48,114,27,336,1698,17.0,33,12.0,58.0,28,14.0,101,62.0,34.0,10.0,27.0,37.0,15.0,84.0,33.0,32.0,112.0,165,47,212,8.0,44,69,1.0,33,14.0,101,418,6.0,0.6458333333333334,0.8611111111111112,0.42105263157894735,0.5151515151515151,0.5273037542662116,0.5609756097560976,0.5454545454545454,0.6041666666666666,0.63125,0.08771929824561403,0.1044776119402985,18.64988558352403,0.2018018018018018,0.06309751434034416,0.20512820512820512,0.20253164556962025,0.05968169761273209,0.10303030303030303,0.056338028169014086,0.037037037037037035,0.16923076923076924,0.2702702702702703,0.18396226415094338,0.22115384615384615,0.17307692307692307,0.05,0.22866894197952217,0.6119402985074627,0.6833333333333333,0.6341463414634146,0.07167235494880546,0.14285714285714285,0.16666666666666666,0.3333333333333333,0.08873720136518772,0.7317073170731707,0.5666666666666667,0.1780821917808219,0.8395904436860068,0.5364815068493151,0.5448911764705882,0.5150902777777777,0.046052631578947366,0.112,0.17261904761904762,0.3005952380952381,5.892105263157893,0.2721354166666667,9.0,4.0,47.0,106.0,3.0,6.0,15.0,26.0,24.0,73.0,1.0,2.0,6.0,19.0,71.0,179.0,4.0,8.0,12.0,21.0,45.0,210.0,3.0,24.0,1.0,72.0,24.0,2.0,10.0,5.0,5.0,3.0,9.0,12.0,21.0,35.0,23.0,12.0,13.0,1.0,7.0,5.0,6.0,,1.0,18.0,2.0,8.0,2.0,3.0,,,,4.0,20.0,13.0,20.0,13.0,0.9859154929577465,0.39664804469273746,0.5,0.4666666666666667,0.398876404494382,0.42857142857142855,0.5958904109589042,0.6109215017064846,0.0111731843575419,0.14285714285714285,,0.018867924528301886,0.7222222222222222,0.35,0.05194805194805195,0.045112781954887216,0.061224489795918366,0.65,0.15384615384615385,0.15384615384615385,1.0,0.36177474402730375,0.44339622641509435,0.4519230769230769,1.0,0.24914675767918087,0.3287671232876712,0.3287671232876712,0.9583333333333334,0.23529411764705882,0.14634146341463414,0.5,1.0,0.04878048780487805,0.5,1.0,0.6923076923076923,0.3561643835616438,0.5769230769230769,0.2602739726027397,0.3157894736842105,0.3333333333333333,,24.297206703910618,1.0,,,2.0,0.05128205128205128,3.0,4.0,,,,,True,,,,,
677,1610612761,Eric Williams,Eric Williams,677,TOR,9717.0,162,-39,315,319,94,104,34,634,5.0,11,1.0,3.0,2,3.0,11,6.0,12,28,12,45,344,1.0,5,4.0,9.0,9,3.0,19,12.0,12.0,2.0,10.0,16.0,4.0,38.0,3.0,6.0,11.0,17,4,21,1.0,8,18,1.0,18,9.0,19,94,1.0,0.5,0.5,0.42857142857142855,0.2,0.44594594594594594,0.4166666666666667,0.5,0.5625,0.59375,0.07142857142857142,0.09090909090909091,14.857142857142858,0.0990990990990991,0.02912621359223301,0.21428571428571427,0.1223021582733813,0.02666666666666667,0.03333333333333333,,0.0425531914893617,0.03333333333333333,0.09375,0.14285714285714285,0.23809523809523808,0.14285714285714285,0.05263157894736842,0.2972972972972973,0.45454545454545453,0.5,0.4,0.2972972972972973,0.2727272727272727,0.3,0.3333333333333333,0.16216216216216217,0.5,0.3333333333333333,0.14285714285714285,0.5405405405405406,0.46659027777777773,0.49737499999999996,0.4623653846153846,0.20454545454545456,0.2571428571428571,0.2,0.4222222222222222,6.971428571428571,0.2984126984126984,1.0,4.0,1.0,2.0,,,1.0,1.0,2.0,7.0,1.0,1.0,1.0,4.0,3.0,9.0,1.0,1.0,5.0,2.0,5.0,9.0,,,,7.0,2.0,,6.0,3.0,3.0,1.0,5.0,1.0,,3.0,3.0,,5.0,1.0,2.0,2.0,3.0,,,7.0,,1.0,1.0,2.0,,,,1.0,,,,,1.0,0.3333333333333333,1.0,0.4,0.3333333333333333,0.5555555555555556,0.5714285714285714,0.24324324324324326,,0.09090909090909091,,,0.7142857142857143,,0.02127659574468085,0.034482758620689655,,,0.6666666666666666,0.6666666666666666,0.75,0.05405405405405406,0.5,0.5,1.0,0.1891891891891892,0.2857142857142857,0.2857142857142857,1.0,1.0,,,,0.16666666666666666,1.0,1.0,0.5,0.07142857142857142,1.0,0.2857142857142857,0.25,0.2857142857142857,,26.522222222222222,,,,,,,,,,,,True,,,,,
2241,1610612761,Omar Cook,Omar Cook,2241,TOR,2238.0,37,25,82,81,25,43,10,163,1.0,3,,,2,1.0,1,11.0,7,15,2,16,74,,1,,,3,,2,2.0,12.0,,12.0,15.0,5.0,33.0,1.0,1.0,3.0,4,1,5,,3,5,,4,2.0,2,25,2.0,0.14285714285714285,0.14285714285714285,0.4666666666666667,,0.4375,,0.4444444444444444,,0.25,,,22.82608695652174,0.12,0.037037037037037035,0.1,0.11428571428571428,0.03333333333333333,0.14285714285714285,,,0.16666666666666666,,0.16666666666666666,0.16666666666666666,,,0.1875,0.3333333333333333,0.3333333333333333,,0.0625,1.0,1.0,,0.6875,,,0.5,0.25,0.44700666666666666,0.4483,0.5689333333333333,0.1111111111111111,0.11764705882352941,,0.125,13.993333333333334,0.3048780487804878,1.0,5.0,,,,,,,,1.0,,,,1.0,,1.0,,,1.0,,1.0,,,,1.0,,,,3.0,2.0,1.0,2.0,5.0,,,2.0,2.0,,1.0,2.0,1.0,2.0,,,,3.0,,,,,,,,,,,,,,,,,,0.3333333333333333,0.25,0.0625,,,,,0.3333333333333333,,,,,,0.45454545454545453,0.45454545454545453,0.2,,,,,0.0625,,,,,,,,,,,0.5,,,0.25,,,,53.2,,,,,,,,,,,,True,,,,,
