EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,FTOffRebounds,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,DefensiveGoaltends,3SecondViolations,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffFTReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,PenaltyCorner3FGM,PtsUnassisted3s,Fg3aBlocked,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,Corner3PctBlocked,3pt And 1 Free Throw Trips,Clear Path Fouls,on,BlockedCorner3
1052,1610612762,Ben Handlogten,Ben Handlogten,1052,UTA,8186.0,136,-48,240,244,69,91,36,484,13.0,23,6.0,12.0,2,4.0,7,1.0,5.0,18,35,2,38,303,7.0,13.0,1.0,15.0,2.0,6,1.0,5.0,22,14,10.0,2.0,3.0,3.0,3.0,6.0,1.0,11.0,3.0,13,2.0,18,12.0,30,3.0,3.0,2.0,1.0,4,3.0,4.0,8,2.0,12,1.0,2.0,14,23,2.0,2.0,4,1.0,3,2.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,69,3.0,0.6111111111111112,0.8461538461538461,0.5142857142857142,0.5384615384615384,0.3333333333333333,0.5142857142857142,0.5384615384615384,0.3333333333333333,0.5135135135135135,0.5357142857142857,0.35714285714285715,0.05714285714285714,0.08695652173913043,17.253521126760564,0.3333333333333333,0.2857142857142857,0.18055555555555555,0.11224489795918367,0.14285714285714285,0.07692307692307693,0.17204301075268819,0.10810810810810811,0.2727272727272727,0.0392156862745098,0.16666666666666666,0.3,0.17073170731707318,0.125,0.2,0.2,0.5,0.6571428571428571,0.5652173913043478,0.6190476190476191,0.5384615384615384,0.2,0.5714285714285714,0.5714285714285714,0.75,0.14285714285714285,0.2,0.2,1.0,0.9230769230769231,0.5,0.16666666666666666,0.3333333333333333,0.6571428571428571,0.50818,0.5448083333333334,0.43583333333333335,0.08108108108108109,0.08108108108108109,0.39473684210526316,0.13157894736842105,4.308571428571429,0.2875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1723,1610612762,Matt Harpring,Matt Harpring,1723,UTA,155109.0,2585,-324,4787,4790,1634,1935,690,9577,248.0,392,63.0,104.0,124,49.0,120,112.0,300.0,409,812,245,1090,5356,76.0,138.0,50.0,214.0,116.0,237,127.0,371.0,604,214,88.0,64.0,124.0,142.0,51.0,302.0,23.0,165.0,81.0,175,28.0,284,196.0,480,30.0,70.0,39.0,31.0,69,9.0,41.0,64,7.0,133,22.0,42.0,103,250,23.0,25.0,315,30.0,131,15.0,5.0,5.0,16.0,6.0,,5.0,371.0,1634,47.0,0.7383863080684596,0.8273972602739726,0.5036945812807881,0.5507246376811594,0.48945147679324896,0.49415204678362573,0.5655172413793104,0.4728682170542636,0.5461384152457373,0.6079545454545454,0.5555555555555556,0.07881773399014778,0.1326530612244898,20.175125089349535,0.518796992481203,0.15217391304347827,0.1155878467635403,0.0861169102296451,0.15225563909774437,0.0782312925170068,0.12512218963831867,0.08506787330316742,0.10067114093959731,0.08459869848156182,0.08571428571428572,0.1122715404699739,0.14756446991404013,0.15601023017902813,0.14184397163120568,0.08174386920980926,0.375,0.4584795321637427,0.6326530612244898,0.7294117647058823,0.6733870967741935,0.14035087719298245,0.4083333333333333,0.44144144144144143,0.6938775510204082,0.3508771929824561,0.37333333333333335,0.3771043771043771,0.9017857142857143,0.7172413793103448,0.6057692307692307,0.2222222222222222,0.4806201550387597,0.5087719298245614,0.4852147540983605,0.5348929687500001,0.4875478599221789,0.13702928870292888,0.14348302300109528,0.1963302752293578,0.3403669724770642,8.100985221674875,0.3413411322331314,72.0,3.0,18.0,3.0,6.0,9.0,6.0,25.0,1.0,1.0,4.0,12.0,9.0,43.0,4.0,7.0,4.0,21.0,27.0,1.0,24.0,6.0,18.0,14.0,4.0,11.0,62.0,8.0,8.0,28.0,2.0,41.0,1.0,1.0,5.0,1.0,4.0,1.0,0.20930232558139536,0.5714285714285714,0.19047619047619047,0.21428571428571427,0.050292397660818715,0.075,0.01,0.0446927374301676,0.0678391959798995,0.07589285714285714,0.06697459584295612,0.021052631578947368,0.16666666666666666,0.16666666666666666,1.0,0.029239766081871343,0.24,0.24,1.0,0.041379310344827586,0.5,1.0,0.006896551724137931,1.0,1.0,0.5806451612903226,0.03488372093023256,0.046511627906976744,0.3333333333333333,0.25,24.720930232558146,,,,,,,,,,,,,True,
1905,1610612762,Andrei Kirilenko,Andrei Kirilenko,1905,UTA,39275.0,655,45,1186,1192,473,488,148,2378,66.0,96,15.0,23.0,34,12.0,30,25.0,52.0,103,178,100,354,1266,17.0,27.0,17.0,54.0,32.0,51,38.0,117.0,130,76,26.0,12.0,55.0,60.0,30.0,125.0,1.0,40.0,26.0,44,14.0,84,42.0,126,5.0,37.0,29.0,8.0,26,4.0,18.0,18,4.0,44,3.0,15.0,29,54,,6.0,132,13.0,59,61.0,34.0,17.0,65.0,36.0,1.0,,117.0,473,8.0,0.6310679611650486,0.7222222222222222,0.5786516853932584,0.6296296296296297,0.6274509803921569,0.5644444444444444,0.6166666666666667,0.5984848484848485,0.6236749116607774,0.675,0.6573033707865169,0.06741573033707865,0.10416666666666667,23.903508771929825,0.5909090909090909,0.2916666666666667,0.11311053984575835,0.09732360097323602,0.17105263157894737,0.01,0.12939001848428835,0.08023483365949119,0.18032786885245902,0.05527638190954774,,0.11827956989247312,0.13714285714285715,0.1415929203539823,0.2564102564102564,0.05555555555555555,0.5538461538461539,0.4266666666666667,0.6875,0.7674418604651163,0.696969696969697,0.13333333333333333,0.4,0.41379310344827586,0.5,0.2311111111111111,0.4807692307692308,0.49019607843137253,0.52,0.7666666666666667,0.6521739130434783,0.13333333333333333,0.5151515151515151,0.6355555555555555,0.5004122222222221,0.5599314814814815,0.5152386363636363,0.22344322344322345,0.26339285714285715,0.15254237288135594,0.3305084745762712,7.230337078651686,0.3988195615514334,23.0,1.0,4.0,,,2.0,15.0,43.0,1.0,3.0,4.0,13.0,16.0,47.0,1.0,3.0,5.0,15.0,45.0,,43.0,15.0,5.0,,5.0,5.0,20.0,1.0,,8.0,1.0,10.0,4.0,4.0,10.0,1.0,1.0,0.9375,0.3404255319148936,0.3333333333333333,0.3333333333333333,0.3404255319148936,0.2088888888888889,0.03333333333333333,0.019230769230769232,0.022727272727272728,0.07777777777777778,0.0136986301369863,0.0743801652892562,0.017777777777777778,0.25,0.25,1.0,0.19111111111111112,0.3488372093023256,0.35714285714285715,0.9333333333333333,,,,0.1,0.3333333333333333,1.0,0.6764705882352942,0.030303030303030304,0.19696969696969696,0.3076923076923077,0.3488372093023256,24.65744680851064,1.0,3.0,1.0,2.0,0.02127659574468085,0.023255813953488372,0.5,0.04081632653061224,,,,,True,
1921,1610612762,Gordan Giricek,Gordan Giricek,1921,UTA,56682.0,945,-102,1752,1759,604,711,263,3511,41.0,75,1.0,6.0,25,22.0,62,69.0,160.0,132,297,54,384,1956,14.0,31.0,5.0,45.0,38.0,86,20.0,111.0,180,84,,21.0,80.0,88.0,43.0,184.0,2.0,13.0,26.0,53,4.0,83,16.0,99,7.0,25.0,17.0,8.0,24,11.0,14.0,28,4.0,52,5.0,13.0,34,87,1.0,5.0,70,6.0,30,6.0,3.0,2.0,6.0,4.0,,,111.0,604,19.0,0.6818181818181818,0.6818181818181818,0.4444444444444444,0.45161290322580644,0.4418604651162791,0.4558011049723757,0.5263157894736842,0.41743119266055045,0.48717948717948717,0.5487804878048781,0.45,0.0707070707070707,0.2,21.487603305785125,0.46153846153846156,0.05555555555555555,0.09549549549549549,0.01828410689170183,0.12745098039215685,0.0196078431372549,0.10408432147562582,0.01845018450184502,0.01327433628318584,0.009287925696594427,,0.08163265306122448,0.12301587301587301,0.13194444444444445,0.11666666666666667,0.0374331550802139,0.6666666666666666,0.20718232044198895,0.5466666666666666,0.6833333333333333,0.5365853658536586,0.1712707182320442,0.3548387096774194,0.3728813559322034,0.5454545454545454,0.4419889502762431,0.43125,0.4394904458598726,0.8115942028985508,0.15789473684210525,0.16666666666666666,,0.22935779816513763,0.3867403314917127,0.4652482044198894,0.46786,0.47709724770642215,0.07772020725388601,0.09345794392523364,0.1171875,0.2890625,12.62121212121212,0.3447488584474886,13.0,9.0,28.0,2.0,3.0,9.0,13.0,37.0,2.0,4.0,3.0,14.0,22.0,65.0,4.0,7.0,5.0,23.0,66.0,,37.0,13.0,8.0,6.0,2.0,10.0,27.0,1.0,1.0,10.0,8.0,4.0,,,1.0,3.0,,1.0,0.3384615384615385,0.5714285714285714,0.21739130434782608,0.3384615384615385,0.17955801104972377,0.04838709677419355,0.01875,0.01639344262295082,0.043209876543209874,0.02631578947368421,0.0641025641025641,0.07734806629834254,0.32142857142857145,0.32142857142857145,1.0,0.10220994475138122,0.35135135135135137,0.35135135135135137,1.0,0.07894736842105263,0.6666666666666666,1.0,0.10526315789473684,0.5,1.0,0.52,0.08256880733944955,0.12844036697247707,0.21428571428571427,0.35135135135135137,24.107692307692314,2.0,,,,,,0.2222222222222222,,,,,,True,
458,1610612762,Howard Eisley,Howard Eisley,458,UTA,52316.0,872,-141,1587,1587,596,661,244,3174,26.0,57,,4.0,31,4.0,14,47.0,121.0,77,192,49,254,1829,5.0,18.0,6.0,19.0,32.0,84,33.0,121.0,72,82,,8.0,146.0,168.0,50.0,358.0,,6.0,14.0,31,1.0,46,7.0,53,1.0,29.0,11.0,18.0,35,7.0,24.0,21,3.0,56,3.0,22.0,36,92,1.0,6.0,63,3.0,16,6.0,1.0,2.0,6.0,4.0,,,121.0,596,18.0,0.4675324675324675,0.4675324675324675,0.4010416666666667,0.2777777777777778,0.38095238095238093,0.4051383399209486,0.29545454545454547,0.3893805309734513,0.4469964664310954,0.35185185185185186,0.45149253731343286,0.041666666666666664,0.08771929824561403,18.089103596349975,0.625,0.01639344262295082,0.06431535269709543,0.009708737864077669,0.07734806629834254,,0.06787330316742081,0.008207934336525308,0.015544041450777202,0.006644518272425249,,0.09803921568627451,0.06557377049180328,0.07633587786259542,0.08,0.006896551724137931,0.6666666666666666,0.22529644268774704,0.45614035087719296,0.5,0.4230769230769231,0.05533596837944664,0.2857142857142857,0.3076923076923077,,0.4782608695652174,0.3884297520661157,0.3949579831932773,0.5319148936170213,0.18181818181818182,,,0.2743362831858407,0.466403162055336,0.45314741035856576,0.4322447368421052,0.45386339285714294,0.06015037593984962,0.07804878048780488,0.07480314960629922,0.4763779527559055,12.704166666666666,0.3755513547574039,10.0,1.0,3.0,,,1.0,16.0,58.0,1.0,4.0,8.0,28.0,17.0,61.0,1.0,4.0,8.0,29.0,42.0,1.0,57.0,16.0,22.0,14.0,8.0,20.0,76.0,1.0,2.0,11.0,1.0,17.0,,,3.0,,,0.8235294117647058,0.2786885245901639,0.25,0.27586206896551724,0.2833333333333333,0.24110671936758893,0.07142857142857142,0.01652892561983471,0.016129032258064516,0.008064516129032258,,0.03676470588235294,0.011857707509881422,0.3333333333333333,0.3333333333333333,1.0,0.22924901185770752,0.27586206896551724,0.2807017543859649,0.8125,,,,0.18181818181818182,0.25,1.0,0.3225806451612903,0.008849557522123894,0.24778761061946902,0.2857142857142857,0.2807017543859649,25.562295081967207,,9.0,1.0,,0.01639344262295082,0.017241379310344827,,,,,,,True,
988,1610612762,Randy Livingston,Randy Livingston,988,UTA,7631.0,127,-49,243,245,86,101,31,488,1.0,6,,,2,,2,6.0,15.0,7,23,8,28,276,,,,,3.0,8,2.0,8.0,6,8,,4.0,20.0,22.0,8.0,46.0,,,,6,,6,,6,,6.0,3.0,3.0,3,2.0,3.0,4,,7,,4.0,5,14,1.0,,9,1.0,5,2.0,1.0,1.0,2.0,1.0,,,8.0,86,3.0,0.42857142857142855,0.42857142857142855,0.30434782608695654,,0.375,0.38461538461538464,,0.3333333333333333,0.4666666666666667,,0.4,0.17391304347826086,0.3333333333333333,13.35740072202166,0.42857142857142855,,0.08333333333333333,,,,0.0594059405940594,,,,,0.045454545454545456,0.08823529411764706,,,,0.5,0.23076923076923078,0.16666666666666666,0.25,,0.07692307692307693,,,,0.5769230769230769,0.4,0.42857142857142855,0.5,,,,0.2222222222222222,0.34615384615384615,0.441342,,0.44245,0.16666666666666666,0.18518518518518517,,0.2857142857142857,12.773913043478261,0.35390946502057613,,1.0,1.0,,,,1.0,2.0,,,,1.0,2.0,3.0,,,,1.0,6.0,1.0,1.0,1.0,2.0,,2.0,2.0,10.0,,1.0,,,,,,,,,1.0,0.6666666666666666,,,1.0,0.11538461538461539,0.5,0.06666666666666667,,,,0.125,0.038461538461538464,1.0,1.0,1.0,0.07692307692307693,0.5,0.5,1.0,,,,,,,,,0.1111111111111111,,1.0,31.96666666666667,,,,,,,,,1.0,,,,True,
1952,1610612762,Raja Bell,Raja Bell,1952,UTA,76517.0,1275,-154,2366,2357,764,935,330,4723,34.0,66,9.0,15.0,27,21.0,46,123.0,265.0,178,377,72,545,2632,22.0,42.0,9.0,71.0,53.0,114,51.0,196.0,280,76,16.0,17.0,59.0,65.0,23.0,136.0,8.0,25.0,23.0,82,4.0,109,35.0,144,5.0,33.0,18.0,15.0,26,13.0,21.0,36,1.0,62,2.0,10.0,61,140,3.0,11.0,100,4.0,22,6.0,4.0,2.0,7.0,4.0,,1.0,196.0,764,27.0,0.7865168539325843,0.8235294117647058,0.47214854111405835,0.5238095238095238,0.4649122807017544,0.5064239828693791,0.62,0.48013245033112584,0.5283203125,0.6339285714285714,0.5300546448087432,0.04509283819628647,0.16666666666666666,20.828789531079607,0.41935483870967744,0.04878048780487805,0.10875331564986737,0.026652452025586353,0.08712121212121213,0.05,0.1031434184675835,0.030054644808743168,0.036231884057971016,0.025052192066805846,0.07692307692307693,0.08290155440414508,0.12835820895522387,0.10152284263959391,0.04477611940298507,0.022123893805309734,0.5714285714285714,0.14132762312633834,0.5151515151515151,0.6181818181818182,0.5882352941176471,0.09850107066381156,0.45652173913043476,0.5,0.5714285714285714,0.5674518201284796,0.4641509433962264,0.467680608365019,0.8780487804878049,0.3,0.6,0.2222222222222222,0.17880794701986755,0.3340471092077088,0.4576653017241379,0.4739337209302326,0.4638253378378378,0.047325102880658436,0.05569620253164557,0.13027522935779817,0.3596330275229358,14.901326259946943,0.3229078613693998,14.0,21.0,42.0,3.0,4.0,19.0,18.0,48.0,3.0,4.0,5.0,18.0,39.0,90.0,6.0,8.0,13.0,37.0,114.0,3.0,45.0,18.0,6.0,4.0,2.0,7.0,29.0,2.0,1.0,5.0,6.0,26.0,1.0,1.0,,,,0.9743589743589743,0.43333333333333335,0.75,0.35135135135135137,0.4482758620689655,0.19271948608137046,0.08695652173913043,0.007547169811320755,0.02247191011235955,0.01639344262295082,0.04132231404958678,0.10176991150442478,0.08993576017130621,0.5,0.525,1.0,0.10278372591006424,0.375,0.375,0.9444444444444444,0.08,0.75,1.0,0.08,0.75,1.0,0.5185185185185185,0.12582781456953643,0.11920529801324503,0.2777777777777778,0.4,25.122222222222224,8.0,3.0,2.0,1.0,0.022222222222222223,,0.42105263157894735,0.01098901098901099,4.0,0.047619047619047616,,,True,
2693,1610612762,Keith McLeod,Keith McLeod,2693,UTA,61140.0,1019,-143,1876,1878,558,746,278,3754,36.0,82,1.0,4.0,24,4.0,26,49.0,136.0,89,244,68,279,2049,4.0,11.0,5.0,19.0,29.0,77,34.0,110.0,58,120,,21.0,149.0,173.0,55.0,370.0,3.0,10.0,15.0,51,1.0,67,14.0,81,4.0,43.0,23.0,20.0,46,10.0,31.0,24,2.0,70,2.0,14.0,49,103,,9.0,89,9.0,36,11.0,5.0,4.0,11.0,6.0,,1.0,110.0,558,19.0,0.3258426966292135,0.3258426966292135,0.36475409836065575,0.36363636363636365,0.37662337662337664,0.3613013698630137,0.3684210526315789,0.38,0.42272727272727273,0.4318181818181818,0.4583333333333333,0.0860655737704918,0.1951219512195122,18.099547511312217,0.6571428571428571,0.012987012987012988,0.08173076923076923,0.012610340479192938,0.075,0.02727272727272727,0.08009708737864078,0.014396456256921373,0.03663003663003663,,0.038461538461538464,0.054878048780487805,0.07720588235294118,0.060810810810810814,0.11538461538461539,0.023952095808383235,0.5454545454545454,0.2808219178082192,0.43902439024390244,0.5454545454545454,0.16666666666666666,0.08904109589041095,0.15384615384615385,0.18181818181818182,0.25,0.4657534246575342,0.3602941176470588,0.362962962962963,0.4489795918367347,0.21052631578947367,0.25,,0.24,0.4452054794520548,0.4695953448275862,0.46305588235294115,0.44851565656565656,0.12422360248447205,0.13284132841328414,0.06810035842293907,0.3942652329749104,11.952049180327867,0.2974413646055437,9.0,,1.0,,,,11.0,47.0,2.0,8.0,6.0,23.0,11.0,48.0,2.0,8.0,6.0,23.0,12.0,2.0,45.0,11.0,24.0,19.0,5.0,15.0,79.0,1.0,1.0,15.0,,8.0,,,2.0,,,0.36363636363636365,0.22916666666666666,0.25,0.2608695652173913,0.2391304347826087,0.1643835616438356,0.15384615384615385,0.007352941176470588,0.016129032258064516,,0.023809523809523808,0.11170212765957446,0.003424657534246575,,,,0.16095890410958905,0.23404255319148937,0.2391304347826087,0.36363636363636365,,,,0.42105263157894735,0.25,0.5,0.375,,0.23,0.2608695652173913,0.24444444444444444,25.98958333333333,,21.0,1.0,4.0,0.020833333333333332,0.02127659574468085,,0.0784313725490196,,,1.0,,True,
2745,1610612762,Kirk Snyder,Kirk Snyder,2745,UTA,23231.0,387,-28,716,717,293,378,109,1433,32.0,57,10.0,18.0,24,1.0,7,11.0,47.0,44,111,37,152,818,13.0,29.0,2.0,31.0,22.0,40,23.0,79.0,52,36,18.0,13.0,25.0,27.0,16.0,56.0,3.0,20.0,10.0,14,1.0,25,24.0,49,4.0,8.0,6.0,2.0,8,2.0,5.0,14,1.0,22,1.0,7.0,17,47,1.0,4.0,54,3.0,19,10.0,5.0,2.0,10.0,6.0,2.0,1.0,79.0,293,16.0,0.5909090909090909,0.7428571428571429,0.3963963963963964,0.4482758620689655,0.55,0.4166666666666667,0.453125,0.5283018867924528,0.4662576687116564,0.4696969696969697,0.5984848484848485,0.11711711711711711,0.17543859649122806,21.841794569067293,0.36363636363636365,0.03225806451612903,0.06511627906976744,0.07518796992481203,0.12658227848101267,0.06666666666666667,0.08163265306122448,0.07395498392282958,0.10989010989010989,0.03968253968253968,0.16666666666666666,0.09433962264150944,0.05405405405405406,0.14754098360655737,0.05555555555555555,0.05970149253731343,0.6,0.41304347826086957,0.5614035087719298,0.6808510638297872,0.5,0.050724637681159424,0.14285714285714285,0.2,1.0,0.34057971014492755,0.23404255319148937,0.2391304347826087,0.8181818181818182,0.5625,0.5555555555555556,0.1,0.4528301886792453,0.6086956521739131,0.49848088235294113,0.49705,0.505671568627451,0.12903225806451613,0.14960629921259844,0.20394736842105263,0.5197368421052632,9.451351351351352,0.4092178770949721,16.0,6.0,13.0,1.0,1.0,6.0,3.0,14.0,,2.0,1.0,7.0,9.0,27.0,1.0,3.0,4.0,13.0,27.0,1.0,13.0,3.0,2.0,1.0,1.0,3.0,6.0,1.0,,3.0,,8.0,,,3.0,,,1.0,0.3333333333333333,0.3333333333333333,0.3076923076923077,0.34615384615384615,0.1956521739130435,0.2857142857142857,0.02127659574468085,0.03125,0.10204081632653061,0.030303030303030304,0.058823529411764705,0.09420289855072464,0.46153846153846156,0.46153846153846156,1.0,0.10144927536231885,0.21428571428571427,0.21428571428571427,1.0,0.03125,1.0,1.0,0.0625,,,0.6666666666666666,0.11320754716981132,0.1320754716981132,0.14285714285714285,0.23076923076923078,25.737037037037037,3.0,,,1.0,,,0.5,0.03571428571428571,1.0,,,,True,
2246,1610612762,Mehmet Okur,Mehmet Okur,2246,UTA,95837.0,1597,-196,2969,2959,1079,1302,421,5928,116.0,201,38.0,63.0,58,47.0,122,75.0,161.0,238,484,231,752,3298,50.0,88.0,21.0,127.0,72.0,140,120.0,291.0,266,210,76.0,45.0,98.0,116.0,58.0,250.0,18.0,102.0,58.0,192,38.0,288,129.0,417,13.0,24.0,16.0,8.0,62,9.0,36.0,41,8.0,103,10.0,36.0,91,163,17.0,15.0,272,20.0,98,50.0,31.0,14.0,50.0,28.0,,2.0,291.0,1079,23.0,0.5588235294117647,0.665,0.49173553719008267,0.5681818181818182,0.5142857142857142,0.48782771535580527,0.5698924731182796,0.5181818181818182,0.5649149922720247,0.5943396226415094,0.6239130434782608,0.09297520661157024,0.14427860696517414,21.70767004341534,0.6019417475728155,0.34234234234234234,0.20274551214361142,0.08607594936708861,0.1643059490084986,0.0972972972972973,0.19230769230769232,0.08759124087591241,0.09137055837563451,0.07427536231884058,0.16279069767441862,0.22943722943722944,0.17422434367541767,0.18146718146718147,0.11702127659574468,0.05603448275862069,0.56,0.37640449438202245,0.5771144278606966,0.6744186046511628,0.5344827586206896,0.22846441947565543,0.38524590163934425,0.42727272727272725,0.40425531914893614,0.301498127340824,0.4658385093167702,0.47770700636942676,0.6933333333333334,0.6774193548387096,0.6031746031746031,0.02631578947368421,0.3515151515151515,0.4700374531835206,0.4656472795497186,0.5190493975903615,0.4552121212121213,0.16558441558441558,0.17437722419928825,0.16888297872340424,0.386968085106383,8.358264462809917,0.36342202761872683,35.0,,3.0,,1.0,2.0,15.0,47.0,2.0,4.0,9.0,23.0,15.0,50.0,2.0,5.0,9.0,25.0,42.0,1.0,46.0,15.0,18.0,12.0,6.0,8.0,32.0,9.0,2.0,26.0,22.0,31.0,,,5.0,,1.0,0.9333333333333333,0.3,0.4,0.36,0.30612244897959184,0.09363295880149813,0.09836065573770492,0.024844720496894408,0.07964601769911504,0.10460251046025104,0.07746478873239436,0.2222222222222222,0.0056179775280898875,,,,0.08801498127340825,0.3191489361702128,0.3191489361702128,0.9333333333333333,0.010752688172043012,,,0.043010752688172046,0.5,1.0,0.603448275862069,0.012121212121212121,0.1393939393939394,0.391304347826087,0.32608695652173914,25.452,,3.0,,4.0,,,,0.07407407407407407,1.0,,,,True,
