EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,SecondChanceFtPoints,OffThreePtRebounds,FTDefRebounds,BlockedLongMidRange,ShortMidRangePctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,HeaveAttempts,StepOutOfBoundsTurnovers,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceAtRimFGM,PtsPutbacks,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,OffCorner3ReboundPct,SecondChanceCorner3Frequency,3SecondViolations,OffensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,3pt And 1 Free Throw Trips,Blocked3s,BlockedCorner3,Clear Path Fouls,BlockedArc3,HeaveMakes
2411,1610612745,Bostjan Nachbar,Bostjan Nachbar,2411,HOU,8182.0,136.0,-38.0,222.0,234.0,32.0,63.0,35.0,456.0,2.0,3.0,1.0,,,,3.0,2.0,8.0,5.0,6.0,10.0,,,4.0,14.0,9.0,15.0,1.0,36.0,258.0,2.0,4.0,7.0,1.0,3.0,1.0,1.0,,5.0,2.0,6.0,27.0,,10.0,6.0,1.0,,3.0,3.0,6.0,3.0,,1.0,1.0,1.0,15.0,1.0,1.0,3.0,11.0,16.0,2.0,18.0,,,,,3.0,,3.0,1.0,1.0,,,4.0,,1.0,9.0,22.0,2.0,,2.0,,,1.0,,,,,,,,1.0,5.0,32.0,3.0,0.25,0.25,1.0,0.6,1.0,0.6,0.2857142857142857,0.5,0.3333333333333333,0.603448275862069,0.7,0.625,0.6,0.7,0.625,0.5172413793103449,,0.0714285714285714,,,,12.781954887218044,0.75,0.1,0.1208791208791208,0.010752688172043,0.1428571428571428,0.125,0.0092592592592592,,,0.024390243902439,0.25,0.1,0.0888888888888888,0.125,0.2,,,0.1034482758620689,0.6666666666666666,0.6666666666666666,0.5,0.1034482758620689,,,0.2758620689655172,0.25,0.25,,0.1724137931034483,0.3448275862068966,0.6,0.6,1.0,0.2,,,,,0.6206896551724138,0.6,0.5015827586206897,0.479075,0.38405,0.0333333333333333,0.0666666666666666,,0.1944444444444444,0.1388888888888889,12.342857142857143,24.5,0.1441441441441441,3.0,,,2.0,,0.3333333333333333,0.25,,,,0.6,0.6,1.0,1.0,1.0,,,1.0,1.0,,,1.0,,,,0.25,1.0,1.0,,1.0,,1.0,,0.2,,,,1.0,,1.0,1.0,True,,,,,,
2857,1610612745,Andre Barrett,Andre Barrett,2857,HOU,535.0,9.0,-3.0,16.0,17.0,4.0,4.0,4.0,33.0,,,,,,,,,1.0,,1.0,1.0,,,,1.0,1.0,1.0,,3.0,18.0,,,3.0,,,,,,,,,,3.0,1.0,1.0,,,1.0,,1.0,,,,1.0,,2.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,1.0,,1.0,,,,0.75,1.5,,0.75,1.5,,0.5,,,,,,10.526315789473683,,,0.1,,,0.1,,,,,,0.2,,,,,,,,,,,,,0.5,,,,,0.5,1.0,1.0,,,,,,,0.5,1.0,0.5157,0.6375,,,,,1.0,,17.7,24.1,0.25,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,True,,,,,,
369,1610612745,Charlie Ward,Charlie Ward,369,HOU,2495.0,42.0,5.0,76.0,75.0,35.0,38.0,8.0,151.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,3.0,7.0,,2.0,2.0,3.0,4.0,8.0,,16.0,78.0,,1.0,,1.0,1.0,,2.0,,2.0,,4.0,12.0,,7.0,3.0,,,4.0,1.0,5.0,1.0,,,3.0,1.0,11.0,,,1.0,3.0,4.0,,4.0,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,2.0,35.0,1.0,,,1.0,0.5,,0.5,0.6666666666666666,,1.0,0.7272727272727273,,0.3333333333333333,0.7272727272727273,,0.3333333333333333,0.7272727272727273,,,,,,13.095238095238097,,,0.1,,0.1428571428571428,0.1081081081081081,,,,,,0.1666666666666666,0.1052631578947368,0.2,,,,0.0909090909090909,1.0,1.0,,0.0909090909090909,,,0.0909090909090909,1.0,1.0,,0.0909090909090909,0.6363636363636364,0.4285714285714285,0.4285714285714285,1.0,,,,0.6666666666666666,,0.8181818181818182,0.4285714285714285,0.4757909090909091,0.3205,0.4296999999999999,,,,,0.125,9.533333333333331,24.95,0.4605263157894737,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
436,1610612745,Juwan Howard,Juwan Howard,436,HOU,14159.0,236.0,-33.0,403.0,403.0,84.0,118.0,54.0,806.0,7.0,13.0,7.0,1.0,3.0,21.0,42.0,11.0,31.0,,,,,,39.0,86.0,,,15.0,93.0,444.0,2.0,11.0,6.0,5.0,17.0,,,4.0,14.0,56.0,22.0,,,,,2.0,,9.0,2.0,11.0,2.0,,4.0,1.0,4.0,24.0,19.0,,4.0,17.0,25.0,21.0,46.0,3.0,5.0,2.0,3.0,6.0,1.0,4.0,13.0,,2.0,5.0,19.0,3.0,6.0,8.0,27.0,2.0,6.0,21.0,1.0,,9.0,,2.0,,,,,,,14.0,84.0,4.0,0.717948717948718,0.717948717948718,,,,,0.4534883720930232,0.1818181818181818,0.2941176470588235,0.4534883720930232,0.1818181818181818,0.2941176470588235,0.484375,0.2307692307692307,0.3684210526315789,,,0.0232558139534883,,0.032258064516129,,24.57264957264957,0.3157894736842105,,0.1125827814569536,0.1225806451612903,0.1,0.1099476439790576,0.1111111111111111,0.1071428571428571,0.1,0.1492537313432835,0.1,0.0425531914893617,0.1621621621621621,0.1176470588235294,,0.0697674418604651,,0.1511627906976744,0.5384615384615384,0.5384615384615384,0.8571428571428571,0.4883720930232558,0.5,0.5121951219512195,0.3604651162790697,0.3548387096774194,0.3666666666666666,1.0,,,,,,0.6363636363636364,0.1764705882352941,0.3333333333333333,,,0.1511627906976744,,0.4090476744186047,0.4851500000000001,0.4184705882352941,0.0957446808510638,0.0957446808510638,,0.064516129032258,0.1505376344086021,10.57093023255814,,0.2084367245657568,,2.0,2.0,4.0,,0.0238095238095238,0.3076923076923077,0.0588235294117647,0.0416666666666666,0.5238095238095238,,,,,,,,,,,,,,,,,,2.0,,0.2857142857142857,1.0,,0.1,,,,2.0,,,,,True,,,,,,
133,1610612745,David Wesley,David Wesley,133,HOU,110615.0,1844.0,126.0,3484.0,3480.0,1018.0,1052.0,443.0,6964.0,42.0,64.0,3.0,5.0,10.0,3.0,15.0,66.0,184.0,104.0,49.0,131.0,16.0,39.0,111.0,263.0,90.0,235.0,95.0,587.0,3623.0,3.0,16.0,58.0,20.0,48.0,24.0,66.0,45.0,157.0,174.0,48.0,246.0,24.0,130.0,49.0,10.0,3.0,115.0,41.0,156.0,29.0,12.0,47.0,34.0,34.0,353.0,16.0,1.0,30.0,84.0,117.0,26.0,143.0,7.0,61.0,37.0,24.0,42.0,8.0,36.0,17.0,1.0,6.0,3.0,59.0,5.0,17.0,59.0,150.0,4.0,5.0,113.0,4.0,23.0,28.0,4.0,13.0,8.0,4.0,2.0,8.0,2.0,,157.0,1018.0,28.0,0.7837837837837838,0.7837837837837838,0.9111111111111112,0.3829787234042553,0.3636363636363636,0.3846153846153846,0.4220532319391635,0.1875,0.4166666666666667,0.4939759036144578,0.6,0.4912280701754385,0.5250463821892394,0.6170212765957447,0.5431654676258992,0.4718875502008032,0.0127659574468085,0.0380228136882129,0.109375,0.0108695652173913,0.0076335877862595,15.026428391643597,0.711864406779661,0.0108695652173913,0.0669856459330143,0.0133444537114261,0.0733496332518337,0.068550811785929,0.0152532031726662,0.0129032258064516,0.0207100591715976,0.0090744101633393,0.0771428571428571,0.0517241379310344,0.0701438848920863,0.0747663551401869,0.0681818181818181,0.0251798561151079,0.25,0.1285140562248996,0.65625,0.7368421052631579,0.6904761904761905,0.0301204819277108,0.2,0.2142857142857142,0.3694779116465863,0.358695652173913,0.3626373626373626,0.8787878787878788,0.2088353413654618,0.2630522088353413,0.3740458015267175,0.3769230769230769,0.9183673469387756,0.0666666666666666,0.087719298245614,0.5,0.3421052631578947,0.4102564102564102,0.6004016064257028,0.3769230769230769,0.5180015120967741,0.5327742857142856,0.5142080357142855,0.0608365019011406,0.0975609756097561,0.0167364016736401,0.0988074957410562,0.2674616695059625,14.02395437262357,24.44595744680852,0.2921928817451205,41.0,4.0,9.0,3.0,2.0,0.0666666666666666,0.0294117647058823,0.0204545454545454,0.0157232704402515,,0.3942307692307692,0.4019607843137255,0.902439024390244,8.0,27.0,8.0,17.0,16.0,29.0,1.0,,0.5517241379310345,0.3777777777777777,0.4705882352941176,1.0,0.2368421052631578,0.2962962962962963,,,,,12.0,0.0327868852459016,0.2666666666666666,,,,8.0,0.0192307692307692,0.6666666666666666,1.0,False,,,,,,
1503,1610612745,Tracy McGrady,Tracy McGrady,1503,HOU,172127.0,2869.0,309.0,5351.0,5345.0,1478.0,1542.0,689.0,10696.0,202.0,354.0,60.0,42.0,86.0,53.0,145.0,264.0,613.0,23.0,127.0,379.0,50.0,147.0,519.0,1112.0,134.0,402.0,372.0,1812.0,5460.0,57.0,110.0,199.0,121.0,261.0,52.0,153.0,161.0,559.0,376.0,662.0,207.0,195.0,371.0,127.0,40.0,7.0,290.0,121.0,411.0,68.0,53.0,126.0,64.0,100.0,943.0,48.0,1.0,87.0,272.0,375.0,64.0,439.0,30.0,126.0,79.0,47.0,120.0,27.0,82.0,57.0,8.0,38.0,5.0,177.0,13.0,42.0,77.0,151.0,7.0,8.0,475.0,38.0,2.0,184.0,16.0,50.0,45.0,33.0,6.0,47.0,21.0,4.0,559.0,1478.0,25.0,0.3622350674373796,0.3737574552683896,0.5149253731343284,0.3333333333333333,0.3398692810457516,0.3401015228426396,0.4667266187050359,0.5181818181818182,0.4636015325670498,0.47556142668428,0.5510204081632653,0.4806763285024155,0.5252466627974464,0.5857988165680473,0.5501968503937008,0.2655217965653897,0.017412935323383,0.0359712230215827,0.0847457627118644,0.0048939641109298,0.0184696569920844,30.934549006838164,0.6779661016949152,0.0068027210884353,0.1369587109768378,0.0258899676375404,0.1412337662337662,0.1379707916986933,0.0246865203761755,0.0537848605577689,0.0175438596491228,0.0143027413587604,0.0926916221033868,0.1335952848722986,0.1659388646288209,0.1530172413793103,0.1052631578947368,0.0378787878787878,0.4468085106382978,0.2338177014531043,0.5706214689265536,0.6234567901234568,0.3415841584158416,0.0957727873183619,0.3655172413793103,0.3840579710144927,0.404887714663144,0.430668841761827,0.4327868852459016,0.375,0.0151915455746367,0.2503302509907529,0.3350923482849604,0.3413978494623655,0.5196850393700787,0.4081632653061224,0.2077294685990338,0.4883720930232558,0.3550724637681159,0.3401360544217687,0.499339498018494,0.3423180592991914,0.4760179521276595,0.4982457264957266,0.4670123152709359,0.1195457262402869,0.1462639109697933,0.0385542168674698,0.1098233995584989,0.3084988962472406,11.778776978417262,26.036815920398,0.2762100541954775,7.0,37.0,15.0,16.0,6.0,0.0482758620689655,0.0893854748603352,0.0214899713467048,0.0142276422764227,0.3773584905660377,0.3043478260869565,0.3043478260869565,0.4285714285714285,2.0,6.0,15.0,34.0,16.0,37.0,8.0,1.0,0.4324324324324324,0.2312925170068027,0.4411764705882353,0.8666666666666667,0.0144927536231884,0.3333333333333333,38.0,32.0,0.6333333333333333,0.3157894736842105,3.0,0.0388349514563106,0.0204081632653061,,,1.0,1.0,,0.3333333333333333,,False,3.0,2.0,2.0,,,
1508,1610612745,Maurice Taylor,Maurice Taylor,1508,HOU,41698.0,695.0,36.0,1286.0,1271.0,360.0,345.0,134.0,2557.0,45.0,88.0,23.0,10.0,20.0,27.0,50.0,30.0,94.0,3.0,1.0,3.0,1.0,3.0,102.0,232.0,2.0,6.0,33.0,243.0,1280.0,13.0,36.0,34.0,22.0,57.0,2.0,5.0,18.0,68.0,134.0,70.0,6.0,,2.0,1.0,24.0,,38.0,5.0,43.0,3.0,2.0,20.0,9.0,9.0,91.0,25.0,2.0,20.0,64.0,98.0,33.0,131.0,5.0,13.0,8.0,5.0,27.0,6.0,18.0,21.0,1.0,9.0,3.0,48.0,4.0,12.0,51.0,91.0,7.0,9.0,51.0,7.0,,26.0,,3.0,10.0,7.0,3.0,10.0,4.0,,68.0,360.0,8.0,0.6568627450980392,0.6907216494845361,1.0,0.3333333333333333,0.4,0.4,0.4396551724137931,0.3611111111111111,0.3859649122807017,0.4411764705882353,0.3918918918918919,0.4032258064516129,0.4673076923076923,0.425,0.4594594594594595,0.0252100840336134,,0.1034482758620689,0.2272727272727272,0.0212765957446808,,21.32963988919668,0.5625,0.0555555555555555,0.1358811040339702,0.0555555555555555,0.1333333333333333,0.1352657004830917,0.0520134228187919,0.065040650406504,0.0707964601769911,0.0420560747663551,0.1538461538461538,0.1428571428571428,0.1234042553191489,0.1359223300970873,0.1276595744680851,0.0462962962962962,0.4,0.3697478991596639,0.5113636363636364,0.6617647058823529,0.6888888888888889,0.2100840336134453,0.54,0.5625,0.3949579831932773,0.3191489361702128,0.3260869565217391,0.8333333333333334,0.0126050420168067,0.0126050420168067,0.3333333333333333,0.3333333333333333,1.0,0.6216216216216216,0.3225806451612903,0.5,0.0483870967741935,0.3333333333333333,0.3949579831932773,0.5,0.452541983122363,0.5170655172413793,0.438372950819672,0.1011673151750972,0.1035856573705179,,0.139917695473251,0.279835390946502,9.755172413793105,27.35,0.2799377916018662,1.0,5.0,6.0,14.0,,0.04,0.3684210526315789,0.0410958904109589,0.0396039603960396,0.4074074074074074,0.3333333333333333,0.3333333333333333,1.0,1.0,2.0,,,1.0,1.0,1.0,,1.0,,,,0.032258064516129,0.5,9.0,10.0,0.391304347826087,0.2222222222222222,1.0,0.0444444444444444,0.027027027027027,2.0,,3.0,1.0,,1.0,1.0,False,,,,,,
1909,1610612745,Scott Padgett,Scott Padgett,1909,HOU,53649.0,894.0,208.0,1673.0,1656.0,622.0,643.0,232.0,3329.0,22.0,48.0,14.0,6.0,14.0,4.0,7.0,21.0,48.0,22.0,41.0,98.0,14.0,31.0,47.0,103.0,48.0,120.0,29.0,267.0,1606.0,11.0,21.0,48.0,13.0,27.0,20.0,45.0,17.0,103.0,66.0,28.0,141.0,3.0,97.0,41.0,15.0,3.0,33.0,17.0,50.0,12.0,5.0,17.0,6.0,10.0,117.0,25.0,1.0,24.0,90.0,129.0,44.0,173.0,,30.0,16.0,14.0,16.0,4.0,11.0,13.0,3.0,5.0,2.0,29.0,3.0,14.0,62.0,113.0,9.0,4.0,40.0,2.0,,14.0,,7.0,10.0,7.0,2.0,10.0,4.0,,103.0,622.0,18.0,0.7021276595744681,0.8048780487804879,0.9791666666666666,0.4,0.4444444444444444,0.4033613445378151,0.4563106796116505,0.5238095238095238,0.4814814814814814,0.5336322869955157,0.5714285714285714,0.5972222222222222,0.5516528925619835,0.5853658536585366,0.6130952380952381,0.5381165919282511,0.025,0.145631067961165,0.2708333333333333,0.0208333333333333,0.0204081632653061,13.983488132094944,0.5517241379310345,0.0204081632653061,0.140625,0.0464684014869888,0.1237113402061855,0.1366906474820144,0.0524390243902439,0.0555555555555555,0.0629921259842519,0.0303030303030303,0.125,0.1437125748502994,0.1494661921708185,0.1258741258741259,0.1176470588235294,,0.4,0.2152466367713004,0.4583333333333333,0.6285714285714286,0.5,0.0313901345291479,0.5714285714285714,0.6666666666666666,0.2152466367713004,0.4375,0.4468085106382978,0.9047619047619048,0.0986547085201793,0.4394618834080717,0.4183673469387755,0.4270833333333333,0.975609756097561,0.4,0.1944444444444444,0.4285714285714285,0.4305555555555556,0.4516129032258064,0.7533632286995515,0.422680412371134,0.5155439189189189,0.5255711538461538,0.5182408450704223,0.0595744680851063,0.1217391304347826,,0.1797752808988764,0.3857677902621723,9.611650485436892,25.14583333333333,0.3717872086072923,7.0,8.0,18.0,15.0,1.0,0.1428571428571428,0.2307692307692307,0.0638297872340425,0.0728155339805825,0.75,0.3181818181818182,0.3333333333333333,1.0,6.0,14.0,3.0,6.0,6.0,14.0,1.0,,0.4285714285714285,0.1714285714285714,0.5,1.0,0.1944444444444444,0.4285714285714285,7.0,12.0,0.5,0.1428571428571428,8.0,0.0394736842105263,0.2285714285714285,,,1.0,3.0,0.0454545454545454,0.375,1.0,False,,,,,,
2857,1610612745,Andre Barrett,Andre Barrett,2857,HOU,18012.0,300.0,16.0,555.0,553.0,183.0,210.0,71.0,1108.0,4.0,11.0,,1.0,3.0,2.0,8.0,5.0,12.0,21.0,3.0,15.0,3.0,11.0,11.0,31.0,8.0,36.0,7.0,53.0,557.0,,,3.0,5.0,14.0,5.0,19.0,7.0,32.0,16.0,6.0,24.0,,14.0,3.0,4.0,1.0,29.0,12.0,41.0,9.0,3.0,12.0,5.0,12.0,94.0,3.0,,3.0,9.0,13.0,5.0,18.0,,14.0,4.0,10.0,11.0,4.0,8.0,5.0,1.0,3.0,,16.0,1.0,2.0,11.0,35.0,,,10.0,,,1.0,,4.0,,,,,,,32.0,183.0,5.0,0.7272727272727273,0.7272727272727273,1.0,0.2222222222222222,0.2631578947368421,0.2285714285714285,0.3548387096774194,,0.3571428571428571,0.3432835820895522,0.375,0.3787878787878788,0.3680555555555556,0.375,0.4210526315789473,0.5373134328358209,0.0277777777777777,0.1290322580645161,0.0909090909090909,0.1666666666666666,,13.814756671899527,0.6875,,0.0481283422459893,0.0166666666666666,0.0428571428571428,0.046692607003891,0.0187265917602996,0.032258064516129,,0.0161290322580645,0.05,,0.0714285714285714,0.0625,,,,0.1641791044776119,0.3636363636363636,0.4,0.25,0.1194029850746268,0.25,0.2857142857142857,0.1791044776119403,0.4166666666666667,0.5,1.0,0.3134328358208955,0.2238805970149253,0.2,0.2,1.0,,0.0909090909090909,0.3333333333333333,0.3333333333333333,0.2727272727272727,0.7014925373134329,0.2142857142857142,0.4982196969696971,0.5335,0.47281875,0.0147058823529411,0.03125,,0.0566037735849056,0.6037735849056604,8.52258064516129,24.85833333333333,0.3297297297297297,5.0,,2.0,1.0,,0.125,0.0454545454545454,0.0229885057471264,0.0350877192982456,1.0,0.238095238095238,0.25,1.0,2.0,8.0,,,1.0,4.0,1.0,,0.25,,,,0.2424242424242424,0.25,,,,,4.0,,1.0,,,,1.0,0.0476190476190476,0.25,1.0,False,,,,1.0,,
468,1610612745,Jon Barry,Jon Barry,468,HOU,73526.0,1225.0,294.0,2270.0,2265.0,699.0,742.0,268.0,4535.0,19.0,35.0,2.0,6.0,6.0,9.0,28.0,42.0,95.0,43.0,39.0,90.0,7.0,23.0,70.0,158.0,60.0,133.0,52.0,372.0,2224.0,5.0,13.0,38.0,22.0,38.0,13.0,40.0,33.0,116.0,86.0,54.0,138.0,42.0,90.0,39.0,5.0,1.0,116.0,23.0,139.0,19.0,4.0,57.0,25.0,34.0,301.0,14.0,,30.0,76.0,116.0,22.0,138.0,3.0,46.0,32.0,14.0,39.0,11.0,28.0,14.0,1.0,11.0,,53.0,3.0,13.0,27.0,67.0,2.0,,58.0,1.0,6.0,12.0,,15.0,6.0,3.0,1.0,7.0,3.0,,116.0,699.0,7.0,0.6142857142857143,0.6142857142857143,0.7666666666666667,0.4511278195488721,0.325,0.4511278195488721,0.4430379746835443,0.3846153846153846,0.5789473684210527,0.5498281786941581,0.6296296296296297,0.532051282051282,0.5788643533123028,0.6551724137931034,0.6,0.4570446735395189,0.0075187969924812,0.0316455696202531,0.0857142857142857,0.0105263157894736,,14.324534161490682,0.7358490566037735,,0.0885780885780885,0.0189189189189189,0.1158301158301158,0.0948970456580125,0.0216322517207472,0.0153061224489795,0.0094339622641509,0.0271084337349397,0.0840336134453781,0.0888888888888888,0.0911392405063291,0.1269841269841269,0.0857142857142857,0.0198675496688741,0.4285714285714285,0.120274914089347,0.5428571428571428,0.59375,0.631578947368421,0.0962199312714776,0.3214285714285714,0.3333333333333333,0.3264604810996563,0.4421052631578947,0.4468085106382978,0.5714285714285714,0.1477663230240549,0.3092783505154639,0.4333333333333333,0.4333333333333333,0.6666666666666666,0.074074074074074,0.0769230769230769,1.0,0.2948717948717949,0.3043478260869565,0.5773195876288659,0.4333333333333333,0.4912402061855668,0.4583111111111111,0.4657147435897436,0.0397350993377483,0.0710059171597633,,0.1021505376344086,0.3118279569892473,13.145569620253168,24.75413533834587,0.3079295154185022,21.0,4.0,8.0,10.0,2.0,0.0357142857142857,0.1052631578947368,0.0288808664259927,0.0384615384615384,0.7777777777777778,0.4883720930232558,0.5,0.9523809523809524,6.0,17.0,5.0,8.0,8.0,14.0,,2.0,0.5714285714285714,0.2962962962962963,0.625,0.6,0.2179487179487179,0.3529411764705882,1.0,,0.5,,6.0,,0.2222222222222222,,,,3.0,0.0232558139534883,0.5,1.0,False,,1.0,,,1.0,
682,1610612745,Bob Sura,Bob Sura,682,HOU,114563.0,1909.0,170.0,3592.0,3588.0,1029.0,1044.0,484.0,7180.0,100.0,182.0,19.0,31.0,52.0,18.0,65.0,41.0,100.0,51.0,36.0,104.0,12.0,29.0,159.0,347.0,55.0,155.0,140.0,623.0,3699.0,18.0,38.0,53.0,52.0,101.0,19.0,44.0,82.0,243.0,128.0,190.0,156.0,9.0,103.0,36.0,37.0,1.0,250.0,67.0,317.0,41.0,26.0,89.0,41.0,120.0,701.0,46.0,7.0,50.0,186.0,255.0,78.0,333.0,10.0,64.0,39.0,25.0,91.0,19.0,62.0,55.0,6.0,29.0,2.0,146.0,9.0,39.0,62.0,168.0,4.0,21.0,186.0,10.0,,59.0,2.0,37.0,5.0,,1.0,7.0,7.0,,243.0,1029.0,28.0,0.4025157232704403,0.4155844155844156,0.9454545454545454,0.3548387096774194,0.4318181818181818,0.3571428571428571,0.4582132564841498,0.4736842105263157,0.5148514851485149,0.4810756972111554,0.4897959183673469,0.5551724137931034,0.5288624787775892,0.5,0.6136363636363636,0.3087649402390438,0.0064516129032258,0.1066282420749279,0.1538461538461538,,0.0096153846153846,17.779390420899855,0.6232876712328768,0.0693069306930693,0.1414448669201521,0.0369181380417335,0.1275510204081632,0.1382542472173403,0.04236276849642,0.029940119760479,0.0418994413407821,0.0379061371841155,0.104,0.1507692307692307,0.1593495934959349,0.13,0.1195652173913043,0.0416666666666666,1.0,0.3625498007968127,0.5494505494505495,0.6493506493506493,0.34,0.1294820717131474,0.2769230769230769,0.3214285714285714,0.199203187250996,0.41,0.41,0.5853658536585366,0.1015936254980079,0.2071713147410358,0.3461538461538461,0.3495145631067961,0.9444444444444444,0.3877551020408163,0.3586206896551724,0.5961538461538461,0.2,0.4137931034482758,0.6713147410358565,0.3495145631067961,0.5132047904191618,0.5018971428571429,0.4949972222222222,0.1105072463768116,0.1489898989898989,0.0128205128205128,0.0850722311396468,0.3900481540930979,7.052737752161383,24.75870967741936,0.2864699331848552,19.0,5.0,25.0,19.0,4.0,0.1384615384615384,0.1583333333333333,0.0581395348837209,0.0555555555555555,0.3333333333333333,0.3725490196078431,0.3725490196078431,0.9473684210526316,7.0,15.0,3.0,7.0,4.0,11.0,1.0,4.0,0.3636363636363636,0.1428571428571428,0.4285714285714285,1.0,0.1034482758620689,0.4666666666666667,12.0,10.0,0.631578947368421,0.4166666666666667,4.0,0.064516129032258,0.0816326530612244,,,,1.0,,0.25,1.0,False,1.0,2.0,,3.0,2.0,
