EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTOffRebounds,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,PtsUnassisted3s,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Travels,SecondChanceAtRimPctAssisted,StepOutOfBoundsTurnovers,BlockedLongMidRange,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,HeaveAttempts,DefensiveGoaltends,on,Blocked3s,BlockedArc3,3pt And 1 Free Throw Trips,Clear Path Fouls,Corner3PctBlocked
133,1610612740,David Wesley,David Wesley,133,NOH,18732.0,312,6.0,559,553,149,103,94.0,1112,9.0,19.0,1.0,2.0,3.0,9.0,1.0,4.0,24.0,55.0,4.0,9.0,1.0,2.0,5.0,8.0,26.0,1.0,7.0,5.0,8.0,34.0,78.0,12.0,35.0,18.0,122.0,590,1.0,4.0,1.0,8.0,2.0,7.0,7.0,21.0,7.0,13.0,8.0,43.0,50.0,18.0,36.0,2.0,26.0,8.0,6.0,31.0,8.0,39.0,6.0,2.0,11.0,5.0,15.0,86.0,2.0,3.0,10.0,19.0,1.0,30.0,5.0,35.0,1.0,8.0,5.0,3.0,6.0,1.0,3.0,6.0,1.0,3.0,12.0,3.0,2.0,10.0,23.0,1.0,4.0,18.0,2.0,5.0,3.0,43.0,149,1.0,0.7352941176470589,0.7575757575757576,1.0,0.34285714285714286,0.125,0.5384615384615384,0.34285714285714286,0.4358974358974359,0.25,0.3333333333333333,0.46017699115044247,0.20833333333333334,0.5147058823529411,0.49586776859504134,0.2692307692307692,0.5657894736842105,0.30973451327433627,0.07692307692307693,0.21052631578947367,0.25,0.01818181818181818,19.791666666666668,0.5,0.0625,0.09359605911330049,0.01293103448275862,0.18867924528301888,0.029850746268656716,0.11328125,0.016722408026755852,0.028169014084507043,0.009615384615384616,0.03773584905660377,0.0425531914893617,0.12,0.10377358490566038,0.20588235294117646,0.15789473684210525,0.016666666666666666,0.168141592920354,0.47368421052631576,0.6,0.6666666666666666,0.035398230088495575,0.25,0.3333333333333333,0.48672566371681414,0.43636363636363634,0.4444444444444444,0.7916666666666666,0.07964601769911504,0.4444444444444444,0.4444444444444444,1.0,0.23008849557522124,0.3076923076923077,0.3076923076923077,1.0,0.16666666666666666,0.5,0.08333333333333333,0.5833333333333334,0.14285714285714285,1.0,0.2647058823529412,0.3333333333333333,0.14705882352941177,0.4,0.23529411764705882,0.625,0.4778761061946903,0.3076923076923077,0.47470353982300884,0.5133083333333334,0.48193970588235296,0.0423728813559322,0.060240963855421686,0.05737704918032787,0.3524590163934426,14.112820512820516,24.38285714285714,0.26654740608228983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
136,1610612740,P.J. Brown,P.J. Brown,136,NOH,28869.0,481,-39.0,872,866,239,197,136.0,1738,18.0,34.0,7.0,14.0,4.0,7.0,11.0,27.0,29.0,67.0,,,,,,,,,,,,58.0,128.0,,,27.0,143.0,936,10.0,23.0,,,4.0,24.0,16.0,29.0,,,20.0,52.0,78.0,38.0,,16.0,,,7.0,20.0,4.0,24.0,2.0,2.0,7.0,2.0,11.0,52.0,10.0,25.0,11.0,62.0,6.0,79.0,38.0,117.0,2.0,11.0,6.0,5.0,4.0,1.0,3.0,7.0,1.0,1.0,11.0,1.0,5.0,11.0,36.0,5.0,2.0,29.0,1.0,11.0,4.0,52.0,239,9.0,0.6724137931034483,0.78,,,,,,0.453125,0.43478260869565216,0.5517241379310345,0.453125,0.43478260869565216,0.5517241379310345,0.5035460992907801,0.48,0.6710526315789473,,0.0546875,0.17647058823529413,0.037037037037037035,,14.700193423597678,0.36363636363636365,0.2608695652173913,0.2080536912751678,0.0684931506849315,0.11458333333333333,0.11235955056179775,0.18527918781725888,0.07709251101321586,0.08527131782945736,0.04195804195804196,0.12162162162162163,0.1625,0.2647058823529412,0.20666666666666667,0.1,0.1388888888888889,0.031746031746031744,0.265625,0.5294117647058824,0.6428571428571429,0.4444444444444444,0.2109375,0.4074074074074074,0.4230769230769231,0.5234375,0.43283582089552236,0.43283582089552236,0.896551724137931,,,,,,,,,0.6086956521739131,0.5,,,,,0.2413793103448276,0.5714285714285714,,,,,0.265625,,0.43536406250000004,0.5110263157894737,0.42602413793103444,0.08029197080291971,0.08029197080291971,0.16783216783216784,0.36363636363636365,11.1984375,,0.27408256880733944,3.0,2.0,9.0,8.0,1.0,9.0,5.0,1.0,1.0,1.0,0.11538461538461539,0.08602150537634409,0.06666666666666667,0.5555555555555556,0.45454545454545453,,,,,,,,,,,,,,,,True,,,,,
1884,1610612740,Baron Davis,Baron Davis,1884,NOH,9525.0,159,25.0,290,289,103,69,41.0,579,14.0,25.0,1.0,1.0,4.0,7.0,,,10.0,20.0,2.0,4.0,,1.0,2.0,12.0,27.0,2.0,4.0,5.0,13.0,24.0,45.0,14.0,31.0,19.0,109.0,307,3.0,6.0,2.0,4.0,,12.0,6.0,11.0,6.0,15.0,9.0,39.0,20.0,28.0,33.0,,27.0,12.0,2.0,28.0,5.0,33.0,3.0,2.0,14.0,2.0,12.0,71.0,,4.0,3.0,10.0,,13.0,4.0,17.0,1.0,5.0,2.0,3.0,6.0,3.0,3.0,5.0,,3.0,11.0,2.0,4.0,6.0,13.0,,1.0,23.0,,9.0,3.0,39.0,103,1.0,0.4166666666666667,0.4166666666666667,0.7857142857142857,0.45161290322580644,0.5,0.4,0.45161290322580644,0.5333333333333333,0.5,0.5454545454545454,0.5921052631578947,0.6,0.5769230769230769,0.6411764705882353,0.6,0.6290322580645161,0.40789473684210525,0.044444444444444446,0.08,,,28.318584070796458,0.5454545454545454,,0.10869565217391304,0.04040404040404041,0.0967741935483871,,0.10569105691056911,0.029411764705882353,0.058823529411764705,0.041666666666666664,,,0.14285714285714285,0.14,0.16666666666666666,,0.02857142857142857,0.32894736842105265,0.56,0.6086956521739131,0.21428571428571427,,,,0.2631578947368421,0.5,0.5,0.7,0.05263157894736842,0.5,0.5,1.0,0.35526315789473684,0.4444444444444444,0.4444444444444444,0.75,0.1,1.0,,0.4,0.5,1.0,0.2692307692307692,0.5714285714285714,0.07692307692307693,0.5,0.5,0.38461538461538464,0.7368421052631579,0.4444444444444444,0.5174973684210528,0.4490888888888889,0.5137307692307693,0.12195121951219512,0.18,0.11009174311926606,0.3577981651376147,8.662222222222223,24.95161290322581,0.35517241379310344,,4.0,,,,,,,,,,,,,,9.0,1.0,0.03125,,,,,,,,,,,,,True,,,,,
1924,1610612740,Lee Nailon,Lee Nailon,1924,NOH,19976.0,333,-42.0,607,601,170,135,107.0,1208,18.0,40.0,4.0,12.0,4.0,11.0,13.0,33.0,28.0,69.0,,,,,,,,,,,,59.0,142.0,,,31.0,149.0,636,5.0,21.0,,,12.0,22.0,17.0,36.0,,,9.0,43.0,88.0,30.0,,6.0,,,18.0,16.0,2.0,18.0,1.0,1.0,5.0,3.0,8.0,38.0,4.0,19.0,8.0,17.0,,25.0,23.0,48.0,5.0,6.0,3.0,3.0,12.0,3.0,10.0,10.0,,2.0,22.0,5.0,7.0,11.0,29.0,5.0,3.0,34.0,1.0,15.0,2.0,43.0,170,2.0,0.7457627118644068,0.7857142857142857,,,,,,0.4154929577464789,0.23809523809523808,0.4722222222222222,0.4154929577464789,0.23809523809523808,0.4722222222222222,0.46835443037974683,0.39285714285714285,0.524390243902439,,0.1267605633802817,0.25,0.12121212121212122,0.057971014492753624,24.556616643929058,0.5454545454545454,,0.0794392523364486,0.0673758865248227,0.12307692307692308,0.07272727272727272,0.08960573476702509,0.06824925816023739,0.08791208791208792,0.0594059405940594,0.06666666666666667,0.08196721311475409,0.10416666666666667,0.06666666666666667,0.07317073170731707,0.20833333333333334,0.07692307692307693,0.28169014084507044,0.45,0.6,0.6111111111111112,0.2323943661971831,0.3939393939393939,0.4482758620689655,0.4859154929577465,0.4057971014492754,0.4307692307692308,0.8571428571428571,,,,,,,,,0.5714285714285714,0.3333333333333333,,,,,0.3055555555555556,0.36363636363636365,,,,,0.28169014084507044,,0.44005422535211275,0.48009999999999997,0.4427444444444444,0.09615384615384616,0.09615384615384616,0.1476510067114094,0.28859060402684567,10.437323943661973,,0.2800658978583196,,1.0,2.0,1.0,1.0,2.0,,,,,,0.05555555555555555,0.1,,0.6923076923076923,,,,1.0,0.25,,,,,,,,,,,True,,,,,
2048,1610612740,Jamaal Magloire,Jamaal Magloire,2048,NOH,42434.0,707,-103.0,1293,1286,368,300,201.0,2579,64.0,108.0,23.0,39.0,12.0,19.0,27.0,95.0,7.0,24.0,,,,,,,,,,,,98.0,227.0,,,74.0,270.0,1389,26.0,47.0,,,22.0,74.0,19.0,49.0,,,34.0,72.0,126.0,70.0,,38.0,,,20.0,21.0,8.0,29.0,6.0,2.0,6.0,2.0,13.0,66.0,21.0,58.0,24.0,88.0,14.0,126.0,79.0,205.0,7.0,8.0,5.0,3.0,19.0,1.0,8.0,40.0,4.0,11.0,59.0,6.0,13.0,29.0,74.0,11.0,19.0,123.0,,53.0,15.0,72.0,368,4.0,0.6428571428571429,0.7974683544303798,,,,,,0.43171806167400884,0.5531914893617021,0.3877551020408163,0.43171806167400884,0.5531914893617021,0.3877551020408163,0.47703180212014135,0.5873015873015873,0.5,,0.0881057268722467,0.1111111111111111,0.08421052631578947,,22.28013029315961,0.3220338983050847,0.4375,0.19469026548672566,0.10681399631675875,0.1791044776119403,0.14893617021276595,0.19112627986348124,0.1154970760233918,0.11475409836065574,0.11059907834101383,0.14655172413793102,0.14285714285714285,0.20754716981132076,0.21818181818181817,0.16279069767441862,0.20833333333333334,0.06481481481481481,0.47577092511013214,0.5925925925925926,0.6666666666666666,0.578125,0.4185022026431718,0.28421052631578947,0.3103448275862069,0.10572687224669604,0.2916666666666667,0.2916666666666667,1.0,,,,,,,,,0.8297872340425532,0.5897435897435898,,,,,0.3877551020408163,0.631578947368421,,,,,0.47577092511013214,,0.4657933920704845,0.5262024999999999,0.4348285714285714,0.19776119402985073,0.19776119402985073,0.2740740740740741,0.26666666666666666,5.109251101321585,,0.2846094354215004,,12.0,23.0,16.0,5.0,23.0,16.0,,4.0,,,0.09090909090909091,0.16,0.6956521739130435,0.7037037037037037,,,,10.0,0.17391304347826086,1.0,2.0,,,,,,,,,True,,,,,
248,1610612740,George Lynch,George Lynch,248,NOH,11789.0,196,-3.0,347,351,44,56,47.0,698,7.0,14.0,,1.0,1.0,1.0,2.0,4.0,7.0,11.0,2.0,6.0,,1.0,2.0,3.0,7.0,,,,,16.0,29.0,5.0,13.0,2.0,49.0,376,2.0,3.0,,,,4.0,1.0,1.0,1.0,2.0,2.0,7.0,26.0,6.0,15.0,,7.0,3.0,6.0,15.0,5.0,20.0,4.0,1.0,4.0,3.0,8.0,45.0,1.0,7.0,5.0,10.0,1.0,16.0,8.0,24.0,,6.0,5.0,1.0,5.0,2.0,4.0,4.0,,1.0,9.0,,1.0,8.0,14.0,,1.0,4.0,,2.0,1.0,7.0,44,3.0,0.8125,0.8125,1.0,0.38461538461538464,,0.5,0.38461538461538464,0.5517241379310345,0.6666666666666666,1.0,0.5595238095238095,0.6666666666666666,0.8333333333333334,0.5697674418604651,0.6666666666666666,0.875,0.30952380952380953,0.20689655172413793,0.35714285714285715,0.25,,12.839506172839506,0.5555555555555556,0.125,0.07518796992481203,0.05185185185185185,0.1388888888888889,0.02702702702702703,0.08875739644970414,0.046511627906976744,,0.08620689655172414,0.034482758620689655,0.03333333333333333,0.05555555555555555,0.1044776119402985,0.16666666666666666,0.08333333333333333,,0.3333333333333333,0.5,0.7777777777777778,0.7142857142857143,0.09523809523809523,0.5,0.6666666666666666,0.2619047619047619,0.6363636363636364,0.6363636363636364,0.8571428571428571,0.14285714285714285,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,0.42857142857142855,0.42857142857142855,1.0,0.3333333333333333,,,,,,0.3333333333333333,1.0,0.6666666666666666,0.5,,,0.6428571428571429,0.42857142857142855,0.5268357142857143,0.45645,0.67905,0.047619047619047616,0.06896551724137931,0.08163265306122448,0.14285714285714285,8.589655172413792,23.83846153846154,0.12680115273775217,,2.0,2.0,2.0,,2.0,1.0,,1.0,,,0.07142857142857142,,0.5,1.0,,,,,,,,,,,,,,,,True,,,,,
2561,1610612740,David West,David West,2561,NOH,8581.0,143,-81.0,261,263,48,33,40.0,524,8.0,19.0,3.0,7.0,5.0,8.0,3.0,12.0,5.0,16.0,,,,,,,,,,,,16.0,47.0,,,11.0,43.0,300,3.0,8.0,,,1.0,7.0,6.0,11.0,,,5.0,17.0,16.0,16.0,,6.0,,,7.0,6.0,1.0,7.0,1.0,,2.0,1.0,3.0,15.0,2.0,9.0,3.0,17.0,1.0,21.0,11.0,32.0,3.0,5.0,2.0,3.0,6.0,1.0,5.0,4.0,,1.0,10.0,2.0,4.0,7.0,12.0,1.0,2.0,13.0,,8.0,,17.0,48,,0.5,0.6153846153846154,,,,,,0.3404255319148936,0.375,0.5454545454545454,0.3404255319148936,0.375,0.5454545454545454,0.41346153846153844,0.3888888888888889,0.6538461538461539,,0.14893617021276595,0.2631578947368421,0.08333333333333333,0.0625,20.12987012987013,0.6,0.25,0.17708333333333334,0.07377049180327869,0.125,0.06451612903225806,0.16666666666666666,0.0718954248366013,0.13333333333333333,0.05454545454545454,0.037037037037037035,0.2222222222222222,0.09090909090909091,0.19148936170212766,0.1875,,0.13043478260869565,0.40425531914893614,0.42105263157894735,0.5714285714285714,0.5,0.2553191489361702,0.25,0.2727272727272727,0.3404255319148936,0.3125,0.3333333333333333,0.8,,,,,,,,,0.875,0.42857142857142855,,,,,0.7272727272727273,0.625,,,,,0.40425531914893614,,0.4656425531914894,0.5490285714285713,0.5353727272727273,0.15384615384615385,0.15384615384615385,0.16279069767441862,0.3953488372093023,8.159574468085106,,0.1839080459770115,,3.0,4.0,1.0,3.0,4.0,4.0,,,1.0,,0.05405405405405406,0.25,1.0,,,,,1.0,,,,,,,,,,,,True,,,,,
353,1610612740,Darrell Armstrong,Darrell Armstrong,353,NOH,12701.0,212,7.0,378,375,129,63,74.0,753,5.0,10.0,1.0,1.0,2.0,2.0,1.0,2.0,11.0,23.0,2.0,7.0,2.0,,2.0,6.0,30.0,1.0,9.0,1.0,10.0,17.0,35.0,8.0,37.0,10.0,68.0,399,4.0,5.0,2.0,11.0,,14.0,5.0,10.0,1.0,12.0,7.0,20.0,18.0,16.0,18.0,,30.0,6.0,2.0,26.0,6.0,32.0,4.0,2.0,13.0,5.0,8.0,70.0,2.0,6.0,5.0,9.0,1.0,15.0,9.0,24.0,3.0,11.0,4.0,7.0,8.0,,6.0,3.0,1.0,2.0,11.0,1.0,7.0,4.0,15.0,,,12.0,2.0,3.0,2.0,20.0,129,4.0,0.5294117647058824,0.5294117647058824,0.75,0.21621621621621623,0.18181818181818182,0.08333333333333333,0.21621621621621623,0.4857142857142857,0.8,0.5,0.4027777777777778,0.4375,0.29545454545454547,0.42857142857142855,0.4375,0.38,0.5138888888888888,0.05714285714285714,,,0.08695652173913043,18.884120171673818,0.7272727272727273,0.1,0.06382978723404255,0.03870967741935484,0.11363636363636363,0.034482758620689655,0.07567567567567568,0.03755868544600939,0.06976744186046512,0.046153846153846156,0.02127659574468085,,0.058823529411764705,0.0945945945945946,0.1,0.14285714285714285,0.06818181818181818,0.1388888888888889,0.5,0.5,0.6,0.027777777777777776,0.5,0.5,0.3194444444444444,0.4782608695652174,0.5238095238095238,0.45454545454545453,0.09722222222222222,0.2857142857142857,0.2857142857142857,1.0,0.4166666666666667,0.2,0.2,0.6666666666666666,0.0625,1.0,0.125,0.5625,0.1111111111111111,1.0,0.09090909090909091,1.0,0.09090909090909091,,0.45454545454545453,0.1,0.6527777777777778,0.2,0.49887708333333325,0.48736500000000005,0.4667681818181819,0.04,0.07894736842105263,0.20588235294117646,0.29411764705882354,12.851428571428572,24.732432432432436,0.3412698412698413,1.0,,,,,,,,,,0.125,,0.09090909090909091,,1.0,6.0,,,2.0,1.0,,,1.0,0.5,1.0,,,,,,True,,,,,
915,1610612740,Rodney Rogers,Rodney Rogers,915,NOH,1454.0,24,6.0,47,47,32,9,6.0,94,2.0,3.0,,,2.0,3.0,1.0,1.0,,1.0,,1.0,,,1.0,,1.0,,1.0,,1.0,3.0,5.0,,2.0,1.0,7.0,48,,,,1.0,,,3.0,4.0,,2.0,1.0,7.0,4.0,2.0,,,1.0,,1.0,3.0,,3.0,,,1.0,1.0,1.0,6.0,,,1.0,1.0,,2.0,,2.0,,,,,1.0,1.0,1.0,1.0,,,2.0,,2.0,3.0,4.0,,,1.0,,1.0,,7.0,32,,0.6666666666666666,0.6666666666666666,,,,,,0.6,,0.75,0.42857142857142855,,0.5,0.5,,0.5833333333333334,0.2857142857142857,0.2,0.3333333333333333,,,16.9811320754717,0.5,,0.07692307692307693,,0.16666666666666666,,0.10526315789473684,,,,,0.5,,,,0.5,,0.42857142857142855,0.6666666666666666,1.0,0.5,0.14285714285714285,1.0,1.0,0.14285714285714285,,,,0.14285714285714285,,,,0.14285714285714285,,,,,,,1.0,,,0.5,0.6666666666666666,0.16666666666666666,,0.16666666666666666,,0.7142857142857143,,0.4808571428571428,0.48255,0.5010833333333333,0.14285714285714285,0.2,,1.0,6.279999999999999,24.65,0.6808510638297872,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,0.5,1.0,,,True,,,,,
2454,1610612740,Junior Harrington,Junior Harrington,2454,NOH,2244.0,37,-14.0,66,67,17,2,8.0,133,1.0,3.0,,,,,,,2.0,7.0,,,,,,,,,,,,3.0,10.0,,,,6.0,63,,,,,,,1.0,2.0,,,,2.0,4.0,2.0,,,,,1.0,4.0,,4.0,,,,3.0,1.0,8.0,,,,2.0,,2.0,,2.0,,1.0,1.0,,1.0,,,,,1.0,1.0,,,,1.0,,,,,,,2.0,17,,0.6666666666666666,0.6666666666666666,,,,,,0.3,,0.5,0.3,,0.5,0.3,,0.5,,0.1,0.3333333333333333,,,14.666666666666666,1.0,,0.06896551724137931,,,,0.06060606060606061,,,,,,,0.1111111111111111,,,,0.3,0.3333333333333333,0.5,,,,,0.7,0.2857142857142857,0.2857142857142857,1.0,,,,,,,,,,,,,,,,,,,,,0.3,,0.461,,0.37555,,,,0.3333333333333333,15.09,,0.25757575757575757,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
