EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,OffensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,3SecondViolations,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,3pt And 1 Free Throw Trips,DefensiveGoaltends,FoulsDrawn,Offensive Fouls Drawn,on,Clear Path Fouls,Corner3PctBlocked,BlockedCorner3
1506,1610612754,Austin Croshere,Austin Croshere,1506,IND,46441.0,774,-32,1443,1422,504,465,192,2865,41,76,14.0,27.0,12.0,23.0,4.0,12.0,16.0,43,3.0,12.0,1.0,2.0,5.0,16.0,56.0,1.0,6.0,6.0,13.0,61,131,19.0,68.0,76.0,255,1549,18.0,33.0,1.0,7.0,20.0,59.0,20.0,41.0,8.0,18.0,36.0,100.0,64,58.0,54.0,3.0,16.0,56.0,16.0,16.0,2.0,24.0,17.0,41.0,12.0,5.0,12.0,4.0,8.0,99.0,14.0,43.0,16.0,87.0,6.0,109.0,57.0,166,3.0,22.0,17.0,5.0,19,3.0,12.0,21.0,4.0,7.0,4.0,40,5.0,10.0,43.0,78,4.0,8.0,89.0,8.0,9.0,32.0,12.0,8.0,1.0,1.0,6.0,1.0,1.0,9.0,8.0,1.0,100.0,504,9.0,0.5245901639344263,0.6037735849056604,0.9473684210526315,0.27941176470588236,0.14285714285714285,0.4444444444444444,0.27941176470588236,0.46564885496183206,0.5454545454545454,0.4878048780487805,0.44974874371859297,0.4875,0.5423728813559322,0.5276595744680851,0.57,0.625,0.3417085427135678,0.029411764705882353,0.12213740458015267,0.18421052631578946,0.08333333333333333,0.023255813953488372,0.03571428571428571,16.536380036079375,0.475,0.13636363636363635,0.1650853889943074,0.08902691511387163,0.12598425196850394,0.06422018348623854,0.15749235474006115,0.08131241084165478,0.09659090909090909,0.14018691588785046,0.055,0.062111801242236024,0.07017543859649122,0.1411764705882353,0.2152777777777778,0.15023474178403756,0.12244897959183673,0.13793103448275862,0.030927835051546393,0.8888888888888888,0.38190954773869346,0.5394736842105263,0.6612903225806451,0.5121951219512195,0.06030150753768844,0.3333333333333333,0.36363636363636365,0.5,0.21608040201005024,0.37209302325581395,0.38095238095238093,0.5625,0.06030150753768844,0.25,0.25,1.0,0.2814070351758794,0.2857142857142857,0.2962962962962963,0.9375,0.675,0.5185185185185185,0.5,0.025,0.15,0.16666666666666666,1.0,0.3898305084745763,0.5217391304347826,0.0847457627118644,0.4,0.22033898305084745,0.46153846153846156,0.7236180904522613,0.2857142857142857,0.5190550251256281,0.5392103448275861,0.5101415254237289,0.14349775784753363,0.2064516129032258,0.23137254901960785,0.39215686274509803,7.229007633587784,25.005882352941182,0.3492723492723493,,,,,,,,,,,,,,,,True,,,
1513,1610612754,Scot Pollard,Scot Pollard,1513,IND,26916.0,449,53,811,811,210,189,102,1622,30,49,16.0,25.0,8.0,16.0,5.0,13.0,8.0,25,,,,,,,,,,,,43,87,,,22.0,108,829,16.0,25.0,,,9.0,41.0,10.0,21.0,,,15.0,35.0,56,30.0,,,30.0,,,9.0,,7.0,2.0,9.0,2.0,,1.0,3.0,3.0,20.0,12.0,29.0,7.0,50.0,6.0,63.0,41.0,104,2.0,13.0,9.0,4.0,6,1.0,5.0,11.0,4.0,1.0,,17,3.0,1.0,33.0,57,2.0,5.0,33.0,6.0,,14.0,6.0,11.0,,,9.0,1.0,1.0,11.0,7.0,1.0,35.0,210,5.0,0.6511627906976745,1.0,,,,,,0.4942528735632184,0.64,0.47619047619047616,0.4942528735632184,0.64,0.47619047619047616,0.5346534653465347,0.7321428571428571,0.603448275862069,,,0.10344827586206896,0.14285714285714285,0.15384615384615385,,,12.62135922330097,0.35294117647058826,0.23076923076923078,0.16025641025641027,0.10431654676258993,0.09722222222222222,0.11650485436893204,0.1484375,0.10761154855643044,0.09090909090909091,0.12857142857142856,0.1,0.1267605633802817,0.09375,0.16346153846153846,0.1375,0.171875,0.1,0.09090909090909091,0.058823529411764705,0.6363636363636364,0.5632183908045977,0.6122448979591837,0.7142857142857143,0.5,0.14942528735632185,0.38461538461538464,0.45454545454545453,1.0,0.28735632183908044,0.32,0.32,1.0,,,,,,,,,1.0,0.64,0.0625,,,,,0.7619047619047619,0.5,,,,,0.5632183908045977,,0.4774632183908046,0.5518363636363636,0.4801619047619048,0.14736842105263157,0.14736842105263157,0.37962962962962965,0.32407407407407407,6.541379310344826,,0.2589395807644883,1.0,,,,,,,,,,,,,,,True,,,
1533,1610612754,Anthony Johnson,Anthony Johnson,1533,IND,59530.0,992,126,1804,1792,496,496,238,3596,25,43,3.0,4.0,10.0,17.0,24.0,57.0,43.0,94,8.0,20.0,3.0,5.0,7.0,21.0,43.0,3.0,5.0,6.0,17.0,92,194,29.0,63.0,48.0,319,1862,8.0,14.0,5.0,8.0,2.0,33.0,23.0,48.0,11.0,24.0,24.0,103.0,66,118.0,57.0,30.0,2.0,43.0,21.0,12.0,,130.0,57.0,187.0,37.0,20.0,61.0,17.0,52.0,431.0,3.0,9.0,23.0,71.0,2.0,96.0,12.0,108,2.0,27.0,9.0,18.0,44,9.0,36.0,19.0,1.0,8.0,3.0,63,3.0,15.0,32.0,75,2.0,5.0,63.0,2.0,1.0,17.0,15.0,6.0,1.0,1.0,3.0,2.0,1.0,7.0,4.0,,103.0,496,8.0,0.358695652173913,0.3626373626373626,0.6551724137931034,0.4603174603174603,0.625,0.4583333333333333,0.4603174603174603,0.4742268041237113,0.5714285714285714,0.4791666666666667,0.5272373540856031,0.7045454545454546,0.5486111111111112,0.5557491289198606,0.66,0.5852272727272727,0.245136186770428,,0.061855670103092786,0.20930232558139536,0.05263157894736842,,,16.932752781809384,0.6984126984126984,0.029411764705882353,0.0953020134228188,0.014657980456026058,0.14556962025316456,0.0125,0.10409745293466224,0.01405152224824356,0.006493506493506494,0.011560693641618497,0.020905923344947737,0.011494252873563218,0.015151515151515152,0.07883817427385892,0.0392156862745098,0.14666666666666667,0.10256410256410256,0.2682926829268293,0.01652892561983471,0.5714285714285714,0.16731517509727625,0.5813953488372093,0.7352941176470589,0.32,0.22178988326848248,0.42105263157894735,0.4444444444444444,0.20833333333333334,0.3657587548638132,0.4574468085106383,0.4574468085106383,0.46511627906976744,0.07782101167315175,0.4,0.4,0.75,0.16731517509727625,0.4883720930232558,0.4883720930232558,0.6190476190476191,0.18181818181818182,0.75,,0.13636363636363635,0.22727272727272727,0.6,0.3333333333333333,0.2361111111111111,0.5882352941176471,0.09722222222222222,0.7142857142857143,0.2361111111111111,0.35294117647058826,0.41245136186770426,0.4883720930232558,0.45701750972762656,0.4615333333333333,0.4582972222222222,0.0625,0.08133971291866028,0.10344827586206896,0.322884012539185,11.193298969072163,24.607936507936508,0.2749445676274945,,2.0,0.6666666666666666,0.5,,,,,,,,,,,,True,,,
1536,1610612754,Stephen Jackson,Stephen Jackson,1536,IND,107698.0,1795,149,3298,3288,1016,932,423,6586,116,210,15.0,35.0,32.0,54.0,39.0,116.0,72.0,207,36.0,89.0,9.0,13.0,32.0,67.0,197.0,4.0,14.0,22.0,70.0,227,533,103.0,286.0,190.0,953,3395,21.0,54.0,8.0,23.0,15.0,81.0,63.0,142.0,35.0,102.0,56.0,287.0,176,278.0,279.0,30.0,22.0,192.0,67.0,39.0,3.0,86.0,33.0,119.0,24.0,9.0,45.0,13.0,28.0,271.0,7.0,37.0,35.0,144.0,27.0,206.0,44.0,250,8.0,64.0,44.0,20.0,62,20.0,29.0,61.0,8.0,33.0,6.0,123,5.0,29.0,68.0,154,3.0,18.0,229.0,21.0,5.0,107.0,14.0,14.0,,,8.0,1.0,5.0,14.0,11.0,,287.0,1016,21.0,0.3876651982378855,0.4074074074074074,0.9029126213592233,0.36013986013986016,0.34782608695652173,0.3431372549019608,0.3665480427046263,0.425891181988743,0.3888888888888889,0.44366197183098594,0.4658119658119658,0.42857142857142855,0.4733606557377049,0.5157608695652174,0.47619047619047616,0.5238970588235294,0.3492063492063492,0.01048951048951049,0.07317073170731707,0.12857142857142856,0.08620689655172414,0.00966183574879227,0.015228426395939087,27.57800105764146,0.5040650406504065,0.23478260869565218,0.11059907834101383,0.03312444046553268,0.13059701492537312,0.015730337078651686,0.11401273885350319,0.028169014084507043,0.045845272206303724,0.03389830508474576,0.023255813953488372,0.012121212121212121,0.02608695652173913,0.0893719806763285,0.13068181818181818,0.11380597014925373,0.11855670103092783,0.16216216216216217,0.018306636155606407,0.7857142857142857,0.2564102564102564,0.5523809523809524,0.6338797814207651,0.43103448275862066,0.14163614163614163,0.33620689655172414,0.36792452830188677,0.23076923076923078,0.25274725274725274,0.34782608695652173,0.35121951219512193,0.4027777777777778,0.10866910866910867,0.4044943820224719,0.4044943820224719,0.9444444444444444,0.24053724053724054,0.3401015228426396,0.34536082474226804,0.8805970149253731,0.45454545454545453,0.42857142857142855,0.13333333333333333,0.11688311688311688,0.18181818181818182,0.2857142857142857,1.0,0.22131147540983606,0.5925925925925926,0.13114754098360656,0.40625,0.28688524590163933,0.3142857142857143,0.6056166056166056,0.3489583333333333,0.4917167076167075,0.5310940677966103,0.48459377593360986,0.11920529801324503,0.172859450726979,0.08499475341028331,0.3011542497376705,9.561726078799245,25.330419580419587,0.3080654942389327,,4.0,0.4444444444444444,1.0,5.0,2.0,1.0,2.0,0.003484320557491289,,,,,,,True,,,
2109,1610612754,Eddie Gill,Eddie Gill,2109,IND,19383.0,323,-54,590,609,243,253,73,1199,4,11,1.0,2.0,2.0,2.0,2.0,5.0,3.0,11,4.0,15.0,2.0,,6.0,1.0,26.0,,,1.0,10.0,9,27,5.0,41.0,25.0,58,636,1.0,2.0,,2.0,,2.0,4.0,9.0,1.0,16.0,12.0,23.0,8,10.0,15.0,,2.0,26.0,1.0,3.0,,17.0,11.0,28.0,8.0,3.0,8.0,1.0,8.0,67.0,,3.0,7.0,19.0,3.0,29.0,3.0,32,1.0,21.0,9.0,12.0,9,1.0,6.0,4.0,1.0,3.0,,13,1.0,4.0,14.0,33,,1.0,28.0,1.0,,9.0,4.0,4.0,,,1.0,2.0,1.0,4.0,3.0,1.0,23.0,243,3.0,0.4444444444444444,0.5,1.0,0.12195121951219512,,0.0625,0.12195121951219512,0.3333333333333333,0.5,0.4444444444444444,0.2426470588235294,0.25,0.22,0.35802469135802467,0.25,0.359375,0.6029411764705882,,0.1111111111111111,0.18181818181818182,,0.09090909090909091,,13.925925925925926,0.6923076923076923,0.15,0.09047619047619047,0.015384615384615385,0.1320754716981132,,0.09885931558935361,0.010714285714285714,,0.047619047619047616,0.013333333333333334,,,0.0136986301369863,0.06,0.1724137931034483,0.1111111111111111,0.17647058823529413,0.02127659574468085,0.75,0.16176470588235295,0.36363636363636365,0.4444444444444444,,0.07352941176470588,0.4,0.4,1.0,0.16176470588235295,0.2727272727272727,0.3,0.6666666666666666,0.22058823529411764,0.26666666666666666,0.26666666666666666,1.0,0.38235294117647056,0.038461538461538464,0.038461538461538464,1.0,0.5,0.5,,0.5,,,,0.08,1.0,0.24,,0.4,0.1,0.7647058823529411,0.038461538461538464,0.4902287878787879,0.649675,0.490786,0.12987012987012986,0.2571428571428571,0.034482758620689655,0.39655172413793105,10.229629629629628,25.50487804878049,0.411864406779661,,,,,,,1.0,,0.023809523809523808,,,,,,,True,,,
2410,1610612754,Fred Jones,Fred Jones,2410,IND,39362.0,656,-11,1212,1220,527,490,162,2432,24,45,2.0,5.0,10.0,23.0,9.0,25.0,14.0,35,8.0,13.0,,1.0,3.0,20.0,47.0,4.0,6.0,6.0,18.0,47,105,28.0,60.0,49.0,227,1276,3.0,11.0,4.0,6.0,2.0,20.0,21.0,52.0,7.0,21.0,32.0,95.0,18,76.0,81.0,3.0,2.0,47.0,20.0,8.0,,40.0,23.0,63.0,16.0,7.0,16.0,8.0,16.0,149.0,4.0,10.0,11.0,32.0,4.0,47.0,15.0,62,1.0,20.0,15.0,5.0,27,1.0,15.0,8.0,,12.0,,35,3.0,15.0,27.0,53,4.0,2.0,56.0,3.0,,13.0,15.0,7.0,1.0,1.0,5.0,1.0,1.0,8.0,6.0,,95.0,527,13.0,0.19148936170212766,0.1956521739130435,0.9642857142857143,0.4666666666666667,0.6666666666666666,0.3333333333333333,0.4666666666666667,0.44761904761904764,0.2727272727272727,0.40384615384615385,0.5393939393939394,0.5294117647058824,0.4315068493150685,0.5942408376963351,0.5555555555555556,0.5277777777777778,0.36363636363636365,,0.0761904761904762,0.08888888888888889,0.12,0.02857142857142857,,16.142857142857142,0.7714285714285715,0.08888888888888889,0.07191011235955057,0.025252525252525252,0.11702127659574468,0.02040816326530612,0.07977736549165121,0.02364864864864865,0.03676470588235294,0.018518518518518517,0.019736842105263157,0.006896551724137931,0.058823529411764705,0.04964539007092199,0.075,0.08695652173913043,0.15384615384615385,0.034482758620689655,0.012658227848101266,0.75,0.2727272727272727,0.5333333333333333,0.5853658536585366,0.25,0.15151515151515152,0.36,0.4090909090909091,0.2222222222222222,0.21212121212121213,0.4,0.4117647058823529,0.07142857142857142,0.07878787878787878,0.6153846153846154,0.6153846153846154,1.0,0.28484848484848485,0.425531914893617,0.425531914893617,0.95,0.29411764705882354,0.4,0.5,,0.35294117647058826,0.6666666666666666,1.0,0.3150684931506849,0.43478260869565216,0.0410958904109589,0.3333333333333333,0.2465753424657534,0.3333333333333333,0.6363636363636364,0.425531914893617,0.48896545454545454,0.45794090909090907,0.47696369863013705,0.07954545454545454,0.11304347826086956,0.0881057268722467,0.4185022026431718,8.723809523809525,24.971666666666668,0.43481848184818483,,,,,,2.0,1.0,,0.01639344262295082,1.0,0.02631578947368421,,,,,True,,,
2592,1610612754,James Jones,James Jones,2592,IND,10705.0,178,23,343,355,180,175,41,698,3,6,1.0,3.0,1.0,2.0,1.0,3.0,8.0,22,3.0,6.0,1.0,3.0,5.0,7.0,14.0,,1.0,6.0,12.0,12,31,10.0,20.0,8.0,62,335,3.0,5.0,1.0,2.0,2.0,11.0,5.0,11.0,9.0,17.0,8.0,45.0,16,8.0,30.0,,2.0,14.0,7.0,1.0,,6.0,3.0,9.0,1.0,2.0,5.0,,1.0,21.0,,5.0,7.0,15.0,4.0,26.0,5.0,31,,3.0,2.0,1.0,3,,2.0,3.0,,1.0,1.0,6,1.0,4.0,7.0,15,2.0,2.0,10.0,,,1.0,4.0,4.0,,,4.0,,,4.0,3.0,1.0,45.0,180,3.0,0.6666666666666666,0.7272727272727273,1.0,0.5,0.5,0.5294117647058824,0.5,0.3870967741935484,0.6,0.45454545454545453,0.5294117647058824,0.6428571428571429,0.6607142857142857,0.5535714285714286,0.6875,0.6818181818181818,0.39215686274509803,,0.03225806451612903,0.16666666666666666,,,,15.776081424936386,0.5,0.17391304347826086,0.11904761904761904,0.0423728813559322,0.20588235294117646,,0.1375,0.029411764705882353,0.02702702702702703,0.0625,0.04081632653061224,,,0.125,0.1875,0.06521739130434782,0.2857142857142857,0.07692307692307693,,0.75,0.11764705882352941,0.5,0.6,0.6666666666666666,0.058823529411764705,0.3333333333333333,0.3333333333333333,,0.43137254901960786,0.36363636363636365,0.36363636363636365,0.75,0.11764705882352941,0.5,0.5,1.0,0.27450980392156865,0.5,0.5,1.0,0.42857142857142855,0.3333333333333333,,0.14285714285714285,0.14285714285714285,,,0.07142857142857142,0.5,0.17857142857142858,0.6,0.42857142857142855,0.5,0.5098039215686274,0.5,0.4407382352941177,0.4699857142857143,0.45736785714285716,0.019230769230769232,0.03125,0.1774193548387097,0.7258064516129032,14.100000000000001,25.21,0.5247813411078717,,1.0,1.0,1.0,,,,,,,,,,,,True,,,
397,1610612754,Reggie Miller,Reggie Miller,397,IND,60170.0,1003,172,1839,1810,454,413,256,3649,15,20,1.0,4.0,2.0,2.0,19.0,35.0,77.0,162,17.0,37.0,5.0,5.0,12.0,32.0,101.0,3.0,7.0,8.0,31.0,111,217,49.0,138.0,136.0,505,1872,8.0,22.0,7.0,12.0,3.0,40.0,22.0,42.0,13.0,43.0,67.0,150.0,150,72.0,141.0,6.0,2.0,100.0,32.0,4.0,1.0,52.0,22.0,74.0,14.0,8.0,20.0,14.0,18.0,170.0,,8.0,15.0,44.0,4.0,63.0,8.0,71,2.0,24.0,16.0,8.0,14,7.0,12.0,17.0,1.0,2.0,,31,1.0,5.0,10.0,49,2.0,8.0,147.0,3.0,21.0,33.0,25.0,1.0,,,,,1.0,1.0,,1.0,150.0,454,12.0,0.6756756756756757,0.6818181818181818,0.9591836734693877,0.35507246376811596,0.5833333333333334,0.3023255813953488,0.35766423357664234,0.511520737327189,0.36363636363636365,0.5238095238095238,0.5197183098591549,0.5441176470588235,0.48823529411764705,0.5893719806763285,0.5571428571428572,0.625,0.38873239436619716,0.007246376811594203,0.018433179723502304,0.05,0.08571428571428572,,0.009900990099009901,20.845070422535212,0.45161290322580644,0.057971014492753624,0.05945945945945946,0.0124804992199688,0.10948905109489052,,0.06727480045610035,0.008978675645342313,0.028735632183908046,,0.010526315789473684,,,0.039473684210526314,0.05392156862745098,0.07792207792207792,0.12371134020618557,0.075,0.010638297872340425,,0.056338028169014086,0.75,0.7894736842105263,0.8,0.09859154929577464,0.5428571428571428,0.59375,0.42105263157894735,0.4563380281690141,0.47530864197530864,0.47530864197530864,0.7142857142857143,0.10422535211267606,0.4594594594594595,0.4594594594594595,1.0,0.28450704225352114,0.31683168316831684,0.32,0.9375,0.11764705882352941,0.25,,0.14705882352941177,0.20588235294117646,0.42857142857142855,1.0,0.023529411764705882,1.0,0.1411764705882353,0.4166666666666667,0.36470588235294116,0.25806451612903225,0.4450704225352113,0.32,0.47151104815864003,0.4717706896551724,0.45449277108433755,0.09768637532133675,0.13360323886639677,0.07920792079207921,0.297029702970297,15.653456221198155,25.322463768115945,0.24687330070690594,,4.0,0.8,1.0,1.0,1.0,5.0,,0.035211267605633804,,,1.0,,,,True,,,
1897,1610612754,Metta World Peace,Metta World Peace,1897,IND,12123.0,202,37,386,384,128,88,34,770,24,42,4.0,6.0,8.0,15.0,1.0,4.0,13.0,29,3.0,4.0,,,,4.0,7.0,,,,2.0,38,75,7.0,11.0,35.0,132,376,5.0,7.0,,,7.0,17.0,9.0,23.0,,2.0,21.0,39.0,50,26.0,21.0,,4.0,7.0,4.0,12.0,,7.0,5.0,12.0,3.0,2.0,3.0,2.0,2.0,29.0,1.0,6.0,4.0,16.0,2.0,22.0,8.0,30,2.0,6.0,4.0,2.0,5,,4.0,8.0,1.0,1.0,1.0,13,,7.0,6.0,22,3.0,5.0,38.0,4.0,,15.0,6.0,4.0,,,4.0,,,4.0,3.0,,39.0,128,1.0,0.6578947368421053,0.6944444444444444,1.0,0.6363636363636364,,,0.6363636363636364,0.5066666666666667,0.7142857142857143,0.391304347826087,0.563953488372093,0.7142857142857143,0.36,0.6407766990291263,0.85,0.5416666666666666,0.12790697674418605,,0.16,0.21428571428571427,0.25,0.06896551724137931,,27.553444180522565,0.38461538461538464,0.18181818181818182,0.10457516339869281,0.05454545454545454,0.10810810810810811,0.024390243902439025,0.10526315789473684,0.046357615894039736,0.0851063829787234,0.05,0.023255813953488372,0.03333333333333333,,0.09803921568627451,0.15384615384615385,0.07936507936507936,0.12903225806451613,,0.07692307692307693,0.75,0.4883720930232558,0.5714285714285714,0.7272727272727273,0.75,0.046511627906976744,0.25,0.3333333333333333,,0.3372093023255814,0.4482758620689655,0.48148148148148145,0.5384615384615384,0.046511627906976744,0.75,0.75,1.0,0.08139534883720931,0.5714285714285714,0.5714285714285714,1.0,0.8571428571428571,0.6666666666666666,0.5,,,,,0.6,0.5333333333333333,,,0.08,,0.6162790697674418,0.5714285714285714,0.5013296511627908,0.6028428571428571,0.5237959999999999,0.15463917525773196,0.1744186046511628,0.12878787878787878,0.29545454545454547,8.065333333333335,25.654545454545453,0.3316062176165803,,,,,,,,1.0,,1.0,0.1111111111111111,,,,,True,,,
2224,1610612754,Jamaal Tinsley,Jamaal Tinsley,2224,IND,22318.0,372,45,703,702,196,136,76,1405,10,28,,2.0,1.0,4.0,6.0,18.0,3.0,21,2.0,5.0,2.0,,,12.0,33.0,,1.0,2.0,5.0,19,67,14.0,38.0,19.0,99,707,1.0,5.0,1.0,3.0,5.0,10.0,4.0,12.0,2.0,5.0,9.0,23.0,6,32.0,27.0,15.0,2.0,33.0,12.0,4.0,,63.0,28.0,91.0,18.0,10.0,34.0,13.0,16.0,210.0,1.0,4.0,4.0,30.0,1.0,35.0,5.0,40,2.0,23.0,16.0,7.0,18,12.0,14.0,18.0,1.0,4.0,,36,1.0,12.0,16.0,32,4.0,2.0,22.0,2.0,,8.0,4.0,6.0,,,1.0,2.0,3.0,6.0,4.0,,23.0,196,3.0,0.15789473684210525,0.16666666666666666,0.6428571428571429,0.3684210526315789,0.3333333333333333,0.4,0.3684210526315789,0.2835820895522388,0.2,0.3333333333333333,0.38095238095238093,0.3125,0.4117647058823529,0.43043478260869567,0.45454545454545453,0.5227272727272727,0.3619047619047619,,0.05970149253731343,0.07142857142857142,0.1111111111111111,,,18.946047678795484,0.5,0.06666666666666667,0.10752688172043011,0.01702127659574468,0.07692307692307693,0.012345679012345678,0.1027190332326284,0.015822784810126583,0.021739130434782608,0.017543859649122806,0.011627906976744186,,0.058823529411764705,0.1111111111111111,0.05194805194805195,0.14049586776859505,0.04878048780487805,0.18181818181818182,0.029850746268656716,0.6666666666666666,0.26666666666666666,0.35714285714285715,0.38461538461538464,0.2,0.17142857142857143,0.3333333333333333,0.375,,0.2,0.14285714285714285,0.14285714285714285,0.3333333333333333,0.047619047619047616,0.4,0.4,1.0,0.3142857142857143,0.36363636363636365,0.36363636363636365,0.5833333333333334,0.25,,,0.25,0.125,,,0.23529411764705882,0.25,,,0.29411764705882354,0.4,0.6285714285714286,0.36363636363636365,0.5016966666666667,0.5479625,0.4663735294117647,0.07207207207207207,0.1095890410958904,0.10101010101010101,0.23232323232323232,8.356716417910448,25.33947368421052,0.27880512091038406,,1.0,0.5,1.0,,,,,,,,,,,,True,,,
