EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,ThreePtAssists,Assists,Corner3Assists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGM,TwoPtAssists,LongMidRangeAssists,DefThreePtRebounds,LiveBallTurnovers,LostBallTurnovers,Offensive Fouls,Technical Free Throw Trips,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,LiveBallTurnoverPct,DefThreePtReboundPct,DefArc3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Corner3FGA,PtsUnassisted3s,Fg2aBlocked,AtRimAssists,SelfOReb,BadPassTurnovers,FG2APctBlocked,ShortMidRangePctBlocked,DefCorner3ReboundPct,SelfORebPct,Corner3Frequency,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFG3M,ShortMidRangeAssists,FTOffRebounds,LostBallSteals,Travels,DefensiveGoaltends,PenaltyFg3Pct,AtRimPctBlocked,OffFTReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,PenaltyArc3Accuracy,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,3SecondViolations,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,HeaveAttempts,Arc3Assists,Defensive 3 Seconds Violations,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Clear Path Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,BlockedLongMidRange,on,BlockedCorner3,OffensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,LongMidRangePctBlocked
2891,1610612753,Mark Jones,Mark Jones,2891,ORL,3483.0,58,5.0,121,122,80,55,25.0,243,2.0,6.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,4.0,13.0,3.0,4.0,12.0,129,1.0,4.0,2.0,3.0,7.0,2.0,8.0,6.0,2.0,2.0,1.0,,2.0,,4.0,,4.0,4.0,,4,4.0,8,5.0,3.0,,,,,,,4.0,5.0,8.0,,2.0,2.0,,,,,,8.0,80,0.75,1.0,0.3076923076923077,0.25,0.42857142857142855,0.25,0.25,0.3,0.3,0.25,0.3333333333333333,0.1875,12.578616352201257,,0.0975609756097561,0.08163265306122448,,0.07142857142857142,0.06666666666666667,,,0.1111111111111111,0.15384615384615385,0.05263157894736842,,0.375,0.3333333333333333,0.4,0.5,0.1875,0.3333333333333333,0.3333333333333333,1.0,0.25,0.25,0.25,1.0,0.0625,0.75,0.3333333333333333,0.3,0.3333333333333333,0.5625,0.476115625,0.5245,0.474495,0.1111111111111111,0.13333333333333333,0.16666666666666666,0.6666666666666666,8.192307692307692,23.7,0.6611570247933884,,,,1.0,,,,3.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,0.1,,2.0,,1.0,1.0,,,0.07692307692307693,,,,0.125,,,,,,2.0,,,,0.16666666666666666,,0.08333333333333333,,,,,,0.21428571428571427,,,,,,2.0,,,,,,,,,,0.2,,,,,,,,True,,,,,,,,
57,1610612753,Doug Christie,Doug Christie,57,ORL,327.0,5,1.0,13,12,10,11,1.0,25,,,,,,,,,1.0,1.0,,1.0,1.0,,,2.0,10,,,,,,,,2.0,,,,,1.0,,2.0,,,,1.0,1,,1,2.0,2.0,,,,,,,1.0,1.0,,,,,,,,,,,10,1.0,1.0,1.0,,,1.0,,,1.0,,,,7.142857142857142,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,0.3968,,,,,,,19.7,,0.7692307692307693,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1509,1610612753,Kelvin Cato,Kelvin Cato,1509,ORL,1013.0,17,-20.0,36,37,11,16,4.0,73,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,1.0,1.0,2,,2,1.0,,,,,,,,1.0,1.0,,,,,1.0,1.0,,1.0,1.0,,11,,,,,,,,,,,,,,0.3333333333333333,0.07142857142857142,,,0.06666666666666667,,,,0.16666666666666666,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3055555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
2730,1610612753,Dwight Howard,Dwight Howard,2730,ORL,4724.0,79,-6.0,163,164,93,111,27.0,327,9.0,13.0,5.0,6.0,5.0,9.0,,1.0,,,,9.0,14.0,,16.0,34.0,186,5.0,6.0,15.0,5.0,10.0,10.0,20.0,10.0,8.0,8.0,,,5.0,,10.0,1.0,8.0,9.0,5.0,16,10.0,26,5.0,3.0,3.0,3.0,,9.0,1.0,5.0,7.0,9.0,26.0,,9.0,4.0,4.0,2.0,1.0,5.0,2.0,20.0,93,0.5555555555555556,1.0,0.6428571428571429,0.8333333333333334,0.5,0.6428571428571429,0.8333333333333334,0.5,0.6296296296296297,0.75,0.5882352941176471,,18.367346938775512,0.4166666666666667,0.2,0.15384615384615385,0.08333333333333333,0.16666666666666666,0.140625,0.09523809523809523,,0.18181818181818182,0.16666666666666666,0.25,0.4,0.9285714285714286,0.6923076923076923,0.75,0.5555555555555556,0.07142857142857142,,,,,,,,,1.0,0.8333333333333334,0.9,0.5555555555555556,0.9285714285714286,0.5992357142857143,0.58134,0.61189,0.391304347826087,0.391304347826087,0.4411764705882353,0.5882352941176471,0.7785714285714286,,0.5705521472392638,,,,,,,,,,,5.0,,2.0,6.0,4.0,,,1.0,,,,,0.6666666666666666,0.09523809523809523,0.11764705882352941,,,,,,,,,,,1.0,4.0,1.0,2.0,0.07142857142857142,,,0.25,,,5.0,,1.0,1.0,2.0,,1.0,,0.07692307692307693,0.0625,0.2222222222222222,0.1,,,,,0.15384615384615385,0.2,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,True,,,,,,,,
2435,1610612753,Mario Kasun,Mario Kasun,2435,ORL,2972.0,50,18.0,103,108,81,60,25.0,211,8.0,13.0,2.0,6.0,8.0,12.0,1.0,3.0,,1.0,1.0,9.0,17.0,1.0,4.0,22.0,105,2.0,9.0,4.0,9.0,15.0,3.0,21.0,10.0,8.0,4.0,1.0,1.0,2.0,,5.0,1.0,8.0,9.0,2.0,12,9.0,21,2.0,,,3.0,,3.0,,2.0,6.0,12.0,7.0,1.0,3.0,1.0,4.0,3.0,1.0,4.0,2.0,21.0,81,0.5555555555555556,0.7142857142857143,0.5294117647058824,0.2222222222222222,0.6,0.5,0.2222222222222222,0.5625,0.5238095238095238,0.2222222222222222,0.5833333333333334,0.05555555555555555,17.91044776119403,0.6666666666666666,0.21428571428571427,0.21052631578947367,0.1,0.20408163265306123,0.1875,0.2631578947368421,,0.2631578947368421,0.125,0.2,0.5,0.7222222222222222,0.6153846153846154,0.6666666666666666,0.625,0.16666666666666666,0.3333333333333333,0.3333333333333333,,0.05555555555555555,,,,0.05555555555555555,0.6666666666666666,0.3333333333333333,0.75,0.6666666666666666,0.7777777777777778,0.5170777777777777,0.5140888888888889,0.5148187500000001,0.15,0.15789473684210525,0.18181818181818182,0.9545454545454546,3.1411764705882352,25.7,0.7864077669902912,,,,1.0,,,,1.0,,,1.0,,1.0,,,2.0,,2.0,,,,,,0.14285714285714285,0.14285714285714285,,,,,,,0.0625,,,,1.0,1.0,3.0,,0.058823529411764705,,,0.42857142857142855,,,,,,,2.0,1.0,,,0.07692307692307693,,0.125,0.14285714285714285,,,1.0,,0.18181818181818182,,,,,,,,1.0,,,,,,,,,,,,,,,,True,,,,,,,,
1749,1610612753,Cuttino Mobley,Cuttino Mobley,1749,ORL,339.0,6,-3.0,9,12,5,5,,21,1.0,1.0,,,,,,,,,,1.0,1.0,,,2.0,12,,,,,,,,,2.0,,,,,,,,,,,1,,1,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,5,,,1.0,,,1.0,,,1.0,,,,11.11111111111111,,,,,0.14285714285714285,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,0.8187,,,1.0,1.0,,,,,0.5555555555555556,,,,,,,,,,,,,1.0,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1499,1610612753,Tony Battie,Tony Battie,1499,ORL,111099.0,1852,-148.0,3615,3607,1131,1113,448.0,7222,60.0,102.0,18.0,42.0,18.0,31.0,47.0,111.0,49.0,123.0,3.0,156.0,336.0,5.0,63.0,375.0,3837,26.0,60.0,61.0,40.0,83.0,32.0,112.0,230.0,82.0,32.0,2.0,5.0,41.0,1.0,87.0,21.0,79.0,227.0,46.0,331,106.0,437,29.0,22.0,7.0,38.0,1.0,78.0,11.0,27.0,160.0,242.0,89.0,5.0,33.0,15.0,77.0,59.0,17.0,78.0,40.0,112.0,1131,0.7371794871794872,0.8214285714285714,0.4642857142857143,0.43333333333333335,0.4819277108433735,0.4574780058651026,0.43333333333333335,0.45977011494252873,0.48828125,0.4621212121212121,0.5045045045045045,0.01466275659824047,11.124546553808948,0.3484848484848485,0.1701649175412294,0.0569164265129683,0.08203125,0.16531322505800464,0.06082725060827251,0.04699738903394256,0.08620689655172414,0.18552036199095023,0.18421052631578946,0.14909090909090908,0.5128205128205128,0.2991202346041056,0.5882352941176471,0.6896551724137931,0.7,0.3255131964809384,0.42342342342342343,0.44339622641509435,0.5957446808510638,0.36070381231671556,0.3983739837398374,0.3983739837398374,0.9183673469387755,0.008797653958944282,0.7,0.42857142857142855,0.3563218390804598,0.5806451612903226,0.31378299120234604,0.4471129411764706,0.5058055555555555,0.44407471264367837,0.08943089430894309,0.09065934065934066,0.16266666666666665,0.2986666666666667,9.6485119047619,35.18,0.3128630705394191,,,,2.0,,,,4.0,,,36.0,15.0,58.0,40.0,14.0,14.0,,10.0,,,,,0.5128205128205128,0.14871794871794872,0.15018315018315018,,,,,,,0.022988505747126436,,2.0,,20.0,19.0,4.0,26.0,0.05952380952380952,0.04504504504504504,0.1452991452991453,0.025,0.005865102639296188,,9.0,,2.0,6.0,7.0,2.0,6.0,,0.14705882352941177,0.04878048780487805,0.0641399416909621,0.08080808080808081,,3.0,18.0,7.0,0.05891238670694864,0.05555555555555555,,,,,2.0,1.0,4.0,8.0,,,,,,,0.022988505747126436,,,,,1.0,1.0,1.0,False,,,,,,,,
1509,1610612753,Kelvin Cato,Kelvin Cato,1509,ORL,90310.0,1505,56.0,2960,2979,764,642,377.0,5939,112.0,173.0,21.0,40.0,29.0,44.0,26.0,59.0,22.0,65.0,,160.0,297.0,,112.0,432.0,3082,23.0,49.0,83.0,41.0,72.0,50.0,132.0,248.0,72.0,38.0,,3.0,40.0,,83.0,12.0,88.0,240.0,22.0,312,102.0,414,54.0,49.0,2.0,22.0,,64.0,7.0,14.0,104.0,169.0,143.0,4.0,57.0,17.0,78.0,61.0,12.0,81.0,51.0,132.0,764,0.775,0.8794326241134752,0.5387205387205387,0.46938775510204084,0.5694444444444444,0.5387205387205387,0.46938775510204084,0.5694444444444444,0.5885558583106267,0.5845070422535211,0.6470588235294118,,12.580456407255705,0.28205128205128205,0.2054794520547945,0.07508532423208192,0.07741935483870968,0.19714479945615226,0.07535795026375283,0.08611111111111111,0.18181818181818182,0.18,0.22992700729927007,0.2125506072874494,0.6296296296296297,0.5824915824915825,0.6473988439306358,0.7272727272727273,0.7946428571428571,0.19865319865319866,0.4406779661016949,0.45614035087719296,0.6538461538461539,0.21885521885521886,0.3384615384615385,0.3384615384615385,0.8181818181818182,,0.8163265306122449,0.525,0.6111111111111112,0.6590909090909091,0.5824915824915825,0.5048148148148147,0.5320727272727271,0.5054847222222221,0.16285714285714287,0.16285714285714287,0.19212962962962962,0.3055555555555556,5.512121212121211,,0.2581081081081081,,,,,,,,,,,37.0,10.0,50.0,42.0,12.0,13.0,,11.0,,,,,0.65625,0.16501650165016502,0.1792452830188679,,,,,,,,,,,21.0,24.0,11.0,30.0,0.0707070707070707,0.03389830508474576,0.13186813186813187,0.09565217391304348,,,37.0,,3.0,2.0,5.0,4.0,3.0,,0.10982658959537572,0.02040816326530612,0.08955223880597014,0.04918032786885246,,,5.0,1.0,0.06066176470588235,0.09523809523809523,,,,,,,3.0,2.0,,,,,,,,,,,,3.0,2.0,5.0,False,1.0,1.0,,,,,,
1727,1610612753,Pat Garrity,Pat Garrity,1727,ORL,54360.0,906,-75.0,1848,1807,729,650,242.0,3655,16.0,30.0,3.0,6.0,8.0,10.0,11.0,22.0,46.0,105.0,113.0,73.0,157.0,143.0,28.0,318.0,1985,8.0,17.0,43.0,28.0,47.0,18.0,134.0,112.0,34.0,6.0,113.0,8.0,28.0,1.0,64.0,4.0,15.0,55.0,16.0,93,21.0,114,18.0,14.0,3.0,16.0,,27.0,3.0,8.0,43.0,103.0,32.0,2.0,9.0,5.0,8.0,8.0,,8.0,2.0,134.0,729,0.7671232876712328,0.8,0.46496815286624205,0.47058823529411764,0.5957446808510638,0.48333333333333334,0.5151515151515151,0.5523809523809524,0.5047923322683706,0.581081081081081,0.5789473684210527,0.4766666666666667,15.939990623534928,0.23880597014925373,0.0889967637540453,0.022388059701492536,0.01904761904761905,0.09553349875930521,0.02159090909090909,0.024752475247524754,0.037037037037037035,0.07653061224489796,0.08280254777070063,0.1018867924528302,0.25,0.1,0.5333333333333333,0.7619047619047619,0.5,0.07333333333333333,0.5,0.55,0.5454545454545454,0.35,0.4380952380952381,0.4380952380952381,0.9130434782608695,0.37666666666666665,0.18181818181818182,0.5,0.09523809523809523,0.8,0.5766666666666667,0.48567750000000026,0.4853222222222222,0.48006857142857146,0.032467532467532464,0.054878048780487805,0.13522012578616352,0.42138364779874216,13.626751592356694,25.004195804195806,0.3944805194805195,37.0,5.0,12.0,49.0,48.0,6.0,16.0,58.0,144.0,37.0,20.0,8.0,22.0,11.0,1.0,8.0,3.0,18.0,1.0,0.3356643356643357,0.375,0.3356643356643357,0.4074074074074074,0.11702127659574468,0.13768115942028986,0.3274336283185841,0.3333333333333333,1.0,0.36363636363636365,0.4166666666666667,1.0,0.4666666666666667,0.3274336283185841,30.0,,11.0,8.0,,10.0,0.07006369426751592,0.09090909090909091,0.06,,0.1,17.0,9.0,20.0,4.0,2.0,4.0,2.0,1.0,0.3448275862068966,0.3,0.031746031746031744,0.007407407407407408,0.01282051282051282,0.3469387755102041,1.0,9.0,1.0,0.02702702702702703,0.3333333333333333,11.0,1.0,4.0,3.0,9.0,,7.0,2.0,0.36666666666666664,0.3793103448275862,1.0,0.12121212121212122,0.25,1.0,0.08571428571428572,0.3333333333333333,,1.0,0.006944444444444444,,,,False,,,3.0,0.02097902097902098,0.03333333333333333,0.017699115044247787,,
1883,1610612753,Steve Francis,Steve Francis,1883,ORL,173212.0,2887,-42.0,5709,5703,1776,1601,699.0,11412,243.0,425.0,33.0,53.0,92.0,152.0,61.0,163.0,205.0,577.0,95.0,509.0,1165.0,122.0,485.0,1611.0,6087,51.0,108.0,168.0,186.0,396.0,255.0,657.0,254.0,764.0,38.0,90.0,100.0,536.0,23.0,1172.0,20.0,100.0,226.0,26.0,316,123.0,439,105.0,69.0,44.0,142.0,6.0,306.0,22.0,79.0,97.0,262.0,591.0,52.0,228.0,87.0,25.0,16.0,5.0,28.0,14.0,657.0,1776,0.24950884086444008,0.25918367346938775,0.4369098712446352,0.4722222222222222,0.4696969696969697,0.43745143745143744,0.5042016806722689,0.45785876993166286,0.5174193548387097,0.5753424657534246,0.5590753424657534,0.0947940947940948,28.38788620373203,0.14285714285714285,0.1084973595775324,0.046104195481788846,0.05405405405405406,0.10816859380828049,0.04726270185112249,0.06666666666666667,0.09722222222222222,0.09352517985611511,0.09925093632958802,0.12646370023419204,0.5,0.33022533022533024,0.571764705882353,0.6311688311688312,0.32510288065843623,0.12665112665112666,0.37423312883435583,0.40131578947368424,0.19672131147540983,0.4483294483294483,0.35528596187175043,0.35714285714285715,0.17560975609756097,0.07381507381507381,0.44537815126050423,0.6226415094339622,0.3462414578587699,0.6052631578947368,0.425019425019425,0.474791217798595,0.47044724770642216,0.4641740783410139,0.15652768284347232,0.17002237136465326,0.1042830540037244,0.40782122905027934,10.384721030042918,26.251639344262294,0.3110877561744614,25.0,3.0,6.0,35.0,36.0,6.0,11.0,43.0,48.0,25.0,436.0,136.0,64.0,164.0,54.0,38.0,12.0,44.0,0.4444444444444444,0.29508196721311475,0.5454545454545454,0.3076923076923077,0.5359477124183006,0.10702341137123746,0.11084905660377359,0.2631578947368421,0.2631578947368421,0.28,0.05042016806722689,0.5,,0.07972665148063782,0.2777777777777778,27.0,60.0,54.0,247.0,18.0,110.0,0.0463519313304721,0.06748466257668712,0.09770114942528736,0.027190332326283987,0.02097902097902098,8.0,48.0,10.0,53.0,3.0,36.0,32.0,4.0,0.23255813953488372,0.09411764705882353,0.015,0.035856573705179286,0.0436241610738255,0.22857142857142856,9.0,24.0,,0.03816046966731898,0.09090909090909091,11.0,3.0,5.0,2.0,8.0,5.0,77.0,1.0,0.4074074074074074,0.4230769230769231,0.8181818181818182,0.04201680672268908,0.6,0.6666666666666666,0.018223234624145785,0.25,,1.0,0.00819672131147541,3.0,3.0,4.0,False,,1.0,1.0,0.00819672131147541,0.037037037037037035,,1.0,0.005199306759098787
2045,1610612753,Hedo Turkoglu,Hedo Turkoglu,2045,ORL,101975.0,1700,-35.0,3376,3354,1297,1233,441.0,6730,111.0,182.0,11.0,32.0,31.0,60.0,40.0,109.0,79.0,233.0,211.0,230.0,524.0,237.0,180.0,916.0,3597,20.0,57.0,75.0,73.0,180.0,84.0,299.0,210.0,250.0,22.0,207.0,21.0,148.0,11.0,317.0,11.0,49.0,129.0,3.0,163,61.0,224,41.0,21.0,23.0,49.0,2.0,115.0,10.0,38.0,56.0,133.0,215.0,16.0,87.0,24.0,17.0,13.0,4.0,17.0,13.0,299.0,1297,0.45652173913043476,0.4794520547945205,0.4389312977099237,0.3508771929824561,0.40555555555555556,0.4835742444152431,0.41875,0.41505791505791506,0.5315420560747663,0.4411764705882353,0.48366013071895425,0.3114323258869908,24.85282825697466,0.024,0.10513447432762836,0.03804347826086957,0.037162162162162164,0.10249839846252402,0.03787878787878788,0.05,0.017241379310344827,0.08088235294117647,0.12,0.11538461538461539,0.7647058823529411,0.23915900131406045,0.6098901098901099,0.6416184971098265,0.5225225225225225,0.14323258869908015,0.3669724770642202,0.39603960396039606,0.35,0.3061760840998686,0.33905579399141633,0.34051724137931033,0.4177215189873418,0.27726675427069647,0.4,0.34375,0.23166023166023167,0.5166666666666667,0.5505913272010512,0.48780925925925944,0.4911904411764706,0.47578156862745097,0.1045673076923077,0.146218487394958,0.08187772925764192,0.32641921397379914,10.429198473282439,25.828270042194077,0.3841824644549763,86.0,9.0,23.0,66.0,92.0,9.0,23.0,79.0,234.0,86.0,127.0,52.0,31.0,66.0,27.0,10.0,9.0,26.0,0.8478260869565217,0.3881856540084388,0.391304347826087,0.3948497854077253,0.5739130434782609,0.09281437125748503,0.08368200836820083,0.4075829383886256,0.41148325358851673,0.8604651162790697,0.2875,0.391304347826087,0.5555555555555556,0.2548262548262548,0.41545893719806765,26.0,42.0,18.0,57.0,7.0,39.0,0.03435114503816794,0.07339449541284404,0.11578947368421053,0.01707317073170732,0.03416557161629435,20.0,8.0,23.0,18.0,1.0,20.0,7.0,,0.2911392405063291,0.04945054945054945,0.009345794392523364,0.03169014084507042,0.04201680672268908,0.30303030303030304,4.0,10.0,1.0,0.03365384615384615,,6.0,,,3.0,13.0,4.0,10.0,,0.23076923076923078,0.23076923076923078,0.6666666666666666,,,,0.05019305019305019,0.23076923076923078,,,,,,,False,,,2.0,0.008438818565400843,,0.009478672985781991,,0.004291845493562232
2052,1610612753,DeShawn Stevenson,DeShawn Stevenson,2052,ORL,57390.0,956,-111.0,1901,1908,512,509,238.0,3809,71.0,146.0,12.0,28.0,18.0,40.0,2.0,22.0,60.0,150.0,40.0,133.0,318.0,54.0,42.0,374.0,2054,18.0,40.0,43.0,30.0,83.0,10.0,85.0,144.0,122.0,14.0,38.0,6.0,63.0,2.0,132.0,,34.0,41.0,,55,34.0,89,14.0,7.0,5.0,23.0,1.0,47.0,6.0,8.0,18.0,61.0,79.0,11.0,42.0,3.0,9.0,4.0,3.0,9.0,5.0,85.0,512,0.5413533834586466,0.5714285714285714,0.41823899371069184,0.45,0.3614457831325301,0.44623655913978494,0.4431818181818182,0.375,0.4605911330049261,0.4574468085106383,0.38990825688073394,0.14516129032258066,20.656634746922023,,0.061746987951807226,0.04533333333333334,,0.06578947368421052,0.03881278538812785,0.0546218487394958,,0.03896103896103896,0.05952380952380952,0.0830188679245283,0.5555555555555556,0.3924731182795699,0.4863013698630137,0.5772357723577236,0.5633802816901409,0.05913978494623656,0.09090909090909091,0.10526315789473684,0.5,0.4032258064516129,0.4,0.40540540540540543,0.5166666666666667,0.10752688172043011,0.6363636363636364,0.42857142857142855,0.4,0.45,0.5376344086021505,0.4933864498644986,0.521959756097561,0.48477371134020614,0.10421836228287841,0.12034383954154727,0.11497326203208556,0.22727272727272727,9.702201257861635,26.070370370370373,0.26933193056286164,16.0,1.0,3.0,12.0,22.0,1.0,4.0,17.0,57.0,16.0,57.0,14.0,14.0,24.0,9.0,9.0,,15.0,0.8636363636363636,0.4074074074074074,0.25,0.4230769230769231,0.5106382978723404,0.08139534883720931,0.075,0.4,0.41025641025641024,0.875,0.06818181818181818,0.3333333333333333,1.0,0.12,0.42105263157894735,14.0,9.0,28.0,34.0,5.0,15.0,0.0880503144654088,0.13636363636363635,0.09615384615384616,0.02717391304347826,0.03763440860215054,2.0,4.0,5.0,9.0,,7.0,1.0,1.0,0.29411764705882354,0.15753424657534246,,0.0736196319018405,,0.16666666666666666,4.0,,,0.025787965616045846,0.25,6.0,,1.0,3.0,5.0,2.0,4.0,,0.42857142857142855,0.42857142857142855,0.8333333333333334,0.022727272727272728,,,0.05,0.6,,,,,,2.0,False,,,1.0,0.018518518518518517,,0.025,,0.013333333333333334
