EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Blocked3s,BlockedArc3,ShortMidRangePctBlocked,FTOffRebounds,BlockedLongMidRange,OffFTReboundPct,3SecondViolations,SecondChanceAtRimPctAssisted,BlockedCorner3,OffensiveGoaltends,Defensive 3 Seconds Violations,on,Clear Path Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,HeaveMakes
120,1610612766,Steven Smith,Steven Smith,120,CHA,38131.0,636,-37,1206,1194,507,590.0,194.0,2400,9.0,23.0,1.0,4.0,5.0,15.0,26.0,47.0,20.0,58.0,16.0,28.0,2.0,3.0,7.0,13.0,22.0,62.0,3.0,5.0,6.0,20.0,55.0,128.0,38.0,90.0,67.0,291.0,1318,7.0,17.0,5.0,8.0,12.0,41.0,16.0,54.0,13.0,33.0,47.0,118.0,54.0,56.0,102.0,12.0,2.0,1.0,61.0,22.0,6.0,4.0,48.0,9.0,57.0,4.0,5.0,17.0,12.0,19.0,123.0,3.0,10.0,8.0,24.0,4.0,36.0,13.0,49.0,2.0,12.0,9.0,3.0,12.0,2.0,9.0,12.0,1.0,3.0,1.0,2.0,24.0,1.0,7.0,32.0,74.0,1.0,6.0,77.0,2.0,3.0,16.0,22.0,7.0,5.0,2.0,7.0,2.0,2.0,118.0,507,19.0,0.4909090909090909,0.5,0.8947368421052632,0.4222222222222222,0.625,0.3939393939393939,0.4269662921348314,0.4296875,0.4117647058823529,0.2962962962962963,0.5137614678899083,0.58,0.4080459770114942,0.5688976377952756,0.640625,0.5267857142857143,0.4128440366972477,0.0444444444444444,0.046875,0.1739130434782608,0.0344827586206896,0.0357142857142857,0.0483870967741935,19.262865090403334,0.5,0.0769230769230769,0.0588235294117647,0.0198807157057654,0.0851063829787234,0.0265486725663716,0.0637450199203187,0.0211038961038961,0.0072463768115942,0.0194805194805194,0.0284360189573459,0.0263157894736842,0.027027027027027,0.0264900662251655,0.048076923076923,0.0980392156862745,0.1029411764705882,0.0384615384615384,0.0185185185185185,0.2857142857142857,0.1055045871559633,0.391304347826087,0.4736842105263157,0.5555555555555556,0.2155963302752293,0.5531914893617021,0.5531914893617021,0.3846153846153846,0.2660550458715596,0.3448275862068966,0.3571428571428571,0.6,0.128440366972477,0.5714285714285714,0.5925925925925926,1.0,0.2844036697247706,0.3548387096774194,0.3728813559322034,0.8181818181818182,0.16,0.25,0.12,0.6666666666666666,1.0,0.2,0.6,1.0,0.1724137931034483,0.3333333333333333,0.1494252873563218,0.5384615384615384,0.2298850574712643,0.3,0.518348623853211,0.360655737704918,0.4502027777777779,0.4568291666666665,0.4449372093023256,0.0689655172413793,0.1126760563380281,0.140893470790378,0.4054982817869416,11.68125,25.43555555555556,0.4203980099502487,,,,,,,,,,,,True,,,,,
1510,1610612766,Brevin Knight,Brevin Knight,1510,CHA,10431.0,174,23,343,333,136,187.0,55.0,676,13.0,23.0,1.0,2.0,6.0,12.0,2.0,12.0,7.0,22.0,,,,,,,,4.0,,1.0,,2.0,22.0,57.0,,4.0,18.0,62.0,356,2.0,8.0,,1.0,,4.0,10.0,25.0,,2.0,9.0,29.0,8.0,36.0,,,2.0,1.0,3.0,,5.0,,34.0,13.0,47.0,8.0,5.0,13.0,4.0,17.0,107.0,1.0,2.0,5.0,2.0,2.0,9.0,3.0,12.0,1.0,10.0,3.0,7.0,8.0,2.0,6.0,3.0,,2.0,,,11.0,1.0,4.0,4.0,11.0,,,21.0,5.0,2.0,8.0,4.0,1.0,1.0,,2.0,1.0,,29.0,136,5.0,0.1818181818181818,0.1904761904761904,,,,,,0.3859649122807017,0.25,0.4,0.360655737704918,0.2222222222222222,0.3703703703703703,0.4411764705882353,0.2222222222222222,0.4677419354838709,0.0655737704918032,,0.087719298245614,0.0869565217391304,0.0909090909090909,,,19.70074812967581,0.7272727272727273,0.125,0.0206185567010309,0.0140845070422535,0.1470588235294117,0.0256410256410256,0.0534351145038167,0.0165745856353591,0.0263157894736842,,0.0166666666666666,,0.0666666666666666,0.0263157894736842,,0.0263157894736842,0.1724137931034483,,0.03125,0.5,0.3770491803278688,0.5652173913043478,0.6190476190476191,0.0769230769230769,0.1967213114754098,0.1666666666666666,0.1818181818181818,0.5,0.360655737704918,0.3181818181818182,0.35,0.2857142857142857,,,,,0.0655737704918032,,,,0.2222222222222222,0.5,,,,0.1111111111111111,,,0.4444444444444444,0.5,,,0.074074074074074,,0.4426229508196721,,0.4767508333333334,0.4312714285714286,0.4834826923076922,0.125,0.1333333333333333,0.064516129032258,0.4677419354838709,9.3280701754386,29.9,0.3965014577259475,1.0,1.0,0.0833333333333333,,,,,,,,,True,,,,,
1751,1610612766,Jahidi White,Jahidi White,1751,CHA,2524.0,42,6,83,80,31,41.0,11.0,163,4.0,7.0,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,4.0,7.0,,,10.0,18.0,78,2.0,3.0,,,2.0,6.0,1.0,1.0,,,7.0,9.0,2.0,6.0,,,2.0,,,,,,,1.0,1.0,1.0,,,,,3.0,,3.0,,9.0,1.0,10.0,4.0,14.0,1.0,,,,1.0,,1.0,2.0,,,,,3.0,,1.0,4.0,7.0,,2.0,23.0,1.0,,10.0,2.0,5.0,4.0,,5.0,3.0,1.0,9.0,31,,0.25,0.3333333333333333,,,,,,0.5714285714285714,0.6666666666666666,1.0,0.5714285714285714,0.6666666666666666,1.0,0.5,0.5,0.6428571428571429,,,,,,,,21.21212121212121,0.3333333333333333,0.3333333333333333,0.2647058823529412,0.09375,,,0.225,0.0833333333333333,0.0833333333333333,0.3333333333333333,0.0588235294117647,,,0.2,0.4285714285714285,0.25,,,0.3333333333333333,0.6,1.0,0.5714285714285714,0.5714285714285714,0.25,,,,,,,,,,,,,,,,,1.0,0.6666666666666666,,,,,,,1.0,1.0,,,,,1.0,,0.5727142857142857,0.6330666666666667,0.742,0.625,0.625,0.3333333333333333,0.5,,,0.3734939759036144,,,,1.0,1.0,0.1111111111111111,,,,,,True,,,,,
2056,1610612766,Primoz Brezec,Primoz Brezec,2056,CHA,17600.0,293,-45,550,543,178,240.0,97.0,1093,28.0,45.0,16.0,24.0,10.0,17.0,9.0,17.0,9.0,27.0,,,,,,,,,,,,,46.0,89.0,,,22.0,114.0,631,16.0,24.0,,,13.0,45.0,14.0,27.0,,,13.0,41.0,52.0,40.0,,,30.0,,,,6.0,,10.0,3.0,13.0,2.0,1.0,3.0,3.0,4.0,29.0,4.0,30.0,6.0,25.0,5.0,36.0,34.0,70.0,2.0,,,,5.0,1.0,3.0,9.0,,2.0,,2.0,14.0,,7.0,15.0,24.0,1.0,4.0,29.0,2.0,1.0,10.0,5.0,10.0,10.0,,10.0,3.0,,41.0,178,3.0,0.5652173913043478,0.8387096774193549,,,,,,0.5168539325842697,0.6666666666666666,0.5185185185185185,0.5168539325842697,0.6666666666666666,0.5185185185185185,0.553921568627451,0.6875,0.5882352941176471,,,0.0674157303370786,0.0888888888888888,,,,17.41741741741742,0.3571428571428571,0.25,0.1336898395721925,0.1209677419354838,0.1578947368421052,0.0909090909090909,0.1377777777777777,0.1164383561643835,0.15625,0.1333333333333333,0.091743119266055,0.1034482758620689,0.0666666666666666,0.0985915492957746,0.075,0.1973684210526315,0.1666666666666666,0.125,0.054054054054054,0.3,0.5056179775280899,0.6222222222222222,0.6829268292682927,0.4642857142857143,0.1910112359550561,0.5294117647058824,0.6,0.8888888888888888,0.3033707865168539,0.3333333333333333,0.3333333333333333,0.5555555555555556,,,,,,,,,1.0,0.6666666666666666,,,,,,,0.6296296296296297,0.5882352941176471,,,,,0.5056179775280899,,0.4848213483146067,0.5700363636363636,0.4983592592592593,0.1030927835051546,0.1030927835051546,0.3947368421052631,0.3596491228070175,7.022471910112357,,0.3236363636363636,,,0.1176470588235294,,,,2.0,0.0625,,,,True,,,,,
2574,1610612766,Jason Kapono,Jason Kapono,2574,CHA,17475.0,291,-7,577,552,274,274.0,90.0,1129,5.0,15.0,,4.0,2.0,9.0,8.0,22.0,24.0,54.0,11.0,25.0,1.0,2.0,7.0,13.0,10.0,25.0,,1.0,5.0,13.0,37.0,91.0,21.0,50.0,16.0,153.0,617,2.0,14.0,1.0,3.0,4.0,11.0,19.0,48.0,12.0,26.0,14.0,88.0,58.0,16.0,63.0,,,,25.0,10.0,4.0,,7.0,7.0,14.0,3.0,4.0,,2.0,5.0,35.0,1.0,7.0,8.0,16.0,,24.0,8.0,32.0,3.0,5.0,2.0,3.0,4.0,2.0,,3.0,,4.0,1.0,,7.0,,3.0,21.0,36.0,2.0,,20.0,,,4.0,6.0,2.0,2.0,,2.0,1.0,,88.0,274,8.0,0.7837837837837838,0.7837837837837838,1.0,0.42,0.3333333333333333,0.4615384615384615,0.42,0.4065934065934066,0.1428571428571428,0.3958333333333333,0.4858156028368794,0.2058823529411764,0.5,0.5066225165562914,0.2894736842105263,0.5301204819277109,0.3546099290780142,,0.0439560439560439,0.2,,,,23.37278106508876,0.5714285714285714,,0.0812182741116751,0.0308370044052863,0.1904761904761904,0.0169491525423728,0.100418410041841,0.0279720279720279,0.0461538461538461,0.0175438596491228,0.0285714285714285,0.025,,0.1159420289855072,0.087719298245614,0.0422535211267605,0.1785714285714285,0.2142857142857142,0.0379746835443038,0.5,0.1063829787234042,0.3333333333333333,0.4166666666666667,0.6,0.1560283687943262,0.3636363636363636,0.3809523809523809,0.625,0.3829787234042553,0.4444444444444444,0.4444444444444444,0.875,0.1773049645390071,0.44,0.44,1.0,0.1773049645390071,0.4,0.4,1.0,0.2352941176470588,,0.1176470588235294,0.5,1.0,0.0588235294117647,,,0.1216216216216216,0.2222222222222222,0.1756756756756756,0.5384615384615384,0.1756756756756756,0.3846153846153846,0.4609929078014184,0.4,0.4500918439716312,0.4414153846153846,0.4480344594594596,0.0275862068965517,0.0421052631578947,0.0718954248366013,0.5751633986928104,13.52967032967033,24.29,0.4748700173310225,,,0.0454545454545454,,,,,,,,,True,,,,,
2067,1610612766,Eddie House,Eddie House,2067,CHA,7125.0,119,-14,218,214,61,70.0,25.0,432,3.0,7.0,,,,2.0,6.0,11.0,13.0,26.0,2.0,4.0,,,1.0,2.0,2.0,5.0,,,,2.0,22.0,44.0,4.0,9.0,1.0,57.0,238,,2.0,,,,,5.0,12.0,1.0,4.0,,13.0,24.0,20.0,12.0,,,1.0,4.0,2.0,3.0,,8.0,3.0,11.0,1.0,2.0,2.0,3.0,3.0,25.0,,,2.0,5.0,,7.0,,7.0,,9.0,5.0,4.0,5.0,,2.0,2.0,,3.0,1.0,,7.0,,2.0,2.0,8.0,,1.0,2.0,,,1.0,,,,,,,,13.0,61,,0.5454545454545454,0.5454545454545454,1.0,0.4444444444444444,,0.25,0.5,0.5,,0.4166666666666667,0.5283018867924528,,0.40625,0.5277777777777778,,0.40625,0.1698113207547169,,0.0681818181818181,0.1428571428571428,,,,24.497991967871485,0.7142857142857143,,0.0549450549450549,,0.2222222222222222,,0.07,,,,,,,0.0689655172413793,0.0333333333333333,0.0625,0.3333333333333333,,,,0.1320754716981132,0.4285714285714285,0.5,0.3333333333333333,0.2075471698113207,0.5454545454545454,0.6666666666666666,0.3333333333333333,0.490566037735849,0.5,0.5,0.6923076923076923,0.0754716981132075,0.5,0.5,1.0,0.0943396226415094,0.4,0.4,1.0,,,,,,,,,0.125,,0.125,0.5,0.125,,0.3018867924528302,0.5,0.4551115384615384,0.4052,0.4473266666666667,0.0185185185185185,0.0222222222222222,,0.2280701754385964,13.311363636363636,26.27777777777778,0.2798165137614679,,,0.1818181818181818,,,,,,,,,True,,,,,
2408,1610612766,Melvin Ely,Melvin Ely,2408,CHA,13338.0,222,-10,406,407,183,203.0,65.0,813,18.0,25.0,11.0,14.0,6.0,11.0,13.0,37.0,4.0,12.0,,,,,,,,,,,,,35.0,74.0,,,18.0,88.0,448,13.0,21.0,,,3.0,29.0,16.0,32.0,,,6.0,38.0,36.0,34.0,,,16.0,,,,2.0,,5.0,2.0,7.0,1.0,1.0,3.0,,2.0,16.0,3.0,19.0,5.0,17.0,8.0,30.0,22.0,52.0,,5.0,4.0,1.0,8.0,1.0,5.0,4.0,,3.0,,,12.0,,4.0,14.0,22.0,3.0,1.0,35.0,1.0,,13.0,5.0,11.0,7.0,4.0,11.0,7.0,,38.0,183,3.0,0.5142857142857142,0.6666666666666666,,,,,,0.4729729729729729,0.6190476190476191,0.5,0.4729729729729729,0.6190476190476191,0.5,0.4835164835164835,0.6304347826086957,0.475,,,0.027027027027027,0.08,,,,21.59329140461216,0.6666666666666666,0.5333333333333333,0.1172413793103448,0.1124260355029585,0.1724137931034483,0.0909090909090909,0.1264367816091954,0.1089108910891089,0.131578947368421,0.1129032258064516,0.1014492753623188,0.1304347826086956,,0.109090909090909,0.1081081081081081,0.1320754716981132,0.1666666666666666,0.2,,0.6363636363636364,0.3378378378378378,0.72,0.782608695652174,0.3888888888888889,0.5,0.3513513513513513,0.3513513513513513,0.6153846153846154,0.1621621621621621,0.3333333333333333,0.3333333333333333,0.75,,,,,,,,,0.6666666666666666,0.7857142857142857,,,,,,,0.34375,0.5454545454545454,,,,,0.3378378378378378,,0.4440729729729729,0.5079333333333332,0.44566875,0.1511627906976744,0.1511627906976744,0.3295454545454545,0.4318181818181818,6.691891891891892,,0.4507389162561576,,,,,,,2.0,0.1818181818181818,,,,True,,,,,
2222,1610612766,Gerald Wallace,Gerald Wallace,2222,CHA,14037.0,234,20,444,443,203,183.0,68.0,887,29.0,45.0,12.0,15.0,11.0,16.0,,3.0,5.0,17.0,,1.0,,,,1.0,,3.0,,,,3.0,34.0,65.0,,4.0,24.0,92.0,470,12.0,15.0,,,6.0,30.0,11.0,19.0,,4.0,16.0,38.0,26.0,42.0,,,20.0,,3.0,,8.0,,14.0,1.0,15.0,1.0,,5.0,3.0,6.0,31.0,1.0,15.0,6.0,27.0,1.0,34.0,18.0,52.0,2.0,8.0,3.0,5.0,2.0,1.0,1.0,11.0,1.0,1.0,,3.0,13.0,,4.0,14.0,35.0,,6.0,43.0,5.0,,17.0,7.0,7.0,5.0,1.0,7.0,4.0,,38.0,203,8.0,0.3823529411764705,0.5416666666666666,,,,,,0.5230769230769231,0.8,0.5789473684210527,0.4927536231884058,0.8,0.4782608695652174,0.5227272727272727,0.7142857142857143,0.5757575757575758,0.0579710144927536,,0.123076923076923,0.1777777777777777,,,,19.020715630885125,0.1538461538461538,0.0416666666666666,0.1875,0.087719298245614,0.1764705882352941,0.0217391304347826,0.1853932584269663,0.0737327188940092,0.2037037037037037,0.0588235294117647,0.0151515151515151,0.032258064516129,,0.1886792452830188,0.1463414634146341,0.22,0.1739130434782608,0.1818181818181818,0.074074074074074,0.5714285714285714,0.6521739130434783,0.6444444444444445,0.7837837837837838,0.3793103448275862,0.0434782608695652,,,,0.2463768115942029,0.2941176470588235,0.2941176470588235,0.4,0.0144927536231884,,,,0.0434782608695652,,,,1.0,0.8,,,,,,,0.6956521739130435,0.6875,0.0434782608695652,,0.1304347826086956,,0.7101449275362319,,0.5382833333333333,0.5646142857142856,0.5485065217391305,0.2098765432098765,0.2207792207792207,0.3260869565217391,0.4130434782608695,5.380000000000001,23.975,0.4572072072072072,,,,2.0,1.0,0.0833333333333333,,0.0833333333333333,,,,True,,,,,
2586,1610612766,Keith Bogans,Keith Bogans,2586,CHA,12378.0,206,-33,385,388,153,210.0,60.0,773,12.0,24.0,2.0,8.0,7.0,13.0,6.0,17.0,4.0,18.0,2.0,6.0,,,,1.0,1.0,9.0,,,,2.0,22.0,59.0,3.0,15.0,14.0,67.0,433,4.0,11.0,,,1.0,9.0,10.0,25.0,,3.0,9.0,29.0,22.0,22.0,3.0,6.0,6.0,3.0,6.0,1.0,5.0,,14.0,2.0,16.0,1.0,1.0,6.0,4.0,4.0,34.0,,11.0,3.0,15.0,,18.0,12.0,30.0,1.0,7.0,4.0,3.0,4.0,1.0,3.0,8.0,1.0,1.0,,1.0,12.0,2.0,4.0,8.0,28.0,1.0,2.0,25.0,7.0,,12.0,4.0,2.0,2.0,,3.0,1.0,,29.0,153,8.0,0.5,0.5789473684210527,0.3333333333333333,0.2,,,0.25,0.3728813559322034,0.3636363636363636,0.4,0.3581081081081081,0.3636363636363636,0.3571428571428571,0.4036144578313253,0.4090909090909091,0.4142857142857143,0.2027027027027027,,0.0847457627118644,0.0416666666666666,0.0555555555555555,,,20.65217391304348,0.3333333333333333,,0.112781954887218,0.0683229813664596,0.088235294117647,,0.1077844311377245,0.0561224489795918,0.048780487804878,0.0847457627118644,0.0655737704918032,,,0.1111111111111111,0.0689655172413793,0.135593220338983,0.1071428571428571,,0.0263157894736842,0.3333333333333333,0.3243243243243243,0.5,0.5217391304347826,0.5,0.2297297297297297,0.3529411764705882,0.4285714285714285,0.5,0.2432432432432432,0.2222222222222222,0.2352941176470588,0.5,0.081081081081081,0.3333333333333333,0.3333333333333333,0.5,0.1216216216216216,0.1111111111111111,0.1111111111111111,,0.7272727272727273,0.25,,,,,,,0.4642857142857143,0.5384615384615384,0.0357142857142857,,0.0714285714285714,,0.527027027027027,0.1666666666666666,0.4755232394366196,0.4565777777777778,0.4765333333333333,0.1518987341772152,0.1875,0.1343283582089552,0.4328358208955223,8.472881355932202,29.146666666666672,0.3974025974025974,1.0,,0.1764705882352941,1.0,,0.0476190476190476,,,1.0,,,True,,,,,
2774,1610612766,Bernard Robinson,Bernard Robinson,2774,CHA,3630.0,60,-27,117,117,76,61.0,20.0,234,2.0,3.0,,,1.0,2.0,,4.0,2.0,6.0,,,,,,,,,,,,,4.0,13.0,,,7.0,15.0,138,,,,,1.0,1.0,2.0,5.0,,,3.0,7.0,2.0,6.0,,,,,,,,,3.0,,3.0,,,3.0,,,6.0,1.0,1.0,,4.0,,4.0,3.0,7.0,,1.0,,1.0,1.0,,,,,1.0,,,1.0,,,6.0,14.0,,,11.0,1.0,,4.0,2.0,,,,,,,7.0,76,4.0,0.25,0.25,,,,,,0.3076923076923077,,0.4,0.3076923076923077,,0.4,0.4166666666666667,0.5,0.5,,,,,,,,13.66906474820144,1.0,,0.1,0.0217391304347826,,0.0833333333333333,0.0784313725490196,0.0344827586206896,0.0714285714285714,,,0.1428571428571428,,0.0625,0.1666666666666666,0.1111111111111111,,,,,0.2307692307692307,0.6666666666666666,0.6666666666666666,,0.3076923076923077,,,,0.4615384615384615,0.3333333333333333,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,0.4,0.5,,,,,0.2307692307692307,,0.4168692307692307,,0.45274,0.25,0.25,0.0666666666666666,0.4666666666666667,11.4,,0.6495726495726496,,,,1.0,,0.1111111111111111,,,,,,True,,,,,
