EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGA,Corner3FGA,FG2A,FG3A,OpponentPoints,PenaltyFG2A,FTOffRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,FG3APct,Usage,LiveBallTurnoverPct,OffFTReboundPct,LongMidRangeFrequency,Corner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGA,PenaltyCorner3FGA,SecondChanceFG2A,PenaltyFG3A,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,ShortMidRangeFrequency,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,FG2M,FtPoints,Points,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,LongMidRangeAssists,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyFtPoints,DefLongMidRangeReboundPct,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,AtRimAssists,Fg3Pct,NonHeaveFg3Pct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,OffThreePtRebounds,NonShootingFoulsDrawn,OffThreePtReboundPct,OffCorner3ReboundPct,LongMidRangeFGM,Steals,BadPassSteals,DeadBallTurnovers,Loose Ball Fouls,Offensive Fouls,NonShootingPenaltyNonTakeFouls,OffArc3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,FTDefRebounds,DefFTReboundPct,on,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,HeaveAttempts,ThreePtAssists,Arc3Assists,Corner3Assists,DefThreePtRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Clear Path Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,OffensiveGoaltends,Assisted3sPct,SecondChanceFg3Pct,PenaltyFg3Pct,AtRimPctBlocked,LongMidRangePctBlocked,DefThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,BlockedCorner3,Corner3PctBlocked,HeaveMakes
1000,1610612752,Shandon Anderson,Shandon Anderson,1000,NYK,1214.0,20,-7,35,36,19,11.0,7.0,71,1.0,1.0,1.0,1.0,40,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,19,0.5,7.142857142857143,1.0,0.1666666666666666,0.5,0.5,0.5,0.442975,0.3896,17.1,24.3,0.5428571428571428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2037,1610612752,Jamal Crawford,Jamal Crawford,2037,NYK,401.0,7,-6,11,11,8,,4.0,22,,1.0,1.0,1.0,18,1.0,,,,1.0,1.0,1.0,1.0,,,8,0.5,20.0,1.0,,,0.5,0.5,0.45925,0.45925,11.3,23.5,0.7272727272727273,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,0.3563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552,1610612752,Michael Sweetney,Michael Sweetney,2552,NYK,1029.0,17,-10,30,31,17,11.0,4.0,61,1.0,,9.0,,33,3.0,,1.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,17,,35.29411764705882,1.0,,0.1111111111111111,,0.4444444444444444,0.5254777777777778,0.5355666666666666,3.677777777777778,,0.5666666666666667,4.0,,1.0,,1.0,1.0,,2.0,0.4444444444444444,,0.5403,4.0,4.0,1.0,1.0,1.0,1.0,2.0,6.0,2.0,14.0,1.0,1.0,3.0,1.0,2.0,8.0,4.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.6666666666666666,0.8,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.7,1.5,0.3333333333333333,0.1111111111111111,0.25,0.375,0.0714285714285714,0.3333333333333333,0.0666666666666666,0.125,0.5,0.4,1.0,0.4444444444444444,1.0,1.0,0.75,0.5,0.6666666666666666,0.5,1.0,1.0,0.3333333333333333,1.0,0.2,0.2,0.2142857142857142,0.1428571428571428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,1610612752,Kurt Thomas,Kurt Thomas,703,NYK,401.0,7,-6,11,11,8,,4.0,22,1.0,,3.0,,18,2.0,1.0,1.0,2.0,,,,,1.0,1.0,8,,26.666666666666668,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3780666666666667,0.3703499999999999,9.0,,0.7272727272727273,1.0,,1.0,,,,,,0.3333333333333333,,0.3935,1.0,1.0,1.0,1.0,,,1.0,2.0,1.0,5.0,1.0,,2.0,1.0,3.0,2.0,2.0,,,,,1.0,1.0,2.0,,1.0,,,,,3.0,0.5,0.5,0.6666666666666666,1.0,0.5,0.6666666666666666,1.0,0.5,0.625,1.0,0.5,,,1.0,,0.5,,,,,,0.3333333333333333,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,0.25,0.25,0.4,0.6,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,1610612752,Stephon Marbury,Stephon Marbury,950,NYK,597.0,10,-2,17,18,11,3.0,5.0,35,,,3.0,2.0,22,1.0,,,,,,,,,,11,0.4,22.727272727272727,,,,,0.8,0.53036,0.5725750000000001,1.9666666666666668,25.05,0.6470588235294118,1.0,,1.0,1.0,2.0,2.0,1.0,4.0,0.2,,,2.0,2.0,1.0,1.0,1.0,1.0,,2.0,,7.0,1.0,,2.0,1.0,2.0,,4.0,,,,,,,,,,,,,,2.0,,,0.6666666666666666,1.0,1.0,0.7,1.0,0.5,0.7,1.0,0.5,,,,,,,,,,,0.4,1.0,1.0,,,,,1.0,1.0,0.5,1.0,,,0.2857142857142857,0.2857142857142857,,,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,0.5,0.5,0.4,0.5,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,1610612752,Vin Baker,Vin Baker,452,NYK,185.0,3,3,5,5,2,,3.0,10,,,,,7,,,1.0,1.0,,,,,1.0,1.0,2,,12.5,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772,1610612752,Trevor Ariza,Trevor Ariza,2772,NYK,813.0,14,-1,24,25,11,11.0,3.0,49,1.0,,7.0,,22,5.0,,1.0,2.0,,,1.0,,,4.0,11,,33.33333333333333,,,0.1428571428571428,,0.1428571428571428,0.4318714285714286,0.45438,8.114285714285714,,0.4583333333333333,5.0,,1.0,,1.0,1.0,,2.0,0.7142857142857143,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,7.0,1.0,1.0,3.0,3.0,7.0,4.0,2.0,2.0,,,,1.0,1.0,2.0,,,,,,,7.0,0.6666666666666666,1.0,0.4285714285714285,1.0,0.6,0.4285714285714285,1.0,0.6,0.4375,0.75,0.5833333333333334,,,0.1428571428571428,,0.1428571428571428,0.0833333333333333,,0.5,,,0.1428571428571428,1.0,1.0,,0.2,0.2,1.0,1.0,1.0,0.2,1.0,,,0.4285714285714285,1.0,1.0,,,,,,,,,1.0,,,,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,1610612752,Jerome Williams,Jerome Williams,966,NYK,813.0,14,-1,24,25,11,11.0,3.0,49,1.0,,1.0,,22,1.0,,,4.0,,,,,,1.0,11,,3.7037037037037033,,,1.0,,,0.317,0.317,14.7,,0.4583333333333333,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,0.4285714285714285,,0.4285714285714285,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,0.5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,1610612752,Moochie Norris,Moochie Norris,983,NYK,617.0,10,-5,18,18,8,8.0,2.0,36,1.0,,2.0,,18,1.0,,,,,,,,,,8,,15.0,,,0.5,,0.5,0.4376,0.3021,8.4,,0.4444444444444444,,,,,1.0,1.0,1.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1501,1610612752,Tim Thomas,Tim Thomas,1501,NYK,116441.0,1941,-169,3725,3708,934,1023.0,436.0,7433,135.0,90.0,510.0,208.0,4115,106.0,,45.0,237.0,64.0,35.0,113.0,29.0,107.0,222.0,934,0.2896935933147632,21.450507914008977,0.5663716814159292,,0.1880222841225626,0.1253481894150417,0.5654596100278552,0.4910654225352112,0.4835873529411765,7.693333333333336,25.249999999999996,0.250738255033557,177.0,22.0,53.0,71.0,75.0,110.0,13.0,255.0,0.2465181058495821,0.1242937853107344,0.516192372881356,119.0,198.0,20.0,32.0,23.0,47.0,64.0,230.0,136.0,851.0,26.0,11.0,93.0,51.0,245.0,228.0,232.0,24.0,38.0,43.0,38.0,149.0,192.0,173.0,13.0,69.0,17.0,15.0,17.0,8.0,245.0,0.4956521739130435,0.5229357798165137,0.4509803921568627,0.490566037735849,0.4811320754716981,0.4979108635097493,0.5324675324675324,0.5254237288135594,0.5320754716981132,0.5535714285714286,0.568075117370892,0.0745098039215686,0.0903954802259887,0.113914373088685,0.0284218399401645,0.1129909365558912,0.0258175559380378,0.0361757105943152,0.0888324873096446,0.0931989924433249,0.4705882352941176,0.2757660167130919,0.601010101010101,0.672316384180791,0.5294117647058824,0.3615819209039548,0.3975155279503105,0.28125,0.4155844155844156,0.625,0.2655367231638418,0.4893617021276595,0.0904392764857881,0.1219081272084805,0.1092831962397179,0.2878965922444183,59.0,0.1489361702127659,45.0,118.0,49.0,85.0,6.0,111.0,45.0,19.0,0.4086538461538461,0.4228855721393035,0.1643454038997214,0.3813559322033898,0.3813559322033898,0.2768361581920904,0.4054054054054054,7.0,21.0,0.0172413793103448,0.0330578512396694,47.0,41.0,27.0,49.0,8.0,26.0,33.0,0.0105263157894736,0.3481481481481481,0.3507462686567164,0.7021276595744681,5.0,0.0354609929078014,False,40.0,5.0,9.0,11.0,5.0,15.0,17.0,10.0,24.0,28.0,249.0,7.0,35.0,21.0,14.0,38.0,15.0,14.0,4.0,6.0,29.0,7.0,12.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,0.976470588235294,0.4166666666666667,0.3943661971830985,0.106060606060606,0.0074074074074074,0.1095100864553314,0.0249376558603491,0.0255009107468123,0.1255060728744939,0.07,0.0428571428571428,0.4444444444444444,0.4444444444444444,0.975,0.9777777777777776,0.2,0.1168831168831168,0.5555555555555556,0.8,0.1948051948051948,0.3333333333333333,1.0,0.5,0.3469387755102041,0.0048076923076923,,,,,,,,,,,,
