EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PtsPutbacks,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,Blocked3s,BlockedCorner3,BlockedLongMidRange,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,FTOffRebounds,OffFTReboundPct,Clear Path Fouls,BlockedArc3,3SecondViolations,on,Corner3PctBlocked,OffensiveGoaltends
2229,1610612745,Mike James,Mike James,2229,HOU,5768.0,96.0,-5.0,184,184,76,85.0,32.0,368,7.0,18.0,2.0,4.0,7.0,2.0,4.0,5.0,13.0,4.0,7.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,14.0,35.0,5.0,11.0,2.0,45.0,198,1.0,3.0,2.0,4.0,,8.0,6.0,11.0,2.0,3.0,1.0,19.0,8.0,20.0,15.0,,,4.0,1.0,3.0,,3.0,2.0,5.0,2.0,,1.0,1.0,1.0,12.0,,1.0,4.0,5.0,1.0,10.0,1.0,11.0,1.0,7.0,3.0,4.0,1.0,1.0,1.0,2.0,,,3.0,,2.0,1.0,6.0,,,4.0,,,2.0,,,1.0,,1.0,1.0,19.0,76,2.0,0.2857142857142857,0.2857142857142857,1.0,0.45454545454545453,0.5,0.6666666666666666,0.45454545454545453,0.4,0.3333333333333333,0.5454545454545454,0.4673913043478261,0.5714285714285714,0.6428571428571429,0.46875,0.5714285714285714,0.6333333333333333,0.2391304347826087,,0.08571428571428572,0.16666666666666666,,,23.83177570093458,0.3333333333333333,0.125,0.08196721311475409,0.016129032258064516,0.15384615384615385,,0.10344827586206896,0.011764705882352941,0.034482758620689655,,,,,0.05263157894736842,,0.21052631578947367,0.0625,0.3,0.041666666666666664,0.391304347826087,0.3888888888888889,0.4666666666666667,0.2857142857142857,0.08695652173913043,0.5,0.5,0.2826086956521739,0.38461538461538464,0.38461538461538464,0.2,0.15217391304347827,0.5714285714285714,0.5714285714285714,1.0,0.08695652173913043,0.25,0.25,1.0,0.2857142857142857,0.2857142857142857,0.5,1.0,0.2857142857142857,0.5,1.0,0.5,0.5714285714285714,0.14285714285714285,0.5,0.07142857142857142,1.0,0.6304347826086957,0.25,0.5224815217391303,0.5341375,0.5869214285714286,0.041666666666666664,0.05405405405405406,,0.17777777777777778,0.4222222222222222,8.165714285714285,24.08181818181818,0.41304347826086957,,,,,,,,,,,,,,0.5,,,,,,,,True,,
393,1610612745,Rod Strickland,Rod Strickland,393,HOU,371.0,6.0,1.0,11,13,1,7.0,1.0,24,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,2.0,2.0,11,,,,,,,,,,,2.0,2.0,,,,,,,,,,2.0,,2.0,,,,,2.0,4.0,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,2.0,,,,,1.0,,,,,2.0,1,,,,,,,,,,,,,,,0.5,,1.0,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4077,,,,,,,1.0,20.2,,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,True,,
221,1610612745,Clar. Weatherspoon,Clar. Weatherspoon,221,HOU,22026.0,367.0,33.0,672,672,133,142.0,78.0,1344,10.0,24.0,7.0,3.0,7.0,7.0,20.0,14.0,36.0,,,,,,,,,,,,,31.0,80.0,,,26.0,88.0,695,3.0,10.0,,,3.0,9.0,7.0,16.0,,,10.0,24.0,48.0,14.0,,,,,,13.0,,10.0,3.0,13.0,3.0,,5.0,2.0,3.0,29.0,7.0,17.0,13.0,42.0,3.0,58.0,24.0,82.0,1.0,8.0,7.0,1.0,5.0,3.0,3.0,7.0,2.0,1.0,12.0,1.0,3.0,28.0,45.0,,3.0,32.0,,,13.0,,3.0,5.0,4.0,,5.0,24.0,133,1.0,0.7741935483870968,0.8275862068965517,,,,,,0.3875,0.3,0.4375,0.3875,0.3,0.4375,0.4583333333333333,0.375,0.5714285714285714,,,0.1625,0.4166666666666667,,,14.266842800528401,0.4166666666666667,0.1875,0.1590909090909091,0.07488986784140969,0.19117647058823528,0.0958904109589041,0.16566265060240964,0.08,0.1016949152542373,0.09230769230769231,0.04854368932038835,0.1276595744680851,0.038461538461538464,0.2,0.16666666666666666,0.13385826771653545,0.18518518518518517,0.21428571428571427,0.027777777777777776,0.3,0.4166666666666667,0.7142857142857143,0.8,0.25,0.35,0.4117647058823529,0.45,0.3888888888888889,0.3888888888888889,0.9285714285714286,,,,,,,,,0.7,,,,,,,0.4375,0.42857142857142855,,,,,0.3,,0.441,0.48841249999999997,0.447225,0.13978494623655913,0.13978494623655913,,0.10227272727272728,0.2727272727272727,10.23375,,0.19791666666666666,2.0,4.0,,,,,,1.0,3.0,,1.0,0.15,0.6,0.42857142857142855,0.2857142857142857,,,,,,,True,,
2857,1610612745,Andre Barrett,Andre Barrett,2857,HOU,3674.0,61.0,5.0,113,110,34,45.0,18.0,223,,3.0,,,1.0,,2.0,3.0,3.0,1.0,4.0,,2.0,,1.0,1.0,1.0,,,1.0,1.0,3.0,8.0,2.0,5.0,6.0,18.0,117,,,,2.0,,,2.0,3.0,1.0,2.0,6.0,13.0,6.0,,6.0,,,1.0,1.0,1.0,,7.0,,7.0,,,3.0,,4.0,14.0,,1.0,,1.0,,1.0,1.0,2.0,,4.0,1.0,3.0,3.0,3.0,2.0,3.0,1.0,,6.0,,2.0,4.0,8.0,,,8.0,,,1.0,,3.0,,,,,13.0,34,3.0,1.0,1.0,1.0,0.4,,0.5,0.4,0.375,,0.6666666666666666,0.46153846153846156,,0.7,0.5294117647058824,,0.7222222222222222,0.38461538461538464,,0.125,0.3333333333333333,,,16.91176470588235,0.5,,0.029411764705882353,0.02564102564102564,,,0.021739130434782608,0.017857142857142856,,,0.1111111111111111,,,,,0.07142857142857142,,,,0.23076923076923078,,,,0.15384615384615385,,,0.23076923076923078,1.0,1.0,1.0,0.3076923076923077,0.25,0.25,1.0,0.07692307692307693,1.0,1.0,1.0,,1.0,,,,,,0.2,,0.2,,0.2,1.0,0.6153846153846154,1.0,0.4720769230769231,0.496575,0.4666,0.07142857142857142,0.1111111111111111,,,0.7222222222222222,7.675000000000001,23.96,0.3008849557522124,,,,,,,,,,,,,,,,,,,,,,True,,
1765,1610612745,Torraye Braggs,Torraye Braggs,1765,HOU,128.0,2.0,-4.0,5,5,5,1.0,,10,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,2.0,6,,,,,,,1.0,1.0,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5,,1.0,1.0,,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,0.5228,,0.5228,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,
2558,1610612745,Reece Gaines,Reece Gaines,2558,HOU,2746.0,46.0,-9.0,90,89,47,49.0,13.0,179,4.0,5.0,1.0,3.0,3.0,1.0,1.0,,3.0,1.0,3.0,,,1.0,2.0,,4.0,,1.0,,1.0,5.0,9.0,1.0,7.0,2.0,15.0,89,1.0,1.0,,1.0,,2.0,4.0,7.0,1.0,3.0,2.0,13.0,2.0,8.0,3.0,,,4.0,,,,,1.0,1.0,1.0,,,,,3.0,,,3.0,4.0,,7.0,,7.0,,1.0,,1.0,2.0,,1.0,,1.0,,2.0,1.0,1.0,2.0,4.0,,,2.0,,,,,1.0,,,,,13.0,47,1.0,0.2,0.2,1.0,0.14285714285714285,,0.3333333333333333,0.14285714285714285,0.5555555555555556,1.0,0.5714285714285714,0.40625,0.5,0.55,0.4411764705882353,0.5,0.5909090909090909,0.4375,,,,,,18.627450980392158,1.0,,0.1111111111111111,,0.3333333333333333,,0.15555555555555556,,,,,,,0.2,0.2,,0.2,0.5,,0.3125,0.8,0.8,0.25,0.0625,1.0,1.0,0.1875,,,,0.1875,0.3333333333333333,0.3333333333333333,1.0,0.25,,,,0.5,,,,0.5,,,0.3,1.0,0.2,0.5,0.1,,0.75,,0.509859375,0.6246,0.48567499999999997,,,,0.13333333333333333,0.8666666666666667,7.477777777777778,24.714285714285715,0.5222222222222223,1.0,,,,,,,,,,,,,,1.0,,,,,,,True,,
1731,1610612745,Tyronn Lue,Tyronn Lue,1731,HOU,966.0,16.0,-16.0,28,28,13,10.0,4.0,56,1.0,1.0,,1.0,1.0,,,,2.0,,,,,,,,1.0,,,,,1.0,3.0,,1.0,1.0,3.0,32,,,,,,,1.0,2.0,,,1.0,3.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,2.0,3.0,,,2.0,,,,,1.0,,,,,3.0,13,,,,,,,,,0.3333333333333333,,0.5,0.25,,0.5,0.3,,0.5,0.25,,,,,,18.75,,,,,,,,,,,,,,,,,,,,0.25,1.0,1.0,,,,,0.5,,,,,,,,0.25,,,,,,,,,,,0.5,1.0,,,,,0.5,,0.41091249999999996,,0.429,,,,,1.0,12.433333333333332,25.6,0.4642857142857143,,,,1.0,,,,,,,,,,,,,,,,,,True,,
754,1610612745,Jim Jackson,Jim Jackson,754,HOU,16153.0,269.0,40.0,518,517,138,140.0,67.0,1035,3.0,5.0,,1.0,1.0,2.0,6.0,15.0,25.0,10.0,24.0,1.0,1.0,2.0,5.0,8.0,25.0,2.0,3.0,1.0,3.0,20.0,36.0,18.0,49.0,5.0,99.0,477,2.0,3.0,3.0,4.0,,13.0,5.0,8.0,3.0,8.0,,19.0,20.0,20.0,54.0,,1.0,24.0,8.0,1.0,,14.0,2.0,16.0,1.0,1.0,3.0,7.0,4.0,34.0,2.0,1.0,5.0,22.0,4.0,31.0,3.0,34.0,1.0,3.0,2.0,1.0,10.0,1.0,6.0,7.0,4.0,1.0,17.0,1.0,4.0,13.0,20.0,2.0,2.0,5.0,1.0,2.0,2.0,,,,,,,19.0,138,1.0,0.5,0.5263157894736842,1.0,0.3673469387755102,0.75,0.375,0.375,0.5555555555555556,0.6666666666666666,0.625,0.5529411764705883,0.9285714285714286,0.59375,0.563953488372093,0.9285714285714286,0.59375,0.5764705882352941,,0.027777777777777776,0.2,,,17.28187919463087,0.5882352941176471,0.2,0.10138248847926268,0.0053475935828877,0.08196721311475409,0.03389830508474576,0.09712230215827339,0.012195121951219513,0.02127659574468085,,,0.029411764705882353,0.04,0.07692307692307693,0.14285714285714285,0.1,0.08888888888888889,0.0625,0.022222222222222223,0.058823529411764705,0.6,0.75,0.3333333333333333,0.07058823529411765,0.3333333333333333,0.3333333333333333,0.29411764705882354,0.6,0.6,0.6,0.2823529411764706,0.4166666666666667,0.4166666666666667,1.0,0.29411764705882354,0.32,0.32,1.0,,0.14285714285714285,1.0,1.0,0.42857142857142855,0.6666666666666666,1.0,0.0625,1.0,0.3125,0.4,0.1875,0.3333333333333333,0.6352941176470588,0.3333333333333333,0.5060494047619046,0.50965,0.4854233333333333,0.023255813953488372,0.05405405405405406,,0.13131313131313133,0.1919191919191919,15.241666666666667,24.84489795918367,0.26640926640926643,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,True,,
2411,1610612745,Bostjan Nachbar,Bostjan Nachbar,2411,HOU,404.0,7.0,-6.0,11,12,4,6.0,3.0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36363636363636365,,,,,,,,,,,,,,,,,,,,,,True,,
369,1610612745,Charlie Ward,Charlie Ward,369,HOU,12.0,,-1.0,1,1,1,1.0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,
452,1610612745,Vin Baker,Vin Baker,452,HOU,80.0,1.0,,4,3,4,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,
133,1610612745,David Wesley,David Wesley,133,HOU,39005.0,650.0,78.0,1225,1231,414,449.0,142.0,2456,16.0,30.0,2.0,2.0,6.0,2.0,6.0,21.0,54.0,12.0,33.0,1.0,2.0,4.0,8.0,17.0,44.0,4.0,6.0,6.0,12.0,39.0,90.0,29.0,77.0,28.0,193.0,1220,1.0,7.0,5.0,8.0,,17.0,9.0,23.0,10.0,20.0,14.0,62.0,56.0,22.0,75.0,12.0,,44.0,17.0,6.0,2.0,45.0,12.0,57.0,8.0,4.0,16.0,19.0,10.0,126.0,2.0,2.0,16.0,31.0,1.0,48.0,5.0,53.0,,24.0,13.0,11.0,18.0,4.0,14.0,10.0,4.0,2.0,28.0,2.0,7.0,17.0,51.0,2.0,3.0,37.0,3.0,3.0,14.0,1.0,3.0,5.0,2.0,1.0,5.0,62.0,414,13.0,0.717948717948718,0.717948717948718,0.8620689655172413,0.37662337662337664,0.625,0.5,0.37662337662337664,0.43333333333333335,0.14285714285714285,0.391304347826087,0.4940119760479042,0.5666666666666667,0.5581395348837209,0.521978021978022,0.5666666666666667,0.5849056603773585,0.46107784431137727,0.025974025974025976,0.06666666666666667,0.13333333333333333,0.018518518518518517,,15.184381778741866,0.6428571428571429,0.02702702702702703,0.06638115631691649,0.004866180048661801,0.10126582278481013,0.012269938650306749,0.0752,0.006968641114982578,0.009345794392523364,0.00847457627118644,,0.017241379310344827,,0.046153846153846156,0.07534246575342465,0.07329842931937172,0.11475409836065574,0.05555555555555555,,0.17964071856287425,0.5333333333333333,0.6153846153846154,0.6875,0.03592814371257485,0.3333333333333333,0.4,0.32335329341317365,0.3888888888888889,0.39622641509433965,0.8095238095238095,0.19760479041916168,0.36363636363636365,0.3870967741935484,0.9166666666666666,0.2634730538922156,0.38636363636363635,0.38636363636363635,0.8235294117647058,0.13333333333333333,0.13333333333333333,0.5,1.0,0.4,0.6666666666666666,1.0,0.13953488372093023,0.3333333333333333,0.18604651162790697,0.5,0.27906976744186046,0.5,0.6407185628742516,0.38636363636363635,0.5228239520958086,0.528235,0.5120918604651161,0.08379888268156424,0.13861386138613863,0.01282051282051282,0.08808290155440414,0.32124352331606215,12.193333333333335,24.32857142857143,0.3379591836734694,,,1.0,,,,,2.0,2.0,,,0.16666666666666666,0.4,,,,1.0,0.025,,,,False,0.06060606060606061,
1503,1610612745,Tracy McGrady,Tracy McGrady,1503,HOU,92178.0,1536.0,173.0,2835,2816,806,892.0,321.0,5651,109.0,191.0,34.0,24.0,47.0,31.0,84.0,138.0,333.0,2.0,9.0,1.0,2.0,,3.0,74.0,207.0,6.0,13.0,29.0,88.0,278.0,608.0,76.0,216.0,207.0,991.0,2862,30.0,58.0,7.0,15.0,11.0,92.0,58.0,135.0,29.0,91.0,81.0,284.0,180.0,376.0,111.0,117.0,5.0,202.0,74.0,22.0,3.0,151.0,71.0,222.0,38.0,33.0,73.0,31.0,47.0,515.0,11.0,30.0,45.0,145.0,10.0,200.0,43.0,243.0,17.0,61.0,37.0,24.0,67.0,7.0,45.0,27.0,22.0,5.0,94.0,6.0,24.0,33.0,88.0,4.0,6.0,275.0,25.0,3.0,112.0,13.0,19.0,20.0,14.0,4.0,21.0,284.0,806,17.0,0.3237410071942446,0.3333333333333333,0.4868421052631579,0.35185185185185186,0.4666666666666667,0.31868131868131866,0.36018957345971564,0.45723684210526316,0.5172413793103449,0.42962962962962964,0.47572815533980584,0.5547945205479452,0.4491150442477876,0.5255047821466525,0.56875,0.5201465201465202,0.2621359223300971,0.013888888888888888,0.03618421052631579,0.07329842931937172,0.009009009009009009,0.014492753623188406,32.28321896444167,0.7127659574468085,0.1,0.1345083487940631,0.031880977683315624,0.1388888888888889,0.028350515463917526,0.1355206847360913,0.030850263355906696,0.052845528455284556,0.030303030303030304,0.02088167053364269,0.01858736059479554,0.05042016806722689,0.1,0.12457912457912458,0.1596806387225549,0.14112903225806453,0.13157894736842105,0.03953488372093023,0.23179611650485438,0.5706806282722513,0.615819209039548,0.3119266055045872,0.10194174757281553,0.36904761904761907,0.3924050632911392,0.404126213592233,0.4144144144144144,0.41818181818181815,0.3188405797101449,0.010922330097087379,0.2222222222222222,0.2222222222222222,,0.2512135922330097,0.357487922705314,0.3627450980392157,0.5,0.4657534246575342,0.0273972602739726,0.5,,0.1780821917808219,0.46153846153846156,0.8333333333333334,0.2079646017699115,0.5106382978723404,0.01327433628318584,,0.3893805309734513,0.32954545454545453,0.49393203883495146,0.36633663366336633,0.4650165850673195,0.47301090909090904,0.4576418552036199,0.13557483731019523,0.16115107913669063,0.05726872246696035,0.09283551967709384,0.2865792129162462,11.73618421052632,26.215740740740745,0.28430335097001763,22.0,16.0,3.0,,2.0,1.0,1.0,2.0,11.0,2.0,,0.05952380952380952,0.5238095238095238,0.3870967741935484,0.6470588235294118,0.2727272727272727,2.0,0.02564102564102564,,,,False,,
1508,1610612745,Maurice Taylor,Maurice Taylor,1508,HOU,38033.0,634.0,7.0,1179,1164,301,313.0,106.0,2343,41.0,71.0,12.0,12.0,16.0,20.0,37.0,28.0,84.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,3.0,,,1.0,2.0,89.0,192.0,3.0,7.0,21.0,208.0,1178,8.0,22.0,1.0,1.0,3.0,22.0,23.0,43.0,2.0,4.0,11.0,63.0,114.0,64.0,9.0,,,3.0,1.0,18.0,,29.0,10.0,39.0,5.0,5.0,17.0,8.0,4.0,88.0,7.0,17.0,22.0,59.0,10.0,91.0,26.0,117.0,3.0,12.0,9.0,3.0,21.0,5.0,12.0,19.0,9.0,2.0,40.0,3.0,9.0,51.0,81.0,5.0,8.0,35.0,5.0,,17.0,,3.0,8.0,4.0,3.0,8.0,63.0,301,4.0,0.6404494382022472,0.6627906976744186,1.0,0.42857142857142855,1.0,0.5,0.42857142857142855,0.4635416666666667,0.36363636363636365,0.5348837209302325,0.46984924623115576,0.41304347826086957,0.5531914893617021,0.48598130841121495,0.4230769230769231,0.5727272727272728,0.035175879396984924,,0.09375,0.19718309859154928,0.011904761904761904,,19.58365458750964,0.525,0.29411764705882354,0.12854030501089325,0.043701799485861184,0.16666666666666666,0.04827586206896552,0.13705583756345177,0.0449438202247191,0.017699115044247787,0.06862745098039216,0.04597701149425287,0.052083333333333336,0.04081632653061224,0.14814814814814814,0.1282051282051282,0.11965811965811966,0.1717171717171717,0.15151515151515152,0.03409090909090909,0.35678391959798994,0.5774647887323944,0.7192982456140351,0.7073170731707317,0.18592964824120603,0.5405405405405406,0.5882352941176471,0.4221105527638191,0.3333333333333333,0.3373493975903614,0.6785714285714286,0.020100502512562814,0.5,0.5,1.0,0.01507537688442211,0.3333333333333333,0.3333333333333333,1.0,0.5217391304347826,0.043478260869565216,1.0,1.0,,,,0.3404255319148936,0.75,0.0425531914893617,0.5,0.0425531914893617,0.5,0.39195979899497485,0.3333333333333333,0.4531695979899497,0.48135333333333324,0.4435180851063829,0.08056872037914692,0.08333333333333333,,0.10576923076923077,0.30288461538461536,10.141666666666666,23.914285714285715,0.2553011026293469,4.0,6.0,2.0,,,,,1.0,4.0,,2.0,0.08108108108108109,0.5,0.45,0.3333333333333333,,2.0,0.06666666666666667,,,2.0,False,,
1909,1610612745,Scott Padgett,Scott Padgett,1909,HOU,35783.0,596.0,148.0,1101,1092,385,389.0,146.0,2193,13.0,28.0,10.0,4.0,10.0,1.0,2.0,15.0,39.0,3.0,12.0,1.0,4.0,3.0,7.0,28.0,66.0,2.0,3.0,8.0,18.0,29.0,69.0,31.0,78.0,15.0,166.0,1040,9.0,16.0,3.0,7.0,1.0,28.0,8.0,19.0,11.0,25.0,9.0,58.0,42.0,16.0,90.0,3.0,,66.0,28.0,10.0,2.0,26.0,11.0,37.0,9.0,2.0,13.0,7.0,6.0,85.0,14.0,13.0,14.0,64.0,11.0,89.0,28.0,117.0,,24.0,12.0,12.0,8.0,2.0,5.0,8.0,3.0,2.0,16.0,1.0,8.0,41.0,79.0,8.0,2.0,20.0,,,6.0,,4.0,3.0,3.0,,3.0,58.0,385,13.0,0.7241379310344828,0.875,0.967741935483871,0.3974358974358974,0.42857142857142855,0.44,0.3974358974358974,0.42028985507246375,0.5625,0.42105263157894735,0.5136054421768708,0.5869565217391305,0.5568181818181818,0.5286624203821656,0.5833333333333334,0.58,0.5306122448979592,0.02564102564102564,0.14492753623188406,0.2857142857142857,0.05128205128205128,0.015151515151515152,13.57927786499215,0.5,0.24444444444444444,0.14918414918414918,0.034574468085106384,0.10606060606060606,0.07216494845360824,0.13903743315508021,0.04736842105263158,0.05,0.03409090909090909,0.023809523809523808,0.08333333333333333,0.04,0.10655737704918032,0.1523809523809524,0.17326732673267325,0.09278350515463918,0.14285714285714285,,0.19047619047619047,0.4642857142857143,0.65,0.5384615384615384,0.013605442176870748,0.5,0.5,0.2653061224489796,0.38461538461538464,0.40540540540540543,0.8666666666666667,0.08163265306122448,0.25,0.2727272727272727,1.0,0.4489795918367347,0.42424242424242425,0.4307692307692308,0.9642857142857143,0.43478260869565216,0.17391304347826086,0.25,1.0,0.13043478260869565,0.6666666666666666,1.0,0.22727272727272727,0.4,0.1590909090909091,0.42857142857142855,0.4090909090909091,0.4444444444444444,0.7210884353741497,0.42424242424242425,0.508162925170068,0.5196625,0.5124261363636363,0.0392156862745098,0.08,,0.1686746987951807,0.3493975903614458,10.8231884057971,25.007692307692302,0.3496821071752952,6.0,10.0,1.0,,,,,,1.0,,,,0.3333333333333333,1.0,0.6,0.16666666666666666,1.0,0.029411764705882353,,,,False,0.08333333333333333,
