EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFtPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,LostBallTurnovers,Offensive Fouls,BlockedAtRim,BlockedShortMidRange,DefensiveGoaltends,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,SelfOReb,LostBallOutOfBoundsTurnovers,SelfORebPct,Defensive 3 Seconds Violations,HeaveAttempts,SecondChanceCorner3FGA,StepOutOfBoundsTurnovers,Technical Free Throw Trips,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,ThreePtShootingFoulsDrawn,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,on,Clear Path Fouls,Blocked3s,BlockedArc3,BlockedCorner3,Arc3PctBlocked,3SecondViolations,OffensiveGoaltends,3pt And 1 Free Throw Trips
1517,1610612758,Bobby Jackson,Bobby Jackson,1517,SAC,605.0,10,6,21,23,16,12,3.0,44,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,9.0,19,1.0,2.0,2.0,6.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2,2,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,16,0.6666666666666666,1.0,1.0,1.0,1.125,1.0,1.125,1.0,0.75,20.0,1.0,0.2,0.1666666666666666,0.2857142857142857,0.25,0.5,1.0,1.0,1.0,0.25,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.75,1.0,0.5240125,0.4919333333333333,0.6666666666666666,21.0,23.633333333333336,0.7619047619047619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1749,1610612758,Cuttino Mobley,Cuttino Mobley,1749,SAC,18146.0,302,20,584,588,213,166,77.0,1172,47.0,3.0,4.0,,1.0,7.0,24.0,2.0,7.0,87.0,10.0,28.0,127.0,637,38.0,2.0,8.0,46.0,30.0,,24.0,7.0,13.0,20.0,2.0,47.0,21,24,26,11.0,10.0,11.0,11.0,15.0,9.0,15.0,46.0,213,1.0,0.3571428571428571,0.25,0.3571428571428571,0.4869565217391304,0.3478260869565217,0.516260162601626,0.4259259259259259,0.2434782608695652,20.3240058910162,0.7333333333333333,0.1099476439790576,0.0975609756097561,0.08,0.408695652173913,0.0347826086956521,0.75,0.75,1.0,0.208695652173913,0.2916666666666667,0.2916666666666667,0.0217391304347826,,0.1521739130434782,0.2857142857142857,0.4521739130434782,0.2916666666666667,0.4697743478260869,0.4586456521739131,0.3622047244094488,12.24252873563218,25.164285714285715,0.3647260273972603,13.0,24.0,2.0,3.0,5.0,12.0,9.0,16.0,19.0,1.0,4.0,41.0,15.0,2.0,3.0,1.0,4.0,1.0,8.0,13.0,14.0,22.0,60.0,4.0,5.0,7.0,4.0,3.0,5.0,6.0,2.0,3.0,2.0,1.0,2.0,4.0,1.0,2.0,4.0,2.0,18.0,2.0,6.0,4.0,2.0,2.0,2.0,2.0,1.0,0.2682926829268293,0.282051282051282,0.25,0.4712643678160919,0.6666666666666666,0.3421052631578947,0.5,0.5,0.057471264367816,0.1666666666666666,0.0212765957446808,0.009090909090909,0.0545454545454545,0.0071942446043165,0.0294117647058823,0.0434782608695652,0.1578947368421052,0.05,0.0666666666666666,1.0,0.208695652173913,0.5416666666666666,0.65,0.3076923076923077,0.1391304347826087,0.5625,0.5625,0.4042553191489361,0.4130434782608695,0.3684210526315789,1.0,0.4285714285714285,0.6666666666666666,0.5714285714285714,0.25,1.0,0.2608695652173913,0.4166666666666667,0.5236699999999999,0.0504201680672268,0.0659340659340659,0.0629921259842519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1903,1610612758,Kenny Thomas,Kenny Thomas,1903,SAC,16203.0,270,2,519,522,174,113,70.0,1041,44.0,,,,,,1.0,,1.0,88.0,,1.0,104.0,557,20.0,,1.0,29.0,,,1.0,,18.0,28.0,2.0,66.0,29,52,75,9.0,7.0,13.0,10.0,18.0,17.0,29.0,29.0,174,,,,,0.4606741573033708,0.4285714285714285,0.4952380952380952,0.5178571428571429,0.0112359550561797,20.53422370617696,0.7222222222222222,0.1676300578034682,0.198237885462555,0.2,0.4943820224719101,,,,,0.0112359550561797,,,,,0.0476190476190476,,0.4044943820224719,,0.4667102272727272,0.44604,0.2788461538461538,10.186363636363636,37.9,0.3352601156069364,17.0,35.0,7.0,14.0,6.0,8.0,6.0,9.0,18.0,,,41.0,22.0,8.0,20.0,,,6.0,22.0,9.0,11.0,40.0,42.0,10.0,7.0,10.0,8.0,2.0,8.0,8.0,19.0,16.0,23.0,2.0,1.0,5.0,,2.0,5.0,1.0,34.0,2.0,13.0,5.0,4.0,1.0,4.0,2.0,1.0,0.4878048780487805,0.5555555555555556,,0.4659090909090909,0.4,0.45,0.4,0.4583333333333333,0.0795454545454545,0.1714285714285714,,0.0989583333333333,0.2962962962962963,0.089430894308943,0.1333333333333333,0.1395348837209302,0.1647058823529411,0.2857142857142857,0.3333333333333333,0.5,0.3932584269662921,0.4857142857142857,0.5862068965517241,0.4117647058823529,0.1011235955056179,0.6666666666666666,0.75,0.4090909090909091,0.4090909090909091,0.6111111111111112,,0.7,0.5,,,,0.3809523809523809,0.75,0.5135833333333333,0.13,0.1313131313131313,0.2115384615384615,3.0,1.0,7.0,3.0,3.0,1.0,2.0,1.0,0.1111111111111111,0.3181818181818182,0.0526315789473684,0.0555555555555555,0.075,0.0869565217391304,0.0434782608695652,0.125,0.3333333333333333,0.1428571428571428,,,,,,,,,,,,,,,,,,True,,,,,,,,
2230,1610612758,Maurice Evans,Maurice Evans,2230,SAC,11190.0,186,10,351,356,86,79,58.0,707,17.0,2.0,7.0,,3.0,1.0,3.0,,1.0,43.0,3.0,10.0,58.0,386,9.0,,4.0,11.0,6.0,3.0,3.0,1.0,6.0,10.0,1.0,24.0,16,22,39,9.0,5.0,3.0,,7.0,3.0,15.0,11.0,86,0.6666666666666666,0.3,,0.3,0.4811320754716981,0.2307692307692307,0.5178571428571429,0.3666666666666666,0.1886792452830188,15.107913669064748,0.4285714285714285,0.1221374045801526,0.1212121212121212,0.0681818181818181,0.320754716981132,0.1320754716981132,0.2857142857142857,0.2857142857142857,1.0,0.0566037735849056,0.3333333333333333,0.3333333333333333,0.2307692307692307,,0.0769230769230769,,0.5094339622641509,0.3333333333333333,0.5031801886792453,0.4886153846153846,0.1896551724137931,9.518604651162793,24.12,0.245014245014245,8.0,17.0,2.0,5.0,1.0,4.0,6.0,9.0,7.0,,,21.0,7.0,3.0,6.0,,,3.0,9.0,3.0,5.0,26.0,16.0,4.0,3.0,4.0,,4.0,2.0,3.0,13.0,4.0,17.0,4.0,1.0,4.0,1.0,2.0,2.0,,8.0,2.0,4.0,1.0,2.0,,2.0,1.0,5.0,0.6190476190476191,0.6842105263157895,,0.4883720930232558,0.5,0.3333333333333333,0.5,0.5625,0.0697674418604651,0.1764705882352941,,0.0921985815602836,0.1176470588235294,0.0971428571428571,0.1136363636363636,0.1379310344827586,0.1551724137931034,0.0689655172413793,0.4,0.5,0.320754716981132,0.4705882352941176,0.5714285714285714,0.75,0.1698113207547169,0.6666666666666666,0.6666666666666666,0.4117647058823529,0.4117647058823529,0.5714285714285714,,0.8333333333333334,0.4,,,,0.3076923076923077,0.25,0.58224,0.0727272727272727,0.0888888888888888,0.1551724137931034,4.0,,2.0,3.0,,1.0,1.0,,,0.1428571428571428,,0.1176470588235294,0.0526315789473684,0.1016949152542373,0.0833333333333333,0.2,0.5,,1.0,1.0,0.04,,,,,,,,,,,,,,,True,,,,,,,,
722,1610612758,Corliss Williamson,Corliss Williamson,722,SAC,28293.0,472,21,910,918,282,220,131.0,1828,34.0,,,,,,,,,167.0,,,223.0,1000,41.0,,,59.0,,,,,29.0,35.0,1.0,76.0,36,50,81,12.0,8.0,11.0,6.0,26.0,40.0,74.0,59.0,282,,,,,0.4730538922155688,0.4146341463414634,0.554726368159204,0.5267857142857143,,21.274601686972822,0.4230769230769231,0.116504854368932,0.1083123425692695,0.127906976744186,0.2035928143712574,,,,,,,,,,,,0.4251497005988024,,0.4757095808383232,0.5047097560975611,0.2645739910313901,6.492215568862278,,0.3098901098901099,46.0,71.0,13.0,20.0,13.0,24.0,22.0,62.0,11.0,,,79.0,65.0,17.0,31.0,,,11.0,45.0,17.0,25.0,80.0,78.0,18.0,17.0,6.0,4.0,2.0,13.0,15.0,26.0,7.0,31.0,4.0,3.0,15.0,6.0,2.0,8.0,7.0,79.0,11.0,37.0,8.0,3.0,1.0,3.0,1.0,10.0,0.5063291139240507,0.5714285714285714,,0.4730538922155688,0.5483870967741935,0.4146341463414634,0.5483870967741935,0.5921052631578947,0.1017964071856287,0.1408450704225352,0.0294117647058823,0.0749279538904899,0.0795454545454545,0.0678733031674208,0.0526315789473684,0.0845070422535211,0.125,0.0714285714285714,0.1111111111111111,0.3333333333333333,0.4251497005988024,0.647887323943662,0.7540983606557377,0.5434782608695652,0.3712574850299401,0.3548387096774194,0.3928571428571428,0.3235294117647059,0.3333333333333333,0.8181818181818182,,0.6451612903225806,0.65,,,,0.5853658536585366,0.5416666666666666,0.5139230769230769,0.1917098445595854,0.1917098445595854,0.2017937219730941,4.0,1.0,7.0,5.0,3.0,2.0,,,0.0967741935483871,0.1555555555555555,0.03125,0.0421052631578947,0.0864197530864197,0.0818713450292397,0.054054054054054,,0.2727272727272727,0.2307692307692307,3.0,1.0,0.0422535211267605,1.0,,,,,,,,,,,,,,True,,,,,,,,
2443,1610612758,Darius Songaila,Darius Songaila,2443,SAC,9384.0,156,9,304,302,82,71,44.0,606,33.0,,,,,,2.0,,2.0,63.0,,2.0,82.0,366,18.0,,2.0,21.0,,,1.0,,11.0,12.0,1.0,25.0,16,24,37,2.0,1.0,3.0,2.0,3.0,14.0,20.0,21.0,82,,,,,0.5230769230769231,0.45,0.5774647887323944,0.4772727272727273,0.0307692307692307,20.670391061452516,1.0,0.1632653061224489,0.136,0.238095238095238,0.5076923076923077,,,,,0.0307692307692307,,,,,0.1,,0.3230769230769231,,0.466415625,0.5095578947368422,0.2560975609756097,11.446031746031748,32.95,0.2697368421052631,14.0,19.0,4.0,6.0,4.0,8.0,4.0,11.0,16.0,,,34.0,14.0,4.0,8.0,,,3.0,11.0,9.0,3.0,48.0,20.0,8.0,3.0,1.0,1.0,,5.0,5.0,8.0,1.0,13.0,1.0,,,,,,,16.0,4.0,9.0,1.0,3.0,,3.0,2.0,2.0,0.7058823529411765,0.8,,0.5396825396825397,0.5,0.5,0.5,0.6111111111111112,0.0476190476190476,0.0526315789473684,,0.0689655172413793,0.037037037037037,0.0816326530612244,,0.217391304347826,0.1111111111111111,0.0434782608695652,,0.6666666666666666,0.2923076923076923,0.7368421052631579,0.7777777777777778,0.5714285714285714,0.1692307692307692,0.3636363636363636,0.4444444444444444,0.4848484848484848,0.4848484848484848,0.8125,,0.75,0.6666666666666666,,,,0.4,0.5,0.5123,0.1285714285714285,0.1323529411764706,0.1341463414634146,4.0,1.0,7.0,1.0,,3.0,,,0.1818181818181818,0.4666666666666667,0.1,0.1290322580645161,0.1612903225806451,0.046875,0.1481481481481481,,0.75,,1.0,,0.037037037037037,,1.0,,,,,,,,,,,,,True,,,,,,,,
2755,1610612758,Kevin Martin,Kevin Martin,2755,SAC,4347.0,72,36,145,144,44,31,22.0,289,8.0,1.0,3.0,,1.0,1.0,5.0,,2.0,15.0,2.0,8.0,27.0,134,2.0,,3.0,3.0,3.0,3.0,5.0,1.0,1.0,2.0,,5.0,3,6,7,2.0,1.0,1.0,1.0,1.0,2.0,5.0,3.0,44,0.5,0.25,,0.25,0.4782608695652174,0.2,0.5,0.25,0.3478260869565217,16.374269005847953,1.0,0.0555555555555555,0.0833333333333333,,0.3478260869565217,0.1304347826086956,0.3333333333333333,0.3333333333333333,1.0,0.217391304347826,0.2,0.2,0.2,,0.4,,0.4782608695652174,0.2,0.4567934782608695,0.51418,0.1111111111111111,12.6,24.2125,0.3034482758620689,2.0,3.0,,,,1.0,1.0,4.0,5.0,,,8.0,5.0,1.0,1.0,,,1.0,3.0,1.0,1.0,8.0,8.0,2.0,1.0,1.0,,1.0,1.0,,1.0,3.0,1.0,1.0,,,,,,,8.0,,3.0,1.0,1.0,1.0,1.0,1.0,,0.5,0.5714285714285714,,0.5333333333333333,1.0,0.5,1.0,0.75,0.0666666666666666,,,0.0172413793103448,0.1666666666666666,0.0136986301369863,,,0.1153846153846153,0.1764705882352941,,1.0,0.1304347826086956,0.6666666666666666,0.6666666666666666,0.5,0.1739130434782608,0.25,0.3333333333333333,0.625,0.625,0.6,,,,,,,0.2,,0.4018,0.1153846153846153,0.1666666666666666,0.1111111111111111,,,,,,,,,0.25,,,,0.0476190476190476,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
731,1610612758,Greg Ostertag,Greg Ostertag,731,SAC,3297.0,55,21,109,110,22,21,18.0,219,2.0,,,,,,1.0,,1.0,10.0,,1.0,5.0,103,1.0,,1.0,,,,1.0,,5.0,8.0,,19.0,7,14,21,1.0,,4.0,2.0,5.0,8.0,10.0,,22,,,,,0.1818181818181818,,0.2083333333333333,,0.0909090909090909,12.97709923664122,0.8,0.175,0.2142857142857142,0.1,0.1818181818181818,,,,,0.0909090909090909,,,,,0.5,,0.5454545454545454,,0.49315,0.442925,,5.7,25.0,0.2018348623853211,1.0,5.0,1.0,3.0,,,,3.0,1.0,,1.0,2.0,1.0,1.0,3.0,,1.0,1.0,3.0,,,2.0,2.0,2.0,,3.0,1.0,2.0,2.0,3.0,6.0,5.0,7.0,1.0,1.0,1.0,,1.0,2.0,,3.0,1.0,2.0,,1.0,,1.0,1.0,,0.5,1.0,,0.2,0.3333333333333333,,0.25,0.3,,,,0.12,0.3125,0.1166666666666666,0.25,0.4,0.16,0.3333333333333333,,1.0,0.4545454545454545,0.2,0.2,,0.2727272727272727,,,0.5,0.5,1.0,,0.75,0.3333333333333333,0.25,,,,,0.5712375,0.1666666666666666,0.1818181818181818,0.6,1.0,,2.0,2.0,,1.0,,,,0.5,,0.1,0.0666666666666666,0.1111111111111111,,0.3333333333333333,,,1.0,,0.1111111111111111,,,,,,,,,,,,,,,True,,,,,,,,
1710,1610612758,Mike Bibby,Mike Bibby,1710,SAC,18310.0,305,-15,595,596,200,147,79.0,1191,51.0,1.0,5.0,,1.0,16.0,42.0,4.0,13.0,83.0,17.0,47.0,155.0,660,29.0,4.0,14.0,50.0,48.0,3.0,42.0,16.0,42.0,50.0,2.0,108.0,19,24,29,12.0,10.0,11.0,8.0,25.0,8.0,21.0,50.0,200,0.9411764705882352,0.3617021276595745,0.2857142857142857,0.3617021276595745,0.473076923076923,0.4186046511627907,0.5134228187919463,0.4807692307692308,0.3615384615384615,25.217391304347824,0.44,0.095,0.0930232558139534,0.0769230769230769,0.3923076923076923,0.0384615384615384,0.2,0.2,1.0,0.3230769230769231,0.3809523809523809,0.3809523809523809,0.0232558139534883,,0.3023255813953488,0.3076923076923077,0.5538461538461539,0.3809523809523809,0.4945784615384616,0.4830034883720931,0.3225806451612903,12.66385542168675,25.22340425531915,0.3361344537815126,16.0,25.0,,1.0,7.0,10.0,2.0,7.0,18.0,2.0,5.0,36.0,32.0,1.0,7.0,2.0,8.0,1.0,9.0,12.0,14.0,30.0,42.0,,3.0,8.0,5.0,3.0,23.0,17.0,3.0,5.0,5.0,2.0,7.0,14.0,,2.0,14.0,2.0,42.0,2.0,14.0,7.0,1.0,,1.0,,4.0,0.4166666666666667,0.4166666666666667,0.25,0.4337349397590361,0.1428571428571428,0.4137931034482758,0.2666666666666666,0.2666666666666666,0.036144578313253,0.08,0.0196078431372549,0.0141509433962264,0.0862068965517241,0.0141843971631205,0.0172413793103448,0.0217391304347826,0.1372549019607843,0.1136363636363636,,,0.1923076923076923,0.64,0.6956521739130435,0.375,0.0538461538461538,0.2857142857142857,0.2857142857142857,0.3529411764705882,0.36,0.5,0.9375,0.0666666666666666,,0.3333333333333333,0.4,1.0,0.2325581395348837,0.7,0.4911307692307693,0.0985915492957746,0.1473684210526315,0.0580645161290322,1.0,1.0,,3.0,3.0,,1.0,,,,0.04,0.0142857142857142,,0.018018018018018,0.0178571428571428,,,,2.0,2.0,0.028169014084507,,,3.0,1.0,2.0,0.2,,,,,,,,,True,,,,,,,,
1730,1610612758,Brian Skinner,Brian Skinner,1730,SAC,7653.0,128,-4,249,249,69,64,39.0,498,1.0,,,,,,,,,25.0,,,42.0,260,8.0,,,15.0,,,,,2.0,3.0,,7.0,15,28,46,4.0,2.0,1.0,,6.0,7.0,15.0,15.0,69,,,,,0.72,0.875,0.65625,0.8333333333333334,,12.751677852348994,0.1666666666666666,0.1764705882352941,0.1862745098039215,0.1904761904761904,0.04,,,,,,,,,,,,0.6,,0.5006280000000001,0.4824625,0.3571428571428571,3.3840000000000003,,0.2771084337349397,12.0,15.0,5.0,6.0,4.0,5.0,6.0,9.0,,,,18.0,6.0,5.0,6.0,,,4.0,14.0,7.0,1.0,14.0,22.0,10.0,1.0,1.0,1.0,,,2.0,11.0,4.0,18.0,2.0,3.0,5.0,,1.0,,2.0,13.0,,6.0,1.0,7.0,,7.0,3.0,3.0,0.3888888888888889,0.5384615384615384,,0.72,0.8333333333333334,0.875,0.8333333333333334,0.7,0.04,,,0.1157894736842105,0.2352941176470588,0.1382113821138211,0.2413793103448276,0.1666666666666666,0.1739130434782608,0.25,0.2,0.4285714285714285,0.6,0.8,0.8,0.4166666666666667,0.36,0.6666666666666666,0.75,,,,,1.0,0.8333333333333334,,,,0.625,0.8,0.52625,0.1935483870967742,0.1935483870967742,0.3333333333333333,6.0,1.0,9.0,1.0,1.0,7.0,,,0.1111111111111111,0.4736842105263157,0.0833333333333333,0.2142857142857142,0.04,0.073170731707317,0.2,0.25,0.3333333333333333,,1.0,,0.1666666666666666,,,,,,,,,,,,,,,True,,,,,,,,
