EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceFtPoints,PtsPutbacks,FTOffRebounds,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,Loose Ball Fouls,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,LongMidRangePctBlocked,OffFTReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PtsUnassisted3s,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,BlockedShortMidRange,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,HeaveAttempts,on,Clear Path Fouls,3pt And 1 Free Throw Trips,Corner3PctBlocked
133,1610612740,David Wesley,David Wesley,133,NOH,27531.0,459.0,-100.0,840.0,831.0,244.0,302.0,145.0,1671.0,10.0,23.0,2.0,5.0,11.0,2.0,5.0,35.0,95.0,3.0,9.0,1.0,3.0,1.0,5.0,8.0,33.0,2.0,10.0,3.0,9.0,47.0,123.0,11.0,42.0,17.0,144.0,912.0,1.0,8.0,3.0,13.0,11.0,10.0,32.0,4.0,14.0,8.0,40.0,66.0,28.0,33.0,33.0,8.0,7.0,47.0,8.0,55.0,6.0,2.0,13.0,8.0,26.0,118.0,2.0,4.0,12.0,20.0,1.0,33.0,6.0,39.0,3.0,12.0,5.0,7.0,15.0,8.0,6.0,3.0,7.0,21.0,5.0,8.0,14.0,39.0,3.0,19.0,3.0,7.0,1.0,40.0,244.0,9.0,0.7021276595744681,0.7021276595744681,1.0,0.2619047619047619,0.23076923076923078,0.2857142857142857,0.2619047619047619,0.3821138211382114,0.125,0.3125,0.38484848484848483,0.2619047619047619,0.34782608695652173,0.41040462427745666,0.2619047619047619,0.4,0.2545454545454545,0.056910569105691054,0.2608695652173913,0.2,19.207920792079207,0.7142857142857143,0.02857142857142857,0.07751937984496124,0.01038961038961039,0.12631578947368421,0.02197802197802198,0.0906515580736544,0.012605042016806723,0.01951219512195122,0.029850746268656716,0.05263157894736842,0.03571428571428571,0.1111111111111111,0.11940298507462686,0.14285714285714285,0.030612244897959183,0.1393939393939394,0.43478260869565216,0.5882352941176471,0.5,0.030303030303030304,0.4,0.5,0.5,0.5757575757575758,0.3684210526315789,0.3684210526315789,0.7714285714285715,0.05454545454545454,0.3333333333333333,0.3333333333333333,1.0,0.2,0.24242424242424243,0.24242424242424243,1.0,0.09523809523809523,0.14285714285714285,0.3333333333333333,1.0,0.47619047619047616,0.2,1.0,0.2391304347826087,0.45454545454545453,0.10869565217391304,0.2,0.1956521739130435,0.3333333333333333,0.3939393939393939,0.24242424242424243,0.45886432926829285,0.5018,0.4592608695652175,0.040697674418604654,0.05384615384615385,0.0763888888888889,0.2777777777777778,15.825203252032527,25.247619047619043,0.2904761904761905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
136,1610612740,P.J. Brown,P.J. Brown,136,NOH,95445.0,1591.0,-303.0,2928.0,2916.0,748.0,895.0,429.0,5844.0,75.0,143.0,59.0,22.0,36.0,36.0,105.0,77.0,168.0,,,,,,,,,,,,,188.0,416.0,,,123.0,499.0,3210.0,42.0,96.0,,,110.0,40.0,87.0,,,57.0,137.0,274.0,102.0,,,,38.0,87.0,14.0,101.0,12.0,2.0,28.0,13.0,46.0,216.0,31.0,111.0,59.0,197.0,25.0,281.0,147.0,428.0,15.0,47.0,32.0,15.0,26.0,13.0,32.0,4.0,13.0,58.0,9.0,18.0,68.0,149.0,12.0,143.0,3.0,58.0,17.0,137.0,748.0,26.0,0.7287234042553191,0.845679012345679,,,,,,0.4519230769230769,0.4375,0.45977011494252873,0.4519230769230769,0.4375,0.45977011494252873,0.5155925155925156,0.4954954954954955,0.5720338983050848,,0.09134615384615384,0.20279720279720279,0.06666666666666667,15.686845168800932,0.4482758620689655,0.27472527472527475,0.19447186574531095,0.08951612903225807,0.18042813455657492,0.10437710437710437,0.191044776119403,0.09238776837996096,0.07692307692307693,0.1059322033898305,0.20521172638436483,0.20175438596491227,0.18410041841004185,0.19823788546255505,0.14,0.0797872340425532,0.34375,0.5244755244755245,0.6578947368421053,0.56,0.25240384615384615,0.34285714285714286,0.3673469387755102,0.6388888888888888,0.40384615384615385,0.4583333333333333,0.463855421686747,0.935064935064935,,,,,,,,,0.6145833333333334,,,,,,,0.41379310344827586,0.6111111111111112,,,,,0.34375,,0.45212716346153836,0.5072749999999998,0.46341494252873566,0.125,0.125,0.22044088176352705,0.2745490981963928,9.483173076923078,,0.25546448087431695,28.0,26.0,52.0,5.0,1.0,1.0,5.0,18.0,10.0,25.0,24.0,1.0,25.0,13.0,1.0,1.0,4.0,3.0,0.011904761904761904,0.06666666666666667,0.0968586387434555,0.10367892976588629,0.09836065573770492,0.52,0.4745762711864407,0.14285714285714285,,,,,,,,,,,True,,,
1884,1610612740,Baron Davis,Baron Davis,1884,NOH,18420.0,307.0,-60.0,554.0,558.0,166.0,163.0,95.0,1112.0,12.0,34.0,6.0,2.0,11.0,2.0,10.0,5.0,32.0,3.0,12.0,,2.0,2.0,7.0,18.0,57.0,1.0,3.0,6.0,19.0,19.0,76.0,21.0,69.0,40.0,141.0,620.0,2.0,9.0,1.0,5.0,12.0,3.0,19.0,8.0,26.0,19.0,49.0,12.0,26.0,39.0,57.0,18.0,2.0,54.0,8.0,62.0,7.0,1.0,29.0,4.0,21.0,132.0,3.0,7.0,7.0,22.0,1.0,30.0,10.0,40.0,2.0,18.0,8.0,10.0,11.0,9.0,8.0,,2.0,19.0,1.0,6.0,8.0,27.0,1.0,54.0,1.0,18.0,6.0,49.0,166.0,5.0,0.3157894736842105,0.3157894736842105,0.6190476190476191,0.30434782608695654,0.2,0.3076923076923077,0.30434782608695654,0.25,0.2222222222222222,0.15789473684210525,0.3482758620689655,0.25,0.3333333333333333,0.4166666666666667,0.35294117647058826,0.4224137931034483,0.47586206896551725,0.02631578947368421,0.058823529411764705,,28.035982008995504,0.5789473684210527,0.0625,0.12021857923497267,0.03056768558951965,0.10144927536231885,0.03333333333333333,0.11507936507936507,0.03134796238244514,0.017543859649122806,0.014925373134328358,0.017543859649122806,0.15384615384615385,0.1724137931034483,0.1320754716981132,,0.019417475728155338,0.23448275862068965,0.35294117647058826,0.375,0.5,0.06896551724137931,0.2,0.2,,0.2206896551724138,0.15625,0.15625,,0.08275862068965517,0.25,0.25,0.6666666666666666,0.3931034482758621,0.3157894736842105,0.3157894736842105,0.6111111111111112,0.42857142857142855,0.14285714285714285,,,0.21428571428571427,0.3333333333333333,1.0,0.24444444444444444,0.18181818181818182,0.15555555555555556,0.2857142857142857,0.4222222222222222,0.3157894736842105,0.7103448275862069,0.3157894736842105,0.5119944827586206,0.5360192307692307,0.5087111111111111,0.12962962962962962,0.2,0.0851063829787234,0.3475177304964539,9.396052631578948,24.926086956521736,0.2996389891696751,2.0,5.0,,,3.0,,2.0,,4.0,2.0,1.0,1.0,2.0,1.0,,,,,,,0.05263157894736842,0.02564102564102564,0.08695652173913043,0.5,0.3333333333333333,0.5,24.0,3.0,0.041666666666666664,,,,,,,,True,,,
1924,1610612740,Lee Nailon,Lee Nailon,1924,NOH,120852.0,2014.0,-319.0,3691.0,3695.0,935.0,1123.0,557.0,7386.0,150.0,257.0,63.0,35.0,59.0,87.0,191.0,178.0,419.0,,,,,,,,2.0,,1.0,,1.0,415.0,867.0,,2.0,133.0,963.0,3998.0,64.0,122.0,,1.0,164.0,89.0,183.0,,1.0,33.0,211.0,564.0,266.0,,2.0,,60.0,93.0,16.0,109.0,10.0,6.0,50.0,12.0,31.0,234.0,32.0,95.0,40.0,121.0,9.0,170.0,128.0,298.0,17.0,36.0,21.0,15.0,58.0,40.0,52.0,6.0,18.0,110.0,13.0,23.0,67.0,190.0,17.0,164.0,4.0,71.0,13.0,211.0,935.0,35.0,0.6795180722891566,0.7440633245382586,,,,,,0.4786620530565167,0.5245901639344263,0.48633879781420764,0.47756041426927504,0.5203252032520326,0.483695652173913,0.5079365079365079,0.5655172413793104,0.5121951219512195,0.0023014959723820483,0.06920415224913495,0.13618677042801555,0.07853403141361257,24.29755872869645,0.5272727272727272,0.07377049180327869,0.09453125,0.06132989025177534,0.09803921568627451,0.08533333333333333,0.09537914691943128,0.06600831600831601,0.05135520684736091,0.07357859531772576,0.07908163265306123,0.08362369337979095,0.10981697171381032,0.08070175438596491,0.13821138211382114,0.04392764857881137,0.2957422324510932,0.5836575875486382,0.6756756756756757,0.6533333333333333,0.21979286536248563,0.45549738219895286,0.4943181818181818,0.4942528735632184,0.48216340621403914,0.42482100238663484,0.4352078239608802,0.7921348314606742,,,,,0.0023014959723820483,,,,0.5121951219512195,,,,0.008130081300813009,,,0.32065217391304346,0.5932203389830508,,,0.005434782608695652,,0.29804372842347526,,0.4472710011507481,0.4790739583333334,0.45068369565217403,0.07618025751072961,0.07634408602150537,0.1703011422637591,0.21910695742471442,10.320299884659747,24.799999999999997,0.25331888377133566,33.0,36.0,72.0,1.0,9.0,1.0,8.0,28.0,8.0,15.0,6.0,4.0,16.0,9.0,,,2.0,1.0,0.02386634844868735,0.009523809523809525,0.08158995815899582,0.05405405405405406,0.13157894736842105,0.5625,0.5238095238095238,0.15151515151515152,,,,1.0,1.0,5.0,,,,,True,,,
2048,1610612740,Jamaal Magloire,Jamaal Magloire,2048,NOH,19976.0,333.0,-42.0,607.0,601.0,170.0,135.0,107.0,1208.0,27.0,48.0,20.0,4.0,6.0,16.0,50.0,3.0,11.0,,,,,,,,,,,,,46.0,109.0,,,37.0,129.0,636.0,12.0,22.0,,,37.0,6.0,22.0,,,18.0,30.0,54.0,38.0,,,,11.0,7.0,3.0,10.0,1.0,2.0,1.0,1.0,5.0,23.0,9.0,30.0,13.0,43.0,6.0,62.0,39.0,101.0,3.0,5.0,4.0,1.0,9.0,5.0,16.0,2.0,4.0,25.0,1.0,8.0,16.0,35.0,7.0,68.0,,29.0,9.0,30.0,170.0,1.0,0.5869565217391305,0.7714285714285715,,,,,,0.42201834862385323,0.5454545454545454,0.2727272727272727,0.42201834862385323,0.5454545454545454,0.2727272727272727,0.4607142857142857,0.578125,0.4411764705882353,,0.10091743119266056,0.14583333333333334,0.08,22.510231923601637,0.36,0.46153846153846156,0.20093457943925233,0.10638297872340426,0.2,0.16363636363636364,0.2007168458781362,0.11572700296735905,0.13861386138613863,0.15555555555555556,0.11475409836065574,0.20833333333333334,0.24761904761904763,0.17073170731707318,0.25,0.058823529411764705,0.44036697247706424,0.5625,0.6585365853658537,0.48148148148148145,0.45871559633027525,0.32,0.34782608695652173,0.6875,0.10091743119266056,0.2727272727272727,0.2727272727272727,1.0,,,,,,,,,0.9090909090909091,,,,,,,0.2727272727272727,0.6666666666666666,,,,,0.44036697247706424,,0.4669825688073394,0.5403789473684211,0.41731363636363633,0.22137404580152673,0.22137404580152673,0.2868217054263566,0.23255813953488372,5.227522935779816,,0.2800658978583196,12.0,13.0,22.0,,1.0,,5.0,5.0,7.0,12.0,8.0,,12.0,8.0,,,1.0,,,,0.06593406593406594,0.1111111111111111,0.2,0.6666666666666666,0.6,0.08333333333333333,,,,,,4.0,,,,,True,,,
2365,1610612740,Chris Andersen,Chris Andersen,2365,NOH,35818.0,597.0,49.0,1080.0,1081.0,316.0,384.0,169.0,2161.0,62.0,88.0,35.0,15.0,23.0,7.0,24.0,14.0,38.0,,,,,,,,1.0,,,,,83.0,150.0,,1.0,60.0,226.0,1111.0,26.0,40.0,,,67.0,21.0,39.0,,,27.0,69.0,98.0,68.0,,1.0,,10.0,27.0,4.0,31.0,3.0,1.0,11.0,2.0,14.0,66.0,8.0,57.0,18.0,81.0,27.0,126.0,65.0,191.0,2.0,7.0,6.0,1.0,9.0,8.0,14.0,3.0,1.0,23.0,5.0,6.0,37.0,66.0,4.0,89.0,,41.0,8.0,69.0,316.0,6.0,0.5903614457831325,0.8305084745762712,,,,,,0.5533333333333333,0.65,0.5384615384615384,0.5496688741721855,0.65,0.5384615384615384,0.5916230366492147,0.6568627450980392,0.5948275862068966,0.006622516556291391,0.06666666666666667,0.09090909090909091,0.08333333333333333,16.82389937106918,0.391304347826087,0.54,0.20149253731343283,0.1357142857142857,0.14754098360655737,0.08695652173913043,0.18893129770992367,0.126953125,0.105,0.0821917808219178,0.12949640287769784,0.2235294117647059,0.24719101123595505,0.20224719101123595,,0.03636363636363636,0.5827814569536424,0.7045454545454546,0.775,0.532258064516129,0.15894039735099338,0.2916666666666667,0.3181818181818182,0.8571428571428571,0.25165562913907286,0.3684210526315789,0.3684210526315789,0.7142857142857143,,,,,0.006622516556291391,,,,0.875,,,,,,,0.5897435897435898,0.6521739130434783,,,,,0.5894039735099338,,0.4942301324503312,0.548,0.4917820512820513,0.22404371584699453,0.22527472527472528,0.29646017699115046,0.3053097345132743,5.958666666666667,24.6,0.29259259259259257,25.0,15.0,48.0,,1.0,,,5.0,9.0,48.0,39.0,2.0,48.0,27.0,7.0,3.0,3.0,1.0,,,0.16393442622950818,0.16326530612244897,0.10526315789473684,0.5625,0.7142857142857143,0.04,,,,,,7.0,,,,,True,,,
2424,1610612740,Dan Dickau,Dan Dickau,2424,NOH,68951.0,1149.0,-203.0,2108.0,2115.0,525.0,657.0,325.0,4223.0,41.0,95.0,10.0,10.0,26.0,21.0,64.0,52.0,119.0,11.0,27.0,1.0,3.0,2.0,6.0,31.0,108.0,4.0,12.0,11.0,25.0,114.0,278.0,42.0,135.0,101.0,455.0,2337.0,10.0,22.0,5.0,15.0,45.0,28.0,63.0,13.0,31.0,55.0,150.0,68.0,160.0,60.0,108.0,31.0,26.0,193.0,22.0,215.0,18.0,4.0,75.0,31.0,87.0,452.0,7.0,15.0,20.0,62.0,2.0,84.0,23.0,107.0,10.0,43.0,28.0,15.0,47.0,25.0,28.0,4.0,22.0,75.0,8.0,27.0,40.0,102.0,4.0,118.0,9.0,37.0,19.0,150.0,525.0,24.0,0.2982456140350877,0.3008849557522124,0.47619047619047616,0.3111111111111111,0.3333333333333333,0.41935483870967744,0.3111111111111111,0.41007194244604317,0.45454545454545453,0.4444444444444444,0.42857142857142855,0.47297297297297297,0.5053191489361702,0.48593073593073594,0.5357142857142857,0.6097560975609756,0.3268765133171913,0.09352517985611511,0.18947368421052632,0.078125,21.627064035441002,0.6266666666666667,0.02631578947368421,0.0876944837340877,0.01722158438576349,0.0784313725490196,0.03167420814479638,0.08523908523908524,0.020146520146520148,0.01639344262295082,0.02857142857142857,0.06912442396313365,0.10429447852760736,0.09174311926605505,0.06666666666666667,0.10666666666666667,0.04608294930875576,0.23002421307506055,0.43157894736842106,0.5324675324675324,0.2926829268292683,0.1549636803874092,0.328125,0.3559322033898305,0.09523809523809523,0.288135593220339,0.4369747899159664,0.4482758620689655,0.38461538461538464,0.06537530266343826,0.4074074074074074,0.4074074074074074,0.8181818181818182,0.26150121065375304,0.28703703703703703,0.29245283018867924,0.3548387096774194,0.2702702702702703,0.08108108108108109,0.3333333333333333,1.0,0.32432432432432434,0.3333333333333333,0.5,0.2765957446808511,0.38461538461538464,0.06382978723404255,0.3333333333333333,0.26595744680851063,0.44,0.5569007263922519,0.28703703703703703,0.48598268765133157,0.5111287878787879,0.46614308510638297,0.08803611738148984,0.12091503267973856,0.0989010989010989,0.32967032967032966,10.225179856115108,24.66444444444445,0.24905123339658444,5.0,10.0,2.0,1.0,13.0,3.0,3.0,2.0,9.0,2.0,1.0,1.0,2.0,1.0,,,,1.0,0.025210084033613446,0.017241379310344827,0.01718213058419244,0.018691588785046728,0.043478260869565216,0.5,0.5,0.8,66.0,2.0,0.014598540145985401,,,,2.0,0.014814814814814815,0.018518518518518517,,True,,,
2437,1610612740,Lonny Baxter,Lonny Baxter,2437,NOH,872.0,15.0,-12.0,28.0,27.0,10.0,15.0,7.0,55.0,,4.0,2.0,,2.0,,1.0,,1.0,,,,,,,,,,,,,,6.0,,,,,35.0,,2.0,,,,,3.0,,,,,,,,,,1.0,,,,,,,,,,,3.0,,1.0,1.0,2.0,3.0,5.0,,,,,2.0,1.0,,,1.0,2.0,,,2.0,5.0,,2.0,,1.0,,,10.0,,,,,,,,,,,,,,,,,,,0.16666666666666666,0.25,,24.324324324324326,1.0,1.0,0.1,0.1875,,,0.07142857142857142,0.15,,,0.2,,,,,,0.6666666666666666,,,,0.16666666666666666,,,,0.16666666666666666,,,,,,,,,,,,1.0,,,,,,,0.6666666666666666,,,,,,0.6666666666666666,,0.4920166666666666,0.53095,0.474,0.14285714285714285,0.14285714285714285,,,3.766666666666667,,0.35714285714285715,,,,,,,,1.0,,,,,,,,,,,,,0.14285714285714285,0.5,,,,,,,,,,,,,,,True,,,
2451,1610612740,Corsley Edwards,Corsley Edwards,2451,NOH,3417.0,57.0,-32.0,105.0,110.0,46.0,45.0,14.0,215.0,5.0,12.0,5.0,2.0,6.0,1.0,2.0,,2.0,,,,,,,,,,,,,6.0,16.0,,,3.0,15.0,124.0,3.0,6.0,,,6.0,2.0,8.0,,,,4.0,6.0,6.0,,,,3.0,1.0,,1.0,,,,,1.0,2.0,1.0,4.0,1.0,4.0,3.0,8.0,6.0,14.0,,1.0,1.0,,1.0,1.0,,,,1.0,1.0,1.0,7.0,12.0,,6.0,,3.0,,4.0,46.0,1.0,0.5,0.75,,,,,,0.375,0.5,0.25,0.375,0.5,0.25,0.39473684210526316,0.42857142857142855,0.25,,0.1875,0.16666666666666666,0.5,16.528925619834713,1.0,0.375,0.11428571428571428,0.08695652173913043,0.16666666666666666,0.08333333333333333,0.12195121951219512,0.08620689655172414,0.08,0.09090909090909091,0.06666666666666667,0.125,0.16666666666666666,,1.0,,0.75,0.4166666666666667,0.5,0.4,0.125,0.5,1.0,1.0,0.125,,,,,,,,,,,,0.8333333333333334,,,,,,,0.75,0.3333333333333333,,,,,0.75,,0.5403749999999999,0.5508,0.5332250000000001,0.15789473684210525,0.15789473684210525,0.4,0.26666666666666666,3.4125000000000005,,0.4380952380952381,2.0,,4.0,1.0,,,,1.0,,3.0,3.0,,3.0,2.0,1.0,,,,,0.3333333333333333,0.13333333333333333,,,0.6666666666666666,0.4,,,,,,,,,,,,True,,,
2782,1610612740,Matt Freije,Matt Freije,2782,NOH,12048.0,201.0,-27.0,372.0,376.0,102.0,125.0,45.0,748.0,1.0,5.0,4.0,,1.0,5.0,9.0,7.0,20.0,1.0,6.0,,1.0,,2.0,6.0,22.0,1.0,2.0,4.0,12.0,13.0,34.0,7.0,28.0,2.0,49.0,401.0,4.0,7.0,1.0,3.0,11.0,5.0,9.0,4.0,14.0,,22.0,18.0,8.0,21.0,20.0,6.0,3.0,9.0,3.0,12.0,3.0,,4.0,2.0,3.0,27.0,1.0,5.0,3.0,22.0,2.0,27.0,7.0,34.0,,8.0,5.0,3.0,3.0,2.0,5.0,,1.0,8.0,,2.0,6.0,16.0,2.0,2.0,,1.0,,22.0,102.0,2.0,0.6923076923076923,0.75,1.0,0.25,0.3333333333333333,0.2857142857142857,0.2692307692307692,0.38235294117647056,0.5714285714285714,0.5555555555555556,0.3790322580645161,0.55,0.4782608695652174,0.3888888888888889,0.55,0.4782608695652174,0.45161290322580644,0.08823529411764706,0.4,0.1111111111111111,16.745283018867923,0.375,0.125,0.1864406779661017,0.036231884057971016,0.07142857142857142,0.02040816326530612,0.15625,0.03208556149732621,0.0641025641025641,0.02702702702702703,0.034482758620689655,0.19230769230769232,0.25396825396825395,0.06451612903225806,0.09090909090909091,,0.08064516129032258,0.2,0.3333333333333333,,0.14516129032258066,0.5555555555555556,0.625,0.4,0.3225806451612903,0.35,0.35,1.0,0.0967741935483871,0.16666666666666666,0.16666666666666666,1.0,0.3548387096774194,0.2727272727272727,0.2727272727272727,1.0,0.4,0.1,,,0.2,0.5,1.0,0.043478260869565216,,0.08695652173913043,,0.5217391304347826,0.3333333333333333,0.532258064516129,0.3,0.4693924999999999,0.5064,0.45555952380952375,0.015873015873015872,0.02857142857142857,0.22448979591836735,0.4489795918367347,14.091176470588236,26.56785714285714,0.27419354838709675,1.0,,2.0,1.0,2.0,,1.0,4.0,,,,,,,,,,1.0,,0.1111111111111111,,,,,0.25,,,,,,,,,,,2.0,True,,,
