EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3Assists,ShortMidRangeAssists,SelfOReb,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Travels,Technical Free Throw Trips,OffShortMidRangeReboundPct,DefAtRimReboundPct,SelfORebPct,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,Offensive Fouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,OffAtRimReboundPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,FTOffRebounds,SecondChanceTurnovers,BlockedLongMidRange,OffensiveGoaltends,3SecondViolations,OffFTReboundPct,SecondChanceArc3FGM,SecondChanceArc3FGA,HeaveAttempts,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PtsUnassisted3s,Fg3aBlocked,StepOutOfBoundsTurnovers,FG3APctBlocked,Arc3PctBlocked,Blocked3s,BlockedCorner3,Clear Path Fouls,BlockedArc3,on,Corner3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
120,1610612766,Steven Smith,Steven Smith,120,CHA,5319.0,89,-25,168,169,82,108,29,337,2.0,6.0,1.0,1.0,2.0,5.0,2.0,5.0,2.0,11.0,4.0,5.0,1.0,1.0,3.0,4.0,2.0,5.0,1.0,1.0,6,22,6.0,10.0,9.0,39,202,2.0,6.0,1.0,1.0,4.0,11.0,2.0,12.0,4.0,5.0,6.0,22.0,6.0,6,18.0,2.0,5.0,2.0,3.0,5.0,1.0,6.0,1.0,4.0,1.0,13.0,2.0,2.0,2.0,2,1.0,5,4,9,3.0,1.0,2.0,4.0,3.0,1.0,4.0,1.0,3.0,9.0,11.0,1.0,4.0,2.0,1.0,22.0,82,4.0,0.5,0.6,1.0,0.6,1.0,0.8,0.6,0.2727272727272727,0.3333333333333333,0.16666666666666666,0.46875,0.5,0.47058823529411764,0.527027027027027,0.6111111111111112,0.55,0.3125,0.13636363636363635,0.3333333333333333,0.09090909090909091,20.297029702970296,1.0,0.1,0.0392156862745098,0.0273972602739726,0.1111111111111111,0.11764705882352941,0.057971014492753624,0.044444444444444446,0.06060606060606061,0.1111111111111111,0.125,0.07692307692307693,0.0625,0.08333333333333333,0.16666666666666666,0.1875,0.3333333333333333,0.5,0.5,0.15625,0.4,0.4,0.5,0.34375,0.18181818181818182,0.2,0.5,0.15625,0.8,0.8,1.0,0.15625,0.4,0.4,1.0,0.14285714285714285,1.0,0.14285714285714285,1.0,1.0,0.29411764705882354,0.4,0.23529411764705882,0.75,0.058823529411764705,1.0,0.5,0.4,0.45166562499999996,0.4104642857142858,0.46104999999999996,0.11428571428571428,0.16,0.28205128205128205,0.5641025641025641,11.122727272727271,24.060000000000002,0.4880952380952381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1510,1610612766,Brevin Knight,Brevin Knight,1510,CHA,11029.0,184,-48,348,360,98,130,47,708,8.0,16.0,,,2.0,5.0,2.0,9.0,13.0,31.0,,,,,,,1.0,4.0,,1.0,23,56,1.0,4.0,16.0,65,394,,2.0,,,1.0,1.0,9.0,21.0,,1.0,7.0,25.0,12.0,34,3.0,,4.0,1.0,4.0,27.0,9.0,36.0,3.0,12.0,12.0,81.0,,2.0,7.0,7,,14,2,16,12.0,3.0,9.0,6.0,3.0,3.0,10.0,4.0,8.0,18.0,20.0,3.0,5.0,4.0,,25.0,98,3.0,0.2608695652173913,0.2608695652173913,1.0,0.25,,,0.25,0.4107142857142857,,0.42857142857142855,0.4083333333333333,,0.4090909090909091,0.4696969696969697,0.16666666666666666,0.48,0.06666666666666667,0.07142857142857142,0.1875,0.03225806451612903,18.51851851851852,0.6,,0.058823529411764705,0.013793103448275862,0.1590909090909091,,0.08588957055214724,0.011299435028248588,0.014925373134328358,,,0.06060606060606061,0.06976744186046512,0.14285714285714285,0.2222222222222222,0.26666666666666666,0.5,0.6153846153846154,,0.15,0.2222222222222222,0.2222222222222222,,0.5166666666666667,0.41935483870967744,0.43333333333333335,0.46153846153846156,,,,,0.06666666666666667,0.25,0.25,1.0,,,,,,0.22727272727272727,0.4,,,0.045454545454545456,,0.3333333333333333,0.25,0.4448591666666667,0.40915,0.4144090909090908,0.08064516129032258,0.08620689655172414,0.015384615384615385,0.38461538461538464,11.905357142857142,25.324999999999996,0.28160919540229884,6.0,3.0,1.0,3.0,4.0,1.0,5.0,0.02857142857142857,0.046511627906976744,0.03333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
2056,1610612766,Primoz Brezec,Primoz Brezec,2056,CHA,10749.0,179,-74,337,346,100,101,61,683,16.0,24.0,10.0,12.0,5.0,8.0,3.0,11.0,4.0,13.0,,,,,,,,,,,23,48,,,14.0,60,394,11.0,14.0,,,10.0,32.0,8.0,12.0,,,11.0,27.0,22.0,24,,20.0,,,2.0,5.0,2.0,7.0,1.0,3.0,2.0,16.0,6.0,13.0,3.0,22,4.0,29,19,48,1.0,1.0,,3.0,3.0,,6.0,2.0,8.0,12.0,19.0,2.0,4.0,6.0,1.0,27.0,100,,0.4782608695652174,0.8461538461538461,,,,,,0.4791666666666667,0.7857142857142857,0.6666666666666666,0.4791666666666667,0.7857142857142857,0.6666666666666666,0.5267857142857143,0.775,0.7647058823529411,,0.041666666666666664,,,15.012106537530267,0.5,0.26666666666666666,0.18333333333333332,0.08176100628930817,0.10344827586206896,0.2222222222222222,0.16778523489932887,0.10215053763440861,0.08333333333333333,0.25,0.18181818181818182,0.08,0.13793103448275862,0.12,,0.5,0.6666666666666666,0.6666666666666666,0.4375,0.22916666666666666,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.2708333333333333,0.3076923076923077,0.3076923076923077,0.75,,,,,,,,,0.8571428571428571,0.8333333333333334,,,,0.6666666666666666,0.625,,,,,0.5,,0.4753875000000001,0.5412,0.5196333333333333,0.08,0.08,0.5333333333333333,0.45,7.320833333333334,,0.29673590504451036,1.0,,,,3.0,1.0,1.0,0.12,0.32432432432432434,,1.0,1.0,1.0,4.0,3.0,1.0,4.0,3.0,1.0,0.18181818181818182,0.02702702702702703,0.75,0.1,,,,,,,,,,,,,,,,,,,,,,True,,,
2408,1610612766,Melvin Ely,Melvin Ely,2408,CHA,13887.0,231,-95,424,434,140,156,61,858,12.0,24.0,4.0,13.0,3.0,5.0,14.0,40.0,1.0,8.0,,,,,,,,,,,27,72,,,14.0,68,471,6.0,16.0,,,4.0,16.0,7.0,20.0,,,6.0,20.0,24.0,30,,4.0,,,4.0,9.0,6.0,15.0,2.0,7.0,2.0,36.0,3.0,20.0,4.0,10,3.0,17,24,41,7.0,6.0,1.0,11.0,2.0,9.0,19.0,6.0,7.0,14.0,24.0,2.0,13.0,,,20.0,140,2.0,0.4444444444444444,0.48,,,,,,0.375,0.375,0.35,0.375,0.375,0.35,0.40963855421686746,0.42105263157894735,0.4,,0.05555555555555555,0.125,,20.278330019880716,0.5789473684210527,0.2727272727272727,0.06535947712418301,0.0970873786407767,0.08695652173913043,0.09375,0.07035175879396985,0.09663865546218488,0.12903225806451613,0.10526315789473684,0.07692307692307693,0.027777777777777776,0.0967741935483871,0.08823529411764706,0.08333333333333333,0.3333333333333333,0.5,0.5714285714285714,0.25,0.5555555555555556,0.35,0.358974358974359,0.5714285714285714,0.1111111111111111,0.125,0.125,1.0,,,,,,,,,0.8125,0.3076923076923077,,,,0.25,0.6,,,,,0.3333333333333333,,0.42959722222222224,0.49015384615384616,0.415475,0.1566265060240964,0.1566265060240964,0.23529411764705882,0.29411764705882354,6.226388888888889,,0.330188679245283,4.0,,,,8.0,1.0,,0.06349206349206349,0.05454545454545454,,1.0,1.0,1.0,15.0,10.0,4.0,15.0,9.0,,0.025,0.08,0.6,0.25,1.0,2.0,1.0,1.0,2.0,0.08333333333333333,,,,,,,,,,,,,,,,True,,,
2604,1610612766,Theron Smith,Theron Smith,2604,CHA,30441.0,507,-176,960,982,342,390,143,1942,22.0,46.0,8.0,19.0,7.0,9.0,3.0,12.0,16.0,66.0,1.0,6.0,,1.0,1.0,2.0,2.0,6.0,1.0,2.0,41,124,3.0,12.0,14.0,105,1081,10.0,26.0,1.0,2.0,5.0,28.0,15.0,33.0,2.0,4.0,8.0,44.0,62.0,20,9.0,16.0,5.0,2.0,10.0,21.0,7.0,28.0,4.0,9.0,7.0,63.0,4.0,32.0,13.0,55,9.0,77,39,116,6.0,4.0,2.0,14.0,9.0,5.0,27.0,7.0,32.0,58.0,16.0,1.0,8.0,1.0,2.0,44.0,342,8.0,0.7560975609756098,0.9393939393939394,1.0,0.25,0.5,0.5,0.2727272727272727,0.33064516129032256,0.38461538461538464,0.45454545454545453,0.33455882352941174,0.4107142857142857,0.4864864864864865,0.3645833333333333,0.45161290322580644,0.5365853658536586,0.08823529411764706,0.08064516129032258,0.21739130434782608,,15.106007067137808,0.5185185185185185,0.25,0.16467065868263472,0.07511737089201878,0.12871287128712872,0.04819277108433735,0.15632183908045977,0.07072691552062868,0.054455445544554455,0.07407407407407407,,0.13333333333333333,0.19718309859154928,0.1282051282051282,0.13043478260869565,0.3382352941176471,0.4782608695652174,0.6111111111111112,0.6363636363636364,0.08823529411764706,0.25,0.25,0.3333333333333333,0.4852941176470588,0.24242424242424243,0.24242424242424243,1.0,0.04411764705882353,0.16666666666666666,0.16666666666666666,1.0,0.04411764705882353,0.3333333333333333,0.3333333333333333,1.0,0.6785714285714286,0.42105263157894735,0.03571428571428571,,,0.24324324324324326,0.7777777777777778,0.05405405405405406,0.5,0.05405405405405406,0.5,0.4264705882352941,0.4,0.4605625925925925,0.5275759999999999,0.426927027027027,0.055944055944055944,0.061068702290076333,0.26666666666666666,0.41904761904761906,10.620161290322578,27.033333333333335,0.35625,3.0,5.0,6.0,3.0,13.0,2.0,,0.07627118644067797,0.1452991452991453,0.075,1.0,3.0,6.0,4.0,2.0,2.0,4.0,3.0,,,0.11320754716981132,0.75,0.125,3.0,3.0,,,,0.07894736842105263,1.0,1.0,1.0,0.03571428571428571,1.0,1.0,,,,,,,,,,True,,,
2574,1610612766,Jason Kapono,Jason Kapono,2574,CHA,11755.0,196,-62,387,380,168,191,57,767,1.0,4.0,,,,2.0,1.0,14.0,11.0,37.0,7.0,18.0,,2.0,2.0,5.0,7.0,21.0,2.0,10.0,13,55,14.0,39.0,11.0,79,418,,3.0,,4.0,,,6.0,19.0,4.0,15.0,3.0,27.0,16.0,10,42.0,,21.0,7.0,2.0,3.0,2.0,5.0,2.0,,2.0,12.0,,2.0,3.0,8,,11,2,13,6.0,3.0,3.0,2.0,1.0,1.0,5.0,2.0,11.0,17.0,12.0,,5.0,1.0,,27.0,168,4.0,0.6153846153846154,0.6153846153846154,1.0,0.358974358974359,,0.26666666666666666,0.358974358974359,0.23636363636363636,,0.3157894736842105,0.3617021276595745,,0.35294117647058826,0.395,,0.375,0.4148936170212766,0.03636363636363636,0.25,,23.333333333333332,0.4,,0.06349206349206349,0.011627906976744186,0.09090909090909091,,0.06918238993710692,0.009216589861751152,0.012048192771084338,,,0.038461538461538464,0.08620689655172414,0.08695652173913043,0.1,0.0425531914893617,0.25,0.3333333333333333,,0.14893617021276595,0.07142857142857142,0.07692307692307693,,0.39361702127659576,0.2972972972972973,0.2972972972972973,0.7272727272727273,0.19148936170212766,0.3888888888888889,0.3888888888888889,1.0,0.22340425531914893,0.3333333333333333,0.3333333333333333,1.0,,,0.2857142857142857,,,0.058823529411764705,,0.14705882352941177,0.4,0.29411764705882354,0.2,0.4574468085106383,0.3333333333333333,0.4614191489361702,0.4441214285714285,0.47260882352941175,0.050505050505050504,0.08333333333333333,,0.34177215189873417,15.074545454545452,24.40769230769231,0.43410852713178294,,1.0,,2.0,3.0,,,,0.047619047619047616,,,1.0,1.0,1.0,1.0,,1.0,,,0.07142857142857142,0.023809523809523808,,,,,,,,,,2.0,,0.2857142857142857,,,,,,,,,,,,True,,,
2078,1610612766,Jason Hart,Jason Hart,2078,CHA,17767.0,296,-136,566,580,208,283,81,1146,9.0,20.0,1.0,3.0,2.0,4.0,1.0,7.0,23.0,45.0,1.0,5.0,,,,2.0,5.0,17.0,3.0,10.0,33,72,6.0,22.0,23.0,107,666,3.0,6.0,,1.0,1.0,7.0,13.0,27.0,3.0,12.0,13.0,48.0,20.0,46,12.0,,17.0,5.0,5.0,41.0,10.0,51.0,5.0,13.0,23.0,112.0,2.0,2.0,6.0,16,2.0,24,5,29,9.0,4.0,5.0,11.0,8.0,3.0,20.0,6.0,12.0,28.0,33.0,1.0,7.0,9.0,,48.0,208,5.0,0.30303030303030304,0.30303030303030304,0.6666666666666666,0.2727272727272727,,0.25,0.2727272727272727,0.4583333333333333,0.5,0.48148148148148145,0.44680851063829785,0.42857142857142855,0.44871794871794873,0.48623853211009177,0.4375,0.48,0.23404255319148937,0.06944444444444445,0.15,,19.427710843373497,0.55,0.09523809523809523,0.08839779005524862,0.008097165991902834,0.12,0.0425531914893617,0.09523809523809523,0.013605442176870748,,0.03125,0.06666666666666667,0.12121212121212122,0.10126582278481013,0.1282051282051282,0.09090909090909091,0.2127659574468085,0.45,0.5294117647058824,0.1111111111111111,0.07446808510638298,0.14285714285714285,0.2,1.0,0.4787234042553192,0.5111111111111111,0.5111111111111111,0.34782608695652173,0.05319148936170213,0.2,0.2,1.0,0.18085106382978725,0.29411764705882354,0.3125,0.6,0.42857142857142855,0.3333333333333333,,,,0.10256410256410256,0.5,0.05128205128205128,,0.2564102564102564,0.3,0.44680851063829785,0.29411764705882354,0.4460693548387098,0.39787857142857147,0.41505263157894734,0.07,0.08974358974358974,0.06542056074766354,0.4485981308411215,12.18611111111111,25.572727272727267,0.3674911660777385,5.0,5.0,,3.0,9.0,3.0,2.0,,0.057971014492753624,,,1.0,2.0,2.0,1.0,,2.0,2.0,,0.2857142857142857,0.03076923076923077,1.0,,1.0,3.0,1.0,,,0.058823529411764705,,1.0,,0.14285714285714285,,,6.0,1.0,1.0,0.045454545454545456,0.058823529411764705,,,,,True,,,
2222,1610612766,Gerald Wallace,Gerald Wallace,2222,CHA,6554.0,109,-21,207,211,77,78,27,418,10.0,15.0,1.0,2.0,3.0,6.0,1.0,2.0,7.0,12.0,1.0,1.0,,,,,,1.0,,1.0,18,29,1.0,2.0,17.0,56,227,1.0,2.0,,,4.0,6.0,3.0,7.0,,1.0,9.0,15.0,26.0,10,3.0,,1.0,,1.0,2.0,2.0,4.0,2.0,2.0,,10.0,,2.0,4.0,10,,14,3,17,9.0,6.0,3.0,7.0,3.0,4.0,10.0,6.0,3.0,11.0,25.0,1.0,10.0,3.0,,15.0,77,1.0,0.7222222222222222,0.7222222222222222,1.0,0.5,,,0.5,0.6206896551724138,0.5,0.42857142857142855,0.6290322580645161,0.5,0.375,0.6511627906976745,0.75,0.5,0.06451612903225806,0.034482758620689655,0.06666666666666667,,22.45762711864407,0.7,,0.136986301369863,0.02631578947368421,0.14814814814814814,,0.14,0.02247191011235955,0.046511627906976744,,,0.3157894736842105,0.06666666666666667,0.15,0.14285714285714285,0.4838709677419355,0.6666666666666666,0.7142857142857143,0.6,0.06451612903225806,0.5,0.5,,0.3870967741935484,0.5833333333333334,0.5833333333333334,1.0,0.03225806451612903,1.0,1.0,1.0,0.03225806451612903,,,,1.0,0.5,,,,0.75,0.5,,,0.125,,0.5483870967741935,,0.4965354838709678,0.56965,0.55365,0.25,0.2631578947368421,0.10714285714285714,0.26785714285714285,8.799999999999999,24.3,0.3719806763285024,,,,,3.0,2.0,,,0.08333333333333333,,,1.0,,5.0,3.0,2.0,5.0,4.0,,,,0.8,,1.0,1.0,,,,0.07692307692307693,,,,,,,,,1.0,,,,,,,True,,,
2416,1610612766,Kareem Rush,Kareem Rush,2416,CHA,8094.0,135,-45,250,257,74,99,44,507,8.0,12.0,1.0,3.0,1.0,1.0,3.0,8.0,4.0,18.0,4.0,7.0,,,,1.0,5.0,19.0,3.0,7.0,15,38,9.0,26.0,12.0,69,284,1.0,4.0,1.0,3.0,2.0,7.0,4.0,12.0,3.0,8.0,7.0,24.0,16.0,14,24.0,,19.0,5.0,3.0,10.0,,10.0,,3.0,4.0,20.0,,3.0,6.0,9,,15,4,19,1.0,1.0,,3.0,,3.0,7.0,1.0,7.0,13.0,14.0,,5.0,2.0,,24.0,74,1.0,0.5333333333333333,0.5333333333333333,0.8888888888888888,0.34615384615384615,0.3333333333333333,0.375,0.34615384615384615,0.39473684210526316,0.25,0.3333333333333333,0.4453125,0.35714285714285715,0.425,0.4859154929577465,0.4375,0.5,0.40625,0.07894736842105263,0.16666666666666666,0.05555555555555555,25.913621262458474,0.42857142857142855,,0.09574468085106383,0.02654867256637168,0.2222222222222222,,0.12396694214876033,0.02142857142857143,0.03278688524590164,,,0.1111111111111111,0.08571428571428572,0.2857142857142857,,0.1875,0.6666666666666666,0.8,0.625,0.125,0.375,0.375,0.3333333333333333,0.28125,0.2222222222222222,0.23529411764705882,0.5,0.109375,0.5714285714285714,0.5714285714285714,1.0,0.296875,0.2631578947368421,0.2631578947368421,0.8,0.42857142857142855,0.3333333333333333,,,,0.05,1.0,0.05,,0.35,0.42857142857142855,0.59375,0.2631578947368421,0.4970460937500001,0.51399,0.45970500000000014,0.07246376811594203,0.11627906976744186,0.10144927536231885,0.34782608695652173,10.807894736842105,24.41153846153846,0.296,,3.0,,,4.0,1.0,,,0.0975609756097561,,1.0,,,1.0,1.0,,2.0,,,,0.034482758620689655,,1.0,1.0,1.0,,,,0.09090909090909091,1.0,3.0,,0.42857142857142855,0.3333333333333333,1.0,3.0,,2.0,,,1.0,1.0,,,True,,,
2586,1610612766,Keith Bogans,Keith Bogans,2586,CHA,12540.0,209,-71,397,418,140,152,57,815,17.0,28.0,3.0,11.0,2.0,5.0,3.0,10.0,7.0,29.0,4.0,8.0,,,2.0,4.0,2.0,10.0,,3.0,27,67,6.0,18.0,13.0,85,447,3.0,12.0,,1.0,3.0,9.0,7.0,18.0,2.0,7.0,7.0,27.0,24.0,30,18.0,4.0,8.0,2.0,6.0,18.0,2.0,20.0,1.0,7.0,5.0,42.0,,7.0,4.0,13,1.0,18,7,25,14.0,8.0,6.0,10.0,6.0,4.0,15.0,4.0,7.0,23.0,21.0,3.0,8.0,4.0,,27.0,140,7.0,0.4444444444444444,0.48,1.0,0.3333333333333333,,0.2857142857142857,0.375,0.40298507462686567,0.25,0.3888888888888889,0.4235294117647059,0.23076923076923078,0.4,0.4521276595744681,0.32142857142857145,0.45,0.21176470588235294,0.08955223880597014,0.14285714285714285,,23.290598290598293,0.6666666666666666,0.06666666666666667,0.09923664122137404,0.04093567251461988,0.10256410256410256,,0.1,0.03398058252427184,0.05263157894736842,,,0.1875,0.08333333333333333,0.12903225806451613,,0.32941176470588235,0.6071428571428571,0.7083333333333334,0.47058823529411764,0.11764705882352941,0.3,0.375,0.3333333333333333,0.3411764705882353,0.2413793103448276,0.2413793103448276,0.42857142857142855,0.09411764705882353,0.5,0.5,1.0,0.11764705882352941,0.2,0.2222222222222222,1.0,0.8461538461538461,0.2727272727272727,,,,0.2,0.4,0.16,0.5,0.12,,0.5411764705882353,0.25,0.5007325301204819,0.5524,0.47057291666666673,0.08888888888888889,0.1111111111111111,0.10588235294117647,0.3176470588235294,9.388059701492535,26.305555555555557,0.3526448362720403,1.0,6.0,1.0,3.0,5.0,,,,0.05128205128205128,0.023809523809523808,,1.0,,,,,,,1.0,0.2,0.06,,,,,,,,,,1.0,2.0,0.07692307692307693,,,,1.0,,0.05555555555555555,0.1,,,1.0,,True,,,
