EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,LongMidRangeFGM,SecondChanceFG2M,SecondChanceFG2A,PenaltyFtPoints,FTDefRebounds,BadPassTurnovers,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,SecondChanceFg2Pct,SecondChanceEfgPct,DefFTReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,Corner3FGM,PenaltyCorner3FGM,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,FTOffRebounds,BadPassOutOfBoundsTurnovers,Technical Free Throw Trips,NonShootingFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,OffFTReboundPct,OffShortMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceAtRimFGM,PtsPutbacks,Fg2aBlocked,ShortMidRangeAssists,SelfOReb,LostBallSteals,Travels,SecondChanceTurnovers,Offensive Fouls,RecoveredBlocks,OffensiveGoaltends,FG2APctBlocked,ShortMidRangePctBlocked,OffAtRimReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,Fg3aBlocked,Blocked3s,BlockedArc3,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,BlockedLongMidRange,DefensiveGoaltends,AtRimPctBlocked,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,on,SecondChanceCorner3FGA,LongMidRangePctBlocked,SecondChanceCorner3Frequency,Clear Path Fouls,HeaveMakes,HeaveAttempts,StepOutOfBoundsTurnovers,SecondChanceCorner3FGM,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked
445,1610612748,Wesley Person,Wesley Person,445,MIA,2571.0,43,-5.0,77,74,37,19,7.0,151,,,,,1.0,1.0,8.0,1.0,1.0,2.0,1.0,6.0,9,3.0,2.0,17.0,79,,5.0,2.0,3.0,2.0,9.0,8.0,4.0,2.0,1.0,1.0,2.0,,1.0,1.0,,5.0,,,1.0,3.0,6.0,,6.0,1.0,1.0,2.0,,,1.0,2.0,2.0,,,,2.0,,,9.0,37,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.625,0.7,0.6538461538461539,1.25,0.75,0.25,17.24137931034483,1.0,0.12,,0.125,,0.1212121212121212,,,,,0.1666666666666666,0.1428571428571428,,,,,,0.0833333333333333,1.0,1.0,,0.6666666666666666,0.0833333333333333,0.1666666666666666,,,0.2,0.2,0.25,0.4282333333333333,0.42468,,,0.2941176470588235,0.5294117647058824,18.46666666666667,24.73333333333333,0.4805194805194805,,5.0,1.0,1.0,2.0,2.0,1.0,,,,,1.0,1.25,0.3333333333333333,,0.25,0.625,0.625,0.8,,0.2915,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,,,,1.0,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,,,,,,0.5,0.5,1.0,0.5,1.0,1.0,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,True,,,,,,,,,,,,,,
1917,1610612748,Wang Zhi-zhi,Wang Zhi-zhi,1917,MIA,1272.0,21,-10.0,39,39,15,31,5.0,78,1.0,3.0,,2.0,2.0,2.0,3.0,,,1.0,,5.0,8,1.0,2.0,12.0,44,,,2.0,4.0,,6.0,6.0,4.0,1.0,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,1.0,4.0,1.0,2.0,,1.0,6.0,15,2.0,0.6,0.6,0.625,0.5,0.5555555555555556,0.5,0.6,,0.6,0.1111111111111111,22.727272727272727,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,0.2222222222222222,1.0,1.0,0.5,0.3333333333333333,,0.1111111111111111,0.5,,,,0.4444444444444444,0.4436222222222222,0.4473499999999999,0.1,0.1111111111111111,,0.5,8.95,25.1,0.3846153846153846,,2.0,,,2.0,,,1.0,1.0,,1.0,,,,,,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,0.25,,,,,,,,,,,,,,0.6666666666666666,,,,True,,,,,,,,,,,,,,
1000,1610612748,Shandon Anderson,Shandon Anderson,1000,MIA,64474.0,1075,154.0,2030,2057,804,699,230.0,4087,50.0,84.0,18.0,26.0,14.0,44.0,48.0,19.0,6.0,5.0,2.0,87.0,176,24.0,51.0,240.0,2052,9.0,37.0,25.0,51.0,8.0,79.0,118.0,56.0,5.0,52.0,12.0,64.0,7.0,5.0,30.0,16.0,140.0,6.0,28.0,22.0,111.0,141.0,38.0,179.0,39.0,21.0,31.0,16.0,1.0,8.0,47.0,15.0,66.0,125.0,3.0,61.0,3.0,25.0,79.0,804,16.0,0.6781609195402298,0.7564102564102564,0.4943181818181818,0.4901960784313725,0.4725,0.4491525423728814,0.5240174672489083,0.5,0.5266666666666666,0.12,12.073490813648297,0.6595744680851063,0.13875,0.0425531914893617,0.0982142857142857,0.0337078651685393,0.1298828125,0.0406698564593301,0.0253623188405797,0.0333333333333333,0.1476793248945147,0.1486486486486486,0.126099706744868,0.1024096385542168,0.42,0.5952380952380952,0.6666666666666666,0.64,0.22,0.3181818181818182,0.3255813953488372,0.7142857142857143,0.24,0.095,0.025,0.4406779661016949,0.6923076923076923,0.1016949152542373,0.0338983050847457,0.54,0.4890065,0.4738084745762712,0.1126126126126126,0.1262626262626262,0.1541666666666666,0.3291666666666666,7.3278409090909085,23.554166666666664,0.3960591133004926,21.0,23.0,14.0,30.0,26.0,8.0,23.0,13.0,10.0,2.0,14.0,0.4666666666666667,0.4375,0.125,0.0344827586206896,0.0862068965517241,0.4791666666666667,0.4893617021276595,0.7391304347826086,0.65625,0.5062807692307693,4.0,1.0,1.0,,,,5.0,,2.0,1.0,15.0,,1.0,4.0,7.0,,7.0,1.0,0.2083333333333333,,0.125,0.2083333333333333,0.032520325203252,0.0391061452513966,0.2105263157894736,0.2105263157894736,1.0,0.2,0.2,1.0,,,,0.1666666666666666,,0.2,11.0,18.0,11.0,6.0,5.0,18.0,,1.0,7.0,9.0,,0.0625,0.0227272727272727,0.0689655172413793,0.0526315789473684,0.6428571428571429,0.5238095238095238,,1.0,,1.0,,,1.0,,0.1071428571428571,,4.0,0.0909090909090909,False,2.0,0.0208333333333333,0.0625,,,,,,,,,,,
120,1610612748,Steven Smith,Steven Smith,120,MIA,6573.0,110,-2.0,215,203,73,56,18.0,418,3.0,5.0,,1.0,1.0,3.0,7.0,7.0,2.0,8.0,3.0,6.0,15,15.0,2.0,23.0,206,,2.0,1.0,3.0,5.0,7.0,10.0,2.0,8.0,11.0,3.0,14.0,2.0,1.0,7.0,4.0,31.0,1.0,1.0,4.0,7.0,14.0,2.0,16.0,2.0,,2.0,1.0,,,3.0,,3.0,8.0,,3.0,1.0,1.0,7.0,73,1.0,0.8333333333333334,0.8333333333333334,0.4,0.3333333333333333,0.35,0.3125,0.3709677419354839,0.2,0.3888888888888889,0.5,14.40677966101695,0.6666666666666666,0.1129032258064516,0.0140845070422535,0.16,0.0357142857142857,0.1264367816091954,0.0202020202020202,0.027027027027027,0.0476190476190476,0.05,0.0769230769230769,0.1724137931034483,0.1578947368421052,0.1666666666666666,0.6,0.75,1.0,0.1,0.3333333333333333,0.3333333333333333,,0.2333333333333333,0.2333333333333333,0.2666666666666666,0.125,,0.25,0.375,0.6666666666666666,0.5131616666666666,0.5208,0.0333333333333333,0.0666666666666666,0.0869565217391304,0.3043478260869565,10.186666666666666,24.1,0.3395348837209302,2.0,2.0,1.0,3.0,2.0,3.0,2.0,,,,,0.3333333333333333,0.2,0.3,,0.1666666666666666,0.2857142857142857,0.2857142857142857,1.0,0.4,0.5289625,3.0,1.0,,,1.0,,3.0,,2.0,1.0,9.0,,,,1.0,,1.0,1.0,0.2,,0.2,0.2,,,0.4285714285714285,0.4285714285714285,1.0,,,,0.2,,,0.5,,,1.0,,1.0,,,2.0,,,,,,0.0666666666666666,,,,,0.5,,,,,,,,,0.2,,,1.0,False,1.0,,0.2,,,,,,,,,,,
1720,1610612748,Michael Doleac,Michael Doleac,1720,MIA,65350.0,1089,39.0,2032,2034,719,613,251.0,4066,29.0,68.0,12.0,19.0,24.0,51.0,194.0,,,2.0,2.0,139.0,313,2.0,24.0,302.0,2086,14.0,66.0,54.0,95.0,2.0,118.0,238.0,40.0,2.0,36.0,9.0,45.0,8.0,1.0,21.0,13.0,99.0,15.0,52.0,30.0,120.0,176.0,70.0,246.0,21.0,16.0,17.0,18.0,,7.0,35.0,14.0,82.0,153.0,20.0,39.0,3.0,16.0,118.0,719,17.0,0.8561151079136691,0.937007874015748,0.4440894568690096,0.5684210526315789,0.4412698412698412,0.5567010309278351,0.4534534534534534,0.5076923076923077,0.5673076923076923,0.0063492063492063,15.910073497622136,0.4857142857142857,0.1617250673854447,0.0686922060766182,0.136986301369863,0.0837988826815642,0.1560874089490114,0.0715811965811965,0.0580474934036939,0.0787401574803149,0.1463414634146341,0.1565217391304348,0.1758957654723127,0.14375,0.2158730158730158,0.4264705882352941,0.5370370370370371,0.6206896551724138,0.1619047619047619,0.4705882352941176,0.5106382978723404,0.75,0.6158730158730159,,0.0063492063492063,0.1958762886597938,0.631578947368421,,0.0206185567010309,0.2222222222222222,0.4225896825396823,0.4141788659793814,0.048780487804878,0.0490797546012269,0.2185430463576159,0.390728476821192,12.63162939297125,25.8,0.3538385826771653,28.0,86.0,26.0,53.0,10.0,26.0,10.0,17.0,14.0,2.0,18.0,0.490566037735849,0.490566037735849,0.4193548387096774,0.0961538461538461,0.1186440677966101,0.4432989690721649,0.4455958549222797,0.9651162790697676,0.5283018867924528,0.4713782608695652,,,,,,,,,,,,,,3.0,3.0,,5.0,,,,,,0.0384615384615384,0.0643274853801169,,,,,,,,,,,,,12.0,24.0,19.0,2.0,5.0,5.0,,5.0,11.0,12.0,,0.060702875399361,0.0784313725490196,0.0917874396135265,0.032258064516129,0.6666666666666666,0.4285714285714285,,1.0,1.0,,,,1.0,,0.2058823529411764,2.0,3.0,0.0833333333333333,False,,0.0051546391752577,,1.0,,,,,,,,,,
2039,1610612748,Keyon Dooling,Keyon Dooling,2039,MIA,65966.0,1099,64.0,2015,2023,638,547,253.0,4038,35.0,63.0,11.0,20.0,19.0,43.0,143.0,13.0,1.0,58.0,24.0,113.0,249,71.0,78.0,358.0,2022,,16.0,32.0,73.0,25.0,117.0,42.0,184.0,58.0,94.0,25.0,119.0,13.0,12.0,39.0,42.0,263.0,1.0,9.0,14.0,58.0,73.0,10.0,83.0,35.0,18.0,44.0,15.0,2.0,14.0,59.0,19.0,29.0,113.0,2.0,101.0,4.0,35.0,117.0,638,23.0,0.1858407079646017,0.1858407079646017,0.4538152610441767,0.4383561643835616,0.4375,0.3877551020408163,0.4850136239782016,0.3809523809523809,0.4834710743801653,0.221875,18.44155844155844,0.7457627118644068,0.0728643216080402,0.0122783083219645,0.0614035087719298,0.0060240963855421,0.0703125,0.0111234705228031,0.0096153846153846,0.0082644628099173,0.0401785714285714,0.0879629629629629,0.0842696629213483,0.0628571428571428,0.196875,0.5555555555555556,0.625,0.1142857142857142,0.134375,0.4418604651162791,0.4634146341463415,,0.446875,0.040625,0.18125,0.2040816326530612,0.55,0.010204081632653,0.2448979591836734,0.41875,0.4567355799373038,0.4466469072164949,0.0997150997150997,0.125,0.0446927374301676,0.3268156424581006,12.41847389558233,24.991549295774647,0.3166253101736972,4.0,59.0,5.0,13.0,41.0,1.0,30.0,9.0,1.0,6.0,10.0,0.3846153846153846,0.3809523809523809,0.0153846153846153,,0.0566037735849056,0.4125874125874126,0.4184397163120567,0.288135593220339,0.1904761904761904,0.4722026315789474,4.0,,14.0,2.0,7.0,4.0,18.0,2.0,8.0,4.0,42.0,12.0,14.0,,5.0,2.0,16.0,0.7777777777777778,0.2535211267605634,0.25,0.16,0.2535211267605634,,0.0099502487562189,0.3076923076923077,0.3076923076923077,1.0,0.2413793103448276,0.2413793103448276,0.7142857142857143,0.3333333333333333,0.2857142857142857,0.5,,0.1666666666666666,0.2413793103448276,2.0,,11.0,13.0,3.0,17.0,3.0,2.0,1.0,7.0,,0.0441767068273092,0.0465116279069767,0.0181818181818181,0.0172413793103448,0.7,0.5,,1.0,,1.0,,,2.0,,0.1111111111111111,,,,False,1.0,0.0139860139860139,0.0476190476190476,,,,,,,,,,,
2548,1610612748,Dwyane Wade,Dwyane Wade,2548,MIA,170079.0,2835,399.0,5395,5376,1863,1461,628.0,10771,335.0,576.0,113.0,193.0,92.0,260.0,379.0,10.0,5.0,35.0,22.0,588.0,1215,45.0,541.0,1756.0,5625,44.0,143.0,199.0,426.0,27.0,661.0,302.0,874.0,29.0,344.0,151.0,495.0,92.0,59.0,196.0,119.0,1141.0,29.0,75.0,61.0,206.0,272.0,107.0,379.0,117.0,71.0,167.0,141.0,16.0,70.0,308.0,104.0,76.0,220.0,12.0,708.0,62.0,290.0,661.0,1863,34.0,0.2568027210884354,0.2658450704225352,0.4839506172839506,0.4671361502347418,0.4821428571428571,0.4657836644591611,0.5544648511716276,0.5,0.5510033444816054,0.0357142857142857,30.77174090389949,0.5422077922077922,0.0986117759693633,0.0426863972680705,0.1107078039927404,0.0576540755467196,0.1011363636363636,0.0460176991150442,0.0355029585798816,0.0676056338028169,0.063063063063063,0.1236133122028526,0.1029900332225913,0.1156626506024096,0.4571428571428571,0.5815972222222222,0.638095238095238,0.3552238805970149,0.2063492063492063,0.3538461538461538,0.3770491803278688,0.0760869565217391,0.3007936507936508,0.0079365079365079,0.0277777777777777,0.4260485651214128,0.5854922279792746,0.0110375275938189,0.0485651214128035,0.4928571428571429,0.4810323763955342,0.4624890624999999,0.1948924731182795,0.2009702009702009,0.0814350797266514,0.3764236902050114,7.616296296296297,28.29333333333333,0.3453197405004634,76.0,161.0,48.0,113.0,239.0,5.0,97.0,70.0,34.0,20.0,77.0,0.4247787610619469,0.4194915254237288,0.0290697674418604,0.0337837837837837,0.0955882352941176,0.4248021108179419,0.4293333333333333,0.15527950310559,0.6440677966101694,0.490921875,1.0,,12.0,1.0,3.0,8.0,13.0,1.0,5.0,8.0,12.0,27.0,11.0,3.0,47.0,7.0,91.0,0.3076923076923077,0.2888888888888888,0.2,0.2962962962962963,0.3,0.0102389078498293,0.0434782608695652,0.1,0.1,1.0,0.3428571428571428,0.3428571428571428,0.25,0.0254237288135593,0.3333333333333333,,,0.3636363636363636,0.3793103448275862,33.0,40.0,71.0,29.0,23.0,46.0,16.0,22.0,45.0,35.0,,0.0584362139917695,0.0615384615384615,0.0501672240802675,0.0406360424028268,0.4545454545454545,0.4342105263157895,,7.0,6.0,1.0,,,16.0,4.0,0.0885416666666666,,1.0,0.1515151515151515,False,2.0,0.0105540897097625,0.0169491525423728,,1.0,5.0,,,,,,,,
2617,1610612748,Udonis Haslem,Udonis Haslem,2617,MIA,159215.0,2654,423.0,4997,4993,1592,1266,579.0,9990,209.0,319.0,62.0,94.0,27.0,65.0,248.0,,,4.0,4.0,344.0,632,4.0,174.0,862.0,5188,41.0,183.0,78.0,157.0,4.0,243.0,506.0,182.0,1.0,88.0,18.0,106.0,13.0,5.0,61.0,13.0,230.0,61.0,166.0,83.0,341.0,484.0,236.0,720.0,61.0,40.0,66.0,46.0,3.0,26.0,112.0,36.0,109.0,256.0,26.0,221.0,24.0,97.0,243.0,1592,40.0,0.7354651162790697,0.8576271186440678,0.5443037974683544,0.4968152866242038,0.5408805031446541,0.484472049689441,0.5857142857142857,0.5228571428571429,0.5704225352112676,0.0062893081761006,14.865577227200845,0.5892857142857143,0.177696717040125,0.1022797288971041,0.1608527131782945,0.1297872340425531,0.1741273100616016,0.1084567606306736,0.0681818181818181,0.1246376811594203,0.1731160896130346,0.1774744027303754,0.180522565320665,0.1730279898218829,0.5015723270440252,0.6551724137931034,0.7133105802047781,0.6746411483253588,0.1022012578616352,0.4153846153846154,0.4655172413793103,0.5555555555555556,0.389937106918239,,0.0062893081761006,0.5838509316770186,0.6595744680851063,,0.0248447204968944,0.5078616352201258,0.4892749605055291,0.4857351265822784,0.1368124118476728,0.1375886524822695,0.2122969837587007,0.2819025522041763,7.724999999999998,47.275,0.3185911546928157,126.0,108.0,71.0,150.0,87.0,60.0,40.0,40.0,27.0,8.0,41.0,0.4733333333333333,0.4733333333333333,0.3973509933774834,0.144,0.1219512195121951,0.4354838709677419,0.437246963562753,0.8981481481481481,0.84,0.5308351562500001,,,,,,,,,,,,,,9.0,8.0,1.0,26.0,,,,,,0.0326086956521739,0.1140350877192982,,,,,,,,,,,,,60.0,98.0,34.0,14.0,18.0,21.0,2.0,12.0,13.0,26.0,2.0,0.0537974683544303,0.1076923076923077,0.1306715063520871,0.0711462450592885,0.6341463414634146,0.4761904761904761,,1.0,1.0,,,,5.0,1.0,0.0815047021943573,8.0,4.0,0.1166666666666666,False,,0.0040322580645161,,,,3.0,1.0,,,,,,,
1800,1610612748,Damon Jones,Damon Jones,1800,MIA,145062.0,2418,448.0,4656,4639,1776,1429,521.0,9295,36.0,51.0,14.0,20.0,6.0,17.0,124.0,94.0,41.0,386.0,158.0,100.0,192,480.0,65.0,877.0,4834,2.0,61.0,41.0,67.0,199.0,376.0,92.0,108.0,386.0,293.0,46.0,339.0,36.0,10.0,144.0,99.0,724.0,7.0,4.0,44.0,157.0,203.0,12.0,215.0,41.0,31.0,66.0,25.0,4.0,12.0,91.0,31.0,38.0,112.0,,83.0,2.0,8.0,376.0,1776,25.0,0.46,0.46,0.5208333333333334,0.6119402985074627,0.6041666666666666,0.6109022556390977,0.6152758132956153,0.5357142857142857,0.6291946308724832,0.7142857142857143,15.131953673818112,0.7252747252747253,0.0879551820728291,0.0028268551236749,0.0910973084886128,0.0142857142857142,0.0886243386243386,0.005774278215223,0.005736137667304,0.0055096418732782,0.0608695652173913,0.0790441176470588,0.1101152368758002,0.0815217391304347,0.0758928571428571,0.7058823529411765,0.75,0.5555555555555556,0.025297619047619,0.3529411764705882,0.375,0.3333333333333333,0.1845238095238095,0.1398809523809523,0.5744047619047619,0.075187969924812,0.7,0.1541353383458646,0.5939849624060151,0.7901785714285714,0.5238377976190477,0.5119577067669172,0.0132743362831858,0.0404040404040404,0.0695553021664766,0.4287343215507411,13.014583333333336,24.770625,0.3814432989690721,1.0,58.0,7.0,12.0,51.0,2.0,54.0,5.0,1.0,,5.0,0.5833333333333334,0.5363636363636364,0.0134228187919463,0.0393700787401574,0.1217391304347826,0.4677419354838709,0.4715447154471545,0.4137931034482758,0.0181818181818181,0.4989799999999999,43.0,20.0,161.0,9.0,32.0,61.0,204.0,15.0,43.0,81.0,480.0,132.0,161.0,1.0,11.0,11.0,29.0,0.7843137254901961,0.425,0.3488372093023256,0.4070351758793969,0.425,0.0037593984962406,0.0024752475247524,0.4574468085106383,0.4574468085106383,0.9534883720930232,0.4170984455958549,0.4225721784776903,0.7391304347826086,0.5818181818181818,0.28125,1.0,0.4878048780487805,0.3860759493670886,0.4170984455958549,1.0,,5.0,50.0,6.0,10.0,2.0,1.0,2.0,2.0,,0.0260416666666666,0.0588235294117647,,0.017094017094017,0.4,1.0,5.0,,,,0.0104166666666666,0.0129533678756476,4.0,,0.0588235294117647,,2.0,,False,11.0,0.0080645161290322,0.2,1.0,,,3.0,6.0,1.0,1.0,0.5454545454545454,0.6666666666666666,0.0020833333333333,
224,1610612748,Eddie Jones,Eddie Jones,224,MIA,162420.0,2707,510.0,5164,5142,1771,1381,590.0,10306,111.0,182.0,41.0,66.0,33.0,84.0,155.0,121.0,35.0,244.0,102.0,204.0,421,365.0,162.0,984.0,5251,11.0,61.0,70.0,142.0,137.0,363.0,278.0,130.0,243.0,165.0,37.0,202.0,25.0,12.0,86.0,54.0,441.0,7.0,25.0,69.0,261.0,353.0,36.0,389.0,82.0,51.0,55.0,42.0,4.0,13.0,97.0,35.0,102.0,237.0,11.0,200.0,20.0,68.0,363.0,1771,37.0,0.6813725490196079,0.702020202020202,0.4845605700712589,0.4929577464788732,0.5229007633587787,0.5197132616487455,0.5574245939675174,0.4393939393939394,0.5611285266457681,0.4643765903307888,16.39876880984952,0.5670103092783505,0.1280039234919078,0.0154990700557966,0.132183908045977,0.0133079847908745,0.1288559156579461,0.0149602618045815,0.0235690235690235,0.0153846153846153,0.0894941634241245,0.1258503401360544,0.1504802561366061,0.1532663316582914,0.2315521628498727,0.6098901098901099,0.676829268292683,0.7297297297297297,0.1068702290076335,0.3928571428571428,0.4177215189873418,0.3939393939393939,0.1972010178117048,0.153944020356234,0.3104325699745547,0.2365591397849462,0.6212121212121212,0.1254480286738351,0.3655913978494624,0.6959287531806616,0.5160021045918368,0.5071895306859204,0.0849282296650717,0.1449893390191897,0.0619918699186991,0.3689024390243902,8.91710213776722,24.56904109589041,0.3429512006196746,17.0,60.0,13.0,37.0,73.0,23.0,42.0,31.0,24.0,1.0,36.0,0.3513513513513513,0.4032258064516129,0.1428571428571428,0.0073529411764705,0.064516129032258,0.3870967741935484,0.3870967741935484,0.75,0.2741935483870967,0.5102886363636364,44.0,12.0,94.0,3.0,14.0,38.0,138.0,8.0,25.0,50.0,411.0,3.0,94.0,4.0,13.0,25.0,26.0,0.9927536231884058,0.3780821917808219,0.32,0.364963503649635,0.3791208791208791,0.0136986301369863,0.0170575692963752,0.3636363636363636,0.3636363636363636,0.9772727272727272,0.3852459016393442,0.3852459016393442,1.0,0.2258064516129032,0.2142857142857142,1.0,0.3428571428571428,0.3725490196078431,0.3868312757201646,7.0,12.0,23.0,25.0,6.0,31.0,2.0,5.0,7.0,18.0,,0.0546318289786223,0.0595238095238095,0.0054545454545454,0.0145631067961165,0.5,0.4117647058823529,,5.0,4.0,1.0,,,6.0,1.0,0.0989010989010989,,2.0,0.2857142857142857,False,11.0,,0.1774193548387097,,,1.0,6.0,5.0,1.0,3.0,0.4545454545454545,1.0,0.0081743869209809,
297,1610612748,Alonzo Mourning,Alonzo Mourning,297,MIA,14526.0,242,-3.0,459,453,182,182,64.0,912,21.0,33.0,8.0,14.0,9.0,21.0,8.0,,,,,32.0,62,,31.0,95.0,445,6.0,24.0,11.0,25.0,,38.0,38.0,26.0,,4.0,,4.0,,,3.0,,8.0,4.0,17.0,7.0,32.0,49.0,22.0,71.0,3.0,3.0,4.0,8.0,,4.0,12.0,6.0,15.0,32.0,3.0,55.0,3.0,24.0,38.0,182,6.0,0.59375,0.7037037037037037,0.5161290322580645,0.44,0.5161290322580645,0.44,0.5397727272727273,0.6,0.5135135135135135,,18.656716417910445,0.3333333333333333,0.1693121693121693,0.1118421052631579,0.1521739130434782,0.074074074074074,0.1659574468085106,0.1019417475728155,0.0895522388059701,0.0769230769230769,0.1282051282051282,0.2051282051282051,0.1944444444444444,0.1666666666666666,0.532258064516129,0.6363636363636364,0.6774193548387096,0.6666666666666666,0.3387096774193548,0.4285714285714285,0.4736842105263157,0.3333333333333333,0.1290322580645161,,,0.56,0.5714285714285714,,,0.532258064516129,0.4662209677419356,0.4415039999999999,0.2891566265060241,0.2891566265060241,0.2526315789473684,0.4,4.922580645161292,,0.3965141612200435,10.0,2.0,9.0,14.0,16.0,10.0,,33.0,27.0,6.0,33.0,0.6428571428571429,0.6428571428571429,0.5555555555555556,0.0666666666666666,0.1,0.25,0.25,1.0,0.7142857142857143,0.4789583333333334,,,,,,,,,,,,,,1.0,3.0,,5.0,,,,,,0.0384615384615384,0.09375,,,,,,,,,,,,,6.0,10.0,4.0,1.0,4.0,,,3.0,3.0,20.0,,0.064516129032258,0.0952380952380952,0.1509433962264151,0.1666666666666666,0.6060606060606061,0.6,,,,,,,,5.0,0.0606060606060606,2.0,3.0,0.1666666666666666,False,,,,,,,,,,,,,,
