EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,2pt And 1 Free Throw Trips,BlockedShortMidRange,SecondChanceCorner3FGM,SecondChanceCorner3FGA,3SecondViolations,NonShootingPenaltyNonTakeFouls,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SelfOReb,BlockedLongMidRange,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffLongMidRangeReboundPct,SelfORebPct,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,on,Fg3aBlocked,Clear Path Fouls,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffensiveGoaltends,BlockedCorner3,HeaveAttempts,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,3pt And 1 Free Throw Trips,FoulsDrawn,Offensive Fouls Drawn
1506,1610612754,Austin Croshere,Austin Croshere,1506,IND,14006.0,233,30,450,441,159,119,46,891,8.0,13,3.0,6.0,3.0,7.0,1.0,2.0,6.0,10.0,3.0,4.0,2.0,2.0,11.0,25.0,1.0,1.0,4.0,9.0,15.0,25,14.0,29.0,21.0,93,442,3.0,6.0,1.0,1.0,1.0,10.0,7.0,13,6.0,11.0,14.0,46,16.0,14.0,39.0,3.0,4.0,25.0,11.0,1.0,9.0,5.0,14.0,3.0,2.0,6.0,1.0,2.0,33.0,4.0,8.0,1.0,3.0,26.0,2.0,31,13.0,44,11.0,8.0,3.0,6.0,2.0,4.0,7.0,1.0,2.0,1.0,13.0,2.0,4.0,10.0,18,1.0,3.0,22.0,2.0,6.0,4.0,2.0,2.0,2.0,2.0,46,159,0.5333333333333333,0.6153846153846154,0.9285714285714286,0.4827586206896552,1.0,0.5454545454545454,0.4827586206896552,0.6,0.5,0.5384615384615384,0.6666666666666666,0.6428571428571429,0.6666666666666666,0.7109375,0.6428571428571429,0.7333333333333333,0.5370370370370371,0.04,0.07692307692307693,15.461847389558232,0.46153846153846156,0.16666666666666666,0.09090909090909091,0.15294117647058825,0.058823529411764705,0.06521739130434782,0.0784313725490196,0.13425925925925927,0.06417112299465241,0.05172413793103448,0.18518518518518517,0.08108108108108109,0.07142857142857142,0.07142857142857142,0.25,0.15714285714285714,0.05714285714285714,0.09090909090909091,1.0,0.24074074074074073,0.6153846153846154,0.6666666666666666,0.5,0.037037037037037035,0.5,0.5,1.0,0.18518518518518517,0.6,0.6,0.5,0.07407407407407407,0.75,0.75,0.6666666666666666,0.46296296296296297,0.44,0.44,1.0,0.8571428571428571,0.5,0.3333333333333333,0.14285714285714285,1.0,1.0,0.2916666666666667,0.42857142857142855,0.08333333333333333,1.0,0.375,0.4444444444444444,0.7777777777777778,0.44,0.5173009433962265,0.60796,0.5093478260869565,0.1,0.1935483870967742,0.10752688172043011,0.4946236559139785,8.511999999999999,25.510344827586206,0.35333333333333333,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1513,1610612754,Scot Pollard,Scot Pollard,1513,IND,3470.0,58,7,107,106,16,7,11,213,4.0,7,2.0,3.0,1.0,2.0,,1.0,,1.0,,,,,,,,,,,4.0,9,,,,8,93,2.0,3.0,,,,4.0,1.0,2,,,,2,4.0,4.0,,,4.0,,,2.0,1.0,,1.0,,,1.0,,,2.0,,6.0,,,9.0,,9,6.0,15,1.0,1.0,,1.0,,1.0,2.0,1.0,,,3.0,1.0,1.0,2.0,4,,1.0,3.0,,2.0,,3.0,2.0,3.0,3.0,2,16,0.5,1.0,,,,,,0.4444444444444444,0.6666666666666666,0.5,0.4444444444444444,0.6666666666666666,0.5,0.4,0.6666666666666666,0.5,,0.2222222222222222,0.2857142857142857,10.92436974789916,0.3333333333333333,,,0.1956521739130435,0.15384615384615385,,,0.16981132075471697,0.11538461538461539,0.3125,0.08333333333333333,,,0.1875,0.08333333333333333,0.2777777777777778,,,1.0,0.7777777777777778,0.5714285714285714,0.8,0.5,0.1111111111111111,,,,0.1111111111111111,,,,,,,,,,,,1.0,0.6666666666666666,,,,,1.0,0.5,,,,,0.7777777777777778,,0.5273777777777778,0.5495000000000001,0.5278,0.2,0.2,0.5,0.25,4.044444444444444,,0.14953271028037382,1.0,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1536,1610612754,Stephen Jackson,Stephen Jackson,1536,IND,12123.0,202,37,386,384,128,88,34,770,8.0,17,1.0,1.0,4.0,7.0,1.0,5.0,3.0,11.0,5.0,13.0,2.0,3.0,6.0,13.0,,1.0,3.0,6.0,12.0,33,11.0,26.0,12.0,69,376,2.0,2.0,2.0,3.0,,10.0,4.0,10,5.0,9.0,4.0,27,12.0,12.0,30.0,3.0,2.0,13.0,6.0,2.0,13.0,4.0,17.0,3.0,1.0,7.0,2.0,4.0,38.0,,3.0,,7.0,17.0,,24,3.0,27,4.0,4.0,,5.0,3.0,3.0,8.0,1.0,2.0,1.0,13.0,,3.0,10.0,19,,2.0,14.0,1.0,7.0,,1.0,1.0,1.0,,27,128,0.5,0.5454545454545454,0.9090909090909091,0.4230769230769231,0.6666666666666666,0.5555555555555556,0.4230769230769231,0.36363636363636365,1.0,0.4,0.4830508474576271,1.0,0.6052631578947368,0.5230769230769231,1.0,0.65,0.4406779661016949,0.06060606060606061,0.11764705882352941,18.52731591448931,0.38461538461538464,,,0.1111111111111111,0.02727272727272727,0.1891891891891892,,0.12631578947368421,0.019867549668874173,0.06382978723404255,,,,0.058823529411764705,0.05128205128205128,0.19047619047619047,0.1935483870967742,0.16666666666666666,,0.288135593220339,0.47058823529411764,0.5333333333333333,0.5,0.0847457627118644,0.2,0.2,,0.1864406779661017,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.22033898305084745,0.38461538461538464,0.38461538461538464,1.0,0.22033898305084745,0.46153846153846156,0.46153846153846156,0.8333333333333334,0.2,1.0,,0.2,,,0.3684210526315789,0.5714285714285714,0.15789473684210525,0.6666666666666666,0.3157894736842105,0.5,0.7288135593220338,0.46153846153846156,0.5360466101694915,0.5474,0.5303421052631578,0.1076923076923077,0.1794871794871795,0.14492753623188406,0.391304347826087,7.630303030303031,24.450000000000003,0.3316062176165803,1.0,,2.0,2.0,1.0,3.0,0.4,1.0,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,
1897,1610612754,Metta World Peace,Metta World Peace,1897,IND,17407.0,290,40,549,550,199,161,55,1099,31.0,52,4.0,6.0,11.0,18.0,5.0,12.0,16.0,38.0,3.0,8.0,,,4.0,9.0,,1.0,,3.0,52.0,102,7.0,17.0,47.0,172,543,5.0,7.0,,2.0,7.0,17.0,16.0,33,,3.0,30.0,62,62.0,42.0,21.0,,4.0,9.0,4.0,13.0,10.0,12.0,22.0,10.0,2.0,5.0,2.0,3.0,56.0,1.0,6.0,1.0,6.0,27.0,4.0,37,8.0,45,12.0,7.0,5.0,8.0,,5.0,9.0,1.0,3.0,1.0,17.0,,9.0,8.0,27,4.0,5.0,51.0,1.0,18.0,10.0,6.0,5.0,6.0,4.0,62,199,0.5961538461538461,0.62,1.0,0.4117647058823529,,,0.4117647058823529,0.5098039215686274,0.7142857142857143,0.48484848484848486,0.5252100840336135,0.5555555555555556,0.4444444444444444,0.6063829787234043,0.7083333333333334,0.6078431372549019,0.14285714285714285,0.12745098039215685,0.17307692307692307,25.986842105263158,0.47058823529411764,0.23529411764705882,0.07142857142857142,0.12735849056603774,0.036585365853658534,0.11320754716981132,0.01639344262295082,0.12452830188679245,0.03111111111111111,0.06060606060606061,0.029411764705882353,0.023255813953488372,,0.11428571428571428,0.18181818181818182,0.10344827586206896,0.12195121951219512,0.08333333333333333,0.6666666666666666,0.4369747899159664,0.5961538461538461,0.7209302325581395,0.7096774193548387,0.10084033613445378,0.4166666666666667,0.5,0.2,0.31932773109243695,0.42105263157894735,0.4444444444444444,0.5,0.06722689075630252,0.375,0.375,1.0,0.07563025210084033,0.4444444444444444,0.4444444444444444,1.0,0.6666666666666666,0.6666666666666666,0.5,0.1111111111111111,,,0.5,0.6111111111111112,,,0.08333333333333333,,0.5798319327731093,0.4444444444444444,0.48880798319327745,0.60455,0.49267361111111097,0.13740458015267176,0.15789473684210525,0.09883720930232558,0.36046511627906974,8.558823529411764,24.93529411764706,0.36247723132969034,6.0,,,1.0,2.0,2.0,0.1111111111111111,,,2.0,1.0,0.16666666666666666,0.05263157894736842,0.015625,0.046511627906976744,,,,,True,,,,,,,,,,,,,,
2109,1610612754,Eddie Gill,Eddie Gill,2109,IND,4419.0,74,-18,135,142,52,57,14,277,2.0,4,,,,,,1.0,3.0,6.0,,1.0,,1.0,2.0,5.0,,,1.0,2.0,5.0,11,2.0,6.0,4.0,20,151,,,,,,,1.0,2,1.0,3.0,,5,8.0,2.0,6.0,,,5.0,2.0,3.0,4.0,1.0,5.0,1.0,,,1.0,3.0,11.0,,,,1.0,5.0,,6,,6,7.0,5.0,2.0,2.0,,1.0,3.0,,1.0,,5.0,,1.0,2.0,8,,1.0,5.0,,3.0,,3.0,2.0,3.0,2.0,5,52,0.8,0.8,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.45454545454545453,,0.5,0.47058823529411764,,0.5,0.5263157894736842,,0.5,0.35294117647058826,0.2727272727272727,0.25,16.0,0.4,,,0.10869565217391304,,0.07692307692307693,,0.1016949152542373,,,,,,0.06666666666666667,0.16666666666666666,0.10526315789473684,0.09090909090909091,,0.6666666666666666,0.23529411764705882,0.5,0.6666666666666666,0.5,0.058823529411764705,,,,0.35294117647058826,0.5,0.6,1.0,0.058823529411764705,,,,0.29411764705882354,0.4,0.4,1.0,,,,,,,,,0.2,,0.4,0.5,0.5882352941176471,0.4,0.4687147058823529,,0.48058000000000006,0.15789473684210525,0.23076923076923078,,0.25,12.345454545454544,24.849999999999998,0.3851851851851852,1.0,,,,,2.0,,,,,1.0,1.0,0.16666666666666666,,,1.0,,,,True,,,,,,,,,,,,,,
2224,1610612754,Jamaal Tinsley,Jamaal Tinsley,2224,IND,13502.0,225,62,434,428,161,122,42,862,4.0,13,,2.0,1.0,3.0,3.0,10.0,1.0,10.0,1.0,2.0,,,7.0,17.0,,,3.0,6.0,8.0,33,8.0,19.0,9.0,49,416,,3.0,1.0,1.0,,3.0,3.0,7,3.0,6.0,7.0,22,,16.0,18.0,6.0,,17.0,7.0,,38.0,17.0,55.0,13.0,4.0,22.0,8.0,8.0,127.0,1.0,1.0,1.0,3.0,18.0,1.0,22,3.0,25,18.0,12.0,6.0,13.0,5.0,11.0,9.0,1.0,2.0,1.0,22.0,2.0,9.0,10.0,18,,1.0,10.0,,3.0,2.0,3.0,,4.0,2.0,22,161,,,0.75,0.42105263157894735,1.0,0.5,0.42105263157894735,0.24242424242424243,,0.42857142857142855,0.38461538461538464,0.375,0.5769230769230769,0.4298245614035088,0.375,0.6470588235294118,0.36538461538461536,,,16.458333333333336,0.5909090909090909,0.07692307692307693,0.08333333333333333,0.10588235294117647,0.008,0.06818181818181818,0.021739130434782608,0.09813084112149532,0.011695906432748537,,0.038461538461538464,0.030303030303030304,,0.08620689655172414,0.046511627906976744,0.15942028985507245,0.058823529411764705,0.1,0.5,0.25,0.3076923076923077,0.3076923076923077,,0.19230769230769232,0.3,0.3,,0.19230769230769232,0.1,0.1,,0.038461538461538464,0.5,0.5,1.0,0.3269230769230769,0.4117647058823529,0.4117647058823529,0.7142857142857143,0.5,,,,,,0.23076923076923078,0.3333333333333333,,,0.46153846153846156,0.5,0.6153846153846154,0.4117647058823529,0.48106826923076934,0.507775,0.4815923076923077,0.05454545454545454,0.08333333333333333,0.061224489795918366,0.4489795918367347,8.43030303030303,25.41578947368421,0.3709677419354839,,3.0,1.0,1.0,,1.0,0.25,1.0,1.0,,,,,,,,1.0,1.0,,True,,,,,,,,,,,,,,
2410,1610612754,Fred Jones,Fred Jones,2410,IND,4881.0,81,5,152,161,68,68,18,313,3.0,7,,1.0,1.0,2.0,,,,3.0,,2.0,,,3.0,6.0,1.0,1.0,,,3.0,10,3.0,8.0,9.0,24,155,,1.0,1.0,1.0,,3.0,1.0,4,,,8.0,10,4.0,2.0,9.0,,,6.0,3.0,1.0,3.0,1.0,4.0,1.0,,3.0,,,9.0,,2.0,,,9.0,,9,2.0,11,1.0,1.0,,2.0,1.0,2.0,1.0,,,,3.0,,1.0,2.0,2,,,9.0,,1.0,4.0,,,,,10,68,0.6666666666666666,0.6666666666666666,1.0,0.375,1.0,,0.375,0.3,,0.25,0.4166666666666667,0.75,0.25,0.5454545454545454,0.75,0.625,0.4444444444444444,0.1,0.14285714285714285,14.534883720930234,0.6666666666666666,,,0.16071428571428573,0.044444444444444446,,,0.1267605633802817,0.03225806451612903,,,,,0.05555555555555555,0.15384615384615385,0.24,,,,0.3888888888888889,0.42857142857142855,0.5,0.6666666666666666,,,,,0.16666666666666666,,,,0.1111111111111111,,,,0.3333333333333333,0.5,0.5,1.0,0.5,,,0.5,1.0,1.0,0.5,0.5,,,,,0.8333333333333334,0.5,0.5215611111111111,0.6741,0.57445,0.05555555555555555,0.1,0.125,0.4166666666666667,5.67,24.95,0.4473684210526316,1.0,,,,,,,,,,,,,0.10526315789473684,,,,,,True,,,,,,,,,,,,,,
1886,1610612754,Jonathan Bender,Jonathan Bender,1886,IND,1027.0,17,-2,30,33,11,11,3,63,3.0,4,1.0,1.0,,1.0,,1.0,,2.0,,,,,,1.0,,,,1.0,3.0,7,,1.0,1.0,7,31,1.0,1.0,,,1.0,3.0,,2,,1.0,1.0,1,4.0,2.0,,,2.0,1.0,,,1.0,,1.0,,,,,1.0,2.0,,2.0,,,2.0,1.0,3,2.0,5,,,,,,,1.0,,,,1.0,,1.0,1.0,3,,1.0,2.0,,1.0,,,,,,1,11,0.6666666666666666,1.0,,,,,,0.42857142857142855,1.0,,0.375,1.0,,0.3888888888888889,0.75,0.125,0.125,,,29.41176470588235,,1.0,,0.18181818181818182,0.18181818181818182,,,0.16666666666666666,0.14285714285714285,0.4,,,,0.3333333333333333,,0.25,,,,0.5,0.75,0.75,0.6666666666666666,0.125,,,,0.25,,,,,,,,0.125,,,,1.0,1.0,,,,,0.3333333333333333,,,,0.3333333333333333,,0.625,,0.51913125,0.6516,0.43331666666666663,0.1111111111111111,0.125,0.42857142857142855,0.14285714285714285,7.157142857142857,26.4,0.36666666666666664,,,,,,,,,,1.0,,,,,0.2,,,,1.0,True,,,,,,,,,,,,,,
2592,1610612754,James Jones,James Jones,2592,IND,1556.0,26,-8,48,52,25,24,3,100,,1,,,,1.0,,,,3.0,,,,,2.0,4.0,,,2.0,4.0,,4,2.0,4.0,2.0,8,51,,,,,,,,2,2.0,4.0,2.0,8,,,3.0,3.0,,4.0,2.0,1.0,,,,,,,,,,1.0,,,1.0,,,1,1.0,2,,,,,,,,,,,,,,,1,,,2.0,,,1.0,1.0,1.0,1.0,1.0,8,25,,,0.5,0.5,,0.5,0.5,,,,0.375,,0.5,0.4444444444444444,,0.5714285714285714,0.5,0.25,1.0,17.647058823529413,,,,,,0.25,0.16666666666666666,0.03571428571428571,0.05,,,0.3333333333333333,,,,,0.3333333333333333,,1.0,0.125,,,,,,,,0.375,,,,,,,,0.5,0.5,0.5,0.5,,,,,,,0.16666666666666666,,,,0.6666666666666666,0.5,0.625,0.5,0.41584999999999994,,0.44405,,,,1.0,13.6,26.074999999999996,0.5208333333333334,,,,,,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
2758,1610612754,David Harrison,David Harrison,2758,IND,4109.0,68,9,123,131,48,51,16,254,4.0,5,4.0,4.0,2.0,3.0,,2.0,,,,,,,,,,,,,4.0,7,,,7.0,15,127,4.0,4.0,,,5.0,13.0,2.0,4,,,2.0,6,2.0,6.0,,,6.0,,,1.0,2.0,,2.0,,,1.0,,1.0,4.0,3.0,6.0,,3.0,2.0,,5,9.0,14,,,,2.0,,1.0,5.0,,1.0,,7.0,1.0,2.0,9.0,18,2.0,2.0,8.0,,4.0,,3.0,,3.0,1.0,6,48,0.25,1.0,,,,,,0.5714285714285714,1.0,0.5,0.5714285714285714,1.0,0.5,0.6818181818181818,0.9285714285714286,0.6,,0.14285714285714285,0.2,12.765957446808512,0.2857142857142857,,,0.05263157894736842,0.17647058823529413,0.2,0.16666666666666666,0.09433962264150944,0.17307692307692307,0.25,0.1111111111111111,0.1875,,,,0.1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.7142857142857143,0.8,1.0,0.25,0.2857142857142857,,,,,,,,,,,,,,,,1.0,1.0,0.25,,,,0.75,0.6666666666666666,,,,,0.7142857142857143,,0.5189428571428572,0.5855666666666667,0.531525,0.36363636363636365,0.36363636363636365,0.8666666666666667,0.4,3.271428571428572,,0.3902439024390244,,,,,1.0,2.0,,,,,3.0,,,0.17647058823529413,,,,,,True,,,,,,,,,,,,,,
