EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG2A,PenaltyFG3M,PenaltyFG3A,PtsPutbacks,Fg3aBlocked,OffTwoPtRebounds,FTDefRebounds,SelfOReb,LostBallSteals,LostBallOutOfBoundsTurnovers,Travels,PenaltyTurnovers,ShootingFouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyFg3Pct,SecondChanceFg2Pct,FG3APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,Clear Path Fouls,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,Arc3PctBlocked,OffensiveGoaltends,BlockedLongMidRange,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,on,StepOutOfBoundsTurnovers,HeaveAttempts,FTOffRebounds,OffFTReboundPct
101150,1610612737,Lou Williams,Lou Williams,101150,ATL,6634.0,111,5.0,213,212,34,58,25,425,3.0,3.0,1.0,1.0,9.0,11.0,7.0,12.0,1.0,2.0,1.0,1.0,4.0,11.0,1.0,19.0,26.0,5.0,13.0,13.0,66.0,257,1.0,2.0,2.0,5.0,4.0,5.0,6.0,14.0,10.0,28.0,6.0,9.0,11.0,4.0,1.0,10.0,5.0,15.0,4.0,1.0,6.0,2.0,2.0,35.0,1.0,5.0,4.0,9.0,1.0,10.0,4.0,4.0,8.0,1.0,7.0,1.0,1.0,9.0,1.0,5.0,12.0,14.0,6.0,1.0,14.0,32,1.0,1.0,0.2631578947368421,0.2631578947368421,0.4,0.38461538461538464,0.5,0.38461538461538464,0.7307692307692307,0.8,0.6794871794871795,0.75,0.8,0.717391304347826,0.8333333333333334,0.875,0.3333333333333333,0.038461538461538464,0.08333333333333333,23.01255230125523,0.8888888888888888,0.07272727272727272,0.10204081632653061,0.018867924528301886,0.08653846153846154,0.010309278350515464,0.025,0.13333333333333333,0.09523809523809523,0.14285714285714285,0.07692307692307693,1.0,1.0,0.28205128205128205,0.8181818181818182,0.8181818181818182,0.3333333333333333,0.3076923076923077,0.5833333333333334,0.6363636363636364,0.2857142857142857,0.05128205128205128,0.5,0.5,1.0,0.28205128205128205,0.36363636363636365,0.36363636363636365,0.25,0.5,1.0,1.0,0.5,0.2,1.0,0.41025641025641024,0.36363636363636365,0.4707974358974359,0.5089400000000001,0.13333333333333333,0.1875,0.07575757575757576,0.21212121212121213,12.3,25.56153846153846,0.1596244131455399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1628381,1610612737,John Collins,John Collins,1628381,ATL,34577.0,576,14.0,1156,1152,227,288,125,2308,45.0,60.0,10.0,11.0,26.0,51.0,9.0,15.0,11.0,25.0,3.0,5.0,9.0,31.0,1.0,80.0,126.0,20.0,56.0,30.0,250.0,1302,4.0,6.0,5.0,57.0,16.0,18.0,7.0,51.0,110.0,50.0,60.0,,31.0,9.0,7.0,9.0,7.0,16.0,5.0,2.0,6.0,2.0,1.0,39.0,17.0,46.0,60.0,121.0,36.0,157.0,8.0,6.0,10.0,3.0,5.0,13.0,5.0,23.0,3.0,59.0,56.0,36.0,15.0,3.0,51.0,220,9.0,3.0,0.6875,0.8333333333333334,1.0,0.35714285714285715,0.6666666666666666,0.35714285714285715,0.6349206349206349,0.8888888888888888,0.6043956043956044,0.7878787878787878,0.8148148148148148,0.6443298969072165,0.8142857142857143,0.8225806451612904,0.3076923076923077,0.05555555555555555,,16.743827160493826,0.43478260869565216,0.1935483870967742,0.19491525423728814,0.06343283582089553,0.19413919413919414,0.06581352833638025,0.061611374407582936,0.17687074829931973,0.18324607329842932,0.24444444444444444,0.32967032967032966,0.75,0.8035714285714286,0.2802197802197802,0.5098039215686274,0.5416666666666666,0.7692307692307693,0.08241758241758242,0.6,0.6,0.6666666666666666,0.13736263736263737,0.44,0.4583333333333333,1.0,0.17032967032967034,0.2903225806451613,0.2903225806451613,1.0,0.15151515151515152,0.6,1.0,0.030303030303030304,0.4074074074074074,0.9090909090909091,0.6373626373626373,0.2903225806451613,0.5464527472527473,0.5870185185185185,0.07853403141361257,0.1111111111111111,0.228,0.204,6.0436507936507935,24.798214285714288,0.19636678200692043,16.0,19.0,3.0,4.0,1.0,1.0,5.0,20.0,27.0,4.0,9.0,28.0,1.0,19.0,15.0,2.0,2.0,2.0,3.0,5.0,24.0,1.0,7.0,4.0,5.0,10.0,6.0,6.0,11.0,9.0,2.0,11.0,4.0,2.0,0.4444444444444444,0.7407407407407407,0.017857142857142856,0.06666666666666667,0.058823529411764705,0.04,0.40540540540540543,0.06810035842293907,0.05333333333333334,0.04580152671755725,0.1232876712328767,0.07017543859649122,0.14563106796116504,0.31666666666666665,0.02702702702702703,0.36363636363636365,0.6444444444444445,0.5757575757575758,0.8421052631578947,0.0625,1.0,1.0,0.14814814814814814,0.75,0.18518518518518517,0.2,0.6205217391304347,,,,,,,,,,,,True,,,,
1628989,1610612737,Kevin Huerter,Kevin Huerter,1628989,ATL,21008.0,350,-3.0,710,705,159,206,79,1415,5.0,7.0,1.0,2.0,14.0,28.0,14.0,21.0,6.0,16.0,1.0,3.0,14.0,45.0,5.0,33.0,56.0,20.0,61.0,7.0,133.0,810,3.0,8.0,,13.0,4.0,7.0,4.0,33.0,16.0,50.0,54.0,6.0,45.0,14.0,4.0,15.0,20.0,35.0,14.0,6.0,9.0,5.0,1.0,90.0,4.0,15.0,23.0,41.0,8.0,49.0,10.0,5.0,6.0,3.0,3.0,4.0,3.0,10.0,,28.0,11.0,10.0,5.0,,33.0,153,2.0,,0.24242424242424243,0.25,0.9,0.32786885245901637,0.375,0.32786885245901637,0.5892857142857143,0.5714285714285714,0.5384615384615384,0.5416666666666666,0.6904761904761905,0.5541666666666667,0.5416666666666666,0.717391304347826,0.5213675213675214,0.07142857142857142,,16.25,0.6,0.11794871794871795,0.10714285714285714,0.023121387283236993,0.11343283582089553,0.023255813953488372,0.029411764705882353,0.0989010989010989,0.10256410256410256,0.13043478260869565,0.05982905982905983,0.7142857142857143,0.7142857142857143,0.23931623931623933,0.5,0.5833333333333334,0.2857142857142857,0.1794871794871795,0.6666666666666666,0.6666666666666666,0.21428571428571427,0.13675213675213677,0.375,0.4,1.0,0.38461538461538464,0.3111111111111111,0.3111111111111111,0.8571428571428571,0.25,0.3333333333333333,1.0,0.4166666666666667,0.09523809523809523,0.5,0.5811965811965812,0.3111111111111111,0.4804555555555555,0.48890238095238103,0.05,0.08620689655172414,0.09774436090225563,0.24812030075187969,10.93392857142857,26.13606557377049,0.223943661971831,1.0,1.0,2.0,4.0,2.0,5.0,10.0,2.0,4.0,7.0,14.0,2.0,1.0,4.0,3.0,1.0,5.0,,1.0,4.0,7.0,,,,,,2.0,3.0,6.0,3.0,3.0,6.0,3.0,,0.5,0.5,0.01639344262295082,,0.14285714285714285,0.0625,0.1111111111111111,0.023391812865497075,0.023809523809523808,0.023255813953488372,0.023255813953488372,,0.15151515151515152,0.10526315789473684,0.01694915254237288,0.5,0.2,0.08333333333333333,1.0,,0.4,1.0,0.19047619047619047,0.5,0.47619047619047616,0.5,0.48590454545454553,1.0,1.0,1.0,0.016129032258064516,,,,,,,,True,,,,
1629027,1610612737,Trae Young,Trae Young,1629027,ATL,29212.0,487,14.0,985,982,203,240,100,1967,26.0,43.0,8.0,13.0,48.0,97.0,18.0,40.0,,3.0,,1.0,30.0,101.0,3.0,92.0,180.0,30.0,104.0,85.0,359.0,1100,3.0,4.0,,15.0,16.0,36.0,37.0,93.0,20.0,164.0,24.0,66.0,101.0,30.0,18.0,90.0,38.0,128.0,23.0,15.0,63.0,18.0,9.0,294.0,,16.0,12.0,29.0,5.0,34.0,18.0,11.0,40.0,6.0,32.0,13.0,8.0,53.0,2.0,31.0,82.0,100.0,29.0,13.0,84.0,196,2.0,8.0,0.10869565217391304,0.10989010989010989,0.26666666666666666,0.28846153846153844,0.75,0.28846153846153844,0.5111111111111111,0.4444444444444444,0.4823943661971831,0.9375,0.5,0.5444785276073619,0.9375,0.6133333333333333,0.36619718309859156,0.1,0.075,34.48589626933576,0.7547169811320755,0.04477611940298507,0.08040201005025126,,0.059957173447537475,0.010869565217391304,,0.06557377049180328,0.09259259259259259,0.02702702702702703,0.15140845070422534,0.6046511627906976,0.65,0.3415492957746479,0.4948453608247423,0.5647058823529412,0.125,0.14084507042253522,0.45,0.4864864864864865,,0.01056338028169014,,,,0.35563380281690143,0.297029702970297,0.3,0.26666666666666666,0.125,,,0.375,0.23214285714285715,0.6153846153846154,0.5176056338028169,0.297029702970297,0.48673568904593634,0.47613482142857144,0.11182108626198083,0.14285714285714285,0.04178272980501393,0.2590529247910863,9.583888888888888,27.82115384615384,0.20609137055837565,2.0,3.0,,,3.0,8.0,20.0,3.0,4.0,8.0,20.0,2.0,1.0,5.0,1.0,3.0,7.0,3.0,1.0,13.0,12.0,1.0,,,1.0,3.0,1.0,6.0,,,,,,,0.4,0.75,0.009615384615384616,0.06976744186046512,0.12371134020618557,,0.03333333333333333,0.020833333333333332,0.014492753623188406,0.02727272727272727,0.01639344262295082,,,0.07692307692307693,0.02127659574468085,,0.15384615384615385,0.375,0.6666666666666666,0.5,1.0,0.3333333333333333,,,0.35714285714285715,0.4,0.6101875,,6.0,,0.05454545454545454,4.0,0.009900990099009901,,,,,,True,,,,
201568,1610612737,Danilo Gallinari,Danilo Gallinari,201568,ATL,11034.0,184,9.0,376,368,123,142,41,744,6.0,7.0,3.0,4.0,3.0,11.0,7.0,18.0,1.0,3.0,1.0,1.0,13.0,30.0,3.0,16.0,36.0,14.0,33.0,18.0,92.0,423,2.0,4.0,,8.0,6.0,12.0,4.0,34.0,12.0,20.0,39.0,3.0,30.0,13.0,3.0,4.0,3.0,7.0,3.0,,1.0,1.0,2.0,17.0,3.0,9.0,12.0,22.0,4.0,26.0,2.0,1.0,2.0,,2.0,,,2.0,,20.0,14.0,19.0,5.0,2.0,32.0,116,,1.0,0.375,0.375,0.9285714285714286,0.42424242424242425,0.5,0.42424242424242425,0.4444444444444444,0.5,0.5362318840579711,0.5714285714285714,0.625,0.5974025974025974,0.5714285714285714,0.6538461538461539,0.4782608695652174,0.08333333333333333,,18.764845605700714,1.0,0.11650485436893204,0.1323529411764706,0.03571428571428571,0.12280701754385964,0.022988505747126436,0.015873015873015872,0.14,0.13793103448275862,0.1,0.10144927536231885,0.8571428571428571,0.8571428571428571,0.15942028985507245,0.2727272727272727,0.375,,0.2608695652173913,0.3888888888888889,0.3888888888888889,0.2857142857142857,0.043478260869565216,0.3333333333333333,0.3333333333333333,1.0,0.43478260869565216,0.43333333333333335,0.43333333333333335,0.9230769230769231,0.14285714285714285,1.0,1.0,0.42857142857142855,0.16666666666666666,0.75,0.5797101449275363,0.43333333333333335,0.47543623188405804,0.47965416666666666,0.08,0.12195121951219512,0.08695652173913043,0.3695652173913043,11.980555555555554,25.918181818181818,0.3271276595744681,,1.0,,,1.0,6.0,12.0,1.0,3.0,6.0,12.0,,,1.0,1.0,1.0,1.0,,,,5.0,,1.0,,1.0,,,,,,,,,,0.5,0.3333333333333333,,,0.2727272727272727,,0.05,0.011111111111111112,,0.02127659574468085,,0.09523809523809523,0.1,0.07692307692307693,0.029411764705882353,,0.6666666666666666,0.14285714285714285,,,0.3333333333333333,1.0,,,0.5,0.5,0.49695,,1.0,,0.029411764705882353,,,,,,,,True,,,,
203991,1610612737,Clint Capela,Clint Capela,203991,ATL,26131.0,436,26.0,867,875,156,198,94,1742,65.0,95.0,6.0,7.0,4.0,11.0,,,,,,,,,,69.0,106.0,,,17.0,155.0,954,,,7.0,39.0,7.0,10.0,9.0,23.0,106.0,32.0,,,,,7.0,10.0,3.0,13.0,3.0,,2.0,6.0,2.0,29.0,17.0,35.0,57.0,99.0,48.0,147.0,9.0,4.0,5.0,1.0,1.0,8.0,4.0,13.0,3.0,33.0,31.0,33.0,15.0,2.0,23.0,152,5.0,2.0,0.7681159420289855,0.9464285714285714,,,,,0.6509433962264151,0.7,0.6509433962264151,0.48484848484848486,0.7,0.6352459016393442,0.5131578947368421,0.6388888888888888,,0.0660377358490566,,13.846153846153847,0.38461538461538464,0.2425531914893617,0.1881720430107527,0.0821256038647343,0.21852731591448932,0.11510791366906475,0.08433734939759036,0.22018348623853212,0.17333333333333334,0.25,0.8962264150943396,0.6842105263157895,0.7386363636363636,0.10377358490566038,0.36363636363636365,0.36363636363636365,0.5,,,,,,,,,,,,,,,,,0.7,0.8571428571428571,0.8962264150943396,,0.6540339622641509,0.6269699999999999,0.125,0.125,0.25161290322580643,0.14838709677419354,1.6754716981132074,,0.17993079584775087,15.0,29.0,,,,,,16.0,33.0,,,26.0,,31.0,7.0,6.0,5.0,,2.0,2.0,17.0,2.0,2.0,1.0,4.0,2.0,,1.0,10.0,4.0,6.0,10.0,3.0,2.0,,0.48484848484848486,,0.07368421052631578,,,0.28,0.14761904761904762,0.16923076923076924,0.16326530612244897,0.0851063829787234,0.07317073170731707,0.25675675675675674,0.2692307692307692,0.2,0.3,0.7846153846153846,0.8787878787878788,0.5172413793103449,0.13333333333333333,,,,,,,0.638152,,,,,,,1.0,,,,,True,,,,
1629629,1610612737,Cam Reddish,Cam Reddish,1629629,ATL,2555.0,43,5.0,86,84,27,37,12,170,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,,3.0,5.0,6.0,6.0,,24.0,107,1.0,1.0,,3.0,1.0,2.0,,5.0,6.0,,15.0,3.0,3.0,3.0,1.0,3.0,1.0,4.0,,1.0,1.0,1.0,1.0,9.0,1.0,3.0,1.0,4.0,1.0,5.0,2.0,,,,,1.0,,1.0,1.0,5.0,3.0,,,,5.0,27,,,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,0.6,0.5,1.0909090909090908,1.5,0.8333333333333334,1.0909090909090908,1.5,0.8333333333333334,0.5454545454545454,0.2,,12.5,,0.08333333333333333,0.13636363636363635,0.07692307692307693,0.11764705882352941,0.03125,0.07692307692307693,,0.08333333333333333,0.2,0.2727272727272727,0.3333333333333333,0.5,0.09090909090909091,1.0,1.0,1.0,0.09090909090909091,1.0,1.0,1.0,0.2727272727272727,1.0,1.0,0.6666666666666666,0.2727272727272727,1.0,1.0,1.0,1.0,1.0,,,0.6666666666666666,0.5,0.8181818181818182,1.0,0.5373818181818182,0.58955,,,0.125,0.20833333333333334,7.6,24.416666666666668,0.313953488372093,,,,,,1.0,1.0,,,1.0,1.0,,,,,,2.0,,,1.0,1.0,1.0,,,,2.0,1.0,,,,,,,,1.0,,,0.3333333333333333,,,,,,,,,,1.0,,,1.0,,,,,,,,0.3333333333333333,1.0,,,,,,,,,,,,,True,,,,
203503,1610612737,Tony Snell,Tony Snell,203503,ATL,718.0,12,-22.0,23,23,6,6,3,46,,,,,,,,,,,,,,,,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,2.0,,,,,,,,,,2.0,,,,,,6,,,,,,,,,,,,,,,,,,,,,,0.2857142857142857,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2608695652173913,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
203524,1610612737,Solomon Hill,Solomon Hill,203524,ATL,4269.0,71,-32.0,145,149,15,45,12,294,,,,,,1.0,,,2.0,6.0,,,,6.0,2.0,,1.0,2.0,12.0,2.0,8.0,181,,2.0,,,,1.0,,,,,6.0,,6.0,,,1.0,,1.0,,,,,1.0,2.0,,5.0,3.0,8.0,,8.0,1.0,,1.0,,,,1.0,1.0,,8.0,4.0,4.0,2.0,,,15,1.0,,,,1.0,0.16666666666666666,,0.16666666666666666,,,0.23076923076923078,,,0.26666666666666666,,,0.9230769230769231,,,10.062893081761006,1.0,0.0967741935483871,0.16129032258064516,,0.12903225806451613,,,0.11764705882352941,0.19230769230769232,,,,,0.07692307692307693,,,,,,,,0.46153846153846156,0.3333333333333333,0.3333333333333333,1.0,0.46153846153846156,,,,,,,1.0,,,0.9230769230769231,,0.5574538461538462,0.44225000000000003,0.13333333333333333,0.6666666666666666,,,7.9,24.983333333333334,0.10344827586206896,,,,,,,1.0,,,,1.0,,,,,,1.0,,,,2.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,0.1111111111111111,,,,,,,,,,,,0.5,,0.35385,,,,,,,,1.0,,,,True,,,,
203992,1610612737,Bogdan Bogdanovic,Bogdan Bogdanovic,203992,ATL,27652.0,461,21.0,925,916,133,164,105,1841,14.0,19.0,,,15.0,32.0,9.0,27.0,11.0,33.0,,3.0,23.0,79.0,6.0,38.0,78.0,34.0,112.0,12.0,190.0,1019,2.0,9.0,1.0,15.0,2.0,3.0,5.0,24.0,34.0,42.0,75.0,27.0,79.0,23.0,5.0,23.0,15.0,38.0,9.0,6.0,9.0,12.0,2.0,91.0,3.0,24.0,22.0,46.0,7.0,53.0,26.0,17.0,17.0,2.0,11.0,5.0,6.0,22.0,3.0,38.0,19.0,14.0,3.0,3.0,22.0,131,1.0,2.0,0.4473684210526316,0.4722222222222222,0.7352941176470589,0.30357142857142855,0.2222222222222222,0.30357142857142855,0.48717948717948717,0.6666666666666666,0.46842105263157896,0.4117647058823529,0.5588235294117647,0.48717948717948717,0.4166666666666667,0.6,0.5894736842105263,0.0641025641025641,,20.84534101825168,0.7727272727272727,0.08943089430894309,0.12903225806451613,0.013513513513513514,0.10648148148148148,0.015625,0.017543859649122806,0.11570247933884298,0.11258278145695365,0.2,0.1,0.7368421052631579,0.7777777777777778,0.16842105263157894,0.46875,0.5357142857142857,0.5333333333333333,0.14210526315789473,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1736842105263158,0.3333333333333333,0.3333333333333333,0.8181818181818182,0.41578947368421054,0.2911392405063291,0.2911392405063291,0.6956521739130435,0.17647058823529413,,,0.35294117647058826,,,0.6894736842105263,0.2911392405063291,0.5195231578947369,0.5113823529411765,0.020833333333333332,0.0375,0.07894736842105263,0.12631578947368421,10.178205128205128,25.306250000000002,0.1437837837837838,3.0,4.0,2.0,4.0,2.0,3.0,10.0,4.0,8.0,5.0,14.0,4.0,,4.0,,1.0,9.0,,1.0,6.0,17.0,,1.0,2.0,,3.0,3.0,1.0,2.0,,2.0,2.0,,,0.35714285714285715,0.5,,0.05263157894736842,0.125,,,0.017699115044247787,0.029850746268656716,0.01020408163265306,0.01639344262295082,,0.04,0.1,0.008849557522123894,,0.42857142857142855,0.23529411764705882,0.75,,0.3333333333333333,0.5,0.23529411764705882,0.5,0.5882352941176471,0.3,0.5458954545454545,,1.0,,0.008928571428571428,,,,,1.0,,,True,,,,
