EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,Arc3FGA,SecondChanceArc3FGA,FG2A,FG3A,OpponentPoints,SecondChanceFG3A,PenaltyFG2A,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,PenaltyOffPossExcludingTakeFouls,FG3APct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,Arc3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGM,FG3M,Points,PtsUnassisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,DefThreePtRebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,LiveBallTurnoverPct,DefThreePtReboundPct,DefCorner3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,NonHeaveArc3Accuracy,AtRimFGM,FG2M,PtsUnassisted2s,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Fg2Pct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,PenaltyAtRimFGM,FtPoints,PenaltyFG2M,PenaltyPoints,PtsAssisted2s,Fg2aBlocked,LostBallTurnovers,Fouls,Charge Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,BlocksRecoveredPct,AtRimPctAssisted,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,ShortMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,PenaltyFG3A,PtsAssisted3s,ShootingFouls,Assisted3sPct,ShortMidRangePctBlocked,ShortMidRangeFrequency,Corner3Frequency,Arc3PctAssisted,PenaltyCorner3Frequency,LongMidRangeFGA,SecondChanceFG2A,LongMidRangeFrequency,on,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PtsPutbacks,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,PenaltyFG3M,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Offensive Fouls Drawn,Corner3FGM,Loose Ball Fouls Drawn,Technical Free Throw Trips,Blocked3s,BlockedArc3,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,BlockedShortMidRange,OffensiveGoaltends,SecondChanceAtRimPctAssisted,DefensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,BlockedCorner3
1629134,1610612748,Kendrick Nunn,Kendrick Nunn,1629134,MIA,389.0,6,-1.0,13,15,3.0,11.0,1.0,28,1.0,1.0,1.0,1.0,1.0,1.0,9,1.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,0.5,14.285714285714285,0.16666666666666666,0.09090909090909091,0.5,0.5,0.5,1.0,1.0,1.0,0.498725,0.57945,0.418,3.9,26.5,0.23076923076923078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629216,1610612748,Gabe Vincent,Gabe Vincent,1629216,MIA,736.0,12,,24,25,9.0,11.0,2.0,49,,,1.0,,,1.0,19,,,1.0,1.0,2.0,1.0,5.0,,1.0,1.0,9.0,1.0,7.692307692307692,,0.05555555555555555,,,1.0,,,1.0,0.5871,,,,24.9,0.375,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,0.1111111111111111,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629639,1610612748,Tyler Herro,Tyler Herro,1629639,MIA,457.0,8,1.0,15,17,5.0,11.0,1.0,32,1.0,,,,1.0,,9,,,,,,,,2.0,4.0,4.0,5.0,,12.5,0.3333333333333333,0.3333333333333333,,1.0,,,,1.0,0.4779,,,2.3,,0.3333333333333333,,,2.0,,,,,2.0,,,1.0,,,,1.0,1.0,,0.3333333333333333,,,,,1.0,1.0,2.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.4,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630173,1610612748,Precious Achiuwa,Precious Achiuwa,1630173,MIA,736.0,12,,24,25,9.0,11.0,2.0,49,4.0,1.0,,,4.0,,19,,1.0,,,,,,4.0,6.0,6.0,9.0,,38.46153846153846,0.4444444444444444,0.3333333333333333,0.6666666666666666,1.0,,,1.0,1.0,0.558175,,0.648,2.45,,0.375,,,7.0,,,,,2.0,3.0,1.0,4.0,1.0,,,0.75,0.5833333333333334,0.75,0.2222222222222222,,,,,3.0,3.0,2.0,,1.0,0.75,0.4,,0.3333333333333333,0.75,1.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.25,0.25,1.0,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.2857142857142857,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202357,1610612748,Nemanja Bjelica,Nemanja Bjelica,202357,MIA,668.0,11,-2.0,22,23,7.0,11.0,2.0,45,1.0,1.0,2.0,,2.0,3.0,19,,2.0,2.0,,,,,1.0,2.0,2.0,7.0,0.6,29.166666666666668,0.1111111111111111,0.11764705882352941,,0.2,0.4,,0.3333333333333333,0.8,0.54201,,0.58845,3.4000000000000004,26.5,0.3181818181818182,1.0,1.0,7.0,,1.0,,,1.0,,,,,0.3333333333333333,0.3333333333333333,0.5,0.5,,0.125,,0.5,0.5,0.5,1.0,1.0,,,,0.5,0.2,,0.2,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,,1.0,,2.0,4.0,2.0,,,,,2.0,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,0.5,,,1.0,1.0,0.2857142857142857,0.5,0.2857142857142857,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.2,0.2,1.0,0.3333333333333333,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629622,1610612748,Max Strus,Max Strus,1629622,MIA,347.0,6,1.0,11,10,6.0,,1.0,21,,,,,1.0,,10,,1.0,,,,,,,,,6.0,,8.333333333333334,,,,,,,,,0.3242,0.3242,0.3242,15.1,,0.5454545454545454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629644,1610612748,KZ Okpala,KZ Okpala,1629644,MIA,347.0,6,1.0,11,10,6.0,,1.0,21,,,,,,1.0,10,,,,,,,,,,,6.0,1.0,8.333333333333334,,,,,,,,1.0,0.54915,,0.54915,,24.8,0.5454545454545454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628389,1610612748,Bam Adebayo,Bam Adebayo,1628389,MIA,8151.0,136,-47.0,286,283,60.0,80.0,25.0,569,17.0,5.0,,,57.0,,324,,10.0,,9.0,17.0,3.0,42.0,11.0,23.0,37.0,60.0,,23.32268370607029,0.16417910447761194,0.15942028985507245,0.15384615384615385,0.2982456140350877,,,0.5,0.2982456140350877,0.49607192982456133,0.73955,0.57846,8.142105263157895,,0.2097902097902098,,,62.0,,,8.0,6.0,11.0,3.0,2.0,11.0,4.0,,,0.45614035087719296,0.5,0.2727272727272727,0.15492957746478872,0.13333333333333333,,,,9.0,26.0,16.0,3.0,8.0,0.45614035087719296,0.038461538461538464,0.2857142857142857,0.16071428571428573,0.5294117647058824,0.5294117647058824,5.0,10.0,7.0,16.0,36.0,,1.0,11.0,1.0,13.0,13.0,7.0,2.0,2.0,2.0,1.0,16.0,0.6923076923076923,0.72,0.7,0.7,0.7272727272727273,,,0.5,0.5555555555555556,1.0,0.11475409836065574,0.11475409836065574,0.25806451612903225,31.0,,,,,7.0,,,0.543859649122807,,,,9.0,6.0,0.15789473684210525,False,1.0,5.0,15.0,2.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,4.0,5.0,9.0,1.0,14.0,1.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.2857142857142857,0.1,0.1111111111111111,0.07246376811594203,0.09333333333333334,0.08695652173913043,0.15789473684210525,0.05,0.057692307692307696,0.11764705882352941,0.03225806451612903,0.4838709677419355,0.4838709677419355,0.7333333333333333,0.2222222222222222,0.2222222222222222,1.0,0.8333333333333334,0.2,0.06451612903225806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629130,1610612748,Duncan Robinson,Duncan Robinson,1629130,MIA,5977.0,100,-34.0,205,205,32.0,58.0,20.0,410,2.0,,26.0,2.0,2.0,27.0,222,2.0,,26.0,2.0,3.0,2.0,7.0,5.0,11.0,11.0,32.0,0.9310344827586207,16.157205240174672,0.10416666666666667,0.11224489795918367,0.07692307692307693,0.06896551724137931,0.896551724137931,1.0,,1.0,0.5315948275862069,0.5757,0.5449,2.15,26.72222222222222,0.15609756097560976,10.0,10.0,41.0,3.0,10.0,1.0,,6.0,3.0,2.0,4.0,,0.37037037037037035,0.37037037037037035,0.5517241379310345,0.6212121212121212,0.75,0.12,0.07142857142857142,0.38461538461538464,0.38461538461538464,0.38461538461538464,1.0,1.0,,1.0,1.0,0.5,0.17647058823529413,0.05555555555555555,0.1388888888888889,0.5,1.0,,9.0,,13.0,2.0,1.0,1.0,13.0,,6.0,10.0,1.0,,,,,13.0,1.0,1.0,,0.75,0.8125,0.5,0.5,,1.0,,0.09375,0.3333333333333333,0.3170731707317073,,1.0,,6.0,27.0,2.0,0.9,,,0.034482758620689655,0.9,,,,,False,,,,,,,3.0,4.0,,1.0,,,,,,,,3.0,3.0,,,,,1.0,1.0,,,1.0,1.0,,0.75,0.75,,,,,,,,,,,,,,,,,,,0.07317073170731707,1.0,3.0,6.0,1.0,3.0,1.0,2.0,3.0,0.5,0.5,0.5,1.0,1.0,0.5,0.06896551724137931,,,,,,,,,,,,,,,,,,,,,
1629134,1610612748,Kendrick Nunn,Kendrick Nunn,1629134,MIA,5201.0,87,-40.0,183,180,32.0,43.0,9.0,363,6.0,4.0,17.0,,24.0,17.0,222,,8.0,17.0,3.0,4.0,1.0,9.0,,5.0,5.0,32.0,0.4146341463414634,23.076923076923077,,0.05555555555555555,,0.14634146341463414,0.4146341463414634,,0.4,0.5609756097560976,0.4788939024390243,,0.49163000000000007,11.054166666666667,27.094117647058823,0.17486338797814208,5.0,5.0,41.0,9.0,5.0,1.0,,5.0,3.0,2.0,3.0,,0.29411764705882354,0.29411764705882354,0.47560975609756095,0.4880952380952381,1.0,0.1,,0.29411764705882354,0.29411764705882354,0.29411764705882354,4.0,12.0,16.0,,,0.5,,,0.13513513513513514,0.6666666666666666,0.6666666666666666,3.0,2.0,4.0,10.0,8.0,,1.0,4.0,,4.0,2.0,1.0,,,,,10.0,0.3333333333333333,0.3333333333333333,0.5,0.4,0.45454545454545453,,,,0.25,0.75,0.023809523809523808,0.04,0.24390243902439024,8.0,,,2.0,6.0,2.0,0.4,,0.1951219512195122,,0.4,,10.0,,0.24390243902439024,False,,,4.0,4.0,,,,2.0,,1.0,2.0,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,0.4,0.4,0.75,,,,,,2.0,,,,,1.0,,,,,0.2,,,2.0,,,,,,,,,,,,,,,,,,,,
