EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG2M,NonHeaveArc3FGM,Corner3Assists,LongMidRangeAssists,FTOffRebounds,BadPassOutOfBoundsTurnovers,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg3Pct,PenaltyFg2Pct,OffFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,LongMidRangeFGM,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Charge Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,ShortMidRangePctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,PenaltyAtRimFGM,HeaveAttempts,Loose Ball Fouls Drawn,OffensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,PtsUnassisted3s,Fg3aBlocked,Blocked3s,BlockedArc3,BlockedCorner3,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Charge Fouls Drawn,Corner3PctBlocked,Technical Free Throw Trips,DefensiveGoaltends,on,3SecondViolations,Clear Path Fouls
1626171,1610612749,Bobby Portis,Bobby Portis,1626171,MIL,5778.0,96,44,200,197,41.0,19.0,29.0,397,8.0,11.0,5.0,6.0,2.0,5.0,13.0,2.0,4.0,5.0,1.0,1.0,3.0,13.0,26.0,4.0,8.0,10.0,48.0,216,6.0,8.0,2.0,14.0,5.0,1.0,1.0,1.0,4.0,16.0,10.0,12.0,10.0,3.0,2.0,3.0,1.0,4.0,1.0,2.0,1.0,9.0,3.0,5.0,9.0,7.0,1.0,17.0,8.0,25.0,2.0,5.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,2.0,3.0,8.0,1.0,1.0,8.0,13.0,1.0,6.0,1.0,4.0,41.0,1.0,0.6153846153846154,1.0,1.0,0.5,1.0,0.5,0.5,0.75,0.5588235294117647,0.75,0.25,0.6,0.7777777777777778,0.25,0.23529411764705882,0.07692307692307693,0.18181818181818182,18.487394957983195,0.25,1.0,0.1206896551724138,0.08928571428571429,0.19148936170212766,0.08108108108108109,0.1523809523809524,0.08602150537634409,0.19230769230769232,0.1,0.07142857142857142,0.18518518518518517,0.058823529411764705,0.23684210526315788,0.13333333333333333,0.3235294117647059,0.7272727272727273,0.8888888888888888,0.375,0.38235294117647056,0.38461538461538464,0.38461538461538464,1.0,0.058823529411764705,0.14705882352941177,0.8,0.8,1.0,0.08823529411764706,0.75,0.8333333333333334,0.3333333333333333,0.16666666666666666,1.0,0.5588235294117647,0.5435455882352942,0.741075,0.5456333333333334,0.15384615384615385,0.1935483870967742,0.2916666666666667,0.08333333333333333,6.0307692307692315,23.974999999999994,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1626192,1610612749,Pat Connaughton,Pat Connaughton,1626192,MIL,13963.0,233,-23,456,463,120.0,97.0,70.0,919,6.0,7.0,2.0,2.0,,3.0,4.0,,5.0,12.0,2.0,3.0,26.0,9.0,11.0,12.0,38.0,5.0,59.0,544,4.0,4.0,,14.0,2.0,3.0,8.0,4.0,15.0,10.0,8.0,36.0,6.0,26.0,1.0,4.0,2.0,6.0,1.0,3.0,,14.0,5.0,3.0,15.0,19.0,1.0,35.0,9.0,44.0,,5.0,3.0,2.0,3.0,3.0,2.0,,,5.0,1.0,2.0,10.0,14.0,2.0,,5.0,5.0,1.0,2.0,1.0,13.0,118.0,,0.5555555555555556,0.8333333333333334,1.0,0.3157894736842105,0.375,0.3157894736842105,0.8181818181818182,1.0,0.5510204081632653,1.0,0.55,0.5784313725490197,1.0,0.625,0.7755102040816326,0.09090909090909091,0.14285714285714285,10.486891385767791,0.6,0.1111111111111111,0.152,0.0234375,0.17647058823529413,0.050505050505050504,0.1619047619047619,0.03524229074889868,0.01639344262295082,0.05263157894736842,0.1111111111111111,0.15254237288135594,0.2,0.18840579710144928,,0.14285714285714285,0.8571428571428571,1.0,0.5,0.08163265306122448,0.75,0.75,0.6666666666666666,,0.24489795918367346,0.4166666666666667,0.4166666666666667,1.0,0.5306122448979592,0.2857142857142857,1.0,,0.3,0.6666666666666666,0.9183673469387755,0.5564153061224489,0.45409999999999995,0.53513,0.04,0.16666666666666666,0.23728813559322035,0.2542372881355932,3.4545454545454546,25.66315789473684,0.2631578947368421,1.0,1.0,7.0,1.0,2.0,1.0,5.0,2.0,3.0,1.0,7.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,4.0,3.0,0.6666666666666666,0.5,0.07692307692307693,0.023255813953488372,0.041666666666666664,0.043478260869565216,0.125,0.75,0.2692307692307692,0.2692307692307692,1.0,0.14285714285714285,1.0,1.0,0.2857142857142857,0.5,1.0,0.5,0.2,0.2692307692307692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1627854,1610612749,Bryn Forbes,Bryn Forbes,1627854,MIL,7205.0,120,2,246,236,69.0,50.0,32.0,482,2.0,2.0,,,,2.0,6.0,2.0,4.0,10.0,,,23.0,6.0,10.0,13.0,33.0,1.0,52.0,260,,,1.0,4.0,4.0,1.0,4.0,,7.0,12.0,,39.0,,23.0,1.0,2.0,,2.0,,1.0,,4.0,,1.0,4.0,9.0,,13.0,1.0,14.0,,1.0,1.0,,2.0,,2.0,,,4.0,,1.0,3.0,8.0,,,2.0,1.0,,,,7.0,68.0,,1.0,1.0,1.0,0.3939393939393939,0.25,0.3939393939393939,0.6,,0.5930232558139535,0.375,0.4375,0.6046511627906976,0.5,0.4375,0.7674418604651163,0.1,,16.666666666666668,0.5,,0.11392405063291139,0.015384615384615385,0.08333333333333333,,0.10236220472440945,0.008547008547008548,0.02857142857142857,,0.12,0.02631578947368421,0.3125,0.05,,0.046511627906976744,1.0,1.0,1.0,0.13953488372093023,0.3333333333333333,0.4,1.0,0.046511627906976744,0.23255813953488372,0.4,0.4,1.0,0.5348837209302325,,,,,,0.813953488372093,0.5343220930232558,0.5496,0.48035000000000005,0.023255813953488372,,0.07692307692307693,0.1346153846153846,9.7,25.487878787878785,0.2804878048780488,1.0,1.0,9.0,,3.0,1.0,4.0,1.0,4.0,2.0,9.0,,1.0,,,,,,,,,,0.25,0.5,,,,,0.25,,0.391304347826087,0.391304347826087,1.0,0.25,1.0,1.0,0.75,,,0.5,0.25,0.391304347826087,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,0.030303030303030304,,,,,,,,,,,,,,,,,,,,True,,
201572,1610612749,Brook Lopez,Brook Lopez,201572,MIL,40000.0,667,66,1332,1334,242.0,175.0,174.0,2666,67.0,85.0,19.0,30.0,19.0,23.0,50.0,10.0,14.0,23.0,,2.0,49.0,96.0,145.0,23.0,72.0,37.0,298.0,1435,21.0,36.0,11.0,53.0,31.0,1.0,6.0,13.0,66.0,146.0,46.0,69.0,28.0,48.0,4.0,4.0,2.0,6.0,2.0,2.0,1.0,14.0,19.0,25.0,20.0,66.0,1.0,87.0,48.0,135.0,5.0,17.0,11.0,6.0,9.0,1.0,16.0,,2.0,25.0,5.0,6.0,22.0,48.0,6.0,7.0,43.0,43.0,5.0,20.0,4.0,66.0,237.0,4.0,0.7604166666666666,0.8902439024390244,1.0,0.3194444444444444,0.16666666666666666,0.323943661971831,0.6620689655172414,0.5833333333333334,0.6013824884792627,0.4883720930232558,0.7162162162162162,0.6313559322033898,0.5408163265306123,0.7674418604651163,0.3317972350230415,0.027586206896551724,0.023529411764705882,17.092337917485267,0.36,0.05263157894736842,0.176,0.07183908045977011,0.0706713780918728,0.06229508196721312,0.13069908814589665,0.06738131699846861,0.07975460122699386,0.058333333333333334,0.17,0.20710059171597633,0.1320754716981132,0.07563025210084033,0.053763440860215055,0.391705069124424,0.788235294117647,0.8072289156626506,0.7313432835820896,0.2304147465437788,0.46,0.4791666666666667,0.8260869565217391,0.04608294930875576,0.10599078341013825,0.6086956521739131,0.6086956521739131,1.0,0.22580645161290322,0.6976744186046512,0.6333333333333333,0.5135135135135135,0.05405405405405406,,0.7235023041474654,0.566410185185185,0.6298129032258063,0.5889041666666667,0.08620689655172414,0.125,0.17785234899328858,0.2214765100671141,4.847586206896551,26.07222222222222,0.1816816816816817,,,9.0,,7.0,1.0,4.0,,7.0,25.0,9.0,,1.0,4.0,3.0,1.0,34.0,18.0,1.0,15.0,34.0,16.0,,0.8064516129032258,0.11428571428571428,0.11428571428571428,,0.07692307692307693,0.044444444444444446,0.47058823529411764,0.1836734693877551,0.1836734693877551,1.0,,,,0.16279069767441862,,,0.10810810810810811,0.25,0.1875,6.0,2.0,8.0,1.0,,,2.0,0.04,0.6,0.6,0.8333333333333334,,16.0,1.0,3.0,1.0,1.0,0.10526315789473684,0.8421052631578947,,,,,,,,,,,,,True,,
201950,1610612749,Jrue Holiday,Jrue Holiday,201950,MIL,34982.0,583,97,1167,1160,208.0,154.0,159.0,2327,45.0,76.0,2.0,10.0,15.0,23.0,57.0,30.0,2.0,13.0,1.0,2.0,73.0,78.0,163.0,24.0,86.0,16.0,244.0,1227,2.0,13.0,,13.0,31.0,4.0,7.0,7.0,47.0,40.0,116.0,33.0,4.0,73.0,13.0,84.0,40.0,124.0,21.0,58.0,18.0,288.0,3.0,11.0,30.0,33.0,1.0,64.0,15.0,79.0,6.0,24.0,9.0,15.0,25.0,18.0,8.0,,,33.0,3.0,9.0,7.0,30.0,2.0,1.0,35.0,28.0,2.0,14.0,1.0,47.0,203.0,,0.2564102564102564,0.2631578947368421,0.4583333333333333,0.27906976744186046,0.5714285714285714,0.27906976744186046,0.4785276073619632,0.15384615384615385,0.4578313253012048,0.34210526315789475,0.5263157894736842,0.46564885496183206,0.34210526315789475,0.5465116279069767,0.3453815261044177,0.07975460122699386,0.07894736842105263,21.933085501858738,0.7575757575757576,0.07692307692307693,0.10122699386503067,0.03492063492063492,0.11857707509881422,0.011320754716981131,0.10880829015544041,0.02413793103448276,0.0410958904109589,0.009389671361502348,0.08139534883720931,0.09090909090909091,0.13402061855670103,0.11320754716981132,0.04580152671755725,0.30522088353413657,0.5921052631578947,0.6428571428571429,0.35555555555555557,0.2289156626506024,0.40350877192982454,0.45098039215686275,0.17391304347826086,0.12048192771084337,0.05220883534136546,0.15384615384615385,0.15384615384615385,1.0,0.2931726907630522,0.5263157894736842,0.2,0.39473684210526316,0.05263157894736842,0.5,0.6506024096385542,0.5199564257028113,0.6020928571428571,0.5141092105263159,0.05363984674329502,0.08,0.05327868852459016,0.19262295081967212,6.8638036809815945,25.641860465116277,0.17823479005998286,1.0,1.0,22.0,2.0,5.0,3.0,5.0,3.0,6.0,14.0,22.0,19.0,8.0,1.0,3.0,2.0,3.0,,,3.0,5.0,1.0,0.5,0.45161290322580644,0.03125,0.04081632653061224,0.014084507042253521,0.019230769230769232,0.14634146341463414,0.2,0.3013698630136986,0.30985915492957744,0.4090909090909091,0.05263157894736842,1.0,1.0,0.2631578947368421,0.4,,0.13157894736842105,0.6,0.3013698630136986,10.0,2.0,7.0,2.0,,,4.0,0.10526315789473684,0.3333333333333333,0.3448275862068966,,,8.0,,3.0,,,,0.5333333333333333,39.0,2.0,2.0,1.0,1.0,0.023255813953488372,0.03333333333333333,0.0273972602739726,,,,,True,,
200782,1610612749,P.J. Tucker,P.J. Tucker,200782,MIL,25897.0,432,66,856,864,134.0,84.0,109.0,1720,9.0,17.0,5.0,9.0,2.0,3.0,7.0,1.0,10.0,33.0,3.0,7.0,5.0,13.0,25.0,12.0,38.0,1.0,63.0,917,6.0,10.0,,21.0,4.0,3.0,7.0,1.0,12.0,18.0,8.0,33.0,8.0,5.0,4.0,11.0,6.0,17.0,5.0,6.0,5.0,40.0,17.0,16.0,20.0,15.0,1.0,36.0,33.0,69.0,2.0,17.0,9.0,8.0,6.0,5.0,3.0,1.0,1.0,9.0,3.0,3.0,18.0,45.0,5.0,,14.0,2.0,,,1.0,12.0,131.0,1.0,0.6923076923076923,1.0,0.9166666666666666,0.3157894736842105,0.42857142857142855,0.3157894736842105,0.52,0.6,0.49206349206349204,0.7,0.5,0.4921875,0.7,0.5,0.6031746031746031,0.16,0.17647058823529413,7.479508196721311,0.6666666666666666,0.1111111111111111,0.061224489795918366,0.07142857142857142,0.10471204188481675,0.08585858585858586,0.08027522935779817,0.07819905213270142,0.07692307692307693,0.10062893081761007,0.047619047619047616,0.09433962264150944,0.02631578947368421,0.10303030303030303,0.06060606060606061,0.2698412698412698,0.5294117647058824,0.6428571428571429,0.5555555555555556,0.1111111111111111,0.42857142857142855,0.5,1.0,0.015873015873015872,0.5238095238095238,0.30303030303030304,0.3125,1.0,0.07936507936507936,0.6,0.5555555555555556,0.18181818181818182,0.6363636363636364,0.42857142857142855,0.873015873015873,0.5865849206349206,0.6314136363636363,0.5786772727272727,,,0.3333333333333333,0.19047619047619047,3.6120000000000005,23.634210526315787,0.15654205607476634,3.0,4.0,2.0,,1.0,,,3.0,5.0,1.0,2.0,1.0,,,,4.0,2.0,,1.0,1.0,2.0,1.0,0.6,0.25,,0.03225806451612903,0.10344827586206896,0.02564102564102564,0.11538461538461539,0.5,0.4,0.4,0.5,0.26666666666666666,0.75,1.0,0.06666666666666667,,,,,0.4,1.0,1.0,1.0,,,,3.0,0.14285714285714285,1.0,1.0,1.0,,1.0,,3.0,,,0.2,0.5,3.0,1.0,,,,0.02631578947368421,,,3.0,0.030303030303030304,,,True,,
201952,1610612749,Jeff Teague,Jeff Teague,201952,MIL,2771.0,46,-47,91,93,28.0,13.0,9.0,184,,3.0,,,1.0,1.0,2.0,,1.0,1.0,,,5.0,1.0,5.0,3.0,6.0,2.0,13.0,138,,,,3.0,1.0,,2.0,,,2.0,,9.0,,5.0,1.0,,2.0,2.0,1.0,,,6.0,,1.0,,3.0,,3.0,1.0,4.0,1.0,,,,,,,,,,,,1.0,2.0,,,3.0,2.0,,1.0,,,28.0,,1.0,1.0,1.0,0.5,,0.5,0.2,,0.5,1.5,,0.5416666666666666,1.5,,0.5454545454545454,0.2,0.3333333333333333,12.0,,,0.125,0.05,,,0.08823529411764706,0.023809523809523808,,,0.25,0.07142857142857142,0.16666666666666666,,0.16666666666666666,0.2727272727272727,,,,0.18181818181818182,0.5,0.5,1.0,,0.09090909090909091,1.0,1.0,1.0,0.45454545454545453,,,0.3333333333333333,,,0.8181818181818182,0.46440909090909094,,0.4329166666666666,0.08333333333333333,0.16666666666666666,0.23076923076923078,,5.92,25.216666666666665,0.3076923076923077,,,2.0,1.0,1.0,,2.0,1.0,1.0,,2.0,1.0,,,,,,,,,,,1.0,,,0.14285714285714285,,,,,0.4,0.4,1.0,,,,1.0,1.0,1.0,0.6666666666666666,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
203114,1610612749,Khris Middleton,Khris Middleton,203114,MIL,36422.0,607,71,1209,1216,195.0,135.0,148.0,2425,23.0,33.0,2.0,2.0,3.0,30.0,73.0,71.0,4.0,9.0,,1.0,98.0,85.0,177.0,34.0,107.0,46.0,318.0,1285,10.0,18.0,3.0,35.0,30.0,4.0,17.0,21.0,67.0,50.0,120.0,60.0,8.0,97.0,9.0,62.0,26.0,88.0,14.0,37.0,21.0,202.0,8.0,9.0,44.0,55.0,3.0,102.0,17.0,119.0,2.0,27.0,18.0,9.0,36.0,23.0,11.0,,,47.0,1.0,7.0,13.0,34.0,2.0,2.0,60.0,52.0,4.0,12.0,7.0,63.0,190.0,5.0,0.29411764705882354,0.30864197530864196,0.5882352941176471,0.3177570093457944,0.23529411764705882,0.32075471698113206,0.480225988700565,0.5555555555555556,0.4788732394366197,0.5,0.48936170212765956,0.5214521452145214,0.5147058823529411,0.5892857142857143,0.3767605633802817,0.05084745762711865,0.09090909090909091,25.436046511627907,0.7659574468085106,0.1875,0.16272189349112426,0.02875399361022364,0.16793893129770993,0.02857142857142857,0.165,0.02866779089376054,0.02027027027027027,0.03225806451612903,0.10227272727272728,0.2052980132450331,0.15151515151515152,0.16591928251121077,0.013422818791946308,0.11619718309859155,0.696969696969697,0.7666666666666667,0.2608695652173913,0.25704225352112675,0.410958904109589,0.42857142857142855,0.26666666666666666,0.25,0.03169014084507042,0.4444444444444444,0.4444444444444444,1.0,0.34507042253521125,0.0625,1.0,0.06382978723404255,0.02127659574468085,,0.49295774647887325,0.4800356890459364,0.4682545454545455,0.4401597826086956,0.05442176870748299,0.06486486486486487,0.11006289308176101,0.21069182389937108,11.381355932203391,25.991588785046726,0.16129032258064516,,1.0,30.0,4.0,13.0,4.0,16.0,4.0,14.0,17.0,30.0,12.0,4.0,,3.0,,3.0,1.0,,2.0,3.0,2.0,0.2857142857142857,0.5666666666666667,,0.0449438202247191,0.02631578947368421,0.015873015873015872,0.1794871794871795,0.6666666666666666,0.30612244897959184,0.3125,0.5333333333333333,0.03125,,,0.40625,0.3076923076923077,1.0,0.3404255319148936,0.25,0.30927835051546393,32.0,3.0,13.0,2.0,2.0,6.0,2.0,0.0410958904109589,0.4507042253521127,0.47058823529411764,0.34375,0.03669724770642202,2.0,1.0,4.0,,,,0.6666666666666666,42.0,2.0,,,,0.018691588785046728,0.04225352112676056,0.02040816326530612,1.0,,2.0,,True,,
203507,1610612749,Giannis Antetokounmpo,Giannis Antetokounmpo,203507,MIL,29454.0,491,43,981,983,151.0,129.0,125.0,1964,106.0,135.0,16.0,21.0,23.0,34.0,75.0,25.0,,,,,52.0,150.0,235.0,9.0,52.0,71.0,398.0,1034,21.0,26.0,10.0,58.0,36.0,1.0,4.0,28.0,67.0,126.0,174.0,15.0,20.0,52.0,7.0,34.0,25.0,59.0,15.0,24.0,6.0,143.0,12.0,18.0,75.0,55.0,10.0,140.0,30.0,170.0,8.0,8.0,4.0,4.0,17.0,6.0,21.0,2.0,7.0,38.0,4.0,8.0,12.0,35.0,2.0,2.0,94.0,110.0,16.0,53.0,10.0,65.0,148.0,7.0,0.42,0.45,0.5555555555555556,0.17307692307692307,0.25,0.17307692307692307,0.6382978723404256,0.8076923076923077,0.5696864111498258,0.8,0.4875,0.5958083832335329,0.8055555555555556,0.5877192982456141,0.18118466898954705,0.029787234042553193,0.022222222222222223,33.333333333333336,0.4473684210526316,0.6666666666666666,0.2037037037037037,0.07317073170731707,0.3605769230769231,0.05084745762711865,0.2719665271966527,0.06224066390041494,0.061946902654867256,0.047872340425531915,0.1038961038961039,0.19166666666666668,0.3287671232876712,0.3657142857142857,0.06611570247933884,0.47038327526132406,0.7851851851851852,0.803030303030303,0.5,0.2613240418118467,0.4533333333333333,0.4788732394366197,0.23529411764705882,0.08710801393728224,,,,,0.18118466898954705,0.7,0.7619047619047619,0.575,,,0.6515679442508711,0.5292254355400696,0.59006,0.518235,0.16358024691358025,0.1948529411764706,0.1457286432160804,0.16834170854271358,5.632765957446809,26.334615384615386,0.15392456676860347,,,9.0,2.0,4.0,1.0,4.0,2.0,4.0,18.0,9.0,10.0,4.0,,5.0,1.0,16.0,9.0,,7.0,16.0,14.0,0.5,0.5,,0.1,0.06349206349206349,0.0625,0.3333333333333333,0.875,0.17307692307692307,0.17307692307692307,0.5555555555555556,,,,0.13333333333333333,0.5,1.0,0.1,0.25,0.17307692307692307,10.0,2.0,11.0,3.0,,,1.0,0.05333333333333334,0.4,0.4,0.2,,15.0,,1.0,,,0.375,0.6521739130434783,12.0,,,,,,,,,,,2.0,True,,
203648,1610612749,Thanasis Antetokounmpo,Thanasis Antetokounmpo,203648,MIL,206.0,3,-1,4,10,2.0,5.0,1.0,14,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.2,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
