EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG2A,PenaltyFG3A,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGA,LongMidRangeFGM,SecondChanceArc3FGA,SecondChanceFG3A,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,DefArc3ReboundPct,AtRimFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3PctAssisted,SecondChanceArc3Frequency,AtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsPutbacks,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls Drawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceArc3FGM,SecondChanceFG3M,PenaltyFG2M,PenaltyPoints,LongMidRangeAssists,SelfOReb,Travels,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,SecondChanceFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,OffAtRimReboundPct,OffArc3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyPointsPct,SecondChanceCorner3FGA,FtPoints,ShortMidRangeAssists,PenaltyTurnovers,Loose Ball Fouls,Charge Fouls Drawn,FTA,NonShootingPenaltyNonTakeFouls,LongMidRangePctBlocked,LongMidRangePctAssisted,SecondChanceCorner3Frequency,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,BlocksRecoveredPct,BadPassOutOfBoundsTurnovers,Corner3Assists,TwoPtShootingFoulsDrawn,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyFtPoints,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyArc3FGM,PenaltyFG3M,Offensive Fouls,PenaltyFg3Pct,PenaltyArc3Accuracy,on,PenaltyCorner3FGA,FTOffRebounds,BlockedLongMidRange,OffFTReboundPct,PenaltyCorner3Frequency,PenaltyCorner3FGM,ThreePtShootingFoulsDrawn,Corner3PctBlocked,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,SecondChanceFtPoints,HeaveAttempts,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,BlockedCorner3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Technical Free Throw Trips,3pt And 1 Free Throw Trips
1627789,1610612751,Timothe Luwawu-Cabarrot,Timothe Luwawu-Cabarrot,1627789,BKN,1472.0,25,12.0,55,53,10,36,10.0,108,1.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,4.0,2.0,6.0,8.0,41,1.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,3.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10,0.5,0.3333333333333333,0.3333333333333333,0.25,0.4,0.4,0.6,16.666666666666664,1.0,0.2222222222222222,0.08333333333333333,0.14285714285714285,0.25,0.5,0.5,0.2,0.5,0.5,0.2,0.3,0.3333333333333333,0.3333333333333333,1.0,0.3,0.3333333333333333,0.3333333333333333,0.5,0.6,0.3333333333333333,0.42379999999999995,0.24835,12.75,25.616666666666664,0.18181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1628455,1610612751,Mike James,Mike James,1628455,BKN,723.0,12,-2.0,26,25,5,15,3.0,51,2.0,3.0,1.0,,,1.0,5.0,1.0,3.0,6.0,1.0,5.0,9.0,22,,1.0,6.0,3.0,,5.0,1.0,,1.0,1.0,1.0,,3.0,1.0,,1.0,1,,,,,,,,5,1.0,0.2,0.2,0.5,0.4090909090909091,0.4090909090909091,0.45454545454545453,35.483870967741936,,,0.2,0.09090909090909091,,,,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.09090909090909091,,,,,0.45454545454545453,0.2,0.3333333333333333,1.0,0.6363636363636364,0.2,0.4312909090909091,0.35055,8.066666666666666,26.620000000000005,0.19230769230769232,2.0,1.0,1.0,1.0,2.0,0.4,0.4,0.25,0.18181818181818182,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1628993,1610612751,Alize Johnson,Alize Johnson,1628993,BKN,1361.0,23,12.0,51,50,6,33,10.0,101,1.0,2.0,,,,,,,4.0,7.0,,,8.0,41,,,6.0,,,,,,,,,,,4.0,5.0,10.0,13,1.0,,3.0,,1.0,2.0,,6,,,,0.5714285714285714,0.5714285714285714,0.5714285714285714,,16.129032258064516,0.3333333333333333,0.5555555555555556,0.3333333333333333,0.42857142857142855,0.25,0.5,,0.2857142857142857,0.5,1.0,,,,,,,,,,0.7142857142857143,,0.6087857142857143,,2.6714285714285717,,0.11764705882352941,5.0,,,,,,,0.4,0.7142857142857143,,,,,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.25,0.3333333333333333,0.5,0.5,0.5,0.2857142857142857,0.2,0.5,0.5,0.14285714285714285,0.07692307692307693,0.1111111111111111,0.16666666666666666,0.25,0.25,1.0,0.6,0.75,0.3333333333333333,0.5,0.427,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1629617,1610612751,Reggie Perry,Reggie Perry,1629617,BKN,1330.0,22,9.0,50,49,6,33,10.0,99,1.0,3.0,,,1.0,2.0,4.0,,5.0,8.0,2.0,5.0,16.0,41,1.0,,4.0,6.0,,4.0,2.0,1.0,,1.0,,,2.0,1.0,1.0,2.0,6,1.0,,3.0,2.0,4.0,1.0,,6,1.0,0.4,0.4,0.625,0.6153846153846154,0.6153846153846154,0.38461538461538464,26.229508196721312,0.3333333333333333,0.1111111111111111,0.08333333333333333,0.09523809523809523,0.25,,,0.23076923076923078,0.3333333333333333,0.5,,0.07692307692307693,,,,0.3076923076923077,0.5,0.5,,0.7692307692307693,0.5,0.4719576923076923,0.4287,3.5875,25.2,0.12,5.0,,2.0,2.0,,,,0.1,0.38461538461538464,,,1.0,0.2857142857142857,4.0,4.0,4.0,5.0,11.0,6.0,4.0,1.0,2.0,2.0,,4.0,1.0,,1.0,1.0,2.0,,,1.0,1.0,0.6,1.0,0.8,0.7857142857142857,0.7857142857142857,0.125,,0.3333333333333333,,0.14285714285714285,0.15384615384615385,0.14814814814814814,0.16666666666666666,,,,0.8,0.8,0.5,0.5714285714285714,0.41441,0.6875,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,0.25,0.2222222222222222,0.2,1.0,0.75,0.3333333333333333,0.5,1.0,1.0,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
204020,1610612751,Tyler Johnson,Tyler Johnson,204020,BKN,4148.0,69,-2.0,141,140,41,73,19.0,281,1.0,2.0,4.0,1.0,4.0,2.0,7.0,,3.0,6.0,3.0,11.0,17.0,154,,,,9.0,,7.0,2.0,3.0,2.0,5.0,2.0,2.0,12.0,4.0,,4.0,6,1.0,,1.0,2.0,9.0,2.0,,41,1.0,0.2727272727272727,0.2727272727272727,0.5,0.4411764705882353,0.5,0.6470588235294118,11.042944785276074,1.0,,0.10256410256410256,0.05970149253731343,,,0.2,0.11764705882352941,0.5,0.5,0.23529411764705882,0.23529411764705882,0.25,0.25,1.0,0.4117647058823529,0.2857142857142857,0.2857142857142857,,0.6470588235294118,0.2857142857142857,0.47252941176470586,,15.066666666666665,24.863636363636363,0.2907801418439716,,2.0,1.0,2.0,,,,0.06896551724137931,,0.5,0.6666666666666666,1.0,0.3333333333333333,,,,1.0,3.0,6.0,,1.0,,2.0,,2.0,2.0,1.0,1.0,1.0,,,,,,1.0,1.0,,0.5,0.5,0.16666666666666666,,,,0.05263157894736842,,0.028169014084507043,,,,,,,,,0.520725,0.17647058823529413,,,,1.0,1.0,,,,,,,,0.5,,,,0.14285714285714285,,,1.0,,,1.0,1.0,,,,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,0.25,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1629651,1610612751,Nicolas Claxton,Nicolas Claxton,1629651,BKN,1645.0,27,-10.0,50,50,12,22,6.0,100,2.0,5.0,,,,,,,3.0,9.0,,,6.0,65,1.0,,,,,,,,,,,,,1.0,2.0,3.0,6,1.0,,1.0,1.0,3.0,2.0,1.0,12,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,17.24137931034483,1.0,0.14285714285714285,0.07692307692307693,0.1111111111111111,0.125,,0.25,0.5555555555555556,0.4,0.4,,,,,,,,,,0.4444444444444444,,0.46604444444444443,0.6608,3.888888888888889,,0.24,4.0,,,,,,,,0.4444444444444444,,,,,1.0,,,,,6.0,,,2.0,1.0,,3.0,,,,1.0,,,,,,1.0,1.0,,,,,,,,0.07692307692307693,0.14285714285714285,0.1111111111111111,,,,0.3333333333333333,0.25,0.25,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,0.16666666666666666,0.15384615384615385,0.2,1.0,,,,,1.0,,,,,,,,,,,,,,3.0,2.0,1.0,3.0,2.0,0.6666666666666666,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1629013,1610612751,Landry Shamet,Landry Shamet,1629013,BKN,2156.0,36,-15.0,69,67,26,30,8.0,136,2.0,3.0,,,,2.0,5.0,1.0,2.0,4.0,2.0,5.0,10.0,84,2.0,1.0,2.0,6.0,,5.0,2.0,1.0,,1.0,,,2.0,2.0,1.0,4.0,5,2.0,,3.0,1.0,2.0,,,26,1.0,0.4,0.4,0.5,0.5555555555555556,0.5555555555555556,0.5555555555555556,15.384615384615383,0.6666666666666666,0.058823529411764705,0.1111111111111111,0.08571428571428572,0.1,,,0.3333333333333333,0.6666666666666666,1.0,,,,,,0.5555555555555556,0.4,0.4,0.3333333333333333,0.6666666666666666,0.4,0.4483666666666667,0.37796666666666673,6.475,25.919999999999998,0.37681159420289856,1.0,,1.0,1.0,,,,0.16666666666666666,0.1111111111111111,,,1.0,1.0,,,,,,2.0,,2.0,1.0,,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,1.0,,,0.5,0.5,,,,0.5,1.0,0.3333333333333333,0.5,,0.05263157894736842,0.02857142857142857,,,,,,,,,0.55305,,,,1.0,,,,,,,,,,,,,,,0.058823529411764705,,0.5,,,,,0.3333333333333333,,,,,1.0,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1629185,1610612751,Chris Chiozza,Chris Chiozza,1629185,BKN,1134.0,19,7.0,42,40,10,25,9.0,82,1.0,2.0,1.0,,,1.0,3.0,,1.0,4.0,1.0,3.0,5.0,30,2.0,,2.0,,3.0,3.0,1.0,,1.0,1.0,,,3.0,1.0,,1.0,1,1.0,1.0,1.0,2.0,2.0,,,10,,0.3333333333333333,0.3333333333333333,0.25,0.35714285714285715,0.35714285714285715,0.42857142857142855,16.0,1.0,,0.125,0.06666666666666667,,,,0.2857142857142857,0.5,0.5,0.14285714285714285,,,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,,0.5714285714285714,0.3333333333333333,0.4742285714285714,0.52215,12.175,26.46666666666667,0.23809523809523808,1.0,,,,,,,0.14285714285714285,0.14285714285714285,,,,,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,0.25,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1628971,1610612751,Bruce Brown,Bruce Brown,1628971,BKN,1004.0,17,-10.0,33,36,15,15,2.0,69,1.0,2.0,,,,,,,2.0,3.0,,,4.0,45,2.0,,2.0,,,,,,2.0,2.0,2.0,,6.0,3.0,1.0,4.0,6,1.0,,1.0,,1.0,1.0,,15,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,11.428571428571429,1.0,0.16666666666666666,0.3,0.25,,0.3333333333333333,0.5,0.6666666666666666,0.5,0.5,,,,,,,,,,0.3333333333333333,,0.42723333333333335,0.40690000000000004,6.733333333333333,,0.45454545454545453,1.0,,,,,,,0.25,0.3333333333333333,,,,,1.0,,,,,2.0,,,1.0,1.0,,2.0,,,,1.0,,,1.0,,,0.5,0.5,,,,,,,,0.125,0.14285714285714285,0.13333333333333333,,,,,1.0,1.0,1.0,,,,,1.0,1.0,,,1.0,2.0,,,,,2.0,,0.5,0.5,0.5,0.25,0.16666666666666666,,,,,,,0.5,1.0,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
201935,1610612751,James Harden,James Harden,201935,BKN,1231.0,21,-3.0,38,38,8,7,4.0,76,1.0,2.0,,,,2.0,4.0,,3.0,4.0,2.0,4.0,14.0,48,,,4.0,,6.0,4.0,2.0,4.0,5.0,9.0,4.0,2.0,23.0,1.0,3.0,4.0,5,1.0,,1.0,1.0,1.0,2.0,,8,,0.5,0.5,0.75,0.75,0.7777777777777778,0.5,24.390243902439025,1.0,0.3333333333333333,0.09090909090909091,0.2,0.3333333333333333,,,0.25,0.5,0.5,,,,,,0.5,0.5,0.5,,0.75,0.5,0.53824375,,4.475,25.825000000000003,0.21052631578947367,2.0,,,,,,,0.16666666666666666,0.25,,,,,2.0,,,1.0,,2.0,,,,1.0,,1.0,2.0,,2.0,1.0,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,0.1,,0.0625,,,,0.5,1.0,1.0,0.5,,0.4277,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,2.0,2.0,,,,2.0,,,,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,0.1111111111111111,0.2,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
