EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,PenaltyFG2M,Corner3Assists,AtRimAssists,Charge Fouls Drawn,Technical Free Throw Trips,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,DefCorner3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShortMidRangeFGM,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3FGA,PenaltyCorner3FGA,PtsUnassisted3s,Fg3aBlocked,ShootingFouls,Loose Ball Fouls,FG3APctBlocked,Corner3PctBlocked,Corner3Frequency,PenaltyCorner3Frequency,SecondChanceFtPoints,SecondChancePoints,Fg2aBlocked,FTDefRebounds,Loose Ball Fouls Drawn,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,DefShortMidRangeReboundPct,SecondChancePointsPct,LongMidRangeAssists,NonShootingPenaltyNonTakeFouls,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,PtsPutbacks,HeaveAttempts,OffTwoPtRebounds,OffRebounds,ThreePtShootingFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,ThreePtShootingFoulsDrawnPct,Corner3FGM,OffThreePtRebounds,SelfOReb,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,OffArc3ReboundPct,LongMidRangePctAssisted,SecondChanceCorner3FGA,SecondChanceFG3A,SecondChanceCorner3Frequency,on,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Offensive Fouls Drawn,SecondChanceFg3Pct,ShortMidRangePctBlocked,OffLongMidRangeReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,FTOffRebounds,3pt And 1 Free Throw Trips,DefensiveGoaltends,3SecondViolations,LongMidRangePctBlocked,OffFTReboundPct,SecondChanceAtRimPctAssisted,BlockedCorner3,Defensive 3 Seconds Violations
1627885,1610612743,Shaquille Harrison,Shaquille Harrison,1627885,DEN,2401.0,40,83,89,49.0,43.0,9.0,172,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,9.0,97,1.0,1.0,1.0,1.0,2.0,5.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,8.0,5.0,3.0,8.0,8.0,3.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,5.0,1.0,4.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,47.0,0.5,0.5,1.0,1.0,1.0,1.0,0.6666666666666666,0.875,0.75,0.9,0.8333333333333334,0.25,10.75268817204301,0.2,0.125,0.23809523809523808,0.17777777777777778,0.09090909090909091,0.3333333333333333,0.2631578947368421,0.3333333333333333,0.5,1.0,1.0,0.5,0.25,0.25,1.0,1.0,1.0,0.5,1.0,0.75,1.0,0.6117875,0.3807,0.427425,0.25,0.3333333333333333,0.5555555555555556,3.266666666666666,26.3,0.5903614457831325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1628420,1610612743,Monte Morris,Monte Morris,1628420,DEN,1334.0,22,45,49,21.0,28.0,5.0,94,2.0,3.0,,,1.0,,1.0,3.0,7.0,,1.0,3.0,9.0,60,,1.0,,1.0,2.0,4.0,,6.0,,1.0,,2.0,3.0,5.0,2.0,,13.0,2.0,1.0,3.0,3.0,,,,,,1.0,,1.0,1.0,,1.0,,,,2.0,3.0,,,1.0,,,,,,,,4.0,19.0,,,,,,,0.42857142857142855,0.375,0.5,0.4444444444444444,0.6666666666666666,0.125,19.607843137254903,,0.08333333333333333,0.16666666666666666,0.125,0.16666666666666666,,0.1,,0.375,0.6666666666666666,0.6666666666666666,,,0.125,,,,0.5,,0.5,,0.45866250000000003,,0.5297000000000001,,,0.4444444444444444,12.914285714285713,26.3,0.4666666666666667,-7.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,0.5,0.25,0.25,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1628427,1610612743,Vlatko Cancar,Vlatko Cancar,1628427,DEN,1181.0,20,41,42,30.0,14.0,4.0,83,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,11.0,39,,1.0,1.0,1.0,4.0,9.0,4.0,,3.0,1.0,1.0,,1.0,1.0,1.0,,3.0,2.0,1.0,3.0,3.0,1.0,1.0,,1.0,1.0,,,,1.0,,,,,,3.0,5.0,1.0,2.0,1.0,,1.0,1.0,,,1.0,1.0,9.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1666666666666667,1.25,1.1,1.125,0.3333333333333333,13.333333333333332,1.0,0.07692307692307693,0.2,0.13043478260869565,0.16666666666666666,,0.2,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,0.4843333333333333,,0.4421,0.5,0.6666666666666666,0.8181818181818182,4.7,25.6,0.7317073170731707,9.0,,,,,1.0,,,,,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1630210,1610612743,Markus Howard,Markus Howard,1630210,DEN,1741.0,29,58,61,35.0,29.0,8.0,119,1.0,2.0,1.0,4.0,9.0,3.0,6.0,1.0,3.0,4.0,12.0,1.0,15.0,69,1.0,2.0,3.0,8.0,,9.0,2.0,,9.0,9.0,4.0,,1.0,1.0,1.0,,3.0,,,,,,,,,,,,,,,,2.0,,,1.0,2.0,,1.0,,,,,,,,,9.0,35.0,1.0,1.0,0.75,0.3333333333333333,0.375,0.3333333333333333,0.3333333333333333,0.4666666666666667,0.45,0.46875,0.45,0.8,24.242424242424242,,,,,,,,,0.13333333333333333,0.5,0.5,1.0,0.06666666666666667,0.6,0.4444444444444444,0.4444444444444444,0.75,0.6,0.5,0.9333333333333333,0.4444444444444444,0.5187066666666666,0.4055,0.49733499999999997,0.0625,0.25,0.6,2.6,26.2,0.603448275862069,-2.0,,1.0,,,,,,,,,,,,,,0.1,,,,,,3.0,2.0,3.0,1.0,1.0,1.0,0.08333333333333333,0.3333333333333333,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
201580,1610612743,JaVale McGee,JaVale McGee,201580,DEN,799.0,13,29,29,24.0,5.0,4.0,58,,2.0,1.0,,2.0,,2.0,1.0,3.0,,2.0,1.0,3.0,28,,3.0,,2.0,1.0,3.0,,2.0,,2.0,,1.0,,1.0,,,2.0,1.0,3.0,5.0,5.0,1.0,1.0,,,,,,,,,,2.0,,,1.0,2.0,,,1.0,4.0,,,3.0,1.0,4.0,2.0,3.0,24.0,,,,,,,0.3333333333333333,0.2,0.2,0.25,0.25,0.4,18.18181818181818,,0.25,0.14285714285714285,0.21052631578947367,0.16666666666666666,0.5,0.14285714285714285,0.5,0.4,,,,0.2,0.4,,,,0.4,,0.8,,0.54622,,0.54622,,,1.0,2.6999999999999997,25.6,0.8275862068965517,9.0,,2.0,,,1.0,,1.0,,,1.0,0.3333333333333333,,,,,0.4,,1.0,1.0,1.0,,,,,,2.0,,,,,,1.0,1.0,2.0,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1629008,1610612743,Michael Porter Jr.,Michael Porter Jr.,1629008,DEN,348.0,6,12,10,2.0,,1.0,22,,1.0,,1.0,2.0,,1.0,,1.0,1.0,2.0,,3.0,11,,,,1.0,,,,,3.0,2.0,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,0.5,,0.5,,0.5,,0.5,,0.6666666666666666,21.428571428571427,,,,,,,,,0.3333333333333333,,,,,0.6666666666666666,0.5,0.5,1.0,1.0,,1.0,0.5,0.40798333333333336,,0.423,,,,3.3,26.299999999999997,0.16666666666666666,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1630267,1610612743,Facundo Campazzo,Facundo Campazzo,1630267,DEN,220.0,4,11,12,11.0,9.0,,23,,,1.0,,,,,,1.0,,,1.0,1.0,13,,1.0,,,1.0,1.0,,,,,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,,1.0,,,1.0,2.0,,,1.0,,,,,,,,,9.0,,,,,,,,,,0.25,0.25,,18.181818181818183,,,,,,,,,,,,,1.0,,,,,,,,,0.3727,,0.3727,,,1.0,6.7,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
203085,1610612743,Austin Rivers,Austin Rivers,203085,DEN,171.0,3,9,12,8.0,8.0,,21,,,,,1.0,,1.0,,,,1.0,,,15,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,1.0,11.11111111111111,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,0.30285,,0.30285,,,,,25.5,0.8888888888888888,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
200794,1610612743,Paul Millsap,Paul Millsap,200794,DEN,760.0,13,24,26,4.0,13.0,4.0,50,2.0,2.0,2.0,,3.0,,1.0,3.0,4.0,,3.0,4.0,10.0,35,1.0,2.0,,1.0,2.0,6.0,2.0,4.0,,2.0,,,1.0,1.0,1.0,,3.0,2.0,1.0,3.0,4.0,,,,,,,,,,,,3.0,,,4.0,6.0,1.0,1.0,1.0,,,,,,,,6.0,4.0,0.3333333333333333,0.5,,,,,0.75,0.42857142857142855,0.6666666666666666,0.5555555555555556,0.75,0.42857142857142855,31.03448275862069,,0.2,0.4,0.3,,,0.5,,0.2857142857142857,1.0,1.0,0.5,0.2857142857142857,0.42857142857142855,,,,0.3333333333333333,,0.7142857142857143,,0.5135333333333333,0.8855,0.61565,0.25,0.25,0.6,4.975,35.3,0.16666666666666666,-3.0,1.0,1.0,,,2.0,,,1.0,,1.0,1.0,,,,,0.3333333333333333,1.0,1.0,0.5,0.5,,,,,,2.0,,,,,,,2.0,,,,1.0,,,,1.0,0.2,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,0.07692307692307693,0.25,1.0,1.0,0.25,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
203210,1610612743,JaMychal Green,JaMychal Green,203210,DEN,973.0,16,31,33,8.0,17.0,5.0,64,2.0,4.0,,1.0,4.0,,1.0,2.0,5.0,2.0,5.0,2.0,12.0,43,3.0,1.0,,1.0,,,,4.0,6.0,4.0,1.0,1.0,,1.0,,,2.0,,2.0,2.0,6.0,,,,,,,,,,,,2.0,,,1.0,2.0,,1.0,,,,,,,,,,8.0,,,1.0,0.4,,0.4,0.4,0.5,,0.5454545454545454,,0.5,29.72972972972973,,0.25,,0.125,0.25,,,,0.4,0.5,0.5,,,0.4,0.25,0.25,1.0,0.5,,0.9,0.25,0.54939,0.498,0.569725,0.09090909090909091,0.16666666666666666,,5.4,24.560000000000002,0.25806451612903225,-9.0,,1.0,,1.0,,,1.0,,,,,,0.1,,,0.5,,,,,,1.0,,,,,1.0,,,0.1,,2.0,6.0,,,,0.75,,,,0.5,0.5,,2.0,2.0,3.0,2.0,4.0,,3.0,4.0,,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.25,0.5,1.0,0.6666666666666666,,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
