EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,ShootingFouls,Fouls,DefAtRimReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,SelfOReb,LiveBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,SelfORebPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Fg2aBlocked,LongMidRangeAssists,FG2APctBlocked,ShortMidRangePctBlocked,PtsUnassisted3s,ThreePtAssists,Arc3Assists,DefThreePtRebounds,DefThreePtReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,on,PenaltyOffPoss,PenaltyDefPoss,PenaltyArc3FGA,PenaltyFG3A,PenaltyOffPossExcludingTakeFouls,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyOffPossPct,PenaltyFtPoints,PenaltyPoints,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyTsPct,PenaltyPointsPct,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,FTDefRebounds,LostBallSteals,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,AtRimPctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,BlockedShortMidRange,OffensiveGoaltends,OffLongMidRangeReboundPct,Fg3aBlocked,BadPassOutOfBoundsTurnovers,Offensive Fouls Drawn,FG3APctBlocked,Arc3PctBlocked,HeaveAttempts,Charge Fouls Drawn,BlockedLongMidRange,RecoveredBlocks,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,Loose Ball Fouls,Offensive Fouls,DefensiveGoaltends,OffCorner3ReboundPct,SecondChanceCorner3FGM,Travels,ThreePtShootingFoulsDrawn,SecondChanceCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3PctAssisted,FTOffRebounds,Defensive 3 Seconds Violations,OffFTReboundPct,3SecondViolations
1629628,1610612752,RJ Barrett,RJ Barrett,1629628,NYK,784.0,13,-9.0,26,27,1.0,53,2.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,4.0,1.0,8.0,27,2.0,2.0,3.0,3.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.25,0.25,0.6666666666666666,0.5,0.5714285714285714,0.5714285714285714,25.925925925925924,0.6666666666666666,0.3333333333333333,1.0,0.2857142857142857,1.0,1.0,0.5,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,0.8571428571428571,0.3333333333333333,0.5359642857142857,0.14285714285714285,0.3333333333333333,3.8000000000000003,25.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203457,1610612752,Nerlens Noel,Nerlens Noel,203457,NYK,784.0,13,-9.0,26,27,1.0,53,,,1.0,,,,,1.0,,,,,27,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,3.7037037037037033,0.16666666666666666,0.08333333333333333,,,,,,1.0,,,,,,,,0.4509,,,12.6,,1.0,2.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203493,1610612752,Reggie Bullock,Reggie Bullock,203493,NYK,784.0,13,-9.0,26,27,1.0,53,1.0,2.0,,,,1.0,2.0,3.0,,1.0,,4.0,27,2.0,2.0,,1.0,,1.0,1.0,2.0,,,,,,,0.5,1.0,,,,0.6666666666666666,0.5,0.5,0.25,18.51851851851852,0.16666666666666666,0.08333333333333333,,0.5,0.5,0.5,,,,0.25,,,,0.75,,0.5606125,,,5.466666666666666,25.2,,,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07692307692307693,0.058823529411764705,0.5,0.5,0.25,1.0,1.0,1.0,1.0,1.0,0.7133,0.5,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203901,1610612752,Elfrid Payton,Elfrid Payton,203901,NYK,784.0,13,-9.0,26,27,1.0,53,,1.0,3.0,,,,,5.0,,,1.0,1.0,27,,,,,,,,,1.0,1.0,1.0,2.0,,1.0,,,,,,,,0.08333333333333333,,22.22222222222222,,,,0.2,,,,0.6,,,,,,0.2,,0.44374,0.16666666666666666,0.16666666666666666,9.98,,,1.0,,,,,1.0,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,0.2,,,,,,,,1.0,1.0,0.2,0.3333333333333333,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203944,1610612752,Julius Randle,Julius Randle,203944,NYK,784.0,13,-9.0,26,27,1.0,53,1.0,1.0,3.0,,1.0,1.0,1.0,7.0,1.0,1.0,,5.0,27,,2.0,,1.0,1.0,,4.0,4.0,,,,,,,,,,1.0,1.0,0.14285714285714285,0.3125,0.3125,0.125,29.629629629629626,,0.3333333333333333,,0.125,1.0,1.0,,0.375,,0.125,1.0,1.0,,0.25,1.0,0.448025,,,11.785714285714286,24.2,,,,,,,3.0,,,,,,1.0,,3.0,,,,,,,,,,,,,,,0.375,,,,,,,,,,,,3.0,1.0,1.0,4.0,0.6666666666666666,0.5,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628373,1610612752,Frank Ntilikina,Frank Ntilikina,1628373,NYK,211.0,4,1.0,5,9,,14,,,,,,1.0,,,,1.0,,,4,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,20.0,,,,,,,,,,1.0,,,,1.0,,0.51585,,,,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,5.0,4.0,1.0,1.0,5.0,1.0,0.51585,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628995,1610612752,Kevin Knox II,Kevin Knox II,1628995,NYK,210.0,4,9.0,8,7,,15,,,,,,,,,,,2.0,2.0,2,,,,,,1.0,1.0,1.0,,,1.0,2.0,,,,,,,,,,1.0,,12.5,0.25,0.2,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,False,7.0,,,,7.0,,,0.875,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629628,1610612752,RJ Barrett,RJ Barrett,1629628,NYK,8920.0,149,-28.0,288,286,37.0,574,12.0,22.0,11.0,12.0,4.0,12.0,16.0,36.0,7.0,24.0,11.0,64.0,337,12.0,20.0,15.0,12.0,4.0,11.0,28.0,32.0,3.0,2.0,11.0,14.0,2.0,8.0,0.375,0.42857142857142855,0.7142857142857143,0.2916666666666667,0.2916666666666667,0.4444444444444444,0.44166666666666665,0.48484848484848486,0.4,20.35928143712575,0.16666666666666666,0.19852941176470587,0.21428571428571427,0.36666666666666664,0.5454545454545454,0.6,0.4166666666666667,0.18333333333333332,0.2,0.2,0.3333333333333333,0.3333333333333333,0.5,0.7666666666666667,0.3333333333333333,0.5295766666666667,0.12121212121212122,0.19047619047619047,4.761111111111111,24.383333333333336,3.0,11.0,0.15,2.0,4.0,1.0,3.0,3.0,5.0,10.0,4.0,7.0,15.0,1.0,38.0,2.0,4.0,1.0,1.0,,2.0,0.6,0.6428571428571429,0.625,0.5,0.020618556701030927,0.025477707006369428,0.023255813953488372,0.029411764705882353,0.05,0.3333333333333333,0.3333333333333333,,0.5714285714285714,0.5,0.58559,0.15625,2.0,,0.05555555555555555,,6.0,8.0,5.0,16.0,0.22857142857142856,0.2222222222222222,0.25,False,76.0,65.0,5.0,8.0,76.0,0.2777777777777778,0.5056527777777778,0.2638888888888889,2.0,20.0,,,2.0,2.0,2.0,20.0,,0.5263157894736842,0.3125,3.0,5.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,10.0,2.0,3.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.25,0.6,0.5,0.09090909090909091,0.3333333333333333,0.03333333333333333,0.03125,0.05,0.15625,0.2727272727272727,0.2727272727272727,0.3333333333333333,0.25,0.25,1.0,0.14285714285714285,0.14285714285714285,1.0,1.0,0.2777777777777778,0.6,0.16666666666666666,0.3333333333333333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630167,1610612752,Obi Toppin,Obi Toppin,1630167,NYK,3916.0,65,4.0,127,125,15.0,252,8.0,11.0,2.0,5.0,2.0,4.0,9.0,14.0,3.0,9.0,5.0,32.0,135,14.0,4.0,9.0,4.0,2.0,5.0,9.0,13.0,,,4.0,6.0,,3.0,0.7777777777777778,0.875,1.0,0.3333333333333333,0.3333333333333333,0.6428571428571429,0.5869565217391305,0.6153846153846154,0.391304347826087,20.422535211267608,0.14705882352941177,0.13559322033898305,0.3333333333333333,0.4782608695652174,0.7272727272727273,0.8,0.75,0.08695652173913043,0.21739130434782608,0.17391304347826086,0.5,0.5,1.0,0.8695652173913043,0.5,0.5770347826086957,0.11538461538461539,0.17647058823529413,3.4499999999999993,24.122222222222224,3.0,6.0,,1.0,3.0,,1.0,1.0,3.0,2.0,2.0,1.0,2.0,,5.0,3.0,4.0,,,,3.0,0.3333333333333333,0.25,0.25,,0.07692307692307693,0.06349206349206349,0.05555555555555555,,0.043478260869565216,,,,0.75,0.3333333333333333,0.6822666666666667,0.0625,1.0,,0.07142857142857142,,,1.0,1.0,3.0,0.12,0.15,,False,14.0,,1.0,2.0,14.0,0.25,0.5315625,0.11023622047244094,2.0,8.0,,,1.0,,1.0,8.0,,0.8,0.25,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,2.0,2.0,,1.0,1.0,1.0,,,3.0,,,,,1.0,,0.75,0.09090909090909091,1.0,0.041666666666666664,0.1,0.05,0.06666666666666667,0.5,0.5,1.0,0.2,0.2,1.0,,0.25,,,0.25,,0.25,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,
1630193,1610612752,Immanuel Quickley,Immanuel Quickley,1630193,NYK,4631.0,77,,155,157,20.0,312,1.0,8.0,12.0,1.0,4.0,10.0,6.0,22.0,4.0,11.0,5.0,29.0,162,4.0,8.0,3.0,10.0,4.0,1.0,7.0,7.0,3.0,2.0,9.0,7.0,1.0,4.0,0.3333333333333333,0.3333333333333333,0.25,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.36363636363636365,0.4027777777777778,0.3333333333333333,23.595505617977526,0.02702702702702703,0.08333333333333333,,0.24242424242424243,0.125,0.25,1.0,0.36363636363636365,0.030303030303030304,0.30303030303030304,0.4,0.4444444444444444,0.25,0.5757575757575758,0.4,0.5104696969696969,0.1111111111111111,0.16,7.504545454545456,27.409090909090914,2.0,8.0,,,1.0,,2.0,1.0,4.0,2.0,,3.0,5.0,2.0,12.0,,,,4.0,2.0,6.0,0.25,0.25,0.25,0.6666666666666666,,,,,0.06060606060606061,,,,0.25,,0.406475,0.06896551724137931,6.0,,0.2727272727272727,0.16666666666666666,9.0,2.0,1.0,5.0,0.14285714285714285,0.12,0.2,False,47.0,33.0,3.0,4.0,47.0,0.3333333333333333,0.4605111111111111,0.3032258064516129,1.0,4.0,1.0,,,,,4.0,,0.2,0.13793103448275862,,1.0,5.0,,,,1.0,,,1.0,,,,,5.0,1.0,1.0,1.0,,1.0,1.0,2.0,2.0,,3.0,1.0,,0.25,,0.16666666666666666,0.5,0.5,,,,0.05555555555555555,0.4166666666666667,0.5,0.2,,,,,,,,0.1111111111111111,,0.1111111111111111,,0.3333333333333333,,,,,,,1.0,2.0,2.0,0.09090909090909091,0.1,,,,,,,,,,,,,,,,,,,,
