EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG3A,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,PenaltyOffPossExcludingTakeFouls,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGM,FG2M,FtPoints,SecondChanceFG2A,PenaltyFG2A,PtsAssisted2s,PtsAssisted3s,Fg2aBlocked,AtRimAssists,LongMidRangeAssists,OffTwoPtRebounds,FTOffRebounds,OffRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg2Pct,FG2APctBlocked,AtRimPctBlocked,OffFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,Corner3Assists,FTDefRebounds,LostBallOutOfBoundsTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,NonShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Accuracy,SecondChancePointsPct,PenaltyPointsPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFG3M,SecondChanceFG3A,HeaveAttempts,OffThreePtRebounds,SelfOReb,Charge Fouls Drawn,SecondChanceFg3Pct,OffThreePtReboundPct,OffArc3ReboundPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,SecondChanceArc3FGA,Charge Fouls,SecondChanceArc3Frequency,SecondChanceArc3FGM,OffCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceAtRimFGM,SecondChanceAtRimAccuracy,Fg3aBlocked,Travels,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,on,DefensiveGoaltends,SecondChanceAtRimPctAssisted,Defensive 3 Seconds Violations,Corner3PctBlocked,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,BlockedCorner3,Technical Free Throw Trips
1628455,1610612751,Mike James,Mike James,1628455,BKN,1324.0,22,-7.0,47,44,12,11,91,1.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,3.0,38,1.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,3.0,1.0,4.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2,1.0,12,0.3333333333333333,0.3333333333333333,0.3,0.3,0.6,14.893617021276597,1.0,0.1111111111111111,0.21428571428571427,0.17391304347826086,0.25,0.18181818181818182,0.3333333333333333,0.2,0.2,0.6,0.3333333333333333,0.3333333333333333,1.0,0.6,0.3333333333333333,0.514,0.6249,11.55,26.46666666666667,0.2553191489361702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1628971,1610612751,Bruce Brown,Bruce Brown,1628971,BKN,3116.0,52,11.0,102,107,26,35,209,5.0,,1.0,2.0,,9.0,1.0,2.0,16.0,105,,,2.0,1.0,4.0,,4.0,,,8.0,3.0,3.0,6.0,10.0,2.0,,2.0,1.0,3.0,1.0,2.0,6,2.0,25,0.5,0.5,0.6818181818181818,0.7272727272727273,0.18181818181818182,11.965811965811966,0.6666666666666666,0.08571428571428572,0.12,0.1,0.05555555555555555,0.10526315789473684,0.16666666666666666,0.45454545454545453,,0.18181818181818182,0.5,0.5,,0.5454545454545454,0.5,0.5335954545454545,0.3942,6.433333333333334,25.75,0.2549019607843137,12.0,3.0,4.0,1.0,3.0,6.0,1.0,1.0,2.0,12.0,3.0,1.0,1.0,3.0,3.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.6666666666666666,0.1111111111111111,0.25,0.25,0.10344827586206896,0.06521739130434782,0.125,0.06666666666666667,0.16666666666666666,0.09090909090909091,0.16666666666666666,1.0,0.36363636363636365,0.75,1.0,1.0,0.6,0.6,1.0,1.0,1.0,0.5069,0.18181818181818182,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
201142,1610612751,Kevin Durant,Kevin Durant,201142,BKN,7700.0,128,-7.0,255,258,65,72,513,29.0,20.0,8.0,26.0,9.0,63.0,8.0,27.0,113.0,275,10.0,12.0,26.0,8.0,10.0,6.0,16.0,5.0,2.0,38.0,17.0,17.0,38.0,39.0,4.0,3.0,9.0,4.0,15.0,3.0,5.0,8,29.0,62,0.2962962962962963,0.2962962962962963,0.5,0.5432692307692307,0.3,42.96028880866426,0.6,0.26153846153846155,0.265625,0.26356589147286824,0.23529411764705882,0.2653061224489796,0.26666666666666666,0.32222222222222224,0.2222222222222222,0.28888888888888886,0.3076923076923077,0.3076923076923077,0.36,0.45555555555555555,0.3076923076923077,0.47240944444444444,0.43961599999999995,10.509523809523811,26.58148148148148,0.2549019607843137,19.0,10.0,14.0,1.0,13.0,33.0,23.0,5.0,15.0,14.0,12.0,10.0,8.0,,1.0,,1.0,1.0,1.0,6.0,5.0,1.0,1.0,30.0,2.0,11.0,3.0,1.0,3.0,3.0,,0.21212121212121213,0.21875,0.5,0.5238095238095238,0.15873015873015872,0.2857142857142857,,0.01694915254237288,0.008771929824561403,,,0.07692307692307693,0.2222222222222222,0.38461538461538464,1.0,0.15555555555555556,0.7142857142857143,1.0,0.2,0.4482758620689655,0.52,0.15384615384615385,0.5,0.2,0.435825,0.1111111111111111,0.1527777777777778,1.0,2.0,10.0,1.0,1.0,2.0,2.0,1.0,5.0,8.0,2.0,11.0,33.0,52.0,2.0,1.0,4.0,3.0,1.0,1.0,1.0,5.0,1.0,1.0,30.0,3.0,0.2,0.4,0.5333333333333333,0.4,0.44,0.4166666666666667,0.5,0.13793103448275862,0.1,0.5,0.5,0.5555555555555556,0.3,0.011111111111111112,0.08,0.5,0.04,0.2222222222222222,0.04424778761061947,0.2920353982300885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
201145,1610612751,Jeff Green,Jeff Green,201145,BKN,8892.0,148,16.0,295,295,71,73,590,4.0,1.0,8.0,10.0,3.0,15.0,10.0,18.0,49.0,304,7.0,,9.0,8.0,4.0,6.0,10.0,6.0,1.0,26.0,7.0,6.0,13.0,17.0,3.0,3.0,3.0,2.0,3.0,1.0,6.0,14,8.0,68,0.5555555555555556,0.5882352941176471,0.6363636363636364,0.6621621621621622,0.5454545454545454,12.307692307692308,1.0,0.0759493670886076,0.1,0.087248322147651,0.15789473684210525,0.05454545454545454,0.26666666666666666,0.12121212121212122,0.030303030303030304,0.30303030303030304,0.8,0.8,0.375,0.8484848484848485,0.8888888888888888,0.56185,0.5595214285714285,4.040000000000001,26.361111111111114,0.24067796610169492,26.0,3.0,10.0,2.0,2.0,6.0,7.0,4.0,1.0,12.0,30.0,3.0,2.0,1.0,2.0,,4.0,,,,1.0,1.0,,8.0,,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.3,,0.027777777777777776,0.02962962962962963,0.04,0.029411764705882353,,,,0.5,0.30303030303030304,0.3,0.42857142857142855,1.0,0.5,0.5,1.0,1.0,0.4,0.45899999999999996,0.10810810810810811,0.21052631578947367,,,1.0,8.0,4.0,2.0,2.0,,7.0,,3.0,,9.0,,,,,,,1.0,1.0,,,1.0,9.0,,0.42857142857142855,0.5,,0.7,0.5625,0.7,0.5625,,,,1.0,1.0,1.0,0.24242424242424243,,,0.5,0.6666666666666666,0.14285714285714285,0.1836734693877551,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.031746031746031744,0.0392156862745098,0.07692307692307693,0.25,0.25,1.0,0.2,1.0,1.0,0.25,,,,,,,,,,,,,,,,,True,,,,,,,,,
203925,1610612751,Joe Harris,Joe Harris,203925,BKN,6908.0,115,6.0,233,234,57,45,467,2.0,1.0,5.0,16.0,2.0,11.0,5.0,19.0,21.0,242,3.0,,16.0,5.0,2.0,,2.0,,1.0,4.0,5.0,7.0,13.0,13.0,,,1.0,1.0,2.0,,5.0,7,1.0,54,0.2631578947368421,0.2631578947368421,0.35,0.35,0.6333333333333333,12.403100775193797,0.5,0.11864406779661017,0.09090909090909091,0.10526315789473684,0.14285714285714285,0.11627906976744186,,0.06666666666666667,0.03333333333333333,0.5333333333333333,0.3125,0.3125,0.4,0.9,0.3125,0.5404049999999999,0.5836399999999999,3.727272727272727,25.410526315789472,0.2446351931330472,22.0,3.0,8.0,,,3.0,,,2.0,6.0,15.0,5.0,1.0,,,,,,,1.0,,1.0,,,,,1.0,,1.0,,,1.0,1.0,1.0,0.2727272727272727,0.45454545454545453,0.25,,,,,,,0.125,0.06666666666666667,,0.26666666666666666,0.375,0.5,1.0,,,,1.0,,0.43545,,,,2.0,,3.0,1.0,1.0,,,,,1.0,,3.0,,,,1.0,,,,,,,1.0,3.0,,0.3333333333333333,,,,0.3,,0.3,1.0,1.0,0.14285714285714285,,,,0.1,0.4,,0.2,0.5,,0.14285714285714285,,,1.0,,,2.0,,,,,,,,,,,,0.5,,,,1.0,1.0,0.5,,,,,,,,,,,,,,True,,,,,,,,,
1629013,1610612751,Landry Shamet,Landry Shamet,1629013,BKN,3783.0,63,17.0,121,122,32,40,243,,2.0,1.0,5.0,2.0,5.0,1.0,6.0,11.0,123,3.0,,5.0,1.0,,1.0,1.0,1.0,,3.0,3.0,1.0,4.0,6.0,,,,,2.0,,1.0,3,4.0,30,0.16666666666666666,0.16666666666666666,0.4090909090909091,0.4583333333333333,0.5454545454545454,10.526315789473683,,0.02702702702702703,0.11538461538461539,0.06349206349206349,,0.13636363636363635,,,0.18181818181818182,0.45454545454545453,0.2,0.2,0.5,0.8181818181818182,0.2,0.5617863636363636,0.613525,7.9799999999999995,25.099999999999998,0.2644628099173554,9.0,2.0,3.0,,,3.0,2.0,,1.0,4.0,3.0,,,,,,2.0,,,2.0,,1.0,,2.0,,,1.0,1.0,1.0,,,0.6666666666666666,0.6666666666666666,1.0,0.6,,,,,0.034482758620689655,,,,,0.14285714285714285,,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.5,,,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,3.0,1.0,,2.0,4.0,2.0,,,,,1.0,,1.0,1.0,,,2.0,,,,1.0,1.5,0.25,1.5,0.4,,,,0.5,0.5,1.0,0.09090909090909091,0.25,1.0,0.25,,0.2727272727272727,0.36363636363636365,,,,,1.0,1.0,,2.0,,1.0,1.0,0.06896551724137931,0.043478260869565216,,,,,,,,,1.0,,1.0,1.0,0.16666666666666666,1.0,1.0,,,,,,,,,,True,,,,,,,,,
1629651,1610612751,Nicolas Claxton,Nicolas Claxton,1629651,BKN,1699.0,28,18.0,54,57,8,6,111,3.0,,,,,10.0,,,10.0,50,,,,,1.0,3.0,4.0,2.0,1.0,11.0,1.0,2.0,3.0,7.0,2.0,1.0,,,,,4.0,5,,8,,,0.5,0.5,,16.129032258064516,,0.1111111111111111,0.08333333333333333,0.1,,0.1,,0.3,,,,,,0.7,,0.6236600000000001,,2.6399999999999997,,0.14814814814814814,7.0,4.0,7.0,3.0,1.0,5.0,,4.0,,8.0,,2.0,,,3.0,,4.0,1.0,,,,,,,,,4.0,2.0,4.0,3.0,,0.8,1.0,,0.5,0.2,0.14285714285714285,,0.1875,0.13793103448275862,0.125,0.4,,0.25,0.125,0.75,0.7,0.5714285714285714,0.6666666666666666,0.75,0.3333333333333333,0.5,1.0,,0.75,0.681125,,,,,,,,,1.0,,2.0,,,,,2.0,2.0,1.0,,,,,,,1.0,1.0,,,,0.25,,0.25,,0.25,,0.3333333333333333,,,,,,,,,,,0.2,,,,,,,,,1.0,,,,0.07692307692307693,0.09090909090909091,,,,,,,,,,,,,,,,1.0,0.3333333333333333,,,,,,,,True,,,,,,,,,
202681,1610612751,Kyrie Irving,Kyrie Irving,202681,BKN,1372.0,23,27.0,48,47,7,18,95,5.0,2.0,1.0,3.0,,12.0,2.0,4.0,25.0,40,,,3.0,1.0,,1.0,1.0,1.0,,3.0,3.0,2.0,5.0,8.0,,,1.0,1.0,1.0,1.0,,1,3.0,7,0.5,0.5,0.625,0.6944444444444444,0.25,31.666666666666668,1.0,0.1111111111111111,0.3333333333333333,0.18518518518518517,0.125,0.3333333333333333,,0.3125,0.125,0.1875,0.3333333333333333,0.3333333333333333,,0.5625,0.3333333333333333,0.5444625000000001,0.8367,7.5,24.975,0.14583333333333334,10.0,4.0,5.0,2.0,1.0,7.0,5.0,2.0,2.0,2.0,6.0,1.0,,,2.0,,3.0,,,,,,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.16666666666666666,1.0,0.5833333333333334,0.08333333333333333,0.2,,0.1111111111111111,0.11538461538461539,0.2,0.1,,0.16666666666666666,,1.0,0.3125,0.8,1.0,0.25,0.2,0.2,,1.0,0.6666666666666666,0.64685,0.11764705882352941,0.15384615384615385,2.0,2.0,2.0,1.0,,,2.0,,4.0,2.0,,2.0,6.0,12.0,2.0,,,,,,,1.0,,,6.0,1.0,,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,,,,1.0,1.0,,0.0625,1.0,1.0,,,0.16,0.24,1.0,,,,,1.0,,1.0,1.0,,,0.125,,0.16666666666666666,1.0,1.0,1.0,,,,,1.0,,0.3333333333333333,,0.3333333333333333,,,2.0,1.0,,,,,,,,True,,,,,,,,,
201935,1610612751,James Harden,James Harden,201935,BKN,6339.0,106,12.0,207,201,56,45,408,10.0,,5.0,15.0,4.0,12.0,5.0,15.0,43.0,225,4.0,12.0,14.0,5.0,12.0,9.0,21.0,8.0,3.0,51.0,6.0,10.0,17.0,19.0,8.0,3.0,9.0,7.0,14.0,4.0,4.0,10,15.0,54,0.3333333333333333,0.35714285714285715,0.5,0.6323529411764706,0.5555555555555556,21.238938053097346,0.6428571428571429,0.17857142857142858,0.14634146341463414,0.16494845360824742,0.1111111111111111,0.16129032258064516,0.1,0.37037037037037035,,0.5555555555555556,0.3333333333333333,0.35714285714285715,0.8,0.6296296296296297,0.35714285714285715,0.4748634615384616,0.5199375,8.158333333333333,28.466666666666665,0.27053140096618356,19.0,1.0,2.0,,5.0,6.0,16.0,2.0,1.0,2.0,3.0,2.0,8.0,1.0,1.0,,2.0,5.0,3.0,5.0,2.0,,1.0,18.0,3.0,8.0,2.0,1.0,2.0,,1.0,0.16666666666666666,0.2,0.2,0.5,0.16666666666666666,0.5,,0.022222222222222223,0.022727272727272728,,0.05555555555555555,,0.13333333333333333,0.35714285714285715,,0.07407407407407407,0.5,1.0,,0.5,0.5555555555555556,0.2,0.2,,0.4192,0.28125,0.47058823529411764,1.0,1.0,,,,1.0,2.0,1.0,5.0,1.0,1.0,5.0,10.0,10.0,2.0,1.0,1.0,,1.0,,,2.0,,1.0,10.0,2.0,0.25,1.0,1.0,1.0,0.5,1.25,0.625,0.1,,0.14285714285714285,,,,,0.2,1.0,,0.25,0.11627906976744186,0.23255813953488372,,,,,,,1.0,1.0,1.0,,,0.023255813953488372,0.030303030303030304,0.08333333333333333,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,True,,,,,,,,,
201933,1610612751,Blake Griffin,Blake Griffin,201933,BKN,3153.0,53,-13.0,107,104,18,15,211,,,3.0,7.0,,10.0,3.0,8.0,29.0,111,,,7.0,3.0,,,,,,,5.0,1.0,6.0,8.0,3.0,1.0,,,,,3.0,3,4.0,17,0.375,0.375,0.6944444444444444,0.6904761904761905,0.4444444444444444,18.42105263157895,,0.05263157894736842,0.16129032258064516,0.12,0.1111111111111111,0.20833333333333334,,,,0.3888888888888889,0.42857142857142855,0.42857142857142855,,1.0,0.42857142857142855,0.6321861111111111,0.7954,0.9200000000000002,26.1125,0.16822429906542055,6.0,8.0,10.0,2.0,,8.0,4.0,2.0,1.0,8.0,9.0,,,,2.0,,2.0,2.0,,,,,,6.0,,2.0,,,,,,0.5,0.5714285714285714,1.0,0.8,,,,0.09090909090909091,0.0425531914893617,0.16666666666666666,,0.2,,,,0.5555555555555556,0.8,0.8,0.5,,,,1.0,1.0,0.6994,0.1,0.16666666666666666,1.0,1.0,,1.0,,,1.0,,2.0,1.0,,2.0,4.0,8.0,2.0,,,,,,,1.0,,,4.0,1.0,,0.5,1.0,0.5,1.0,0.5,1.0,,,,,,,0.05555555555555555,1.0,1.0,,,0.06896551724137931,0.13793103448275862,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,True,,,,,,,,,
