EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,PtsUnassisted3s,Fg2aBlocked,Charge Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,BlockedLongMidRange,FG2APctBlocked,ShortMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceFtPoints,FTOffRebounds,Clear Path Fouls,DefensiveGoaltends,OffensiveGoaltends,AtRimPctBlocked,LongMidRangePctBlocked,OffFTReboundPct,BlockedCorner3,on,StepOutOfBoundsTurnovers,HeaveAttempts,Defensive 3 Seconds Violations
1627732,1610612755,Ben Simmons,Ben Simmons,1627732,PHI,18873.0,315,120.0,658,655,174,157,49.0,1313,42.0,59.0,6.0,10.0,10.0,17.0,5.0,14.0,1.0,1.0,47.0,73.0,1.0,16.0,110.0,708,6.0,11.0,12.0,11.0,21.0,1.0,16.0,38.0,46.0,48.0,8.0,1.0,43.0,41.0,84.0,36.0,5.0,23.0,10.0,10.0,209.0,7.0,9.0,28.0,25.0,1.0,54.0,16.0,70.0,4.0,11.0,9.0,2.0,10.0,2.0,5.0,11.0,2.0,5.0,1.0,21.0,2.0,4.0,5.0,30,3.0,1.0,3.0,40.0,3.0,55.0,3.0,10.0,18.0,6.0,2.0,2.0,2.0,4.0,8.0,5.0,36.0,167,3.0,4.0,0.48936170212765956,0.5348837209302325,0.6438356164383562,0.5454545454545454,0.5238095238095238,0.6351351351351351,0.5454545454545454,0.5,0.5555555555555556,0.5,0.4523809523809524,0.013513513513513514,16.80672268907563,0.47619047619047616,0.1111111111111111,0.13440860215053763,0.06293706293706294,0.21052631578947367,0.0707070707070707,0.16614420062695925,0.06611570247933884,0.1,0.056338028169014086,0.03125,0.07142857142857142,0.06666666666666667,0.16326530612244897,0.09090909090909091,0.1836734693877551,0.2079207920792079,0.21875,0.14814814814814814,0.625,0.7972972972972973,0.711864406779661,0.711864406779661,0.5238095238095238,0.1891891891891892,0.35714285714285715,0.35714285714285715,0.2,0.013513513513513514,0.9090909090909091,0.6,0.3333333333333333,0.7727272727272727,0.5882352941176471,0.045454545454545456,0.8108108108108109,0.6001601351351351,0.6566714285714286,0.5704931818181819,0.12345679012345678,0.125,0.10909090909090909,0.34545454545454546,2.3753424657534246,27.4,0.26443768996960487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1627788,1610612755,Furkan Korkmaz,Furkan Korkmaz,1627788,PHI,7617.0,127,39.0,269,263,83,72,20.0,532,7.0,10.0,3.0,3.0,1.0,2.0,1.0,5.0,19.0,7.0,10.0,17.0,28.0,6.0,50.0,266,3.0,3.0,9.0,1.0,2.0,11.0,3.0,14.0,14.0,6.0,4.0,19.0,5.0,1.0,6.0,1.0,,3.0,2.0,,13.0,1.0,2.0,7.0,7.0,1.0,15.0,3.0,18.0,1.0,3.0,2.0,1.0,1.0,1.0,,2.0,1.0,1.0,,3.0,,,1.0,5,,,,6.0,,8.0,,1.0,,2.0,,,,2.0,2.0,2.0,14.0,82,,,0.7,0.875,0.5882352941176471,1.0,0.5,0.4888888888888889,0.9,0.4230769230769231,0.5208333333333334,0.9,0.5,0.6222222222222222,17.465753424657535,0.3333333333333333,0.16666666666666666,0.08235294117647059,0.031746031746031744,0.125,0.021739130434782608,0.09929078014184398,0.027522935779816515,0.043478260869565216,0.03333333333333333,,0.02702702702702703,,0.07407407407407407,0.05,0.16666666666666666,0.13333333333333333,0.09090909090909091,0.037037037037037035,1.0,0.2222222222222222,0.7,0.7,0.5714285714285714,0.1111111111111111,0.2,0.2,1.0,0.4222222222222222,0.6,1.0,,0.15384615384615385,0.5,0.5384615384615384,0.8444444444444444,0.5781344444444444,0.81745,0.5698923076923077,0.0625,0.05555555555555555,0.18,0.28,5.417647058823529,25.146428571428572,0.30855018587360594,2.0,2.0,2.0,9.0,1.0,1.0,1.0,4.0,6.0,1.0,2.0,8.0,1.0,2.0,3.0,24.0,6.0,2.0,1.0,0.2857142857142857,0.5,0.2727272727272727,0.2857142857142857,0.044444444444444446,1.0,1.0,1.0,0.2,0.2222222222222222,0.2222222222222222,1.0,0.3157894736842105,0.3157894736842105,1.0,0.2,1.0,1.0,0.2,0.3076923076923077,0.25,0.2857142857142857,0.3157894736842105,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,True,,,
1629003,1610612755,Shake Milton,Shake Milton,1629003,PHI,1967.0,33,3.0,71,65,36,35,7.0,136,1.0,1.0,,,1.0,1.0,,2.0,4.0,2.0,1.0,3.0,4.0,1.0,6.0,67,,,,1.0,1.0,2.0,,5.0,2.0,,,4.0,,,,,,,,,,,,1.0,3.0,1.0,5.0,,5.0,,1.0,,1.0,,,,,,,,,,,4.0,7,,,,2.0,,2.0,,1.0,,,,,,,,,5.0,36,,,1.0,1.0,0.3333333333333333,,1.0,0.35714285714285715,,0.8333333333333334,0.375,,0.8333333333333334,0.5714285714285714,10.0,,0.25,0.11538461538461539,,0.09090909090909091,,0.10810810810810811,,,,,,,,0.18181818181818182,0.1111111111111111,,0.25,,,0.14285714285714285,1.0,1.0,1.0,0.2857142857142857,,,,0.5714285714285714,,,,0.3333333333333333,1.0,0.6666666666666666,0.7142857142857143,0.46092142857142854,,0.4736,0.125,0.25,,0.8333333333333334,5.0,27.275,0.5070422535211268,,,,,,,,,1.0,,1.0,1.0,,,1.0,3.0,1.0,,1.0,0.25,,0.5,0.25,,,,,,,,,0.25,0.25,1.0,,,,,,,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,True,,,
203552,1610612755,Seth Curry,Seth Curry,203552,PHI,18445.0,307,122.0,641,626,169,150,55.0,1267,7.0,9.0,,,2.0,3.0,8.0,16.0,54.0,14.0,30.0,43.0,70.0,8.0,182.0,694,2.0,2.0,10.0,7.0,8.0,16.0,8.0,43.0,46.0,14.0,2.0,54.0,17.0,7.0,24.0,3.0,4.0,15.0,2.0,,55.0,2.0,2.0,9.0,10.0,1.0,20.0,4.0,24.0,1.0,8.0,2.0,6.0,5.0,,5.0,1.0,,,,6.0,,1.0,7.0,28,,,1.0,15.0,,12.0,,1.0,4.0,3.0,,,,2.0,3.0,1.0,43.0,164,1.0,4.0,0.7666666666666667,0.7931034482758621,0.6976744186046512,1.0,0.875,0.7699115044247787,0.8333333333333334,0.7291666666666666,0.7711864406779662,0.8333333333333334,0.7413793103448276,0.6194690265486725,17.56373937677054,0.8333333333333334,0.07142857142857142,0.05847953216374269,0.014705882352941176,0.07377049180327869,0.01904761904761905,0.06484641638225255,0.016597510373443983,,0.015384615384615385,0.03333333333333333,0.011235955056179775,0.0625,0.08695652173913043,0.04938271604938271,0.045454545454545456,0.09375,,0.024390243902439025,0.3333333333333333,0.07964601769911504,0.7777777777777778,0.7777777777777778,0.8571428571428571,0.1415929203539823,0.5,0.6153846153846154,0.875,0.4778761061946903,,,,0.125,0.6666666666666666,0.5833333333333334,0.6991150442477876,0.5168818584070797,0.491525,0.5098187500000001,0.008771929824561403,0.022727272727272728,0.054945054945054944,0.23626373626373626,11.369767441860466,25.69857142857143,0.26365054602184085,15.0,18.0,10.0,16.0,,,1.0,2.0,28.0,4.0,6.0,38.0,2.0,4.0,7.0,99.0,28.0,,0.868421052631579,0.5428571428571428,0.5,0.4375,0.5428571428571428,0.1592920353982301,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.1415929203539823,0.625,0.625,0.7,0.5185185185185185,0.5185185185185185,0.9285714285714286,,,,0.6666666666666666,0.08333333333333333,0.5,0.42857142857142855,0.5185185185185185,,2.0,15.0,3.0,1.0,1.0,2.0,1.0,0.06976744186046512,0.1875,0.5,1.0,,,,,,,,,,True,,,
203954,1610612755,Joel Embiid,Joel Embiid,203954,PHI,21413.0,357,121.0,747,740,222,216,59.0,1487,33.0,42.0,8.0,11.0,11.0,14.0,36.0,73.0,41.0,10.0,85.0,156.0,41.0,91.0,309.0,802,12.0,18.0,28.0,25.0,45.0,10.0,46.0,99.0,60.0,110.0,12.0,41.0,24.0,13.0,37.0,8.0,5.0,16.0,5.0,3.0,87.0,6.0,8.0,36.0,59.0,5.0,100.0,16.0,116.0,5.0,11.0,10.0,1.0,19.0,3.0,8.0,23.0,2.0,11.0,6.0,42.0,6.0,12.0,16.0,33,7.0,2.0,4.0,79.0,8.0,109.0,6.0,40.0,17.0,16.0,,,8.0,8.0,16.0,8.0,97.0,213,,16.0,0.35294117647058826,0.379746835443038,0.5448717948717948,0.6666666666666666,0.5555555555555556,0.5532994923857868,0.5454545454545454,0.4818181818181818,0.6209677419354839,0.5833333333333334,0.5833333333333334,0.20812182741116753,35.49571603427172,0.4523809523809524,0.3125,0.2757009345794392,0.04878048780487805,0.2535211267605634,0.05,0.26685393258426965,0.04929577464788732,0.10869565217391304,0.024096385542168676,0.02857142857142857,0.04950495049504951,0.05263157894736842,0.2631578947368421,0.2727272727272727,0.29310344827586204,0.23636363636363636,0.3125,0.056179775280898875,0.5,0.2131979695431472,0.7857142857142857,0.8048780487804879,0.45454545454545453,0.37055837563451777,0.4931506849315068,0.5217391304347826,0.3055555555555556,0.20812182741116753,0.5,0.7272727272727273,,0.2545454545454545,0.7857142857142857,0.18181818181818182,0.4213197969543147,0.4823337563451776,0.5748794117647059,0.4981500000000001,0.17316017316017315,0.21052631578947367,0.09061488673139159,0.32038834951456313,9.362820512820512,26.27560975609756,0.2971887550200803,16.0,41.0,,,,,,,16.0,4.0,1.0,16.0,,4.0,1.0,48.0,16.0,,1.0,0.3902439024390244,,0.1,0.3902439024390244,0.20812182741116753,0.3902439024390244,0.4,0.25,,,,,0.3902439024390244,0.3902439024390244,1.0,,,,0.18181818181818182,,,0.1,0.3902439024390244,,,,6.0,,,1.0,,0.038461538461538464,0.0547945205479452,,,4.0,2.0,1.0,1.0,1.0,0.023809523809523808,0.024390243902439025,0.05714285714285714,,True,,,
1629680,1610612755,Matisse Thybulle,Matisse Thybulle,1629680,PHI,6241.0,104,-13.0,218,228,94,103,19.0,446,8.0,9.0,,1.0,2.0,2.0,1.0,2.0,5.0,2.0,9.0,11.0,11.0,1.0,31.0,248,,1.0,,2.0,3.0,5.0,,10.0,18.0,,,5.0,2.0,,2.0,,,1.0,,1.0,4.0,1.0,1.0,3.0,3.0,3.0,9.0,2.0,11.0,1.0,7.0,5.0,2.0,,,,,,,,,,,8.0,12,,,,3.0,,3.0,1.0,2.0,,4.0,1.0,,,2.0,5.0,4.0,10.0,93,2.0,,1.0,1.0,0.8181818181818182,,0.6666666666666666,0.6818181818181818,,0.625,0.6739130434782609,,0.625,0.5,9.70464135021097,,0.42857142857142855,0.04411764705882353,0.01818181818181818,0.08571428571428572,0.02857142857142857,0.05825242718446602,0.022222222222222223,,0.030303030303030304,,0.034482758620689655,,,0.07407407407407407,0.045454545454545456,0.10714285714285714,,0.1111111111111111,0.8,0.4090909090909091,0.8888888888888888,0.8888888888888888,1.0,0.09090909090909091,0.5,0.5,1.0,0.22727272727272727,1.0,,,0.25,1.0,0.25,0.9090909090909091,0.6140272727272728,0.8099,0.59251875,0.08695652173913043,0.16666666666666666,,0.3225806451612903,2.209090909090909,24.663636363636364,0.43119266055045874,,,3.0,6.0,,,2.0,3.0,1.0,,,4.0,,,2.0,12.0,1.0,,1.0,0.36363636363636365,,0.4,0.36363636363636365,,,,,0.2727272727272727,0.5,0.5,1.0,0.2,0.2,1.0,,,,,0.375,0.6666666666666666,,0.2,,,,,,1.0,,2.0,,,,,,,,,,,,,1.0,True,,,
201588,1610612755,George Hill,George Hill,201588,PHI,4330.0,72,21.0,153,153,78,89,7.0,306,2.0,3.0,,,,,2.0,3.0,2.0,1.0,4.0,6.0,4.0,3.0,20.0,153,,,,,1.0,1.0,2.0,5.0,6.0,2.0,,2.0,3.0,4.0,7.0,2.0,2.0,1.0,2.0,,18.0,,,1.0,1.0,,2.0,,2.0,,4.0,2.0,2.0,2.0,,1.0,,,1.0,,2.0,,2.0,5.0,10,,1.0,,6.0,,3.0,1.0,1.0,1.0,,,,,,,,5.0,74,3.0,1.0,0.75,0.75,0.6666666666666666,,,0.85,,0.75,0.9090909090909091,,0.8333333333333334,0.4,8.074534161490682,1.0,,0.0196078431372549,,0.04,,0.02631578947368421,,,,,,,,0.03571428571428571,,0.05263157894736842,,,,0.3,0.6666666666666666,0.6666666666666666,1.0,0.3,0.6666666666666666,0.6666666666666666,0.5,0.2,,,,,,0.5,0.7,0.557885,,0.43745,0.1,0.16666666666666666,,0.25,4.55,25.25,0.5098039215686274,,,2.0,2.0,,,,,1.0,,1.0,3.0,,,1.0,9.0,1.0,,1.0,0.75,,1.0,0.75,,,,,0.2,1.0,1.0,1.0,0.5,0.5,1.0,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,True,,,
202699,1610612755,Tobias Harris,Tobias Harris,202699,PHI,16995.0,283,95.0,588,582,156,149,45.0,1170,29.0,41.0,1.0,2.0,5.0,8.0,20.0,38.0,26.0,8.0,54.0,90.0,30.0,18.0,159.0,640,1.0,3.0,9.0,6.0,17.0,9.0,11.0,32.0,50.0,58.0,2.0,26.0,15.0,11.0,26.0,7.0,4.0,9.0,3.0,3.0,63.0,3.0,2.0,26.0,28.0,3.0,57.0,5.0,62.0,,7.0,3.0,4.0,6.0,,4.0,4.0,2.0,2.0,,10.0,1.0,3.0,10.0,18,,,1.0,14.0,,21.0,1.0,6.0,4.0,1.0,,,,1.0,1.0,,26.0,147,1.0,,0.46296296296296297,0.4716981132075472,0.6,0.3333333333333333,0.35294117647058826,0.5875,0.4166666666666667,0.40384615384615385,0.6124031007751938,0.5625,0.484375,0.25,21.550387596899224,0.6,0.3333333333333333,0.1728395061728395,0.015151515151515152,0.21666666666666667,0.03333333333333333,0.19148936170212766,0.02252252252252252,0.02857142857142857,0.014705882352941176,,0.039473684210526314,,0.13043478260869565,0.16666666666666666,0.22727272727272727,0.22580645161290322,0.18518518518518517,,,0.3416666666666667,0.7073170731707317,0.7631578947368421,0.6551724137931034,0.31666666666666665,0.5263157894736842,0.5263157894736842,0.25,0.21666666666666667,0.3333333333333333,0.5,,0.3076923076923077,0.625,0.3076923076923077,0.5916666666666667,0.5217625000000001,0.59955,0.4757423076923076,0.048,0.06315789473684211,0.05660377358490566,0.20125786163522014,6.523333333333333,25.90333333333333,0.2653061224489796,5.0,11.0,2.0,4.0,,1.0,1.0,1.0,9.0,2.0,2.0,11.0,1.0,3.0,3.0,27.0,9.0,,0.8181818181818182,0.36666666666666664,0.3333333333333333,0.3333333333333333,0.36666666666666664,0.09166666666666666,0.45454545454545453,0.45454545454545453,0.2,0.03333333333333333,0.5,0.5,1.0,0.34615384615384615,0.34615384615384615,0.7777777777777778,0.16666666666666666,,,0.3333333333333333,0.038461538461538464,1.0,0.25,0.34615384615384615,,1.0,6.0,3.0,,,2.0,,0.03333333333333333,,0.5,1.0,4.0,,,,1.0,0.07317073170731707,,,,True,,,
1630178,1610612755,Tyrese Maxey,Tyrese Maxey,1630178,PHI,2950.0,49,11.0,101,99,50,64,11.0,200,1.0,2.0,,,,,1.0,4.0,1.0,,3.0,8.0,2.0,7.0,16.0,113,,,,,3.0,1.0,3.0,6.0,2.0,4.0,,1.0,1.0,3.0,4.0,3.0,,1.0,,,11.0,,1.0,1.0,4.0,,5.0,1.0,6.0,,,,,2.0,1.0,2.0,1.0,,,,3.0,,1.0,3.0,7,,1.0,,5.0,,8.0,,2.0,2.0,,,,,,,,3.0,46,3.0,,0.3333333333333333,0.3333333333333333,0.375,,,0.45,,0.375,0.5714285714285714,,0.5,0.2,14.655172413793105,0.6666666666666666,,0.15384615384615385,0.03571428571428571,0.07142857142857142,,0.125,0.023809523809523808,,0.08333333333333333,,,,0.125,0.18181818181818182,0.14285714285714285,0.07692307692307693,,,,0.2,0.5,1.0,,0.4,0.25,0.3333333333333333,,0.1,,,,,,,0.4,0.4945900000000001,0.5535,0.45082500000000003,0.16666666666666666,0.2,,0.375,10.25,25.15,0.49504950495049505,1.0,2.0,1.0,1.0,,,1.0,1.0,,1.0,,1.0,,1.0,1.0,3.0,,,1.0,0.5,,1.0,0.5,0.2,0.5,0.5,1.0,0.1,1.0,1.0,1.0,,,,,,,1.0,0.25,1.0,,,,,,2.0,,,,,0.25,0.25,,,,,,,,0.5,,,,True,,,
201980,1610612755,Danny Green,Danny Green,201980,PHI,8234.0,137,86.0,289,289,48,45,23.0,578,4.0,4.0,2.0,2.0,,,1.0,1.0,17.0,3.0,5.0,7.0,22.0,,40.0,319,2.0,2.0,7.0,,,3.0,,3.0,4.0,6.0,,17.0,14.0,5.0,19.0,4.0,1.0,10.0,3.0,1.0,43.0,4.0,1.0,3.0,6.0,,9.0,5.0,14.0,1.0,7.0,4.0,3.0,2.0,1.0,1.0,1.0,,1.0,,3.0,,,5.0,11,,2.0,,2.0,,,,,,6.0,,,1.0,5.0,6.0,4.0,3.0,43,,,0.4,0.4,0.7142857142857143,1.0,,0.6896551724137931,1.1666666666666667,0.5,0.6896551724137931,1.1666666666666667,0.5,0.7586206896551724,10.094637223974763,0.6666666666666666,,0.07407407407407407,0.02,0.057692307692307696,0.08163265306122448,0.06766917293233082,0.050505050505050504,,0.038461538461538464,,0.06976744186046512,0.16666666666666666,0.1,0.07894736842105263,0.043478260869565216,0.07894736842105263,,0.07142857142857142,0.6666666666666666,0.13793103448275862,1.0,1.0,0.5,0.034482758620689655,1.0,1.0,,0.5862068965517241,0.6666666666666666,1.0,0.5,,,1.0,0.896551724137931,0.5650034482758621,0.53145,0.52095,,,0.175,0.075,6.957142857142857,25.913636363636364,0.16608996539792387,,2.0,4.0,5.0,,,,,6.0,1.0,1.0,10.0,1.0,1.0,1.0,30.0,6.0,,1.0,0.45454545454545453,1.0,0.3333333333333333,0.45454545454545453,0.06896551724137931,,,,0.1724137931034483,0.8,0.8,1.0,0.35294117647058826,0.35294117647058826,1.0,,,,0.3333333333333333,,,0.3333333333333333,0.35294117647058826,,1.0,,,,1.0,,,,,1.0,1.0,,,,1.0,,,,,,True,,,
