EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,PlusMinus,DefPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,Minutes,OffPoss,PenaltyOffPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,FtPoints,Points,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Arc3Assists,AtRimAssists,SelfOReb,LostBallSteals,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,Avg3ptShotDistance,ShortMidRangeAssists,Fg2aBlocked,Fg3aBlocked,FTDefRebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Charge Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,BadPassOutOfBoundsTurnovers,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,StepOutOfBoundsTurnovers,OffensiveGoaltends,Offensive Fouls Drawn,ShortMidRangePctBlocked,HeaveAttempts,BlockedLongMidRange,on,Charge Fouls Drawn,SecondChanceAtRimPctAssisted,DefensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
1628373,1610612752,Frank Ntilikina,Frank Ntilikina,1628373,NYK,11.0,-4,2,2.0,2,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
201959,1610612752,Taj Gibson,Taj Gibson,201959,NYK,3598.0,19,115,37.0,231,108.0,60.0,116.0,49.0,18.0,6.0,6.0,1.0,1.0,6.0,6.0,1.0,13.0,1.0,1.0,2.0,12.0,1.0,1.0,2.0,1.0,1.0,5.0,3.0,4.0,1.0,1.0,7.0,8.0,8.0,16.0,2.0,2.0,1.0,1.0,2.0,7.0,1.0,5.0,1.0,1.0,1.0,4.0,1.0,3.0,4.0,3.0,2.0,48.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0833333333333333,1.0,5.035971223021583,0.3333333333333333,0.23333333333333334,0.10810810810810811,0.03333333333333333,0.11538461538461539,0.13333333333333333,0.1111111111111111,0.18181818181818182,0.2,0.1,0.16666666666666666,0.6,0.2857142857142857,0.2,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6582333333333334,0.7583,0.16666666666666666,0.16666666666666666,0.15384615384615385,1.5,0.4224137931034483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
202692,1610612752,Alec Burks,Alec Burks,202692,NYK,7679.0,9,248,79.0,497,273.0,128.0,249.0,93.0,34.0,7.0,12.0,2.0,3.0,16.0,32.0,14.0,70.0,5.0,8.0,26.0,16.0,9.0,4.0,13.0,2.0,,30.0,2.0,3.0,,11.0,9.0,20.0,5.0,25.0,1.0,,4.0,4.0,8.0,11.0,,12.0,19.0,1.0,4.0,,,,,,25.0,92.0,,0.5,0.6153846153846154,0.5,0.625,0.5,0.5277777777777778,0.546875,0.5652173913043478,23.448275862068968,,0.140625,0.04,0.1864406779661017,0.04,0.16260162601626016,0.04,0.041666666666666664,,0.027777777777777776,0.07142857142857142,0.0625,0.2608695652173913,0.3,,0.21428571428571427,0.5833333333333334,0.5833333333333334,0.42857142857142855,0.16666666666666666,0.6666666666666666,0.6428571428571429,0.5140651785714285,0.5184527777777778,0.09836065573770492,0.11428571428571428,0.37142857142857144,8.971874999999999,0.37349397590361444,2.0,3.0,5.0,12.0,4.0,8.0,2.0,6.0,1.0,5.0,6.0,18.0,1.0,2.0,2.0,5.0,8.0,24.0,4.0,5.0,1.0,2.0,1.0,12.0,3.0,10.0,7.0,16.0,18.0,6.0,6.0,18.0,6.0,2.0,9.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,0.75,0.3333333333333333,0.5,0.3,0.3333333333333333,0.8,0.7857142857142857,0.75,0.42857142857142855,0.0625,0.08,0.16326530612244897,0.06451612903225806,0.21428571428571427,0.4166666666666667,0.4166666666666667,0.8,0.14285714285714285,0.5,0.5,0.25,0.10714285714285714,0.3333333333333333,0.3333333333333333,1.0,0.32142857142857145,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.42857142857142855,0.6666666666666666,0.2857142857142857,0.5,1.0,0.2777777777777778,0.2,0.2777777777777778,0.4,0.3333333333333333,0.5633083333333333,0.07692307692307693,0.17142857142857143,24.866666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
203493,1610612752,Reggie Bullock,Reggie Bullock,203493,NYK,3417.0,16,107,41.0,212,111.0,57.0,105.0,36.0,15.0,,,,,,,3.0,9.0,,,3.0,,4.0,,4.0,,,8.0,,,,3.0,2.0,5.0,,5.0,2.0,2.0,1.0,1.0,1.0,4.0,,2.0,3.0,,,,,,,,3.0,35.0,1.0,,,,,0.5,,0.6428571428571429,1.5,6.666666666666667,,0.05714285714285714,,0.10714285714285714,,0.07936507936507936,,,,,,0.09090909090909091,,,,,,,,,,1.0,0.514575,,0.14285714285714285,,0.3333333333333333,,0.34285714285714286,,,,,,,,,,,2.0,6.0,1.0,1.0,,,2.0,6.0,,,1.0,1.0,,3.0,,,3.0,,6.0,,,6.0,2.0,,3.0,,,1.0,,,,1.0,,,,,1.0,0.3333333333333333,1.0,,0.3333333333333333,,1.5,1.5,1.0,,0.07692307692307693,0.13043478260869565,,,,,,,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,1.0,,,1.0,1.0,1.0,,,,,0.3333333333333333,,0.14285714285714285,0.3333333333333333,26.116666666666664,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
203944,1610612752,Julius Randle,Julius Randle,203944,NYK,4276.0,7,135,77.0,272,154.0,71.0,137.0,83.0,18.0,3.0,8.0,,3.0,7.0,23.0,13.0,42.0,,10.0,19.0,8.0,3.0,6.0,9.0,1.0,,24.0,,4.0,,10.0,12.0,23.0,4.0,27.0,,,3.0,6.0,,9.0,2.0,12.0,14.0,,6.0,,,,,,19.0,82.0,1.0,0.5714285714285714,0.5714285714285714,0.30434782608695654,,0.3918918918918919,0.3157894736842105,0.4772727272727273,0.41304347826086957,30.864197530864196,,0.34285714285714286,0.10256410256410256,0.2702702702702703,,0.3055555555555556,0.05970149253731343,0.1875,,,,0.5,0.08333333333333333,0.3333333333333333,,0.21621621621621623,0.375,0.5,1.0,0.15789473684210525,,0.5945945945945946,0.4648986486486487,0.4700500000000001,0.13953488372093023,0.20689655172413793,0.4523809523809524,10.317391304347826,0.6058394160583942,,1.0,2.0,6.0,2.0,9.0,1.0,3.0,1.0,3.0,4.0,11.0,,1.0,3.0,6.0,5.0,14.0,,4.0,,1.0,2.0,2.0,4.0,9.0,7.0,6.0,6.0,9.0,,11.0,4.0,5.0,2.0,1.0,,,,1.0,4.0,,1.0,,,1.0,0.4,0.35714285714285715,,0.4444444444444444,0.35714285714285715,,,0.16666666666666666,0.3783783783783784,0.07142857142857142,0.45454545454545453,0.25806451612903225,0.045454545454545456,0.16216216216216217,0.3333333333333333,0.3333333333333333,,0.24324324324324326,0.2222222222222222,0.2222222222222222,0.5,0.08108108108108109,0.3333333333333333,0.3333333333333333,1.0,0.2972972972972973,0.36363636363636365,0.4,0.25,0.2,,0.2,,,0.15789473684210525,0.3333333333333333,0.3157894736842105,0.5,0.36363636363636365,0.43,,0.047619047619047616,24.62857142857143,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,0.07142857142857142,0.08695652173913043,0.25,0.09090909090909091,0.5,0.5,,,,,,,,,,True,,,,,,
203457,1610612752,Nerlens Noel,Nerlens Noel,203457,NYK,3639.0,-11,120,40.0,239,146.0,61.0,119.0,40.0,17.0,3.0,5.0,,2.0,4.0,6.0,9.0,17.0,,2.0,7.0,4.0,1.0,,1.0,,,2.0,1.0,6.0,,3.0,5.0,8.0,7.0,15.0,4.0,1.0,2.0,3.0,3.0,8.0,1.0,10.0,12.0,,2.0,,,,,,7.0,40.0,1.0,0.5,1.0,0.6666666666666666,,0.6666666666666666,,0.85,0.7,9.420289855072465,,0.1724137931034483,0.16666666666666666,0.12,0.043478260869565216,0.14814814814814814,0.11864406779661017,0.16666666666666666,,0.0625,,,0.2857142857142857,,,0.8333333333333334,0.6,1.0,0.3333333333333333,1.0,,0.8333333333333334,0.6525833333333333,0.5757,0.25,0.25,0.4117647058823529,2.6833333333333336,0.33613445378151263,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,2.0,2.0,,,1.0,5.0,,,7.0,4.0,,,4.0,,,,1.0,,3.0,,,,1.0,,2.0,,,2.0,,,,,,1.0,1.0,0.8333333333333334,,0.26666666666666666,0.23076923076923078,0.14285714285714285,,0.16666666666666666,1.0,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,0.8025,,0.29411764705882354,,,2.0,,,1.0,,1.0,,1.0,2.0,,0.3333333333333333,0.4,,0.3333333333333333,,1.0,,,,,,,,,True,,,,,,
1628995,1610612752,Kevin Knox II,Kevin Knox II,1628995,NYK,58.0,4,2,,5,2.0,1.0,3.0,2.0,,,,,,,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,2.0,2.0,,,,,,,,1.0,1.0,33.333333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,True,,,,,,
1629628,1610612752,RJ Barrett,RJ Barrett,1629628,NYK,2983.0,7,91,41.0,185,117.0,50.0,94.0,56.0,12.0,5.0,10.0,2.0,3.0,8.0,16.0,5.0,30.0,4.0,6.0,16.0,6.0,5.0,,5.0,,,10.0,1.0,1.0,,4.0,1.0,5.0,2.0,7.0,,,,,2.0,5.0,,3.0,6.0,,3.0,,,,,,16.0,56.0,1.0,0.375,0.42857142857142855,0.5,0.6666666666666666,0.5208333333333334,0.5833333333333334,0.5555555555555556,0.6153846153846154,24.545454545454543,,0.058823529411764705,0.038461538461538464,0.18181818181818182,0.05263157894736842,0.1282051282051282,0.044444444444444446,,,0.1,,,0.125,,,0.4166666666666667,0.5,0.5555555555555556,0.4,0.25,0.6666666666666666,0.75,0.5037270833333333,0.5043874999999999,0.1111111111111111,0.15789473684210525,0.5333333333333333,3.61875,0.5957446808510638,2.0,4.0,3.0,6.0,,,1.0,4.0,1.0,3.0,2.0,4.0,,,1.0,3.0,3.0,8.0,2.0,4.0,,1.0,1.0,5.0,2.0,6.0,2.0,10.0,6.0,3.0,2.0,4.0,2.0,,1.0,1.0,,,,,,,,,,,0.6666666666666666,0.375,,0.3333333333333333,0.375,0.5,0.4,0.4166666666666667,0.3333333333333333,0.07142857142857142,,0.2,0.08333333333333333,0.25,0.5,0.5,0.3333333333333333,,,,,0.16666666666666666,0.25,0.25,1.0,0.16666666666666666,0.5,0.5,0.5,0.8,0.5,,,,0.25,0.3333333333333333,0.25,0.3333333333333333,0.5,0.593125,,0.16666666666666666,24.375,4.0,1.0,,,,,,,,,,0.0625,0.1,,,,,1.0,0.2,,,,,,,True,,,,,,
1630167,1610612752,Obi Toppin,Obi Toppin,1630167,NYK,3739.0,-1,120,,241,135.0,62.0,121.0,9.0,15.0,8.0,11.0,,1.0,9.0,12.0,5.0,29.0,,1.0,5.0,14.0,1.0,1.0,2.0,,,5.0,1.0,3.0,,3.0,5.0,9.0,4.0,13.0,,,3.0,3.0,3.0,6.0,,4.0,6.0,,3.0,1.0,,1.0,1.0,,5.0,9.0,,0.7777777777777778,0.875,0.75,,0.6,0.75,0.6304347826086957,0.8333333333333334,19.11764705882353,,0.16129032258064516,0.08108108108108109,0.125,0.043478260869565216,0.14545454545454545,0.06666666666666667,0.1111111111111111,0.1,0.05263157894736842,,,0.3333333333333333,,,0.55,0.7272727272727273,0.8,0.75,0.5,,0.95,0.597045,0.594825,0.13043478260869565,0.2,0.1724137931034483,2.1,0.0743801652892562,1.0,3.0,1.0,1.0,,,1.0,5.0,1.0,1.0,1.0,3.0,,1.0,,,2.0,8.0,1.0,3.0,,1.0,,2.0,1.0,1.0,2.0,4.0,6.0,,2.0,3.0,1.0,1.0,,,,,,2.0,,,,,,,1.0,0.25,,1.0,0.25,0.3333333333333333,0.25,0.25,0.4,0.05555555555555555,0.06666666666666667,0.15,,0.05,1.0,1.0,1.0,,,,,0.25,0.2,0.2,1.0,0.15,0.3333333333333333,0.3333333333333333,1.0,0.75,0.3333333333333333,0.25,,,0.5,1.0,,,0.3333333333333333,0.6822666666666667,,0.06896551724137931,24.012500000000003,1.0,1.0,,1.0,,,,1.0,,,,0.08333333333333333,0.09090909090909091,,,1.0,,,,1.0,1.0,,,,,True,,,,,,
1630193,1610612752,Immanuel Quickley,Immanuel Quickley,1630193,NYK,4156.0,-3,140,33.0,278,150.0,69.0,138.0,42.0,19.0,1.0,8.0,,1.0,6.0,22.0,5.0,26.0,,5.0,4.0,4.0,3.0,2.0,5.0,1.0,,12.0,,,,3.0,1.0,5.0,,5.0,3.0,2.0,2.0,5.0,2.0,8.0,,9.0,7.0,1.0,4.0,,,,,,4.0,42.0,1.0,0.3333333333333333,0.3333333333333333,0.2727272727272727,,0.328125,0.16666666666666666,0.37142857142857144,0.2,25.0,,0.03125,,0.0967741935483871,,0.06349206349206349,,,,,,,,,,0.25,0.125,0.25,1.0,0.1111111111111111,,0.5625,0.5110140624999999,0.4605111111111111,0.11428571428571428,0.16,0.15384615384615385,7.504545454545456,0.30434782608695654,,1.0,5.0,12.0,,2.0,,1.0,,1.0,3.0,9.0,,,1.0,3.0,3.0,10.0,1.0,4.0,,,,2.0,1.0,4.0,1.0,8.0,3.0,6.0,,9.0,3.0,1.0,2.0,,1.0,,,,3.0,,,,,,0.3333333333333333,0.3,,0.25,0.3,0.25,0.25,0.25,0.3125,,0.0625,0.125,,0.375,0.4166666666666667,0.5,0.2,0.0625,,,,0.03125,,,,0.28125,0.3333333333333333,0.375,0.3333333333333333,0.25,,,,,0.1111111111111111,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.406475,,0.07692307692307693,27.139999999999997,1.0,6.0,1.0,1.0,3.0,1.0,2.0,,,1.0,0.1,0.2727272727272727,0.5,0.1111111111111111,0.6,0.5,2.0,,,,,2.0,0.16666666666666666,,,True,,,,,,
