EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,Fouls,Charge Fouls,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,FtPoints,PenaltyFG2M,PenaltyFtPoints,PtsAssisted2s,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Corner3Assists,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceFG3A,OffThreePtRebounds,OffRebounds,ShootingFouls,Loose Ball Fouls Drawn,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PtsUnassisted3s,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,AtRimPctAssisted,SecondChanceFtPoints,SecondChancePoints,Fg2aBlocked,AtRimAssists,FTDefRebounds,BlockedAtRim,RecoveredBlocks,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,SecondChancePointsPct,on,Travels,SecondChanceTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG3M,HeaveAttempts,LongMidRangeAssists,OffTwoPtRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Loose Ball Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimFGM,PtsPutbacks,SecondChanceAtRimAccuracy,FTOffRebounds,3pt And 1 Free Throw Trips,DefensiveGoaltends,3SecondViolations,LongMidRangePctBlocked,OffFTReboundPct,SecondChanceAtRimPctAssisted,OffCorner3ReboundPct,Defensive 3 Seconds Violations,BlockedCorner3
1627885,1610612743,Shaquille Harrison,Shaquille Harrison,1627885,DEN,1059.0,18.0,9.0,38,39.0,28,14.0,4.0,77,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,35.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,8.0,2.0,2.0,4.0,4.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,28,1.0,1.0,1.0,1.0,0.5,0.8333333333333334,0.75,0.8333333333333334,0.75,0.3333333333333333,14.285714285714286,0.3333333333333333,0.16666666666666666,0.2222222222222222,0.19047619047619047,0.2,0.3333333333333333,0.2222222222222222,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,0.5130166666666667,0.3807,0.427425,0.6,4.55,26.3,0.7368421052631579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628427,1610612743,Vlatko Cancar,Vlatko Cancar,1628427,DEN,1059.0,18.0,9.0,38,39.0,28,14.0,4.0,77,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,35.0,,1.0,1.0,1.0,9.0,,3.0,1.0,1.0,,1.0,1.0,1.0,,3.0,2.0,1.0,3.0,3.0,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,9.0,28,1.0,1.0,1.0,1.0,1.0,1.25,1.25,1.125,1.125,0.5,11.904761904761905,1.0,0.08333333333333333,0.2222222222222222,0.14285714285714285,0.2,,0.2222222222222222,,,,0.5,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.4421,,0.4421,1.0,7.8,25.6,0.7368421052631579,1.0,4.0,1.0,4.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629626,1610612743,Bol Bol,Bol Bol,1629626,DEN,356.0,6.0,,11,13.0,5,9.0,,24,,,,,1.0,,,,,,1.0,,11.0,,,,,,,,1.0,,,2.0,2.0,1.0,,6.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,5,,,,,,,,,,1.0,9.090909090909092,,1.0,,0.25,,1.0,,,,,,1.0,,,,,,1.0,,0.444,,,,,25.2,0.45454545454545453,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630192,1610612743,Zeke Nnaji,Zeke Nnaji,1630192,DEN,1059.0,18.0,9.0,38,39.0,28,14.0,4.0,77,1.0,1.0,,2.0,5.0,,3.0,1.0,1.0,3.0,7.0,12.0,35.0,,1.0,,4.0,3.0,2.0,9.0,5.0,2.0,,2.0,2.0,2.0,,6.0,,1.0,1.0,2.0,1.0,,1.0,,,,,,,1.0,,,,,3.0,28,1.0,0.42857142857142855,,0.42857142857142855,1.0,0.6875,0.2,0.6666666666666666,0.25,0.875,21.42857142857143,,0.08333333333333333,,0.047619047619047616,0.2,,,0.125,1.0,1.0,,0.625,0.4,0.4,1.0,0.6,,1.0,0.4,0.51776875,,0.51496,0.25,2.0,25.0,0.7368421052631579,,1.0,1.0,1.0,,1.0,2.0,,1.0,1.0,,,1.0,,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09090909090909091,0.058823529411764705,0.1111111111111111,0.25,0.5,0.5,1.0,1.0,0.2,1.0,0.2,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630210,1610612743,Markus Howard,Markus Howard,1630210,DEN,1059.0,18.0,9.0,38,39.0,28,14.0,4.0,77,1.0,2.0,1.0,4.0,7.0,3.0,5.0,1.0,3.0,4.0,9.0,15.0,35.0,1.0,2.0,3.0,7.0,9.0,,9.0,7.0,4.0,,1.0,1.0,1.0,,3.0,,,,,,,,,,,,,,1.0,,,,,9.0,28,0.75,0.4444444444444444,0.42857142857142855,0.4444444444444444,0.3333333333333333,0.5833333333333334,0.5,0.5769230769230769,0.5,0.75,30.952380952380953,,,,,,,,0.16666666666666666,0.5,0.5,0.08333333333333333,0.5833333333333334,0.5714285714285714,0.5714285714285714,0.75,0.5555555555555556,0.6,0.9166666666666666,0.5714285714285714,0.5138458333333333,0.4055,0.4959277777777778,0.6,2.6,26.355555555555554,0.7368421052631579,,1.0,,,2.0,1.0,2.0,1.0,,,1.0,1.0,,,,,0.07692307692307693,0.25,,,1.0,,2.0,,2.0,,,,1.0,,,,,0.16666666666666666,,,,,0.1111111111111111,,0.2222222222222222,3.0,1.0,0.1111111111111111,0.5,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630267,1610612743,Facundo Campazzo,Facundo Campazzo,1630267,DEN,26.0,,,1,,1,,,1,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,100.0,,,,,,,,,,,1.0,,,,,,,,,0.3727,,0.3727,,6.7,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201580,1610612743,JaVale McGee,JaVale McGee,201580,DEN,677.0,11.0,9.0,26,26.0,22,5.0,4.0,52,,2.0,1.0,,2.0,,2.0,1.0,3.0,,2.0,3.0,24.0,,3.0,,2.0,3.0,2.0,,2.0,,1.0,,1.0,,,2.0,1.0,3.0,5.0,5.0,1.0,1.0,,,,,,,,2.0,,3.0,1.0,3.0,3.0,22,,,,,0.3333333333333333,0.2,0.2,0.25,0.25,0.4,20.0,,0.2727272727272727,0.16666666666666666,0.23529411764705882,0.2,0.5,0.16666666666666666,0.4,,,0.2,0.4,,,,0.4,,0.8,,0.54622,,0.54622,1.0,2.6999999999999997,25.6,0.8461538461538461,1.0,1.0,1.0,1.0,,1.0,2.0,,1.0,1.0,,,0.3333333333333333,1.0,1.0,,,,,,2.0,,,,,,,,2.0,1.0,,,,,,,,,0.4,,,,,,,,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.5,0.6666666666666666,1.0,1.0,0.25,0.6666666666666666,0.3333333333333333,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627885,1610612743,Shaquille Harrison,Shaquille Harrison,1627885,DEN,1342.0,22.0,-9.0,45,50.0,21,29.0,5.0,95,1.0,1.0,,,,,,1.0,1.0,,,4.0,62.0,,,,,2.0,,,,,,,,,,,3.0,1.0,4.0,4.0,,,,,,2.0,,2.0,1.0,1.0,,1.0,,2.0,,19,,,,,1.0,1.0,,1.0,1.0,,7.8431372549019605,,0.08333333333333333,0.25,0.16666666666666666,,0.3333333333333333,0.3,1.0,1.0,1.0,,,,,,,,1.0,,0.9081,,,0.5,0.7,,0.4666666666666667,,2.0,,2.0,2.0,2.0,3.0,1.0,1.0,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,0.5,,False,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628420,1610612743,Monte Morris,Monte Morris,1628420,DEN,17185.0,286.0,-33.0,566,568.0,179,159.0,67.0,1134,20.0,37.0,12.0,10.0,28.0,2.0,7.0,34.0,76.0,16.0,40.0,137.0,715.0,4.0,26.0,3.0,8.0,44.0,50.0,30.0,27.0,10.0,34.0,21.0,55.0,17.0,6.0,131.0,9.0,8.0,17.0,24.0,10.0,9.0,1.0,4.0,2.0,3.0,,7.0,4.0,12.0,,1.0,1.0,2.0,37.0,172,0.625,0.4,0.375,0.41025641025641024,0.4473684210526316,0.5,0.4264705882352941,0.52734375,0.5,0.3448275862068966,20.833333333333332,0.5714285714285714,0.055944055944055944,0.07964601769911504,0.06640625,0.08163265306122448,0.045454545454545456,0.08536585365853659,0.31896551724137934,0.5405405405405406,0.6060606060606061,0.10344827586206896,0.2413793103448276,0.35714285714285715,0.35714285714285715,0.4,0.20588235294117646,0.2857142857142857,0.6637931034482759,0.37037037037037035,0.5000817391304349,0.533975,0.49798787878787876,0.32116788321167883,9.043421052631578,25.8825,0.31625441696113077,3.0,21.0,10.0,15.0,18.0,24.0,29.0,7.0,6.0,1.0,0.2647058823529412,0.2647058823529412,0.38461538461538464,0.25,0.3333333333333333,,0.06557377049180328,0.08641975308641975,4.0,9.0,15.0,6.0,12.0,3.0,1.0,4.0,3.0,7.0,5.0,1.0,0.0234375,0.025179856115107913,0.027777777777777776,0.10344827586206896,0.5,0.5,1.0,0.375,0.4411764705882353,0.6,0.029411764705882353,18.0,,,,0.4,,11.0,7.0,22.0,,,1.0,0.6875,0.09210526315789473,0.10810810810810811,,0.04,0.5,0.08029197080291971,False,1.0,,,2.0,1.0,1.0,2.0,11.0,27.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,6.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,0.75,0.25,0.6875,0.25,0.02666666666666667,0.017857142857142856,0.047619047619047616,0.019230769230769232,0.06451612903225806,0.034482758620689655,0.23275862068965517,0.4074074074074074,0.4074074074074074,0.09090909090909091,0.25,0.6666666666666666,1.0,0.125,1.0,1.0,1.0,0.024390243902439025,,,,,,,,,,,,,
1628427,1610612743,Vlatko Cancar,Vlatko Cancar,1628427,DEN,189.0,3.0,1.0,5,5.0,2,,,10,1.0,1.0,,,,,,1.0,1.0,,,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2,,,,,1.0,1.0,,1.0,,,20.0,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,0.5688,,,,1.6,,0.4,,,,,2.0,1.0,1.0,1.0,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,1.0,,False,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
