EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,AtRimFGA,FG2A,OpponentPoints,Fg2aBlocked,FG2APctBlocked,AtRimPctBlocked,Usage,AtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,SecondChanceOffPoss,AtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGA,FG2M,FG3A,Points,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Steals,BadPassSteals,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,FtPoints,DefTwoPtRebounds,DefRebounds,Rebounds,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,DefThreePtRebounds,DefThreePtReboundPct,DefCorner3ReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,OffThreePtRebounds,OffRebounds,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,LiveBallTurnovers,BadPassTurnovers,Turnovers,LiveBallTurnoverPct,DefArc3ReboundPct,LongMidRangeFGM,LongMidRangeFGA,ShootingFouls,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,AtRimAssists,Offensive Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtAssists,Arc3Assists,OffTwoPtRebounds,SelfOReb,Loose Ball Fouls,OffTwoPtReboundPct,OffAtRimReboundPct,SelfORebPct,SecondChanceShotQualityAvg,on,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,RecoveredBlocks,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,Corner3FGM,Corner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,Corner3Assists,LongMidRangeAssists,FTDefRebounds,LostBallSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,BlockedLongMidRange,BlockedShortMidRange,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,DefFTReboundPct,DefAtRimReboundPct,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3FGA,PenaltyCorner3Frequency,SecondChanceCorner3FGA,HeaveAttempts,BadPassOutOfBoundsTurnovers,Charge Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,OffCorner3ReboundPct,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,Offensive Fouls,DefensiveGoaltends,OffShortMidRangeReboundPct,PenaltyCorner3Accuracy,Fg3aBlocked,StepOutOfBoundsTurnovers,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTOffRebounds,OffFTReboundPct
1626181,1610612757,Norman Powell,Norman Powell,1626181,POR,37.0,1,-2.0,1,2,2,3,1.0,1.0,2.0,1.0,1.0,1.0,100.0,1.0,1.0,0.5585,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627884,1610612757,Derrick Jones Jr.,Derrick Jones Jr.,1627884,POR,628.0,10,5.0,22,22,20,44,3.0,3.0,26.0,,,,19.23076923076923,0.6,1.0,0.5975699999999999,1.8333333333333333,4.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,0.5,0.5,0.6666666666666666,1.0,0.4,1.0,0.4,1.0,0.4,0.6666666666666666,0.6666666666666666,0.5,0.4,1.0,1.0,0.9432,0.5,25.1,0.18181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629014,1610612757,Anfernee Simons,Anfernee Simons,1629014,POR,99.0,2,-1.0,3,4,4,7,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629642,1610612757,Nassir Little,Nassir Little,1629642,POR,301.0,5,-3.0,11,12,12,23,,,13.0,,,,30.769230769230766,,1.0,0.49845,,1.0,2.0,,,,2.0,,2.0,2.0,,,,,,2.0,,,,,1.0,,,,,,,,0.25,,1.0,,,,1.0,,,,,25.200000000000003,0.09090909090909091,2.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,0.3333333333333333,0.14285714285714285,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202683,1610612757,Enes Kanter,Enes Kanter,202683,POR,173.0,3,-3.0,5,6,4,11,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,1.0,,0.25,,,,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628388,1610612757,T.J. Leaf,T.J. Leaf,1628388,POR,202.0,3,-2.0,8,8,8,16,1.0,2.0,11.0,,,,20.0,0.5,0.5,0.6544,6.6,1.0,2.0,1.0,,,,2.0,,4.0,,,,2.0,2.0,,,,,,1.0,,0.5,1.0,1.0,,1.0,,1.0,,,1.0,1.0,,,,,,,,0.125,,1.0,1.0,2.0,,,,,,,0.5,0.25,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629604,1610612757,CJ Elleby,CJ Elleby,1629604,POR,264.0,4,-1.0,10,10,10,20,1.0,1.0,11.0,,,,16.666666666666668,1.0,1.0,0.8709,,1.0,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.1,,,2.0,3.0,,,,,,,,0.3333333333333333,,,,2.0,0.5,,,1.0,,,,1.0,,,1.0,1.0,,,,0.25,0.2,0.25,,,,,1.0,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629833,1610612757,Keljin Blevins,Keljin Blevins,1629833,POR,202.0,3,-2.0,8,8,8,16,,1.0,11.0,,,,10.0,,,0.3801,21.5,1.0,2.0,,,,,1.0,,2.0,,,,,2.0,,,,1.0,,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203081,1610612757,Damian Lillard,Damian Lillard,203081,POR,327.0,5,8.0,11,10,8,21,,,13.0,,,,46.15384615384615,,1.0,0.51495,,3.0,1.0,,,,5.0,,5.0,14.0,,,5.0,,,5.0,,,,5.0,3.0,,,,,,1.2,1.5,1.1666666666666667,1.25,1.0,,,,1.0,,,0.4845,0.35714285714285715,26.78,0.2727272727272727,2.0,,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,4.0,,,,,,,,,,,,4.0,1.0,1.0,4.0,1.0,1.0,2.0,3.0,9.0,4.0,1.0,1.0,1.0,1.0,0.25,0.8,1.0,0.8,0.8,0.8,0.25,1.0,1.0,0.8,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203468,1610612757,CJ McCollum,CJ McCollum,203468,POR,327.0,5,8.0,11,10,8,21,,1.0,13.0,,,,15.384615384615383,,,0.4568,13.2,3.0,1.0,,,,,1.0,,3.0,,,,,2.0,,,,,,3.0,,,,1.0,,1.0,,0.75,,,,,,,,,,,,0.2727272727272727,1.0,,1.0,1.0,1.0,2.0,1.0,,,,,0.5,,0.5,0.5,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
