EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG2M,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,AtRimAssists,FTDefRebounds,LostBallTurnovers,TwoPtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,FG3APct,LongMidRangePctBlocked,DefFTReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,Fg3aBlocked,OffThreePtRebounds,Steals,BadPassSteals,PenaltyFg3Pct,FG3APctBlocked,AtRimPctBlocked,Corner3PctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceCorner3FGA,Loose Ball Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,SecondChanceCorner3Frequency,SecondChanceFtPoints,PtsUnassisted3s,Corner3Assists,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,Offensive Fouls,Blocked3s,BlockedArc3,HeaveAttempts,LostBallSteals,Defensive 3 Seconds Violations,OffLongMidRangeReboundPct,on,BlockedAtRim,Charge Fouls,Technical Free Throw Trips,PenaltyCorner3FGM,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,Travels,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Arc3PctBlocked,FTOffRebounds,OffFTReboundPct,LostBallOutOfBoundsTurnovers,3SecondViolations
1626161,1610612742,Willie Cauley-Stein,Willie Cauley-Stein,1626161,DAL,1843.0,31.0,-21.0,59,57.0,21,32.0,7,116,3.0,3.0,1.0,1.0,2.0,3.0,5.0,2.0,8.0,80.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,2.0,3.0,5.0,2.0,7.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,21,1.0,0.6666666666666666,1.0,0.6,1.0,0.6,1.0,0.6666666666666666,1.0,0.5,0.2,0.5,11.940298507462686,0.5,0.2727272727272727,0.08333333333333333,0.18181818181818182,0.22727272727272727,0.06666666666666667,0.125,0.25,0.5,0.125,0.3333333333333333,1.0,1.0,0.6,1.0,1.0,0.6666666666666666,0.4,1.0,1.0,0.6,0.39733999999999997,0.3043,0.2722,0.25,0.25,3.3,0.3559322033898305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1626196,1610612742,Josh Richardson,Josh Richardson,1626196,DAL,3941.0,66.0,-49.0,119,121.0,17,29.0,15,240,2.0,4.0,,1.0,5.0,5.0,12.0,2.0,21.0,153.0,,2.0,6.0,2.0,,4.0,6.0,4.0,,2.0,5.0,,5.0,,3.0,10.0,1.0,1.0,2.0,4.0,1.0,5.0,,3.0,1.0,,3.0,,,1.0,5.0,3.0,,2.0,,,,,,,,4.0,17,,0.6,0.6,0.4166666666666667,,0.4523809523809524,0.6,0.4772727272727273,0.6,1.0,0.16666666666666666,0.2,18.24817518248175,1.0,0.0625,0.02,0.037037037037037035,0.05084745762711865,0.013157894736842105,,0.06666666666666667,,0.05263157894736842,,,,0.19047619047619047,0.5,0.5,0.5,0.23809523809523808,0.2,,0.6190476190476191,0.48417380952380945,0.60175,0.43195,0.2857142857142857,0.19047619047619047,8.941666666666666,0.14285714285714285,1.0,1.0,2.0,1.0,3.0,3.0,9.0,2.0,3.0,3.0,9.0,2.0,3.0,2.0,9.0,9.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,1.0,0.42857142857142855,0.3333333333333333,0.2,0.09090909090909091,0.08333333333333333,0.4,0.5,0.5,0.14285714285714285,0.3333333333333333,0.5,1.0,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,0.6,0.6666666666666666,1.0,0.5,1.0,0.3333333333333333,0.045454545454545456,0.07692307692307693,27.077777777777783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1627827,1610612742,Dorian Finney-Smith,Dorian Finney-Smith,1627827,DAL,3442.0,57.0,-6.0,111,110.0,42,42.0,10,221,1.0,4.0,,1.0,1.0,1.0,5.0,,20.0,128.0,,1.0,,,,6.0,2.0,,,1.0,2.0,,2.0,,1.0,4.0,,5.0,3.0,8.0,1.0,9.0,,2.0,1.0,,2.0,,2.0,2.0,4.0,,,,,,,,,,,6.0,40,,1.0,1.0,0.2,,0.7142857142857143,,0.7142857142857143,,1.0,0.2,,12.903225806451614,1.0,0.125,,0.17857142857142858,0.15384615384615385,0.019230769230769232,,0.18181818181818182,,0.16666666666666666,0.25,,,0.2857142857142857,0.25,0.3333333333333333,1.0,0.07142857142857142,1.0,,0.9285714285714286,0.5563392857142858,,0.5313499999999999,,0.3,4.08,0.3783783783783784,,,,,,4.0,6.0,,,6.0,9.0,,,,18.0,6.0,4.0,1.0,,1.0,,,1.0,0.6666666666666666,,0.6666666666666666,,1.0,0.6428571428571429,,,,0.1111111111111111,,,,,,,,0.42857142857142855,0.6666666666666666,0.6666666666666666,1.0,,,,,,0.6666666666666666,,,25.2,2.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.1111111111111111,0.25,0.3333333333333333,0.05,0.05555555555555555,0.21428571428571427,0.6666666666666666,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1628467,1610612742,Maxi Kleber,Maxi Kleber,1628467,DAL,3511.0,59.0,-44.0,108,110.0,19,24.0,12,218,,,,,2.0,2.0,4.0,,7.0,143.0,,,,,,,4.0,,,2.0,,1.0,1.0,1.0,,3.0,1.0,1.0,4.0,7.0,1.0,8.0,,,,,,,,3.0,5.0,4.0,,,,,,,,,,,18,,1.0,1.0,0.5,,0.3181818181818182,,0.3181818181818182,,,0.5,0.5,9.01639344262295,,0.19047619047619047,0.02564102564102564,0.045454545454545456,0.11627906976744186,0.015151515151515152,,,0.3333333333333333,0.06666666666666667,,,,,,,,0.18181818181818182,,,0.6363636363636364,0.5038454545454546,0.61815,0.59265,,,12.924999999999999,0.17592592592592593,,,1.0,1.0,2.0,,4.0,,,1.0,7.0,,1.0,,3.0,4.0,,,2.0,,,1.0,1.0,0.14285714285714285,,0.14285714285714285,,,0.6363636363636364,0.5,0.6666666666666666,0.1111111111111111,0.25,0.5,1.0,1.0,0.18181818181818182,0.5,1.0,1.0,0.36363636363636365,,,,,,,,,,,,24.657142857142862,1.0,3.0,,,1.0,,1.0,,,,,,,,,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1628973,1610612742,Jalen Brunson,Jalen Brunson,1628973,DAL,6837.0,114.0,-56.0,214,210.0,56,60.0,25,424,7.0,12.0,2.0,3.0,14.0,14.0,31.0,10.0,56.0,268.0,2.0,4.0,10.0,1.0,8.0,11.0,8.0,20.0,2.0,2.0,3.0,7.0,10.0,5.0,,27.0,3.0,7.0,5.0,12.0,6.0,18.0,3.0,3.0,1.0,1.0,4.0,,,4.0,6.0,13.0,,13.0,3.0,,,,,,,7.0,54,1.0,0.2857142857142857,0.3076923076923077,0.45161290322580644,0.5,0.5227272727272727,0.5833333333333334,0.5714285714285714,0.7142857142857143,0.55,0.06451612903225806,0.07142857142857142,21.721311475409838,0.75,0.11363636363636363,0.04285714285714286,0.14583333333333334,0.13043478260869565,0.05042016806722689,0.075,0.21052631578947367,0.1,0.13513513513513514,0.18181818181818182,0.14285714285714285,,0.2727272727272727,0.5833333333333334,0.6363636363636364,0.2857142857142857,0.3181818181818182,0.5,0.6666666666666666,0.5681818181818182,0.48270813953488384,0.47404999999999997,0.41833750000000003,0.17857142857142858,0.19642857142857142,8.016129032258066,0.2616822429906542,,,4.0,3.0,5.0,6.0,12.0,1.0,1.0,6.0,13.0,1.0,2.0,,12.0,12.0,6.0,2.0,,2.0,5.0,,0.6666666666666666,0.46153846153846156,0.5,0.46153846153846156,,0.3,0.29545454545454547,,,,,0.2857142857142857,0.3076923076923077,0.25,0.11363636363636363,0.6,0.6,0.3333333333333333,0.2727272727272727,0.5,0.5,0.6666666666666666,0.16666666666666666,1.0,1.0,,,0.5,0.10869565217391304,0.15151515151515152,26.584615384615386,,1.0,,1.0,4.0,1.0,4.0,,3.0,,,0.25,,0.08333333333333333,,0.061224489795918366,0.07317073170731707,0.022727272727272728,,,,,0.8,0.25,1.0,,,,0.16666666666666666,3.0,6.0,2.0,1.0,1.0,3.0,,,,,,,,True,,,,,,,,,,,,,,,
1629029,1610612742,Luka Doncic,Luka Doncic,1629029,DAL,3540.0,59.0,-13.0,115,104.0,46,50.0,13,219,7.0,9.0,2.0,2.0,14.0,15.0,28.0,3.0,48.0,137.0,2.0,4.0,4.0,15.0,,20.0,2.0,28.0,4.0,1.0,4.0,5.0,9.0,4.0,2.0,23.0,3.0,7.0,3.0,12.0,3.0,15.0,3.0,4.0,3.0,1.0,5.0,,3.0,,4.0,11.0,,6.0,,,,1.0,,,,20.0,44,,0.06666666666666667,0.07692307692307693,0.5357142857142857,0.5,0.4891304347826087,0.5,0.4897959183673469,0.5,0.5,0.03571428571428571,,41.53846153846154,0.8,0.17647058823529413,0.11538461538461539,0.3181818181818182,0.2564102564102564,0.05660377358490566,0.17647058823529413,0.375,,0.29411764705882354,0.4,0.12,,0.1956521739130435,0.7777777777777778,0.875,,0.30434782608695654,0.5,1.0,0.5869565217391305,0.4541717391304347,0.44963333333333333,0.4378425,0.08333333333333333,0.4166666666666667,7.039285714285714,0.4,4.0,5.0,6.0,2.0,5.0,5.0,18.0,,,5.0,18.0,,,7.0,,18.0,5.0,2.0,2.0,1.0,3.0,,,0.2777777777777778,,0.2777777777777778,0.4666666666666667,0.5,0.391304347826087,,0.3333333333333333,,,0.42857142857142855,0.42857142857142855,0.16666666666666666,0.10869565217391304,0.4,0.4,,0.391304347826087,0.2777777777777778,0.2777777777777778,,,,,0.25,0.8,0.2777777777777778,0.061224489795918366,0.0967741935483871,27.316666666666663,,,,2.0,5.0,2.0,5.0,,,3.0,3.0,0.4,,0.1111111111111111,,,,,,,,,0.25,0.4,,,,,,,15.0,1.0,,,,1.0,1.0,1.0,,,,,True,,,,,,,,,,,,,,,
203501,1610612742,Tim Hardaway Jr.,Tim Hardaway Jr.,203501,DAL,3419.0,57.0,-31.0,106,104.0,17,17.0,12,210,2.0,3.0,1.0,1.0,10.0,4.0,14.0,,17.0,136.0,1.0,2.0,2.0,,,3.0,4.0,4.0,,3.0,2.0,,2.0,,,4.0,2.0,4.0,2.0,7.0,2.0,9.0,1.0,2.0,,1.0,3.0,,,1.0,6.0,2.0,,2.0,,,,,,,,3.0,15,,0.5,0.5,0.2857142857142857,0.5,0.34,0.5,0.3269230769230769,0.5,0.5,0.21428571428571427,0.3,23.770491803278688,0.6666666666666666,0.09523809523809523,0.05714285714285714,0.14814814814814814,0.125,0.03278688524590164,0.045454545454545456,,0.2857142857142857,0.19047619047619047,,0.07142857142857142,,0.12,0.6666666666666666,0.6666666666666666,,0.4,0.5,1.0,0.56,0.5042708333333332,0.59135,0.46635,0.11764705882352941,0.17647058823529413,8.65,0.16037735849056603,,,2.0,,1.0,2.0,7.0,,,3.0,11.0,,,,6.0,6.0,2.0,1.0,1.0,2.0,1.0,,0.6666666666666666,0.2727272727272727,,0.3,,0.75,0.44,,0.3333333333333333,0.125,,0.2,0.2857142857142857,1.0,0.04,,,,0.28,0.2857142857142857,0.2857142857142857,1.0,,,,,,0.3333333333333333,0.038461538461538464,0.06666666666666667,27.4,1.0,4.0,,1.0,2.0,1.0,2.0,,,1.0,,0.5,,,,,,0.16,0.25,0.25,,,1.0,0.5,,,,,,,3.0,,1.0,,,,,,1.0,1.0,,,True,,,,,,,,,,,,,,,
203504,1610612742,Trey Burke,Trey Burke,203504,DAL,361.0,6.0,-10.0,12,13.0,8,3.0,2,25,,,,,1.0,,2.0,,,21.0,,1.0,,1.0,,,,,,,1.0,,1.0,,,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,21.428571428571427,,,,,,0.125,,,,,,,,,,,,0.3333333333333333,,,0.3333333333333333,0.43288333333333334,,0.449875,,,13.9,0.6666666666666666,,,,,1.0,,1.0,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,0.3333333333333333,,,,,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,,,,26.1,,,,,1.0,,1.0,,1.0,,,,,,,0.3333333333333333,0.5,,,,,,0.5,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1629740,1610612742,Nicolo Melli,Nicolo Melli,1629740,DAL,1143.0,19.0,-17.0,33,33.0,9,8.0,8,66,,1.0,,,,,1.0,,,51.0,,,,1.0,,,,,,1.0,,,,,,,,3.0,1.0,4.0,1.0,5.0,,,,,,,,2.0,3.0,1.0,,,,,,,,,,,9,,,,,,,,,,,1.0,,7.317073170731708,,0.2,,0.42857142857142855,0.3333333333333333,0.05,,0.3333333333333333,,0.42857142857142855,,,,0.3333333333333333,,,,,,,1.0,0.5829666666666667,,0.607975,,,1.8,0.2727272727272727,,1.0,,,,,1.0,,,,2.0,,,,,1.0,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,0.3333333333333333,,,,,,,0.5,,,,,24.5,,1.0,1.0,,,,1.0,,1.0,1.0,,,,1.0,,0.09090909090909091,0.125,0.3333333333333333,,,,0.5,,,,,,,,,,,,,,,,,,1.0,,,True,,,,,,,,,,,,,,,
204001,1610612742,Kristaps Porzingis,Kristaps Porzingis,204001,DAL,3198.0,53.0,-18.0,102,100.0,22,24.0,9,202,2.0,4.0,,,6.0,4.0,14.0,5.0,16.0,127.0,,,2.0,,2.0,2.0,8.0,,,1.0,1.0,2.0,3.0,2.0,,8.0,,1.0,1.0,3.0,3.0,6.0,,1.0,,,1.0,,,5.0,8.0,6.0,1.0,6.0,,,,,,,,2.0,21,,1.0,1.0,0.2857142857142857,,0.275,,0.34782608695652173,0.5,0.3333333333333333,0.07142857142857142,,20.869565217391305,1.0,0.047619047619047616,,0.04,0.043478260869565216,0.057692307692307696,,0.14285714285714285,,,0.2,,,0.2,0.5,0.6666666666666666,1.0,0.3,,,0.5,0.43354250000000005,,0.487875,0.125,0.125,9.157142857142857,0.21568627450980393,,,1.0,1.0,4.0,1.0,6.0,,1.0,1.0,6.0,,1.0,,3.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.16666666666666666,,0.16666666666666666,,,0.3,,0.3333333333333333,,,0.16666666666666666,0.16666666666666666,1.0,0.2,0.25,0.25,1.0,0.3,0.16666666666666666,0.16666666666666666,1.0,1.0,,,,,0.16666666666666666,0.13043478260869565,0.17647058823529413,27.849999999999998,,,,,2.0,,2.0,,3.0,3.0,2.0,,,0.25,,0.125,0.15,,,,,,1.0,,,,,,,2.0,,,,,,,,,,1.0,1.0,,True,,,,,,,,,,,,,,,
