EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,LostBallSteals,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,HeaveAttempts,Corner3Assists,LostBallOutOfBoundsTurnovers,Charge Fouls Drawn,Offensive Fouls Drawn,SecondChanceCorner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,HeaveMakes,ShortMidRangeAssists,Charge Fouls,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,SecondChanceFg3Pct,OffLongMidRangeReboundPct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3FGM,StepOutOfBoundsTurnovers,Travels,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,OffFTReboundPct,on,OffensiveGoaltends
201587,1610612746,Nicolas Batum,Nicolas Batum,201587,LAC,21094.0,352,68,690,687,176,183,52,1377,15.0,20.0,1.0,1.0,3.0,4.0,2.0,3.0,18.0,25.0,13.0,97.0,785,1.0,1.0,,5.0,4.0,5.0,7.0,24.0,30.0,6.0,2.0,1.0,10.0,30.0,3.0,3.0,80.0,9.0,5.0,25,26.0,3.0,54,14.0,68,,18.0,17.0,4.0,,4.0,1.0,,5.0,,1.0,9.0,19.0,2.0,,13.0,2.0,14.0,,4.0,3.0,5.0,4.0,1.0,5.0,4.0,,,24.0,166,2.0,0.8333333333333334,0.8823529411764706,0.72,1.0,0.8,0.5753424657534246,0.625,0.6071428571428571,0.60625,0.625,0.6666666666666666,0.04,0.05,,11.363636363636363,0.8,0.2,0.14130434782608695,0.03968253968253968,0.15723270440251572,0.05421686746987952,0.14868804664723032,0.04794520547945205,0.06382978723404255,0.022222222222222223,0.05555555555555555,0.05172413793103448,0.1095890410958904,0.175,0.12903225806451613,0.16535433070866143,0.125,,0.8,0.273972602739726,0.75,0.7894736842105263,0.8666666666666667,0.0410958904109589,0.6666666666666666,0.6666666666666666,0.5,0.25,1.0,0.2857142857142857,0.75,0.9315068493150684,0.5679438356164384,0.5899333333333333,0.508575,0.05194805194805195,0.13793103448275862,0.05154639175257732,0.24742268041237114,4.156000000000001,0.25507246376811593,1.0,2.0,9.0,26.0,1.0,4.0,7.0,22.0,1.0,5.0,16.0,48.0,3.0,3.0,9.0,45.0,3.0,22.0,7.0,20.0,16.0,1.0,,,2.0,0.9375,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6575342465753424,0.0273972602739726,0.5,0.5,1.0,0.3561643835616438,0.34615384615384615,0.34615384615384615,1.0,0.3013698630136986,0.3181818181818182,0.3333333333333333,0.8571428571428571,,0.25,0.2857142857142857,0.25,0.35714285714285715,0.3181818181818182,,24.46875,,4.0,,,,2.0,,2.0,1.0,,4.0,,,,,,,1.0,0.3333333333333333,0.029411764705882353,0.5,,,0.4,1.0,0.020833333333333332,,0.045454545454545456,1.0,,1.0,0.5,1.0,,,True,
1627812,1610612746,Yogi Ferrell,Yogi Ferrell,1627812,LAC,870.0,14,-2,29,29,20,20,3,58,,,,,,,1.0,1.0,2.0,4.0,,4.0,27,,,,,2.0,3.0,,4.0,2.0,2.0,,,1.0,3.0,1.0,,8.0,,,2,1.0,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,20,,0.5,0.5,0.5,,0.6666666666666666,0.4,,0.5,0.4,,0.5,,,,15.625,,,0.25,,0.2857142857142857,,0.2727272727272727,,,,,,0.3333333333333333,,,0.2,0.5,,,,,,,0.2,1.0,1.0,1.0,,,,,0.2,0.41611000000000004,,0.42088749999999997,,,,1.0,16.325,0.6896551724137931,1.0,3.0,,,,,,1.0,,1.0,,1.0,,,1.0,,,1.0,,2.0,1.0,,,,,,,,,0.2,0.6,0.3333333333333333,0.3333333333333333,,,,,,0.2,,,,,,,,0.25,,,26.1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
1628379,1610612746,Luke Kennard,Luke Kennard,1628379,LAC,8013.0,134,-17,250,252,60,65,30,502,1.0,1.0,,,,,4.0,7.0,8.0,11.0,,52.0,310,2.0,2.0,,7.0,2.0,3.0,,13.0,8.0,8.0,,,4.0,5.0,3.0,1.0,11.0,2.0,1.0,1,5.0,,6,3.0,9,,,,,,,,,,,,3.0,9.0,,,4.0,,1.0,1.0,1.0,,,,,,,,,13.0,59,,0.5,0.5,0.7272727272727273,1.0,0.6666666666666666,0.6190476190476191,0.7,0.65,0.6190476190476191,0.7,0.65,,,,14.634146341463413,,,0.09433962264150944,0.017241379310344827,0.015384615384615385,0.030303030303030304,0.05084745762711865,0.024193548387096774,0.041666666666666664,,0.0425531914893617,,0.058823529411764705,0.13793103448275862,,0.02040816326530612,,,,0.023809523809523808,1.0,1.0,1.0,0.16666666666666666,0.5714285714285714,0.5714285714285714,0.25,,,,,0.7619047619047619,0.5148702380952382,0.530275,0.50209,0.023809523809523808,0.09090909090909091,0.1346153846153846,0.25,10.263636363636364,0.24,3.0,3.0,4.0,10.0,2.0,3.0,8.0,21.0,3.0,4.0,12.0,31.0,3.0,3.0,7.0,33.0,3.0,21.0,8.0,1.0,1.0,,,,2.0,0.9166666666666666,0.3870967741935484,0.42857142857142855,0.3870967741935484,0.7380952380952381,0.07142857142857142,1.0,1.0,0.6666666666666666,0.23809523809523808,0.4,0.4,1.0,0.5,0.38095238095238093,0.38095238095238093,0.875,,0.6,0.3,0.6666666666666666,0.4,0.38095238095238093,,25.70000000000001,,,,,,,1.0,1.0,1.0,,,,,,,,,,0.3333333333333333,,,0.3333333333333333,1.0,0.25,,,,,,,,,,,,False,
1629599,1610612746,Amir Coffey,Amir Coffey,1629599,LAC,971.0,16,-4,31,33,20,24,3,64,1.0,1.0,,,,,1.0,1.0,2.0,3.0,,7.0,31,,,,,,1.0,,,2.0,2.0,,,1.0,1.0,,,2.0,,,2,,,2,,2,,1.0,,1.0,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,20,,0.5,0.5,0.6666666666666666,,,0.875,,,0.875,,,,,,14.705882352941176,1.0,,,,0.2222222222222222,,0.13333333333333333,,,,,,,,,0.14285714285714285,0.5,,,0.25,1.0,1.0,1.0,0.25,1.0,1.0,,,,,,0.5,0.4440875,,0.4293,,,,,9.7,0.6451612903225806,,1.0,,,,,1.0,1.0,,,1.0,1.0,,,,3.0,,1.0,1.0,,,1.0,,,,1.0,1.0,,1.0,0.25,0.25,,,,,,,,0.25,1.0,1.0,1.0,,,,,,1.0,,24.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,False,
1629611,1610612746,Terance Mann,Terance Mann,1629611,LAC,11850.0,198,61,367,381,114,133,46,748,18.0,25.0,6.0,8.0,3.0,4.0,3.0,9.0,22.0,38.0,13.0,81.0,426,7.0,9.0,3.0,23.0,4.0,6.0,7.0,21.0,18.0,26.0,8.0,2.0,2.0,7.0,1.0,1.0,19.0,1.0,11.0,8,13.0,,21,12.0,33,3.0,2.0,2.0,1.0,,1.0,,,1.0,,,10.0,24.0,1.0,,16.0,1.0,19.0,3.0,8.0,2.0,3.0,,2.0,3.0,2.0,,,21.0,112,2.0,0.4090909090909091,0.5,0.5789473684210527,0.7777777777777778,0.6666666666666666,0.6538461538461539,0.7142857142857143,0.7,0.6864406779661016,0.7666666666666667,0.8076923076923077,0.05263157894736842,0.08,,14.184397163120567,1.0,,0.11304347826086956,0.13253012048192772,0.0975609756097561,0.0125,0.1065989847715736,0.0736196319018405,0.2,0.125,0.017241379310344827,,0.14285714285714285,0.07936507936507936,0.16666666666666666,0.0967741935483871,0.1,0.15,0.6666666666666666,0.4807692307692308,0.72,0.782608695652174,0.5,0.17307692307692307,0.3333333333333333,0.3333333333333333,,0.5714285714285714,0.75,0.4,0.75,0.75,0.5584961538461537,0.6432636363636364,0.53217,0.14035087719298245,0.18604651162790697,0.2839506172839506,0.25925925925925924,4.83157894736842,0.3106267029972752,1.0,4.0,4.0,9.0,1.0,3.0,4.0,5.0,2.0,1.0,8.0,14.0,5.0,2.0,4.0,24.0,,5.0,4.0,5.0,3.0,,,,2.0,1.0,0.5714285714285714,0.5,0.5714285714285714,0.2692307692307692,0.07692307692307693,0.25,0.25,,0.17307692307692307,0.4444444444444444,0.4444444444444444,1.0,0.09615384615384616,0.8,0.8,1.0,0.3333333333333333,0.14285714285714285,0.3,0.3333333333333333,0.1,0.8,,24.457142857142856,,2.0,,1.0,,3.0,1.0,1.0,2.0,,,,,,,,1.0,,0.4,,0.21428571428571427,0.5,1.0,1.0,,,,,1.0,,,0.3333333333333333,1.0,,,False,
1630187,1610612746,Daniel Oturu,Daniel Oturu,1630187,LAC,910.0,15,-7,29,30,18,22,3,59,1.0,2.0,,,,1.0,1.0,2.0,2.0,4.0,1.0,5.0,31,,,1.0,1.0,1.0,2.0,,2.0,2.0,2.0,,,,,,,,,2.0,1,1.0,,2,2.0,4,1.0,,,,,,,,,,,2.0,2.0,,,1.0,,2.0,,1.0,,1.0,1.0,,1.0,,,,2.0,18,,0.5,0.5,0.5,,0.5,0.4,,0.3333333333333333,0.4166666666666667,0.25,0.3333333333333333,,,,18.75,,,0.16666666666666666,0.2857142857142857,0.14285714285714285,,0.15384615384615385,0.16666666666666666,,0.3333333333333333,,,0.25,,,0.2,,0.3333333333333333,,0.4,0.5,0.5,1.0,0.4,0.5,0.5,,,,0.3333333333333333,,0.6,0.46722,0.5169,0.4101333333333333,0.16666666666666666,0.2,0.2,0.4,4.675,0.6206896551724138,,,,,,,,1.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,0.2,,,,,,,,,0.2,,,,,1.0,,,0.3333333333333333,,,26.3,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,False,
201976,1610612746,Patrick Beverley,Patrick Beverley,201976,LAC,6736.0,112,44,214,213,76,80,24,427,3.0,5.0,,,1.0,2.0,2.0,5.0,5.0,10.0,8.0,36.0,241,,,,,2.0,4.0,5.0,12.0,4.0,6.0,,,1.0,8.0,1.0,,23.0,2.0,2.0,8,1.0,,9,4.0,13,,4.0,1.0,1.0,,1.0,1.0,,2.0,,,4.0,9.0,,,9.0,2.0,8.0,2.0,3.0,1.0,3.0,,3.0,3.0,1.0,,,10.0,73,,0.4,0.4,0.5,,0.5,0.5185185185185185,,0.5833333333333334,0.6206896551724138,,0.75,,,,12.809917355371901,0.5,,0.0196078431372549,0.043478260869565216,0.17391304347826086,0.041666666666666664,0.09278350515463918,0.0425531914893617,0.05555555555555555,0.05,0.05405405405405406,,,0.041666666666666664,,0.17647058823529413,0.16666666666666666,,0.3333333333333333,0.18518518518518517,0.6,0.6,0.3333333333333333,0.18518518518518517,0.4,0.4,0.5,,,0.3333333333333333,0.5,0.8148148148148148,0.5220759259259259,0.62025,0.4841333333333333,0.10714285714285714,0.2727272727272727,,0.3333333333333333,3.8299999999999996,0.35514018691588783,,,3.0,6.0,,,3.0,11.0,1.0,2.0,6.0,17.0,1.0,1.0,2.0,18.0,,11.0,3.0,7.0,6.0,3.0,,,,1.0,0.35294117647058826,0.5,0.35294117647058826,0.6296296296296297,,,,,0.2222222222222222,0.5,0.5,1.0,0.4074074074074074,0.2727272727272727,0.2727272727272727,1.0,,1.0,,,0.3333333333333333,0.2727272727272727,,25.111764705882358,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,False,
1630206,1610612746,Jay Scrubb,Jay Scrubb,1630206,LAC,453.0,8,-8,15,16,10,10,2,31,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,0.25,,0.125,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
202331,1610612746,Paul George,Paul George,202331,LAC,13802.0,230,79,434,435,105,135,53,869,16.0,24.0,1.0,1.0,4.0,6.0,7.0,19.0,36.0,68.0,21.0,162.0,519,2.0,5.0,1.0,8.0,6.0,14.0,6.0,24.0,16.0,56.0,,4.0,20.0,38.0,15.0,,94.0,1.0,,18,27.0,2.0,47,1.0,48,,5.0,2.0,8.0,3.0,6.0,6.0,2.0,14.0,,4.0,6.0,20.0,1.0,1.0,31.0,1.0,32.0,,9.0,4.0,3.0,,3.0,3.0,2.0,,,23.0,102,2.0,0.2222222222222222,0.2222222222222222,0.5294117647058824,0.4,0.42857142857142855,0.5875,0.35,0.375,0.5932835820895522,0.36363636363636365,0.41379310344827586,0.058823529411764705,0.125,0.05263157894736842,29.838709677419356,0.5714285714285714,0.2,0.2231404958677686,,0.18,0.01,0.20361990950226244,0.005235602094240838,,,0.01282051282051282,,0.2,0.1935483870967742,0.3103448275862069,0.17721518987341772,0.19047619047619047,,0.6666666666666666,0.2,0.6666666666666666,0.7619047619047619,0.1875,0.15833333333333333,0.3684210526315789,0.3888888888888889,0.14285714285714285,0.1,1.0,0.25,0.6666666666666666,0.6333333333333333,0.4980629166666667,0.4821937500000001,0.5069708333333333,0.07692307692307693,0.11688311688311688,0.04938271604938271,0.14814814814814814,10.154411764705882,0.24193548387096775,13.0,25.0,5.0,7.0,,,18.0,45.0,4.0,10.0,23.0,52.0,5.0,2.0,10.0,33.0,36.0,45.0,18.0,18.0,10.0,3.0,,1.0,3.0,0.4782608695652174,0.4423076923076923,0.2,0.4423076923076923,0.43333333333333335,0.20833333333333334,0.52,0.52,0.3076923076923077,0.058333333333333334,0.7142857142857143,0.7142857142857143,0.6,0.375,0.4,0.4090909090909091,0.4444444444444444,1.0,0.4,,,0.4166666666666667,0.4,0.018867924528301886,25.848076923076924,,8.0,1.0,,,1.0,,2.0,1.0,,5.0,1.0,3.0,,,,,,0.2,,0.1,,,0.2,1.0,0.019230769230769232,,0.022222222222222223,1.0,,,1.0,1.0,,,False,
201587,1610612746,Nicolas Batum,Nicolas Batum,201587,LAC,12179.0,203,67,379,389,102,150,43,768,5.0,8.0,1.0,2.0,,,2.0,4.0,7.0,12.0,6.0,56.0,456,1.0,2.0,,5.0,,,2.0,14.0,8.0,6.0,2.0,,4.0,9.0,4.0,,23.0,1.0,4.0,11,17.0,4.0,32,5.0,37,2.0,6.0,6.0,,,,1.0,,1.0,,,3.0,7.0,,,7.0,,9.0,1.0,4.0,1.0,3.0,,3.0,5.0,4.0,,,14.0,99,1.0,0.5714285714285714,0.6666666666666666,0.5833333333333334,0.5,,0.6944444444444444,0.625,0.75,0.7,0.625,0.7,,,,9.534883720930234,,0.3333333333333333,0.17525773195876287,0.05263157894736842,0.125,0.0125,0.15135135135135136,0.03205128205128205,0.1111111111111111,,,0.047619047619047616,0.18181818181818182,0.17857142857142858,0.15789473684210525,0.136986301369863,0.06666666666666667,0.125,0.8,0.2222222222222222,0.625,0.625,0.6,0.1111111111111111,0.5,0.5,0.5,0.5,0.5,,,0.8888888888888888,0.5336916666666667,0.633375,0.48755625,0.10256410256410256,0.26666666666666666,0.08928571428571429,0.25,3.516666666666667,0.2691292875989446,,,5.0,10.0,2.0,2.0,7.0,14.0,2.0,6.0,12.0,24.0,2.0,4.0,8.0,36.0,,14.0,7.0,5.0,3.0,,,,,1.0,0.5,0.5,0.5,0.6666666666666666,,,,,0.2777777777777778,0.5,0.5,1.0,0.3888888888888889,0.5,0.5,1.0,,0.5,0.25,1.0,0.75,0.5,,25.191666666666666,,2.0,,1.0,,,1.0,2.0,1.0,,,,,2.0,2.0,,,1.0,0.5,,,0.5,1.0,0.3333333333333333,,,,,,,1.0,,,,,False,
202704,1610612746,Reggie Jackson,Reggie Jackson,202704,LAC,11501.0,192,87,356,367,103,123,40,723,12.0,17.0,2.0,2.0,4.0,5.0,5.0,11.0,24.0,40.0,8.0,119.0,413,2.0,4.0,,13.0,7.0,10.0,2.0,40.0,10.0,38.0,,,11.0,21.0,5.0,4.0,52.0,3.0,,10,2.0,,12,3.0,15,1.0,8.0,5.0,6.0,3.0,5.0,4.0,1.0,10.0,,5.0,4.0,13.0,,,13.0,,10.0,,4.0,1.0,,,,,,,,40.0,100,1.0,0.20833333333333334,0.20833333333333334,0.6,0.5,0.7,0.6235955056179775,0.5909090909090909,0.59375,0.6329787234042553,0.5909090909090909,0.6060606060606061,,,,26.06516290726817,0.6,,0.02,,0.125,0.038461538461538464,0.06666666666666667,0.02158273381294964,,,0.04918032786885246,,,0.04081632653061224,,0.140625,0.0625,0.024390243902439025,,0.19101123595505617,0.7058823529411765,0.7058823529411765,0.3333333333333333,0.12359550561797752,0.45454545454545453,0.45454545454545453,0.2,0.18181818181818182,1.0,0.15625,0.8,0.7415730337078652,0.485502808988764,0.5101099999999998,0.5031,0.043010752688172046,0.09090909090909091,0.1092436974789916,0.33613445378151263,8.252500000000001,0.2893258426966292,7.0,12.0,4.0,11.0,2.0,5.0,17.0,38.0,6.0,17.0,21.0,49.0,7.0,8.0,22.0,48.0,15.0,38.0,17.0,10.0,7.0,3.0,,,3.0,0.7619047619047619,0.42857142857142855,0.36363636363636365,0.42857142857142855,0.550561797752809,0.1348314606741573,0.5833333333333334,0.5833333333333334,,0.12359550561797752,0.36363636363636365,0.36363636363636365,1.0,0.42696629213483145,0.4473684210526316,0.4473684210526316,0.7058823529411765,0.5,0.5454545454545454,0.15625,0.4,0.53125,0.4473684210526316,,26.163265306122458,,3.0,,1.0,3.0,1.0,3.0,6.0,3.0,,2.0,,,,,,,,0.42857142857142855,,0.09090909090909091,0.5,0.6666666666666666,0.35294117647058826,,,,,,,,,,,,False,
1627826,1610612746,Ivica Zubac,Ivica Zubac,1627826,LAC,8623.0,144,54,271,261,86,79,44,532,17.0,24.0,4.0,7.0,7.0,8.0,1.0,2.0,18.0,27.0,24.0,60.0,289,4.0,8.0,7.0,15.0,8.0,9.0,7.0,23.0,30.0,6.0,6.0,,2.0,5.0,1.0,1.0,13.0,9.0,18.0,12,11.0,2.0,25,27.0,52,3.0,1.0,1.0,3.0,,1.0,4.0,2.0,7.0,,2.0,5.0,15.0,2.0,2.0,22.0,6.0,29.0,,9.0,5.0,6.0,3.0,3.0,6.0,4.0,,,23.0,86,5.0,0.8333333333333334,1.0,0.6666666666666666,0.5,0.8888888888888888,0.6666666666666666,0.5,0.8888888888888888,0.7317073170731707,0.625,0.7666666666666667,,,,14.596273291925465,0.42857142857142855,0.4,0.13414634146341464,0.27692307692307694,0.2033898305084746,0.13043478260869565,0.16312056737588654,0.20149253731343283,0.391304347826087,0.19230769230769232,0.12962962962962962,0.13333333333333333,,0.1875,0.125,0.21739130434782608,0.15384615384615385,0.3333333333333333,0.6666666666666666,0.8888888888888888,0.7083333333333334,0.7083333333333334,0.8235294117647058,0.07407407407407407,0.5,0.5,1.0,0.875,0.5714285714285714,0.8888888888888888,0.875,0.8888888888888888,0.5853074074074074,0.6189428571428571,0.5570444444444446,0.25,0.25,0.25,0.38333333333333336,2.4444444444444446,0.3173431734317343,,1.0,,,,,,,,,,,,,,,,,,3.0,2.0,,,,1.0,,,,,,0.037037037037037035,,,,,,,,,,,,0.25,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,False,1.0
200765,1610612746,Rajon Rondo,Rajon Rondo,200765,LAC,7633.0,127,32,238,235,61,84,29,473,6.0,12.0,1.0,1.0,3.0,5.0,,,6.0,14.0,7.0,37.0,281,1.0,1.0,,5.0,3.0,5.0,6.0,15.0,,12.0,,1.0,18.0,34.0,12.0,1.0,84.0,2.0,,11,9.0,2.0,22,2.0,24,,,,5.0,,5.0,3.0,,8.0,2.0,2.0,2.0,9.0,,,7.0,1.0,10.0,,2.0,3.0,1.0,,1.0,1.0,1.0,,,15.0,61,3.0,,,0.42857142857142855,1.0,0.6,0.5,1.25,0.5625,0.5285714285714286,1.25,0.625,0.07142857142857142,0.08333333333333333,,15.925925925925926,0.625,0.2857142857142857,0.15,,0.18032786885245902,0.037037037037037035,0.1652892561983471,0.020202020202020204,,,0.05,,0.15384615384615385,0.10810810810810811,0.3,0.2,0.09090909090909091,,1.0,0.4,0.5,0.5454545454545454,,,,,,0.5,1.0,0.625,0.6,0.9333333333333333,0.5571183333333334,0.4932,0.5110875,0.0625,0.125,0.13513513513513514,0.40540540540540543,4.107142857142857,0.25630252100840334,,2.0,2.0,4.0,,,4.0,12.0,1.0,3.0,6.0,16.0,1.0,1.0,3.0,15.0,3.0,12.0,4.0,16.0,13.0,,,,,0.8333333333333334,0.375,0.3333333333333333,0.375,0.5333333333333333,0.06666666666666667,,,,0.13333333333333333,0.5,0.5,1.0,0.4,0.3333333333333333,0.3333333333333333,0.75,,0.5,,,0.375,0.3333333333333333,,25.76875,,3.0,2.0,,1.0,,1.0,1.0,1.0,,5.0,,,,,,,,1.0,,,1.0,1.0,0.3333333333333333,,,,,,,1.0,,,,,False,
202695,1610612746,Kawhi Leonard,Kawhi Leonard,202695,LAC,5837.0,97,52,190,191,68,88,14,381,13.0,16.0,,1.0,3.0,3.0,9.0,16.0,29.0,40.0,18.0,97.0,212,1.0,3.0,,2.0,9.0,15.0,10.0,37.0,20.0,38.0,2.0,3.0,3.0,11.0,3.0,,30.0,2.0,2.0,9,7.0,1.0,17,4.0,21,1.0,6.0,3.0,1.0,1.0,1.0,2.0,,3.0,,,3.0,8.0,,,11.0,1.0,19.0,1.0,6.0,3.0,1.0,1.0,,2.0,2.0,,,37.0,68,2.0,0.3448275862068966,0.35714285714285715,0.725,0.3333333333333333,0.6,0.6929824561403509,0.25,0.6428571428571429,0.7307692307692307,0.25,0.6923076923076923,0.075,0.125,0.0625,32.850241545893724,0.3333333333333333,0.14285714285714285,0.14,0.0625,0.20454545454545456,0.06060606060606061,0.1702127659574468,0.06153846153846154,,0.0625,0.047619047619047616,0.08333333333333333,,0.11764705882352941,0.75,0.20512820512820512,0.2,0.05555555555555555,1.0,0.2807017543859649,0.8125,0.9285714285714286,0.38461538461538464,0.2807017543859649,0.5625,0.6,0.3333333333333333,0.25,,0.14285714285714285,1.0,0.5789473684210527,0.5066570175438597,0.46805,0.4672833333333333,0.0967741935483871,0.13333333333333333,0.020618556701030927,0.38144329896907214,7.822500000000001,0.35789473684210527,7.0,8.0,1.0,1.0,1.0,1.0,6.0,16.0,1.0,5.0,7.0,17.0,1.0,3.0,6.0,15.0,6.0,16.0,6.0,8.0,3.0,3.0,,,2.0,0.7142857142857143,0.4117647058823529,0.5,0.4117647058823529,0.2982456140350877,0.14035087719298245,0.875,0.875,0.2857142857142857,0.017543859649122806,1.0,1.0,1.0,0.2807017543859649,0.375,0.375,0.6666666666666666,,0.25,0.047619047619047616,1.0,0.23809523809523808,0.375,,25.964705882352945,,5.0,,,,,,2.0,,,,1.0,2.0,1.0,,1.0,,,,0.14285714285714285,,,,0.4,,,,,,,,,,,,False,
