EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,Corner3FGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,NonShootingPenaltyNonTakeFouls,LongMidRangeFGM,Corner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGM,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,SelfOReb,PenaltyTurnovers,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,DefShortMidRangeReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangePctBlocked,OffAtRimReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,SecondChanceCorner3FGA,PtsUnassisted3s,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,Steals,BadPassSteals,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,OffCorner3ReboundPct,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceFG3M,LostBallSteals,StepOutOfBoundsTurnovers,Travels,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,SecondChanceFg3Pct,ShortMidRangePctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,LostBallTurnovers,FG3APctBlocked,Corner3PctBlocked,FTDefRebounds,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,DefFTReboundPct,BlocksRecoveredPct,on,SecondChanceFtPoints,BlockedLongMidRange,Defensive 3 Seconds Violations,HeaveAttempts,BadPassOutOfBoundsTurnovers,Charge Fouls,3pt And 1 Free Throw Trips,PenaltyCorner3FGM,OffShortMidRangeReboundPct,PenaltyCorner3Accuracy,Arc3PctBlocked,SecondChanceAtRimPctAssisted,FTOffRebounds,OffFTReboundPct
1626181,1610612757,Norman Powell,Norman Powell,1626181,POR,2164.0,36,-32.0,66,69,19.0,18,9.0,135,3.0,5.0,1.0,1.0,2.0,1.0,1.0,3.0,7.0,2.0,7.0,13.0,106.0,1.0,1.0,2.0,2.0,4.0,4.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,6.0,8.0,4.0,4.0,19.0,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.5,0.3333333333333333,0.5,0.5,0.6666666666666666,0.2222222222222222,0.2857142857142857,0.4,19.48051948051948,0.5,0.05,0.02857142857142857,0.07142857142857142,0.5555555555555556,0.6,1.0,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.5,1.0,0.7777777777777778,0.5423333333333333,0.3473,0.44115,0.3076923076923077,0.36363636363636365,0.3076923076923077,6.485714285714286,24.549999999999997,0.2878787878787879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1627884,1610612757,Derrick Jones Jr.,Derrick Jones Jr.,1627884,POR,173.0,3,-3.0,5,6,,4,,11,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1629014,1610612757,Anfernee Simons,Anfernee Simons,1629014,POR,1992.0,33,-10.0,66,63,27.0,24,12.0,129,,,,,2.0,2.0,6.0,1.0,2.0,8.0,,17.0,84.0,,1.0,2.0,,5.0,2.0,,6.0,,,,,,,,1.0,2.0,5.0,,,1.0,1.0,1.0,,1.0,1.0,,,,5.0,27.0,1.0,1.0,0.5,0.5,0.85,0.625,0.85,0.625,0.8,,,14.102564102564102,,0.0625,0.058823529411764705,0.07142857142857142,,,,,0.2,0.2,0.6,,,0.8,0.48481500000000005,0.59385,0.46792500000000004,,,0.29411764705882354,16.0,25.6875,0.4090909090909091,,1.0,1.0,1.0,4.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,15.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,0.625,0.5,0.625,0.06666666666666667,0.05555555555555555,0.15384615384615385,0.10714285714285714,0.14285714285714285,0.2,0.2,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.25,0.25,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1629642,1610612757,Nassir Little,Nassir Little,1629642,POR,99.0,2,-1.0,3,4,,4,,7,,,,,,,1.0,,,1.0,1.0,1.0,2.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,1.0,2.0,1.0,,,,,,,,,0.25,,1.0,,,66.66666666666667,,,,,,,,,,,1.0,,,1.0,0.5169,,,0.5,1.0,,,25.1,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
202683,1610612757,Enes Kanter,Enes Kanter,202683,POR,3364.0,56,-34.0,104,106,40.0,34,15.0,210,3.0,6.0,1.0,2.0,,,,4.0,8.0,,2.0,10.0,156.0,5.0,1.0,2.0,2.0,4.0,4.0,4.0,,1.0,,,,,,,2.0,6.0,13.0,,,3.0,1.0,3.0,1.0,3.0,9.0,2.0,2.0,,4.0,40.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5555555555555556,0.6666666666666666,,0.125,,9.917355371900827,,0.07692307692307693,0.11538461538461539,0.1,0.75,0.5,0.5,0.6666666666666666,,,,1.0,0.5,0.75,0.540775,0.6266,0.5785,,,0.4,3.1,,0.38461538461538464,,,,,,,,,,,,,,,4.0,3.0,4.0,7.0,,1.0,,,,,0.14814814814814814,0.15384615384615385,0.16666666666666666,0.15555555555555556,0.2222222222222222,0.2,0.14285714285714285,,,,,,,,,,,,,,,,0.125,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,0.4,0.4,0.4,0.5,0.2,0.1111111111111111,0.25,0.25,0.5,1.0,0.8,0.25,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
203081,1610612757,Damian Lillard,Damian Lillard,203081,POR,2557.0,43,-19.0,79,80,40.0,28,10.0,159,1.0,2.0,,1.0,2.0,2.0,13.0,2.0,6.0,15.0,12.0,34.0,119.0,,1.0,2.0,10.0,27.0,,4.0,13.0,2.0,4.0,7.0,11.0,6.0,2.0,29.0,1.0,1.0,4.0,2.0,2.0,,,2.0,,,1.0,11.0,14.0,2.0,27.0,40.0,,,0.3333333333333333,0.5,0.5238095238095238,0.7727272727272727,0.6346153846153846,0.8666666666666667,0.7142857142857143,0.3333333333333333,0.5,30.769230769230766,1.0,0.058823529411764705,0.02702702702702703,,0.09523809523809523,0.5,1.0,,0.09523809523809523,0.09523809523809523,0.6190476190476191,0.09090909090909091,,0.8095238095238095,0.4603642857142857,0.54585,0.4413181818181819,0.16,0.25,0.7941176470588235,8.316666666666668,27.166666666666664,0.5063291139240507,,1.0,,,6.0,,5.0,9.0,6.0,1.0,5.0,9.0,,6.0,,1.0,2.0,3.0,,1.0,,0.4,0.5555555555555556,0.4,0.09523809523809523,,0.07692307692307693,0.08823529411764706,,0.125,0.1,,0.5,0.5,,,,,0.46153846153846156,0.46153846153846156,,,,0.8181818181818182,0.5555555555555556,0.46153846153846156,0.14285714285714285,,,,2.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,0.5,,,,0.09523809523809523,,,,,,1.0,18.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.25,1.0,0.11764705882352941,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
2546,1610612757,Carmelo Anthony,Carmelo Anthony,2546,POR,2174.0,36,-21.0,68,68,28.0,21,11.0,136,,,,,3.0,1.0,11.0,1.0,5.0,12.0,2.0,22.0,104.0,,,1.0,1.0,7.0,2.0,,11.0,,,1.0,1.0,,,3.0,1.0,1.0,7.0,,,2.0,,2.0,1.0,1.0,4.0,4.0,3.0,1.0,7.0,28.0,1.0,1.0,0.2,,0.5882352941176471,0.6,0.6111111111111112,0.5833333333333334,0.7058823529411765,,,25.0,,0.0625,0.030303030303030304,0.07142857142857142,,,,,0.17647058823529413,0.058823529411764705,0.6470588235294118,,,0.7058823529411765,0.4932705882352941,0.58485,0.49813,0.058823529411764705,0.2,0.3181818181818182,17.619999999999997,25.641666666666666,0.4117647058823529,2.0,,,,6.0,2.0,2.0,4.0,6.0,2.0,2.0,4.0,15.0,6.0,,3.0,3.0,6.0,,2.0,0.8333333333333334,0.5,0.5,0.5,0.1875,,0.25,0.21428571428571427,,0.2857142857142857,0.2,,,,,,,,0.5454545454545454,0.5454545454545454,0.8333333333333334,1.0,,0.8,0.5,0.5454545454545454,,,,1.0,2.0,,3.0,,1.0,,,1.0,,,,1.0,,0.75,0.75,,,0.14285714285714285,0.5,0.11764705882352941,0.5,0.5,,,0.13636363636363635,,3.0,1.0,,,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,
203468,1610612757,CJ McCollum,CJ McCollum,203468,POR,2080.0,35,-38.0,60,65,13.0,12,8.0,125,3.0,5.0,1.0,1.0,2.0,3.0,4.0,7.0,13.0,7.0,1.0,18.0,107.0,2.0,2.0,3.0,,4.0,2.0,12.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,,,4.0,1.0,,1.0,1.0,2.0,,1.0,5.0,2.0,2.0,1.0,4.0,13.0,0.14285714285714285,0.14285714285714285,0.5384615384615384,0.6666666666666666,0.425,0.6666666666666666,0.42857142857142855,0.6666666666666666,0.35,0.07692307692307693,0.2,32.85714285714286,0.5,,,,0.25,0.6,0.75,0.3333333333333333,0.1,0.15,0.2,0.3333333333333333,1.0,0.6,0.49063999999999997,0.3973,0.42216666666666663,0.047619047619047616,0.07142857142857142,0.2222222222222222,8.007692307692308,25.214285714285715,0.21666666666666667,,,1.0,,,1.0,,,1.0,1.0,,,3.0,,,1.0,3.0,4.0,,,1.0,0.14285714285714285,,0.14285714285714285,0.17647058823529413,,0.125,0.16,,0.2857142857142857,0.14285714285714285,,,,,0.3333333333333333,0.5,1.0,,,,0.3333333333333333,,,,,0.2,,,4.0,6.0,,,,1.0,,,,,,,,,,,,,,,0.3,0.6666666666666666,0.6666666666666666,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,1.0,1.0,0.14285714285714285,0.3333333333333333,,,,,,,True,,,,,,,,,,,,,,
203496,1610612757,Robert Covington,Robert Covington,203496,POR,2155.0,36,-13.0,67,67,33.0,23,10.0,134,1.0,3.0,,,,,3.0,1.0,4.0,3.0,2.0,7.0,95.0,1.0,,1.0,2.0,5.0,,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,6.0,1.0,1.0,1.0,,2.0,,2.0,4.0,2.0,2.0,1.0,5.0,33.0,,,0.25,,0.35714285714285715,0.5,0.4375,0.625,0.42857142857142855,0.25,,12.82051282051282,0.5,0.07142857142857142,0.030303030303030304,0.1,0.42857142857142855,0.3333333333333333,0.3333333333333333,,,,0.42857142857142855,,,0.8571428571428571,0.4907285714285714,,0.48303333333333337,0.125,0.2,0.7142857142857143,2.65,27.266666666666666,0.4925373134328358,,,,,1.0,,1.0,2.0,1.0,,1.0,2.0,3.0,1.0,,2.0,,5.0,,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,,,0.18181818181818182,0.07142857142857142,,,0.2222222222222222,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,0.6666666666666666,0.5,0.3333333333333333,,1.0,1.0,,1.0,1.0,2.0,2.0,,1.0,1.0,,2.0,,2.0,,1.0,1.0,1.0,1.0,,,,0.14285714285714285,,,1.0,1.0,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,1.0,1.0,0.75,0.5,True,,,,,,,,,,,,,,
1629604,1610612757,CJ Elleby,CJ Elleby,1629604,POR,62.0,1,1.0,2,2,,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,50.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,0.5,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
