EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,FG3APct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,Avg3ptShotDistance,LongMidRangeFGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,NonHeaveArc3FGM,DeadBallTurnovers,Charge Fouls,SecondChanceFg3Pct,DefAtRimReboundPct,LongMidRangeFrequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,LongMidRangeFGM,PenaltyArc3FGM,PtsUnassisted3s,PtsPutbacks,ThreePtAssists,Corner3Assists,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,PenaltyTurnovers,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyArc3Accuracy,Arc3Assists,SelfOReb,OffLongMidRangeReboundPct,SelfORebPct,ShortMidRangeAssists,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Technical Free Throw Trips,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,BlocksRecoveredPct,Offensive Fouls Drawn,NonShootingPenaltyNonTakeFouls,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,BlockedLongMidRange,StepOutOfBoundsTurnovers,on,Offensive Fouls,Charge Fouls Drawn,BlockedAtRim,ShortMidRangePctBlocked,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,Loose Ball Fouls,LongMidRangePctAssisted,LongMidRangeAssists,Travels,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,Arc3PctBlocked,DefensiveGoaltends,3SecondViolations
1626149,1610612747,Montrezl Harrell,Montrezl Harrell,1626149,LAL,1273.0,21,-1.0,44,44,19.0,19.0,4.0,88,2.0,3.0,1.0,1.0,2.0,4.0,4.0,7.0,7.0,15.0,40,3.0,3.0,3.0,4.0,3.0,9.0,4.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,9.0,3.0,6.0,9.0,19.0,0.5,0.5,0.5714285714285714,0.75,0.5714285714285714,0.75,0.75,0.75,0.9,0.14285714285714285,0.3333333333333333,22.916666666666668,1.0,0.1,0.11764705882352941,0.07142857142857142,0.08333333333333333,0.08333333333333333,0.1111111111111111,0.2,0.2,0.1,0.42857142857142855,0.6666666666666666,1.0,1.0,0.5714285714285714,0.5,0.5,0.25,1.0,0.42857142857142855,0.4925714285714286,0.46225,0.6,0.6,0.2,0.6,5.728571428571428,0.4318181818181818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1627936,1610612747,Alex Caruso,Alex Caruso,1627936,LAL,761.0,13,6.0,25,24,3.0,3.0,4.0,49,1.0,4.0,,,,,1.0,4.0,,5.0,21,,2.0,,,,3.0,,2.0,1.0,,1.0,,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,3.0,3.0,,,0.25,,0.35714285714285715,1.5,0.35714285714285715,1.0,1.5,0.25,0.25,27.586206896551726,1.0,,,0.2,0.09090909090909091,,,,,0.2,0.5714285714285714,0.25,0.3333333333333333,,,,,,,1.0,0.5287142857142857,0.5166,,,0.4,0.6,2.425,0.12,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.42857142857142855,0.2857142857142857,0.5,0.5,1.0,0.14285714285714285,1.0,1.0,1.0,1.0,0.3505,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1628398,1610612747,Kyle Kuzma,Kyle Kuzma,1628398,LAL,1283.0,21,1.0,45,45,9.0,14.0,5.0,90,,1.0,,1.0,1.0,1.0,1.0,4.0,1.0,6.0,40,,3.0,,1.0,,,,2.0,,,,1.0,1.0,,1.0,,,,,1.0,1.0,2.0,2.0,3.0,1.0,2.0,,9.0,,,0.25,,0.35714285714285715,,0.375,1.5,,,,18.367346938775512,,0.1111111111111111,,,0.047619047619047616,,,,,,0.14285714285714285,,,,0.14285714285714285,1.0,1.0,0.5,,0.5714285714285714,0.4330571428571428,0.401,0.25,0.4,0.5,,12.924999999999999,0.2,,,,,,,3.0,1.0,3.0,,,,1.0,3.0,3.0,,,,,1.0,0.3333333333333333,,0.3333333333333333,,1.5,0.42857142857142855,,,,,0.42857142857142855,,,,,0.57195,25.46666666666667,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1629659,1610612747,Talen Horton-Tucker,Talen Horton-Tucker,1629659,LAL,2903.0,48,-14.0,94,97,26.0,32.0,13.0,191,4.0,8.0,2.0,3.0,5.0,9.0,10.0,19.0,3.0,26.0,104,2.0,6.0,3.0,9.0,2.0,11.0,4.0,16.0,,,8.0,2.0,12.0,2.0,14.0,1.0,,1.0,,3.0,3.0,3.0,6.0,5.0,1.0,2.0,11.0,26.0,0.2,0.25,0.5263157894736842,0.3333333333333333,0.4791666666666667,0.4090909090909091,0.5,1.0,0.4583333333333333,,,27.358490566037734,0.3333333333333333,0.1,,0.2962962962962963,0.2127659574468085,0.019230769230769232,,,0.1,0.3,0.3333333333333333,0.5,0.5,0.25,0.375,0.5555555555555556,0.5555555555555556,0.2727272727272727,0.6666666666666666,0.5416666666666666,0.49411249999999995,0.4500818181818182,0.08,0.1,0.23076923076923078,0.4230769230769231,6.189473684210527,0.2765957446808511,2.0,2.0,,1.0,,,4.0,1.0,5.0,2.0,2.0,1.0,2.0,,4.0,1.0,2.0,1.0,5.0,,0.2,0.5,0.2,1.0,1.0,0.20833333333333334,0.041666666666666664,,,,0.16666666666666666,1.0,1.0,,,0.6005,27.0,2.0,1.0,,,2.0,,,1.0,2.0,,,,0.08333333333333333,0.25,0.25,,,,,0.18181818181818182,0.25,1.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.045454545454545456,0.0625,0.2,0.2857142857142857,0.2,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
203463,1610612747,Ben McLemore,Ben McLemore,203463,LAL,994.0,17,-8.0,35,35,20.0,18.0,5.0,70,,1.0,,,,,,3.0,,,35,,,,,,,,,1.0,1.0,3.0,2.0,5.0,1.0,6.0,1.0,1.0,1.0,,1.0,2.0,2.0,1.0,,,,,20.0,,,,,,,,,,0.3333333333333333,1.0,15.0,1.0,0.4,0.07692307692307693,0.25,0.29411764705882354,0.05,,,0.5,0.25,0.2,,,,,,,,,0.6,0.47447999999999996,0.5801999999999999,,,,,12.0,0.5714285714285714,,,,1.0,,1.0,1.0,,2.0,,,,2.0,,1.0,,1.0,,3.0,,,,,,,0.4,0.2,,,,0.2,,,0.5,,,24.25,2.0,,,,1.0,,,,,,,,0.4,,,,,,,0.5,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,0.25,,,,,1.0,1.0,0.3333333333333333,0.25,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
2544,1610612747,LeBron James,LeBron James,2544,LAL,1475.0,25,-2.0,46,44,5.0,10.0,10.0,90,4.0,6.0,,,,2.0,4.0,8.0,3.0,14.0,56,,2.0,,,,,2.0,6.0,2.0,2.0,3.0,3.0,6.0,2.0,8.0,1.0,1.0,1.0,,3.0,1.0,1.0,6.0,4.0,,2.0,,5.0,0.25,0.3333333333333333,0.5,,0.4583333333333333,,0.5,1.0,,0.25,0.3333333333333333,30.909090909090907,0.3333333333333333,0.3,0.13333333333333333,0.25,0.2727272727272727,0.08695652173913043,0.1111111111111111,0.3333333333333333,0.25,0.2222222222222222,0.5,0.6666666666666666,1.0,0.25,0.16666666666666666,,,,,0.8333333333333334,0.5643625,0.52725,0.14285714285714285,0.2,0.14285714285714285,,3.3499999999999996,0.10869565217391304,1.0,1.0,,,,,4.0,1.0,4.0,1.0,1.0,,1.0,,4.0,2.0,5.0,1.0,13.0,,0.25,,0.25,1.0,1.0,0.3333333333333333,,,,,0.3333333333333333,1.0,1.0,,,0.7733,26.425,,1.0,,,1.0,,,1.0,2.0,,,0.5,,0.25,0.25,,,,,1.0,0.25,,,3.0,2.0,3.0,3.0,,,,,2.0,1.0,,,,,,,,,,0.3333333333333333,,,,,,1.0,,0.2,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
202083,1610612747,Wesley Matthews,Wesley Matthews,202083,LAL,983.0,16,-12.0,29,32,7.0,9.0,8.0,61,,2.0,,,,,,2.0,,3.0,41,,3.0,,,,,,,,1.0,1.0,,1.0,2.0,3.0,,,,,,1.0,2.0,,,,,,7.0,,,,,0.21428571428571427,,0.21428571428571427,0.75,,,,19.444444444444446,,,0.1111111111111111,0.09090909090909091,0.0625,0.1111111111111111,0.3333333333333333,,,,0.2857142857142857,,,,,,,,,1.0,0.5998785714285715,0.4926,,,1.0,,1.55,0.2413793103448276,,1.0,1.0,4.0,,2.0,1.0,1.0,5.0,,1.0,,2.0,3.0,1.0,,,,,1.0,0.2,,0.2,,0.75,0.7142857142857143,0.5714285714285714,0.25,0.3333333333333333,1.0,0.14285714285714285,0.5,,1.0,,0.64635,23.400000000000002,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.1111111111111111,0.16666666666666666,,0.3333333333333333,,,,,,1.0,,0.2,,1.0,1.0,1.0,0.2,0.25,0.5,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
203471,1610612747,Dennis Schroder,Dennis Schroder,203471,LAL,990.0,16,-5.0,30,35,4.0,10.0,5.0,65,,,,,,,,1.0,4.0,10.0,40,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,1.0,1.0,4.0,,1.0,,4.0,,,,,1.0,,1.0,,,,,11.76470588235294,,0.14285714285714285,,,0.058823529411764705,,,,0.25,,,,,,,,,,,0.6666666666666666,0.5223333333333333,,0.25,0.5,,,14.7,0.13333333333333333,,,1.0,1.0,,,1.0,2.0,2.0,,,,,6.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,,,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,,,24.6,1.0,1.0,,,,,,1.0,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,,
203484,1610612747,Kentavious Caldwell-Pope,Kentavious Caldwell-Pope,203484,LAL,944.0,16,,28,30,1.0,10.0,2.0,58,1.0,1.0,,,,,1.0,1.0,,8.0,38,,,,,,,2.0,,,,2.0,,2.0,,2.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,12.903225806451614,,,,0.18181818181818182,0.125,,,,,0.125,0.25,1.0,1.0,1.0,,,,,,1.0,0.5764875,,,,,,2.4,0.03571428571428571,,,1.0,1.0,,,2.0,2.0,3.0,,,,,6.0,2.0,,,,,1.0,0.6666666666666666,,0.6666666666666666,,,0.75,0.25,1.0,1.0,1.0,0.5,,,,,,24.400000000000002,,1.0,,,,,,1.0,,,,,,0.5,0.5,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,,
1628035,1610612747,Alfonzo McKinnie,Alfonzo McKinnie,1628035,LAL,698.0,12,,25,26,17.0,18.0,2.0,51,,,,,,,,1.0,,,21,,,,1.0,,,,,,,,,1.0,,1.0,,,,,,1.0,1.0,,,,,,17.0,,,,,,,,,,,,11.11111111111111,,,,,,,,,,,,,,,,,,,,0.6666666666666666,0.46035000000000004,0.453675,,,,,21.6,0.68,,,,1.0,,,1.0,,2.0,,,,1.0,,1.0,,,,,,,,,,,0.6666666666666666,0.3333333333333333,,,,0.3333333333333333,,,,,,24.25,1.0,,,,1.0,,,,,,,,0.3333333333333333,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
