EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG2A,PenaltyFG2M,PenaltyFG3M,PtsPutbacks,Fg3aBlocked,SelfOReb,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,ShootingFouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,PenaltyEfgPct,FG3APctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3FGM,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,PenaltyArc3Accuracy,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,HeaveAttempts,3pt And 1 Free Throw Trips,OffensiveGoaltends,SecondChanceAtRimPctAssisted,StepOutOfBoundsTurnovers,BlockedLongMidRange,on,FTOffRebounds,OffFTReboundPct,Clear Path Fouls
101150,1610612737,Lou Williams,Lou Williams,101150,ATL,9910.0,165,3.0,318,313,25.0,37.0,36,631,6.0,7.0,7.0,17.0,7.0,19.0,4.0,4.0,2.0,2.0,5.0,14.0,1.0,20.0,43.0,9.0,18.0,17.0,84.0,357,2.0,2.0,2.0,8.0,2.0,1.0,6.0,6.0,8.0,32.0,15.0,12.0,14.0,5.0,2.0,16.0,11.0,27.0,7.0,4.0,10.0,5.0,1.0,65.0,1.0,1.0,4.0,5.0,1.0,10.0,2.0,12.0,5.0,3.0,2.0,14.0,1.0,10.0,2.0,4.0,1.0,16.0,1.0,6.0,14.0,1.0,18.0,8.0,1.0,6.0,25.0,1.0,0.2,0.2,0.5555555555555556,0.5,1.0,0.5,0.46511627906976744,0.5491803278688525,1.5,0.6,1.3333333333333333,0.5,0.29508196721311475,0.046511627906976744,0.14285714285714285,0.05263157894736842,23.955431754874652,0.875,0.08333333333333333,0.05319148936170213,0.011627906976744186,0.06060606060606061,0.014492753623188406,0.05625,0.012903225806451613,0.03333333333333333,0.01818181818181818,0.03571428571428571,0.08695652173913043,0.03636363636363636,0.18181818181818182,0.11475409836065574,0.8571428571428571,1.0,0.16666666666666666,0.2786885245901639,0.4117647058823529,0.4117647058823529,0.2857142857142857,0.3114754098360656,0.3684210526315789,0.3888888888888889,0.14285714285714285,0.06557377049180328,1.0,1.0,1.0,0.22950819672131148,0.35714285714285715,0.35714285714285715,0.2,1.0,1.0,1.0,0.3333333333333333,0.4098360655737705,0.35714285714285715,0.4780565573770492,0.7563,0.4036666666666667,0.11594202898550725,0.1568627450980392,0.09523809523809523,0.07142857142857142,11.609302325581394,25.27777777777778,0.07861635220125786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1628381,1610612737,John Collins,John Collins,1628381,ATL,27652.0,461,21.0,925,916,133.0,164.0,105,1841,38.0,52.0,21.0,43.0,6.0,10.0,9.0,23.0,2.0,4.0,7.0,21.0,2.0,65.0,105.0,16.0,44.0,21.0,199.0,1019,3.0,5.0,1.0,40.0,11.0,4.0,5.0,30.0,90.0,40.0,48.0,,21.0,7.0,7.0,8.0,6.0,14.0,4.0,2.0,5.0,2.0,1.0,34.0,12.0,15.0,41.0,48.0,8.0,97.0,27.0,124.0,8.0,6.0,2.0,8.0,3.0,4.0,10.0,4.0,2.0,18.0,2.0,44.0,46.0,4.0,26.0,12.0,2.0,30.0,131.0,2.0,0.6923076923076923,0.8333333333333334,1.0,0.36363636363636365,0.6,0.36363636363636365,0.6190476190476191,0.5973154362416108,0.75,0.6337579617834395,0.7692307692307693,0.8333333333333334,0.2953020134228188,0.06666666666666667,0.07692307692307693,,16.81075888568684,0.4444444444444444,0.34782608695652173,0.1951219512195122,0.06637168141592921,0.22043010752688172,0.05405405405405406,0.20601851851851852,0.060267857142857144,0.09836065573770492,0.04678362573099415,0.16,0.1652892561983471,0.2052980132450331,0.2857142857142857,0.348993288590604,0.7307692307692307,0.7916666666666666,0.6578947368421053,0.28859060402684567,0.4883720930232558,0.525,0.7619047619047619,0.06711409395973154,0.6,0.6,0.6666666666666666,0.15436241610738255,0.391304347826087,0.4090909090909091,1.0,0.14093959731543623,0.3333333333333333,0.3333333333333333,1.0,0.15384615384615385,0.5,1.0,0.13333333333333333,0.6442953020134228,0.3333333333333333,0.5506510067114094,0.6177699999999999,0.6330733333333334,0.07741935483870968,0.10810810810810811,0.20100502512562815,0.1507537688442211,5.8447619047619055,24.509090909090904,0.1437837837837838,12.0,15.0,8.0,8.0,1.0,2.0,1.0,1.0,15.0,21.0,11.0,1.0,22.0,1.0,2.0,2.0,3.0,17.0,1.0,5.0,2.0,4.0,9.0,6.0,9.0,7.0,2.0,9.0,3.0,1.0,7.0,0.25,0.7142857142857143,1.0,0.8333333333333334,0.022727272727272728,0.06976744186046512,0.043478260869565216,0.05970149253731343,0.05102040816326531,0.0784313725490196,0.32,0.03333333333333333,0.3333333333333333,0.5769230769230769,0.8,0.038461538461538464,1.0,1.0,0.5333333333333333,1.0,0.13333333333333333,0.5,,,,,,,,,,,,,,,,True,,,
1628989,1610612737,Kevin Huerter,Kevin Huerter,1628989,ATL,20860.0,348,25.0,695,682,116.0,138.0,79,1377,5.0,6.0,17.0,29.0,10.0,16.0,5.0,13.0,1.0,2.0,18.0,45.0,10.0,32.0,51.0,23.0,58.0,5.0,138.0,757,5.0,7.0,,19.0,6.0,13.0,1.0,34.0,12.0,52.0,60.0,9.0,45.0,18.0,3.0,14.0,16.0,30.0,13.0,3.0,9.0,4.0,1.0,76.0,4.0,3.0,14.0,16.0,2.0,32.0,7.0,39.0,10.0,5.0,5.0,8.0,4.0,4.0,5.0,4.0,1.0,13.0,,29.0,9.0,2.0,6.0,4.0,,34.0,115.0,,0.1875,0.1935483870967742,0.8695652173913043,0.39655172413793105,0.7142857142857143,0.39655172413793105,0.6274509803921569,0.6100917431192661,0.95,0.6216216216216216,0.95,0.85,0.5321100917431193,0.058823529411764705,,,15.796178343949045,0.6153846153846154,0.09090909090909091,0.07960199004975124,0.016853932584269662,0.10294117647058823,0.023668639053254437,0.08902077151335312,0.020172910662824207,0.0196078431372549,0.030303030303030304,0.0625,0.0851063829787234,0.11206896551724138,0.05,0.05504587155963303,0.8333333333333334,0.8333333333333334,0.2,0.26605504587155965,0.5862068965517241,0.6538461538461539,0.23529411764705882,0.14678899082568808,0.625,0.625,0.1,0.11926605504587157,0.38461538461538464,0.4166666666666667,1.0,0.41284403669724773,0.4,0.4,0.8333333333333334,0.2,0.5,1.0,0.5263157894736842,0.5871559633027523,0.4,0.4856357798165137,0.5037666666666667,0.49148157894736844,0.036036036036036036,0.07547169811320754,0.13768115942028986,0.2463768115942029,10.758823529411764,26.06551724137931,0.1669064748201439,1.0,1.0,1.0,1.0,2.0,3.0,4.0,5.0,2.0,3.0,3.0,9.0,2.0,1.0,1.0,,2.0,11.0,,,,,,2.0,6.0,2.0,4.0,7.0,3.0,,1.0,0.6923076923076923,0.6666666666666666,0.5,0.868421052631579,0.017241379310344827,0.10344827586206896,0.07692307692307693,0.0196078431372549,0.013157894736842105,,0.09302325581395349,0.02040816326530612,0.42857142857142855,0.1,1.0,0.5,0.8,1.0,0.05263157894736842,1.0,0.15789473684210525,0.6666666666666666,7.0,1.0,1.0,1.0,0.7,,,,,,,,,,,True,,,
201568,1610612737,Danilo Gallinari,Danilo Gallinari,201568,ATL,13718.0,229,20.0,456,443,103.0,91.0,53,899,5.0,6.0,3.0,13.0,7.0,20.0,3.0,4.0,1.0,1.0,11.0,35.0,6.0,15.0,39.0,14.0,39.0,22.0,94.0,500,2.0,3.0,2.0,12.0,8.0,6.0,6.0,16.0,10.0,20.0,36.0,6.0,35.0,11.0,3.0,1.0,4.0,5.0,4.0,,,1.0,,14.0,4.0,2.0,8.0,25.0,1.0,34.0,6.0,40.0,2.0,1.0,1.0,4.0,1.0,2.0,4.0,2.0,1.0,8.0,,23.0,24.0,,24.0,9.0,1.0,16.0,101.0,1.0,0.3333333333333333,0.35714285714285715,0.8571428571428571,0.358974358974359,0.6666666666666666,0.358974358974359,0.38461538461538464,0.46153846153846156,0.625,0.5224719101123596,0.6666666666666666,0.47058823529411764,0.5,0.07692307692307693,,,18.725868725868725,0.5,0.05555555555555555,0.17985611510791366,0.015151515151515152,0.10526315789473684,0.044444444444444446,0.15348837209302327,0.02702702702702703,0.023255813953488372,0.04411764705882353,0.21568627450980393,0.12698412698412698,0.13114754098360656,,0.07692307692307693,0.8333333333333334,0.8333333333333334,0.4,0.16666666666666666,0.23076923076923078,0.3,0.3333333333333333,0.2564102564102564,0.35,0.35,0.2857142857142857,0.05128205128205128,0.75,0.75,1.0,0.44871794871794873,0.3142857142857143,0.3235294117647059,0.8181818181818182,0.125,1.0,1.0,0.42857142857142855,0.5769230769230769,0.3142857142857143,0.472923717948718,0.46699999999999997,0.43029285714285714,0.11363636363636363,0.1875,0.1276595744680851,0.1702127659574468,12.35897435897436,26.274358974358975,0.22587719298245615,1.0,2.0,,1.0,,,1.0,2.0,2.0,5.0,2.0,2.0,2.0,1.0,1.0,,,5.0,,3.0,2.0,2.0,,,2.0,2.0,,2.0,1.0,,1.0,0.3333333333333333,0.4,0.25,0.35714285714285715,0.02564102564102564,0.23076923076923078,,0.029411764705882353,,0.045454545454545456,0.24,0.022727272727272728,0.5,0.25,0.5,0.25,0.5,1.0,0.07142857142857142,,,,2.0,,,,0.3333333333333333,1.0,1.0,0.02857142857142857,0.025,,,,,,,True,,,
203992,1610612737,Bogdan Bogdanovic,Bogdan Bogdanovic,203992,ATL,35889.0,598,33.0,1191,1177,182.0,210.0,132,2368,20.0,30.0,18.0,39.0,12.0,37.0,14.0,40.0,,4.0,33.0,103.0,16.0,50.0,106.0,47.0,143.0,12.0,253.0,1300,3.0,12.0,1.0,22.0,7.0,21.0,5.0,35.0,46.0,54.0,108.0,33.0,102.0,33.0,9.0,29.0,23.0,52.0,14.0,9.0,12.0,14.0,3.0,127.0,4.0,7.0,33.0,31.0,,64.0,11.0,75.0,29.0,20.0,9.0,21.0,2.0,14.0,6.0,7.0,1.0,27.0,4.0,50.0,24.0,3.0,17.0,5.0,3.0,33.0,180.0,2.0,0.46,0.5,0.7659574468085106,0.32867132867132864,0.25,0.33098591549295775,0.4716981132075472,0.4839357429718876,0.42,0.49607843137254903,0.4074074074074074,0.5645161290322581,0.5742971887550201,0.08490566037735849,0.13333333333333333,,21.013412816691506,0.7777777777777778,,0.09198813056379822,0.02258064516129032,0.14102564102564102,0.014705882352941176,0.11208406304728546,0.018900343642611683,0.023255813953488372,0.018779342723004695,0.06481481481481481,0.10759493670886076,0.12234042553191489,0.21739130434782608,0.12048192771084337,0.6666666666666666,0.7692307692307693,0.4,0.1566265060240964,0.46153846153846156,0.5294117647058824,0.5555555555555556,0.14859437751004015,0.32432432432432434,0.32432432432432434,0.4166666666666667,0.1606425702811245,0.35,0.35,0.8571428571428571,0.41365461847389556,0.32038834951456313,0.32038834951456313,0.7272727272727273,0.16,,,0.5714285714285714,0.6947791164658634,0.3235294117647059,0.5232219758064515,0.5594176470588235,0.5334796296296296,0.023809523809523808,0.045871559633027525,0.08695652173913043,0.1383399209486166,9.939622641509434,25.574825174825172,0.1528127623845508,5.0,7.0,1.0,3.0,3.0,5.0,3.0,8.0,6.0,13.0,3.0,8.0,8.0,,3.0,1.0,7.0,22.0,,1.0,2.0,,4.0,2.0,5.0,1.0,4.0,5.0,1.0,,1.0,0.38095238095238093,0.46153846153846156,0.42857142857142855,0.5357142857142857,,0.1282051282051282,,0.03260869565217391,0.015151515151515152,,0.09859154929577464,0.02112676056338028,0.2,0.28,0.7142857142857143,0.32,0.375,0.6666666666666666,0.10714285714285714,0.3333333333333333,0.17857142857142858,0.6,5.0,,,,0.3125,,1.0,,0.006993006993006993,1.0,1.0,,,,,True,,,
203991,1610612737,Clint Capela,Clint Capela,203991,ATL,27082.0,451,28.0,893,898,102.0,133.0,96,1791,71.0,111.0,5.0,13.0,,,,,,,,,,76.0,124.0,,,11.0,163.0,968,,,5.0,39.0,11.0,,3.0,17.0,120.0,32.0,,,,,9.0,10.0,6.0,16.0,4.0,2.0,2.0,5.0,3.0,38.0,16.0,38.0,40.0,65.0,10.0,115.0,54.0,169.0,10.0,5.0,5.0,6.0,1.0,2.0,7.0,4.0,2.0,13.0,4.0,30.0,29.0,,29.0,14.0,1.0,17.0,101.0,1.0,0.7894736842105263,0.9375,,,,,0.6129032258064516,0.6129032258064516,0.425,0.5905797101449275,0.43333333333333335,0.5666666666666667,,0.07258064516129033,0.07207207207207207,,15.024875621890546,0.46153846153846156,0.5263157894736842,0.25793650793650796,0.16521739130434782,0.21739130434782608,0.07547169811320754,0.2408256880733945,0.12217194570135746,0.06896551724137931,0.07738095238095238,0.2631578947368421,0.23076923076923078,0.19463087248322147,0.3142857142857143,0.8951612903225806,0.6396396396396397,0.6893203883495146,0.8169014084507042,0.10483870967741936,0.38461538461538464,0.4166666666666667,0.4,,,,,,,,,,,,,,,,,0.8951612903225806,,0.6574725806451613,0.6398266666666667,0.6488272727272727,0.10218978102189781,0.10218978102189781,0.2392638036809816,0.10429447852760736,1.6080645161290321,,0.11422172452407615,15.0,33.0,5.0,8.0,,,,,17.0,40.0,7.0,,24.0,,8.0,1.0,,17.0,,1.0,1.0,4.0,2.0,1.0,17.0,10.0,7.0,17.0,9.0,1.0,4.0,,0.425,0.6363636363636364,0.6363636363636364,,0.07692307692307693,,0.2,0.1958762886597938,0.06818181818181818,0.3050847457627119,0.20512820512820512,0.5294117647058824,0.825,0.45454545454545453,,,,0.7272727272727273,0.625,,,,,,,,,,,,,,1.0,0.2,,,True,,,
1629027,1610612737,Trae Young,Trae Young,1629027,ATL,26401.0,440,21.0,887,882,154.0,161.0,95,1769,23.0,41.0,45.0,85.0,10.0,32.0,1.0,4.0,,1.0,27.0,88.0,19.0,78.0,158.0,28.0,92.0,66.0,306.0,970,2.0,3.0,,12.0,24.0,19.0,21.0,69.0,20.0,136.0,24.0,60.0,88.0,27.0,14.0,87.0,36.0,123.0,21.0,15.0,65.0,15.0,7.0,282.0,,5.0,11.0,12.0,,23.0,5.0,28.0,16.0,10.0,6.0,35.0,5.0,29.0,10.0,6.0,1.0,45.0,2.0,23.0,68.0,1.0,76.0,25.0,7.0,67.0,152.0,6.0,0.1282051282051282,0.12987012987012986,0.2857142857142857,0.30434782608695654,0.6666666666666666,0.30434782608695654,0.4936708860759494,0.48,0.75,0.5391459074733096,0.75,0.6415094339622641,0.368,0.08860759493670886,0.07317073170731707,0.09375,32.698094282848544,0.7777777777777778,,0.048,0.022123893805309734,0.0650887573964497,,0.05489260143198091,0.011655011655011656,0.017857142857142856,,,0.06956521739130435,0.072992700729927,0.03125,0.164,0.5609756097560976,0.6052631578947368,0.17391304347826086,0.34,0.5294117647058824,0.5844155844155844,0.13333333333333333,0.128,0.3125,0.3448275862068966,,0.016,0.25,0.25,1.0,0.352,0.3068181818181818,0.3068181818181818,0.25925925925925924,0.125,,,0.4418604651162791,0.532,0.3068181818181818,0.48996787148594384,0.5751700000000001,0.47074418604651175,0.10948905109489052,0.14124293785310735,0.0392156862745098,0.22549019607843138,9.178481012658226,27.58695652173913,0.17361894024802707,2.0,3.0,6.0,9.0,,,2.0,2.0,3.0,5.0,12.0,8.0,2.0,,3.0,2.0,11.0,9.0,1.0,,,1.0,3.0,6.0,,,,,,,,0.42105263157894735,0.6,0.5,0.5581395348837209,,0.09411764705882353,,0.013157894736842105,0.031914893617021274,,0.07407407407407407,0.023255813953488372,,0.375,0.6666666666666666,0.25,1.0,,0.20930232558139536,0.6666666666666666,,,8.0,,,,0.42105263157894735,3.0,5.0,,0.05154639175257732,,,,0.5,,,True,,,
1630168,1610612737,Onyeka Okongwu,Onyeka Okongwu,1630168,ATL,3604.0,60,2.0,115,106,24.0,27.0,12,221,4.0,6.0,4.0,4.0,,,,,,,,,,8.0,10.0,,,3.0,19.0,125,,,,2.0,,,2.0,2.0,16.0,,,,,,1.0,,2.0,2.0,1.0,1.0,,,,6.0,2.0,2.0,4.0,5.0,1.0,10.0,4.0,14.0,4.0,2.0,2.0,,,,1.0,,,1.0,,10.0,9.0,,7.0,4.0,,2.0,24.0,,1.0,1.0,,,,,0.8,0.8,1.0,0.7307692307692307,0.5,1.0,,0.1,0.16666666666666666,,10.769230769230768,,0.14285714285714285,0.15151515151515152,0.05555555555555555,0.17391304347826086,0.10526315789473684,0.16071428571428573,0.07272727272727272,0.07142857142857142,0.05555555555555555,0.36363636363636365,0.0625,0.1875,0.14285714285714285,0.6,0.6666666666666666,0.8,1.0,0.4,1.0,1.0,1.0,,,,,,,,,,,,,,,,,0.6,,0.59218,,,0.3076923076923077,0.3076923076923077,0.10526315789473684,0.10526315789473684,3.4799999999999995,,0.20869565217391303,,,,,,,,,1.0,1.0,,,,,,,,3.0,,3.0,1.0,,2.0,1.0,5.0,3.0,2.0,5.0,2.0,,1.0,,1.0,,,,,,,0.06666666666666667,1.0,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1629629,1610612737,Cam Reddish,Cam Reddish,1629629,ATL,2660.0,44,7.0,88,85,18.0,28.0,15,173,3.0,5.0,1.0,4.0,,,2.0,2.0,1.0,1.0,2.0,2.0,,4.0,9.0,4.0,4.0,,20.0,104,1.0,1.0,,3.0,2.0,,,2.0,4.0,4.0,9.0,3.0,2.0,2.0,2.0,4.0,2.0,6.0,2.0,,2.0,1.0,1.0,14.0,1.0,,2.0,2.0,,4.0,1.0,5.0,3.0,1.0,2.0,,,,2.0,,,2.0,1.0,5.0,3.0,1.0,,,,2.0,18.0,,0.5,0.5,0.75,1.0,1.0,1.0,0.4444444444444444,0.7692307692307693,0.75,0.7692307692307693,0.75,0.5,0.3076923076923077,0.2222222222222222,0.2,,14.423076923076923,,,0.1111111111111111,,0.09523809523809523,0.08333333333333333,0.10256410256410256,0.02564102564102564,,0.08333333333333333,,0.07692307692307693,,0.18181818181818182,0.38461538461538464,0.6,0.75,0.3333333333333333,0.3076923076923077,0.25,0.3333333333333333,1.0,,,,,0.15384615384615385,1.0,1.0,0.5,0.15384615384615385,1.0,1.0,1.0,0.5,1.0,,,0.6923076923076923,1.0,0.5440846153846154,0.5007,0.618,,,0.15,0.1,5.000000000000001,24.525,0.20454545454545456,,,1.0,2.0,,,,,,1.0,1.0,,,,,,2.0,,1.0,,,,2.0,,,,,,,,,,,0.5,0.5,,0.25,,,,,0.5,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,1.0,,True,,,
1629631,1610612737,De'Andre Hunter,De'Andre Hunter,1629631,ATL,7814.0,130,42.0,255,257,41.0,51.0,23,512,2.0,5.0,4.0,10.0,5.0,9.0,1.0,4.0,,,5.0,10.0,2.0,11.0,24.0,6.0,14.0,11.0,51.0,250,,,,4.0,2.0,4.0,3.0,9.0,16.0,6.0,18.0,,10.0,5.0,2.0,1.0,1.0,2.0,,1.0,1.0,,,5.0,1.0,,4.0,9.0,2.0,15.0,1.0,16.0,1.0,,1.0,3.0,1.0,,4.0,3.0,,7.0,,10.0,17.0,2.0,14.0,4.0,1.0,9.0,41.0,1.0,0.7272727272727273,0.7272727272727273,1.0,0.42857142857142855,,0.42857142857142855,0.4583333333333333,0.5263157894736842,0.6666666666666666,0.5930232558139535,0.6666666666666666,0.5625,0.3684210526315789,0.08333333333333333,0.2,,17.73049645390071,0.42857142857142855,0.4,0.10344827586206896,,0.07547169811320754,0.017857142857142856,0.09285714285714286,0.008333333333333333,,0.023809523809523808,0.06060606060606061,0.18181818181818182,0.10256410256410256,,0.13157894736842105,0.4,0.5,1.0,0.2631578947368421,0.4,0.4444444444444444,0.5,0.23684210526315788,0.5555555555555556,0.5555555555555556,0.8,0.10526315789473684,0.25,0.25,1.0,0.2631578947368421,0.5,0.5,1.0,,,,0.3333333333333333,0.5,0.5,0.5003157894736843,0.3757,0.53535,0.11904761904761904,0.14814814814814814,0.0784313725490196,0.17647058823529413,11.145833333333334,24.714285714285715,0.1607843137254902,,1.0,,1.0,,2.0,,,2.0,3.0,,2.0,,,,1.0,1.0,3.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,2.0,,,1.0,0.5,0.6666666666666666,,0.5,,0.1,,,,,0.047619047619047616,,,0.3333333333333333,,,,,0.16666666666666666,,0.3333333333333333,,2.0,1.0,1.0,,1.0,,1.0,,0.06666666666666667,,,,,,,True,,,
