EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,PlusMinus,OffPoss,DefPoss,TotalPoss,OpponentPoints,Blocked2s,BlockedShortMidRange,Blocks,Minutes,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,FG2M,FG2A,FG3A,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGA,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted3s,Arc3Assists,OffThreePtRebounds,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,BadPassTurnovers,FoulsDrawn,Charge Fouls Drawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,LongMidRangeFrequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3FGA,AtRimAssists,PenaltyArc3Frequency,FtPoints,Fg2aBlocked,Loose Ball Fouls,FTA,TwoPtShootingFoulsDrawn,FG2APctBlocked,ShortMidRangePctBlocked,OffAtRimReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyFtPoints,BlockedAtRim,RecoveredBlocks,AtRimPctBlocked,OffCorner3ReboundPct,BlocksRecoveredPct,PenaltyCorner3FGM,Arc3FGM,SecondChanceFtPoints,PenaltyFG3M,NonHeaveArc3FGM,Technical Free Throw Trips,PenaltyFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Accuracy,NonHeaveArc3Accuracy,ShortMidRangePctAssisted,DeadBallTurnovers,StepOutOfBoundsTurnovers,on,LongMidRangeFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,Fg3aBlocked,BadPassOutOfBoundsTurnovers,Travels,PenaltyTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,DefensiveGoaltends,3SecondViolations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,OffLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,LongMidRangeAssists,FTOffRebounds,Offensive Fouls Drawn,BlockedLongMidRange,OffFTReboundPct,SecondChanceAtRimPctAssisted,PtsUnassisted3s,LostBallOutOfBoundsTurnovers,Charge Fouls,Clear Path Fouls,3pt And 1 Free Throw Trips,HeaveAttempts,Arc3PctBlocked,Blocked3s,BlockedArc3,BlockedCorner3,LongMidRangePctBlocked,OffensiveGoaltends,Defensive 3 Seconds Violations
1626171,1610612749,Bobby Portis,Bobby Portis,1626171,MIL,24.0,-3.0,1,1,2,3,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629091,1610612749,Elijah Bryant,Elijah Bryant,1629091,MIL,1627.0,-6.0,60,59,119,50,,,,27.0,20.0,22.0,10.0,4.0,6.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,6.0,9.0,3.0,12.0,2.0,2.0,4.0,3.0,4.0,1.0,6.0,6.0,6.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,8.0,1.0,4.0,2.0,6.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,20.0,0.5,0.6,0.6666666666666666,1.0,0.75,0.5,1.0,0.6,0.5,1.0,0.6,0.25,18.84057971014493,1.0,0.2222222222222222,0.05263157894736842,0.3076923076923077,0.2727272727272727,0.027777777777777776,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.16666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.75,0.25,0.6666666666666666,0.6666666666666666,0.08333333333333333,0.16666666666666666,0.6,0.6666666666666666,0.2,0.75,0.5474,0.47755000000000003,0.5343600000000001,0.3333333333333333,0.5,4.433333333333334,24.633333333333336,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630241,1610612749,Sam Merrill,Sam Merrill,1630241,MIL,1773.0,-8.0,67,64,131,58,,,,30.0,27.0,22.0,11.0,1.0,1.0,,,,,2.0,,3.0,1.0,2.0,5.0,5.0,1.0,1.0,5.0,,,,,,2.0,2.0,3.0,,1.0,1.0,,,3.0,,2.0,1.0,4.0,1.0,5.0,,1.0,,1.0,,2.0,2.0,,27.0,,,0.5,1.0,,0.35714285714285715,1.25,,0.35714285714285715,1.25,,0.7142857142857143,10.38961038961039,1.0,0.1111111111111111,,0.125,0.12,0.02564102564102564,,,,0.09090909090909091,0.2,,0.14285714285714285,1.0,1.0,,,,,0.2857142857142857,0.42857142857142855,,,,0.8571428571428571,0.5292428571428572,,,1.0,,7.2,26.04,0.40298507462686567,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,2.0,2.0,1.0,0.2,1.0,0.2,0.5,0.05555555555555555,0.07142857142857142,0.3333333333333333,0.14285714285714285,0.5,0.5,1.0,0.5,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201952,1610612749,Jeff Teague,Jeff Teague,201952,MIL,256.0,-9.0,12,11,23,14,,,,4.0,10.0,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,1.0,,,,,1.0,1.0,1.0,2.0,1.0,,5.0,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,1.0,7.692307692307692,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,0.53715,,0.53715,,,,26.2,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203648,1610612749,Thanasis Antetokounmpo,Thanasis Antetokounmpo,203648,MIL,833.0,-5.0,34,33,67,31,,,,14.0,15.0,6.0,3.0,1.0,3.0,1.0,3.0,,2.0,,,,1.0,5.0,,4.0,,1.0,,1.0,3.0,,2.0,,2.0,,,1.0,,1.0,,,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,,1.0,,,1.0,2.0,15.0,,,0.2,,0.3333333333333333,0.2,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,19.444444444444446,1.0,0.2,0.1,0.1,0.13333333333333333,0.0625,,,0.5,0.14285714285714285,,0.3333333333333333,0.6,0.3333333333333333,0.3333333333333333,,0.4,,,,,1.0,0.3333333333333333,,0.6,0.56166,0.8526,0.6956666666666665,,0.5,4.74,,0.4411764705882353,,1.0,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,1.0,,2.0,1.0,1.0,2.0,1.0,0.2,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626192,1610612749,Pat Connaughton,Pat Connaughton,1626192,MIL,136.0,2.0,4,3,7,1,,,,2.0,,,,,,,,,,1.0,,1.0,,,2.0,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,0.75,,,1.0,50.0,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,1.0,0.576825,,,,,,24.45,,,,,1.0,,,1.0,,,3.0,,,,,,,,,,1.0,0.5,,0.5,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629603,1610612749,Mamadi Diakite,Mamadi Diakite,1629603,MIL,1565.0,-1.0,58,56,114,45,1.0,,1.0,26.0,19.0,20.0,10.0,,4.0,,1.0,,2.0,,,1.0,,6.0,1.0,2.0,,,,,2.0,1.0,2.0,,,,1.0,,,,,,,,1.0,2.0,3.0,1.0,4.0,,1.0,1.0,1.0,,2.0,5.0,2.0,19.0,,,,,,,,,0.125,,0.25,0.14285714285714285,13.432835820895521,1.0,0.25,,0.07692307692307693,0.14285714285714285,0.02857142857142857,,0.3333333333333333,0.3333333333333333,0.1111111111111111,,,0.5714285714285714,,,,0.2857142857142857,,,,0.14285714285714285,0.3333333333333333,,,0.7142857142857143,0.5512,,0.48363333333333336,,1.0,2.983333333333334,25.4,0.3275862068965517,,,,,,,,,,,,1.0,,3.0,2.0,1.0,,2.0,1.0,,,,,,0.058823529411764705,,,,,,,,,,,,1.0,,0.3333333333333333,2.0,2.0,,2.0,1.0,0.3333333333333333,0.5,,0.125,0.14285714285714285,2.0,1.0,1.0,0.25,0.25,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629670,1610612749,Jordan Nwora,Jordan Nwora,1629670,MIL,1263.0,,48,45,93,35,1.0,1.0,1.0,21.0,21.0,16.0,10.0,1.0,3.0,,2.0,,,2.0,1.0,4.0,1.0,7.0,6.0,13.0,1.0,1.0,3.0,,4.0,2.0,5.0,,2.0,2.0,4.0,,,,,,,,1.0,,2.0,3.0,5.0,,1.0,1.0,1.0,,1.0,1.0,5.0,21.0,,,0.14285714285714285,1.0,,0.3076923076923077,1.0,0.25,0.375,0.75,0.2857142857142857,0.46153846153846156,29.824561403508774,1.0,,,0.1,0.0625,0.0967741935483871,,,,,0.25,,0.23076923076923078,0.3333333333333333,0.5,,,,,0.15384615384615385,0.3076923076923077,0.3333333333333333,,0.16666666666666666,0.6923076923076923,0.47982307692307696,,0.4595666666666666,0.23076923076923078,0.38461538461538464,10.700000000000001,25.783333333333335,0.4375,1.0,1.0,4.0,1.0,,,2.0,,,6.0,,3.0,1.0,,,,,4.0,,1.0,0.3333333333333333,,0.3333333333333333,0.5,0.21428571428571427,0.2,,0.3076923076923077,0.5,0.5,1.0,1.0,1.0,,,,1.0,,0.16666666666666666,5.0,1.0,,7.0,3.0,0.14285714285714285,,,0.1875,0.3,2.0,,,0.3333333333333333,0.25,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.25,0.25,1.0,1.0,0.25,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626253,1610612749,Axel Toupane,Axel Toupane,1626253,MIL,586.0,-5.0,19,19,38,22,,,,10.0,9.0,11.0,4.0,,1.0,,,1.0,1.0,2.0,1.0,,1.0,2.0,2.0,5.0,,1.0,,,,1.0,3.0,2.0,,,,,,,,,,1.0,1.0,1.0,2.0,2.0,4.0,,,,,,,,3.0,9.0,1.0,1.0,0.5,,,0.625,,1.5,0.625,,1.5,0.5,17.391304347826086,,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.18181818181818182,,1.0,,,0.5,,0.25,,,,0.25,1.0,1.0,0.5,,,,1.0,0.75,0.6257250000000001,,0.6327,,0.6,3.1,22.95,0.47368421052631576,,1.0,,1.0,,,1.0,,,3.0,,1.0,,,,,,,,1.0,0.5,,0.5,,0.2,0.3333333333333333,,,0.5,0.5,1.0,1.0,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,1.0,,,1.0,,,1.0,,,,1.0,,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627854,1610612749,Bryn Forbes,Bryn Forbes,1627854,MIL,146.0,-2.0,7,5,12,8,,,,2.0,7.0,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,1.0,,,,,1.0,,1.0,1.0,1.0,,3.0,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,1.0,12.5,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,0.4647,,0.4647,,,,27.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
