EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefThreePtReboundPct,DefFGReboundPct,DefCorner3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,LostBallTurnovers,Technical Free Throw Trips,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceCorner3FGA,PtsPutbacks,Fg2aBlocked,Corner3Assists,Loose Ball Fouls,Charge Fouls Drawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FG2APctBlocked,AtRimPctBlocked,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceFtPoints,SelfOReb,BlockedAtRim,SelfORebPct,PenaltyFtPoints,LostBallOutOfBoundsTurnovers,Offensive Fouls Drawn,FTDefRebounds,PenaltyTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,DefFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,ShortMidRangeAssists,SecondChanceCorner3FGM,HeaveMakes,HeaveAttempts,BadPassOutOfBoundsTurnovers,Charge Fouls,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Travels,Blocked3s,BlockedArc3,DefensiveGoaltends,Fg3aBlocked,SecondChanceTurnovers,FG3APctBlocked,Corner3PctBlocked,FTOffRebounds,OffFTReboundPct,on,BlockedLongMidRange,BlockedCorner3,Arc3PctBlocked,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,StepOutOfBoundsTurnovers
1627812,1610612746,Yogi Ferrell,Yogi Ferrell,1627812,LAC,580.0,10,-2.0,21,18,12,11,2.0,39,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,18.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,12,0.3333333333333333,0.5,0.25,0.3333333333333333,0.25,0.3333333333333333,0.25,17.391304347826086,0.2,0.125,0.5,0.75,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.25,0.4166375,0.4231833333333333,1.0,18.099999999999998,26.1,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1628379,1610612746,Luke Kennard,Luke Kennard,1628379,LAC,13161.0,219,18.0,425,416,134,121,45.0,841,4.0,4.0,32.0,7.0,10.0,14.0,51.0,84.0,474.0,3.0,4.0,14.0,24.0,8.0,32.0,4.0,3.0,7.0,3.0,3.0,17.0,3.0,9.0,14.0,24.0,131,0.7142857142857143,0.75,0.6384615384615384,0.6666666666666666,0.6461538461538462,0.6666666666666666,0.7846153846153846,14.255765199161427,0.02727272727272727,0.043478260869565216,,0.06153846153846154,1.0,1.0,0.49230769230769234,0.3888888888888889,0.8153846153846154,0.5260192307692307,0.5232527777777778,0.2857142857142857,9.87857142857143,25.282352941176473,0.31529411764705884,2.0,2.0,1.0,1.0,4.0,8.0,10.0,19.0,5.0,7.0,11.0,1.0,4.0,1.0,21.0,1.0,3.0,3.0,1.0,4.0,9.0,6.0,12.0,54.0,9.0,11.0,1.0,4.0,1.0,6.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,5.0,15.0,1.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,0.6,0.6,0.8571428571428571,0.4117647058823529,0.25,0.42857142857142855,0.4117647058823529,1.0,0.6428571428571429,0.6428571428571429,0.6666666666666666,0.061855670103092786,0.011111111111111112,0.03508771929824561,0.024509803921568627,0.030303030303030304,0.05194805194805195,0.03333333333333333,0.10416666666666667,0.03614457831325301,0.03076923076923077,1.0,1.0,1.0,0.12307692307692308,0.5,0.5,0.25,0.75,0.2923076923076923,0.5263157894736842,0.5263157894736842,0.8,0.34375,0.34375,0.9090909090909091,0.14285714285714285,1.0,1.0,0.5714285714285714,0.25,1.0,0.3888888888888889,0.7142857142857143,0.14285714285714285,0.34375,0.5595500000000001,0.03076923076923077,0.07142857142857142,0.0196078431372549,0.10714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1629599,1610612746,Amir Coffey,Amir Coffey,1629599,LAC,681.0,11,-4.0,23,22,12,15,2.0,45,,,1.0,,2.0,2.0,1.0,7.0,22.0,,,,,2.0,1.0,,,,,,,2.0,2.0,2.0,,12,1.0,,1.1666666666666667,,1.1666666666666667,,0.3333333333333333,16.0,0.2857142857142857,0.16666666666666666,0.5,,,,0.3333333333333333,,0.6666666666666666,0.4490166666666667,,,6.949999999999999,24.0,0.5217391304347826,1.0,1.0,,,1.0,1.0,,,,,1.0,,,,1.0,,,,,,,,2.0,3.0,,1.0,,,,,,1.0,,1.0,1.0,,,1.0,,,,,,1.0,,,,,,0.5,0.5,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,0.2,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1629611,1610612746,Terance Mann,Terance Mann,1629611,LAC,5920.0,99,17.0,183,188,49,33,19.0,371,,2.0,4.0,,9.0,18.0,10.0,28.0,202.0,3.0,4.0,3.0,6.0,6.0,4.0,1.0,2.0,3.0,1.0,,8.0,6.0,10.0,15.0,6.0,49,0.5,0.75,0.42857142857142855,0.42857142857142855,0.45161290322580644,0.375,0.35714285714285715,15.311004784688997,0.12244897959183673,0.09259259259259259,0.07692307692307693,0.07142857142857142,,,0.14285714285714285,,0.8214285714285714,0.5625982142857143,0.5896214285714285,0.21428571428571427,4.422222222222222,24.799999999999997,0.2677595628415301,9.0,13.0,1.0,2.0,,3.0,,6.0,,3.0,2.0,,,,2.0,4.0,1.0,2.0,,2.0,2.0,,12.0,6.0,,2.0,1.0,1.0,4.0,4.0,5.0,1.0,1.0,,1.0,1.0,,1.0,6.0,15.0,,8.0,,7.0,1.0,,4.0,,,0.6666666666666666,0.75,1.0,0.2,,,0.2,0.5,0.25,0.25,1.0,0.06779661016949153,0.09302325581395349,0.018867924528301886,0.052083333333333336,0.17647058823529413,0.02702702702702703,0.11764705882352941,0.029411764705882353,0.1388888888888889,0.4642857142857143,0.6923076923076923,0.8181818181818182,0.6666666666666666,0.10714285714285714,,,,,0.21428571428571427,,,,0.5,0.5,1.0,0.5,0.5,,,,,0.42857142857142855,,,0.5,0.6269833333333333,0.12903225806451613,0.19047619047619047,,0.07142857142857142,,,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1111111111111111,0.15384615384615385,0.058823529411764705,0.125,1.0,0.5,0.42857142857142855,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1630187,1610612746,Daniel Oturu,Daniel Oturu,1630187,LAC,636.0,11,-7.0,21,20,10,14,2.0,41,,,1.0,1.0,1.0,2.0,1.0,3.0,22.0,,,1.0,,,1.0,,,,,,,,1.0,2.0,,10,0.5,,0.3333333333333333,,0.375,,0.3333333333333333,17.391304347826086,,0.1,,,,,0.3333333333333333,1.0,0.6666666666666666,0.5408666666666667,0.5169,,3.4,26.3,0.47619047619047616,1.0,1.0,,,,1.0,,,,,,,1.0,,,1.0,,,,1.0,1.0,,2.0,,,,,,1.0,1.0,1.0,,,,,,,,2.0,2.0,,1.0,,2.0,,,1.0,,,1.0,1.0,,,,,,,,0.25,,0.2,0.2,,0.1,,,0.3333333333333333,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,1.0,,,,,,,0.5169,0.25,0.3333333333333333,,0.3333333333333333,,,,,,,,,,,1.0,,1.0,,,,0.3333333333333333,,,,,,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
201976,1610612746,Patrick Beverley,Patrick Beverley,201976,LAC,3605.0,60,17.0,120,112,38,48,12.0,232,,,8.0,1.0,4.0,8.0,12.0,19.0,128.0,1.0,2.0,1.0,3.0,4.0,8.0,2.0,3.0,5.0,3.0,1.0,13.0,6.0,6.0,7.0,3.0,36,0.5,0.5,0.425,0.3333333333333333,0.475,0.5,0.6,16.296296296296294,0.17647058823529413,0.10909090909090909,0.125,,,,0.4,0.3333333333333333,0.75,0.5127900000000001,0.48866666666666664,0.15789473684210525,3.7499999999999996,24.866666666666664,0.31666666666666665,3.0,3.0,,,1.0,5.0,2.0,4.0,,,1.0,,1.0,,3.0,2.0,,,,1.0,,,4.0,9.0,,1.0,1.0,,1.0,,1.0,,,,1.0,1.0,1.0,2.0,4.0,7.0,,3.0,,2.0,2.0,,2.0,,,0.5,0.5,1.0,0.25,,,0.25,,,,0.5,,0.037037037037037035,,0.016666666666666666,,,,,0.19230769230769232,0.15,1.0,1.0,0.3333333333333333,0.25,0.2,0.2,1.0,,0.2,0.5,0.5,1.0,0.125,0.125,1.0,,,,1.0,,,,,,0.125,0.62025,0.1,0.25,,,,,1.0,1.0,,,,,,,2.0,2.0,2.0,1.0,,,0.06666666666666667,,0.5,,0.3333333333333333,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1630206,1610612746,Jay Scrubb,Jay Scrubb,1630206,LAC,352.0,6,-8.0,12,12,7,6,2.0,24,,,,,,,,,13.0,,,,,,,,,,,,,1.0,1.0,1.0,,7,,,,,,,,,0.3333333333333333,0.16666666666666666,,,,,,,,,,,,,0.5833333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1627826,1610612746,Ivica Zubac,Ivica Zubac,1627826,LAC,4451.0,74,10.0,138,135,41,38,22.0,273,,,,,9.0,15.0,,31.0,152.0,4.0,5.0,,14.0,4.0,,3.0,3.0,6.0,2.0,1.0,15.0,10.0,17.0,31.0,14.0,41,0.6,0.8,0.6,0.8,0.6739130434782609,0.7,,15.151515151515152,0.2127659574468085,0.20253164556962025,0.125,,,,,,0.9333333333333333,0.5460533333333334,0.47582,0.45161290322580644,2.1466666666666665,,0.2971014492753623,9.0,14.0,3.0,6.0,,1.0,,,,,,,,,,13.0,3.0,6.0,,,11.0,,14.0,,,,2.0,3.0,11.0,6.0,14.0,,,,1.0,,2.0,3.0,3.0,8.0,2.0,14.0,5.0,17.0,,,4.0,,,0.7777777777777778,1.0,,,,,,0.5,0.5,0.6111111111111112,0.3333333333333333,0.1875,0.28205128205128205,0.08571428571428572,0.1891891891891892,0.46153846153846156,0.07407407407407407,,0.3,0.23076923076923078,0.9333333333333333,0.6428571428571429,0.6428571428571429,0.7777777777777778,0.06666666666666667,,,,,,,,,,,,1.0,0.5,0.3333333333333333,,,,,,,,0.5903999999999999,0.21052631578947367,0.21052631578947367,,0.3548387096774194,1.0,,4.0,4.0,,4.0,1.0,1.0,,,5.0,3.0,5.0,4.0,0.06666666666666667,,0.2,,0.8,,0.8,1.0,5.0,1.0,2.0,0.2,6.0,,,1.0,1.0,4.0,4.0,1.0,0.3333333333333333,0.16666666666666666,0.125,,,,,,,,,,,,,,,,,,,True,,,,,,,
200765,1610612746,Rajon Rondo,Rajon Rondo,200765,LAC,4331.0,72,-35.0,133,134,32,30,17.0,267,,1.0,8.0,1.0,1.0,6.0,9.0,12.0,174.0,,2.0,1.0,4.0,2.0,8.0,7.0,8.0,15.0,8.0,5.0,38.0,7.0,11.0,13.0,4.0,32,0.16666666666666666,,0.26666666666666666,,0.35294117647058826,0.4,0.6,14.56953642384106,0.1891891891891892,0.1864406779661017,0.125,0.06666666666666667,,,0.5333333333333333,0.3333333333333333,0.9333333333333333,0.52441,0.46436666666666665,0.3333333333333333,5.433333333333334,26.666666666666664,0.24060150375939848,1.0,5.0,,,,,,1.0,,,2.0,1.0,2.0,,2.0,4.0,,,1.0,2.0,3.0,,,3.0,3.0,2.0,,2.0,,4.0,2.0,1.0,1.0,,4.0,3.0,1.0,5.0,,1.0,,2.0,1.0,4.0,,,,,,,,0.5,0.2222222222222222,0.5,,0.2222222222222222,,0.75,0.75,0.8,0.18181818181818182,,0.05,0.030303030303030304,,0.03571428571428571,,0.16666666666666666,0.20689655172413793,0.3333333333333333,0.2,0.3333333333333333,,,,,,,0.06666666666666667,,,,0.25,0.25,0.5,,,,1.0,0.5,1.0,,,,0.25,0.4932,,,,0.25,1.0,,,2.0,,,2.0,,,,,,,,0.3333333333333333,0.4,,0.4,,,0.6666666666666666,,,,,,4.0,1.0,,,1.0,2.0,2.0,,,,0.08333333333333333,2.0,,,,,,,,,,,,,,,,,,True,,,,,,,
202331,1610612746,Paul George,Paul George,202331,LAC,9359.0,156,28.0,303,296,91,85,31.0,599,9.0,15.0,32.0,12.0,23.0,46.0,38.0,115.0,337.0,8.0,13.0,12.0,42.0,40.0,29.0,15.0,6.0,21.0,2.0,12.0,48.0,17.0,38.0,39.0,42.0,89,0.5,0.6153846153846154,0.5238095238095238,0.56,0.57,0.6363636363636364,0.4523809523809524,34.01759530791789,0.22666666666666666,0.23333333333333334,0.3,0.17857142857142858,0.6,0.6,0.38095238095238093,0.48,0.6190476190476191,0.48534573170731726,0.4863565217391304,0.3652173913043478,10.004347826086956,27.22105263157895,0.30033003300330036,10.0,14.0,,,4.0,17.0,2.0,6.0,,,12.0,1.0,4.0,4.0,14.0,27.0,,1.0,2.0,6.0,7.0,4.0,6.0,21.0,21.0,11.0,,,1.0,18.0,1.0,6.0,4.0,2.0,11.0,8.0,5.0,16.0,3.0,11.0,1.0,34.0,1.0,37.0,3.0,,11.0,1.0,2.0,0.13043478260869565,0.13043478260869565,0.5,0.3684210526315789,0.3333333333333333,0.3333333333333333,0.3611111111111111,,0.42857142857142855,0.4375,0.6875,0.24,0.015151515151515152,,0.006756756756756757,,,0.2727272727272727,0.16216216216216217,0.2,0.16666666666666666,0.7142857142857143,0.7692307692307693,0.1,0.20238095238095238,0.23529411764705882,0.25,,0.2222222222222222,0.07142857142857142,0.3333333333333333,0.3333333333333333,0.5,0.375,0.375,0.5,,,,0.5714285714285714,0.25,1.0,,,0.3333333333333333,0.3793103448275862,0.4988,0.12903225806451613,0.2037037037037037,0.02564102564102564,0.06086956521739131,3.0,1.0,3.0,3.0,2.0,,2.0,4.0,1.0,,2.0,1.0,2.0,2.0,0.043478260869565216,0.07142857142857142,,0.375,1.0,0.2857142857142857,0.12,1.0,1.0,,1.0,,14.0,,1.0,3.0,1.0,7.0,5.0,0.058823529411764705,0.3333333333333333,0.07142857142857142,,3.0,1.0,1.0,2.0,3.0,1.0,0.5,1.0,,,,,,,,,,,True,,,,,,,
