EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Arc3Assists,Steals,LostBallSteals,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,OffAtRimReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,HeaveAttempts,SelfOReb,BlockedLongMidRange,SecondChanceFg3Pct,PenaltyFg3Pct,DefLongMidRangeReboundPct,SelfORebPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,ShortMidRangeAssists,FTDefRebounds,BadPassSteals,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls Drawn,Blocked3s,BlockedArc3,DefFTReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Charge Fouls,Technical Free Throw Trips,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3FGM,BadPassOutOfBoundsTurnovers,PenaltyCorner3Accuracy,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockedCorner3,BlockedAtRim,Corner3PctBlocked,FTOffRebounds,OffFTReboundPct,on,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Charge Fouls Drawn,HeaveMakes,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,StepOutOfBoundsTurnovers
1627826,1610612746,Ivica Zubac,Ivica Zubac,1627826,LAC,4698.0,78,-21.0,144,136,46.0,46.0,20.0,280,6.0,8.0,2.0,2.0,4.0,5.0,2.0,5.0,8.0,13.0,7.0,23.0,182,2.0,2.0,3.0,7.0,5.0,8.0,5.0,15.0,14.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,8.0,4.0,2.0,6.0,8,12.0,20,2.0,1.0,1.0,1.0,3.0,3.0,13.0,2.0,1.0,9.0,4.0,10.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,15.0,46.0,1.0,3.0,0.875,1.0,0.6153846153846154,1.0,0.625,0.6153846153846154,1.0,0.625,0.6388888888888888,0.875,0.625,0.15384615384615385,0.125,0.2,11.834319526627219,0.6666666666666666,0.16216216216216217,0.1111111111111111,0.06896551724137931,0.21052631578947367,0.12121212121212122,0.16216216216216217,0.125,0.25,0.20833333333333334,0.21428571428571427,0.14285714285714285,0.2,0.04,0.25,1.0,0.6153846153846154,0.75,0.8571428571428571,0.8333333333333334,0.38461538461538464,0.4,0.5,1.0,1.0,1.0,0.5,0.625,0.8,0.6153846153846154,0.5089461538461539,0.49295,0.5189125,0.2,0.2,0.30434782608695654,0.6521739130434783,3.1846153846153844,0.3194444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1628379,1610612746,Luke Kennard,Luke Kennard,1628379,LAC,4331.0,72,-35.0,133,134,32.0,30.0,17.0,267,1.0,1.0,,,,,2.0,3.0,4.0,5.0,,26.0,174,1.0,1.0,,2.0,1.0,1.0,,2.0,4.0,4.0,,,2.0,1.0,3.0,,1.0,1.0,7.0,2.0,1.0,1.0,1.0,2,3.0,5,,,,,,1.0,4.0,,,,,,,,,,,,,,2.0,32.0,1.0,,0.5,0.5,0.8,1.0,1.0,0.65,0.5,0.3333333333333333,0.65,0.5,0.3333333333333333,,,,13.245033112582782,,0.045454545454545456,0.038461538461538464,0.02702702702702703,0.05,0.03389830508474576,0.045454545454545456,,,0.07142857142857142,,,0.08333333333333333,0.034482758620689655,,,0.05,1.0,1.0,1.0,0.15,0.6666666666666666,0.6666666666666666,,,,,,,0.8,0.5088250000000001,0.449,0.4936666666666667,,,0.07692307692307693,0.07692307692307693,8.9,0.24060150375939848,1.0,1.0,1.0,3.0,1.0,5.0,12.0,1.0,1.0,6.0,15.0,1.0,2.0,15.0,3.0,12.0,5.0,1.0,1.0,1.0,0.8333333333333334,0.4,0.4,0.75,0.09090909090909091,0.05,1.0,1.0,1.0,0.15,0.3333333333333333,0.3333333333333333,1.0,0.6,0.4166666666666667,0.4166666666666667,0.8,0.5,0.3333333333333333,0.3333333333333333,0.4166666666666667,25.660000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1629611,1610612746,Terance Mann,Terance Mann,1629611,LAC,4927.0,82,,154,159,55.0,77.0,14.0,313,6.0,8.0,1.0,2.0,1.0,1.0,2.0,4.0,8.0,15.0,6.0,31.0,178,2.0,3.0,1.0,8.0,2.0,2.0,4.0,11.0,6.0,10.0,2.0,,2.0,1.0,3.0,,1.0,1.0,7.0,,5.0,5.0,5.0,10,5.0,15,,,,,,4.0,8.0,,,6.0,,10.0,,3.0,1.0,3.0,2.0,3.0,2.0,,11.0,55.0,2.0,1.0,0.375,0.42857142857142855,0.5333333333333333,0.6666666666666666,1.0,0.5952380952380952,0.875,1.1666666666666667,0.62,0.8,1.375,,,,14.619883040935672,,0.12195121951219512,0.14705882352941177,0.125,,0.12345679012345678,0.07042253521126761,0.16666666666666666,,,,0.2222222222222222,0.08333333333333333,0.09375,0.25,0.6666666666666666,0.38095238095238093,0.75,0.75,0.5,0.19047619047619047,0.5,0.5,,0.5,0.5,,0.3333333333333333,1.0,0.6666666666666666,0.5463475000000001,0.7152666666666666,0.4169833333333333,0.125,0.16666666666666666,0.25806451612903225,0.3548387096774194,6.046666666666667,0.35714285714285715,,3.0,,2.0,,3.0,4.0,1.0,1.0,3.0,6.0,1.0,1.0,9.0,,3.0,3.0,1.0,,,1.0,0.5,0.6,0.2857142857142857,0.2,0.14285714285714285,,,,0.09523809523809523,,,,0.19047619047619047,0.75,0.75,1.0,0.25,,0.3333333333333333,1.0,27.383333333333336,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.125,0.2222222222222222,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
200765,1610612746,Rajon Rondo,Rajon Rondo,200765,LAC,13213.0,220,-27.0,411,410,134.0,158.0,48.0,821,7.0,18.0,1.0,2.0,3.0,7.0,,5.0,7.0,25.0,8.0,55.0,500,1.0,2.0,,5.0,3.0,7.0,6.0,15.0,2.0,12.0,,2.0,26.0,24.0,50.0,4.0,15.0,3.0,124.0,4.0,,15.0,13.0,30,4.0,34,10.0,9.0,4.0,1.0,14.0,4.0,18.0,1.0,,12.0,1.0,12.0,,3.0,3.0,2.0,2.0,3.0,2.0,,15.0,134.0,1.0,3.0,0.14285714285714285,0.14285714285714285,0.28,0.5,0.42857142857142855,0.44339622641509435,0.5,0.375,0.4661016949152542,0.5,0.46875,0.08,0.1111111111111111,,15.63169164882227,0.7142857142857143,0.13402061855670103,,0.1595744680851064,0.03508771929824561,0.14659685863874344,0.02040816326530612,,,0.0375,0.029411764705882353,0.1,0.09433962264150944,0.17721518987341772,0.06666666666666667,0.6666666666666666,0.33962264150943394,0.3888888888888889,0.4375,0.14285714285714285,0.09433962264150944,,,,0.4,0.5,,0.5833333333333334,0.42857142857142855,0.8679245283018868,0.5248179245283019,0.5259,0.49789583333333337,0.05357142857142857,0.10714285714285714,0.09090909090909091,0.2727272727272727,4.512,0.3260340632603406,,2.0,2.0,4.0,,9.0,24.0,3.0,5.0,11.0,28.0,3.0,5.0,27.0,6.0,24.0,9.0,20.0,5.0,4.0,0.8181818181818182,0.39285714285714285,0.39285714285714285,0.5283018867924528,,0.03773584905660377,,,,0.07547169811320754,0.5,0.5,1.0,0.4528301886792453,0.375,0.375,0.7777777777777778,0.6,,0.4166666666666667,0.375,26.075,1.0,1.0,1.0,1.0,,,,0.3333333333333333,0.2,0.25,,0.3333333333333333,1.0,0.2,8.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
202331,1610612746,Paul George,Paul George,202331,LAC,8572.0,143,7.0,267,261,86.0,88.0,34.0,528,11.0,15.0,1.0,1.0,3.0,5.0,5.0,11.0,22.0,38.0,17.0,91.0,307,1.0,2.0,1.0,9.0,6.0,10.0,6.0,21.0,12.0,32.0,,2.0,7.0,7.0,14.0,3.0,6.0,,35.0,1.0,,15.0,15.0,32,1.0,33,6.0,3.0,3.0,3.0,9.0,5.0,12.0,2.0,,21.0,1.0,21.0,1.0,9.0,1.0,3.0,3.0,3.0,2.0,,21.0,86.0,,1.0,0.2727272727272727,0.2727272727272727,0.5789473684210527,0.5,0.6,0.5211267605633803,0.8,0.375,0.55625,0.75,0.45652173913043476,0.05263157894736842,0.06666666666666667,0.09090909090909091,28.990228013029316,0.6666666666666666,0.22058823529411764,,0.24193548387096775,0.0125,0.23076923076923078,0.007352941176470588,,,0.017543859649122806,,0.2857142857142857,0.17647058823529413,0.25,0.2,0.6666666666666666,0.2112676056338028,0.7333333333333333,0.7857142857142857,0.18181818181818182,0.15492957746478872,0.45454545454545453,0.5,0.2,0.2,1.0,1.0,0.25,0.6,0.676056338028169,0.4946626760563379,,0.48669,0.11392405063291139,0.1956521739130435,0.0989010989010989,0.23076923076923078,9.80263157894737,0.32209737827715357,6.0,12.0,2.0,6.0,,8.0,27.0,1.0,10.0,10.0,33.0,3.0,10.0,18.0,12.0,27.0,8.0,4.0,3.0,1.0,0.6,0.30303030303030304,0.30303030303030304,0.4647887323943662,,0.16901408450704225,0.5,0.5,0.5,0.08450704225352113,0.3333333333333333,0.3333333333333333,0.5,0.38028169014084506,0.2962962962962963,0.2962962962962963,0.625,0.2,,0.5,0.2962962962962963,25.62424242424242,1.0,1.0,2.0,1.0,,,,0.6666666666666666,0.1,0.25,,1.0,1.0,0.1,1.0,2.0,2.0,1.0,,1.0,3.0,1.0,,,0.2857142857142857,1.0,2.0,2.0,2.0,0.4,0.5,1.0,,,,,,,,,,,,True,,,,,,,,,
202704,1610612746,Reggie Jackson,Reggie Jackson,202704,LAC,5805.0,97,3.0,180,182,48.0,74.0,18.0,362,4.0,5.0,,,2.0,2.0,1.0,3.0,5.0,10.0,4.0,47.0,223,,1.0,,3.0,2.0,2.0,2.0,15.0,6.0,4.0,,,2.0,4.0,6.0,2.0,1.0,,16.0,3.0,,7.0,2.0,10,3.0,13,3.0,2.0,2.0,1.0,5.0,2.0,6.0,,,4.0,,4.0,,2.0,,,,,,,15.0,48.0,,,0.6,0.6,0.5,,1.0,0.5119047619047619,0.3,0.5,0.5340909090909091,0.3,0.5357142857142857,,,,24.5,0.6,0.043478260869565216,,0.16279069767441862,0.061224489795918366,0.10112359550561797,0.0410958904109589,,,0.08108108108108109,,,0.043478260869565216,0.1891891891891892,,,0.11904761904761904,0.8,0.8,0.75,0.07142857142857142,0.3333333333333333,0.3333333333333333,,,,,0.15384615384615385,1.0,0.8809523809523809,0.49005714285714286,0.45465,0.522673076923077,0.045454545454545456,0.16666666666666666,0.06382978723404255,0.3191489361702128,7.149999999999999,0.26666666666666666,,2.0,3.0,9.0,4.0,8.0,23.0,3.0,7.0,11.0,32.0,4.0,11.0,27.0,6.0,23.0,8.0,2.0,4.0,2.0,0.8181818181818182,0.34375,0.34375,0.7619047619047619,,0.047619047619047616,,,,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,0.5476190476190477,0.34782608695652173,0.34782608695652173,0.75,0.6,0.3076923076923077,0.5384615384615384,0.34782608695652173,25.784374999999997,1.0,1.0,1.0,3.0,,1.0,,0.25,0.2727272727272727,0.08333333333333333,0.043478260869565216,0.3333333333333333,1.0,0.14285714285714285,1.0,1.0,2.0,,,,3.0,1.0,,,0.2,,1.0,,,0.2,,,2.0,1.0,0.5,,,,,,,,,True,,,,,,,,,
201587,1610612746,Nicolas Batum,Nicolas Batum,201587,LAC,8966.0,149,3.0,280,284,88.0,124.0,34.0,564,7.0,7.0,1.0,1.0,1.0,1.0,2.0,3.0,9.0,10.0,6.0,42.0,332,1.0,1.0,,2.0,1.0,1.0,3.0,17.0,12.0,6.0,2.0,,2.0,4.0,6.0,1.0,2.0,,16.0,2.0,3.0,10.0,11.0,23,5.0,28,,,1.0,,1.0,4.0,8.0,,,6.0,,7.0,1.0,2.0,2.0,3.0,3.0,4.0,3.0,,17.0,88.0,,1.0,0.6666666666666666,0.75,0.9,1.0,1.0,0.5454545454545454,0.3333333333333333,0.5384615384615384,0.5833333333333334,0.3333333333333333,0.5666666666666667,,,,11.5625,,0.15714285714285714,0.05660377358490566,0.14492753623188406,0.02702702702702703,0.1510791366906475,0.03937007874015748,,,0.03636363636363636,,0.15384615384615385,0.175,0.13793103448275862,0.18181818181818182,0.75,0.21212121212121213,1.0,1.0,0.7142857142857143,0.09090909090909091,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,1.0,,0.07692307692307693,1.0,0.9090909090909091,0.5228151515151516,0.54155,0.4953307692307692,0.058823529411764705,0.18181818181818182,0.047619047619047616,0.40476190476190477,3.4,0.3142857142857143,,,2.0,9.0,4.0,4.0,14.0,2.0,8.0,6.0,23.0,2.0,12.0,18.0,,14.0,4.0,3.0,4.0,,1.0,0.2608695652173913,0.2608695652173913,0.696969696969697,0.13043478260869565,,,,,0.2727272727272727,0.2222222222222222,0.2222222222222222,1.0,0.42424242424242425,0.2857142857142857,0.3076923076923077,1.0,0.6666666666666666,0.3076923076923077,0.6153846153846154,0.2857142857142857,25.099999999999998,,2.0,,4.0,,,,,0.3333333333333333,0.11764705882352941,,,,0.25,,2.0,4.0,,1.0,,1.0,,1.0,1.0,0.25,,,,,,,,2.0,,0.5,1.0,0.043478260869565216,0.07142857142857142,,,,,,True,,,,,,,,,
201976,1610612746,Patrick Beverley,Patrick Beverley,201976,LAC,1420.0,24,-14.0,42,43,8.0,15.0,5.0,85,,,,,,,1.0,3.0,1.0,3.0,,2.0,59,,,,,,,,,2.0,,,,1.0,,1.0,,1.0,,2.0,,,,1.0,2,,2,1.0,1.0,,,1.0,2.0,2.0,,,,,,,,,,,,,,,8.0,,,1.0,1.0,0.3333333333333333,,,0.2,,,0.2,,,,,,12.765957446808512,1.0,0.16666666666666666,,,,0.09090909090909091,,,,,,1.0,,,,,,,,,0.6,0.3333333333333333,0.3333333333333333,1.0,,,,,,0.4,0.4542800000000001,,0.59415,,,,,6.733333333333333,0.19047619047619047,,,,,,,2.0,,1.0,,2.0,,1.0,,,2.0,,,1.0,1.0,,,,0.4,,,,,,,,,,0.4,,,,,,1.0,,24.8,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
202695,1610612746,Kawhi Leonard,Kawhi Leonard,202695,LAC,6447.0,107,,208,202,93.0,101.0,24.0,410,14.0,18.0,1.0,3.0,7.0,8.0,11.0,16.0,30.0,42.0,21.0,99.0,249,2.0,5.0,2.0,6.0,14.0,22.0,8.0,45.0,28.0,32.0,4.0,4.0,3.0,5.0,8.0,2.0,3.0,,21.0,3.0,4.0,3.0,6.0,11,7.0,18,4.0,3.0,3.0,1.0,7.0,2.0,6.0,,,18.0,1.0,25.0,1.0,11.0,1.0,,,1.0,1.0,,45.0,93.0,1.0,1.0,0.4666666666666667,0.5,0.7142857142857143,0.4,0.6363636363636364,0.65,0.2857142857142857,0.578125,0.6830985915492958,0.375,0.6081081081081081,0.09523809523809523,0.1111111111111111,0.125,33.05084745762712,0.5714285714285714,0.13043478260869565,0.10810810810810811,0.07692307692307693,0.05263157894736842,0.10588235294117647,0.07446808510638298,0.06666666666666667,0.1111111111111111,0.02631578947368421,0.10526315789473684,,0.10344827586206896,0.08571428571428572,,1.0,0.3,0.7777777777777778,0.875,0.5714285714285714,0.26666666666666666,0.6875,0.7857142857142857,0.36363636363636365,0.42857142857142855,0.3333333333333333,,0.25,0.875,0.6,0.5134683333333334,0.46429,0.471409375,0.15714285714285714,0.21153846153846154,0.06060606060606061,0.45454545454545453,7.719047619047622,0.44711538461538464,5.0,8.0,,2.0,2.0,6.0,16.0,2.0,8.0,6.0,18.0,2.0,10.0,15.0,3.0,16.0,6.0,3.0,6.0,4.0,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3,0.15384615384615385,0.13333333333333333,0.625,0.625,0.4,0.03333333333333333,,,,0.26666666666666666,0.375,0.375,0.8333333333333334,0.2857142857142857,0.0625,0.25,0.375,25.67777777777778,,3.0,,3.0,,2.0,,,0.3,0.375,0.1,,,0.375,,2.0,2.0,,,2.0,2.0,,1.0,,0.2222222222222222,,,1.0,2.0,,,,,2.0,,,,,1.0,,,,,True,,,,,,,,,
202694,1610612746,Marcus Morris Sr.,Marcus Morris Sr.,202694,LAC,5580.0,93,-59.0,173,175,73.0,74.0,19.0,348,2.0,3.0,,,1.0,1.0,2.0,7.0,6.0,15.0,2.0,32.0,219,1.0,2.0,,5.0,1.0,4.0,,8.0,4.0,8.0,,1.0,1.0,1.0,2.0,,1.0,,5.0,2.0,,3.0,3.0,6,2.0,8,,,3.0,,3.0,3.0,11.0,4.0,2.0,6.0,1.0,4.0,,2.0,,1.0,,1.0,1.0,,8.0,73.0,2.0,,0.3333333333333333,0.3333333333333333,0.4,0.5,0.25,0.42857142857142855,0.5,0.3333333333333333,0.43243243243243246,0.5,0.3076923076923077,0.06666666666666667,,0.14285714285714285,20.304568527918782,,0.08108108108108109,,0.09090909090909091,0.03333333333333333,0.08571428571428572,0.020618556701030927,,,0.025,0.05,0.14285714285714285,0.0625,0.06896551724137931,0.25,1.0,0.08571428571428572,0.6666666666666666,0.6666666666666666,1.0,0.2,0.2857142857142857,0.3333333333333333,,,,,0.08333333333333333,1.0,0.6571428571428571,0.48815,0.45776666666666666,0.4937416666666667,0.05405405405405406,0.11764705882352941,0.15625,0.25,11.226666666666665,0.42196531791907516,2.0,5.0,4.0,12.0,5.0,2.0,8.0,2.0,3.0,6.0,20.0,3.0,8.0,15.0,3.0,8.0,2.0,1.0,4.0,1.0,0.8333333333333334,0.3,0.3,0.5714285714285714,,0.14285714285714285,0.4,0.4,,0.34285714285714286,0.3333333333333333,0.36363636363636365,1.0,0.22857142857142856,0.25,0.25,0.5,0.4,0.4166666666666667,0.25,0.25,24.395000000000003,1.0,1.0,1.0,2.0,,1.0,,0.3333333333333333,0.25,0.07142857142857142,0.047619047619047616,0.5,,0.3333333333333333,,,3.0,1.0,,1.0,1.0,1.0,,,,,1.0,,,0.2,,,1.0,,0.2,1.0,0.05,,,1.0,0.08333333333333333,,,True,,,,,,,,,
