EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,OpponentPoints,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,Minutes,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFtPoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,ThreePtAssists,Arc3Assists,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,SelfOReb,LostBallSteals,Travels,PenaltyTurnovers,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,DefThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PtsUnassisted3s,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,Technical Free Throw Trips,LiveBallTurnoverPct,OffThreePtReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,PenaltyFG2M,PenaltyFg2Pct,BlockedAtRim,PenaltyAtRimFGM,PenaltyAtRimAccuracy,LongMidRangeAssists,DefAtRimReboundPct,on,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,OffArc3ReboundPct,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,LostBallTurnovers,SecondChanceCorner3FGM,SecondChanceCorner3FGA,HeaveAttempts,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,BlockedLongMidRange,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,Blocked3s,BlockedArc3,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,HeaveMakes,Charge Fouls,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,StepOutOfBoundsTurnovers,Corner3PctBlocked
1627826,1610612746,Ivica Zubac,Ivica Zubac,1627826,LAC,4.0,-3,2,2,2.0,2.0,1,4,4,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628379,1610612746,Luke Kennard,Luke Kennard,1628379,LAC,1971.0,-10,67,66,6.0,11.0,10,133,92,6.0,0.08955223880597014,33.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,6.0,11.0,1.0,1.0,3.0,2.0,9.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.7857142857142857,1.5,0.7857142857142857,1.5,0.8571428571428571,10.38961038961039,0.09090909090909091,0.05555555555555555,0.043478260869565216,0.03333333333333333,0.09090909090909091,0.16666666666666666,0.14285714285714285,1.0,1.0,1.0,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,0.42857142857142855,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.8571428571428571,0.6666666666666666,0.5190214285714285,0.51285,0.2727272727272727,18.8,25.799999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202326,1610612746,DeMarcus Cousins,DeMarcus Cousins,202326,LAC,3490.0,-18,118,117,31.0,22.0,16,235,153,31.0,0.2627118644067797,58.0,,,,2.0,,,4.0,8.0,15.0,32.0,4.0,10.0,53.0,1.0,3.0,4.0,20.0,12.0,8.0,4.0,3.0,5.0,3.0,12.0,5.0,4.0,8.0,6.0,14.0,2.0,,5.0,5.0,4.0,13.0,4.0,4.0,1.0,0.6666666666666666,0.7142857142857143,1.0,0.4,0.3333333333333333,0.4,0.46875,0.5,0.3,0.5638297872340425,0.3333333333333333,0.23809523809523808,39.097744360902254,0.16,0.14285714285714285,0.14583333333333334,0.09090909090909091,0.10526315789473684,0.26666666666666666,,,,,0.047619047619047616,,,,0.19047619047619047,0.5,0.5,1.0,,,0.8095238095238095,0.5,0.5431416666666666,0.51655,0.07547169811320754,2.95,25.529999999999998,12.0,24.0,1.0,6.0,2.0,3.0,8.0,1.0,1.0,1.0,3.0,11.0,1.0,6.0,1.0,1.0,1.0,6.0,2.0,1.0,10.0,2.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,12.0,1.0,1.0,1.0,14.0,4.0,8.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,0.16666666666666666,0.35714285714285715,0.375,0.09375,0.08333333333333333,0.125,1.0,0.125,0.13043478260869565,0.1,0.3333333333333333,0.10526315789473684,0.25,0.1,0.3333333333333333,0.5714285714285714,0.5,0.5454545454545454,0.6666666666666666,0.19047619047619047,0.375,0.42857142857142855,0.6666666666666666,0.8571428571428571,0.16666666666666666,0.14285714285714285,1.0,1.0,0.4,0.6,0.3333333333333333,0.6461571428571429,0.17391304347826086,0.2222222222222222,0.11320754716981132,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202331,1610612746,Paul George,Paul George,202331,LAC,1717.0,-22,58,58,26.0,19.0,10,116,80,26.0,0.4482758620689655,29.0,1.0,4.0,,,,,3.0,5.0,2.0,7.0,3.0,5.0,20.0,2.0,2.0,13.0,2.0,,5.0,3.0,3.0,4.0,2.0,9.0,,2.0,4.0,1.0,5.0,1.0,1.0,3.0,5.0,,2.0,1.0,13.0,,0.5,0.5,,0.6,1.0,0.6,0.2857142857142857,0.5416666666666666,0.6,0.59375,0.6666666666666666,0.4166666666666667,29.41176470588235,0.16666666666666666,,0.19047619047619047,0.03225806451612903,,0.16666666666666666,0.3333333333333333,0.25,0.25,,,,,,0.4166666666666667,0.6,0.6,,,,0.5,0.6,0.4754291666666666,0.43444000000000005,0.65,13.457142857142857,26.620000000000005,1.0,1.0,,,,,2.0,,,2.0,2.0,7.0,,1.0,,,2.0,2.0,3.0,7.0,2.0,,,1.0,,,2.0,,,,,2.0,,8.0,,,1.0,8.0,,,4.0,,,,,3.0,,,,0.3333333333333333,,,,,,0.2222222222222222,,,0.25,,,,0.08333333333333333,1.0,1.0,1.0,0.16666666666666666,,,,,,,,,,0.4,1.0,0.3633,,,0.1,9.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.4,0.09090909090909091,0.25,0.16666666666666666,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202704,1610612746,Reggie Jackson,Reggie Jackson,202704,LAC,1529.0,-16,53,50,15.0,4.0,8,103,72,15.0,0.2830188679245283,25.0,1.0,3.0,,,,,3.0,7.0,4.0,9.0,3.0,7.0,19.0,,1.0,4.0,4.0,6.0,7.0,3.0,1.0,2.0,1.0,5.0,,1.0,2.0,,2.0,1.0,1.0,,1.0,,1.0,,4.0,,0.5,0.5,0.6666666666666666,0.42857142857142855,,0.42857142857142855,0.4444444444444444,0.53125,0.4,0.5588235294117647,0.4,0.4375,30.0,0.08333333333333333,,0.09090909090909091,,,0.14285714285714285,0.1875,0.3333333333333333,0.3333333333333333,,,,,,0.4375,0.42857142857142855,0.42857142857142855,0.6666666666666666,,,0.6875,0.42857142857142855,0.45552499999999996,0.42283,0.21052631578947367,8.877777777777776,26.67142857142857,2.0,4.0,,,2.0,1.0,2.0,1.0,3.0,,1.0,2.0,,1.0,1.0,3.0,,3.0,4.0,,4.0,,3.0,1.0,1.0,,1.0,,,,,,,3.0,,,,2.0,,1.0,,,,,,,0.3333333333333333,,0.375,0.375,0.3333333333333333,0.5,0.5,,,0.1,,,0.1111111111111111,,,,0.25,0.5,1.0,1.0,0.125,0.5,1.0,,,,0.75,0.3333333333333333,1.0,0.4,0.2,,0.49505,0.058823529411764705,0.1,0.15789473684210525,3.0,,,,1.0,,1.0,,1.0,,,,2.0,0.5,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202694,1610612746,Marcus Morris Sr.,Marcus Morris Sr.,202694,LAC,1610.0,-8,58,57,26.0,15.0,6,115,69,26.0,0.4482758620689655,27.0,1.0,2.0,,1.0,,1.0,1.0,2.0,2.0,5.0,1.0,3.0,8.0,1.0,2.0,6.0,,3.0,2.0,1.0,1.0,2.0,1.0,5.0,,4.0,5.0,,5.0,,,,,,1.0,,6.0,,,,1.0,0.3333333333333333,0.5,0.3333333333333333,0.4,0.4375,0.5,0.4444444444444444,0.5,0.375,14.516129032258064,0.2857142857142857,,0.21739130434782608,,,0.25,0.25,0.5,0.5,,0.125,,,,0.25,0.5,0.5,1.0,0.2,,0.5,0.5,0.44024375000000004,0.46921,0.75,12.68,24.866666666666664,,1.0,,,1.0,1.0,2.0,,,1.0,1.0,1.0,,,,,,,3.0,1.0,4.0,,,1.0,,,1.0,,,,,,,2.0,,,,2.0,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,0.1111111111111111,,,0.125,,,,0.125,,,,0.25,0.5,0.5,,,,,,,0.2,0.2,1.0,,,,,,1.0,,,,,,,,,,0.4,1.0,0.3333333333333333,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201587,1610612746,Nicolas Batum,Nicolas Batum,201587,LAC,2906.0,-8,97,98,20.0,17.0,14,195,127,20.0,0.20618556701030927,48.0,,,1.0,3.0,1.0,1.0,,,2.0,3.0,1.0,3.0,8.0,1.0,1.0,6.0,4.0,3.0,,,1.0,4.0,1.0,11.0,1.0,5.0,9.0,1.0,10.0,1.0,1.0,,,1.0,2.0,,6.0,,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.5833333333333334,1.25,0.5714285714285714,1.0,0.5,6.363636363636363,0.2631578947368421,0.03225806451612903,0.225,0.022222222222222223,0.058823529411764705,0.23076923076923078,,,,,0.5,0.3333333333333333,0.3333333333333333,1.0,,,,,0.5,1.0,0.8333333333333334,,0.55055,0.496525,0.75,4.466666666666667,23.5,2.0,2.0,,,1.0,,1.0,,,,,1.0,,,,,,,1.0,1.0,,,,3.0,3.0,,4.0,,,,,,,1.0,,,,2.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,0.19047619047619047,,,0.17647058823529413,0.25,,1.0,0.3333333333333333,1.0,1.0,1.0,0.16666666666666666,,,,,,,,,0.5,,,,0.14285714285714285,0.25,,,,,,,,,,,,,0.4,1.0,1.0,,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201976,1610612746,Patrick Beverley,Patrick Beverley,201976,LAC,1361.0,-6,45,45,21.0,11.0,5,90,59,21.0,0.4666666666666667,23.0,,,,,,,,1.0,,1.0,,1.0,1.0,,,,,,1.0,,,,,,1.0,,1.0,1.0,2.0,1.0,,,,,1.0,,,,,,,,,,,,,0.16666666666666666,,0.5,6.122448979591836,,0.07142857142857142,0.07142857142857142,0.047619047619047616,,,,,,,,,,,0.5,,,,,,1.0,,0.5070749999999999,,,3.6,24.1,,1.0,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,2.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,0.14285714285714285,0.16666666666666666,,,0.5,,1.0,0.5,,,,,,,,,,1.0,,,,,,0.62025,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629611,1610612746,Terance Mann,Terance Mann,1629611,LAC,998.0,2,32,33,1.0,2.0,3,65,41,1.0,0.03125,17.0,,,,,,,,,3.0,4.0,,,7.0,,,,2.0,,,,1.0,2.0,,5.0,1.0,1.0,2.0,1.0,3.0,,,,,,,,,,0.3333333333333333,0.5,,,,,0.75,0.75,,0.7,,,13.88888888888889,0.1111111111111111,0.1,0.1111111111111111,0.07692307692307693,0.16666666666666666,,,,,,,,,,,,,,,,1.0,,0.698125,,,1.1,,3.0,4.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,,2.0,,,4.0,2.0,,1.0,1.0,,1.0,,,,,,,1.0,,,,2.0,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,0.1111111111111111,,,0.125,,,,1.0,0.75,0.75,0.3333333333333333,,,,,1.0,1.0,,,,,,,0.7555,0.2,0.2,0.2857142857142857,,,,,,,,,,,,,,,,,,1.0,0.5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200765,1610612746,Rajon Rondo,Rajon Rondo,200765,LAC,1217.0,-7,37,38,,,6,75,49,,,20.0,,1.0,,,,,1.0,1.0,,2.0,1.0,1.0,3.0,,,,,3.0,1.0,1.0,4.0,7.0,3.0,17.0,,1.0,2.0,,2.0,,,,,,,,,,,,1.0,1.0,,1.0,,0.5,,0.5,,0.3333333333333333,6.976744186046512,0.1111111111111111,,0.1,,,0.2,0.3333333333333333,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,0.6666666666666666,1.0,0.5127666666666667,,,11.45,28.8,,1.0,,,,,,1.0,1.0,,,,,,1.0,1.0,,3.0,,,,,,3.0,3.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,1.0,,1.5,1.5,,,,,,0.09090909090909091,,,0.125,,,,0.3333333333333333,,,,,,,,,,1.0,1.0,1.0,,,,0.4932,,,1.0,,,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
