EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,FG3M,FG3A,FtPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,DefThreePtRebounds,BadPassSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefThreePtReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyAtRimFGA,LongMidRangeFGM,PenaltyFG2A,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Offensive Fouls,Blocked3s,BlockedCorner3,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyAtRimFrequency,PenaltyAtRimFGM,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG2M,AtRimAssists,BlockedLongMidRange,PenaltyFg2Pct,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimPctBlocked,SecondChanceFtPoints,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceArc3FGA,SecondChanceFG3A,BadPassTurnovers,PenaltyTurnovers,BlockedAtRim,SecondChanceArc3Frequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,OffCorner3ReboundPct,DefAtRimReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,OffAtRimReboundPct,DefCorner3ReboundPct,Charge Fouls Drawn,on,LongMidRangeAssists,FTOffRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,BlockedArc3,OffFTReboundPct,OffLongMidRangeReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFg3Pct,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PtsUnassisted3s,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,HeaveAttempts,DefensiveGoaltends,Defensive 3 Seconds Violations,Technical Free Throw Trips,OffensiveGoaltends,LongMidRangePctBlocked,Clear Path Fouls
1627732,1610612755,Ben Simmons,Ben Simmons,1627732,PHI,684.0,11,4.0,23,24,1.0,5,3.0,47,1.0,2.0,1.0,2.0,2.0,25,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,3.0,2.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.5,6.8965517241379315,1.0,0.3333333333333333,0.16666666666666666,0.14285714285714285,0.3333333333333333,0.15384615384615385,0.2,0.16666666666666666,0.25,0.5,1.0,0.5,1.0,0.36505,0.3387,1.0,4.3,0.043478260869565216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627788,1610612755,Furkan Korkmaz,Furkan Korkmaz,1627788,PHI,975.0,16,13.0,34,37,13.0,18,3.0,71,2.0,2.0,3.0,4.0,18.0,32,1.0,1.0,2.0,2.0,2.0,,,1.0,1.0,,,3.0,1.0,,1.0,,2.0,1.0,3.0,2.0,,2.0,2.0,2.0,,13.0,,0.75,1.0,1.0714285714285714,1.0,1.125,1.0,,,24.324324324324326,,0.1,,0.25,0.10526315789473684,0.08333333333333333,,0.25,0.16666666666666666,,0.2857142857142857,1.0,1.0,0.5327857142857143,,0.1111111111111111,8.475000000000001,0.38235294117647056,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,3.0,6.0,4.0,9.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.5,1.5,0.42857142857142855,1.0,0.1111111111111111,0.14285714285714285,1.0,0.14285714285714285,1.0,1.0,1.0,0.5,0.14285714285714285,0.14285714285714285,1.0,1.0,1.0,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,0.5714285714285714,1.0,0.5502,0.25,0.25,0.25,0.3333333333333333,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629003,1610612755,Shake Milton,Shake Milton,1629003,PHI,1038.0,17,4.0,33,34,16.0,24,4.0,67,,3.0,1.0,5.0,6.0,29,1.0,1.0,2.0,2.0,,,,1.0,1.0,,,3.0,,,,,,,,1.0,,1.0,2.0,2.0,,16.0,,0.2,1.0,0.2,1.0,0.42857142857142855,1.0,,,24.324324324324326,,,,,,,,,,,0.6,,,0.47548,0.4542,0.3333333333333333,7.659999999999999,0.48484848484848486,,1.0,1.0,,,,,,,,,4.0,,,,,,,,,1.0,,1.0,,,2.0,4.0,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,1.0,0.2,,,,,0.2,,,,,,,,,,,0.2,,0.5376,0.2857142857142857,0.2857142857142857,,,,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630178,1610612755,Tyrese Maxey,Tyrese Maxey,1630178,PHI,1021.0,17,21.0,35,34,15.0,12,3.0,69,3.0,5.0,6.0,9.0,16.0,27,,,,8.0,,,2.0,3.0,5.0,2.0,,13.0,,,3.0,,3.0,,3.0,2.0,2.0,1.0,1.0,1.0,,15.0,,0.6666666666666666,,0.6818181818181818,,0.6666666666666666,,,,31.57894736842105,,0.23076923076923078,,,0.16666666666666666,,,,0.25,0.3333333333333333,0.45454545454545453,0.6,0.6,0.5036363636363637,,,6.28888888888889,0.42857142857142855,3.0,4.0,,,,,,1.0,2.0,1.0,2.0,1.0,1.0,2.0,,9.0,4.0,3.0,2.0,1.0,1.0,,,,,,2.0,,1.0,,4.0,3.0,4.0,2.0,9.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,0.5,0.9,0.9,0.18181818181818182,,,,0.5,0.36363636363636365,0.75,0.75,0.3333333333333333,0.3333333333333333,,,,,,0.18181818181818182,0.5,0.5,1.0,,,0.5454545454545454,0.5,0.50934,0.08333333333333333,0.1,,0.5625,26.65,1.0,,3.0,,,,,,,,0.2,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,0.4,0.5,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203118,1610612755,Mike Scott,Mike Scott,203118,PHI,2060.0,34,9.0,71,72,32.0,38,9.0,143,,1.0,,2.0,6.0,65,,,,,,2.0,2.0,1.0,3.0,1.0,1.0,7.0,,1.0,1.0,,2.0,1.0,3.0,1.0,,1.0,3.0,1.0,,32.0,,,,0.3333333333333333,,0.3333333333333333,,1.0,1.0,10.975609756097562,,0.047619047619047616,0.045454545454545456,,0.05555555555555555,0.027777777777777776,0.07142857142857142,,0.08333333333333333,,0.1111111111111111,,,0.5242555555555555,,,3.25,0.4507042253521127,,1.0,,1.0,1.0,,,1.0,6.0,2.0,7.0,,,,,,,6.0,6.0,1.0,,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,0.2857142857142857,,0.2857142857142857,,,0.7777777777777778,,0.06666666666666667,0.08333333333333333,1.0,0.1111111111111111,,,,,,0.1111111111111111,1.0,1.0,1.0,0.6666666666666666,0.16666666666666666,0.16666666666666666,1.0,,,0.8888888888888888,0.16666666666666666,0.6259,,,,,25.628571428571426,1.0,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201588,1610612755,George Hill,George Hill,201588,PHI,543.0,9,6.0,22,22,14.0,10,3.0,44,,,,,7.0,18,,,2.0,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,3.0,1.0,14.0,,,,0.75,,0.875,1.0,,,16.0,,,0.1111111111111111,,,0.07692307692307693,0.14285714285714285,,,,,,,0.5412,,0.2857142857142857,,0.6363636363636364,,,,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,4.0,1.0,2.0,2.0,5.0,,3.0,1.0,,,,,,,,4.0,,1.0,,,,,,5.0,,,1.0,0.5,0.5,0.5,0.75,0.8333333333333334,1.0,,,,,,,,,,,0.5,1.0,1.0,1.0,0.5,,,,0.5,1.0,1.0,,0.5412,0.3333333333333333,1.0,,0.7142857142857143,24.05,,,,,,,,,,,,,,1.0,,,,,,0.5,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201980,1610612755,Danny Green,Danny Green,201980,PHI,797.0,13,-3.0,28,28,12.0,16,4.0,56,,,1.0,1.0,8.0,30,,,,2.0,,,,,,,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,12.0,,1.0,,0.8,,0.8,,,,20.588235294117645,,,,0.125,,0.05555555555555555,,0.14285714285714285,,,,,,0.4783899999999999,0.67155,,3.7,0.42857142857142855,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,,1.0,1.0,,5.0,,6.0,2.0,1.0,,,,2.0,,2.0,,,,,2.0,1.0,2.0,1.0,5.0,,,1.0,0.5,1.0,0.5,1.25,1.25,0.8,1.0,,,0.5,0.2,1.0,1.0,,,,0.4,0.5,0.5,1.0,0.4,0.5,0.5,1.0,0.5,1.0,1.0,0.5,0.305425,,,,0.625,25.2,1.0,,1.0,,,,,,,,0.5,1.0,,,1.0,,,1.0,1.0,,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203552,1610612755,Seth Curry,Seth Curry,203552,PHI,674.0,11,-6.0,24,24,10.0,12,4.0,48,1.0,1.0,1.0,2.0,2.0,26,1.0,1.0,2.0,2.0,,,,1.0,1.0,,,3.0,,,1.0,,1.0,,1.0,,,,,1.0,,10.0,,0.5,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,,,13.333333333333334,,0.16666666666666666,,,0.1111111111111111,,,,,0.5,0.3333333333333333,1.0,1.0,0.47973333333333334,,1.0,17.05,0.4166666666666667,,,1.0,,,,,,1.0,,1.0,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,0.3333333333333333,,,,,0.3333333333333333,,,,,,0.3333333333333333,,0.3747,,,,,26.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202699,1610612755,Tobias Harris,Tobias Harris,202699,PHI,783.0,13,-6.0,28,28,15.0,11,5.0,56,1.0,7.0,2.0,9.0,4.0,32,1.0,2.0,2.0,2.0,2.0,6.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,,1.0,1.0,4.0,1.0,5.0,,,2.0,2.0,,,15.0,,0.2222222222222222,0.5,0.18181818181818182,0.3333333333333333,0.18181818181818182,0.3333333333333333,0.6666666666666666,0.7142857142857143,35.29411764705882,1.0,0.14285714285714285,,0.125,0.2727272727272727,0.05555555555555555,,,,,0.6363636363636364,0.14285714285714285,0.5,0.42434999999999995,0.41145,0.5,7.855555555555554,0.5357142857142857,1.0,2.0,,,,,,,2.0,,2.0,,,2.0,,,2.0,,2.0,,,2.0,,1.0,,1.0,,,,,,,,,,0.5,1.0,,,,,,,0.18181818181818182,1.0,0.5,0.5,,0.18181818181818182,0.5,1.0,,1.0,,,,,,0.18181818181818182,,,,,,0.36363636363636365,,0.4383642857142857,,,,,28.1,1.0,,5.0,,,,,,,,0.14285714285714285,,,2.0,,,,,,0.2857142857142857,,0.5,,,,1.0,1.0,1.0,,,0.3333333333333333,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629680,1610612755,Matisse Thybulle,Matisse Thybulle,1629680,PHI,229.0,4,7.0,8,7,3.0,4,1.0,15,,,,1.0,,2,,,,,,1.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,1.0,,11.11111111111111,,,,,,,,,,,,,,0.2934,,,3.9,0.375,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
